"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-26 20:30:56,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,24917,10114,14751,4,48,24531,9762,263,77,12,5456,4554,15,10025,145,358,4453,1592,968,890,767,550,252,135,4,"0 to 103","25",5150,2224,1088,1563,1309,6896,1820,1035,22,491,26,3,74,10114,4608,5490,10025,89,0,100395,250,110792,100645,10114,210,2798,0,3008,6.98,113800,10324,17549,27925,"10.6",9.1,41.4,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","6.5","32.7","11.1","3.6","%","%","%","%",65,30,77,1057,517,11,6,0.8,10044,77,70,0,708,70,13,0,"173",0,1,"378",9651,"463",465,70,395,15.1,"703","8183","8886","7.9",33,458,491,"6.72"
2020-10-26 20:30:56,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2953,1752,1163,0,38,2852,1445,302,3,2,604,1143,0,1747,9,49,215,365,363,302,232,135,65,17,0,"0 to 103","40",923,234,55,535,19,1084,644,126,0,86,0,0,19,1752,1146,606,1747,5,0,7203,55,9037,7258,1752,11,94,0,105,10.48,9142,1763,1257,3058,"11",19.3,59.7,"2020-10-18 05:00:00","2020-10-24 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","75","57.1","6.2","17.2","%","%","%","%",0,3,19,126,86,8,5,1.1,1750,19,2,0,104,5,0,1,"633",0,2,"53",1668,"84",32,2,30,6.2,"104","708","812","12.8",5,50,55,"9.09"
2020-10-26 20:30:56,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,10021,6667,3327,1,26,9789,6332,150,183,2,3252,3201,29,6482,72,176,1024,1220,1094,1110,972,596,304,98,1,"0 to 99","42",3819,649,876,1138,511,4471,1500,776,23,371,12,6,132,6667,3301,3337,6482,185,0,33295,30,40065,33325,6667,140,1454,0,1594,8.78,41659,6807,4781,11615,"6.4",16.3,67.9,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","27.3","16","51.2","25.6","%","%","%","%",15,31,138,799,383,12,6,2.1,6655,138,12,0,424,22,7,1,"447",0,4,"379",5638,"1029",74,12,62,16.2,"408","3239","3647","11.2",14,528,542,"2.58"
2020-10-26 20:30:56,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2885,1222,1659,0,4,2878,901,320,1,0,598,623,0,1221,19,59,164,181,171,194,215,125,66,28,0,"0 to 107","45",824,287,58,52,34,1137,50,145,0,74,0,0,15,1222,624,598,1221,1,0,6258,2,7502,6260,1222,18,120,0,138,13.04,7640,1240,1779,3023,"11.2",16.2,43,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","18.2","46.7","16.7","3.3","%","%","%","%",11,2,15,145,74,12,7,1.2,1221,15,1,0,119,9,1,0,"279",0,3,"73",1190,"32",9,1,8,11.1,"119","864","983","12.1",-1,26,25,"0"
2020-10-26 20:30:56,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,30087,11083,18996,0,8,30019,10812,217,50,4,5874,5068,87,11029,119,438,1795,1730,1490,1518,1676,1116,724,475,2,"0 to 105","44",6047,1245,929,2808,1216,6502,3311,1674,13,993,5,1,366,11083,5096,5900,11029,54,0,108214,14,119387,108228,11083,386,6854,2,7242,5.33,126629,11469,25850,37329,"6.5",9.1,38.1,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","8.5","14.6","38.9","43.8","%","%","%","%",84,205,367,1687,998,16,10,3.3,11055,367,28,0,844,69,9,0,"70",0,19,"1251",9742,"1341",339,28,311,8.3,"842","8990","9832","8.6",74,636,710,"10.42"
2020-10-26 20:30:56,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,187411,83963,103259,29,160,185263,76785,6435,693,49,43219,39868,133,83220,1781,4697,12405,16082,14428,13578,11107,5604,2754,1489,37,"0 to 107","39",36174,21342,12106,13598,31879,38333,13008,10867,110,6118,82,29,1521,83962,40338,43488,83220,742,0,561916,1236,647991,563152,83962,5913,58161,22,64096,9.23,712087,89875,161420,251507,"13.2",12.6,48,"2020-10-18 05:00:00","2020-10-24 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","20.7","1.8","34.3","5.7","%","%","%","%",253,425,1550,10977,6200,14,8,1.8,83450,1549,512,1,8791,625,98,0,"410",1,6,"3483",82231,"1731",4103,512,3591,12.5,"8772","51578","60350","14.5",311,4159,4470,"6.96"
2020-10-26 20:30:56,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1426,702,723,0,1,1424,650,51,1,0,294,406,1,701,7,28,80,128,116,103,90,74,47,29,0,"0 to 99","44",467,102,55,77,29,573,99,69,1,37,1,0,14,702,407,294,701,1,0,4543,0,5255,4543,702,6,41,0,47,12.77,5302,708,764,1473,"10.2",13.4,49.6,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","100","81.8","70","7.2","%","%","%","%",14,6,14,70,38,10,6,2,702,14,0,0,56,1,0,0,"206",0,0,"90",656,"46",1,0,1,0,"56","485","541","10.4",6,25,31,"19.35"
2020-10-26 20:30:56,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8557,3553,4996,1,7,8521,3227,314,11,1,1890,1639,12,3541,26,94,368,361,373,507,630,556,381,257,0,"0 to 101","55",2718,228,317,278,282,2837,422,465,1,433,1,0,157,3553,1642,1898,3541,12,0,36126,17,39734,36143,3553,206,3398,2,3606,5.71,43340,3759,8394,12163,"6.9",8.7,43.9,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","7.7","25","28.6","17.8","%","%","%","%",97,70,157,466,434,14,13,4.4,3509,157,44,0,175,10,1,0,"66",0,3,"553",3288,"265",271,44,227,16.2,"175","1972","2147","8.2",14,177,191,"7.33"
2020-10-26 20:30:56,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8471,3178,5245,2,46,8402,2122,1042,6,8,1774,1387,3,3164,35,116,402,357,344,464,537,433,319,170,1,"0 to 100","52",2557,184,231,192,158,2702,304,295,1,324,2,1,130,3178,1397,1778,3164,14,0,26477,7,29673,26484,3178,100,1662,0,1762,5.68,31435,3278,6907,10233,"7.2",10.4,38.7,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.7","21.4","32.6","0.2","%","%","%","%",56,50,131,296,326,10,11,4.1,3162,131,16,0,272,6,2,0,"61",0,-1,"568",3102,"76",197,16,181,8.1,"272","2310","2582","10.5",7,131,138,"5.07"
2020-10-26 20:30:56,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14985,5967,8985,1,32,14918,5742,208,16,0,3079,2813,58,5950,64,239,916,873,1010,1030,822,523,335,153,1,"0 to 102","43",3576,870,495,1009,537,4272,1141,963,2,403,3,0,117,5966,2822,3086,5950,16,0,49531,18,55545,49549,5966,156,2273,0,2429,6.42,57974,6122,11258,17414,"8.4",10.6,40.9,"2020-10-18 05:00:00","2020-10-24 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","47.8","9","6.2","6.2","%","%","%","%",78,59,117,965,406,17,7,2,5948,117,18,0,503,61,5,0,"248",0,1,"558",5573,"393",289,18,271,6.2,"502","5444","5946","8.4",30,321,351,"8.55"
