"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,921,25,33,77,106,153,115,148,142,79,42,1,"0 to 118",51,548,359,14,921,0,0,29,727,169,3,155,766,0,0,921,126,29,0,0,87,67,1,155,0,7,19,20,24,19,21,24,16,5,0,"6 to 91","49",122,15,0,18,0,130,25,31,0,19,0,0,4,155,67,87,155,0,0,1695,0,1851,1695,155,0,31,0,31,0,1882,155,797,952,"5.8",8.2,16.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","80","33.3","138.5","28","%","%","%","%",0,0,4,31,19,20,13,2.6,146,4,9,0,14,0,0,0,"4",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,61769,1062,1568,6745,10996,9298,9344,10065,7146,3587,1824,134,"-6 to 119",46,33734,27257,778,61057,712,0,1352,55983,4299,241,15641,46016,11,101,60949,14343,1117,166,15,8092,7274,94,15460,201,559,2712,3843,2686,2213,1718,968,455,277,9,"0 to 102","36",3856,4820,1382,5402,1311,7299,6850,818,24,465,12,4,93,15641,7371,8173,15460,181,0,139017,520,155370,139537,15641,583,7676,3,8262,7.06,163632,16224,53692,70031,"7.6",9.9,26.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.1","41.6","4.3","14.6","%","%","%","%",430,37,97,842,477,6,4,0.6,14992,89,649,4,1101,31,6,0,"66",-32,20
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,21942,504,594,2369,3214,2652,2927,3754,3083,1777,1010,58,"0 to 119",50,12934,8888,120,18734,3208,0,626,19905,1983,120,5346,16576,2,18,18714,4622,78,646,0,2518,2107,75,4700,57,162,1103,1088,752,655,633,411,306,179,0,"0 to 105","37",1887,1194,155,1464,142,2845,1713,463,3,257,4,3,56,5346,2375,2896,4700,646,0,44038,2518,51921,46556,5346,39,1175,0,1214,3.21,53135,5385,17751,23156,"7.4",10.1,24.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","1.3","0.5","22.8","8.3","%","%","%","%",188,37,59,466,261,9,5,1.1,5054,56,292,0,352,25,7,0,"36",-11,3
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4370,63,56,270,447,512,626,837,829,504,219,7,"0 to 119",57,2538,1777,55,4331,39,0,193,3782,473,54,600,3766,0,4,4327,507,84,9,0,318,268,5,591,11,18,83,89,68,96,99,89,35,11,1,"0 to 94","49",348,82,98,63,74,431,86,88,4,52,2,1,7,600,273,322,591,9,0,10549,30,11190,10579,600,38,1160,0,1198,3.17,12388,638,4926,5568,"5.2",5.2,14.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","decreased by","10","2.7","7.4","20.4","%","%","%","%",1,0,8,92,54,16,9,1.3,575,7,25,0,40,4,0,0,"8",-3,2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,573,8,10,32,44,48,72,131,132,78,18,0,"0 to 95",61,334,238,1,569,4,0,11,489,59,13,50,522,0,1,568,46,3,1,0,30,19,0,49,0,1,4,7,5,8,12,6,5,2,0,"9 to 85","55",35,12,0,2,2,44,3,7,0,3,0,0,0,50,19,31,49,1,0,1872,3,1926,1875,50,1,466,0,467,0.21,2393,51,988,1040,"8.9",2.1,8.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","66.7","125","359","%","%","%","%",0,0,0,7,3,15,6,0,48,0,2,0,3,0,0,0,"0",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3362,66,138,288,562,578,574,502,407,158,86,3,"0 to 119",45,2256,1090,16,3342,19,1,71,2884,544,22,736,2624,1,1,3341,711,19,6,0,449,275,6,730,14,47,93,140,152,120,74,50,30,15,1,"0 to 98","39",214,291,39,186,106,399,225,128,0,79,0,0,9,736,275,455,729,6,1,6948,13,7713,6961,736,9,125,0,134,6.72,7847,745,2749,3496,"7.6",9.5,22.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","30.8","48.8","13.3","%","%","%","%",1,4,9,128,79,18,11,1.2,721,9,15,0,82,5,1,0,"113",0,2
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,884,24,27,103,115,125,134,129,111,79,37,0,"0 to 118",49,495,381,8,884,0,0,26,695,223,3,191,693,0,0,884,165,26,0,0,76,115,0,191,8,9,27,30,31,31,26,16,12,1,0,"0 to 94","40",135,15,17,24,33,128,30,11,0,3,0,0,0,191,115,76,191,0,0,2662,0,2858,2662,191,3,69,0,72,4.17,2930,194,762,956,"5.4",6.6,21.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","900","600","10.5","37.2","%","%","%","%",1,0,0,11,3,6,2,0,176,0,15,0,25,0,0,0,"37",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,396,7,16,54,82,83,48,40,33,26,6,1,"1 to 90",39,189,206,1,396,0,0,47,199,215,0,223,173,0,0,396,221,2,0,0,90,133,0,223,4,5,37,59,59,30,20,6,2,1,0,"1 to 89","37",164,38,12,9,124,86,13,33,0,21,0,0,1,223,133,90,223,0,0,611,0,835,611,223,2,17,0,19,10.53,854,225,190,415,"3.1",26.3,56.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","1","50","43.8","12.3"," case","%","%","%",0,0,1,33,21,15,10,0.4,215,1,8,0,14,1,0,0,"120",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,764,14,28,68,82,80,133,143,129,67,20,0,"0 to 94",53,439,322,3,704,60,0,36,598,136,16,124,640,0,0,704,115,3,6,0,66,52,0,118,1,5,24,18,20,32,12,10,1,1,0,"2 to 89","42",73,36,3,6,12,98,8,25,1,7,1,0,0,124,57,67,118,6,0,2409,54,2591,2463,124,0,66,0,66,0,2657,124,706,830,"5.2",4.7,16.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","100","100","54.2","61","%","%","%","%",0,0,0,26,8,21,7,0,118,0,6,0,9,0,0,0,"3",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2183,31,50,203,570,436,340,255,178,73,43,4,"0 to 118",40,562,1599,22,2177,6,0,51,1921,473,8,498,1684,0,1,2176,466,29,2,1,171,324,0,495,20,33,73,121,86,76,58,22,7,2,0,"0 to 86","35",186,257,35,17,81,251,163,67,1,17,0,0,2,498,326,172,495,3,0,3017,3,3519,3020,498,1,44,0,45,2.22,3564,499,1728,2228,"15.6",14,22.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","50","18.2","20.4","27.4","%","%","%","%",0,0,2,68,17,14,4,0.4,469,2,29,0,75,9,0,0,"223",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1592,55,145,244,296,207,204,185,152,75,29,0,"0 to 94",37,862,706,24,1584,8,0,71,690,811,15,677,914,1,0,1583,443,228,5,1,348,319,4,671,23,74,118,144,100,86,56,48,21,7,0,"0 to 93","33",501,73,72,25,469,177,25,105,3,56,3,1,4,677,323,350,671,6,0,2952,2,3634,2954,677,7,51,0,58,12.07,3692,684,965,1650,"6.1",18.5,43,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","66.7","4.8","2.1","20.7","%","%","%","%",9,1,5,108,59,16,9,0.7,649,4,28,0,124,8,0,0,"2",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3199,119,154,453,589,511,463,404,233,154,111,8,"0 to 104",40,1577,1606,16,3197,2,0,306,1744,1264,12,1325,1873,0,1,3196,1280,45,0,0,569,750,6,1325,39,66,216,289,242,206,132,70,40,24,1,"0 to 101","37",1070,139,41,75,920,348,57,216,0,118,0,0,30,1325,750,569,1325,0,0,5333,2,6673,5335,1325,12,123,0,135,8.89,6808,1337,1996,3334,"8.3",19.6,41.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","9.1","38.5","32.9","22.2","%","%","%","%",14,18,30,216,118,17,9,2.3,1310,30,15,0,141,8,0,0,"60",-1,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,4883,84,96,464,666,597,723,830,657,479,283,4,"0 to 102",52,2888,1978,17,4857,26,0,327,3802,1140,55,1078,3805,0,0,4857,870,195,11,1,549,515,1,1065,13,34,176,195,146,171,144,103,67,28,0,"0 to 100","42",738,82,83,162,146,629,290,204,2,113,2,1,13,1077,519,557,1065,12,0,13142,14,14236,13156,1077,25,1186,0,1211,2.06,15447,1102,4991,6094,"3.3",7.1,22.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.4","20.2","58.8","5.9","%","%","%","%",9,0,14,206,115,20,11,1.3,1016,13,61,0,67,4,0,0,"10",10,7
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4329,80,84,252,481,412,515,677,768,672,368,20,"0 to 119",60,2568,1727,34,4263,66,0,114,3740,547,34,687,3636,0,6,4257,613,71,3,0,352,331,1,684,16,21,82,112,94,101,113,70,64,14,0,"0 to 95","47",375,130,101,78,210,366,108,158,2,104,1,0,15,687,334,352,684,3,0,11079,63,11844,11142,687,21,415,0,436,4.82,12280,708,4051,4765,"4.7",5.8,16.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26.1","31.6","39.3","72.9","%","%","%","%",23,0,15,160,105,24,16,2.2,656,13,31,2,46,4,0,0,"18",1,2
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,72238,1726,2341,8021,12314,10717,11001,11018,8208,4383,2020,489,"0 to 119",45,40455,31313,470,71783,455,0,1701,64905,5868,362,22502,49563,22,151,71610,21984,407,108,3,11766,10430,195,22391,470,943,4068,5177,3564,3231,2362,1243,692,375,377,"0 to 110","35",6864,2719,2507,10301,4725,6056,11610,1603,13,916,10,3,233,22502,10480,11827,22391,111,0,158865,341,181948,159206,22502,456,15295,0,15751,2.9,197699,22958,64858,87989,"6.4",11.6,31.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","0.6","15","9.4","12.7","%","%","%","%",759,116,236,1616,926,8,5,1,21557,232,945,1,1906,115,11,0,"14",-123,47
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1042,18,19,90,161,150,168,177,162,71,25,1,"0 to 119",50,499,528,15,1027,15,0,19,780,254,15,275,767,0,0,1027,238,31,4,2,61,208,0,269,3,1,35,75,62,45,26,16,8,4,0,"1 to 93","38",157,76,14,22,17,204,48,13,0,8,0,0,1,275,209,66,269,6,0,2941,9,3232,2950,275,1,61,0,62,1.61,3294,276,828,1104,"5.7",8.4,26.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","55.6","27.8","5.6","%","%","%","%",6,0,1,13,8,5,3,0.4,265,1,10,0,8,1,0,0,"156",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7013,100,162,634,738,712,870,1077,1179,860,665,16,"0 to 119",57,4217,2759,37,6941,72,0,298,5438,1484,85,1463,5517,0,33,6910,1435,16,10,2,761,678,12,1451,30,81,271,250,203,197,146,117,94,73,1,"0 to 99","39",615,125,132,579,281,522,648,181,6,101,3,0,24,1463,686,765,1451,12,0,18611,58,20143,18669,1463,47,1838,0,1885,2.49,22028,1510,7355,8898,"5.9",6.9,21.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","45.9","9.2","15.3","","%","%","%",57,11,24,187,104,13,8,1.6,1431,22,32,2,158,5,1,0,"1",1,4
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,3578,43,62,324,586,588,608,536,378,265,182,6,"0 to 105",47,1628,1866,84,3554,24,0,25,2770,675,42,756,2818,1,3,3550,704,42,9,1,271,473,2,746,7,14,80,132,133,136,99,73,39,43,0,"0 to 100","45",332,216,36,162,36,423,287,108,2,73,0,0,7,756,478,276,746,10,0,6512,14,7294,6526,756,21,149,0,170,12.35,7464,777,2967,3748,"7.7",10.4,21.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","75","100","371.1","179.4","%","%","%","%",50,0,7,110,73,15,10,0.9,682,6,74,1,38,4,0,0,"290",-1,5
