"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-08 17:14:43,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,23479,8733,14704,4,38,23111,8426,226,69,12,4747,3888,17,8652,132,330,3584,1450,882,824,706,487,217,117,4,"0 to 103","26",4165,2017,967,1503,1077,5791,1784,926,22,444,25,2,66,8733,3935,4779,8652,81,0,94043,248,103054,94291,8733,210,2798,0,3008,6.98,106062,8943,17502,26487,"10.1",8.4,38.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","46.2","26.5","28.3","36.6","%","%","%","%",49,25,68,948,469,11,6,0.8,8642,66,91,2,628,57,11,0,"169",0,5,"345",8376,"357",500,91,409,18.2,"624","7075","7699","8.1",44,476,520,"8.46"
2020-10-08 17:14:43,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2710,1591,1082,0,37,2614,1322,268,0,1,508,1082,0,1590,7,41,187,339,342,271,213,125,55,11,0,"0 to 97","40",822,212,50,506,18,971,601,112,0,75,0,0,14,1591,1082,509,1590,1,0,6766,58,8442,6824,1591,11,94,0,105,10.48,8547,1602,1176,2815,"10.1",18.7,59.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","increased by","16.7","68.8","13.1","51.3","%","%","%","%",0,3,14,112,75,8,5,0.9,1556,14,35,0,80,4,0,1,"586",0,1,"44",1531,"60",78,35,43,44.9,"80","614","694","11.5",4,39,43,"9.3"
2020-10-08 17:14:43,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9480,6249,3211,1,19,9311,5976,144,127,2,3069,3022,29,6120,70,158,949,1156,1027,1047,892,563,289,97,1,"0 to 99","42",3535,623,855,1107,479,4156,1485,749,20,356,9,6,117,6249,3096,3124,6120,129,0,29606,30,35958,29636,6249,140,1454,0,1594,8.78,37552,6389,4665,11074,"6.1",17,67.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","37.5","7.4","36","29.6","%","%","%","%",18,25,123,769,365,13,6,2,6227,119,22,4,386,19,5,1,"444",0,7,"380",5421,"828",279,22,257,7.9,"374","2495","2869","13.0",11,138,149,"7.38"
2020-10-08 17:14:43,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2785,1163,1618,0,4,2778,863,299,1,0,562,600,0,1162,18,58,156,172,166,184,205,118,62,24,0,"0 to 107","45",772,277,56,57,35,1036,91,132,0,71,0,0,9,1163,601,562,1162,1,0,5936,2,7121,5938,1163,18,120,0,138,13.04,7259,1181,1738,2923,"10.8",16.3,42.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","60","76.2","26.8","36.8","%","%","%","%",5,2,9,132,71,12,7,0.8,1157,9,6,0,115,6,1,0,"273",0,0,"60",1132,"31",28,6,22,21.4,"115","781","896","12.8",3,33,36,"8.33"
2020-10-08 17:14:43,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,28623,9657,18956,0,10,28569,9424,195,34,4,5182,4403,34,9619,103,356,1541,1492,1312,1344,1476,964,629,438,2,"0 to 105","45",5228,1128,824,2439,1083,5641,2895,1524,9,878,3,1,315,9657,4422,5201,9619,38,0,101033,14,110766,101047,9657,386,6854,2,7242,5.33,118008,10043,25810,35865,"6.2",8.5,35.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","12","10","18.8","16.6","%","%","%","%",67,182,316,1533,881,16,10,3.3,9568,312,89,4,696,65,9,0,"68",0,16,"1189",8804,"853",655,89,566,13.6,"694","7654","8348","8.3",68,485,553,"12.3"
2020-10-08 17:14:43,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,178869,78614,100109,29,117,176832,72474,5462,637,41,40644,37161,131,77936,1682,4341,11518,14969,13481,12719,10489,5308,2634,1440,33,"0 to 107","39",32873,20581,11036,13446,29658,35329,12949,10564,103,5945,79,26,1443,78614,37595,40886,77936,678,0,507285,1233,588010,508518,78614,5913,58161,22,64096,9.23,652106,84527,158270,242965,"12.7",13,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3.2","4.9","5.8","3.2","%","%","%","%",284,400,1469,10667,6024,14,8,1.9,78374,1466,240,3,8159,599,91,0,"404",1,36,"3401",77537,"1077",2851,240,2611,8.4,"8140","43551","51691","15.7",130,1675,1805,"7.2"
2020-10-08 17:14:43,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1327,636,690,0,1,1325,602,33,1,0,268,366,1,635,5,25,75,116,110,89,80,63,44,29,0,"0 to 99","43",421,94,43,77,26,511,98,60,1,33,1,0,14,636,367,268,635,1,0,4427,0,5073,4427,636,6,41,0,47,12.77,5120,642,731,1374,"9.5",12.5,48.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","1","50","87.5","48.5"," case","%","%","%",13,6,14,61,34,10,6,2.2,634,13,2,1,49,0,0,0,"181",0,2,"85",594,"42",26,2,24,7.7,"49","433","482","10.2",1,13,14,"7.14"
2020-10-08 17:14:43,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8161,3186,4967,1,7,8129,2899,279,7,1,1702,1466,10,3178,25,80,331,334,337,456,565,479,335,243,1,"0 to 101","55",2452,209,283,234,261,2570,347,422,1,404,1,0,142,3186,1468,1707,3178,8,0,31881,17,35124,31898,3186,206,3398,2,3606,5.71,38730,3392,8365,11767,"6.6",8.8,41.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","57.1","33.3","24.7","32.2","%","%","%","%",103,64,142,423,405,14,13,4.5,3175,140,11,2,154,10,1,0,"65",0,6,"537",3008,"178",211,11,200,5.2,"154","1645","1799","8.6",3,94,97,"3.09"
2020-10-08 17:14:43,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,7956,2899,5003,2,52,7886,1909,980,4,5,1624,1262,3,2889,34,105,375,334,316,429,493,380,279,152,1,"0 to 100","52",2299,171,213,206,145,2427,317,276,0,302,1,1,112,2898,1269,1626,2889,9,0,24321,7,27237,24328,2898,100,1662,0,1762,5.68,28999,2998,6665,9718,"6.8",10.3,37.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.1","33.3","21.7","22.3","%","%","%","%",64,41,113,276,303,10,11,3.9,2883,113,15,0,253,5,2,0,"62",0,5,"527",2844,"54",121,15,106,12.4,"253","1998","2251","11.2",9,121,130,"6.92"
2020-10-08 17:14:43,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14189,5384,8776,2,27,14125,5187,179,17,0,2772,2545,49,5366,57,201,843,797,902,944,727,473,303,135,1,"0 to 100","43",3137,823,464,942,491,3791,1084,884,2,373,3,0,110,5383,2555,2779,5366,17,0,45326,18,50756,45344,5383,156,2273,0,2429,6.42,53185,5539,11049,16618,"8",10.4,39,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","3","25","20.3","16.5","%","%","%","%",74,55,110,886,376,17,7,2,5351,107,32,3,435,52,3,0,"244",0,7,"516",5073,"310",345,32,313,9.3,"434","4718","5152","8.4",31,301,332,"9.34"
