"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,900,242,658,0,0,837,229,3,10,0,127,105,0,232,4,14,34,30,36,52,40,27,4,1,0,"1 to 89","46",138,80,4,10,16,200,16,50,2,12,2,0,0,242,112,130,232,10,0,2719,53,3018,2772,242,0,80,0,80,0,3098,242,738,980,"6.1",7.8,26.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","100","100","54.2","61","%","%","%","%",0,0,0,52,14,22,6,0,236,0,6,0,25,0,0,0,"5",1,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2233,553,1679,0,1,2224,488,60,4,1,199,349,0,548,22,36,83,128,94,85,63,28,11,3,0,"0 to 90","35",231,272,36,9,86,307,155,76,1,18,0,0,2,553,352,201,548,5,0,3213,3,3771,3216,553,1,49,0,50,2,3821,554,1728,2283,"16",14.5,24.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","50","18.2","20.4","27.4","%","%","%","%",0,0,2,77,18,14,4,0.4,537,2,16,0,80,9,0,0,"225",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1757,776,980,1,0,1748,526,244,5,1,392,373,5,770,24,82,142,162,110,101,69,56,23,7,0,"0 to 93","33",566,74,92,38,519,209,42,116,3,63,3,1,4,776,377,394,770,6,0,3288,2,4069,3290,776,10,67,0,77,12.99,4146,786,1047,1834,"6.7",19,44.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","66.7","4.8","2.1","20.7","%","%","%","%",2,1,5,119,66,16,9,0.6,759,5,17,0,139,9,0,0,"4",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3407,1495,1910,0,2,3403,1450,45,0,0,653,839,3,1495,46,86,243,312,269,231,149,82,49,28,0,"0 to 101","37",1190,165,50,90,1010,404,81,239,0,135,0,0,32,1495,839,653,1495,0,0,5926,2,7439,5928,1495,19,150,0,169,11.24,7608,1514,2060,3576,"8.9",19.9,44.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","9.1","38.5","32.9","22.2","%","%","%","%",22,18,32,239,135,16,10,2.1,1480,32,15,0,172,9,1,0,"62",3,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5278,1418,3858,1,1,5249,1159,246,12,1,766,638,1,1405,20,47,215,244,203,213,197,139,96,44,0,"0 to 100","43",948,134,131,192,212,850,343,270,2,158,2,1,21,1418,642,775,1405,13,0,14562,14,15999,14576,1418,46,1401,0,1447,3.18,17446,1464,5259,6725,"3.7",8.4,27.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.4","20.2","58.8","5.9","%","%","%","%",30,6,22,272,160,20,12,1.6,1348,21,70,1,94,7,0,0,"15",5,8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4708,1018,3682,0,8,4633,912,102,4,0,530,479,5,1014,20,37,116,165,141,150,157,103,93,36,0,"0 to 96","47",532,175,147,160,277,522,215,214,2,122,1,0,22,1018,483,530,1014,4,0,12815,63,13905,12878,1018,27,494,0,521,5.18,14426,1045,4176,5229,"5.1",7.2,22.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26.1","31.6","39.3","72.9","%","%","%","%",66,1,22,216,123,22,13,2.2,968,22,50,0,70,4,0,0,"28",0,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,76362,26626,49551,22,163,75717,26039,469,115,3,13976,12311,221,26508,563,1157,4673,5856,4237,3917,2915,1547,868,464,429,"0 to 104","36",8501,3358,3167,11482,6008,7455,13045,2031,15,1130,11,4,280,26626,12361,14044,26508,118,0,176657,341,203917,176998,26626,965,18044,0,19009,5.08,222926,27591,67595,95371,"6.9",12.4,36.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","0.6","15","9.4","12.7","%","%","%","%",844,143,284,2046,1141,8,5,1.1,26037,284,589,0,2320,146,15,0,"21",-38,47
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1175,371,802,1,1,1155,311,51,6,3,106,255,1,362,4,6,50,86,73,68,40,25,13,6,0,"1 to 93","39",221,81,27,33,20,272,70,19,0,9,0,0,1,371,258,112,362,9,0,3370,9,3759,3379,371,3,78,0,81,3.7,3840,374,880,1256,"6.5",9.7,31.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","55.6","27.8","5.6","%","%","%","%",5,1,1,19,9,6,3,0.3,364,1,7,0,21,1,0,0,"166",-1,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7570,1941,5582,1,46,7454,1911,17,11,2,1033,862,33,1928,34,104,331,323,273,271,203,157,131,114,0,"0 to 99","40",776,174,191,787,322,671,935,226,6,125,3,0,33,1941,870,1038,1928,13,0,21013,56,23019,21069,1941,65,2143,0,2208,2.94,25227,2006,7725,9778,"6.5",8,26.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","45.9","9.2","15.3","","%","%","%",97,17,33,232,128,12,7,1.7,1837,31,104,2,201,6,1,0,"4",0,9
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4088,1220,2864,1,3,4056,1157,49,13,1,418,776,12,1206,11,32,131,237,230,224,154,93,58,50,0,"0 to 100","43",531,283,46,346,48,562,596,128,2,80,0,0,18,1220,783,424,1206,14,0,7518,14,8766,7532,1220,22,186,0,208,10.58,8974,1242,3050,4296,"8.9",13.8,30.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","75","100","371.1","179.4","%","%","%","%",115,11,18,130,80,11,7,1.5,979,17,241,1,70,6,0,0,"294",2,8
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,733,169,563,0,1,725,123,42,4,0,75,90,0,165,4,3,21,26,27,29,25,18,8,8,0,"0 to 95","46",75,74,11,5,12,140,13,26,2,20,0,0,5,169,93,76,165,4,0,1873,3,2047,1876,169,1,95,0,96,1.04,2143,170,658,829,"5.9",7.9,23.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","120","79.6","","%","%","%",0,4,5,28,20,17,12,3,160,5,9,0,15,1,2,0,"46",0,1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,412,82,330,0,0,412,75,7,0,0,44,36,2,82,3,3,9,18,5,13,14,11,3,3,0,"1 to 98","48",45,14,13,10,13,58,11,19,0,7,0,0,0,82,36,44,82,0,0,723,0,808,723,82,0,14,0,14,0,822,82,344,426,"4.9",10,19.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","75","240","79.9","%","%","%","%",0,0,0,19,7,24,9,0,79,0,3,0,7,0,0,0,"1",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18956,3988,14926,0,42,18763,3897,60,31,0,2033,1863,61,3957,72,140,633,747,618,619,538,337,216,60,8,"0 to 103","41",1130,448,567,1812,472,1395,2090,291,12,183,5,1,38,3988,1880,2047,3957,31,0,50586,120,54734,50706,3988,169,5571,0,5740,2.94,60474,4157,20497,24696,"7.4",6.9,21.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","13.1","6.6","6.5","6.4","%","%","%","%",73,8,39,303,188,8,5,1,3890,39,98,0,295,5,1,0,"139",0,3
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,37926,14292,23611,2,21,36761,13491,529,266,6,7296,6533,191,14020,245,481,2261,2699,2334,2263,1766,1090,677,467,9,"0 to 101","41",5769,1296,525,6430,3162,4172,6686,1615,18,871,15,6,258,14292,6674,7420,14019,272,1,85988,868,101182,86856,14292,497,8826,1,9324,5.33,110506,14789,32437,47250,"6.6",13.4,39,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","decreased by","23.3","20.5","14.4","28.6","%","%","%","%",361,149,264,1633,886,12,7,1.8,14046,258,246,6,1057,73,9,0,"19",-8,27
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16133,3656,12452,2,23,15839,3540,48,65,3,1892,1668,28,3588,43,145,1334,722,448,386,335,152,51,28,12,"0 to 105","27",1024,1073,249,1242,248,1586,1754,253,14,95,11,7,13,3656,1701,1927,3587,68,1,45381,200,49333,45581,3656,87,2381,0,2468,3.53,51801,3743,14833,18601,"6.5",7.2,23.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","10","19.5","16.8","9","%","%","%","%",82,3,20,267,106,8,3,0.5,3568,20,88,0,280,15,2,0,"63",-3,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2126,449,1677,0,0,2122,408,38,0,3,210,234,2,446,8,18,83,79,58,68,67,39,20,8,1,"0 to 99","40",178,51,121,96,147,197,102,45,0,26,0,0,2,449,236,211,446,3,0,4748,1,5206,4749,449,4,192,0,196,2.04,5402,453,1869,2322,"5.8",8.4,21.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","66.7","50","45.9","2.8","%","%","%","%",2,1,2,45,26,11,6,0.4,441,2,8,0,38,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2359,332,2027,0,0,2359,328,4,0,0,48,283,1,332,2,5,47,78,64,73,50,10,2,1,0,"0 to 85","40",198,108,10,16,16,219,97,13,0,5,0,0,2,332,283,48,332,0,0,2589,0,2922,2589,332,3,15,0,18,16.67,2940,335,2042,2377,"28.4",11.4,14.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","50","50","36.4","53.4","%","%","%","%",0,0,2,13,5,4,2,0.6,327,2,5,0,17,0,0,1,"215",0,1
