"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-12 18:12:23,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,23746,8985,14718,4,39,23373,8671,229,73,12,4879,4005,16,8900,136,337,3731,1477,897,836,720,504,224,119,4,"0 to 103","26",4345,2055,992,1508,1131,5994,1775,956,22,454,25,2,69,8985,4054,4913,8900,85,0,95190,249,104455,95439,8985,210,2798,0,3008,6.98,107463,9195,17516,26754,"10.2",8.6,38.7,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","14.3","","15.3","5.6","%","","%","%",49,25,71,978,479,11,6,0.8,8931,70,54,1,645,61,11,0,"170",0,6,"370",8600,"385",375,54,321,14.4,"640","7311","7951","8.0",40,414,454,"8.81"
2020-10-12 18:12:23,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2757,1622,1098,0,37,2661,1345,276,0,1,529,1092,0,1621,7,44,190,347,346,276,218,125,56,13,0,"0 to 103","40",838,221,52,510,18,997,606,113,0,78,0,0,16,1622,1092,530,1621,1,0,6798,55,8502,6853,1622,11,94,0,105,10.48,8607,1633,1192,2862,"10.3",19,59.2,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","60","30.8","88.5","56.3","%","%","%","%",0,3,16,113,78,7,5,1,1620,16,2,0,85,4,0,1,"588",0,3,"46",1560,"62",11,2,9,18.2,"85","632","717","11.9",8,37,45,"17.78"
2020-10-12 18:12:23,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9547,6303,3222,1,21,9368,6017,149,135,2,3089,3048,29,6166,71,161,959,1164,1031,1057,899,574,289,97,1,"0 to 99","42",3575,634,854,1103,482,4201,1483,753,20,360,9,6,122,6303,3124,3150,6166,137,0,29974,30,36381,30004,6303,140,1454,0,1594,8.78,37975,6443,4676,11141,"6.1",17,67.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","did not change","increased by","decreased by","decreased by","","3.1","23","35.4","","%","%","%",15,25,128,773,369,13,6,2,6301,126,2,2,391,20,6,1,"444",0,10,"376",5457,"846",31,2,29,6.5,"378","2571","2949","12.8",8,166,174,"4.6"
2020-10-12 18:12:23,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2813,1177,1632,0,4,2806,872,304,1,0,572,604,0,1176,18,59,158,174,168,187,208,118,63,24,0,"0 to 107","45",780,282,56,58,35,1048,93,135,0,71,0,0,11,1177,605,572,1176,1,0,5944,2,7143,5946,1177,18,120,0,138,13.04,7281,1195,1752,2951,"10.9",16.4,42.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","600","240","56.6","63.5","%","%","%","%",5,2,11,135,71,12,7,0.9,1175,11,2,0,117,7,1,0,"274",0,2,"63",1147,"30",12,2,10,16.7,"117","797","914","12.8",3,30,33,"9.09"
2020-10-12 18:12:23,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,28913,9936,18967,0,10,28858,9696,201,35,4,5318,4541,38,9897,105,366,1590,1548,1346,1372,1523,991,650,443,2,"0 to 105","45",5387,1146,839,2525,1102,5802,2993,1549,9,894,3,1,325,9936,4560,5338,9897,39,0,102701,14,112715,102715,9936,386,6854,2,7242,5.33,119957,10322,25821,36155,"6.3",8.6,35.7,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","3.6","14","0.9","20.4","%","%","%","%",60,182,326,1558,897,16,10,3.3,9913,324,23,2,718,65,9,0,"69",0,17,"1199",8996,"940",410,23,387,5.6,"716","7892","8608","8.3",58,465,523,"11.09"
2020-10-12 18:12:23,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,180195,79434,100612,29,120,178145,73256,5491,646,41,41021,37592,134,78747,1695,4397,11673,15139,13604,12859,10566,5358,2656,1453,34,"0 to 107","39",33309,20710,11279,13449,29971,35830,12946,10622,104,5973,79,26,1469,79434,38031,41267,78747,687,0,515044,1234,596596,516278,79434,5913,58161,22,64096,9.23,660692,85347,158773,244291,"12.8",12.9,47.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.1","6.2","28.2","3.9","%","%","%","%",275,400,1495,10726,6052,14,8,1.9,79332,1493,102,2,8255,600,92,0,"406",1,46,"3420",78269,"1165",1589,102,1487,6.4,"8236","44579","52815","15.6",163,1910,2073,"7.86"
2020-10-12 18:12:23,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1347,651,695,0,1,1345,616,34,1,0,276,373,1,650,5,25,73,122,113,94,82,64,44,29,0,"0 to 99","44",430,95,45,80,26,520,104,62,1,34,1,0,14,651,374,276,650,1,0,4408,0,5069,4408,651,6,41,0,47,12.77,5116,657,736,1394,"9.7",12.8,48.8,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","100","200","35.7","23.9","%","%","%","%",13,6,14,63,35,10,6,2.2,648,14,3,0,48,0,0,0,"187",0,1,"89",606,"45",5,3,2,60,"48","441","489","9.8",-1,18,17,"0"
2020-10-12 18:12:23,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8236,3253,4975,1,7,8204,2957,288,7,1,1735,1498,12,3245,26,83,333,340,342,462,575,499,347,245,1,"0 to 101","55",2501,214,287,243,263,2617,365,429,1,408,1,0,149,3253,1500,1740,3245,8,0,32407,17,35715,32424,3253,206,3398,2,3606,5.71,39321,3459,8373,11842,"6.7",8.8,42,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","109.1","10.7","9.4","25.2","%","%","%","%",97,64,149,430,409,14,13,4.6,3247,149,6,0,158,10,1,0,"65",0,9,"541",3058,"195",118,6,112,5.1,"158","1711","1869","8.5",6,107,113,"5.31"
2020-10-12 18:12:23,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8048,2951,5045,2,50,7977,1948,990,5,7,1650,1285,3,2938,35,108,381,337,320,433,500,394,287,153,2,"0 to 100","52",2341,174,215,208,144,2471,323,282,0,306,1,1,118,2950,1294,1653,2938,12,0,24447,7,27415,24454,2950,100,1662,0,1762,5.68,29177,3050,6707,9810,"6.9",10.5,37.9,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.3","10.5","17","19.7","%","%","%","%",55,41,119,282,307,10,11,4,2947,119,3,0,258,6,2,0,"61",0,8,"530",2895,"55",59,3,56,5.1,"258","2082","2340","11.0",7,134,141,"4.96"
2020-10-12 18:12:23,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14331,5504,8798,1,28,14267,5304,182,17,0,2839,2599,48,5486,59,207,857,812,922,961,745,489,311,139,1,"0 to 100","43",3222,833,476,955,501,3883,1102,900,2,381,3,0,111,5503,2609,2846,5486,17,0,46078,18,51629,46096,5503,156,2273,0,2429,6.42,54058,5659,11071,16760,"8.1",10.5,39.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.9","1.2","6.7","12.5","%","%","%","%",70,55,111,902,384,17,7,2,5484,110,19,1,447,54,5,0,"246",0,5,"522",5190,"313",196,19,177,9.7,"446","4846","5292","8.4",27,248,275,"9.82"
