"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25311,11376,13811,3,121,24801,10846,423,91,16,5723,5480,66,11269,312,582,1878,1845,1914,1813,1400,818,536,276,2,"0 to 104","40",5603,699,1282,3685,4613,2894,3762,1324,25,823,15,7,170,11376,5544,5765,11269,107,0,57270,281,69002,57551,11376,968,14371,1,15340,6.31,84342,12344,28182,40651,"11.2",14.6,48.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",50,76,177,1349,838,12,8,1.6,11351,172,25,5,1255,102,25,0,"76",0,11,"618",10783,"593"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6330,3269,3057,0,4,6298,2962,292,12,3,991,2261,2,3254,57,111,306,600,630,564,495,304,146,54,2,"0 to 102","43",1711,809,136,598,185,2365,704,83,1,175,2,0,31,3269,2269,997,3254,15,0,11712,13,15049,11725,3269,28,358,0,386,7.25,15435,3297,3415,6716,"9.7",21.4,52.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",35,7,31,84,177,3,6,0.9,3249,31,20,0,209,0,1,5,"1495",0,2,"234",3109,"160"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,289827,154135,135127,92,473,287113,151158,1781,1176,20,77399,74581,959,152939,2345,5464,19808,28400,25701,27789,21677,12039,6790,3711,411,"0 to 108","43",59105,13470,17961,62403,68860,18916,65163,13858,94,7085,39,17,2317,154135,75200,77918,152938,1196,1,635483,972,792568,636455,154135,10918,83071,3,93992,11.62,886560,165053,218198,383819,"14.1",18.6,56.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1252,661,2334,13952,7124,10,5,1.5,153385,2293,750,41,10843,937,138,31,"1728",2,152,"5344",153587,"548"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3709,1457,2245,1,6,3688,1320,133,4,0,594,856,3,1453,43,124,207,281,276,221,173,87,32,13,0,"0 to 97","37",896,148,101,308,691,406,356,210,1,107,1,0,21,1457,857,597,1453,4,0,8693,10,10167,8703,1457,107,700,0,807,13.26,10974,1564,2945,4516,"12.4",14.3,42.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",7,0,21,211,108,15,8,1.4,1454,21,3,0,215,11,3,0,"217",0,0,"35",1451,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1512,681,829,0,2,1509,641,39,1,0,232,448,0,680,5,24,63,115,150,114,98,72,33,7,0,"0 to 91","43",466,162,19,33,42,587,51,59,0,37,0,0,4,681,448,233,680,1,0,3920,0,4613,3920,681,3,46,0,49,6.12,4662,684,875,1561,"9.5",14.7,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,59,37,9,6,0.6,677,4,4,0,44,0,0,0,"296",0,0,"25",672,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72971,25879,46867,12,213,71948,23757,1852,248,22,13533,11821,255,25609,373,1088,4098,5793,4220,3838,3143,1889,892,512,33,"0 to 103","38",6697,8694,2671,7547,2110,13551,9948,1659,34,882,18,8,246,25879,11965,13655,25609,270,0,204935,548,231579,205483,25879,1336,12709,2,14047,9.51,245626,27215,59576,87018,"9.4",11.1,37.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",505,97,254,1693,900,7,4,1,25732,251,147,3,2050,74,15,0,"136",0,14,"1329",25530,"349"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27128,10944,16179,1,4,23599,9873,92,979,0,5041,4827,97,9965,138,399,1848,2093,1673,1456,1420,958,616,320,23,"0 to 105","39",3848,2355,922,2840,348,6393,3224,1187,13,727,10,10,179,10944,5250,5597,9965,979,0,66899,2646,80544,69545,10944,179,1923,0,2102,8.52,82646,11123,18102,29230,"9.4",13.5,41,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",238,81,189,1200,737,11,7,1.7,10871,188,73,1,814,58,18,0,"862",0,15,"1016",10934,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5260,1275,3978,0,7,5210,1120,142,13,0,702,556,4,1262,22,63,174,176,163,205,198,159,85,29,1,"0 to 94","47",706,203,263,90,198,948,116,172,5,106,3,1,15,1275,562,709,1262,13,0,15614,30,16936,15644,1275,60,1538,0,1598,3.75,18534,1335,5516,6858,"6.4",7.2,25.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,177,109,14,9,1.3,1266,16,9,0,118,11,1,0,"9",0,1,"88",1240,"35"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1156,522,631,0,3,1146,508,10,4,0,110,408,0,518,2,18,49,137,109,76,84,32,13,2,0,"0 to 85","39",293,205,8,12,44,412,62,16,0,6,0,0,3,522,409,113,518,4,0,3918,3,4449,3921,522,8,549,0,557,1.44,5006,530,1180,1713,"14.6",10.6,45.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,16,6,4,2,0.6,520,3,2,0,28,0,0,0,"327",0,0,"4",519,"3"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4876,2240,2629,1,6,4848,2181,51,8,0,1107,1103,22,2232,52,133,306,384,426,392,282,147,68,31,19,"0 to 105","40",651,870,354,357,408,1275,549,322,0,173,0,0,31,2240,1104,1114,2231,8,1,12166,16,14468,12182,2240,23,198,0,221,10.41,14689,2263,2827,5097,"11.1",15.4,46.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,31,322,173,15,8,1.4,2211,30,29,1,250,15,1,0,"305",0,2,"77",2191,"49"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1214,443,770,0,1,1213,408,35,0,0,238,204,1,443,10,22,64,72,50,58,57,33,35,42,0,"0 to 106","45",365,30,21,27,65,348,30,60,0,31,0,0,9,443,204,238,443,0,0,3610,0,4061,3610,443,6,86,0,92,6.52,4153,449,856,1306,"7.4",10.8,37,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",5,6,9,60,31,14,7,2,442,9,1,0,46,5,0,0,"46",0,0,"72",440,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,642,451,190,0,1,641,449,2,0,0,131,320,0,451,6,17,48,105,123,76,51,11,11,3,0,"0 to 89","38",330,79,24,18,191,236,24,53,0,37,0,0,3,451,320,131,451,0,0,799,0,1251,799,451,2,23,0,25,8,1276,453,213,667,"5",35.5,70.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,53,37,12,9,0.7,448,3,3,0,29,1,0,0,"271",0,0,"5",451,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1589,801,786,0,2,1524,787,4,10,0,302,489,0,791,13,44,76,129,119,140,168,78,24,10,0,"0 to 94","46",496,259,16,20,41,702,48,113,3,44,2,0,9,801,496,305,791,10,0,4498,55,5359,4553,801,3,94,0,97,3.09,5456,804,880,1686,"10.5",14.7,50.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,9,116,46,15,6,1.1,801,8,0,1,73,2,0,0,"276",0,3,"12",785,"16"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2348,681,1666,0,1,2339,571,105,4,1,250,426,0,676,24,45,99,146,114,105,85,41,15,7,0,"0 to 90","38",302,318,48,8,96,424,156,83,1,26,0,0,4,681,429,252,676,5,0,4477,3,5163,4480,681,4,59,0,63,6.35,5226,685,1725,2411,"16.9",13.1,29.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,84,26,13,4,0.6,677,4,4,0,95,9,0,0,"258",0,0,"25",672,"9"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2186,1073,1108,1,4,2172,774,292,6,1,498,563,5,1066,26,95,186,209,165,169,114,70,31,8,0,"0 to 93","36",771,94,132,69,658,329,79,145,3,111,4,1,9,1073,568,500,1066,7,0,5701,2,6785,5703,1073,16,91,0,107,14.95,6892,1089,1199,2293,"8.4",15.8,49.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,10,148,115,14,11,0.9,1066,10,7,0,166,9,0,0,"99",0,1,"49",1073,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3951,1948,2002,1,0,3946,1894,52,2,0,896,1048,2,1946,61,130,314,385,347,294,210,118,57,32,0,"0 to 101","37",1538,228,83,97,1323,543,80,310,0,170,0,0,39,1948,1049,897,1946,2,0,7164,2,9133,7166,1948,32,174,0,206,15.53,9339,1980,2176,4157,"10.4",21.2,50.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",9,19,39,310,170,16,9,2,1945,39,3,0,251,13,1,0,"65",0,0,"90",1944,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6552,2493,4054,0,5,6516,2114,362,15,2,1389,1087,0,2476,30,79,315,376,341,379,354,268,190,140,21,"0 to 101","47",1858,257,326,35,444,1983,49,462,2,327,2,1,79,2493,1092,1400,2476,17,0,19260,14,21781,19274,2493,92,1693,0,1785,5.15,23566,2585,5747,8337,"4.6",11,39.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",101,27,80,464,329,19,14,3.2,2476,78,17,2,155,11,1,0,"22",0,12,"415",2443,"50"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5559,1756,3793,0,10,5480,1594,155,7,0,931,816,2,1749,30,74,194,285,232,265,266,184,152,74,0,"0 to 99","48",1029,263,267,190,486,997,266,369,2,190,1,0,57,1756,821,933,1749,7,0,16159,62,17987,16221,1756,61,595,0,656,9.3,18643,1817,4388,6215,"6.1",9.7,32.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",35,11,57,371,191,22,11,3.2,1747,57,9,0,130,11,1,2,"54",0,10,"302",1756,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,86135,36157,49731,22,225,85397,35399,607,146,5,19093,16625,288,36006,784,1668,5956,7528,5846,5500,4115,2270,1276,711,503,"0 to 119","37",12372,4720,5100,13814,9130,10808,16068,2967,22,1631,15,5,537,36157,16690,19176,36006,151,0,233929,349,270963,234278,36157,1895,23021,0,24916,7.61,295879,38052,72752,111051,"8.1",12.9,44.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",592,251,542,2989,1646,9,5,1.5,35953,539,204,3,3325,201,26,0,"63",1,29,"2152",35885,"272"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1449,600,846,0,3,1426,514,75,8,3,243,345,1,589,13,21,83,118,112,102,67,54,22,8,0,"0 to 96","39",432,82,40,35,29,479,81,44,0,23,0,0,4,600,349,250,589,11,0,4008,9,4625,4017,600,6,103,0,109,5.5,4734,606,949,1558,"8",12.8,41.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,4,44,23,8,4,0.7,600,4,0,0,56,2,0,1,"182",0,0,"36",582,"18"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8539,2780,5708,0,51,8416,2745,18,15,2,1490,1248,25,2763,49,144,428,422,379,390,341,246,207,174,0,"0 to 101","44",1329,343,318,773,573,1239,951,419,7,240,3,0,91,2780,1260,1495,2763,17,0,27108,55,29956,27163,2780,127,2521,0,2648,4.8,32604,2907,8229,11187,"7.4",8.9,34,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",61,33,91,426,243,16,9,3.3,2766,87,14,4,282,12,2,0,"5",0,24,"372",2779,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5165,2292,2866,0,7,5124,2210,63,18,1,707,1560,6,2273,23,59,211,487,453,401,313,166,106,73,0,"0 to 100","43",970,427,113,763,90,977,1206,164,2,110,0,0,65,2292,1569,717,2273,19,0,12542,16,14863,12558,2292,46,245,0,291,15.81,15154,2338,3111,5456,"11.3",15.4,45.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",28,47,65,166,110,8,5,2.8,2282,65,10,0,116,6,0,5,"1051",0,12,"322",2260,"32"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1103,493,609,1,0,1092,433,52,8,0,129,356,0,485,6,10,48,91,79,90,96,49,16,8,0,"0 to 95","46",191,262,25,7,24,428,33,44,2,26,0,0,6,493,362,131,485,8,0,2798,2,3308,2800,493,7,107,0,114,6.14,3422,500,716,1217,"8.6",14.6,45.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",1,4,6,46,26,10,6,1.2,492,5,1,1,28,1,2,0,"273",0,1,"31",489,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1494,1169,322,0,3,1491,1141,28,0,0,135,1034,0,1169,5,9,95,384,319,162,111,53,21,10,0,"1 to 98","37",683,264,33,189,113,804,252,34,0,13,0,0,7,1169,1034,135,1169,0,0,1305,0,2486,1305,1169,4,19,0,23,17.39,2509,1173,341,1517,"17.3",46.8,78.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",25,1,7,34,13,3,2,0.6,1164,4,5,3,16,1,0,0,"546",0,3,"47",1157,"12"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21539,6163,15199,0,177,21205,6055,70,38,0,3153,2851,121,6125,113,245,919,1076,959,968,815,553,335,156,24,"0 to 103","42",2073,781,1234,2037,975,2665,2485,597,13,365,5,1,98,6163,2873,3166,6125,38,0,67030,124,73404,67154,6163,291,6333,0,6624,4.39,80028,6454,21532,28163,"8.4",8.1,30,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",181,31,99,610,370,10,7,1.6,6122,97,41,2,513,21,4,0,"156",0,7,"358",6039,"124"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,42184,18217,23926,2,39,40985,17101,826,281,9,9355,8410,162,17927,331,639,2787,3277,2922,2879,2351,1502,891,593,45,"0 to 103","42",7905,1805,925,7292,4163,6093,7671,2344,25,1336,21,9,409,18217,8564,9488,17926,290,1,107605,917,126814,108522,18217,849,10366,1,11216,7.57,138030,19066,34292,53400,"7.4",13.8,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",340,203,418,2369,1357,14,8,2.3,18140,415,77,3,1403,112,16,0,"96",1,26,"1453",17970,"247"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18642,5975,12645,3,19,18286,5783,59,129,4,3094,2729,19,5842,99,256,1936,1141,763,659,599,285,127,93,17,"0 to 105","29",1799,1922,702,1419,417,3203,2222,452,15,169,10,7,30,5975,2797,3159,5841,133,1,64473,209,70779,64682,5975,162,2850,0,3012,5.38,73791,6137,15495,21654,"7.5",8.3,32.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",185,9,37,467,179,8,3,0.6,5933,37,42,0,511,30,3,0,"164",0,3,"278",5486,"489"
