"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-24 17:13:24,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,24791,9989,14752,4,46,24400,9635,258,84,12,5390,4488,15,9893,145,353,4375,1586,957,887,756,547,247,132,4,"0 to 103","25",5064,2201,1078,1550,1292,6801,1800,1032,22,490,26,3,74,9989,4547,5426,9893,96,0,99867,250,110139,100117,9989,210,2798,0,3008,6.98,113147,10199,17550,27799,"10.6",9,41.1,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","29.2","7.5","32.2","17.8","%","%","%","%",65,30,77,1054,516,11,6,0.8,9895,77,94,0,699,70,13,0,"173",0,3,"378",9534,"455",769,94,675,12.2,"694","8075","8769","7.9",29,451,480,"6.04"
2020-10-24 17:13:24,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2941,1749,1155,0,37,2841,1443,301,3,2,602,1142,0,1744,9,49,214,365,363,301,232,134,65,17,0,"0 to 103","40",922,233,55,534,19,1083,642,126,0,86,0,0,19,1749,1145,604,1744,5,0,7156,55,8988,7211,1749,11,94,0,105,10.48,9093,1760,1249,3046,"11",19.4,59.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","8.3","33","12.5","","%","%","%",0,3,19,126,86,8,5,1.1,1740,19,9,0,104,5,0,1,"633",0,2,"53",1665,"84",56,9,47,16.1,"104","700","804","12.9",6,45,51,"11.76"
2020-10-24 17:13:24,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9994,6643,3324,1,26,9764,6310,150,181,2,3240,3191,29,6460,72,176,1020,1219,1090,1108,962,594,303,98,1,"0 to 99","42",3806,648,874,1132,510,4458,1492,776,21,371,10,6,132,6643,3290,3324,6460,183,0,32774,30,39522,32804,6643,140,1454,0,1594,8.78,41116,6783,4778,11588,"6.4",16.5,67.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","30.6","26.8","40.9","%","%","%","%",15,31,138,797,381,12,6,2.1,6620,138,23,0,423,22,7,1,"447",0,6,"379",5615,"1028",1140,23,1117,2,"407","3111","3518","11.6",15,425,440,"3.41"
2020-10-24 17:13:24,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2884,1219,1661,0,4,2877,898,320,1,0,595,623,0,1218,19,59,164,181,170,194,214,125,66,27,0,"0 to 107","45",821,286,58,53,34,1132,52,145,0,74,0,0,15,1219,624,595,1218,1,0,6237,2,7478,6239,1219,18,120,0,138,13.04,7616,1237,1781,3022,"11.2",16.2,42.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","YES","YES","increased by","decreased by","did not change","decreased by","57.1","23.5","","17.6","%","%","","%",7,2,15,145,74,12,7,1.2,1214,15,5,0,119,9,1,0,"279",0,3,"68",1186,"33",45,5,40,11.1,"119","864","983","12.1",-1,35,34,"0"
2020-10-24 17:13:24,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,29997,10999,18990,0,8,29929,10730,215,50,4,5833,5026,86,10945,118,435,1778,1718,1479,1512,1661,1109,718,469,2,"0 to 105","44",5986,1241,922,2796,1202,6440,3303,1657,13,976,5,1,366,10999,5054,5859,10945,54,0,107791,14,118878,107805,10999,386,6854,2,7242,5.33,126120,11385,25844,37239,"6.5",9,38,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","13","37.1","11","4","%","%","%","%",79,205,367,1670,981,16,9,3.3,10849,368,150,-1,835,67,9,0,"70",0,21,"1245",9683,"1316",812,150,662,18.5,"833","8854","9687","8.6",68,588,656,"10.37"
2020-10-24 17:13:24,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,186293,83166,102927,31,169,184146,76181,6253,685,46,42819,39486,129,82434,1770,4622,12286,15932,14270,13456,11010,5568,2735,1481,35,"0 to 107","39",35676,21228,11975,13555,31560,37912,12962,10834,110,6100,82,29,1520,83165,39949,43084,82434,731,0,556497,1235,641776,557732,83165,5913,58161,22,64096,9.23,705872,89078,161088,250389,"13.1",12.6,47.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","0.8","29.2","20.7","%","%","%","%",252,425,1549,10944,6182,14,8,1.9,82706,1548,459,1,8682,622,97,0,"408",1,14,"3479",81507,"1658",10849,459,10390,4.2,"8663","50633","59296","14.6",266,3983,4249,"6.26"
2020-10-24 17:13:24,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1425,701,723,0,1,1423,649,51,1,0,294,405,1,700,7,28,80,128,116,102,90,74,47,29,0,"0 to 99","44",467,101,55,77,29,572,99,69,1,37,1,0,14,701,406,294,700,1,0,4529,0,5240,4529,701,6,41,0,47,12.77,5287,707,764,1472,"10.2",13.4,49.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","3","14.3","10.5","12.1"," cases","%","%","%",14,6,14,70,38,10,6,2,700,14,1,0,56,1,0,0,"205",0,0,"90",655,"46",43,1,42,2.3,"56","479","535","10.5",6,22,28,"21.43"
2020-10-24 17:13:24,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8492,3487,4997,1,7,8457,3168,308,10,1,1862,1602,12,3476,26,90,363,356,365,498,616,547,373,253,0,"0 to 101","55",2679,227,311,259,280,2799,397,465,1,433,1,0,157,3487,1604,1870,3476,11,0,35778,17,39320,35795,3487,206,3398,2,3606,5.71,42926,3693,8395,12098,"6.8",8.6,43.5,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","43.5","50","12.2","11.1","%","%","%","%",91,70,157,466,434,14,13,4.5,3463,157,24,0,170,10,1,0,"66",0,4,"553",3236,"251",1263,24,1239,1.9,"170","1940","2110","8.1",8,160,168,"4.76"
2020-10-24 17:13:24,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8407,3145,5213,2,47,8337,2099,1032,6,8,1752,1376,3,3131,35,115,399,353,339,463,531,426,315,168,1,"0 to 100","52",2521,183,232,195,156,2674,301,294,1,323,2,1,130,3145,1386,1756,3131,14,0,26248,7,29410,26255,3145,100,1662,0,1762,5.68,31172,3245,6875,10169,"7.1",10.4,38.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","34.8","22.2","19.3","10.1","%","%","%","%",46,50,131,295,325,10,11,4.2,3124,131,21,0,270,6,2,0,"61",0,4,"561",3067,"78",522,21,501,4,"270","2266","2536","10.6",6,99,105,"5.71"
2020-10-24 17:13:24,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14942,5933,8976,1,32,14875,5708,208,16,0,3060,2796,60,5916,62,237,916,862,1004,1024,818,523,333,152,1,"0 to 102","43",3562,866,494,994,537,4250,1129,961,2,403,3,0,117,5932,2805,3067,5916,16,0,49116,18,55096,49134,5932,156,2273,0,2429,6.42,57525,6088,11249,17371,"8.4",10.6,40.7,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","41","55.4","26.6","23.9","%","%","%","%",79,59,117,963,406,17,7,2,5899,117,33,0,497,61,5,0,"248",0,2,"558",5543,"389",482,33,449,6.8,"496","5378","5874","8.4",32,331,363,"8.82"
