"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,20250,5633,14595,5,17,19910,5385,176,60,12,3034,2507,20,5561,106,248,1499,1170,714,651,577,396,174,91,7,"0 to 103","32",2040,1661,658,1202,665,3416,1480,664,15,340,16,1,33,5633,2546,3066,5561,72,0,81778,249,87691,82027,5633,140,2347,0,2487,5.63,90178,5773,16942,22737,"8.6",6.4,28.5,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","increased by","3.3","","61.3","78.6","%","","%","%",97,14,34,679,356,13,7,0.6,5582,34,51,0,470,47,7,0,"122",0,0,"277",5543,"90",282,51,231,18.1
17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2277,1271,972,0,34,2184,1094,176,0,1,362,908,0,1270,5,20,142,278,284,216,175,96,45,10,0,"1 to 97","41",602,161,50,457,15,700,555,78,0,50,0,0,6,1271,908,363,1270,1,0,5788,57,7141,5845,1271,4,72,0,76,5.26,7217,1275,1044,2353,"8.5",17.7,56,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","20","85.7","205.7","120.3","%","%","%","%",0,3,6,78,50,7,4,0.5,1259,6,12,0,46,3,0,1,"575",0,1,"33",1255,"16",31,12,19,38.7
15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,8615,5522,3076,1,16,8492,5295,141,84,2,2675,2715,46,5436,63,115,844,1048,915,934,780,480,240,81,22,"0 to 99","42",3080,560,720,1076,408,3586,1442,676,17,314,6,5,86,5522,2766,2710,5436,86,0,26246,30,31866,26276,5522,84,1288,0,1372,6.12,33238,5606,4364,9987,"5.5",16.9,65.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","8.3","16.7","26","36.5","%","%","%","%",66,17,91,693,320,13,6,1.6,5510,91,12,0,306,15,5,1,"436",0,8,"318",4916,"606",106,12,94,11.3
40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2414,854,1559,0,1,2410,638,215,1,0,394,459,0,853,13,43,115,130,130,143,142,71,48,19,0,"0 to 107","44",534,217,44,58,28,730,95,87,0,51,0,0,5,854,460,394,853,1,0,5269,2,6145,5271,854,9,97,0,106,8.49,6251,863,1656,2520,"9.3",13.8,35.7,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","53.8","7.4","42.7","21","%","%","%","%",5,2,5,87,51,11,6,0.6,850,5,4,0,84,4,0,0,"240",0,0,"55",840,"14",20,4,16,20
42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,26595,7656,18918,0,21,26543,7491,140,22,3,4111,3484,36,7631,73,230,1261,1243,1075,1075,1120,689,482,383,25,"0 to 105","44",3967,951,668,2045,901,4286,2444,1235,7,690,4,1,235,7656,3497,4123,7631,25,0,89085,16,96816,89101,7656,279,5807,1,6087,4.58,102903,7935,24725,32682,"5.7",7.7,29.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","14.6","15.6","49.8","32.8","%","%","%","%",252,137,236,1242,694,17,10,3.1,7633,236,23,0,464,48,6,0,"66",0,25,"1086",7425,"231",399,23,376,5.8
62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,169571,73426,96008,30,107,167613,67563,5262,561,40,38009,34682,134,72825,1589,4052,10703,14011,12651,11878,9796,4946,2435,1325,40,"0 to 119","39",30231,19469,9548,13577,27619,32066,13140,9874,97,5469,76,26,1220,73426,35065,38226,72825,601,0,447680,1236,523216,448916,73426,3918,48347,11,52276,7.49,575492,77344,144355,221847,"11.6",13.4,45.6,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","2.7","28.7","30.2","0.5","%","%","%","%",680,353,1246,9971,5545,14,8,1.7,73293,1241,133,5,7624,559,79,0,"340",1,36,"2969",72896,"530",1708,133,1575,7.8
5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1236,587,648,0,1,1234,569,17,1,0,252,333,1,586,5,21,62,111,103,83,75,56,42,29,0,"0 to 99","44",380,92,41,73,25,474,87,59,1,32,1,0,10,587,334,252,586,1,0,4131,0,4728,4131,587,4,36,0,40,10,4768,591,684,1276,"8.8",12.4,47.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","50","48.6","36","","%","%","%",13,6,10,60,33,11,6,1.7,587,10,0,0,39,0,0,0,"169",0,2,"83",552,"35",10,0,10,0
56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,7774,2811,4955,1,7,7743,2568,236,6,1,1483,1310,11,2804,24,62,295,311,310,406,504,413,274,212,0,"0 to 101","54",2180,171,247,206,231,2265,308,354,1,351,1,0,117,2811,1312,1487,2804,7,0,27917,16,30782,27933,2811,138,2908,0,3046,4.53,33828,2949,7863,10820,"6.1",8.7,37.9,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","72.7","84","2.3","11.8","%","%","%","%",150,59,117,355,352,13,13,4.2,2793,117,18,0,130,10,2,0,"64",0,7,"445",2699,"112",122,18,104,14.8
32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,6888,2334,4487,1,66,6807,1464,863,4,3,1268,1049,10,2327,18,83,298,276,257,347,401,307,211,124,12,"0 to 100","51",1859,127,178,163,118,1942,267,207,0,229,1,0,64,2334,1054,1270,2327,7,0,20690,7,23043,20697,2334,61,1433,0,1494,4.08,24537,2395,5920,8382,"5.9",9.8,34.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","15.4","55","90.1","33.5","%","%","%","%",35,20,64,207,230,9,10,2.7,2314,64,20,0,195,5,2,0,"56",0,7,"391",2320,"14",106,20,86,18.9
22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,12689,4306,8364,1,18,12636,4153,137,16,0,2318,1939,33,4290,42,151,652,611,679,763,579,390,249,125,65,"0 to 100","44",2267,666,413,944,407,2824,1059,693,2,313,3,0,79,4306,1949,2324,4290,16,0,38356,18,42719,38374,4306,105,1975,0,2080,5.05,44799,4411,10339,14769,"7.1",9.8,34.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","107.7","21.9","15.7","7.4","%","%","%","%",82,46,79,695,316,17,8,1.8,4287,79,19,0,321,32,2,0,"24",0,3,"471",4078,"228",150,19,131,12.7
