"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5446,2323,3119,0,4,5421,2107,208,6,2,568,1740,7,2315,47,66,223,440,479,417,350,184,85,31,1,"0 to 99","42",781,383,98,1053,100,964,1251,21,0,93,0,0,10,2323,1747,569,2315,8,0,9597,13,11986,9610,2323,14,278,0,292,4.79,12278,2337,3397,5738,"8.3",19,42.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","20.7","30","13.6","6.6","%","%","%","%",16,1,10,21,93,1,5,0.4,2285,10,38,0,142,0,1,0,"1259",0,4
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,247864,113143,134394,91,236,245694,110917,1344,873,9,56531,55000,730,112261,1564,3352,14346,21682,19180,20364,15738,8896,5005,2860,156,"0 to 108","43",38565,10203,8397,55096,42794,13095,56372,10315,61,5328,34,16,1455,113143,55433,56917,112260,882,1,486595,953,602089,487548,113143,5460,66974,2,72436,7.54,674525,118603,201368,320300,"11.8",17.6,47.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","41.4","46.6","3.9","2.2","%","%","%","%",1408,577,1471,10376,5362,10,5,1.3,110352,1441,2791,30,6903,607,74,14,"1410",-19,113
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3424,1240,2176,2,6,3404,1108,130,2,0,515,720,3,1238,40,113,172,247,235,185,143,73,21,11,0,"0 to 97","36",767,122,68,281,640,295,303,180,1,93,1,0,14,1240,721,516,1238,2,0,7738,10,8996,7748,1240,58,402,0,460,12.61,9456,1298,2578,3884,"10.7",13.7,37.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","did not change","decreased by","decreased by","14.3","","54.2","29","%","","%","%",0,0,14,181,94,15,8,1.1,1227,14,13,0,192,10,3,0,"168",1,0
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1034,241,793,0,0,1034,206,35,0,0,143,97,1,241,0,16,28,39,34,27,34,33,24,6,0,"6 to 91","46",186,19,4,32,4,198,39,36,0,25,0,0,4,241,97,143,241,0,0,2090,0,2333,2090,241,1,35,0,36,2.78,2369,242,828,1070,"6.5",10.2,23.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","350","44.4","31.5","18.7","%","%","%","%",0,0,4,36,25,15,11,1.7,238,4,3,0,25,0,0,0,"6",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,66631,20398,46089,11,133,65745,18717,1466,197,18,10542,9515,126,20183,279,811,3396,4818,3397,2972,2344,1346,652,375,8,"0 to 103","37",4915,6520,1928,6820,1637,9738,8808,1088,27,594,14,5,149,20398,9633,10637,20183,215,0,167465,520,188599,167985,20398,857,10177,2,11036,7.77,199635,21255,56266,77667,"8.4",10.6,31.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.1","55.9","12.3","12.6","%","%","%","%",640,46,154,1115,608,6,3,0.8,20138,151,260,3,1559,44,9,0,"99",-27,42
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,23828,7429,16380,1,18,20443,6532,87,810,0,3578,2907,134,6619,91,265,1427,1446,1053,927,948,617,421,233,1,"0 to 105","38",2583,1726,404,1906,216,4199,2204,698,5,396,6,6,88,7429,3249,4046,6619,810,0,52501,2515,62476,55016,7429,72,1420,0,1492,4.83,63968,7501,17800,25320,"8.1",11.7,31.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","10","32.7","21.8","4.7","%","%","%","%",314,47,94,703,402,10,6,1.3,7250,91,179,3,561,36,10,0,"56",-20,27
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4706,850,3851,0,5,4661,728,112,10,0,458,378,4,840,14,34,118,125,99,129,137,119,56,18,1,"0 to 94","48",493,130,145,72,122,624,94,126,4,73,2,1,10,850,384,462,840,10,0,12349,30,13248,12379,850,45,1361,0,1406,3.2,14654,895,5212,6112,"5.7",6.1,19,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","28.6","45.8","11.3","1.3","%","%","%","%",1,0,11,130,75,16,9,1.3,838,11,12,0,65,9,1,0,"9",4,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,643,103,539,0,1,637,95,6,2,0,58,42,1,101,1,4,11,18,9,14,26,12,6,2,0,"0 to 85","50",61,26,2,12,5,84,12,8,0,4,0,0,1,103,42,60,101,2,0,2324,3,2434,2327,103,7,540,0,547,1.28,2981,110,1079,1190,"10.1",3.7,17.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","100","25","63.8","%","%","%","%",0,0,1,8,4,8,4,1,95,1,8,0,10,0,0,0,"0",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3914,1267,2638,1,8,3885,1208,52,7,0,722,529,9,1260,30,81,186,228,234,207,143,88,47,22,1,"0 to 98","39",329,436,133,362,219,593,448,199,0,103,0,0,14,1267,529,729,1259,7,1,9044,13,10356,9057,1267,14,161,0,175,8,10531,1281,2799,4089,"8.9",12.2,32.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",7,6,14,199,103,16,9,1.1,1224,13,43,1,150,7,1,0,"119",0,2
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1066,334,728,0,4,1062,302,32,0,0,172,161,1,334,11,13,52,49,41,44,44,23,30,27,0,"0 to 100","45",255,21,22,36,47,238,49,25,0,11,0,0,2,334,161,172,334,0,0,3019,0,3359,3019,334,3,70,0,73,4.11,3432,337,798,1139,"6.5",9.8,31.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",32,0,2,25,11,8,4,0.6,324,1,10,1,39,2,0,0,"40",0,2
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,569,390,179,0,0,569,388,2,0,0,102,288,0,390,6,9,42,95,114,64,44,10,4,2,0,"0 to 89","38",279,63,19,29,160,195,35,39,0,25,0,0,3,390,288,102,390,0,0,686,0,1078,686,390,2,20,0,22,9.09,1100,392,199,591,"4.4",35.6,68.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,39,25,10,7,0.8,389,3,1,0,20,1,0,0,"261",0,1
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,954,286,667,0,1,891,274,3,9,0,156,121,0,277,7,17,39,32,42,55,53,32,6,3,0,"1 to 89","46",155,95,4,23,16,228,33,57,2,16,2,0,0,286,128,158,277,9,0,2860,53,3205,2913,286,0,80,0,80,0,3285,286,747,1034,"6.4",8.7,30,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",0,0,0,59,18,21,7,0,265,0,21,0,31,0,0,0,"9",1,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2239,564,1674,0,1,2230,493,66,4,1,204,355,0,559,22,36,85,130,94,87,65,29,12,4,0,"0 to 90","35",239,275,37,8,90,315,154,78,1,20,0,0,3,564,358,206,559,5,0,3252,3,3822,3255,564,1,49,0,50,2,3872,565,1723,2289,"16",14.6,25.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,3,79,20,15,4,0.5,565,3,-1,0,81,9,0,0,"230",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1802,812,989,1,0,1793,560,246,5,1,411,390,5,806,24,82,149,168,111,114,74,58,25,7,0,"0 to 93","33",598,79,101,28,552,226,28,124,3,69,3,1,7,812,394,413,806,6,0,3385,2,4204,3387,812,10,67,0,77,12.99,4281,822,1056,1879,"6.9",19.2,45.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",3,1,8,127,72,16,9,1,805,7,7,1,140,9,0,0,"5",0,3
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3538,1606,1930,0,2,3534,1559,47,0,0,709,894,3,1606,54,100,260,333,286,246,162,88,49,28,0,"0 to 101","37",1275,177,52,102,1090,427,89,253,0,140,0,0,34,1606,894,709,1606,0,0,6150,2,7771,6152,1606,19,150,0,169,11.24,7940,1625,2080,3707,"9.2",20.5,45.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",21,18,34,253,140,16,9,2.1,1589,34,17,0,200,9,1,0,"63",-1,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5470,1579,3889,1,1,5440,1312,253,12,2,848,716,1,1565,22,53,233,272,216,234,220,164,112,53,0,"0 to 100","44",1065,153,159,188,246,987,332,308,2,192,2,1,26,1579,720,858,1565,14,0,15159,14,16761,15173,1579,46,1401,0,1447,3.18,18208,1625,5290,6917,"3.8",8.9,29.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",38,6,27,310,194,20,13,1.7,1521,24,58,3,107,7,0,0,"15",-4,10
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4816,1115,3693,0,8,4742,1007,105,3,0,586,525,1,1112,21,41,131,182,154,161,176,111,98,40,0,"0 to 96","47",607,187,173,145,306,600,206,231,2,128,1,0,25,1115,528,586,1112,3,0,13259,63,14449,13322,1115,27,494,0,521,5.18,14970,1142,4187,5337,"5.2",7.6,23.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",71,1,25,233,129,21,12,2.2,1103,24,12,1,77,4,0,0,"31",4,9
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,78009,28268,49545,22,174,77349,27647,498,118,5,14889,13027,229,28145,596,1245,4896,6133,4515,4202,3128,1667,927,499,460,"0 to 110","36",9166,3611,3452,11916,6510,8041,13594,2229,16,1209,12,5,323,28268,13079,14959,28145,123,0,184771,340,213702,185111,28268,965,18044,0,19009,5.08,232711,29233,67589,97018,"7",12.6,37.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",869,143,328,2245,1221,8,5,1.2,27823,315,445,13,2495,156,18,0,"21",-42,64
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1214,402,810,0,2,1194,336,57,6,3,124,268,1,393,6,8,54,93,77,70,43,32,13,6,0,"0 to 93","39",249,81,29,34,21,301,71,24,0,10,0,0,1,402,271,130,393,9,0,3473,9,3892,3482,402,3,78,0,81,3.7,3973,405,888,1295,"6.7",10.2,33.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",6,1,1,24,10,6,3,0.2,399,1,3,0,25,1,0,0,"167",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7769,2118,5601,1,49,7650,2088,17,11,2,1121,950,34,2105,35,109,350,346,298,289,236,175,147,133,0,"0 to 99","41",878,197,227,803,371,761,973,244,6,136,3,0,38,2118,958,1126,2105,13,0,21997,56,24181,22053,2118,65,2143,0,2208,2.94,26389,2183,7744,9977,"6.6",8.3,28.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",115,17,38,250,139,12,7,1.8,2073,38,45,0,212,6,1,0,"4",1,10
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4419,1544,2869,1,5,4385,1479,51,13,1,454,1063,13,1530,14,39,155,318,293,289,209,114,62,50,1,"0 to 100","43",719,310,53,448,63,643,824,130,2,83,0,0,26,1544,1070,460,1530,14,0,8009,14,9578,8023,1544,22,186,0,208,10.58,9786,1566,3055,4627,"9.5",16,35.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",46,11,26,132,83,9,6,1.7,1297,26,247,0,82,6,0,0,"601",-2,11
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,755,188,567,0,0,747,137,46,5,0,82,101,0,183,4,3,24,27,30,34,29,20,9,8,0,"0 to 95","47",82,86,12,3,13,164,6,29,2,21,0,0,5,188,105,83,183,5,0,1946,3,2139,1949,188,1,95,0,96,1.04,2235,189,662,851,"6",8.5,25,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,31,21,17,12,2.7,184,5,4,0,15,1,2,0,"50",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,427,95,332,0,0,427,87,8,0,0,52,43,0,95,5,5,9,21,5,15,16,13,3,3,0,"1 to 98","47",50,22,15,8,15,71,9,21,0,8,0,0,1,95,43,52,95,0,0,751,0,849,751,95,0,14,0,14,0,863,95,346,441,"5",11,22.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,1,21,8,23,9,1.1,92,0,3,1,11,1,0,0,"1",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19330,4326,14958,0,46,19132,4234,60,32,0,2219,2006,69,4294,77,155,677,798,677,665,586,379,228,75,9,"0 to 103","41",1192,490,669,1943,504,1500,2290,331,13,215,5,1,50,4326,2023,2233,4294,32,0,53388,120,57897,53508,4326,169,5571,0,5740,2.94,63637,4495,20529,25070,"7.5",7.1,23.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",80,8,51,344,220,8,6,1.2,4259,50,67,1,322,5,1,0,"140",-9,14
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,38531,14877,23630,2,22,37360,14026,574,271,6,7611,6798,191,14600,265,514,2348,2773,2418,2356,1845,1159,704,486,9,"0 to 101","41",6028,1371,590,6611,3303,4418,6879,1721,20,928,17,9,279,14877,6940,7737,14599,277,1,89296,869,105077,90165,14877,497,8826,1,9324,5.33,114401,15374,32456,47855,"6.7",13.4,39.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",364,149,288,1741,945,12,7,1.9,14716,281,161,7,1126,81,9,0,"39",-33,38
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16530,4004,12491,2,33,16221,3884,47,70,3,2067,1838,26,3931,51,160,1416,803,498,436,374,167,59,28,12,"0 to 105","28",1166,1201,320,1244,277,1876,1778,279,14,109,11,7,14,4004,1876,2102,3930,73,1,47990,200,52303,48190,4004,87,2381,0,2468,3.53,54771,4091,14872,18998,"6.6",7.5,24.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",88,3,21,293,120,8,3,0.5,3949,21,55,0,311,16,2,0,"117",3,1
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2219,509,1710,0,0,2215,467,39,0,3,246,258,2,506,10,23,95,81,67,79,76,44,25,8,1,"0 to 99","41",218,75,137,76,164,247,95,49,0,28,0,0,2,509,260,247,506,3,0,4993,1,5512,4994,509,4,192,0,196,2.04,5708,513,1902,2415,"6",9,23.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,2,49,28,10,6,0.4,493,2,16,0,47,2,1,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2373,348,2025,0,0,2373,344,4,0,0,54,293,1,348,2,5,54,80,66,76,50,12,2,1,0,"0 to 85","39",212,108,11,17,16,231,101,14,0,6,0,0,2,348,293,54,348,0,0,2622,0,2970,2622,348,3,15,0,18,16.67,2988,351,2040,2391,"28.6",11.7,14.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","1","","14.3","15.6"," case","","%","%",0,0,2,14,6,5,2,0.6,340,2,8,0,20,0,0,1,"218",0,0
