"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,21844,7199,14616,4,25,21470,6906,193,88,12,3898,3176,25,7099,117,271,2683,1266,791,706,632,430,189,100,14,"0 to 103","28",2910,1799,807,1583,813,4393,1893,741,15,373,16,1,46,7199,3224,3949,7099,100,0,86216,248,93691,86464,7199,140,2347,0,2487,5.63,96178,7339,16963,24331,"9.2",7.6,33.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","34.4","22.7","82.1","77.8","%","%","%","%",68,17,47,756,389,11,6,0.7,6994,45,205,2,520,48,8,0,"148",0,6,"302",7015,"184",751,205,546,27.3
17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2426,1388,1003,0,35,2332,1185,202,0,1,425,962,0,1387,6,32,163,294,304,237,189,106,47,10,0,"0 to 97","40",692,186,49,460,17,821,549,97,0,64,0,0,11,1388,962,426,1387,1,0,6092,58,7564,6150,1388,4,72,0,76,5.26,7640,1392,1075,2502,"9",18.2,57.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","33.3","4.5","45.4","38.8","%","%","%","%",0,3,11,97,64,7,5,0.8,1373,11,15,0,64,4,0,1,"582",0,4,"35",1364,"24",40,15,25,37.5
15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,8896,5767,3109,1,19,8767,5537,141,87,2,2818,2819,41,5678,66,128,872,1087,952,960,821,505,265,92,19,"0 to 99","42",3244,588,770,1076,435,3783,1460,706,18,334,7,5,94,5767,2873,2853,5678,89,0,27150,30,33016,27180,5767,84,1288,0,1372,6.12,34388,5851,4397,10268,"5.6",17,65.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","72.7","2.9","13.2","76.4","%","%","%","%",50,19,99,724,341,13,6,1.7,5754,99,13,0,325,16,5,1,"443",0,4,"361",5097,"670",112,13,99,11.6
40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2594,1000,1592,0,2,2589,731,268,1,0,472,527,0,999,14,50,133,151,145,163,174,97,53,20,0,"0 to 107","45",643,246,50,60,29,863,107,106,0,62,0,0,7,1000,528,472,999,1,0,5491,2,6513,5493,1000,9,97,0,106,8.49,6619,1009,1689,2700,"10",15.2,38.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","20","27","33.3","32.9","%","%","%","%",11,2,7,106,62,11,7,0.7,984,7,16,0,98,5,1,0,"260",0,1,"58",981,"19",38,16,22,42.1
42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,27168,8264,18877,0,27,27109,8080,158,23,3,4464,3743,31,8238,84,266,1358,1312,1145,1153,1216,768,526,412,24,"0 to 105","44",4328,1032,699,2179,958,4688,2592,1353,6,759,3,1,274,8264,3757,4476,8238,26,0,93035,16,101374,93051,8264,279,5807,1,6087,4.58,107461,8543,24684,33255,"5.8",7.9,31.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","4.3","4.6","22.2","12.6","%","%","%","%",136,152,275,1359,762,17,10,3.3,8193,271,71,4,533,54,6,0,"66",0,21,"1137",7885,"379",664,71,593,10.7
62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,172912,75266,97507,29,110,170960,69333,5336,557,40,38980,35541,148,74669,1619,4144,11007,14348,12936,12169,10034,5083,2521,1369,36,"0 to 107","39",31039,19943,10161,13526,28370,33293,13006,10170,96,5685,76,26,1317,75266,35922,39195,74669,597,0,467703,1233,545086,468936,75266,3918,48347,11,52276,7.49,597362,79184,145854,225188,"11.8",13.3,45.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","6.8","17.8","48.2","30.7","%","%","%","%",372,366,1343,10266,5761,14,8,1.8,75048,1337,218,6,7787,572,87,0,"364",1,41,"3172",74607,"659",2372,218,2154,9.2
5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1272,605,666,0,1,1270,580,24,1,0,259,344,1,604,5,25,68,112,107,83,76,58,43,28,0,"0 to 99","43",400,92,41,71,26,489,89,60,1,32,1,0,10,605,345,259,604,1,0,4246,0,4861,4246,605,4,36,0,40,10,4901,609,702,1312,"9.1",12.4,47.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","50","66.7","23.5","18.2","%","%","%","%",13,6,10,61,33,11,6,1.7,605,9,0,1,44,0,0,0,"170",0,1,"83",566,"39",12,0,12,0
56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,7896,2922,4967,1,6,7866,2668,247,6,1,1549,1355,11,2915,25,72,306,317,316,420,527,432,284,223,0,"0 to 101","55",2259,176,275,205,239,2367,309,376,1,370,1,0,131,2922,1357,1553,2915,7,0,29168,16,32143,29184,2922,138,2908,0,3046,4.53,35189,3060,7875,10942,"6.2",8.7,38.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","233.3","76.9","40","29.1","%","%","%","%",122,60,131,377,371,13,13,4.5,2901,131,21,0,144,10,2,0,"64",0,8,"481",2798,"124",133,21,112,15.8
32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,7286,2586,4638,2,60,7209,1677,901,4,4,1424,1142,12,2578,29,93,335,294,279,382,435,335,249,140,15,"0 to 100","52",2039,152,205,182,130,2156,292,246,0,269,1,0,81,2586,1148,1426,2578,8,0,22083,7,24687,22090,2586,61,1433,0,1494,4.08,26181,2647,6071,8780,"6.1",10.1,36.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","31.8","9.1","33.3","16.9","%","%","%","%",149,24,81,246,270,10,11,3.1,2541,80,45,1,229,5,2,0,"57",0,11,"479",2552,"34",256,45,211,17.6
22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,13268,4723,8527,1,17,13217,4562,146,15,0,2474,2192,42,4708,47,168,734,716,776,833,640,416,266,125,2,"0 to 100","43",2542,709,432,1025,438,3127,1143,769,2,331,3,0,91,4723,2201,2480,4708,15,0,40908,18,45675,40926,4723,105,1975,0,2080,5.05,47755,4828,10502,15348,"7.4",10.1,36.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","11.1","8.1","17","25.2","%","%","%","%",72,49,91,771,334,17,8,1.9,4672,91,51,0,350,40,2,0,"181",0,6,"486",4472,"251",416,51,365,12.3
