"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25089,11144,13760,3,182,24494,10593,420,115,16,5568,5343,102,11013,302,569,1850,1806,1869,1774,1372,802,526,272,2,"0 to 104","40",5461,681,1179,3692,4466,2780,3767,1289,25,801,15,6,162,11144,5407,5613,11013,131,0,55901,281,67399,56182,11144,800,13575,1,14376,5.56,81775,11944,27335,39465,"10.8",14.6,47.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","14","2","8.3","16.7","%","%","%","%",75,66,168,1314,816,12,8,1.5,11095,167,49,1,1225,96,25,0,"62",0,11,"592",10608,"536"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6220,3158,3058,0,4,6189,2863,281,11,3,955,2187,2,3144,57,108,295,578,607,549,478,290,141,53,2,"0 to 102","43",1604,743,131,666,177,2186,781,76,1,167,2,0,31,3158,2195,960,3144,14,0,11372,13,14598,11385,3158,18,311,0,329,5.47,14927,3176,3369,6549,"9.5",21.3,51.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","11.1","42.3","18","%","%","%","%",67,5,31,77,169,3,6,1,3125,31,33,0,205,0,1,5,"1462",0,7,"225",3009,"149"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,285771,150305,134923,93,450,283309,147583,1754,958,10,75609,72754,974,149337,2249,5225,19263,27760,25118,27107,21143,11751,6620,3647,422,"0 to 120","43",56802,13028,16882,62625,65859,18110,65368,13560,70,6937,38,16,2219,150305,73225,76036,149336,968,1,616717,970,769923,617687,150305,8250,76317,3,84570,9.76,854493,158555,211240,370341,"13.6",18.6,55.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","0.7","41.9","31.9","3.9","%","%","%","%",1330,636,2235,13630,6975,10,5,1.5,149162,2201,1143,34,10402,906,135,31,"1646",2,220,"5272",150044,"261"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3689,1443,2239,1,6,3669,1307,133,3,0,588,849,3,1440,43,124,205,278,272,220,171,86,31,13,0,"0 to 97","37",886,146,101,307,684,401,355,208,1,105,1,0,21,1443,850,590,1440,3,0,8555,10,10015,8565,1443,85,558,0,643,13.22,10658,1528,2797,4332,"11.9",14.3,41.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","71.4","16.9","12.2","%","%","%","%",2,0,21,209,106,15,8,1.5,1438,21,5,0,215,11,3,0,"214",0,2,"34",1437,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1471,643,827,0,1,1469,603,39,1,0,217,425,0,642,4,20,59,108,146,106,92,69,32,7,0,"0 to 91","43",431,145,17,49,38,539,65,58,0,37,0,0,4,643,425,218,642,1,0,3849,0,4504,3849,643,3,41,0,44,6.82,4548,646,868,1515,"9.2",14.2,43.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","33.3","33.3","83.6","65.4","%","%","%","%",0,0,4,58,37,10,6,0.6,625,4,18,0,38,0,0,0,"262",0,0,"24",634,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72326,25316,46783,12,215,71306,23233,1818,243,22,13204,11605,242,25051,368,1059,4017,5718,4144,3749,3045,1833,860,490,33,"0 to 103","38",6450,8419,2599,7583,2052,13033,9966,1575,32,835,17,8,235,25316,11747,13323,25051,265,0,200074,547,226151,200621,25316,1102,11831,2,12935,8.52,239086,26418,58614,85261,"9.2",11,36.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","23.5","40.1","32.7","18.7","%","%","%","%",502,87,243,1607,852,7,4,1,25117,240,199,3,2002,69,14,0,"134",0,21,"1226",24993,"323"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26882,10684,16193,1,4,23379,9639,92,953,0,4907,4722,102,9731,137,393,1815,2059,1641,1420,1373,923,587,310,26,"0 to 105","39",3741,2316,840,2834,342,6166,3223,1111,12,680,10,10,171,10684,5136,5446,9731,953,0,64970,2647,78356,67617,10684,123,1673,0,1796,6.85,80152,10807,17866,28678,"9.2",13.5,40.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","7.9","10.8","54.3","35.5","%","%","%","%",258,76,181,1123,690,11,7,1.7,10595,180,89,1,801,57,18,0,"858",0,24,"999",10674,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5167,1214,3946,0,7,5117,1065,136,13,0,663,534,4,1201,21,52,162,172,158,195,190,154,82,27,1,"0 to 94","47",679,188,245,89,187,901,113,163,5,99,3,1,15,1214,540,670,1201,13,0,15133,30,16394,15163,1214,59,1510,0,1569,3.76,17963,1273,5456,6736,"6.3",7.1,24.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","31.2","21.1","37.9","21.5","%","%","%","%",5,1,16,168,102,14,9,1.3,1194,16,20,0,100,11,1,0,"9",0,1,"73",1188,"26"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1091,498,591,0,2,1082,485,9,4,0,102,392,0,494,0,14,47,134,104,74,82,31,10,2,0,"6 to 85","39",281,199,5,9,42,393,59,15,0,6,0,0,3,498,393,105,494,4,0,3788,3,4294,3791,498,7,543,0,550,1.27,4844,505,1134,1641,"14",10.4,46.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","100","81.7","34","","%","%","%",0,0,3,15,6,4,2,0.6,485,3,13,0,21,0,0,0,"326",0,0,"4",496,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4749,2111,2630,1,7,4720,2052,51,8,0,1048,1026,29,2103,52,127,281,362,409,370,256,137,67,30,20,"0 to 105","40",582,793,316,412,369,1132,602,305,0,159,0,0,29,2111,1027,1055,2102,8,1,11832,16,14001,11848,2111,19,182,0,201,9.45,14202,2130,2812,4950,"10.8",15,44.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","200","21.1","51.9","32.2","%","%","%","%",3,7,29,305,159,15,8,1.4,2085,29,26,0,239,14,1,0,"302",0,3,"75",2066,"45"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1194,428,764,0,2,1192,394,34,0,0,231,197,0,428,10,20,63,69,48,55,55,31,35,42,0,"0 to 106","45",352,29,20,27,62,333,33,53,0,28,0,0,9,428,197,231,428,0,0,3524,0,3960,3524,428,5,79,0,84,5.95,4044,433,843,1278,"7.3",10.7,36.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","80","66.7","18.2","1.1","%","%","%","%",6,4,9,53,28,13,7,2.1,420,9,8,0,44,5,0,0,"43",0,2,"72",425,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,629,440,189,0,0,629,438,2,0,0,127,312,1,440,6,16,48,104,122,73,51,10,8,2,0,"0 to 89","38",318,79,24,19,186,229,25,48,0,32,0,0,3,440,312,127,440,0,0,784,0,1225,784,440,2,23,0,25,8,1250,442,212,654,"4.9",35.4,70.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","100","100","77.8","45.7","%","%","%","%",0,0,3,48,32,11,8,0.7,432,3,8,0,28,1,0,0,"270",0,0,"5",440,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1551,782,767,0,2,1486,768,4,10,0,291,481,0,772,13,42,74,127,114,138,162,79,23,10,0,"0 to 94","46",480,257,15,20,40,684,48,110,3,44,2,0,7,782,488,294,772,10,0,4415,55,5257,4470,782,1,87,0,88,1.14,5345,783,854,1639,"10.2",14.6,50.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","50","12.5","65.1","7.4","%","%","%","%",2,0,7,113,46,15,6,0.9,770,7,12,0,71,2,0,0,"273",0,3,"12",766,"16"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2322,653,1668,0,1,2313,549,99,4,1,242,406,0,648,24,43,99,139,107,101,79,40,14,7,0,"0 to 90","37",288,305,47,8,94,400,154,82,1,25,0,0,4,653,409,244,648,5,0,4446,3,5104,4449,653,2,56,0,58,3.45,5162,655,1724,2380,"16.7",12.7,28.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","33.3","48.5","87","%","%","%","%",0,0,4,83,25,13,4,0.6,645,4,8,0,93,9,0,0,"245",0,0,"24",646,"7"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2148,1049,1093,1,5,2133,752,290,6,1,489,548,5,1042,26,93,183,207,159,160,112,70,31,8,0,"0 to 93","35",760,93,123,66,645,321,76,143,3,110,4,1,8,1049,553,491,1042,7,0,5571,2,6631,5573,1049,14,84,0,98,14.29,6729,1063,1177,2246,"8.2",15.8,49.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","50","33.3","56","8.8","%","%","%","%",3,2,9,146,114,14,11,0.9,1045,9,4,0,163,9,0,0,"94",0,0,"47",1049,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3911,1917,1993,1,0,3906,1863,52,2,0,877,1034,4,1915,60,128,312,382,341,284,209,112,57,32,0,"0 to 101","37",1516,222,78,99,1303,529,83,303,0,166,0,0,39,1917,1035,878,1915,2,0,7022,2,8960,7024,1917,27,161,0,188,14.36,9148,1944,2154,4099,"10.2",21.3,49.7,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","did not change","decreased by","increased by","decreased by","","50","15.5","25","","%","%","%",10,19,39,303,166,16,9,2,1900,39,17,0,247,12,1,0,"64",0,1,"89",1913,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6418,2396,4017,0,5,6383,2032,348,14,2,1320,1048,12,2380,29,76,309,362,331,361,335,257,177,130,29,"0 to 101","47",1792,249,304,35,424,1894,62,441,2,310,2,1,69,2396,1053,1331,2380,16,0,18623,14,21047,18637,2396,65,1565,0,1630,3.99,22677,2461,5582,8048,"4.4",10.9,38.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","31.6","37.3","24.7","7.4","%","%","%","%",90,25,70,443,312,19,14,2.9,2364,70,32,0,151,11,1,0,"22",0,13,"389",2346,"50"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5490,1697,3783,0,10,5412,1540,151,6,0,901,789,1,1691,28,71,188,277,224,252,255,179,149,74,0,"0 to 99","48",1006,259,238,188,468,956,267,361,2,188,1,0,53,1697,793,903,1691,6,0,15697,62,17466,15759,1697,35,556,0,591,5.92,18057,1732,4339,6081,"6",9.6,31.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","69.2","48.4","3.3","12","%","%","%","%",37,5,53,363,189,22,12,3.1,1679,50,18,3,124,10,1,2,"53",0,13,"289",1697,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,85219,35293,49694,22,210,84501,34546,601,141,5,18639,16231,277,35147,767,1630,5846,7396,5717,5328,4007,2195,1227,686,494,"0 to 119","37",12021,4592,4850,13684,8832,10453,15862,2866,21,1585,14,5,519,35293,16297,18717,35147,146,0,227541,349,263709,227890,35293,1484,21086,0,22570,6.58,286279,36777,70780,107789,"7.8",12.8,43.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","9.2","29.5","34.8","6.3","%","%","%","%",697,228,524,2887,1599,9,5,1.5,35061,517,232,7,3255,191,26,0,"63",1,61,"2040",35078,"215"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1420,572,844,0,4,1396,488,73,8,3,225,335,1,561,13,21,80,113,108,97,64,49,19,8,0,"0 to 96","39",405,81,40,35,27,454,80,40,0,18,0,0,4,572,339,232,561,11,0,3884,9,4472,3893,572,5,96,0,101,4.95,4573,577,940,1521,"7.8",12.6,40.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","83.3","83.3","40.4","38.4","%","%","%","%",3,2,4,40,18,7,4,0.7,562,4,10,0,53,2,0,1,"179",0,0,"36",554,"18"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8461,2721,5690,0,50,8340,2687,18,14,2,1468,1215,22,2705,49,141,418,414,375,384,329,235,206,170,0,"0 to 101","43",1269,328,312,796,552,1168,985,406,7,232,3,0,72,2721,1226,1473,2705,16,0,26364,55,29154,26419,2721,96,2367,0,2463,3.9,31617,2817,8057,10924,"7.2",8.9,33.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","50","82.1","37.2","23.4","%","%","%","%",77,31,72,413,235,16,9,2.6,2693,69,28,3,276,11,2,0,"5",0,10,"324",2720,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5072,2198,2867,0,7,5034,2120,62,15,1,657,1520,5,2182,23,57,203,471,434,391,300,153,97,69,0,"0 to 100","42",921,410,101,750,81,913,1188,158,2,108,0,0,59,2198,1528,665,2182,16,0,11951,16,14178,11967,2198,36,214,0,250,14.4,14428,2234,3081,5322,"11",15.5,44,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","78.6","2.3","10.2","","%","%","%",48,40,59,160,108,8,5,2.7,2180,57,18,2,113,6,0,5,"1048",0,12,"314",2168,"30"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1090,481,608,1,0,1079,422,52,7,0,122,352,0,474,5,10,47,87,79,88,94,48,15,8,0,"0 to 95","46",184,259,23,8,23,415,36,42,2,27,0,0,5,481,358,123,474,7,0,2722,3,3221,2725,481,3,105,0,108,2.78,3329,484,713,1198,"8.5",14.5,44.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","75","88.9","79.5","","%","%","%",0,4,5,44,27,10,6,1,477,5,4,0,27,1,2,0,"272",0,0,"28",477,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1467,1143,321,0,3,1464,1118,25,0,0,129,1014,0,1143,5,9,93,375,314,160,107,52,19,9,0,"1 to 98","36",576,218,30,319,94,660,389,33,0,11,0,0,4,1143,1014,129,1143,0,0,1289,0,2444,1289,1143,2,16,0,18,11.11,2462,1145,337,1485,"17",46.5,78.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","33.3","2241.7","222.2","","%","%","%",23,0,4,33,11,3,1,0.3,1129,4,14,0,16,1,0,0,"378",0,2,"35",1134,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21285,5947,15151,0,187,20944,5843,69,35,0,3026,2759,127,5912,107,230,887,1049,935,923,797,529,317,147,26,"0 to 103","42",1963,758,1165,2026,926,2510,2476,565,13,343,5,1,91,5947,2778,3039,5912,35,0,64764,124,70923,64888,5947,232,6009,0,6241,3.72,77164,6179,21160,27526,"8.2",8,29,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","12.2","28.6","9.9","13.7","%","%","%","%",169,25,92,578,348,10,6,1.5,5852,92,95,0,483,18,4,0,"152",0,12,"308",5835,"112"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41743,17816,23891,2,34,40536,16707,807,292,10,9133,8200,181,17514,319,623,2739,3218,2852,2816,2280,1468,863,584,54,"0 to 103","42",7627,1747,883,7257,4061,5839,7614,2272,23,1288,20,8,397,17816,8361,9270,17513,302,1,105137,920,123939,106057,17816,658,9714,1,10373,6.34,134312,18474,33605,52116,"7.3",13.8,44.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","28.4","32.2","2.1","8.5","%","%","%","%",355,193,405,2295,1308,13,8,2.3,17730,402,86,3,1367,109,15,0,"94",1,26,"1409",17626,"190"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18372,5705,12647,2,18,18026,5521,59,121,4,2950,2614,16,5580,90,232,1876,1101,734,642,568,261,110,74,17,"0 to 105","29",1689,1814,663,1414,403,3003,2174,427,14,159,10,7,28,5705,2679,3010,5579,125,1,59463,214,65497,59677,5705,130,2649,0,2779,4.68,68276,5835,15296,21151,"7.3",8.5,31.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","46.3","23.1","17","","%","%","%",127,8,35,441,169,8,3,0.6,5643,34,62,1,470,27,3,0,"154",0,2,"227",5230,"475"
