"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25369,11517,13815,3,34,24949,10982,431,88,16,5801,5560,52,11413,314,587,1895,1861,1933,1833,1424,836,546,285,3,"0 to 104","40",5707,709,1311,3686,4665,2976,3772,1343,25,829,15,7,174,11517,5621,5844,11413,104,0,57717,282,69591,57999,11517,968,14371,1,15340,6.31,84931,12485,28186,40709,"11.2",14.7,49.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",51,76,181,1368,844,12,8,1.6,11471,179,46,2,1265,104,25,0,"77",0,13,"630",10846,"671"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6377,3316,3057,0,4,6346,3005,297,11,3,1020,2280,2,3302,58,115,313,607,635,570,503,311,146,57,1,"0 to 102","43",1868,933,136,365,205,2658,439,87,1,183,2,0,32,3316,2288,1026,3302,14,0,11853,13,15237,11866,3316,28,358,0,386,7.25,15623,3344,3415,6763,"9.8",21.4,52.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",37,7,32,88,185,3,6,1,3295,32,21,0,217,0,3,7,"1497",0,1,"235",3137,"179"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,291272,155418,135292,92,470,288555,152416,1800,1182,20,78037,75219,960,154216,2363,5545,20016,28595,25888,28006,21845,12143,6851,3745,421,"0 to 108","43",59992,13611,18403,62210,70042,19211,64963,14058,94,7166,39,17,2372,155418,75842,78558,154215,1202,1,642200,972,800572,643172,155418,10918,83071,3,93992,11.62,894564,166336,218363,385264,"14.2",18.6,57.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1168,661,2389,14152,7205,10,5,1.5,154757,2363,661,26,10976,950,144,33,"1742",2,154,"5408",154796,"622"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3723,1468,2248,1,6,3703,1332,133,3,0,596,866,3,1465,43,124,207,285,278,223,175,88,32,13,0,"0 to 97","37",903,150,100,312,696,410,359,216,1,110,1,0,22,1468,867,598,1465,3,0,8749,10,10235,8759,1468,107,700,0,807,13.26,11042,1575,2948,4530,"12.4",14.3,42.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",8,0,22,217,111,15,8,1.5,1460,21,8,1,215,11,3,0,"225",0,1,"35",1462,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1533,697,835,0,1,1531,657,39,1,0,239,457,0,696,5,25,67,118,155,115,99,72,34,7,0,"0 to 91","43",481,163,20,32,42,606,48,61,0,40,0,0,4,697,457,240,696,1,0,3979,0,4688,3979,697,3,46,0,49,6.12,4737,700,881,1582,"9.6",14.8,45.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,61,40,9,6,0.6,685,4,12,0,45,0,0,0,"301",0,0,"24",687,"10"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,73320,26169,46921,12,218,72290,24026,1871,250,22,13698,11933,266,25897,376,1100,4134,5831,4260,3884,3194,1916,908,527,39,"0 to 103","38",6804,8803,2715,7575,2148,13789,9960,1702,35,912,18,8,251,26169,12078,13821,25897,272,0,207081,548,234015,207629,26169,1336,12709,2,14047,9.51,248062,27505,59630,87367,"9.5",11.1,37.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",473,97,259,1737,930,7,4,1,26017,257,152,2,2069,77,15,0,"141",0,16,"1393",25783,"386"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27249,11066,16178,1,4,23704,9979,92,995,0,5101,4875,95,10071,142,405,1863,2121,1680,1470,1436,978,619,328,24,"0 to 105","39",3900,2367,953,2851,352,6475,3244,1205,13,737,10,12,184,11066,5306,5665,10071,995,0,67699,2646,81467,70345,11066,179,1923,0,2102,8.52,83569,11245,18101,29351,"9.4",13.5,41.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",210,81,196,1218,747,12,7,1.8,10999,195,67,1,825,60,18,1,"864",0,15,"1024",11051,"15"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5285,1288,3990,0,7,5235,1133,142,13,0,708,563,4,1275,22,64,175,177,163,207,202,162,86,29,1,"0 to 94","47",711,204,269,91,203,958,114,177,5,107,3,1,15,1288,569,715,1275,13,0,15783,30,17117,15813,1288,60,1538,0,1598,3.75,18715,1348,5528,6883,"6.4",7.2,25.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,182,110,15,9,1.2,1279,16,9,0,119,11,1,0,"9",0,0,"94",1253,"35"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1171,529,639,0,3,1161,515,10,4,0,112,413,0,525,4,19,49,139,110,76,84,32,14,2,0,"0 to 85","38",298,213,7,7,44,424,57,17,0,7,0,0,3,529,414,115,525,4,0,3953,3,4491,3956,529,8,549,0,557,1.44,5048,537,1188,1728,"14.7",10.6,45.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,17,7,4,2,0.6,527,3,2,0,31,0,0,0,"332",0,0,"4",526,"3"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4920,2268,2646,1,5,4893,2209,51,8,0,1113,1126,21,2260,52,136,311,389,432,396,286,150,68,31,17,"0 to 105","40",669,880,377,334,420,1336,504,328,0,175,0,0,31,2268,1127,1120,2259,8,1,12331,16,14658,12347,2268,23,198,0,221,10.41,14879,2291,2844,5141,"11.2",15.4,46.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,31,328,175,15,8,1.4,2254,31,14,0,254,15,1,0,"307",0,2,"79",2215,"53"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1222,451,770,0,1,1221,415,36,0,0,243,207,1,451,10,23,65,75,51,60,57,33,35,42,0,"0 to 106","45",374,30,21,26,67,354,30,61,0,31,0,0,9,451,207,243,451,0,0,3652,0,4111,3652,451,6,86,0,92,6.52,4203,457,856,1314,"7.5",10.9,37.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",2,6,9,61,31,14,7,2,447,9,4,0,47,5,0,0,"46",0,0,"72",448,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,644,453,191,0,0,644,451,2,0,0,132,321,0,453,6,17,49,105,123,76,51,11,12,3,0,"0 to 89","38",331,79,25,18,191,237,25,53,0,37,0,0,3,453,321,132,453,0,0,801,0,1255,801,453,2,23,0,25,8,1280,455,214,669,"5",35.5,70.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,53,37,12,9,0.7,452,3,1,0,29,1,0,0,"272",0,0,"5",452,"1"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1614,818,794,0,2,1548,803,4,11,0,308,499,0,807,15,45,77,130,121,144,169,82,25,10,0,"0 to 94","46",511,259,16,21,41,716,50,114,3,45,2,0,11,818,507,311,807,11,0,4549,55,5427,4604,818,3,94,0,97,3.09,5524,821,888,1711,"10.7",14.9,50.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,11,117,47,15,6,1.3,806,10,12,1,76,2,0,0,"279",0,4,"12",802,"16"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2359,692,1666,0,1,2350,572,115,4,1,256,431,0,687,26,48,99,147,115,106,86,41,16,8,0,"0 to 90","37",308,320,51,8,100,430,157,85,1,27,0,0,4,692,434,258,687,5,0,4542,3,5239,4545,692,4,59,0,63,6.35,5302,696,1725,2422,"17",13.1,29.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,86,27,13,4,0.6,686,4,6,0,100,9,0,0,"258",0,0,"25",684,"8"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2208,1083,1120,1,4,2194,777,299,6,1,502,569,5,1076,26,99,187,209,166,171,115,71,31,8,0,"0 to 93","36",776,95,138,67,666,335,75,146,3,112,4,1,9,1083,574,504,1076,7,0,5790,2,6884,5792,1083,16,91,0,107,14.95,6991,1099,1211,2315,"8.5",15.7,49.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,10,149,116,14,11,0.9,1083,10,0,0,170,9,0,0,"99",0,1,"49",1083,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3962,1957,2004,1,0,3957,1903,52,2,0,899,1054,2,1955,61,130,316,387,347,297,209,119,58,33,0,"0 to 101","37",1548,228,82,97,1324,550,81,313,0,172,0,0,39,1957,1055,900,1955,2,0,7196,2,9174,7198,1957,32,174,0,206,15.53,9380,1989,2178,4168,"10.4",21.2,50.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",0,19,39,313,172,16,9,2,1955,39,2,0,251,13,1,0,"65",0,0,"90",1952,"5"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6604,2516,4083,0,5,6568,2132,367,15,2,1401,1098,0,2499,30,80,320,376,344,385,359,269,192,143,18,"0 to 101","47",1877,261,344,17,453,2019,27,469,2,334,2,1,79,2516,1103,1412,2499,17,0,19565,14,22109,19579,2516,92,1693,0,1785,5.15,23894,2608,5776,8389,"4.6",10.9,39.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",97,27,80,471,336,19,14,3.2,2506,80,10,0,156,11,1,0,"21",0,10,"420",2469,"47"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5607,1795,3801,0,11,5527,1611,177,7,0,953,834,1,1788,32,78,197,295,238,272,269,184,154,76,0,"0 to 99","47",1046,271,279,192,499,1018,271,374,2,195,1,0,62,1795,839,955,1788,7,0,16346,62,18213,16408,1795,61,595,0,656,9.3,18869,1856,4396,6263,"6.1",9.8,33.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",27,11,62,376,196,21,11,3.5,1781,60,14,2,138,11,1,2,"55",0,9,"303",1795,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,86574,36574,49749,22,229,85826,35803,614,152,5,19318,16802,297,36417,796,1690,6021,7603,5914,5567,4183,2294,1291,722,493,"0 to 104","37",12532,4777,5176,13932,9251,10967,16199,3023,22,1653,15,5,541,36574,16872,19403,36417,157,0,236351,350,273803,236701,36574,1895,23021,0,24916,7.61,298719,38469,72770,111490,"8.1",12.9,44.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",540,251,546,3045,1668,9,5,1.5,36354,545,220,1,3366,208,26,0,"63",1,22,"2177",36247,"327"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1466,616,847,0,3,1443,518,87,8,3,249,353,3,605,13,22,83,119,114,107,69,56,25,8,0,"0 to 96","40",442,82,42,39,29,489,87,44,0,23,0,0,5,616,357,256,605,11,0,4022,9,4655,4031,616,6,103,0,109,5.5,4764,622,950,1575,"8.1",13.1,42.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,5,44,23,8,4,0.8,609,5,7,0,57,2,0,1,"183",0,1,"36",595,"21"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8597,2811,5736,0,50,8474,2775,18,16,2,1511,1260,22,2793,51,146,431,429,383,394,344,249,208,175,1,"0 to 101","44",1358,348,317,770,586,1265,942,436,7,245,3,0,97,2811,1273,1516,2793,18,0,27399,55,30279,27454,2811,127,2521,0,2648,4.8,32927,2938,8257,11245,"7.4",8.9,34.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",57,33,97,443,248,16,9,3.5,2801,96,10,1,287,14,2,0,"5",0,25,"388",2810,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5193,2314,2872,0,7,5152,2230,65,18,1,722,1568,5,2295,24,60,214,490,456,402,320,167,107,74,0,"0 to 100","43",985,430,114,766,92,995,1208,166,2,113,0,0,65,2314,1577,732,2295,19,0,12691,16,15034,12707,2314,46,245,0,291,15.81,15325,2360,3117,5484,"11.3",15.4,45.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",14,47,65,168,113,8,5,2.8,2301,65,13,0,118,6,0,7,"1051",0,6,"325",2281,"33"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1106,496,608,1,1,1094,436,52,8,0,131,357,0,488,6,10,48,91,79,92,96,50,16,8,0,"0 to 95","46",191,263,27,7,24,431,33,44,2,27,0,0,6,496,363,133,488,8,0,2837,2,3350,2839,496,7,107,0,114,6.14,3464,503,715,1220,"8.6",14.5,45.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",0,4,6,46,27,10,6,1.2,493,6,3,0,28,1,2,0,"274",0,1,"33",492,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1503,1184,316,0,3,1500,1154,30,0,0,144,1040,0,1184,5,10,98,386,320,166,112,55,22,10,0,"1 to 98","37",758,314,37,75,139,907,138,35,0,14,0,0,7,1184,1040,144,1184,0,0,1305,0,2501,1305,1184,4,19,0,23,17.39,2524,1188,335,1526,"17.5",47.1,79,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",14,1,7,35,14,3,2,0.6,1177,7,7,0,17,1,0,1,"680",0,3,"49",1168,"16"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21671,6275,15215,2,179,21332,6166,70,39,0,3206,2910,120,6236,116,250,932,1088,973,979,831,569,347,165,25,"0 to 103","42",2152,793,1272,2019,1011,2754,2471,638,13,388,5,1,103,6275,2933,3219,6236,39,0,67820,124,74309,67944,6275,291,6333,0,6624,4.39,80933,6566,21548,28295,"8.4",8.1,30.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",140,31,104,651,393,11,7,1.7,6213,100,62,4,522,23,4,0,"157",0,12,"403",6145,"130"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,42446,18461,23947,2,36,41249,17304,866,282,9,9505,8523,142,18170,335,655,2813,3323,2962,2921,2378,1523,906,597,48,"0 to 103","42",8064,1826,943,7337,4216,6219,7735,2398,24,1359,20,9,417,18461,8676,9639,18169,291,1,108855,917,128309,109772,18461,849,10366,1,11216,7.57,139525,19310,34313,53662,"7.5",13.8,45.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",346,203,426,2422,1379,14,8,2.3,18332,424,129,2,1427,119,17,0,"98",1,21,"1473",18176,"285"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18823,6145,12655,4,19,18455,5941,60,140,4,3196,2786,19,6001,107,262,1993,1162,786,680,619,293,130,95,18,"0 to 105","29",1841,1952,760,1448,428,3287,2286,470,15,176,10,7,31,6145,2858,3268,6000,144,1,65312,209,71789,65521,6145,162,2850,0,3012,5.38,74801,6307,15505,21835,"7.6",8.4,33.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",184,9,38,485,186,8,4,0.6,6067,38,78,0,530,32,3,0,"168",0,3,"283",5635,"510"
