"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,19903,5303,14576,5,19,19568,5064,174,53,12,2853,2365,20,5238,99,227,1334,1134,685,626,560,381,165,85,7,"0 to 103","33",1873,1617,620,1128,629,3226,1383,628,15,318,16,1,33,5303,2402,2880,5238,65,0,79970,249,85553,80219,5303,140,2347,0,2487,5.63,88040,5443,16923,22390,"8.5",6.2,27.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","3.3","42.7","25.7","12.8","%","%","%","%",65,14,34,643,334,13,7,0.6,5251,34,52,0,442,46,7,0,"102",0,2,"269",5216,"87",295,52,243,17.6
17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2206,1212,960,0,34,2114,1054,158,0,0,330,881,1,1212,5,19,132,269,272,205,171,87,42,10,0,"1 to 97","41",554,154,49,455,15,644,553,77,0,48,0,0,6,1212,881,330,1212,0,0,5636,57,6931,5693,1212,4,72,0,76,5.26,7007,1216,1032,2282,"8.2",17.4,55.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","28.6","55.6","5.4","4.9","%","%","%","%",0,3,6,77,48,7,4,0.5,1164,6,48,0,44,3,0,0,"575",0,2,"33",1197,"15",39,48,-9,123.1
15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,8497,5417,3065,1,14,8377,5192,141,82,2,2618,2669,46,5333,63,109,818,1029,907,919,766,469,238,80,19,"0 to 99","42",3022,549,688,1074,399,3502,1432,660,16,306,6,5,82,5417,2719,2652,5333,84,0,25589,31,31099,25620,5417,84,1288,0,1372,6.12,32471,5501,4353,9869,"5.4",16.9,64.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","57.1","67.4","37.2","16.6","%","%","%","%",34,17,87,676,312,13,6,1.6,5399,84,18,3,297,15,5,1,"433",0,6,"305",4831,"586",139,18,121,12.9
40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2294,764,1529,0,1,2291,576,188,0,0,333,431,0,764,12,38,97,115,116,131,128,65,44,18,0,"0 to 107","45",474,200,35,55,27,648,89,74,0,43,0,0,5,764,431,333,764,0,0,5106,2,5892,5108,764,9,97,0,106,8.49,5998,773,1626,2400,"8.9",12.9,33.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","57.1","83.3","3.9","12.9","%","%","%","%",4,2,5,74,43,10,6,0.7,753,5,11,0,71,3,0,0,"236",0,0,"50",752,"12",26,11,15,42.3
42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,26346,7423,18903,0,20,26296,7264,135,21,3,3986,3379,34,7399,72,208,1215,1217,1051,1046,1084,671,463,376,20,"0 to 105","44",3846,924,657,1972,886,4161,2352,1210,7,671,4,1,218,7423,3391,3998,7399,24,0,87274,16,94770,87290,7423,279,5807,1,6087,4.58,100857,7702,24710,32433,"5.6",7.6,29.2,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","15.1","27.9","26.6","%","%","%","%",249,127,219,1217,675,17,10,3,7378,211,45,8,431,45,6,0,"66",0,18,"1075",7247,"176",236,45,191,19.1
62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,167838,72371,95328,30,109,165906,66640,5158,534,39,37481,34177,140,71798,1562,3998,10472,13832,12500,11749,9661,4871,2393,1296,37,"0 to 119","39",29580,19227,9104,13887,27010,31407,13381,9719,97,5375,76,26,1197,72371,34549,37681,71798,573,0,438949,1235,513437,440184,72371,3918,48347,11,52276,7.49,565713,76289,143675,220114,"11.5",13.5,45.5,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.3","25.1","33.5","22.6","%","%","%","%",584,345,1223,9816,5451,14,8,1.7,72245,1213,126,10,7516,557,79,0,"324",1,37,"2908",71978,"393",1337,126,1211,9.4
5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1197,573,623,0,1,1195,555,17,1,0,244,327,1,572,4,19,60,109,101,81,73,56,41,29,0,"1 to 99","44",373,90,40,69,24,464,84,58,1,32,1,0,10,573,328,244,572,1,0,4020,0,4603,4020,573,4,36,0,40,10,4643,577,659,1237,"8.6",12.4,48.2,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","100","","2.9","30.3","%","","%","%",13,6,10,59,33,11,6,1.7,571,9,2,1,36,0,0,0,"168",0,2,"82",538,"35",15,2,13,13.3
56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,7696,2729,4958,1,8,7665,2491,232,5,1,1426,1284,13,2723,24,62,282,302,298,397,487,399,270,208,0,"0 to 101","54",2116,165,228,214,223,2188,312,336,1,341,1,0,113,2729,1286,1429,2723,6,0,27346,16,30128,27362,2729,138,2908,0,3046,4.53,33174,2867,7866,10742,"6.1",8.6,37.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","175","10.5","7.6","10.7","%","%","%","%",155,56,113,337,342,13,13,4.1,2713,112,16,1,128,8,1,0,"63",0,5,"426",2628,"101",116,16,100,13.8
32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,6656,2145,4445,1,65,6576,1302,836,4,3,1141,988,9,2138,18,76,283,257,246,327,391,272,184,82,9,"0 to 100","51",1703,118,159,158,114,1787,237,194,0,215,1,0,60,2145,993,1143,2138,7,0,20205,7,22367,20212,2145,61,1433,0,1494,4.08,23861,2206,5878,8150,"5.7",9.2,33.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","52.9","3.3","33.1","14","%","%","%","%",45,18,60,194,216,10,11,2.8,2124,59,21,1,183,5,2,0,"56",0,7,"264",2132,"13",167,21,146,12.6
22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,12489,4127,8341,1,20,12436,3978,135,14,0,2223,1851,39,4113,40,145,633,573,642,726,551,370,238,118,91,"0 to 100","44",2163,650,380,920,399,2704,1010,662,2,303,3,0,77,4127,1859,2229,4113,14,0,37293,18,41478,37311,4127,105,1975,0,2080,5.05,43558,4232,10316,14569,"7",9.7,33.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","27.8","57.8","46.2","15.8","%","%","%","%",74,44,77,664,306,17,8,1.9,4155,77,-28,0,306,32,2,0,"19",0,4,"466",3911,"216",59,-28,87,-47.5
