"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26110,12132,13933,3,42,25677,11579,444,93,16,6113,5864,46,12023,327,623,2019,1946,2021,1918,1495,885,585,308,5,"0 to 104","40",6017,744,1406,3856,4856,3215,3952,1414,25,875,15,7,192,12132,5927,6159,12023,109,0,61243,282,73743,61525,12132,968,14371,1,15340,6.31,89083,13100,28304,41450,"11.4",14.7,50.2,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","16.9","6.3","31.9","%","%","%","%",43,83,199,1439,890,12,8,1.6,12096,195,36,4,1329,110,25,0,"82",0,11,"676",11380,"752",298,36,262,12.1
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6552,3485,3061,0,6,6520,3148,324,10,3,1100,2370,2,3472,62,130,344,623,668,595,519,331,150,62,1,"0 to 102","43",2093,1072,142,165,222,3046,204,96,1,196,2,0,44,3485,2378,1105,3472,13,0,12653,13,16207,12666,3485,28,358,0,386,7.25,16593,3513,3419,6938,"10",21.2,53.6,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","56.2","13.5","7.5","16.2","%","%","%","%",22,9,44,97,198,3,6,1.3,3467,43,18,1,243,1,3,8,"1529",0,6,"246",3282,"203",99,18,81,18.2
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,299988,163375,136028,90,495,297200,160302,1826,1227,20,82452,78697,979,162128,2543,5947,21304,29826,27126,29305,22949,12744,7193,3935,503,"0 to 108","43",64629,14389,19647,63463,75369,20566,66193,14687,93,7511,39,20,2836,163375,79347,82991,162127,1247,1,687922,975,854299,688897,163375,10918,83071,3,93992,11.62,948291,174293,219099,393980,"14.5",18.4,58.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","2","30.6","6.7","4.8","%","%","%","%",1038,720,2856,14780,7550,10,5,1.7,162894,2809,481,47,11750,1001,157,35,"1901",2,205,"5657",162325,"1050",3631,481,3150,13.2
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3812,1530,2275,1,6,3792,1394,133,3,0,624,899,4,1527,43,127,214,295,285,230,182,94,44,16,0,"0 to 97","37",921,161,120,325,705,445,377,228,1,117,1,0,23,1530,900,626,1527,3,0,9058,10,10606,9068,1530,107,700,0,807,13.26,11413,1637,2975,4619,"12.7",14.3,42.9,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","50","50","35","%","%","%","%",25,0,23,229,118,15,8,1.5,1526,23,4,0,221,13,3,0,"241",0,1,"61",1524,"6",51,4,47,7.8
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1641,788,853,0,0,1640,730,57,1,0,280,507,0,787,7,34,77,128,170,128,115,81,39,9,0,"0 to 91","43",565,180,21,21,47,700,40,68,0,44,0,0,5,788,507,281,787,1,0,4256,0,5056,4256,788,3,46,0,49,6.12,5105,791,899,1690,"10.3",15.5,48.2,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","16.7","66.7","3.7","21.6","%","%","%","%",0,0,5,68,44,9,6,0.6,781,5,7,0,59,2,0,2,"330",0,1,"26",776,"12",35,7,28,20
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,75548,28230,47076,12,230,74468,25984,1938,286,22,14832,12803,287,27922,422,1216,4536,6185,4508,4156,3471,2080,1031,587,38,"0 to 103","38",7581,9250,3311,7780,2322,15209,10391,1940,39,1030,21,11,319,28230,12960,14975,27922,308,0,222953,551,251951,223504,28230,1336,12709,2,14047,9.51,265998,29566,59785,89595,"9.7",11.1,39.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","1.6","21","52.8","27.9","%","%","%","%",544,110,330,1979,1051,8,4,1.2,28051,313,179,17,2281,96,20,0,"153",0,51,"1648",27560,"670",1614,179,1435,11.1
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27948,11766,16177,1,4,24358,10634,92,1040,0,5450,5179,97,10726,153,432,1990,2249,1765,1545,1538,1046,669,351,28,"0 to 105","39",4209,2439,1151,2927,376,7014,3336,1263,15,787,12,12,203,11766,5631,6038,10726,1040,0,72994,2645,87462,75639,11766,179,1923,0,2102,8.52,89564,11945,18100,30050,"9.6",13.3,42.7,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","6.5","28.4","4.8","3.5","%","%","%","%",177,89,215,1278,799,11,7,1.8,11702,212,64,3,884,67,24,3,"887",0,11,"1097",11703,"63",547,64,483,11.7
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5556,1504,4042,0,10,5503,1341,149,14,0,834,652,4,1490,24,83,194,193,185,227,240,206,114,37,1,"0 to 96","48",856,216,290,128,218,1113,159,193,5,120,3,1,18,1504,658,842,1490,14,0,16967,29,18516,16996,1504,60,1538,0,1598,3.75,20114,1564,5580,7154,"6.7",7.8,28.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","171.4","27.3","53","29.4","%","%","%","%",32,1,19,198,123,14,9,1.3,1484,19,20,0,146,12,2,0,"9",0,3,"125",1421,"83",137,20,117,14.6
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1267,574,687,0,6,1254,559,11,4,0,134,434,2,570,5,22,52,147,113,88,92,34,16,3,2,"0 to 96","39",329,224,10,7,45,464,61,18,0,7,0,0,3,574,435,137,570,4,0,4203,3,4786,4206,574,8,549,0,557,1.44,5343,582,1236,1824,"15.5",10.9,45.9,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","4","2","24.2","5.4"," cases"," cases","%","%",0,0,3,18,7,4,2,0.5,572,3,2,0,35,0,0,0,"346",0,0,"4",571,"3",18,2,16,11.1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5245,2575,2665,0,5,5219,2516,51,8,0,1230,1323,14,2567,57,151,351,428,489,455,339,184,75,31,15,"0 to 98","40",745,1003,444,375,471,1564,532,364,0,197,0,0,44,2575,1324,1237,2566,8,1,13081,16,15711,13097,2575,23,198,0,221,10.41,15932,2598,2863,5466,"11.9",16.3,49.5,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","200","27.3","55.6","55.5","%","%","%","%",1,7,44,364,197,15,8,1.7,2555,44,20,0,282,18,1,0,"311",0,13,"84",2515,"60",95,20,75,21.1
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1268,486,779,1,2,1265,447,39,0,0,256,229,1,486,10,25,70,85,58,66,60,33,36,43,0,"0 to 106","43",404,30,23,29,73,380,33,69,0,37,0,0,12,486,229,256,486,0,0,3935,0,4430,3935,486,6,86,0,92,6.52,4522,492,865,1360,"7.7",10.9,38.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","50","60","5","23.5","%","%","%","%",1,7,12,69,37,15,8,2.5,485,11,1,1,50,6,1,0,"50",0,2,"72",481,"5",19,1,18,5.3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,669,470,199,0,0,669,466,4,0,0,143,327,0,470,6,17,52,106,126,81,55,11,13,3,0,"0 to 89","39",345,81,25,19,197,248,25,56,0,38,0,0,4,470,327,143,470,0,0,849,0,1320,849,470,2,23,0,25,8,1345,472,222,694,"5.2",35.1,70.6,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","50","","25","46.1","%","","%","%",0,0,4,56,38,12,9,0.9,468,4,2,0,30,1,0,0,"272",0,0,"5",468,"2",2,2,0,100
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1664,855,807,0,2,1599,841,4,10,0,331,514,0,845,17,45,78,140,123,155,173,86,27,11,0,"0 to 94","46",545,266,16,18,41,757,47,124,3,52,2,0,13,855,521,334,845,10,0,4693,55,5608,4748,855,3,94,0,97,3.09,5705,858,901,1761,"11",15,51.6,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","100","66.7","25.9","30","%","%","%","%",2,1,13,127,54,15,7,1.5,851,13,4,0,78,2,0,0,"286",0,0,"14",837,"18",12,4,8,33.3
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2412,747,1664,0,1,2403,617,125,4,1,271,469,2,742,28,52,102,152,125,122,96,44,17,9,0,"0 to 90","38",332,347,54,9,105,515,122,89,1,27,0,0,7,747,472,273,742,5,0,4621,3,5373,4624,747,4,59,0,63,6.35,5436,751,1723,2475,"17.3",13.8,31.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","28.6","50","4","15.4","%","%","%","%",0,0,7,90,27,13,4,0.9,733,7,14,0,107,9,0,0,"291",0,1,"26",734,"13",31,14,17,45.2
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2383,1202,1177,1,3,2370,885,310,6,1,571,619,5,1195,30,106,216,239,182,190,122,74,35,8,0,"0 to 93","35",857,99,166,73,751,362,82,153,3,116,4,1,9,1202,624,573,1195,7,0,6200,2,7413,6202,1202,16,91,0,107,14.95,7520,1218,1268,2490,"9.1",16.2,51.1,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","25","54.5","114.7","94.7","%","%","%","%",3,2,10,156,120,13,10,0.8,1190,10,12,0,189,11,0,0,"106",0,0,"52",1198,"4",55,12,43,21.8
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4037,2008,2028,1,0,4032,1953,53,2,0,918,1086,2,2006,63,133,326,393,358,301,215,124,61,34,0,"0 to 101","37",1588,232,87,99,1352,572,82,327,0,178,0,0,41,2008,1087,919,2006,2,0,7595,2,9624,7597,2008,32,174,0,206,15.53,9830,2040,2202,4243,"10.6",20.8,50.5,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25","75","33.3","54.5","%","%","%","%",2,19,41,327,178,17,9,2,2005,41,3,0,258,14,1,0,"66",0,2,"94",2002,"6",28,3,25,10.7
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7070,2843,4223,0,4,7034,2433,392,16,2,1582,1240,3,2825,32,90,360,410,382,439,393,310,232,175,20,"0 to 101","48",2106,279,382,58,504,2232,89,528,2,378,2,1,105,2843,1245,1594,2825,18,0,22340,14,25215,22354,2843,92,1693,0,1785,5.15,27000,2935,5916,8855,"4.8",10.9,41.5,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","36","21.7","16.9","0.9","%","%","%","%",88,41,106,530,380,19,14,3.7,2821,104,22,2,174,12,1,0,"24",0,7,"493",2784,"59",218,22,196,10.1
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5847,1974,3862,0,11,5765,1772,193,9,0,1056,908,1,1965,34,88,215,331,267,292,292,200,167,88,0,"0 to 99","47",1160,296,308,201,542,1134,289,395,3,205,2,0,70,1974,914,1059,1965,9,0,17551,62,19597,17613,1974,61,595,0,656,9.3,20253,2035,4457,6503,"6.4",10,34.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","22.7","26.2","3.4","24.8","%","%","%","%",4,21,70,398,207,21,11,3.5,1947,69,27,1,156,13,1,2,"60",0,1,"333",1971,"3",180,27,153,15
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,89373,39138,49908,22,305,88519,38280,670,183,5,20668,17947,335,38950,852,1825,6638,7988,6269,5943,4463,2459,1392,794,515,"0 to 104","37",13612,5057,5576,14705,9985,11894,17071,3221,23,1754,16,5,584,39138,18030,20769,38950,188,0,252368,349,292392,252717,39138,1895,23021,0,24916,7.61,317308,41033,72929,114289,"8.3",12.9,45.9,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","7","21.9","9.3","5.9","%","%","%","%",441,265,589,3244,1770,9,5,1.5,38917,584,221,5,3630,216,29,0,"69",1,26,"2358",38554,"584",1467,221,1246,15.1
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1589,696,891,0,2,1565,580,103,10,3,299,384,0,683,14,29,91,127,122,117,86,66,29,15,0,"0 to 101","41",496,84,50,53,31,552,100,46,0,26,0,0,5,696,388,308,683,13,0,4436,9,5151,4445,696,6,103,0,109,5.5,5260,702,994,1698,"8.7",13.3,44.2,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","300","33.3","80","16.4","%","%","%","%",14,2,5,46,26,7,4,0.7,692,5,4,0,69,2,0,1,"188",0,0,"49",667,"29",11,4,7,36.4
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8889,2962,5876,0,51,8763,2923,19,18,2,1603,1325,14,2942,54,161,457,442,392,417,371,268,218,182,0,"0 to 101","44",1504,371,334,733,638,1412,892,486,7,275,3,0,104,2962,1338,1610,2942,20,0,29667,55,32702,29722,2962,127,2521,0,2648,4.8,35350,3089,8397,11537,"7.6",8.7,34.8,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","37.5","73.7","13.3","21.7","%","%","%","%",46,53,104,493,278,17,10,3.5,2942,104,20,0,312,18,2,0,"5",0,0,"424",2954,"8",256,20,236,7.8
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5443,2565,2857,0,21,5385,2477,66,21,1,849,1689,5,2543,28,71,255,524,480,442,345,191,138,91,0,"0 to 100","43",1114,478,122,829,107,1129,1307,179,3,127,1,0,73,2565,1699,861,2543,22,0,13288,16,15881,13304,2565,46,245,0,291,15.81,16172,2611,3102,5734,"11.8",16.1,48,"2020-08-30 05:00:00","2020-09-05 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","50","35.7","37.9","9.4","%","%","%","%",9,52,73,182,128,8,5,2.8,2547,72,18,1,140,6,0,7,"1059",0,6,"392",2522,"43",57,18,39,31.6
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1154,529,624,1,0,1141,465,54,10,0,152,367,0,519,6,12,51,96,83,96,104,54,18,9,0,"0 to 95","46",203,278,30,8,25,459,35,52,2,33,0,0,7,529,373,156,519,10,0,3028,2,3574,3030,529,7,107,0,114,6.14,3688,536,731,1268,"9",14.5,46.4,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","NO","NO","YES","decreased by","increased by","increased by","increased by","100","50","185.7","104.3","%","%","%","%",0,4,7,54,33,11,7,1.3,525,7,4,0,30,1,2,0,"274",0,1,"39",523,"6",23,4,19,17.4
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1536,1219,314,0,3,1533,1173,46,0,0,166,1053,0,1219,6,11,102,388,322,169,119,61,25,16,0,"1 to 98","37",817,347,38,17,148,987,84,40,0,18,0,0,10,1219,1053,166,1219,0,0,1392,0,2623,1392,1219,4,19,0,23,17.39,2646,1223,333,1559,"17.8",46.2,79.6,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.3","10","70.3","68","%","%","%","%",16,7,10,40,18,4,2,0.8,1215,10,4,0,20,1,0,1,"757",0,0,"77",1201,"18",6,4,2,66.7
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22518,6972,15349,5,192,22155,6852,73,46,1,3565,3227,133,6925,130,274,1032,1175,1060,1066,928,670,418,190,29,"0 to 103","42",2540,882,1434,2069,1151,3264,2510,770,14,485,7,2,140,6972,3253,3583,6925,47,0,72898,124,80094,73022,6972,291,6333,0,6624,4.39,86718,7263,21682,29142,"8.7",8.4,32.3,"2020-08-30 05:00:00","2020-09-05 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","25","36.8","23.7","12.5","%","%","%","%",124,56,142,784,492,12,8,2,6921,138,51,4,574,27,5,1,"164",0,12,"495",6777,"195",393,51,342,13
