"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26839,12681,14108,3,47,26396,12116,448,101,16,6394,6125,45,12564,335,653,2131,2025,2099,2002,1577,915,610,328,6,"0 to 104","40",6330,779,1468,3987,4969,3574,4021,1462,25,908,15,7,216,12681,6193,6443,12564,117,0,66211,279,79264,66490,12681,1183,15330,1,16514,7.16,95778,13864,29438,43353,"11.9",14.5,51.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","6.7","30.8","17.8","2.7","%","%","%","%",36,85,223,1487,923,12,8,1.8,12656,223,25,0,1387,114,26,0,"85",0,14,"705",11859,"822",239,25,214,10.5,"1386","5763","7149","19.4",24,339,363,"6.61"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6884,3787,3091,0,6,6852,3405,369,10,3,1244,2528,2,3774,66,141,422,667,708,640,562,353,162,65,1,"0 to 102","43",2292,1139,160,183,237,3304,233,106,1,206,2,0,54,3787,2536,1249,3774,13,0,13624,13,17480,13637,3787,46,412,0,458,10.04,17938,3833,3503,7342,"10.6",21.4,55.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","35.7","6.5","32.7","45.4","%","%","%","%",23,11,54,107,208,3,6,1.4,3774,54,13,0,267,3,3,9,"1595",0,4,"256",3537,"250",76,13,63,17.1,"267","1749","2016","13.2",13,63,76,"17.11"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,306844,169426,136786,89,543,304161,166476,1840,1090,20,85616,81681,1019,168316,2699,6289,22425,30831,28056,30314,23712,13165,7430,4034,471,"0 to 108","42",68438,14922,21482,63474,79774,22664,65878,15261,95,7752,41,21,3231,169426,82280,86068,168315,1110,1,738955,962,911360,739917,169426,15052,97888,4,112944,13.33,1024304,184478,234674,419788,"15.5",18,60.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","increased by","17.3","29","12.6","8.9","%","%","%","%",723,744,3252,15356,7793,10,5,1.9,169144,3252,282,0,12438,1066,160,35,"1966",2,176,"5746",167796,"1630",2339,282,2057,12.1,"12344","53609","65953","18.7",292,2627,2919,"10"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3882,1563,2312,1,6,3862,1427,133,3,0,640,915,5,1560,44,132,220,299,292,232,185,98,45,16,0,"0 to 97","37",942,164,124,330,712,468,380,236,1,120,1,0,25,1563,916,642,1560,3,0,9607,10,11187,9617,1563,131,895,0,1026,12.77,12213,1694,3207,4908,"13.5",13.9,43.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","40","70.6","18.8","32.5","%","%","%","%",3,0,25,237,121,16,8,1.6,1561,25,2,0,226,14,3,0,"246",0,2,"63",1556,"7",29,2,27,6.9,"226","1272","1498","15.1",-1,58,57,"0"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1701,832,869,0,0,1700,758,73,1,0,300,531,0,831,7,37,85,135,176,130,123,88,42,9,0,"0 to 91","43",601,187,24,19,51,742,38,77,0,51,0,0,7,832,531,301,831,1,0,4459,0,5303,4459,832,4,52,0,56,7.14,5359,836,921,1757,"10.7",15.6,49.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","66.7","50","71.9","73","%","%","%","%",0,0,7,77,51,10,7,0.8,831,7,1,0,62,2,1,3,"345",0,1,"30",817,"15",14,1,13,7.1,"62","488","550","11.3",0,23,23,"0"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,77754,30207,47289,15,243,76633,27847,2023,314,23,15873,13673,324,29870,469,1329,4857,6541,4772,4468,3720,2227,1140,646,38,"0 to 118","38",8545,9786,3585,7954,2477,17022,10371,2076,42,1090,21,15,378,30207,13848,16026,29870,337,0,242949,547,273960,243496,30207,1538,13555,2,15095,10.19,289055,31745,60844,92849,"10",11,40.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","increased by","8.9","22","9.2","1.8","%","%","%","%",378,129,393,2118,1111,8,4,1.3,30114,392,93,1,2483,119,22,0,"175",1,27,"1951",29226,"981",1213,93,1120,7.7,"2467","22107","24574","10.0",107,1821,1928,"5.55"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28419,12243,16170,1,5,24776,11045,92,1106,0,5658,5385,94,11137,161,449,2089,2330,1840,1608,1604,1093,686,357,26,"0 to 105","39",4425,2502,1252,2958,388,7367,3382,1302,18,814,14,15,228,12243,5865,6284,11137,1106,0,77392,2626,92319,80018,12243,238,2124,0,2362,10.08,94681,12481,18294,30781,"9.9",13.2,43.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","33.3","14.8","19.9","8.3","%","%","%","%",105,95,243,1320,828,11,7,2,12219,243,24,0,920,70,25,3,"889",0,14,"1116",12175,"68",320,24,296,7.5,"871","7165","8036","10.8",17,183,200,"8.5"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5853,1726,4115,0,12,5798,1562,150,14,0,938,770,4,1712,27,97,217,215,209,252,274,244,144,46,1,"0 to 96","49",999,240,328,145,239,1291,182,217,5,140,3,1,23,1726,776,946,1712,14,0,18661,29,20433,18690,1726,72,1673,0,1745,4.13,22178,1798,5788,7598,"7.1",8.1,30.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","54.5","31.7","18.3","4.8","%","%","%","%",9,1,24,222,143,13,9,1.4,1722,24,4,0,169,14,2,0,"10",0,0,"139",1591,"135",164,4,160,2.4,"167","1129","1296","12.9",9,58,67,"13.43"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1353,614,735,0,4,1342,599,11,4,0,152,458,0,610,5,28,66,152,115,96,95,36,19,2,0,"0 to 85","39",364,226,10,10,45,502,63,19,0,8,0,0,3,614,459,155,610,4,0,4331,3,4959,4334,614,8,559,0,567,1.41,5526,622,1294,1920,"16.4",11.3,46,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","did not change","did not change","increased by","2","","","1.7"," cases","","","%",0,0,3,19,8,4,2,0.5,614,3,0,0,48,0,0,0,"347",0,0,"4",603,"11",5,0,5,0,"47","517","564","8.3",6,17,23,"26.09"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5542,2797,2740,1,4,5516,2731,58,8,0,1333,1443,13,2789,64,168,382,458,526,495,373,199,82,33,17,"0 to 98","40",810,1146,498,335,515,1791,483,407,0,211,0,0,46,2797,1444,1340,2788,8,1,13952,16,16804,13968,2797,28,220,0,248,11.29,17052,2825,2960,5790,"12.6",16.6,51,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","37.5","26.7","10.2","40.4","%","%","%","%",1,7,46,407,211,15,8,1.6,2790,46,7,0,317,19,2,0,"314",0,2,"86",2736,"61",47,7,40,14.9,"317","1790","2107","15.0",22,119,141,"15.6"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1295,511,782,1,1,1293,466,45,0,0,269,241,1,511,10,25,74,93,60,71,63,36,36,43,0,"0 to 106","43",421,31,29,30,79,399,33,71,0,38,0,0,12,511,241,269,511,0,0,4155,0,4675,4155,511,6,100,0,106,5.66,4781,517,882,1401,"8",10.8,39.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","100","33.3","33.3","3.8","%","%","%","%",0,8,12,71,38,14,8,2.3,510,12,1,0,52,7,1,0,"53",0,0,"73",504,"7",11,1,10,9.1,"52","536","588","8.8",1,19,20,"5"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,763,540,223,0,0,763,534,6,0,0,172,368,0,540,7,22,61,131,135,85,58,19,19,3,0,"0 to 89","38",393,91,32,24,216,296,28,63,0,46,0,0,4,540,368,172,540,0,0,955,0,1496,955,540,3,24,0,27,11.11,1523,543,247,790,"5.9",35.7,71.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","166.7","29.2","6","%","%","%","%",0,0,4,63,46,12,9,0.7,538,4,2,0,42,1,0,0,"279",0,0,"5",538,"2",14,2,12,14.3,"42","116","158","26.6",8,25,33,"24.24"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1699,875,820,0,4,1632,861,4,10,0,344,521,0,865,20,46,80,143,126,157,175,90,27,11,0,"0 to 94","46",564,266,16,19,42,775,48,125,3,53,2,0,14,875,528,347,865,10,0,4864,55,5800,4919,875,3,99,0,102,2.94,5902,878,919,1801,"11.2",14.9,51.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","28.6","10.8"," case","%","%","%",2,1,14,128,55,15,7,1.6,875,14,0,0,82,2,0,0,"287",0,0,"14",854,"21",10,0,10,0,"82","524","606","13.5",0,1,1,"0"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2521,849,1671,0,1,2511,713,130,4,2,286,557,0,843,28,52,106,169,148,143,118,54,21,10,0,"0 to 91","40",366,413,55,9,112,603,128,96,1,31,0,0,8,849,560,289,843,6,0,4666,3,5520,4669,849,6,64,0,70,8.57,5590,855,1735,2591,"18.2",15.3,33.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","16.7","66.2","42.5","","%","%","%",0,0,8,97,31,12,4,0.9,849,8,0,0,107,9,0,0,"360",0,0,"27",831,"18",8,0,8,0,"106","511","617","17.2",0,11,11,"0"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2591,1358,1229,1,3,2578,983,368,6,1,638,708,5,1351,34,115,256,266,204,220,135,80,39,9,0,"0 to 93","35",966,119,186,80,818,442,91,174,3,125,4,1,11,1358,713,640,1351,7,0,6554,2,7923,6556,1358,18,107,0,125,14.4,8048,1376,1336,2716,"10",17.1,53.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","33.3","15.4","17.6","9.7","%","%","%","%",3,2,12,177,129,14,10,0.9,1354,12,4,0,208,12,0,0,"143",0,1,"62",1350,"8",22,4,18,18.2,"208","930","1138","18.3",6,24,30,"20"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4121,2069,2051,1,0,4116,2013,54,2,0,949,1116,2,2067,64,142,333,400,369,308,226,129,63,35,0,"0 to 101","37",1631,241,92,103,1387,596,84,341,0,190,0,0,42,2069,1117,950,2067,2,0,8105,2,10194,8107,2069,40,190,0,230,17.39,10424,2109,2241,4351,"10.8",20.2,51.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","73.3","14.8","38.7","%","%","%","%",0,19,42,341,190,17,10,2,2069,42,0,0,270,17,2,0,"69",0,0,"97",2061,"8",44,0,44,0,"270","1207","1477","18.3",5,82,87,"5.75"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7540,3126,4409,0,5,7502,2647,460,17,2,1744,1363,0,3107,36,105,390,445,421,476,430,339,263,199,22,"0 to 101","48",2371,292,426,18,563,2510,34,546,2,397,3,1,120,3126,1368,1757,3107,19,0,24687,14,27846,24701,3126,122,1841,0,1963,6.21,29809,3248,6250,9503,"5.2",10.9,43.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","increased by","decreased by","decreased by","14.3","30","27.3","7","%","%","%","%",55,47,121,548,400,18,13,3.9,3120,121,6,0,200,12,2,0,"40",0,8,"540",3049,"77",121,6,115,5,"200","1949","2149","9.3",9,216,225,"4"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6111,2156,3944,0,11,6027,1950,195,11,0,1156,987,2,2145,35,95,240,351,279,320,327,223,188,98,0,"0 to 99","48",1270,324,333,218,596,1241,308,435,6,229,4,0,86,2156,995,1159,2145,11,0,18986,62,21214,19048,2156,71,657,0,728,9.75,21942,2227,4601,6839,"6.7",10.1,36.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","did not change","increased by","27.3","23.9","","47.3","%","%","","%",8,22,86,441,233,21,11,4,2148,86,8,0,168,16,2,3,"63",0,5,"355",2146,"10",94,8,86,8.5,"168","1585","1753","9.6",4,114,118,"3.39"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,92688,41826,50447,21,394,91725,40931,683,207,5,22084,19172,358,41614,897,1946,7504,8381,6595,6273,4723,2615,1500,865,527,"0 to 107","37",14881,5366,5997,15370,10580,13305,17729,3387,27,1840,19,5,628,41826,19267,22195,41614,212,0,274647,345,317352,274992,41826,2354,24816,0,27170,8.66,344522,44180,75263,119858,"8.7",12.8,47.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","12","13.8","19.8","4.6","%","%","%","%",394,281,633,3414,1859,9,5,1.5,41722,633,104,0,3882,239,31,0,"78",1,24,"2508",41089,"737",1122,104,1018,9.3,"3873","25748","29621","13.1",104,1634,1738,"5.98"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1655,753,900,0,2,1630,627,112,11,3,329,410,0,739,15,31,98,137,128,126,90,74,35,19,0,"0 to 101","41",543,86,51,59,32,604,103,52,0,28,0,0,7,753,414,339,739,14,0,4550,9,5322,4559,753,11,119,0,130,8.46,5452,764,1019,1785,"9.2",14,46.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","1","","4.2","0.4"," case","","%","%",6,2,7,52,28,7,4,0.9,752,7,1,0,75,3,0,1,"189",0,2,"57",719,"34",3,1,2,33.3,"75","358","433","17.3",3,9,12,"25"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9356,3219,6081,0,56,9221,3177,18,22,2,1744,1438,13,3195,56,171,493,476,419,447,416,311,235,195,0,"0 to 105","44",1689,384,346,776,675,1592,928,525,8,293,4,0,116,3219,1453,1753,3195,24,0,32561,55,35854,32616,3219,158,2695,0,2853,5.54,38707,3377,8776,12209,"8.1",8.7,36.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","44.4","15.4","34","81.1","%","%","%","%",52,53,116,533,297,17,10,3.6,3197,116,22,0,328,20,2,0,"7",0,6,"444",3205,"14",199,22,177,11.1,"328","3084","3412","9.6",6,282,288,"2.08"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5713,2810,2875,0,28,5639,2712,66,31,1,961,1811,6,2778,31,88,323,557,521,466,374,211,146,92,1,"0 to 100","42",1238,545,130,865,112,1318,1348,201,4,146,1,0,77,2810,1829,975,2778,32,0,13930,15,16767,13945,2810,61,318,0,379,16.09,17146,2871,3193,6092,"12.6",16.7,50.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","22.2","18.2","21","15.6","%","%","%","%",13,57,77,205,147,8,6,2.7,2801,77,9,0,190,9,0,7,"1074",0,1,"397",2741,"69",32,9,23,28.1,"190","1076","1266","15.0",16,29,45,"35.56"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1201,557,642,1,1,1186,482,64,11,0,165,381,0,546,6,14,56,97,87,102,105,59,21,10,0,"0 to 95","47",214,288,36,8,25,482,39,56,2,34,0,0,9,557,388,169,546,11,0,3272,2,3846,3274,557,8,117,0,125,6.4,3971,565,759,1326,"9.4",14.2,47,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","28.6","25.7","","%","%","%",7,4,9,58,34,11,7,1.6,555,9,2,0,35,1,2,0,"275",0,1,"42",550,"7",17,2,15,11.8,"35","340","375","9.3",1,19,20,"5"
