"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24746,10840,13713,3,190,24130,10279,417,128,16,5411,5168,117,10696,293,556,1810,1758,1817,1730,1325,778,516,255,2,"0 to 104","40",5267,648,1144,3637,4309,2662,3725,1243,25,768,15,6,151,10840,5234,5454,10696,144,0,53980,291,65181,54271,10840,800,13575,1,14376,5.56,79557,11640,27288,39122,"10.8",14.6,47,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","11.1","24.8","35.1","33.6","%","%","%","%",78,66,157,1268,783,12,8,1.4,10734,157,106,0,1196,88,24,0,"10",0,18,"558",10305,"535"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6102,3027,3071,0,4,6074,2758,258,9,2,888,2126,2,3016,57,101,288,564,587,526,449,274,131,49,1,"0 to 102","43",1285,513,129,1089,136,1608,1272,63,1,152,2,0,26,3027,2134,891,3016,11,0,11059,13,14155,11072,3027,18,311,0,329,5.47,14484,3045,3382,6431,"9.3",21,49.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","34.4","27.5","34.8","21.5","%","%","%","%",60,5,26,64,154,3,6,0.9,2985,24,42,2,194,0,1,5,"1449",0,11,"215",2892,"135"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,279638,144407,134705,95,431,277205,141750,1703,944,10,72540,69979,934,143453,2114,4904,18505,26815,24195,26074,20266,11278,6353,3527,376,"0 to 108","43",52956,12431,15127,62939,60644,17219,65590,12951,70,6657,38,16,2047,144407,70442,72961,143452,954,1,590192,992,737494,591184,144407,8250,76317,3,84570,9.76,822064,152657,211022,364208,"13.4",18.6,54.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","38.6","41.9","45.3","19.1","%","%","%","%",1485,636,2063,13021,6695,10,5,1.4,142662,2015,1745,48,9789,833,124,30,"1554",2,209,"5119",144330,"77"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3649,1413,2230,1,5,3630,1277,133,3,0,576,830,4,1410,43,121,202,271,266,217,166,84,31,12,0,"0 to 97","36",863,143,92,312,671,388,351,205,1,104,1,0,20,1413,831,578,1410,3,0,8412,13,9845,8425,1413,85,558,0,643,13.22,10488,1498,2788,4292,"11.8",14.3,41.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","30.8","50.4","33.3","%","%","%","%",2,0,20,206,105,15,8,1.4,1398,19,15,1,212,11,3,0,"207",0,4,"30",1407,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1411,584,825,0,2,1409,546,38,0,0,197,387,0,584,4,20,54,98,131,93,85,62,29,7,1,"0 to 91","43",394,135,14,41,35,494,55,53,0,35,0,0,4,584,387,197,584,0,0,3715,0,4312,3715,584,3,41,0,44,6.82,4356,587,866,1455,"8.9",13.5,41.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","did not change","increased by","increased by","","","552.4","67.1","","","%","%",0,0,4,53,35,10,6,0.7,572,4,12,0,38,0,0,0,"248",0,0,"22",577,"7"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,71334,24509,46621,12,192,70346,22525,1727,235,22,12760,11267,225,24252,352,1018,3907,5569,4032,3621,2941,1747,822,469,31,"0 to 103","38",6123,8045,2517,7567,1976,12353,9923,1450,31,769,17,8,221,24509,11404,12877,24252,257,0,193918,552,219198,194470,24509,1102,11831,2,12935,8.52,232133,25611,58452,84269,"9.1",11,35.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10","43.7","9.7","4.3","%","%","%","%",550,87,229,1481,786,7,4,0.9,24300,222,209,7,1933,63,13,0,"125",0,34,"1002",24204,"305"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26432,10205,16219,1,7,22964,9199,92,914,0,4668,4527,96,9291,126,372,1777,1997,1582,1346,1295,860,540,296,14,"0 to 105","39",3489,2216,772,2814,327,5786,3178,1020,10,612,8,10,150,10205,4916,5193,9291,914,0,62726,2649,75634,65375,10205,123,1673,0,1796,6.85,77430,10328,17892,28228,"9.1",13.3,39.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","8.6","27.2","69.3","37.4","%","%","%","%",251,76,160,1030,620,11,7,1.6,10122,157,83,3,764,52,16,1,"842",0,32,"934",10197,"8"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5087,1154,3926,0,7,5039,1013,130,11,0,628,511,4,1143,17,50,160,163,150,183,182,149,76,23,1,"0 to 94","47",641,177,230,95,181,841,121,156,5,93,3,1,14,1154,517,633,1143,11,0,14610,30,15813,14640,1154,59,1510,0,1569,3.76,17382,1213,5436,6656,"6.2",7,23.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","33.3","42.6","8.7","7.5","%","%","%","%",5,1,15,161,96,14,9,1.3,1127,15,27,0,93,9,1,0,"9",0,1,"70",1128,"26"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1036,464,569,0,3,1027,452,9,3,0,87,373,1,461,0,11,40,130,101,71,73,27,9,2,0,"6 to 85","39",251,191,4,15,40,355,66,14,0,6,0,0,3,464,374,89,461,3,0,3623,3,4094,3626,464,7,543,0,550,1.27,4644,471,1112,1586,"13.5",10.1,45.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","did not change","did not change","increased by","increased by","","","556.8","119.4","","","%","%",0,0,3,14,6,4,2,0.6,449,3,15,0,17,0,0,0,"313",0,1,"4",462,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4652,2023,2621,1,7,4623,1964,51,8,0,1000,987,28,2015,49,122,265,352,393,352,242,137,66,30,15,"0 to 105","40",538,740,290,447,353,1033,629,278,0,149,0,0,28,2023,988,1007,2014,8,1,11496,16,13578,11512,2023,19,182,0,201,9.45,13779,2042,2803,4853,"10.5",14.8,43.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","increased by","85.7","38.7","12.9","32.4","%","%","%","%",3,7,28,278,149,14,8,1.4,1999,26,24,2,226,10,1,0,"276",0,7,"69",1980,"43"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1167,399,765,0,3,1164,367,32,0,0,212,187,0,399,9,16,60,64,45,50,52,28,35,40,0,"0 to 106","45",325,27,20,27,55,313,31,43,0,24,0,0,7,399,187,212,399,0,0,3417,0,3823,3417,399,5,79,0,84,5.95,3907,404,844,1251,"7.1",10.3,34.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","25","","25","24.5","%","","%","%",10,4,7,43,24,11,7,1.8,398,7,1,0,40,5,0,0,"43",0,4,"70",395,"4"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,606,419,187,0,0,606,417,2,0,0,116,303,0,419,6,11,45,102,121,68,49,10,5,2,0,"0 to 89","38",303,79,22,15,178,218,23,46,0,30,0,0,3,419,303,116,419,0,0,752,0,1172,752,419,2,23,0,25,8,1197,421,210,631,"4.7",35.2,69.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","41.7","38","","%","%","%",0,0,3,46,30,11,8,0.7,419,3,0,0,22,1,0,0,"270",0,0,"5",419,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1488,726,760,0,2,1423,712,4,10,0,270,446,0,716,12,36,68,120,107,129,149,72,23,10,0,"0 to 94","46",437,246,16,17,35,637,44,104,3,44,2,0,4,726,453,273,716,10,0,4300,55,5086,4355,726,1,87,0,88,1.14,5174,727,847,1576,"9.8",14.1,48.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","33.3","71.4","97.8","13.1","%","%","%","%",2,0,4,107,46,15,7,0.6,720,4,6,0,62,1,0,0,"259",0,2,"12",716,"10"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2305,634,1670,0,1,2296,533,96,4,1,238,391,0,629,24,43,97,135,102,99,75,39,14,6,0,"0 to 90","37",278,300,43,8,92,382,155,82,1,23,0,0,4,634,394,240,629,5,0,4421,3,5060,4424,634,2,56,0,58,3.45,5118,636,1726,2363,"16.6",12.4,27.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","100","40","26.9","39.8","%","%","%","%",0,0,4,83,23,14,4,0.6,629,4,5,0,93,9,0,0,"237",0,0,"19",627,"7"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2082,1009,1069,1,3,2069,726,276,6,1,468,529,5,1002,26,86,180,194,154,155,109,70,27,8,0,"0 to 93","36",734,91,116,61,623,309,70,141,3,106,3,1,8,1009,534,470,1002,7,0,5410,2,6439,5412,1009,14,84,0,98,14.29,6537,1023,1153,2180,"8",15.6,49.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","50","50","58","42.7","%","%","%","%",3,2,9,144,109,15,11,0.9,1006,9,3,0,155,9,0,0,"91",0,1,"45",1009,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3858,1878,1979,1,0,3853,1824,52,2,0,847,1025,4,1876,58,126,306,372,337,277,204,111,56,31,0,"0 to 101","37",1481,217,75,103,1269,517,90,297,0,161,0,0,39,1878,1026,848,1876,2,0,6833,2,8732,6835,1878,27,161,0,188,14.36,8920,1905,2140,4046,"10.1",21.4,49.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","40","76.9","23.7","29.1","%","%","%","%",18,19,39,297,161,16,9,2.1,1852,38,26,1,241,12,1,0,"64",0,1,"87",1874,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6175,2200,3972,0,3,6144,1866,320,12,2,1210,973,3,2186,29,73,293,345,296,329,310,232,160,111,22,"0 to 101","46",1640,240,282,24,401,1742,43,411,2,284,2,1,60,2200,977,1220,2186,14,0,17814,14,20041,17828,2200,65,1565,0,1630,3.99,21671,2265,5537,7805,"4.3",10.5,36.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","9.5","36.9","6.2","11.6","%","%","%","%",66,25,61,413,286,19,13,2.8,2160,57,40,4,144,11,1,0,"21",0,13,"338",2155,"45"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5364,1581,3775,0,8,5288,1445,130,6,0,840,732,3,1575,28,63,179,259,211,238,245,163,134,61,0,"0 to 98","47",930,242,210,193,440,877,258,338,2,174,1,0,41,1581,736,842,1575,6,0,15177,62,16831,15239,1581,35,556,0,591,5.92,17422,1616,4331,5955,"5.8",9.3,30.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","43.4","14.8","7.5","%","%","%","%",33,5,41,340,175,22,12,2.6,1548,40,33,1,114,10,1,2,"48",0,4,"252",1581,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,83893,34040,49632,23,198,83193,33319,582,134,5,17986,15670,245,33901,740,1561,5668,7167,5505,5134,3870,2098,1174,658,465,"0 to 119","37",11494,4394,4613,13400,8413,9992,15496,2725,20,1494,14,5,460,34040,15733,18061,33901,139,0,219422,351,254322,219773,34040,1484,21086,0,22570,6.58,276892,35524,70718,106463,"7.7",12.8,42.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40.1","42.3","16.5","18.8","%","%","%","%",757,228,465,2745,1508,9,5,1.4,33694,463,346,2,3127,183,24,0,"60",0,72,"1925",33899,"141"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1373,528,841,0,4,1350,448,70,7,3,196,321,1,518,11,18,73,107,104,86,58,45,18,8,0,"0 to 96","39",365,81,37,35,25,417,76,33,0,16,0,0,4,528,325,202,518,10,0,3821,9,4365,3830,528,5,96,0,101,4.95,4466,533,937,1474,"7.6",11.9,38.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","56.2","22.5","26.5","%","%","%","%",3,2,4,33,16,7,4,0.8,524,4,4,0,46,2,0,1,"176",0,2,"35",517,"11"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8375,2640,5682,0,53,8252,2607,18,13,2,1411,1186,28,2625,48,137,407,402,368,376,319,225,197,159,2,"0 to 101","43",1160,311,307,847,519,1071,1035,367,7,211,3,0,65,2640,1195,1417,2625,15,0,25506,56,28214,25562,2640,96,2367,0,2463,3.9,30677,2736,8049,10838,"7.2",8.9,32.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","11.1","55.9","33.1","7.4","%","%","%","%",76,31,65,374,214,15,9,2.5,2618,62,22,3,270,9,2,0,"4",0,10,"298",2639,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4893,2018,2870,0,5,4858,1943,60,14,1,605,1393,5,2003,21,54,189,420,400,361,274,143,89,67,0,"0 to 100","43",852,394,94,663,75,843,1085,153,2,104,0,0,51,2018,1401,612,2003,15,0,10403,18,12451,10421,2018,36,214,0,250,14.4,12701,2054,3084,5143,"10.6",16.2,42,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","50","66.7","38.6","41.6","%","%","%","%",64,40,51,155,104,8,6,2.5,2007,47,11,4,107,6,0,3,"950",0,14,"308",1990,"28"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1077,467,607,1,2,1065,409,52,6,0,114,347,0,461,5,8,45,84,77,87,93,46,14,8,0,"0 to 95","46",184,246,21,10,23,404,34,41,2,26,0,0,5,467,352,115,461,6,0,2612,4,3098,2616,467,3,105,0,108,2.78,3206,470,712,1185,"8.4",14.7,43.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","25","36.6","23.9","","%","%","%",0,4,5,43,26,10,6,1.1,462,5,5,0,25,1,2,0,"272",0,0,"28",463,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1252,936,313,0,3,1249,913,23,0,0,97,838,1,936,6,8,77,303,258,137,91,40,11,5,0,"1 to 98","36",363,139,29,405,60,409,467,28,0,10,0,0,2,936,838,97,936,0,0,1186,0,2129,1186,936,2,16,0,18,11.11,2147,938,329,1270,"14.5",43.7,74.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","36.4","45.8","1.9","%","%","%","%",7,0,2,28,10,3,2,0.2,777,2,159,0,16,1,0,0,"239",0,1,"28",927,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20858,5587,15102,0,169,20536,5484,69,34,0,2847,2592,114,5553,100,224,839,989,876,859,754,491,296,135,24,"0 to 103","41",1800,690,1098,1965,848,2280,2425,505,13,317,5,1,82,5587,2612,2860,5553,34,0,62361,124,68157,62485,5587,232,6009,0,6241,3.72,74398,5819,21111,27099,"8.1",7.8,27.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","14.9","32.5","9","14.1","%","%","%","%",147,25,83,518,322,10,6,1.5,5489,80,98,3,455,16,4,0,"145",0,15,"266",5539,"48"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41159,17305,23822,2,30,39960,16228,779,290,8,8867,7952,188,17007,313,609,2670,3143,2777,2735,2205,1419,824,565,45,"0 to 103","41",7151,1664,873,7319,3850,5487,7670,2089,22,1181,19,8,375,17305,8110,9001,17006,298,1,100267,928,118556,101195,17305,658,9714,1,10373,6.34,128929,17963,33536,51532,"7.2",13.9,43.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20","16.2","30.5","8.6","%","%","%","%",341,193,383,2111,1200,13,7,2.2,17178,379,127,4,1333,100,15,0,"89",1,40,"1332",17134,"171"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18052,5363,12651,2,36,17696,5191,56,112,4,2773,2462,12,5247,81,218,1810,1047,692,608,517,232,88,51,19,"0 to 105","29",1580,1681,578,1408,370,2772,2105,397,14,146,10,7,27,5363,2524,2827,5246,116,1,57731,226,63437,57957,5363,130,2649,0,2779,4.68,66216,5493,15300,20831,"7.2",8.3,30.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","45.5","21.4","5.9","2.8","%","%","%","%",97,8,34,411,156,8,3,0.6,5290,33,73,1,440,25,2,0,"145",0,3,"178",4906,"457"
