"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,10530,3608,6879,1,42,10325,3398,180,25,5,1928,1600,50,3578,36,126,617,734,579,490,437,292,169,123,5,"0 to 103","39",1872,339,635,732,484,2217,877,308,5,173,3,0,49,3608,1612,1946,3577,30,1,26195,134,29981,26329,3608,83,1791,0,1874,4.43,31855,3691,8670,12404,"6.2",11.6,35.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","12.1","3.9","3.4","2.1","%","%","%","%",121,19,49,313,176,9,5,1.4,3587,45,21,4,266,7,3,0,"53",0,15
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2629,1081,1546,0,2,2615,1014,63,4,0,529,545,3,1077,32,95,206,175,177,135,145,48,49,18,1,"0 to 94","36",731,113,140,93,520,448,109,152,1,105,3,0,12,1081,546,532,1077,4,0,5607,8,6710,5615,1081,9,196,0,205,4.39,6915,1090,1742,2834,"7",15.8,41.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","increased by","23.1","41.2","27","6.1","%","%","%","%",27,3,12,153,108,15,10,1.1,1077,12,4,0,184,8,2,0,"56",0,6
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,92361,32341,59568,3,449,90543,31783,152,401,5,16089,15423,423,31935,502,917,5885,7740,5793,4837,3500,1762,914,410,81,"0 to 106","36",7593,4359,5498,14485,5683,7419,18833,1849,53,964,42,6,325,32341,15635,16274,31934,406,1,243749,986,277363,244735,32341,1723,17990,0,19713,8.74,297076,34064,77558,112074,"8.5",11.5,36.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","7.6","32.7","26.2","7.6","%","%","%","%",453,44,331,1902,1006,6,4,1,32042,321,299,10,2031,99,13,0,"50",0,76
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,22890,9936,12835,2,117,22662,9794,60,80,2,5098,4600,156,9854,138,450,1454,1981,1840,1724,1103,686,363,149,48,"0 to 104","39",3109,535,2923,3287,4338,1701,3815,808,11,436,8,2,107,9936,4653,5124,9854,82,0,55173,29,65264,55202,9936,431,3995,0,4426,9.74,69690,10367,16830,27316,"8.1",14.9,45.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","23.1","44","20.6","2.5","%","%","%","%",190,27,109,819,444,9,5,1.1,9858,108,78,1,815,33,0,0,"14",0,13
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,99687,37934,61318,163,272,98266,37033,550,343,8,19349,18064,170,37583,627,1451,5545,7127,6250,5874,4882,2798,1842,1470,68,"0 to 106","41",13984,6016,6407,11176,10384,14599,12600,4000,45,2877,30,16,954,37934,18246,19510,37581,351,2,247568,661,286752,248229,37934,3176,51315,0,54491,5.83,341243,41110,112633,154178,"10.7",12,41.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","8.1","42.1","31","11.8","%","%","%","%",754,368,970,4045,2907,11,8,2.6,37641,956,293,14,2871,151,59,4,"512",0,73
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,20948,7213,13617,2,116,20727,7036,139,37,1,3701,3426,48,7175,110,245,1082,1252,1141,1135,946,661,389,212,40,"0 to 105","42",4698,509,1063,905,1560,4380,1235,888,9,585,4,1,136,7213,3444,3721,7175,38,0,61667,68,68995,61735,7213,286,6286,0,6572,4.35,75567,7499,19903,27520,"5.4",9.9,35.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","11.7","32.8","10","4.3","%","%","%","%",153,58,137,897,589,13,9,1.9,7172,132,41,5,520,49,7,0,"180",1,32
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,53260,18217,35027,1,15,52849,17824,267,119,7,9710,8377,4,18091,242,622,2630,3593,2530,2637,2567,1605,1037,745,9,"0 to 104","42",9379,3165,1522,4025,1986,10987,5118,2436,29,1757,22,2,522,18217,8443,9770,18091,126,0,157113,276,175750,157389,18217,938,21806,2,22746,4.12,198496,19155,56833,76006,"7.9",9.7,36,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.1","29.4","30.5","28.8","%","%","%","%",1043,312,524,2465,1779,14,10,2.9,18103,515,114,9,1232,106,15,0,"78",0,55
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,32400,14812,17523,1,64,32207,13260,1501,39,12,7750,6812,199,14761,300,753,2167,2739,2571,2226,1765,1179,695,377,40,"0 to 119","40",7052,2609,1393,3707,3792,6073,4896,1951,13,1538,13,1,334,14812,6834,7779,14761,51,0,84712,78,99704,84790,14812,396,4845,0,5241,7.56,104945,15208,22368,37641,"5.6",14.5,46.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","7","41.2","16.5","16.4","%","%","%","%",714,159,335,1964,1551,14,11,2.3,14645,327,167,8,1446,98,63,0,"469",0,36
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4668,1550,3116,0,2,4657,957,592,1,0,802,730,17,1549,40,147,269,236,236,206,188,107,75,40,6,"0 to 100","38",783,445,190,131,325,1050,174,298,1,174,0,0,28,1550,731,802,1549,1,0,11665,8,13239,11673,1550,15,383,0,398,3.77,13637,1565,3499,5066,"7",11.5,33.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","72.4","59.3","31.7","22.9","%","%","%","%",20,9,28,299,174,20,12,1.8,1539,27,11,1,244,19,3,0,"75",1,6
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,14041,3774,10211,10,46,13925,3416,316,38,4,1893,1803,36,3732,36,124,835,525,556,603,556,291,161,86,1,"0 to 101","41",2468,291,229,744,280,2576,876,314,5,201,5,0,39,3774,1821,1916,3732,42,0,37971,18,41795,37989,3774,310,4899,3,5212,5.95,47007,4084,15110,19253,"8.2",8.7,29.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","39.4","29.4","23","16.2","%","%","%","%",98,11,39,319,206,9,6,1,3738,36,36,3,317,11,2,0,"44",0,8
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,16235,5968,9982,5,280,15798,5827,119,22,0,3231,2643,72,5946,114,247,811,1017,962,931,794,518,313,238,23,"0 to 104","43",1930,1297,861,1858,1217,2366,2363,534,2,381,2,1,183,5968,2654,3242,5946,22,0,37822,132,43975,37954,5968,200,3472,1,3673,5.45,47648,6168,13454,19908,"6.5",12.9,38,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","25.7","25.9","32","23.5","%","%","%","%",220,76,184,536,383,9,7,3.1,5920,181,48,3,491,17,6,0,"62",0,42
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,11144,4053,7070,0,21,11031,3931,89,33,0,1701,2311,8,4020,58,129,737,738,667,660,555,276,154,78,1,"0 to 105","39",2391,512,216,901,158,2841,1021,154,0,198,1,0,41,4053,2322,1723,4020,33,0,25051,59,29200,25110,4053,57,1053,0,1110,5.14,30310,4110,8123,12254,"7.2",13.6,36.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","25","32.6","48.5","36.3","%","%","%","%",43,7,41,154,199,4,5,1,4013,40,40,1,323,8,4,7,"970",0,9
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,19011,6394,12598,1,18,18722,6258,83,46,7,3292,2892,157,6341,71,225,1007,1094,928,911,812,606,426,291,23,"0 to 104","43",2511,373,531,2926,594,2204,3543,411,18,377,12,2,166,6394,2922,3315,6341,53,0,68533,224,75202,68757,6394,385,7955,2,8342,4.62,83544,6779,20553,27353,"6.6",8.1,35.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","42.9","47.6","14.8","1.6","%","%","%","%",147,75,168,429,389,7,7,2.6,6314,164,80,4,474,9,5,0,"5",0,37
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,23616,7264,16293,1,58,23500,7167,70,27,0,3876,3288,73,7237,125,246,1410,1457,1079,1085,794,501,292,273,2,"0 to 108","38",2903,799,958,2577,1053,2514,3670,754,5,491,1,0,137,7264,3300,3889,7237,27,0,62117,35,69481,62152,7264,341,5633,0,5974,5.71,75455,7605,21926,29590,"6.5",10.1,32.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","93.1","31.7","19.4","13.4","%","%","%","%",205,76,137,759,492,11,7,1.9,7219,130,45,7,528,42,4,0,"22",0,32
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,5127,1383,3722,0,22,5025,1255,120,7,1,681,691,3,1375,6,43,112,108,150,185,195,326,208,50,0,"1 to 99","59",743,222,72,338,68,925,382,301,1,184,0,0,44,1383,694,686,1375,8,0,16778,73,18249,16851,1383,94,3279,1,3374,2.79,21623,1477,7001,8501,"7",6.8,28.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","11.1","19.6","19","10","%","%","%","%",11,8,44,302,184,22,14,3.2,1344,42,39,2,67,4,0,3,"173",0,4
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,3780,1919,1858,0,3,3760,1744,158,14,3,759,1135,8,1902,42,101,270,302,326,284,246,158,111,78,1,"0 to 102","42",848,228,252,574,364,869,669,228,2,107,0,0,45,1919,1141,770,1902,17,0,6742,0,8702,6742,1919,16,202,0,218,7.34,8920,1935,2060,3998,"9.1",21.7,51.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","53.8","3.2","85.7","32","%","%","%","%",100,23,45,230,107,12,6,2.3,1507,44,412,1,196,10,3,6,"125",0,7
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2033,1000,1025,0,8,2016,950,47,3,0,231,766,0,997,2,17,99,269,236,186,108,52,21,10,0,"4 to 92","39",444,391,52,110,101,749,147,76,0,27,0,0,5,1000,766,234,997,3,0,4274,6,5307,4280,1000,0,48,0,48,0,5355,1000,1073,2081,"9.4",18.7,49.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","15.8","450.5","56.4","%","%","%","%",6,0,5,76,27,8,3,0.5,981,5,19,0,33,2,1,0,"604",0,1
39,63,125,"UNION","Union","Union","Union County","FL",15239,1605,448,1157,0,0,1605,361,87,0,0,112,336,0,448,7,11,51,85,108,66,81,31,6,2,0,"0 to 91","40",304,127,12,5,13,421,14,33,0,23,0,0,5,448,336,112,448,0,0,7499,0,7966,7499,448,3,45,0,48,6.25,8014,451,1202,1653,"10.8",5.6,28.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","20","33.3","115","39.6","%","%","%","%",0,0,5,33,23,8,6,1.1,435,5,13,0,33,2,1,3,"249",0,1
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,28048,8129,19846,0,73,27836,7269,803,51,6,4246,3771,55,8072,114,281,1251,1452,1155,1200,1150,781,450,265,30,"0 to 103","43",3689,1057,1595,1731,1384,4447,2241,1011,9,596,7,0,146,8129,3801,4273,8072,57,0,67184,85,75509,67269,8129,367,9864,0,10231,3.59,85740,8496,29710,38279,"7.3",9.9,30.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","47.7","39","7.1","1.6","%","%","%","%",231,70,146,1020,603,13,8,1.8,8040,140,89,6,562,36,7,0,"254",0,25
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2121,730,1388,0,3,2110,675,49,5,1,243,481,0,724,7,26,99,146,140,127,115,44,19,7,0,"1 to 91","41",456,165,50,53,44,592,88,79,0,33,1,0,5,730,483,247,724,6,0,7221,2,7987,7223,730,9,299,0,308,2.92,8295,739,1687,2429,"7.6",8.9,34.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","80","42.9","16.8","1.6","%","%","%","%",0,0,5,79,34,11,5,0.7,726,5,4,0,45,7,0,3,"267",0,1
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3122,1443,1678,0,1,2950,1296,27,117,3,629,691,3,1323,19,62,323,229,241,205,202,88,55,17,2,"0 to 101","39",1024,82,58,159,266,911,146,184,17,69,3,0,18,1443,748,692,1323,120,0,8429,54,9963,8483,1443,51,1227,0,1278,3.99,11241,1494,2905,4400,"6.7",13.3,47.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","decreased by","200","11.1","14.2","9.6","%","%","%","%",29,11,18,201,72,14,5,1.2,1428,16,15,2,133,14,0,0,"8",0,4
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,1854,887,952,0,15,1826,788,89,9,1,302,554,21,877,12,24,90,193,167,153,126,64,46,12,0,"0 to 99","42",468,210,23,176,21,494,362,51,2,42,1,0,14,887,558,308,877,10,0,5416,4,6328,5420,887,6,118,0,124,4.84,6452,893,1070,1978,"8.1",13.8,48.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","66.7","16.7","49.4","5.8","%","%","%","%",23,12,14,53,43,6,5,1.6,877,14,10,0,43,0,0,0,"313",0,0
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2050,703,1345,0,2,454,204,2,492,5,98,96,12,206,12,20,121,149,122,111,93,39,23,6,7,"0 to 94","36",51,30,27,98,67,33,106,0,5,0,3,1,0,703,332,347,206,497,0,4330,1094,6158,5424,703,4825,680,0,58177,8.29,64335,5528,2025,60227,"",8.6,269.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","","","","","","","","","","","","","","","","",0,14,1,5,3,1,1,0.1,721,1,-18,0,49,0,0,0,"0",0,0
