"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,265975,131217,134393,92,273,263750,128741,1570,896,10,65966,63531,814,130311,1909,4254,16615,24638,22059,23614,18408,10323,5831,3283,283,"1 to 108","43",47267,11612,12161,59271,53603,15536,61172,12162,69,6197,37,16,1838,131217,63971,66367,130310,906,1,542688,988,676584,543676,131217,5460,66974,2,72436,7.54,749020,136677,201367,338411,"12.5",18.2,51.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","32.1","46.2","12.2","13","%","%","%","%",1622,NA,1854,12231,6234,10,5,1.4,129409,1825,1808,29,8560,771,105,24,"1478",2,191
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3555,1339,2210,1,5,3536,1203,133,3,0,551,782,3,1336,41,121,182,260,253,204,160,79,27,12,0,"0 to 97","36",836,135,78,287,654,362,320,199,1,100,1,0,16,1339,783,553,1336,3,0,8126,13,9485,8139,1339,58,402,0,460,12.61,9945,1397,2612,4015,"11",14,39.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","66.7","64.3","9.2","90.8","%","%","%","%",2,0,16,200,101,15,8,1.2,1327,16,12,0,207,11,3,0,"188",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1287,475,812,0,0,1287,437,38,0,0,178,296,1,475,1,19,46,83,96,77,73,47,26,7,0,"3 to 91","43",278,56,6,135,9,309,157,43,0,31,0,0,4,475,296,178,475,0,0,2933,0,3414,2933,475,1,35,0,36,2.78,3450,476,847,1323,"8",13.8,37,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","66.7","93.8","14.3","3.7","%","%","%","%",0,0,4,43,31,10,7,0.8,424,4,51,0,33,0,0,0,"60",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,69717,23166,46364,13,174,68762,21287,1640,217,22,12062,10713,152,22927,321,940,3761,5340,3839,3411,2728,1618,757,428,23,"0 to 103","37",5664,7529,2320,7414,1838,11398,9691,1276,29,691,15,7,188,23166,10841,12171,22927,239,0,184801,552,208739,185353,23166,857,10177,2,11036,7.77,219775,24023,56541,80753,"8.7",10.9,34.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.4","43.4","40.6","17.1","%","%","%","%",604,NA,195,1305,706,6,4,0.8,22889,183,277,12,1799,56,10,0,"116",0,32
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,25570,9297,16262,1,10,22116,8317,90,890,0,4321,3969,117,8407,116,339,1664,1823,1416,1204,1177,778,492,276,12,"0 to 105","38",3141,2085,634,2547,286,5216,2905,895,10,536,9,8,120,9297,4348,4832,8407,890,0,59051,2631,71022,61682,9297,72,1420,0,1492,4.83,72514,9369,17682,27062,"8.7",12.9,36.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.2","36.9","19.3","2.2","%","%","%","%",260,43,128,905,545,10,6,1.4,8757,122,540,6,699,46,14,0,"410",0,25
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4951,1052,3894,0,5,4906,916,126,10,0,576,460,6,1042,16,47,149,151,129,170,163,134,70,22,1,"0 to 94","47",585,166,184,107,147,762,133,148,4,87,2,1,13,1052,466,580,1042,10,0,13810,30,14911,13840,1052,45,1361,0,1406,3.2,16317,1097,5255,6357,"5.9",6.7,22.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.4","35.8","12.6","13","%","%","%","%",4,1,14,152,89,15,9,1.3,1008,14,44,0,88,9,1,0,"9",0,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,951,398,551,0,2,944,388,8,2,0,70,326,0,396,0,6,34,111,90,60,63,23,9,2,0,"6 to 85","39",163,120,4,109,27,239,130,10,0,5,0,0,2,398,326,72,396,2,0,3345,3,3756,3348,398,7,540,0,547,1.28,4303,405,1091,1498,"12.8",9.4,42.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","2","66.7","59.2"," case"," cases","%","%",0,0,2,10,5,3,2,0.5,377,2,21,0,12,0,0,0,"154",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4497,1866,2623,1,7,4468,1806,52,8,0,944,897,17,1858,42,110,253,332,359,327,215,132,61,26,9,"0 to 105","39",439,625,242,552,304,779,775,232,0,115,0,0,21,1866,897,952,1857,8,1,10941,16,12861,10957,1866,14,161,0,175,8,13036,1880,2784,4672,"10.2",14.4,41.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","6.2","18.3","%","%","%","%",3,7,21,232,115,13,7,1.1,1781,21,85,0,206,8,1,0,"191",0,2
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1099,355,741,0,3,1096,327,28,0,0,189,166,0,355,9,13,53,57,37,42,49,25,31,39,0,"0 to 106","46",281,24,20,30,51,268,36,27,0,20,0,0,3,355,166,189,355,0,0,3253,0,3615,3253,355,3,70,0,73,4.11,3688,358,811,1172,"6.7",9.7,32.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","300","33.3","22.2","7.1","%","%","%","%",41,1,3,27,20,8,6,0.8,345,3,10,0,35,3,0,0,"42",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,581,401,180,0,0,581,399,2,0,0,109,292,0,401,6,10,43,96,117,65,47,10,5,2,0,"0 to 89","38",289,77,22,13,169,211,21,43,0,29,0,0,3,401,292,109,401,0,0,721,0,1124,721,401,2,20,0,22,9.09,1146,403,200,603,"4.5",35.2,69.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","1","300","90","67.6"," case","%","%","%",0,0,3,43,29,11,8,0.7,398,3,3,0,21,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1333,599,732,0,2,1269,587,3,9,0,229,361,0,590,8,29,62,88,88,106,126,66,17,9,0,"1 to 94","47",350,214,10,16,27,522,41,90,2,37,2,0,2,599,368,231,590,9,0,3912,55,4571,3967,599,0,80,0,80,0,4651,599,812,1413,"8.8",12.9,44.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","25","35.7","34.7","4.8","%","%","%","%",2,0,2,92,39,16,7,0.3,569,2,30,0,50,0,0,0,"200",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2289,617,1671,0,1,2280,520,92,4,1,230,382,0,612,25,42,96,135,99,96,73,33,13,5,0,"0 to 90","36",264,299,41,8,90,367,155,82,1,22,0,0,4,617,385,232,612,5,0,3426,3,4048,3429,617,1,49,0,50,2,4098,618,1720,2339,"16.4",15.1,27,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","87.5","66.7","40.4","36.8","%","%","%","%",0,0,4,83,22,14,4,0.6,612,4,5,0,93,9,0,0,"235",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1996,950,1045,1,0,1986,674,269,6,1,448,490,5,943,25,86,176,189,137,138,102,64,25,8,0,"0 to 93","34",664,83,111,85,595,256,92,133,3,81,3,1,7,950,495,450,943,7,0,4555,2,5519,4557,950,10,67,0,77,12.99,5596,960,1112,2073,"7.6",17.2,48.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","29.4","7.6","23.6","%","%","%","%",3,2,8,136,84,15,9,0.8,908,8,42,0,153,9,0,0,"9",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3711,1750,1961,0,0,3709,1700,50,0,0,782,964,4,1750,57,113,284,352,316,259,183,104,52,30,0,"0 to 101","37",1402,193,62,93,1199,472,79,280,0,152,0,0,38,1750,964,782,1750,0,0,6525,2,8295,6527,1750,19,150,0,169,11.24,8464,1769,2111,3880,"9.7",20.9,47.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","28.6","35.7","11.4","12.1","%","%","%","%",19,7,38,280,152,16,9,2.2,1725,37,25,1,222,12,1,0,"64",0,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5911,1975,3934,0,2,5881,1670,291,12,2,1082,871,8,1961,24,66,270,317,272,300,271,210,139,93,13,"0 to 100","46",1483,217,240,21,357,1562,42,371,2,251,2,1,47,1975,875,1092,1961,14,0,16750,14,18752,16764,1975,46,1401,0,1447,3.18,20199,2021,5335,7358,"4",10,34.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","23.6","30.3","4.3","2.2","%","%","%","%",43,12,48,373,253,19,13,2.4,1929,44,46,4,131,11,1,0,"20",0,14
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5140,1396,3736,0,8,5066,1270,123,3,0,740,652,1,1393,26,50,152,227,191,210,219,139,124,58,0,"0 to 98","48",797,221,195,180,381,771,241,303,2,159,1,0,37,1396,655,740,1393,3,0,14340,63,15812,14403,1396,27,494,0,521,5.18,16333,1423,4230,5661,"5.5",8.7,27.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","14.3","27.8","24.2","9","%","%","%","%",72,2,37,305,160,22,12,2.7,1355,36,41,1,94,8,1,1,"43",0,8
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,82059,32268,49576,22,193,81370,31583,551,129,5,17034,14857,243,32134,706,1472,5427,6863,5191,4857,3651,1956,1093,602,450,"0 to 104","37",10743,4159,4245,12987,7841,9337,14956,2552,19,1385,13,5,388,32268,14917,17108,32134,134,0,208157,350,241258,208507,32268,965,18044,0,19009,5.08,260267,33233,67620,101068,"7.3",12.8,40.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20.9","35.6","10.4","10.7","%","%","%","%",857,NA,393,2571,1398,8,5,1.2,31865,391,403,2,2952,171,22,0,"34",0,47
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1329,494,831,0,4,1305,416,67,8,3,179,303,1,483,9,16,67,104,95,84,52,42,17,8,0,"0 to 96","39",326,81,35,41,25,376,82,31,0,16,0,0,2,494,308,185,483,11,0,3732,9,4242,3741,494,3,78,0,81,3.7,4323,497,909,1410,"7.3",11.5,37.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","increased by","increased by","decreased by","decreased by","100","116.7","6.8","40.5","%","%","%","%",4,1,2,31,16,7,4,0.4,486,2,8,0,38,1,0,1,"173",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8211,2488,5670,1,52,8088,2455,18,13,2,1335,1099,39,2473,43,132,386,387,344,351,287,212,190,154,2,"0 to 101","43",1038,260,282,893,439,919,1115,309,7,186,3,0,55,2488,1108,1341,2473,15,0,24221,56,26780,24277,2488,65,2143,0,2208,2.94,28988,2553,7813,10419,"6.9",8.8,31.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","47.1","61.4","16.3","7.7","%","%","%","%",89,20,55,316,189,13,8,2.2,2450,52,38,3,253,7,1,0,"4",0,7
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4711,1817,2888,1,5,4675,1747,55,14,1,542,1250,10,1802,17,49,176,375,357,337,253,127,69,57,0,"0 to 100","43",778,354,88,582,72,755,975,150,2,101,0,0,37,1817,1258,548,1802,15,0,9657,18,11505,9675,1817,22,186,0,208,10.58,11713,1839,3074,4919,"10.1",15.7,39,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","50","50","17.6","21.6","%","%","%","%",50,1,37,152,101,9,6,2,1832,37,-15,0,97,6,0,3,"854",0,5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1046,448,596,1,1,1036,394,49,5,0,105,338,0,443,6,6,43,80,77,85,87,44,13,7,0,"0 to 95","46",180,237,18,8,23,389,31,37,2,25,0,0,5,448,342,106,443,5,0,2495,4,2961,2499,448,1,95,0,96,1.04,3057,449,691,1142,"8.1",14.7,42.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","50","189.8","85.6","%","%","%","%",0,4,5,39,25,9,6,1.1,447,5,1,0,23,1,2,0,"267",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,459,134,324,0,1,457,124,9,1,0,75,58,0,133,5,6,14,27,13,20,24,17,4,4,0,"1 to 98","47",76,30,19,8,17,106,10,27,0,9,0,0,1,134,58,76,133,1,0,785,0,922,785,134,0,14,0,14,0,936,134,338,473,"5.4",14.3,29.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","84.6","79.6","%","%","%","%",0,0,1,27,9,21,7,0.7,129,1,5,0,12,1,0,0,"10",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20210,5073,15056,0,81,19980,4976,67,30,0,2571,2380,92,5043,93,202,788,911,815,787,690,432,253,91,11,"0 to 103","41",1487,602,900,2054,698,1905,2440,437,13,273,5,1,67,5073,2396,2584,5043,30,0,58853,124,64137,58977,5073,169,5571,0,5740,2.94,69877,5242,20627,25950,"7.7",7.5,25.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","27.4","25.4","23.2","2.4","%","%","%","%",118,12,68,450,278,9,6,1.3,4958,62,115,6,416,9,3,0,"144",0,16
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,40191,16431,23730,2,28,39007,15448,698,278,7,8425,7537,184,16146,300,587,2558,3010,2632,2593,2085,1323,775,526,42,"0 to 102","41",6667,1549,757,7173,3649,5016,7481,1900,20,1062,17,9,334,16431,7686,8555,16145,285,1,96146,928,113563,97074,16431,497,8826,1,9324,5.33,122887,16928,32556,49515,"6.9",13.8,42.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25.7","31.6","25.4","10","%","%","%","%",329,105,343,1920,1079,12,7,2.1,16248,337,183,6,1276,89,13,0,"66",1,35
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17552,4922,12611,1,18,17226,4761,55,102,4,2520,2287,9,4816,67,205,1673,959,637,550,485,213,76,41,16,"0 to 105","29",1422,1526,467,1401,337,2450,2029,355,14,132,11,7,24,4922,2341,2572,4815,106,1,53958,225,59220,54183,4922,87,2381,0,2468,3.53,61688,5009,14992,20020,"6.9",8.1,28.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","8.3","48.4","16.6","17.8","%","%","%","%",85,3,31,369,143,8,3,0.6,4814,31,108,0,399,22,2,0,"136",0,10
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2426,673,1751,0,2,2419,623,46,1,3,329,338,2,669,15,35,126,107,86,114,85,62,32,9,2,"0 to 99","40",325,119,154,71,185,382,102,58,0,37,0,0,4,673,341,330,669,4,0,5511,1,6196,5512,673,4,192,0,196,2.04,6392,677,1943,2622,"6.6",10.6,27.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","25","7.1","1.8","9.5","%","%","%","%",2,1,4,58,37,9,6,0.6,652,4,21,0,73,2,2,0,"4",0,1
