"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,23866,10050,13608,3,205,23232,9498,405,131,16,4999,4782,122,9903,266,518,1695,1663,1692,1603,1220,708,464,220,1,"0 to 104","40",4825,604,971,3503,4022,2379,3502,1124,22,699,12,6,129,10050,4843,5043,9903,147,0,50323,288,60723,50611,10050,590,12472,1,13063,4.52,73786,10640,26080,36929,"10.1",14.4,44.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","47.4","9.6","6.4","%","%","%","%",120,34,135,1146,711,12,8,1.3,9897,135,153,0,1103,74,24,0,"10",0,9
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5770,2672,3095,0,3,5744,2431,231,8,2,705,1952,5,2662,50,78,246,516,535,466,397,235,109,39,1,"0 to 102","43",979,452,106,1125,112,1226,1324,42,1,110,2,0,13,2672,1959,708,2662,10,0,10329,13,13069,10342,2672,14,278,0,292,4.79,13361,2686,3373,6062,"8.8",20.1,46.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","34.8","9.7","47.4","26.4","%","%","%","%",58,1,13,43,112,2,5,0.5,2637,13,35,0,157,0,1,4,"1409",0,3
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,260628,125949,134364,91,224,258484,123616,1461,863,9,63219,61068,790,125077,1811,3995,15983,23827,21200,22641,17654,9915,5579,3145,199,"0 to 108","43",44713,11207,10959,58198,50251,14737,60089,11555,67,5911,36,16,1775,125949,61499,63595,125076,872,1,527006,992,655564,527998,125949,5460,66974,2,72436,7.54,728000,131409,201338,333064,"12.3",18.1,50.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","32.1","46.2","12.2","13","%","%","%","%",1547,NA,1791,11622,5947,10,5,1.4,124759,1740,1190,51,7961,710,92,20,"1454",2,320
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3528,1313,2206,2,7,3506,1177,133,3,0,539,767,4,1310,41,121,180,258,247,202,155,75,23,11,0,"0 to 97","36",816,132,73,289,651,342,317,194,1,98,1,0,16,1313,768,541,1310,3,0,7998,13,9332,8011,1313,58,402,0,460,12.61,9792,1371,2608,3988,"11",14,38.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","66.7","64.3","9.2","90.8","%","%","%","%",2,0,16,195,99,15,8,1.2,1308,16,5,0,204,10,3,0,"187",0,2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1097,289,808,0,0,1097,251,38,0,0,170,118,1,289,1,18,35,46,42,34,43,40,24,6,0,"3 to 91","45",231,27,5,26,4,254,31,43,0,30,0,0,4,289,118,170,289,0,0,2228,0,2519,2228,289,1,35,0,36,2.78,2555,290,843,1133,"6.9",11.4,26.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","66.7","93.8","14.3","3.7","%","%","%","%",0,0,4,43,30,15,11,1.4,284,4,5,0,29,0,0,0,"10",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,68655,22215,46260,13,167,67714,20401,1581,212,21,11512,10326,144,21982,310,902,3620,5166,3690,3266,2588,1523,728,409,13,"0 to 103","37",5395,7171,2216,7200,1784,10818,9380,1209,29,644,15,6,164,22215,10451,11618,21982,233,0,179613,550,202596,180163,22215,857,10177,2,11036,7.77,213632,23072,56437,79691,"8.6",10.8,33.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.4","43.4","40.6","17.1","%","%","%","%",621,NA,170,1238,659,6,3,0.8,22034,168,181,2,1703,52,10,0,"116",0,16
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,24694,8367,16308,1,18,21246,7402,90,875,0,4074,3290,128,7492,103,309,1568,1619,1198,1060,1074,705,460,260,11,"0 to 105","38",2930,1929,549,2084,268,4860,2364,830,9,491,8,7,107,8367,3658,4581,7492,875,0,56483,2633,67521,59116,8367,72,1420,0,1492,4.83,69013,8439,17728,26186,"8.4",12.2,34.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.2","36.9","19.3","2.2","%","%","%","%",238,43,114,839,499,11,6,1.4,8262,108,105,6,632,41,12,0,"66",0,20
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4861,975,3881,0,5,4816,843,122,10,0,531,428,6,965,15,42,134,143,120,152,151,131,64,21,2,"0 to 94","47",561,150,171,83,137,717,111,140,4,82,2,1,13,975,434,535,965,10,0,13339,30,14365,13369,975,45,1361,0,1406,3.2,15771,1020,5242,6267,"5.8",6.5,21,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.4","35.8","12.6","13","%","%","%","%",1,1,14,144,84,15,9,1.4,961,14,14,0,76,9,1,0,"9",0,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,748,197,549,0,2,741,189,6,2,0,64,131,0,195,0,5,17,50,32,30,37,16,8,2,0,"6 to 85","42",89,62,4,40,8,146,41,10,0,4,0,0,2,197,131,66,195,2,0,2633,3,2837,2636,197,7,540,0,547,1.28,3384,204,1089,1295,"11",6,27.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","2","66.7","59.2"," case"," cases","%","%",0,0,2,10,4,6,3,1,189,2,8,0,11,0,0,0,"84",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4243,1614,2622,1,6,4215,1553,53,8,0,892,703,11,1606,41,106,224,270,291,276,194,126,58,26,2,"0 to 105","40",399,570,213,424,277,715,614,221,0,111,0,0,21,1614,703,900,1605,8,1,10426,16,12090,10442,1614,14,161,0,175,8,12265,1628,2783,4418,"9.6",13.3,38.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","6.2","18.3","%","%","%","%",3,7,21,221,111,14,7,1.3,1600,21,14,0,192,7,1,0,"120",0,7
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1067,330,734,0,3,1064,302,28,0,0,175,155,0,330,7,13,51,50,36,36,45,24,30,38,0,"0 to 106","46",264,20,21,25,48,250,32,22,0,19,0,0,3,330,155,175,330,0,0,3162,0,3499,3162,330,3,70,0,73,4.11,3572,333,804,1140,"6.5",9.3,31.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","300","33.3","22.2","7.1","%","%","%","%",46,1,3,22,19,7,6,0.9,334,3,-4,0,34,2,0,0,"42",0,1
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,575,396,179,0,0,575,394,2,0,0,104,292,0,396,6,10,43,96,115,65,45,10,4,2,0,"0 to 89","38",286,76,21,13,167,208,21,42,0,27,0,0,3,396,292,104,396,0,0,700,0,1098,700,396,2,20,0,22,9.09,1120,398,199,597,"4.5",35.5,69.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","1","300","90","67.6"," case","%","%","%",0,0,3,42,27,11,7,0.8,392,3,4,0,20,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1143,436,707,0,0,1081,424,3,9,0,211,216,0,427,8,24,49,58,62,85,80,47,15,8,0,"1 to 94","47",238,155,8,26,20,370,37,80,2,31,2,0,2,436,223,213,427,9,0,3143,55,3639,3198,436,0,80,0,80,0,3719,436,787,1223,"7.6",11.7,38.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","25","35.7","34.7","4.8","%","%","%","%",1,0,2,82,33,19,8,0.5,415,2,21,0,41,0,0,0,"65",0,2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2269,595,1673,0,1,2260,511,79,4,1,219,371,0,590,23,40,89,134,97,93,70,32,12,5,0,"0 to 90","36",255,287,39,9,90,346,154,81,1,21,0,0,4,595,374,221,590,5,0,3366,3,3966,3369,595,1,49,0,50,2,4016,596,1722,2319,"16.3",14.8,26.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","87.5","66.7","40.4","36.8","%","%","%","%",0,0,4,82,21,14,4,0.7,592,3,3,1,84,9,0,0,"233",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1904,866,1037,1,0,1894,596,263,6,1,435,419,5,859,25,83,170,176,121,117,82,59,25,8,0,"0 to 93","33",639,81,107,32,584,244,31,130,3,73,3,1,7,866,424,437,859,7,0,3668,2,4543,3670,866,10,67,0,77,12.99,4620,876,1104,1981,"7.3",19,46,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","29.4","7.6","23.6","%","%","%","%",3,2,8,133,76,16,9,0.9,857,8,9,0,147,9,0,0,"5",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3651,1694,1956,0,1,3648,1645,49,0,0,750,940,4,1694,56,108,277,348,303,253,173,96,51,29,0,"0 to 101","37",1351,191,61,91,1159,458,77,267,0,145,0,0,37,1694,940,750,1694,0,0,6386,2,8098,6388,1694,19,150,0,169,11.24,8267,1713,2106,3820,"9.5",20.7,46.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","28.6","35.7","11.4","12.1","%","%","%","%",17,7,37,267,145,16,9,2.2,1691,37,3,0,213,9,1,0,"64",0,3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5765,1842,3920,1,2,5734,1548,280,12,2,1004,824,0,1828,24,61,267,299,249,278,253,197,130,79,5,"0 to 100","45",1293,202,220,113,314,1250,264,354,2,231,2,1,38,1842,828,1014,1828,14,0,16287,14,18158,16301,1842,46,1401,0,1447,3.18,19605,1888,5321,7212,"3.9",9.6,32.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","23.6","30.3","4.3","2.2","%","%","%","%",42,12,39,356,233,20,13,2.1,1802,38,40,1,124,11,1,0,"17",0,12
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5045,1311,3726,0,8,4971,1190,118,3,0,692,615,1,1308,25,46,145,210,179,195,204,133,118,56,0,"0 to 98","48",738,214,188,168,356,724,228,283,2,148,1,0,30,1311,618,692,1308,3,0,14022,63,15409,14085,1311,27,494,0,521,5.18,15930,1338,4220,5566,"5.5",8.4,26.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","14.3","27.8","24.2","9","%","%","%","%",74,2,30,285,149,22,12,2.3,1296,30,15,0,88,7,0,0,"41",0,5
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,80966,31197,49563,22,184,80290,30531,536,125,5,16452,14371,244,31067,667,1410,5295,6657,5029,4681,3510,1882,1048,583,435,"0 to 104","37",10311,3973,4007,12776,7461,8928,14678,2463,18,1335,13,5,377,31197,14428,16525,31067,130,0,202000,350,234015,202350,31197,965,18044,0,19009,5.08,253024,32162,67607,99975,"7.3",12.7,39.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20.9","35.6","10.4","10.7","%","%","%","%",867,NA,382,2481,1348,8,5,1.2,30798,374,399,8,2765,160,20,0,"30",0,54
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1291,460,827,0,4,1268,388,62,7,3,160,289,1,450,8,13,60,100,87,82,49,38,16,7,0,"0 to 96","39",303,80,31,36,22,354,74,28,0,13,0,0,2,460,293,166,450,10,0,3656,9,4132,3665,460,3,78,0,81,3.7,4213,463,905,1372,"7.1",11,35.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","increased by","increased by","decreased by","decreased by","100","116.7","6.8","40.5","%","%","%","%",5,1,2,28,13,7,3,0.4,457,2,3,0,32,1,0,0,"171",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8095,2385,5656,1,53,7972,2354,18,11,2,1273,1060,39,2372,41,126,379,383,333,325,270,204,180,144,0,"0 to 101","42",1003,241,252,876,415,868,1089,294,6,178,3,0,50,2385,1068,1278,2372,13,0,23684,57,26141,23741,2385,65,2143,0,2208,2.94,28349,2450,7799,10303,"6.8",8.6,30.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","47.1","61.4","16.3","7.7","%","%","%","%",86,20,50,300,181,13,8,2.1,2369,50,16,0,242,6,1,0,"4",0,12
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4638,1745,2887,1,5,4602,1677,53,14,1,515,1204,11,1730,16,47,170,362,341,329,241,121,64,54,0,"0 to 100","43",772,350,65,543,71,734,925,147,2,99,0,0,35,1745,1212,521,1730,15,0,9096,18,10868,9114,1745,22,186,0,208,10.58,11076,1767,3073,4846,"10",16,38.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","50","50","17.6","21.6","%","%","%","%",37,1,35,149,99,9,6,2,1643,33,102,2,93,6,0,1,"834",0,9
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1016,433,582,0,1,1007,379,49,5,0,99,329,0,428,5,6,40,79,74,82,85,43,12,7,0,"0 to 95","46",154,199,17,58,20,329,79,34,2,23,0,0,5,433,333,100,428,5,0,2410,4,2858,2414,433,1,95,0,96,1.04,2954,434,677,1112,"7.9",14.7,42.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","50","189.8","85.6","%","%","%","%",0,4,5,36,23,9,6,1.2,417,5,16,0,19,1,2,0,"197",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,441,113,328,0,0,441,104,9,0,0,66,47,0,113,5,5,10,22,7,18,22,17,3,4,0,"1 to 98","48",63,26,17,7,15,89,9,24,0,8,0,0,1,113,47,66,113,0,0,777,0,893,777,113,0,14,0,14,0,907,113,342,455,"5.2",12.5,25.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","84.6","79.6","%","%","%","%",0,0,1,24,8,22,8,0.9,113,1,0,0,11,1,0,0,"3",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19858,4794,15009,0,55,19655,4699,66,29,0,2472,2208,85,4765,87,184,755,871,759,735,643,421,244,88,7,"0 to 103","41",1382,556,812,2015,625,1759,2381,402,13,254,5,1,59,4794,2223,2485,4765,29,0,56812,124,61809,56936,4794,169,5571,0,5740,2.94,67549,4963,20580,25598,"7.6",7.3,25,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","27.4","25.4","23.2","2.4","%","%","%","%",107,12,60,415,259,9,6,1.3,4769,53,25,7,377,7,2,0,"142",0,9
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,39699,15961,23708,2,28,38516,15027,650,277,7,8164,7314,199,15677,288,562,2498,2950,2578,2520,2013,1274,746,508,24,"0 to 101","41",6441,1487,678,7071,3524,4787,7366,1834,20,1011,17,8,317,15961,7458,8292,15676,284,1,94031,928,110974,94959,15961,497,8826,1,9324,5.33,120298,16458,32534,49023,"6.8",13.7,41.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25.7","31.6","25.4","10","%","%","%","%",348,105,325,1854,1028,12,7,2,15874,320,87,5,1225,86,13,0,"56",1,37
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17125,4537,12543,1,44,16793,4396,55,82,4,2346,2079,26,4451,61,194,1543,896,576,502,452,200,67,34,12,"0 to 105","28",1330,1412,406,1303,320,2260,1871,329,14,125,11,7,21,4537,2126,2385,4450,86,1,51787,213,56654,52000,4537,87,2381,0,2468,3.53,59122,4624,14924,19593,"6.8",7.8,27,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","8.3","48.4","16.6","17.8","%","%","%","%",87,3,28,343,136,8,3,0.6,4489,22,48,6,360,17,2,0,"130",0,7
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2374,632,1741,0,1,2369,583,46,0,3,308,319,2,629,15,32,121,101,82,105,81,56,29,8,2,"0 to 99","40",304,106,149,70,181,351,97,57,0,34,0,0,4,632,321,309,629,3,0,5353,1,5995,5354,632,4,192,0,196,2.04,6191,636,1933,2570,"6.4",10.3,26.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","25","7.1","1.8","9.5","%","%","%","%",2,1,4,57,34,10,6,0.6,627,4,5,0,66,2,2,0,"3",0,2
