"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25883,11951,13889,3,40,25454,11404,440,91,16,6028,5770,46,11844,324,611,1977,1916,1998,1899,1472,870,575,306,3,"0 to 104","40",5915,733,1369,3827,4797,3118,3929,1394,25,862,15,7,182,11951,5832,6073,11844,107,0,60111,282,72421,60393,11951,968,14371,1,15340,6.31,87761,12919,28260,41223,"11.3",14.7,49.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","75","14.5","6.1","68.9","%","%","%","%",75,83,189,1419,877,12,8,1.6,11893,188,58,1,1309,107,25,0,"78",0,6,"660",11234,"717",455,58,397,12.7
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6491,3429,3058,0,4,6461,3104,312,10,3,1075,2340,1,3416,60,129,337,617,652,588,513,322,150,60,1,"0 to 102","43",2051,1064,138,163,221,2997,198,94,1,192,2,0,38,3429,2348,1080,3416,13,0,12345,13,15843,12358,3429,28,358,0,386,7.25,16229,3457,3416,6877,"10",21.3,53.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","40.7","25","30.7","17.4","%","%","%","%",67,9,38,95,194,3,6,1.1,3402,38,27,0,237,1,3,8,"1521",0,5,"242",3229,"200",77,27,50,35.1
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,297185,161018,135586,92,489,294419,157965,1818,1215,20,80970,77849,964,159783,2492,5818,20894,29470,26748,28946,22619,12559,7109,3894,469,"0 to 108","43",62827,14139,19655,63162,73557,20287,65939,14485,96,7414,39,19,2650,161018,78496,81499,159782,1235,1,672337,969,836351,673306,161018,10918,83071,3,93992,11.62,930343,171936,218657,391177,"14.4",18.5,57.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","18.7","41.1","32.9","17","%","%","%","%",1330,720,2669,14581,7453,10,5,1.7,160469,2651,549,18,11517,992,153,34,"1870",2,252,"5613",160122,"896",3475,549,2926,15.8
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3798,1522,2269,1,6,3778,1386,133,3,0,622,894,3,1519,43,127,212,291,285,231,180,94,43,16,0,"0 to 97","37",928,156,112,323,704,441,374,226,1,116,1,0,22,1522,895,624,1519,3,0,8931,10,10471,8941,1522,107,700,0,807,13.26,11278,1629,2969,4605,"12.7",14.4,42.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","increased by","did not change","increased by","2","66.7","","11.7"," cases","%","","%",2,0,22,227,117,15,8,1.4,1503,22,19,0,220,13,3,0,"239",0,0,"60",1516,"6",55,19,36,34.5
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1617,769,848,0,0,1616,723,45,1,0,270,498,0,768,7,33,74,126,168,125,113,78,36,9,0,"0 to 91","43",535,178,21,34,46,672,50,66,0,42,0,0,4,769,498,271,768,1,0,4182,0,4963,4182,769,3,46,0,49,6.12,5012,772,894,1666,"10.1",15.4,47.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","22.2","20.6","30.8","%","%","%","%",0,0,4,66,42,9,6,0.5,757,4,12,0,57,2,0,2,"325",0,0,"25",758,"11",41,12,29,29.3
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,74789,27544,47003,12,230,73716,25330,1913,279,22,14484,12496,263,27243,405,1165,4356,6074,4434,4071,3395,2036,991,561,56,"0 to 103","38",7260,9047,3246,7690,2254,14682,10307,1834,37,986,18,11,270,27544,12652,14622,27243,301,0,217221,550,245531,217771,27544,1336,12709,2,14047,9.51,259578,28880,59712,88836,"9.6",11.1,38.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","5.2","51.5","12.2","7.3","%","%","%","%",502,110,281,1871,1004,7,4,1,27405,279,139,2,2183,86,17,0,"147",0,19,"1562",27035,"509",1591,139,1452,8.7
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27668,11482,16181,1,4,24097,10369,92,1021,0,5295,5067,99,10461,150,416,1938,2193,1732,1518,1495,1022,651,342,25,"0 to 105","39",4082,2418,1060,2901,368,6785,3308,1237,14,766,11,12,193,11482,5507,5876,10461,1021,0,70817,2646,85002,73463,11482,179,1923,0,2102,8.52,87104,11661,18104,29770,"9.6",13.4,42.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","93.8","27.4","34.2","33.5","%","%","%","%",258,89,205,1251,777,11,7,1.8,11418,204,64,1,854,64,22,1,"878",0,7,"1071",11445,"37",395,64,331,16.2
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5424,1393,4020,0,11,5370,1234,146,13,0,763,613,4,1380,22,73,191,185,176,221,220,176,96,32,1,"0 to 94","47",776,208,287,109,214,1029,137,180,5,111,3,1,15,1393,619,770,1380,13,0,16485,30,17923,16515,1393,60,1538,0,1598,3.75,19521,1453,5558,7022,"6.6",7.4,26.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","60","35.9","20.5","14.3","%","%","%","%",5,1,16,185,114,14,9,1.1,1367,16,26,0,134,11,1,0,"9",0,0,"103",1331,"62",126,26,100,20.6
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1243,565,674,0,4,1232,551,10,4,0,131,430,0,561,5,22,52,145,111,87,92,33,16,2,0,"0 to 85","39",322,223,9,7,45,459,57,17,0,7,0,0,3,565,431,134,561,4,0,4132,3,4705,4135,565,8,549,0,557,1.44,5262,573,1223,1800,"15.3",10.9,46.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","100","100","13.5","13.3","%","%","%","%",0,0,3,17,7,4,2,0.5,562,3,3,0,35,0,0,0,"343",0,0,"4",562,"3",33,3,30,9.1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5182,2522,2654,1,5,5155,2463,51,8,0,1203,1296,15,2514,55,148,347,421,476,444,331,180,72,31,17,"0 to 98","40",732,977,430,375,461,1515,538,355,0,192,0,0,33,2522,1297,1210,2513,8,1,12733,16,15311,12749,2522,23,198,0,221,10.41,15532,2545,2852,5403,"11.7",16.4,49.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","50","0.7","5.5","%","%","%","%",3,7,33,355,192,15,8,1.3,2414,31,108,2,277,17,1,0,"309",0,2,"82",2463,"59",181,108,73,59.7
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1258,479,776,1,2,1255,442,37,0,0,253,225,1,479,10,24,69,85,56,64,60,33,36,42,0,"0 to 106","43",396,30,23,30,73,373,33,67,0,35,0,0,10,479,225,253,479,0,0,3853,0,4341,3853,479,6,86,0,92,6.52,4433,485,862,1350,"7.7",10.9,38.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","NO","did not change","did not change","decreased by","decreased by","","","46.2","25.4","","","%","%",6,7,10,67,35,14,8,2.1,474,10,5,0,48,5,0,0,"48",0,0,"72",474,"5",43,5,38,11.6
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,653,460,193,0,0,653,458,2,0,0,137,323,0,460,6,17,50,106,124,77,54,11,12,3,0,"0 to 89","38",337,79,25,19,193,242,25,54,0,38,0,0,4,460,323,137,460,0,0,832,0,1293,832,460,2,23,0,25,8,1318,462,216,678,"5.1",35.1,70.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","2","33.3","60","31.7"," cases","%","%","%",0,0,4,54,38,12,9,0.9,460,4,0,0,30,1,0,0,"272",0,1,"5",459,"1",9,0,9,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1645,842,801,0,2,1580,828,4,10,0,326,506,0,832,17,45,78,136,121,152,171,85,27,10,0,"0 to 94","46",536,261,16,19,41,743,48,119,3,49,2,0,13,842,513,329,832,10,0,4650,55,5552,4705,842,3,94,0,97,3.09,5649,845,895,1742,"10.9",15,51.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","100","","48.1","30.8","%","","%","%",2,1,13,122,51,15,7,1.5,836,13,6,0,78,2,0,0,"280",0,2,"14",824,"18",13,6,7,46.2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2377,711,1665,0,1,2368,586,120,4,1,263,443,0,706,27,50,100,150,119,110,88,42,16,9,0,"0 to 90","38",316,328,54,8,104,457,145,86,1,27,0,0,7,711,446,265,706,5,0,4594,3,5310,4597,711,4,59,0,63,6.35,5373,715,1724,2440,"17.1",13.3,30.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","600","16.7","30.6","13.1","%","%","%","%",0,0,7,87,27,13,4,1,709,6,2,1,103,9,0,0,"266",0,1,"26",701,"10",16,2,14,12.5
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2312,1150,1158,1,3,2299,835,308,6,1,540,598,5,1143,28,100,204,226,178,183,117,73,33,8,0,"0 to 93","35",814,99,152,78,711,352,80,147,3,114,4,1,9,1150,603,542,1143,7,0,6016,2,7177,6018,1150,16,91,0,107,14.95,7284,1166,1249,2419,"8.9",16,50.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","30.8","27.7","20.9","%","%","%","%",3,2,10,150,118,14,11,0.9,1125,10,25,0,176,9,0,0,"105",0,0,"51",1149,"1",53,25,28,47.2
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4006,1994,2011,1,0,4001,1940,52,2,0,912,1078,2,1992,62,133,324,393,356,299,213,122,59,33,0,"0 to 101","37",1575,232,84,101,1344,564,84,320,0,175,0,0,39,1994,1079,913,1992,2,0,7448,2,9463,7450,1994,32,174,0,206,15.53,9669,2026,2185,4212,"10.5",21,50.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","33.3","","35.7","8.4","%","","%","%",10,19,39,320,175,17,9,2,1987,39,7,0,257,13,1,0,"65",0,0,"94",1987,"7",39,7,32,17.9
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6954,2764,4185,0,5,6917,2359,387,16,2,1529,1207,10,2746,32,87,348,403,374,424,383,304,222,156,31,"0 to 101","48",2047,277,369,53,495,2171,80,514,2,367,2,1,99,2764,1212,1541,2746,18,0,21570,14,24371,21584,2764,92,1693,0,1785,5.15,26156,2856,5878,8739,"4.8",10.9,41.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","34.2","31.5","17.5","21.6","%","%","%","%",90,41,100,516,369,19,14,3.6,2742,99,22,1,169,12,1,0,"23",0,16,"467",2712,"52",175,22,153,12.6
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5735,1888,3836,0,11,5653,1690,189,9,0,1008,870,1,1879,33,83,204,316,252,288,281,191,160,80,0,"0 to 99","47",1107,283,298,191,522,1080,277,385,3,200,2,0,69,1888,876,1011,1879,9,0,17044,62,19004,17106,1888,61,595,0,656,9.3,19660,1949,4431,6391,"6.3",9.9,34,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","61.5","32.7","29.1","1.7","%","%","%","%",37,21,69,388,202,21,11,3.7,1873,69,15,0,146,12,1,2,"58",0,2,"309",1886,"2",123,15,108,12.2
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,88387,38262,49831,22,272,87572,37418,663,176,5,20173,17567,341,38081,829,1777,6387,7872,6164,5826,4373,2408,1354,767,505,"0 to 104","37",13155,4934,5425,14567,9680,11468,16933,3131,23,1706,16,5,559,38262,17646,20271,38081,181,0,246683,350,285835,247033,38262,1895,23021,0,24916,7.61,310751,40157,72852,113303,"8.2",12.9,45.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","17.5","34.3","12.4","4.5","%","%","%","%",697,265,564,3154,1722,9,5,1.5,37981,563,281,1,3536,212,28,0,"64",1,14,"2274",37771,"491",1432,281,1151,19.6
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1565,677,886,0,2,1541,561,103,10,3,288,376,0,664,14,29,90,125,121,117,79,62,28,12,0,"0 to 101","41",484,82,48,50,30,538,96,46,0,26,0,0,5,677,380,297,664,13,0,4408,9,5103,4417,677,6,103,0,109,5.5,5212,683,989,1674,"8.6",13.1,43.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","100","75","28","47.1","%","%","%","%",3,2,5,46,26,7,4,0.7,676,5,1,0,68,2,0,1,"187",0,0,"43",650,"27",8,1,7,12.5
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8765,2894,5817,0,54,8636,2856,18,18,2,1562,1294,18,2874,52,155,446,439,389,404,357,258,215,179,0,"0 to 101","44",1456,359,321,738,621,1352,901,461,7,261,3,0,104,2894,1307,1569,2874,20,0,28891,55,31854,28946,2894,127,2521,0,2648,4.8,34502,3021,8338,11413,"7.6",8.8,34.5,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","166.7","63","13.1","10.3","%","%","%","%",77,53,104,468,264,17,10,3.6,2884,104,10,0,301,17,2,0,"5",0,6,"410",2890,"4",227,10,217,4.4
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5360,2478,2868,0,14,5308,2390,65,22,1,806,1644,5,2455,28,66,243,511,474,427,337,183,128,81,0,"0 to 100","43",1057,459,125,814,105,1073,1277,171,2,122,0,0,67,2478,1654,819,2455,23,0,13113,16,15619,13129,2478,46,245,0,291,15.81,15910,2524,3113,5651,"11.7",15.9,47.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","45.5","27.3","49","11.7","%","%","%","%",48,52,67,173,122,7,5,2.7,2445,67,33,0,131,6,0,7,"1058",0,1,"363",2439,"39",59,33,26,55.9
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1127,513,613,1,0,1115,451,53,9,0,140,364,0,504,6,11,48,93,82,93,100,53,18,9,0,"0 to 95","47",195,272,29,8,24,446,34,48,2,31,0,0,6,513,370,143,504,9,0,2988,2,3518,2990,513,7,107,0,114,6.14,3632,520,720,1241,"8.8",14.3,46.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","did not change","did not change","decreased by","decreased by","","","61.9","50.3","","","%","%",0,4,6,50,31,10,7,1.2,510,6,3,0,29,1,2,0,"273",0,0,"36",509,"4",7,3,4,42.9
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1527,1211,313,0,3,1524,1165,46,0,0,162,1049,0,1211,6,11,100,388,323,168,115,59,25,16,0,"1 to 98","37",813,344,37,17,148,980,83,39,0,17,0,0,10,1211,1049,162,1211,0,0,1382,0,2605,1382,1211,4,19,0,23,17.39,2628,1215,332,1550,"17.7",46.2,79.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","47.1","77.5","48.3","","%","%","%",23,7,10,39,17,4,2,0.8,1210,10,1,0,19,1,0,1,"753",0,3,"77",1195,"16",2,1,1,50
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22254,6754,15313,4,183,21901,6634,73,46,1,3460,3114,133,6707,126,261,1002,1155,1028,1035,897,641,401,182,26,"0 to 103","42",2419,861,1392,2035,1109,3108,2490,735,13,460,6,2,129,6754,3141,3477,6707,47,0,71121,124,78096,71245,6754,291,6333,0,6624,4.39,84720,7045,21646,28878,"8.6",8.3,31.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","10.5","19.9","6","","%","%","%",169,56,131,748,466,12,7,1.9,6683,130,71,1,552,25,4,0,"163",0,14,"469",6613,"141",405,71,334,17.5
