"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2648,1404,1239,1,4,2634,1008,389,6,1,662,730,5,1397,35,120,264,274,212,226,141,82,41,9,0,"0 to 93","35",1001,121,192,83,838,462,97,181,3,129,4,1,11,1404,735,664,1397,7,0,6674,2,8089,6676,1404,19,112,0,131,14.5,8220,1423,1351,2779,"10.2",17.3,53.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","38.1","30.3","%","%","%","%",3,2,12,184,133,14,10,0.9,1399,12,5,0,216,13,1,0,"148",0,0,"64",1396,"8",13,5,8,38.5,"216","952","1168","18.5",8,19,27,"29.63"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4167,2089,2076,1,1,4161,2033,54,2,0,961,1125,1,2087,66,143,339,402,369,311,227,131,66,35,0,"0 to 100","37",1642,243,95,107,1399,600,88,343,0,191,0,0,40,2089,1126,962,2087,2,0,8322,2,10431,8324,2089,43,197,0,240,17.92,10671,2132,2273,4407,"11",20,51.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","200","125","17.4","4.4","%","%","%","%",0,19,40,343,191,17,10,1.9,2088,40,1,0,273,17,2,0,"69",0,-2,"97",2078,"11",14,1,13,7.1,"273","1296","1569","17.4",3,86,89,"3.37"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7723,3241,4478,0,4,7686,2734,488,17,2,1798,1424,0,3222,36,111,409,469,441,493,451,357,270,204,0,"0 to 101","48",2482,293,445,2,589,2628,5,552,2,403,3,1,137,3241,1429,1811,3222,19,0,25285,14,28558,25299,3241,139,1913,0,2052,6.77,30610,3380,6391,9775,"5.4",11,43.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","8.3","30.6","19","16.6","%","%","%","%",46,56,138,554,406,18,13,4.3,3239,136,2,2,210,12,2,0,"64",0,18,"554",3162,"79",87,2,85,2.3,"210","2165","2375","8.8",9,203,212,"4.25"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6221,2243,3965,1,12,6135,2037,196,11,0,1207,1025,1,2233,36,98,259,362,290,326,341,236,196,100,0,"0 to 99","47",1321,331,360,221,631,1289,313,450,6,240,4,0,92,2244,1033,1210,2233,11,0,19448,62,21764,19510,2244,80,694,0,774,10.34,22538,2324,4659,6995,"6.9",10.3,37.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","60","51.2","1.3","7","%","%","%","%",12,27,92,456,244,21,11,4.1,2235,91,9,1,175,16,2,0,"65",0,6,"372",2234,"10",51,9,42,17.6,"175","1664","1839","9.5",5,63,68,"7.35"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,94277,43027,50771,21,458,93245,42119,690,213,5,22704,19788,317,42809,913,2004,7831,8599,6767,6461,4858,2719,1555,891,429,"0 to 110","37",15594,5532,6206,15477,10928,14007,17874,3492,28,1888,20,5,673,43027,19886,22818,42809,218,0,284117,342,328015,284459,43027,2579,25699,5,28283,9.12,356298,45606,76470,122560,"8.9",12.8,48.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","0.7","18.6","4.6","3","%","%","%","%",416,295,678,3520,1908,9,5,1.6,42891,676,136,2,3985,246,33,0,"79",1,45,"2585",42180,"847",1182,136,1046,11.5,"3976","27335","31311","12.7",94,1425,1519,"6.19"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1675,769,904,0,2,1650,641,114,11,3,338,417,0,755,15,32,102,140,128,128,92,77,36,19,0,"0 to 101","41",557,86,52,60,32,617,106,52,0,28,0,0,9,769,421,348,755,14,0,4608,9,5396,4617,769,11,120,0,131,8.4,5527,780,1024,1806,"9.3",14.1,46.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","200","200","40","24.5","%","%","%","%",6,2,9,52,28,7,4,1.2,768,9,1,0,76,3,0,1,"189",0,2,"59",733,"36",7,1,6,14.3,"76","363","439","17.3",1,5,6,"16.67"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9575,3340,6183,0,52,9441,3294,18,25,2,1807,1492,13,3312,61,174,512,486,432,463,433,333,248,197,0,"0 to 105","45",1788,397,357,770,694,1706,912,545,8,309,4,0,118,3339,1509,1817,3312,27,0,33869,60,37288,33929,3339,169,2816,0,2985,5.66,40273,3508,8999,12560,"8.3",8.7,36.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","20","63.2","17.9","17.8","%","%","%","%",40,58,118,553,313,17,10,3.5,3325,118,14,0,340,22,2,0,"7",0,2,"448",3320,"19",156,14,142,9,"340","3346","3686","9.2",10,236,246,"4.07"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5796,2876,2891,0,29,5720,2771,72,31,2,998,1839,6,2843,32,89,332,564,531,486,382,217,149,94,0,"0 to 100","42",1282,565,136,860,112,1387,1344,210,3,152,1,0,81,2876,1858,1012,2843,33,0,14133,15,17036,14148,2876,62,331,0,393,15.78,17429,2938,3222,6189,"12.8",16.9,50.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","75","58.3","25.9","34.4","%","%","%","%",14,59,81,213,153,8,6,2.8,2875,82,1,-1,195,10,0,7,"1077",0,4,"399",2799,"77",8,1,7,12.5,"194","1120","1314","14.8",4,41,45,"8.89"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1217,569,646,1,1,1202,494,64,11,0,171,387,0,558,7,14,58,99,88,105,105,59,24,10,0,"0 to 95","47",223,289,36,10,25,493,40,57,2,36,0,0,9,569,394,175,558,11,0,3360,2,3946,3362,569,9,121,0,130,6.92,4076,578,767,1347,"9.5",14.2,47.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","did not change","decreased by","increased by","decreased by","","100","10","13.4","","%","%","%",3,5,9,59,36,11,7,1.6,568,9,1,0,37,1,2,0,"275",0,0,"43",562,"7",12,1,11,8.3,"37","356","393","9.4",2,14,16,"12.5"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1555,1233,319,0,3,1552,1186,47,0,0,176,1057,0,1233,7,11,107,391,322,173,120,61,25,16,0,"1 to 98","37",827,349,40,17,149,1001,83,42,0,20,0,0,13,1233,1057,176,1233,0,0,1487,0,2733,1487,1233,7,24,0,31,22.58,2764,1240,343,1586,"18.1",44.9,79.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","33.3","100","100","","%","%","%",0,8,13,42,20,4,2,1.1,1233,12,0,1,22,1,0,1,"757",0,1,"80",1214,"19",2,0,2,0,"22","145","167","13.2",0,2,2,"0"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22847,7712,14942,3,190,22484,7541,119,51,1,3989,3558,113,7660,140,318,1151,1248,1149,1152,1028,786,496,237,7,"0 to 103","43",3026,963,1578,2093,1295,3889,2476,945,15,609,8,2,197,7712,3586,4009,7660,52,0,79797,122,87736,79919,7712,443,6991,1,7435,5.96,95171,8155,21933,30282,"9",8.6,35.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","3","19","43.1","47.2","%","%","%","%",133,86,199,960,617,13,9,2.6,7693,199,19,0,654,35,8,1,"267",0,7,"629",7396,"316",313,19,294,6.1,"651","6734","7385","8.8",32,277,309,"10.36"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,45282,20824,24429,2,27,44067,19498,1003,314,9,10807,9589,105,20501,372,755,3344,3691,3283,3242,2694,1736,1030,660,17,"0 to 103","41",9335,2004,1169,7993,4644,7550,8307,2609,28,1480,21,10,474,20824,9760,10956,20500,323,1,127210,913,149064,128123,20824,1122,11546,1,12669,8.86,161733,21946,35975,57951,"8.1",13.6,48.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","6.1","3.5","0.7","4.9","%","%","%","%",276,245,484,2637,1501,13,8,2.3,20780,484,44,0,1614,136,20,0,"101",1,7,"1610",20222,"602",455,44,411,9.7,"1610","9263","10873","14.8",34,700,734,"4.63"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,23988,10878,13085,4,21,23441,10483,74,316,5,5898,4637,22,10557,189,362,5155,1566,1095,932,822,413,195,137,12,"0 to 105","23",4053,2711,1483,2310,874,5717,3966,626,22,248,11,10,84,10878,4776,6078,10556,321,1,80040,212,91275,80252,10878,241,3333,3,3577,6.74,94852,11119,16418,27565,"9.6",11.7,46.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","62.5","45.5","31","24.7","%","%","%","%",51,21,94,648,259,6,3,0.9,10842,92,36,2,803,39,5,0,"196",0,16,"381",9942,"936",176,36,140,20.5,"787","6989","7776","10.1",33,388,421,"7.84"
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2923,1055,1868,0,0,2916,962,87,3,3,540,508,1,1049,24,70,193,152,136,156,136,114,58,14,2,"0 to 99","41",613,162,184,90,224,706,119,117,0,84,0,0,10,1055,512,542,1049,6,0,7750,1,8814,7751,1055,11,267,0,278,3.96,9092,1066,2135,3201,"8",11.7,36.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","37.5","38.5","35.5","39.3","%","%","%","%",3,1,10,117,84,12,8,0.9,1055,10,0,0,130,6,4,0,"16",0,1,"39",1048,"7",16,0,16,0,"128","1066","1194","10.7",6,58,64,"9.38"
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2541,520,2021,0,0,2541,486,34,0,0,140,380,0,520,6,16,92,100,91,99,78,23,13,2,0,"0 to 86","39",343,127,28,22,28,373,119,37,0,13,0,0,8,520,380,140,520,0,0,3071,0,3591,3071,520,6,25,0,31,19.35,3622,526,2046,2572,"30.7",14.5,20.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","1","50","88","82.1"," case","%","%","%",0,0,8,37,13,8,3,1.5,519,8,1,0,52,2,0,3,"250",0,0,"6",467,"53",4,1,3,25,"52","260","312","16.7",0,11,11,"0"
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,2172,1025,1145,1,1,2134,689,318,15,2,553,454,0,1007,39,78,126,142,157,175,138,93,40,36,0,"0 to 99","42",318,607,54,28,54,862,91,167,1,51,2,2,20,1024,458,566,1007,17,0,5138,19,6192,5157,1024,4,89,0,93,4.3,6285,1028,1234,2265,"12.3",16.4,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","33.3","50","10","63","%","%","%","%",12,9,22,168,53,17,6,2.1,1022,22,2,0,151,12,1,1,"160",0,2,"173",1015,"9",8,2,6,25,"151","754","905","16.7",2,14,16,"12.5"
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,26206,11785,14404,3,14,25831,11575,87,123,0,6110,5439,113,11662,271,771,1931,2012,1863,1705,1455,923,557,287,10,"0 to 101","39",6187,1189,2038,2248,3477,5390,2795,771,9,820,8,2,296,11785,5501,6167,11662,123,0,97087,266,109215,97353,11785,587,7237,2,7826,7.5,117041,12372,21641,34032,"9.1",10.6,47.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","50","53.2","21.3","43.1","%","%","%","%",140,123,298,780,828,7,8,2.5,11766,297,19,1,1393,25,11,0,"33",1,5,"852",11571,"214",170,19,151,11.2,"1389","10279","11668","11.9",28,379,407,"6.88"
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,28560,9969,18572,1,18,28501,9636,315,17,1,5893,4043,15,9951,129,377,1239,1759,1760,1580,1328,913,574,306,4,"0 to 106","43",6281,1923,914,833,1372,7218,1361,1530,5,986,0,0,305,9969,4048,5905,9951,18,0,65607,22,75710,65629,9969,256,4292,1,4549,5.63,80259,10225,22864,33109,"9.5",12.7,35.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","20.9","7.1","15.2","18.5","%","%","%","%",136,119,305,1535,986,16,10,3.1,9938,303,31,2,735,50,8,5,"2228",0,17,"1025",9903,"66",249,31,218,12.4,"734","6794","7528","9.8",25,513,538,"4.65"
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,11640,4994,6594,2,50,11478,4938,24,32,0,2450,2487,25,4962,109,267,843,789,752,755,586,369,317,205,2,"0 to 100","41",2348,270,1166,1178,1877,2086,999,683,4,399,3,1,143,4994,2505,2464,4962,32,0,32975,77,38093,33052,4994,267,3962,0,4229,6.31,42322,5261,10556,15869,"10.1",12.4,45.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","42.9","40","36.8","58.3","%","%","%","%",121,88,144,687,402,14,9,2.9,4985,144,9,0,551,35,4,0,"14",0,1,"439",4963,"31",89,9,80,10.1,"551","2461","3012","18.3",5,142,147,"3.4"
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,6337,1880,4408,0,49,6184,1802,41,32,5,878,962,3,1843,45,75,231,357,325,343,237,160,77,30,0,"0 to 100","42",1389,159,77,218,719,872,252,292,7,123,4,0,22,1880,982,895,1843,37,0,16340,67,18299,16407,1880,228,3888,1,4117,5.54,22416,2108,8296,10454,"13.7",9.4,33.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","55.6","32","24.6","","%","%","%",3,2,22,299,127,16,7,1.2,1869,22,11,0,163,22,0,0,"2",0,0,"67",1799,"81",68,11,57,16.2,"160","1152","1312","12.2",4,75,79,"5.06"
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,5818,2188,3582,0,48,5523,1964,76,145,3,1062,978,0,2040,27,94,370,303,307,368,305,205,136,73,0,"0 to 103","45",1618,215,94,113,89,1805,146,280,7,153,2,1,48,2188,1039,1149,2040,148,0,19490,100,21796,19590,2188,73,1277,1,1351,5.4,23147,2261,4859,7169,"8.9",9.8,38.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","16.7","41.2","36.5","25.5","%","%","%","%",31,18,49,287,155,14,8,2.2,2182,49,6,0,192,10,1,0,"41",0,4,"182",1832,"356",71,6,65,8.5,"177","1752","1929","9.2",15,140,155,"9.68"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12520,5181,7289,1,49,12297,4927,212,37,5,2756,2337,46,5139,60,180,873,1011,810,686,691,439,253,171,7,"0 to 103","40",2737,445,1027,930,640,3512,987,486,4,302,3,0,117,5181,2357,2778,5138,42,1,33700,130,39066,33830,5181,157,2219,0,2376,6.61,41442,5338,9508,14896,"7.4",12.9,42.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","47.6","37","6.7","2.4","%","%","%","%",22,50,117,490,305,10,6,2.3,5176,119,5,-2,377,12,4,0,"92",0,8,"552",5037,"144",148,5,143,3.4,"372","3418","3790","9.8",13,311,324,"4.01"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3243,1597,1642,0,4,3228,1467,127,3,0,740,853,1,1594,40,114,255,241,263,230,235,100,84,35,0,"0 to 100","40",1103,207,180,104,598,883,113,231,1,177,2,0,28,1597,854,742,1594,3,0,9720,8,11337,9728,1597,21,244,0,265,7.92,11602,1618,1886,3508,"8.6",13.9,49.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","30","25","57.7","55.7","%","%","%","%",15,9,28,232,179,15,12,1.8,1592,28,5,0,217,11,5,0,"212",0,1,"123",1587,"10",24,5,19,20.8,"217","1063","1280","17.0",2,51,53,"3.77"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,98293,41056,56802,6,429,96558,40421,178,450,6,20745,19480,374,40599,675,1412,7795,9337,7146,6007,4462,2312,1242,616,51,"0 to 106","36",12834,6300,8169,13296,10568,12901,17130,2571,55,1385,42,6,483,41055,19712,20957,40598,456,1,317701,845,359913,318546,41055,2823,22574,3,25400,11.11,385313,43878,79376,123693,"9.4",11.4,44.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","31.2","31.5","3.1","3.3","%","%","%","%",202,111,489,2626,1427,7,4,1.2,40940,487,115,2,2945,143,22,2,"99",0,39,"1926",39803,"1252",1254,115,1139,9.2,"2915","23864","26779","10.9",106,1374,1480,"7.16"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,26053,12798,13031,2,222,25718,12633,81,82,2,6650,6000,64,12714,223,680,1910,2462,2318,2186,1450,873,474,211,11,"0 to 104","39",4768,802,4117,3027,6567,2683,3464,1167,13,670,10,2,159,12798,6055,6678,12714,84,0,74336,28,87299,74364,12798,825,5092,0,5917,13.94,93216,13623,18123,31970,"9.4",14.6,52.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","did not change","increased by","increased by","8","","4.5","4.4","%","","%","%",121,46,161,1180,680,10,6,1.3,12760,160,38,1,1236,56,4,0,"40",0,14,"690",12490,"308",711,38,673,5.3,"1227","8812","10039","12.2",34,1039,1073,"3.17"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,110798,47152,63253,156,237,109356,46060,677,408,8,24299,22294,144,46737,752,1855,7623,8538,7501,7217,6025,3440,2301,1850,51,"0 to 106","41",18487,7609,8518,12123,12691,20230,13816,5101,62,3677,41,22,1394,47153,22516,24487,46735,416,2,327731,641,376152,328372,47153,5275,62389,6,67670,7.8,443822,52428,125642,178468,"12.3",11.8,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","25.8","43.3","13.8","8.7","%","%","%","%",601,578,1416,5163,3718,11,8,3,47079,1416,74,0,3704,216,78,6,"565",0,52,"3963",46343,"810",927,74,853,8,"3685","24299","27984","13.2",75,1245,1320,"5.68"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,24299,9499,14646,3,151,24015,9232,202,63,2,4916,4512,6,9434,140,377,1488,1605,1503,1479,1251,876,511,267,2,"0 to 105","42",6775,694,1488,477,2280,6517,637,1197,10,853,5,1,210,9499,4542,4951,9434,65,0,85117,70,94744,85187,9499,505,7420,0,7925,6.37,102669,10004,22066,32224,"6.3",9.7,41.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","17.8","27.5","15.7","24.4","%","%","%","%",102,91,211,1207,858,13,10,2.2,9476,211,23,0,755,67,10,0,"244",1,2,"880",9258,"241",413,23,390,5.6,"751","7859","8610","8.7",32,793,825,"3.88"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57767,22546,35200,1,20,57332,21875,519,146,8,12088,10304,2,22394,309,808,3194,4224,3091,3250,3284,2099,1312,974,3,"0 to 105","43",14207,4105,2181,1901,2672,15488,4234,3180,32,2322,23,4,766,22548,10385,12161,22394,154,0,204137,272,227098,204409,22548,1531,25592,7,27130,5.64,254228,24079,60792,84897,"8.9",9.5,41.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","30.7","35.8","0.6","2.8","%","%","%","%",719,514,770,3212,2345,15,11,3.4,22509,767,39,3,1593,130,16,0,"135",0,22,"3923",22162,"386",663,39,624,5.9,"1586","14383","15969","9.9",61,831,892,"6.84"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,38649,20500,18066,1,82,38409,18326,2093,66,15,10882,9397,140,20419,433,1153,2993,3644,3420,3058,2543,1631,1041,573,11,"0 to 103","40",11230,3658,1795,3736,5695,9732,4992,2802,17,2116,15,2,533,20500,9434,10926,20419,81,0,119404,77,140093,119481,20500,701,5836,1,6538,10.72,146631,21201,23902,45187,"6.8",14.5,54.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","13","9.8","13.4","15.3","%","%","%","%",584,280,535,2819,2131,14,11,2.6,20425,533,75,2,2154,184,81,3,"522",0,4,"2110",19999,"501",583,75,508,12.9,"2149","13930","16079","13.4",95,973,1068,"8.9"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5669,2157,3494,0,18,5641,1275,888,1,1,1138,1015,10,2163,52,222,353,319,319,296,274,186,95,48,1,"0 to 100","39",1250,579,251,83,436,1605,122,383,1,239,0,0,41,2165,1016,1139,2163,2,0,15684,8,17868,15692,2165,24,460,0,484,4.96,18352,2189,3954,6153,"8.5",11.9,38.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","11.1","10","27.5","37.1","%","%","%","%",16,10,41,384,239,18,12,1.9,2162,41,3,0,360,19,3,0,"88",1,2,"183",2132,"33",26,3,23,11.5,"360","2886","3246","11.1",11,214,225,"4.89"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16896,5526,11343,11,16,16743,5063,355,103,5,2840,2558,20,5418,63,216,1265,731,830,843,757,455,245,121,0,"0 to 101","40",3838,422,379,779,431,4022,965,445,5,291,5,0,74,5526,2608,2891,5418,108,0,53231,369,59167,53600,5526,445,5808,3,6256,7.11,65423,5971,17151,23152,"9.8",9.1,35.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","22.9","27.3","5.9","5.6","%","%","%","%",21,31,74,450,296,9,6,1.3,5518,74,8,0,513,19,5,0,"53",0,4,"347",4954,"572",246,8,238,3.3,"504","5997","6501","7.8",37,605,642,"5.76"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,19284,8228,10799,4,253,18872,8048,153,26,1,4506,3692,3,8201,148,358,1091,1356,1327,1287,1120,767,462,312,0,"0 to 104","43",3323,1904,1147,1827,1882,4056,2263,837,4,691,2,1,294,8228,3708,4517,8201,27,0,55236,128,63645,55364,8228,370,4155,3,4528,8.17,68173,8598,14954,23812,"7.8",12.6,44.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","45.2","6.9","1.8","22","%","%","%","%",117,138,295,841,693,11,9,3.6,8205,293,23,2,691,27,9,0,"96",0,18,"1041",8166,"62",214,23,191,10.7,"691","4552","5243","13.2",13,274,287,"4.53"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12916,5436,7440,0,40,12769,5289,97,51,0,2424,2955,7,5386,79,233,967,912,864,897,754,407,215,108,1,"0 to 105","40",3575,569,330,912,243,4093,1050,268,1,322,2,1,78,5437,2971,2459,5386,51,0,32041,57,37573,32098,5437,99,1244,0,1343,7.37,38916,5536,8684,14259,"8.4",14.2,42.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","25","8","10.4","14.7","%","%","%","%",25,17,79,269,324,5,6,1.5,5430,79,7,0,537,12,5,7,"1038",0,2,"280",5141,"296",44,7,37,15.9,"535","4346","4881","11.0",25,294,319,"7.84"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21435,8376,13034,1,24,21129,8207,104,58,7,4403,3822,86,8311,86,324,1277,1333,1168,1226,1095,843,606,413,5,"0 to 104","44",4410,628,914,2359,1116,4252,2943,685,20,687,16,3,265,8376,3860,4430,8311,65,0,88237,218,96892,88455,8376,662,10024,4,10690,6.19,107582,9038,23058,32125,"7.8",8.4,42.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","6.7","33.3","19.1","18.7","%","%","%","%",195,146,268,705,703,9,9,3.2,8343,267,33,1,621,16,9,0,"148",0,11,"991",8181,"195",303,33,270,10.9,"620","6185","6805","9.1",15,309,324,"4.63"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25716,9249,16295,2,170,25479,9142,72,36,0,4897,4280,37,9214,162,346,1817,1790,1376,1351,1037,649,367,352,3,"0 to 108","38",6275,1200,1317,422,2545,6129,540,1013,6,675,2,0,228,9250,4292,4919,9214,36,0,77401,33,86753,77434,9250,543,6830,0,7373,7.36,94126,9793,23125,33089,"7.3",10.4,38.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","42.9","22.9","9.6","10.7","%","%","%","%",108,134,228,1019,677,12,8,2.5,9213,227,37,1,719,54,7,0,"160",0,19,"843",8641,"609",325,37,288,11.4,"718","6196","6914","10.4",31,332,363,"8.54"
