"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,666,20,17,38,63,89,96,127,127,68,20,1,"0 to 101",55,389,273,4,659,7,0,18,512,148,11,110,555,0,1,658,70,36,4,0,56,50,0,106,3,3,13,18,14,17,15,13,7,7,0,"0 to 95","48",51,41,11,3,10,91,5,24,2,16,0,0,4,110,53,57,106,4,0,1597,2,1710,1599,110,0,78,0,78,0,1788,110,633,744,"5.3",6.2,16.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","50","120","79.6","","%","%","%",1,4,4,26,16,24,15,3.6,109,4,1,0,10,1,2,0,"12",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,402,7,4,48,52,43,41,49,55,57,45,1,"0 to 119",56,252,142,8,402,0,0,11,339,35,1,71,331,0,0,402,64,7,0,0,37,32,2,71,2,4,8,15,5,11,12,9,2,3,0,"3 to 98","47",38,12,8,13,12,47,12,14,0,4,0,0,0,71,32,37,71,0,0,663,0,736,663,71,0,14,0,14,0,750,71,345,416,"4.8",9.5,17.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","75","240","79.9","%","%","%","%",0,0,0,14,4,20,6,0,67,0,4,0,7,0,0,0,"0",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18097,290,351,1294,1942,1913,2346,2867,3051,2123,693,1227,"0 to 103",56,9558,7537,1002,17952,145,0,258,16807,979,108,3206,14846,0,45,17909,3145,38,23,0,1635,1494,54,3183,56,108,533,622,489,504,429,255,159,45,6,"0 to 103","40",932,349,404,1498,406,1109,1668,270,12,167,5,1,35,3206,1506,1645,3183,23,0,45009,120,48364,45129,3206,111,5096,0,5207,2.13,53571,3317,19942,23304,"6.9",6.2,18.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","13.1","6.6","6.5","6.4","%","%","%","%",42,6,36,282,172,9,6,1.1,3139,36,67,-1,229,5,1,0,"141",0,8
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,35997,468,722,3486,4965,4825,5202,5687,5431,3534,1612,65,"0 to 119",51,20173,15490,334,34855,1141,1,1177,30846,5269,216,12397,23578,2,20,34834,11728,399,264,6,6282,5686,159,12127,194,377,1988,2390,2008,1934,1537,947,604,408,10,"0 to 101","41",5145,1179,425,5378,2855,3682,5590,1460,18,788,15,5,232,12397,5827,6402,12126,270,1,77152,869,90444,78021,12397,353,7799,1,8153,4.33,98597,12750,31377,44150,"6.1",12.9,35.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","decreased by","23.3","20.5","14.4","28.6","%","%","%","%",299,124,237,1478,803,12,7,1.9,12043,232,354,0,850,68,9,0,"13",0,47
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,15325,227,404,2500,2581,2170,2197,2324,1817,708,355,42,"0 to 119",43,7976,7204,145,15067,257,1,410,13751,1344,117,2884,12425,2,14,15052,2791,38,52,3,1487,1316,26,2829,23,109,1144,566,324,271,259,121,41,16,10,"0 to 105","26",816,831,125,1057,185,1244,1400,179,13,74,11,7,10,2884,1343,1515,2828,55,1,40039,198,43200,40237,2884,53,2046,0,2099,2.53,45299,2937,14471,17424,"6",6.5,19.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","10","19.5","16.8","9","%","%","%","%",57,2,17,192,85,7,3,0.6,2817,10,67,0,201,11,2,0,"41",0,2
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1981,34,38,208,257,218,274,378,289,200,83,2,"0 to 118",53,1140,823,18,1977,4,0,73,1502,524,10,332,1649,0,0,1977,299,30,0,3,138,189,2,329,3,8,65,62,46,44,52,29,14,8,1,"2 to 99","41",144,30,109,46,127,156,46,40,0,25,0,0,2,332,191,139,329,3,0,4101,1,4445,4102,332,3,157,0,160,1.88,4605,335,1806,2141,"5.4",7.3,16.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","66.7","50","45.9","2.8","%","%","%","%",2,1,2,40,25,13,8,0.6,325,3,7,-1,20,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2312,6,13,186,703,569,414,279,97,30,7,8,"0 to 105",38,220,2083,9,2312,0,0,6,2011,144,5,293,2019,0,0,2312,289,4,0,0,31,261,1,293,2,4,37,70,59,67,45,7,1,1,0,"0 to 85","40",170,106,5,12,10,193,90,10,0,5,0,0,1,293,261,31,293,0,0,2448,0,2743,2448,293,1,13,0,14,7.14,2757,294,2032,2326,"27.8",10.7,12.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","50","50","36.4","53.4","%","%","%","%",0,0,1,10,5,4,2,0.3,289,1,4,0,15,0,0,1,"215",0,0
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1460,74,72,156,176,192,206,208,197,116,57,6,"0 to 99",48,918,537,5,1434,26,0,55,961,575,35,431,1028,0,1,1433,258,167,6,0,257,168,0,425,26,28,59,58,67,73,61,28,12,19,0,"0 to 98","41",97,292,25,11,25,360,40,79,0,21,0,1,4,431,170,261,425,6,0,3618,20,4087,3638,431,0,58,0,58,0,4145,431,1086,1518,"8.2",10.4,29.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","75","133.3","53.4","1.6","%","%","%","%",10,3,5,79,21,19,5,1.2,423,4,8,0,72,4,1,0,"42",0,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,20415,373,638,1765,2350,2404,2742,3487,3564,2171,815,106,"0 to 119",54,11399,8711,305,20109,306,0,1320,17556,2987,55,6280,14128,4,3,20102,6145,65,70,0,3226,2935,49,6210,123,368,1020,1130,1038,936,749,460,290,163,3,"0 to 101","39",2472,478,558,2702,1425,1756,3029,301,5,402,3,2,143,6280,2969,3259,6210,70,0,56942,234,63490,57176,6280,150,4603,0,4753,3.16,68243,6430,18731,25168,"6.7",9.4,31.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","14.8","34.9","41.6","2.1","%","%","%","%",196,90,145,306,405,5,7,2.3,6133,143,147,0,657,3,1,0,"9",0,5
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,18280,243,352,1398,2250,2195,2629,3034,3221,2092,836,30,"0 to 168",55,11000,7218,62,18250,30,0,4810,11218,4739,204,2259,15857,0,164,18087,2195,57,6,1,1165,1068,19,2252,40,62,345,412,371,342,315,203,121,46,2,"0 to 99","42",1425,336,185,306,368,1481,403,378,4,218,0,0,27,2259,1069,1171,2252,7,0,32172,21,34472,32193,2259,63,2442,0,2505,2.51,36977,2322,18299,20785,"6",6.3,12.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","73","71.3","87.4","2.2","%","%","%","%",51,3,27,382,218,17,10,1.2,2156,19,103,8,136,11,2,0,"177",0,12
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,9267,205,305,817,1065,1154,1217,1518,1481,1045,437,23,"0 to 100",53,4596,4247,424,9168,99,0,689,6692,2643,94,3058,6171,1,37,9131,3021,18,19,0,1424,1598,17,3039,98,183,480,547,531,479,306,193,147,91,3,"0 to 99","38",1193,158,907,781,1589,870,580,471,3,261,2,1,48,3058,1610,1431,3039,19,0,18341,77,21508,18418,3058,104,2892,0,2996,3.47,24504,3162,9063,12263,"7.8",12.9,34.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","41.7","34.2","4.7","15","%","%","%","%",121,16,49,474,263,16,9,1.6,3023,47,35,1,362,28,3,0,"6",0,8
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4628,66,95,344,641,649,783,939,680,320,110,1,"0 to 101",51,2397,2215,16,4538,90,0,1377,2397,1015,144,810,3779,0,39,4502,766,24,15,5,358,427,5,790,20,29,88,161,135,142,102,81,38,14,0,"0 to 100","43",397,25,12,356,195,235,360,110,6,42,5,0,6,810,438,367,790,20,0,8267,66,9152,8333,810,106,2928,1,3035,3.49,12187,916,6707,7663,"10",7.5,19.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","7.7","10.3","52.2","15.2","%","%","%","%",2,1,6,116,47,15,6,0.7,768,6,42,0,61,10,0,0,"0",0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3995,68,82,386,445,489,565,729,651,396,180,4,"0 to 103",54,2173,1669,153,3869,126,0,157,3299,467,74,682,3296,0,17,3853,631,26,23,2,322,331,4,657,9,18,151,111,111,104,92,57,17,12,0,"0 to 94","40",388,72,36,161,34,449,174,102,1,39,0,0,4,682,340,338,657,25,0,10386,100,11185,10486,682,23,822,0,845,2.72,12030,705,4118,4840,"6",5.9,17.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","did not change","decreased by","increased by","increased by","","16.7","44.9","11.2","","%","%","%",6,1,4,103,39,16,6,0.6,660,3,22,1,56,6,0,0,"5",0,2
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,8437,234,195,831,1328,1210,1105,1213,912,769,597,43,"0 to 119",48,5001,3346,90,8285,151,1,306,7038,932,102,1753,6659,0,25,8261,1597,136,15,5,935,763,35,1733,22,51,324,376,268,229,200,132,86,62,3,"0 to 103","38",921,161,133,518,277,834,622,159,3,92,1,0,12,1753,772,946,1732,20,1,18948,131,20852,19079,1753,34,1344,0,1378,2.47,22230,1787,8003,9815,"4.9",8,21.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","17.9","15","20.8","29.1","%","%","%","%",96,4,12,162,93,10,6,0.7,1698,12,55,0,104,2,0,0,"9",0,2
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2151,46,94,312,297,263,269,317,205,192,145,11,"0 to 119",47,1219,910,22,2140,11,0,175,1486,539,15,633,1516,0,2,2138,581,49,3,0,311,316,3,630,20,51,115,115,108,78,85,24,25,12,0,"0 to 94","36",414,70,72,74,294,252,84,84,0,61,2,0,2,633,317,313,630,3,0,4262,8,4909,4270,633,5,151,0,156,3.21,5065,638,1667,2307,"5.7",12.6,29.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","did not change","increased by","increased by","7.1","","37.2","26.2","%","","%","%",10,0,2,84,63,14,10,0.3,610,2,23,0,103,3,1,0,"52",0,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,82187,1458,1984,8895,13990,12627,12745,12125,8281,3945,1525,4612,"0 to 120",44,44329,37329,529,80888,1298,1,1669,76965,5092,459,22518,59302,1,366,80523,22054,125,334,5,11020,10950,209,22179,331,561,4522,5771,3909,3246,2273,1087,562,239,17,"0 to 106","35",4922,2859,3349,11049,2858,4385,14936,1264,50,634,40,5,117,22518,11127,11174,22178,339,1,183026,951,206730,183977,22518,704,12877,0,13581,5.18,220311,23222,72179,95768,"7.2",10.5,28.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","17.3","32.4","8","22","%","%","%","%",309,10,122,1314,674,6,3,0.5,22049,103,469,14,1294,55,6,0,"25",8,37
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,18388,269,572,1741,2993,2878,3063,2798,2038,1008,347,681,"0 to 155",46,10052,8222,114,18288,100,0,1557,14846,2518,229,5725,12595,2,66,18221,5608,45,70,2,2881,2726,46,5653,77,204,866,1324,1054,992,607,361,193,43,4,"0 to 102","38",1706,276,1595,2076,2179,899,2575,530,9,260,7,2,38,5725,2775,2903,5653,72,0,38060,27,43887,38087,5725,145,2683,0,2828,5.13,46715,5870,15278,21216,"6.3",12.6,31.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","14","10.3","8.2","14.9","%","%","%","%",49,9,40,539,267,10,5,0.7,5556,38,169,0,382,19,0,0,"12",0,7
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,85443,1404,2218,7546,11431,10944,12157,13838,11753,8120,4405,1627,"0 to 119",52,46380,38742,321,84557,884,2,4611,71751,15273,486,25045,60027,175,196,84191,24582,218,239,6,12599,12118,83,24800,424,922,3654,4742,4130,3743,3152,1891,1315,1043,29,"0 to 105","41",9205,3905,3488,8202,7093,9001,8706,3083,42,2225,27,14,666,25045,12246,12713,24798,245,2,181776,635,207855,182411,25045,1726,41230,0,42956,4.02,250811,26771,101257,128399,"8.9",10.7,31.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","21.1","34.8","20.2","3.6","%","%","%","%",759,251,680,3125,2252,13,9,2.7,24361,659,684,7,1820,113,37,3,"382",0,72
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,18225,359,475,1762,2463,2570,2886,2992,2525,1508,655,30,"0 to 119",49,10313,7800,112,18137,88,0,898,14780,3151,165,4769,13402,2,52,18083,4633,113,22,1,2384,2305,57,4746,74,137,780,903,778,747,585,417,224,123,1,"0 to 105","41",2628,308,471,1339,788,2364,1594,535,9,329,4,1,42,4769,2316,2396,4746,23,0,46739,65,51612,46804,4769,91,4613,0,4704,1.93,56316,4860,18015,22929,"4.5",8.6,26.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","4.6","6","13.8","18","%","%","%","%",158,13,43,544,333,12,7,0.9,4654,40,115,2,317,33,4,0,"161",0,14
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,48030,520,814,3959,6708,5766,6908,8682,7511,4582,2492,88,"0 to 120",54,27403,20485,142,47657,373,0,3610,39482,10739,461,13019,34974,1,36,47620,12734,183,95,7,6939,5911,67,12917,180,418,2024,2799,1777,1814,1708,1055,737,498,9,"0 to 104","40",5867,2244,789,4017,1074,7167,4676,1436,20,1103,18,2,310,13019,5968,6983,12917,102,0,121592,268,134974,121860,13019,376,17458,2,17836,2.11,152810,13395,52432,65866,"6.9",8.8,27.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","3","40.8","5.5","22.6","%","%","%","%",975,162,312,1456,1121,12,9,2.4,12714,300,305,10,825,48,5,0,"32",0,81
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,26296,648,885,2586,3930,3780,3804,3860,3450,2118,902,333,"0 to 119",48,14660,11348,288,26186,110,0,1125,22169,3949,183,9030,17237,2,27,26157,8126,873,25,6,4660,4213,126,8999,163,407,1386,1814,1629,1319,1018,665,399,228,2,"0 to 103","39",4020,1501,744,2734,2134,3539,3326,1096,11,641,5,1,174,9030,4225,4679,8999,31,0,62238,75,71413,62313,9030,143,3514,0,3657,3.91,75070,9173,20751,29953,"4.5",12.2,34.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.6","22.6","21","15.8","%","%","%","%",508,74,175,1107,646,13,8,1.9,8772,162,258,12,801,52,7,0,"385",-1,36
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4099,90,179,449,620,525,619,661,460,315,168,13,"0 to 118",48,2475,1557,67,4091,8,0,130,3639,703,22,926,3169,1,3,4087,527,399,0,0,460,434,32,926,21,85,168,166,138,119,109,59,40,19,2,"0 to 100","36",438,256,102,130,170,604,152,149,0,89,0,0,8,926,434,460,926,0,0,8734,8,9674,8742,926,6,315,0,321,1.87,9995,932,3484,4420,"6.1",9.3,22.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","14.3","24.5","8.7","31.7","%","%","%","%",12,3,8,149,89,17,10,0.9,897,8,29,0,136,11,1,0,"71",0,1
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,12307,199,328,1291,1389,1785,2034,2102,1797,937,427,18,"0 to 119",50,6694,5427,186,12262,45,0,515,10280,1686,223,2326,9937,10,34,12219,2056,244,22,4,1150,1113,37,2300,28,62,565,350,320,374,338,174,79,35,1,"0 to 98","40",1425,136,110,629,151,1392,757,191,4,115,5,0,16,2326,1127,1162,2300,26,0,28376,17,30750,28393,2326,207,3825,3,4035,5.13,34785,2533,13762,16342,"6.9",7.3,20.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.7","18","10.7","17.9","%","%","%","%",36,1,16,195,120,9,6,0.7,2270,15,56,1,184,5,1,0,"9",0,4
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,13430,253,330,1088,1772,1787,2104,2231,1924,1232,669,40,"0 to 119",51,7781,5371,278,13282,148,0,807,10611,2703,98,3500,9702,7,221,13054,3377,107,16,0,1894,1546,44,3484,61,134,476,637,570,586,450,304,167,107,8,"0 to 104","42",1110,624,355,1395,667,1197,1620,334,2,259,2,1,79,3500,1555,1901,3484,16,0,28403,129,32076,28532,3500,89,2634,1,2724,3.27,34800,3589,12336,16154,"5.3",10.3,26.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","12","0.6","27.5","10.2","%","%","%","%",145,34,80,336,261,10,8,2.3,3411,78,89,1,271,12,6,0,"50",0,18
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,8722,280,346,1043,1202,1196,1313,1343,1138,592,258,11,"0 to 119",47,4778,3877,67,8649,73,0,293,7195,1165,134,1822,6899,0,1,8648,1746,64,12,0,909,865,36,1810,29,56,489,318,241,272,203,118,60,35,1,"0 to 101","35",1169,105,47,489,45,1230,535,86,0,101,1,0,13,1822,870,916,1810,12,0,18030,60,19928,18090,1822,21,760,0,781,2.69,20709,1843,7659,9503,"5.6",8.9,21.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","14.3","8.2","16.3","23.9","%","%","%","%",35,0,13,86,102,5,6,0.7,1740,13,82,0,169,7,3,7,"129",0,2
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,16610,190,288,1296,1830,1731,2145,2864,3065,2130,1028,43,"0 to 119",57,9212,7214,184,16346,264,0,696,14915,2016,108,4065,12515,1,29,16320,3951,70,38,6,2094,1876,51,4021,41,113,675,747,598,575,500,377,262,175,2,"0 to 104","42",1673,215,279,1854,356,1463,2202,313,17,281,11,2,100,4065,1901,2113,4021,44,0,51474,215,55779,51689,4065,190,6280,4,6474,2.93,62253,4255,18795,23084,"5.6",6.8,25.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","2.9","25.9","29.9","15.5","%","%","%","%",159,65,102,330,292,9,8,2.5,3880,100,185,0,253,5,4,0,"3",0,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,21231,332,526,2309,3039,2906,3243,3303,2740,1335,647,851,"0 to 119",48,11903,9139,189,21179,52,0,646,19033,1571,120,5150,16052,1,28,21152,5067,63,20,0,2717,2353,60,5130,77,143,1116,1096,751,737,534,327,200,168,1,"0 to 104","36",1964,504,520,2142,605,1451,3074,460,5,261,1,0,41,5150,2360,2728,5130,20,0,47732,30,52960,47762,5150,152,4273,0,4425,3.44,57385,5302,20325,25656,"5.6",9.2,25,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","4.2","14.6","8.6","20.1","%","%","%","%",248,7,41,465,262,10,6,0.8,5030,33,120,8,310,24,3,0,"13",0,18
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4451,66,44,145,216,231,356,599,1560,995,154,85,"0 to 119",68,2213,2055,183,4372,79,0,264,3681,677,81,787,3619,0,45,4327,721,59,6,1,339,434,7,780,1,19,59,49,83,102,114,208,121,31,0,"4 to 92","62",458,98,31,193,40,533,207,166,1,102,0,0,20,787,437,343,780,7,0,12356,72,13227,12428,787,50,2632,1,2683,1.86,15910,837,6251,7134,"5.9",5.3,18.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","37","30.6","134","34.3","%","%","%","%",17,1,20,167,102,22,13,2.5,770,19,17,1,24,3,0,3,"128",0,2
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2794,91,109,285,376,347,347,414,341,255,218,11,"0 to 118",50,1717,1005,72,2777,17,0,99,2026,912,23,878,1916,0,0,2777,737,124,14,3,490,363,8,861,34,63,144,131,131,126,95,69,54,30,1,"0 to 102","39",421,127,177,136,290,418,153,127,1,74,0,0,22,878,369,501,861,17,0,4912,0,5798,4912,878,9,165,0,174,5.17,5972,887,2081,2968,"6.8",14.9,31.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","3.6","26.4","32.4","17.1","%","%","%","%",53,20,22,128,74,15,9,2.5,863,22,15,0,133,7,3,0,"5",0,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,1108,35,36,121,170,154,150,182,153,77,26,4,"0 to 118",47,633,450,25,1100,8,0,34,795,356,28,200,908,0,0,1100,165,33,2,0,110,88,0,198,0,8,42,48,34,23,24,9,10,2,0,"6 to 91","35",94,69,21,14,27,149,22,35,0,10,0,0,2,200,88,112,198,2,0,2006,6,2213,2012,200,0,41,0,41,0,2254,200,949,1149,"5.2",8.9,18.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","25","66.7","50","7.4","%","%","%","%",1,0,2,35,10,18,5,1,192,2,8,0,11,0,0,0,"6",0,1
39,63,125,"UNION","Union","Union","Union County","FL",15239,1281,12,29,86,85,124,149,418,289,74,15,0,"0 to 118",58,366,909,6,1281,0,0,41,1140,173,5,141,1140,0,0,1281,111,30,0,0,46,95,0,141,1,8,30,14,15,11,35,23,3,1,0,"4 to 89","50",90,38,4,9,6,123,12,20,0,15,0,0,2,141,95,46,141,0,0,2687,0,2829,2687,141,0,30,0,30,0,2859,141,1170,1311,"8.6",4.9,11,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","100","","36.4","6.9","%","","%","%",0,0,2,20,15,15,11,1.4,139,2,2,0,19,1,0,2,"41",0,0
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,24515,239,457,1783,2858,2772,3547,4790,4308,2347,1128,286,"0 to 119",56,13697,10197,621,24393,122,0,847,21745,2844,206,4959,19531,0,25,24369,4473,447,33,6,2602,2291,27,4920,61,167,798,945,690,733,678,459,252,166,10,"0 to 102","42",2106,638,894,1282,716,2558,1646,634,7,377,5,0,80,4959,2310,2622,4920,39,0,50618,81,55720,50699,4959,196,8523,0,8719,2.25,64439,5155,28054,33234,"6.3",8,21,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","increased by","increased by","decreased by","","7.1","50.9","1.9","","%","%","%",259,45,80,641,382,13,8,1.6,4768,79,191,1,316,18,3,0,"185",0,3
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1528,22,38,138,183,217,257,289,228,114,41,1,"0 to 102",51,819,699,10,1523,5,0,44,1220,347,13,258,1269,0,1,1522,226,29,2,1,100,155,0,255,1,3,47,43,49,47,45,13,7,3,0,"3 to 86","41",152,64,10,29,16,205,34,34,0,15,0,0,1,258,156,102,255,3,0,3363,2,3632,3365,258,3,227,0,230,1.3,3862,261,1496,1758,"5.5",6.8,17.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","100","66.7","32.3","22.2","%","%","%","%",0,0,1,34,15,14,6,0.4,235,1,23,0,7,1,0,0,"81",0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,2369,57,65,290,305,338,342,376,282,173,138,3,"0 to 101",48,1260,1075,34,2242,127,0,95,1972,740,98,766,1603,0,0,2242,665,25,73,3,322,367,1,690,9,25,181,127,132,95,107,49,30,11,0,"0 to 101","38",579,46,14,51,142,505,43,75,10,40,2,0,11,766,401,364,690,76,0,5298,51,6119,5349,766,32,1051,0,1083,2.95,7202,798,2654,3452,"5.2",11.1,33.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","did not change","decreased by","increased by","increased by","","57.1","133","58.4","","%","%","%",29,9,11,85,42,12,6,1.4,727,11,39,0,59,3,0,0,"5",0,2
