"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-25 18:22:39,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,24848,10044,14754,4,46,24459,9687,263,82,12,5420,4515,15,9950,145,356,4417,1588,961,888,759,547,247,132,4,"0 to 103","25",5109,2207,1082,1552,1303,6847,1800,1034,22,490,26,3,74,10044,4572,5456,9950,94,0,100000,250,110327,100250,10044,210,2798,0,3008,6.98,113335,10254,17552,27856,"10.6",9,41.3,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","29.2","7.5","32.2","17.8","%","%","%","%",65,30,77,1056,516,11,6,0.8,9989,77,55,0,704,70,13,0,"173",0,3,"378",9589,"455",188,55,133,29.3,"699","8124","8823","7.9",32,427,459,"6.97"
2020-10-25 18:22:39,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2950,1750,1163,0,37,2850,1444,301,3,2,603,1142,0,1745,9,49,214,365,363,302,232,134,65,17,0,"0 to 103","40",923,233,55,534,19,1084,642,126,0,86,0,0,19,1750,1145,605,1745,5,0,7173,55,9005,7228,1750,11,94,0,105,10.48,9110,1761,1257,3055,"11",19.3,59.7,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","8.3","33","12.5","","%","%","%",0,3,19,126,86,8,5,1.1,1749,19,1,0,104,5,0,1,"633",0,2,"53",1666,"84",18,1,17,5.6,"104","703","807","12.9",5,48,53,"9.43"
2020-10-25 18:22:39,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,10008,6655,3326,1,26,9776,6320,150,183,2,3246,3195,29,6470,72,176,1023,1220,1093,1109,966,594,303,98,1,"0 to 99","42",3813,649,874,1134,510,4466,1494,776,23,371,12,6,132,6655,3295,3331,6470,185,0,33233,30,39992,33263,6655,140,1454,0,1594,8.78,41586,6795,4780,11602,"6.4",16.3,67.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","30.6","26.8","40.9","%","%","%","%",15,31,138,799,383,13,6,2.1,6643,138,12,0,424,22,7,1,"447",0,5,"379",5623,"1032",471,12,459,2.5,"408","3224","3632","11.2",15,526,541,"2.77"
2020-10-25 18:22:39,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2885,1221,1660,0,4,2878,900,320,1,0,597,623,0,1220,19,59,164,181,171,194,215,125,66,27,0,"0 to 107","45",823,287,58,52,34,1134,52,145,0,74,0,0,15,1221,624,597,1220,1,0,6250,2,7493,6252,1221,18,120,0,138,13.04,7631,1239,1780,3023,"11.2",16.2,42.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","YES","YES","increased by","decreased by","did not change","decreased by","57.1","23.5","","17.6","%","%","","%",7,2,15,145,74,12,7,1.2,1219,15,2,0,119,9,1,0,"279",0,3,"72",1188,"33",15,2,13,13.3,"119","864","983","12.1",-1,27,26,"0"
2020-10-25 18:22:39,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,30054,11055,18991,0,8,29986,10785,216,50,4,5857,5052,92,11001,118,437,1793,1728,1489,1517,1664,1113,722,472,2,"0 to 105","44",6017,1242,927,2815,1208,6472,3321,1659,13,977,5,1,366,11055,5080,5883,11001,54,0,107903,14,119049,107917,11055,386,6854,2,7242,5.33,126291,11441,25845,37296,"6.5",9.1,38.1,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","13","37.1","11","4","%","%","%","%",79,205,367,1672,982,16,9,3.3,10999,367,56,0,842,68,9,0,"70",0,21,"1247",9706,"1349",168,56,112,33.3,"840","8925","9765","8.6",72,599,671,"10.73"
2020-10-25 18:22:39,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,186683,83451,103031,31,170,184530,76463,6252,689,46,42948,39636,131,82715,1771,4652,12322,15988,14326,13500,11045,5579,2744,1487,36,"0 to 107","39",35850,21270,12005,13590,31663,38061,12991,10852,110,6108,82,29,1520,83450,40102,43214,82715,735,0,558325,1236,643892,559561,83450,5913,58161,22,64096,9.23,707988,89363,161192,250779,"13.1",12.6,47.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","0.8","29.2","20.7","%","%","%","%",252,425,1549,10962,6190,14,8,1.9,83165,1549,285,0,8717,623,97,0,"408",1,10,"3482",81758,"1692",2114,285,1829,13.5,"8698","51022","59720","14.6",267,3921,4188,"6.38"
2020-10-25 18:22:39,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1426,702,723,0,1,1424,650,51,1,0,294,406,1,701,7,28,80,128,116,103,90,74,47,29,0,"0 to 99","44",467,102,55,77,29,573,99,69,1,37,1,0,14,702,407,294,701,1,0,4542,0,5254,4542,702,6,41,0,47,12.77,5301,708,764,1473,"10.2",13.4,49.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","3","14.3","10.5","12.1"," cases","%","%","%",14,6,14,70,38,10,6,2,701,14,1,0,56,1,0,0,"206",0,0,"90",656,"46",14,1,13,7.1,"56","485","541","10.4",6,26,32,"18.75"
2020-10-25 18:22:39,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8515,3509,4998,1,7,8480,3190,308,10,1,1872,1614,12,3498,26,92,367,357,368,500,622,548,375,254,0,"0 to 101","55",2691,228,314,265,281,2813,404,465,1,433,1,0,157,3509,1616,1880,3498,11,0,35899,17,39463,35916,3509,206,3398,2,3606,5.71,43069,3715,8396,12121,"6.8",8.6,43.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","43.5","50","12.2","11.1","%","%","%","%",91,70,157,466,434,14,13,4.5,3487,157,22,0,173,10,1,0,"66",0,3,"553",3253,"256",143,22,121,15.4,"173","1961","2134","8.1",11,172,183,"6.01"
2020-10-25 18:22:39,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8426,3162,5215,2,47,8356,2116,1032,6,8,1763,1382,3,3148,35,115,401,356,340,463,533,431,318,169,1,"0 to 100","52",2539,184,232,193,156,2688,304,295,1,325,2,1,130,3162,1392,1767,3148,14,0,26296,7,29476,26303,3162,100,1662,0,1762,5.68,31238,3262,6877,10188,"7.1",10.4,38.7,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","34.8","22.2","19.3","10.1","%","%","%","%",46,50,131,296,327,10,11,4.1,3145,131,17,0,271,6,2,0,"61",0,0,"567",3085,"77",65,17,48,26.2,"271","2285","2556","10.6",6,108,114,"5.26"
2020-10-25 18:22:39,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14961,5949,8979,1,32,14894,5724,208,16,0,3069,2804,59,5932,62,238,916,869,1006,1027,818,523,335,153,1,"0 to 102","43",3568,868,496,1000,537,4257,1138,963,2,403,3,0,117,5948,2813,3076,5932,16,0,49260,18,55256,49278,5948,156,2273,0,2429,6.42,57685,6104,11252,17390,"8.4",10.6,40.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","41","55.4","26.6","23.9","%","%","%","%",79,59,117,965,406,17,7,2,5932,117,16,0,499,61,5,0,"248",0,1,"558",5559,"389",160,16,144,10,"498","5400","5898","8.4",30,308,338,"8.88"
