"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1379,628,746,0,5,1367,613,11,4,0,162,462,0,624,6,29,72,153,117,97,97,36,19,2,0,"0 to 85","38",377,226,10,11,46,513,65,19,0,9,0,0,4,628,463,165,624,4,0,4376,3,5018,4379,628,9,561,0,570,1.58,5588,637,1307,1949,"16.6",11.4,46.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","did not change","did not change","increased by","2","","","1.7"," cases","","","%",0,0,4,19,9,4,2,0.6,627,4,1,0,55,0,1,0,"347",0,1,"4",616,"12",18,1,17,5.6,"54","534","588","9.2",9,27,36,"25"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5599,2840,2754,1,4,5573,2772,60,8,0,1369,1461,2,2832,65,169,391,462,535,507,387,203,86,34,1,"0 to 98","40",841,1177,512,302,535,1852,445,417,0,218,0,0,47,2840,1462,1376,2831,8,1,13991,16,16887,14007,2840,31,227,0,258,12.02,17145,2871,2981,5857,"12.7",16.7,51.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","37.5","26.7","10.2","40.4","%","%","%","%",1,7,47,417,218,15,8,1.7,2833,47,7,0,321,19,2,0,"315",0,1,"87",2777,"63",59,7,52,11.9,"321","1812","2133","15.0",14,109,123,"11.38"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1301,513,786,1,1,1299,468,45,0,0,271,241,1,513,10,25,74,94,61,71,63,36,36,43,0,"0 to 106","42",425,31,29,28,80,401,32,72,0,39,0,0,13,513,241,271,513,0,0,4209,0,4731,4209,513,7,106,0,113,6.19,4844,520,892,1414,"8",10.7,40,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","100","33.3","33.3","3.8","%","%","%","%",0,9,13,72,39,15,8,2.5,513,12,0,1,52,7,1,0,"54",0,1,"73",506,"7",24,0,24,0,"52","546","598","8.7",0,22,22,"0"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,770,545,225,0,0,770,539,6,0,0,174,371,0,545,8,22,61,131,136,85,61,19,19,3,0,"0 to 89","38",398,91,33,23,218,299,28,65,0,47,0,0,4,545,371,174,545,0,0,965,0,1511,965,545,4,25,0,29,13.79,1540,549,250,799,"6",35.6,71.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","166.7","29.2","6","%","%","%","%",0,0,4,65,47,12,9,0.7,542,4,3,0,43,1,0,0,"281",0,0,"5",543,"2",7,3,4,42.9,"43","117","160","26.9",5,6,11,"45.45"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1703,879,820,0,4,1636,865,4,10,0,346,523,0,869,20,46,80,143,126,161,175,90,27,11,0,"0 to 94","46",568,266,16,19,42,779,48,125,3,53,2,0,14,879,530,349,869,10,0,4888,55,5828,4943,879,3,105,0,108,2.78,5936,882,925,1811,"11.3",14.9,51.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","28.6","10.8"," case","%","%","%",2,1,14,128,55,15,7,1.6,875,14,4,0,82,2,0,0,"289",0,0,"14",858,"21",24,4,20,16.7,"82","533","615","13.3",0,12,12,"0"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2536,861,1674,0,1,2526,722,133,4,2,290,565,0,855,28,52,107,170,150,146,120,56,22,10,0,"0 to 91","40",372,419,55,9,112,615,128,100,1,32,0,0,8,861,568,293,855,6,0,4684,3,5550,4687,861,7,67,0,74,9.46,5624,868,1741,2610,"18.3",15.4,34.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","16.7","66.2","42.5","","%","%","%",0,0,8,101,32,12,4,0.9,859,8,2,0,107,9,0,0,"366",0,0,"27",842,"19",9,2,7,22.2,"106","512","618","17.2",0,8,8,"0"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2606,1375,1227,1,3,2593,991,377,6,1,648,715,5,1368,34,116,258,270,210,222,137,80,39,9,0,"0 to 93","35",978,119,188,83,823,449,96,175,3,126,4,1,11,1375,720,650,1368,7,0,6605,2,7991,6607,1375,19,112,0,131,14.5,8122,1394,1339,2737,"10.1",17.2,53.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","33.3","15.4","17.6","9.7","%","%","%","%",3,2,12,178,130,13,10,0.9,1366,12,9,0,210,12,0,0,"148",0,0,"64",1367,"8",28,9,19,32.1,"210","936","1146","18.3",6,17,23,"26.09"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4145,2077,2067,1,0,4140,2021,54,2,0,953,1120,2,2075,64,142,336,400,369,310,226,130,65,35,0,"0 to 100","37",1634,242,95,104,1391,599,85,342,0,191,0,0,42,2077,1121,954,2075,2,0,8209,2,10306,8211,2077,43,197,0,240,17.92,10546,2120,2264,4385,"10.9",20.1,51.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","73.3","14.8","38.7","%","%","%","%",0,19,42,342,191,17,10,2,2076,42,1,0,270,17,2,0,"69",0,0,"97",2069,"8",47,1,46,2.1,"270","1252","1522","17.7",4,94,98,"4.08"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7632,3194,4433,0,5,7594,2697,478,17,2,1777,1398,0,3175,36,109,403,464,434,485,447,347,269,200,0,"0 to 101","48",2420,292,428,35,575,2543,57,549,2,400,3,1,132,3194,1403,1790,3175,19,0,24770,14,27997,24784,3194,139,1913,0,2052,6.77,30049,3333,6346,9684,"5.3",11.1,43.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","increased by","decreased by","decreased by","14.3","30","27.3","7","%","%","%","%",49,56,133,551,403,18,13,4.2,3175,128,19,5,206,12,2,0,"52",0,15,"549",3115,"79",171,19,152,11.1,"206","2049","2255","9.1",7,199,206,"3.4"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6153,2186,3954,1,12,6067,1980,195,11,0,1175,999,1,2175,36,97,245,356,281,324,331,227,191,98,0,"0 to 99","48",1290,324,344,217,609,1256,310,443,6,234,4,0,90,2186,1007,1178,2175,11,0,19198,62,21457,19260,2186,80,694,0,774,10.34,22231,2266,4648,6927,"6.8",10.2,36.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","did not change","increased by","27.3","23.9","","47.3","%","%","","%",7,27,90,449,238,21,11,4.1,2177,89,9,1,172,16,2,0,"63",0,8,"367",2176,"10",68,9,59,13.2,"172","1625","1797","9.6",6,112,118,"5.08"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,93425,42380,50591,21,433,92421,41479,687,209,5,22366,19478,322,42166,901,1977,7671,8490,6681,6376,4792,2663,1525,875,429,"0 to 107","37",15226,5442,6098,15400,10767,13620,17779,3438,28,1865,20,5,654,42380,19574,22478,42166,214,0,278994,343,322245,279337,42380,2579,25699,5,28283,9.12,350528,44959,76290,121708,"8.8",12.8,48.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","12","13.8","19.8","4.6","%","%","%","%",390,295,659,3466,1885,9,5,1.6,42248,651,132,8,3931,244,33,0,"78",1,34,"2558",41598,"782",1607,132,1475,8.2,"3922","26591","30513","12.9",100,1593,1693,"5.91"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1660,756,902,0,2,1635,629,113,11,3,331,411,0,742,15,31,99,137,128,126,91,75,35,19,0,"0 to 101","41",548,86,51,57,32,607,103,52,0,28,0,0,8,756,415,341,742,14,0,4577,9,5352,4586,756,11,120,0,131,8.4,5483,767,1022,1791,"9.2",14,46.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","1","","4.2","0.4"," case","","%","%",6,2,8,52,28,7,4,1.1,756,8,0,0,75,3,0,1,"189",0,1,"57",722,"34",8,0,8,0,"75","361","436","17.2",3,5,8,"37.5"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9470,3280,6137,0,53,9337,3236,18,23,2,1772,1469,13,3254,61,172,497,483,425,452,425,324,244,196,0,"0 to 105","44",1724,391,349,790,682,1641,931,536,8,302,4,0,120,3279,1485,1781,3254,25,0,33144,55,36497,33199,3279,169,2816,0,2985,5.66,39482,3448,8953,12455,"8.2",8.7,36.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","44.4","15.4","34","81.1","%","%","%","%",40,58,120,544,306,17,10,3.7,3254,119,25,1,335,21,2,0,"7",0,5,"446",3264,"15",241,25,216,10.4,"335","3191","3526","9.5",12,275,287,"4.18"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5751,2840,2883,0,28,5677,2742,66,31,1,975,1827,6,2808,32,89,326,562,524,476,377,215,147,92,0,"0 to 100","42",1256,557,132,863,112,1352,1344,206,3,149,1,0,81,2840,1846,988,2808,32,0,14022,15,16889,14037,2840,62,331,0,393,15.78,17282,2902,3214,6144,"12.7",16.8,50.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","22.2","18.2","21","15.6","%","%","%","%",14,59,81,209,150,8,6,2.9,2833,80,7,1,193,10,0,7,"1075",0,4,"398",2768,"72",46,7,39,15.2,"193","1097","1290","15.0",10,42,52,"19.23"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1207,562,643,1,1,1192,487,64,11,0,168,383,0,551,6,14,56,98,88,104,105,59,22,10,0,"0 to 95","47",216,289,36,10,25,486,40,56,2,35,0,0,9,562,390,172,551,11,0,3317,2,3896,3319,562,9,121,0,130,6.92,4026,571,764,1337,"9.5",14.2,47.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","28.6","25.7","","%","%","%",0,5,9,58,35,11,7,1.6,560,9,2,0,35,1,2,0,"275",0,1,"42",555,"7",12,2,10,16.7,"35","348","383","9.1",1,17,18,"5.56"
