"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-14 18:21:29,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,23910,9133,14735,4,38,23536,8817,229,75,12,4950,4078,18,9046,138,339,3821,1490,907,849,725,512,229,119,4,"0 to 103","26",4452,2084,1001,1509,1148,6128,1770,976,22,465,26,2,70,9133,4129,4984,9046,87,0,95794,249,105208,96043,9133,210,2798,0,3008,6.98,108216,9343,17533,26918,"10.2",8.6,39.1,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","14.3","","15.3","5.6","%","","%","%",50,25,72,998,491,11,6,0.8,9055,72,78,0,652,64,12,0,"171",0,6,"373",8721,"412",346,78,268,22.5,"647","7415","8062","8.0",34,410,444,"7.66"
2020-10-14 18:21:29,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2783,1642,1105,0,36,2688,1364,277,0,1,543,1098,0,1641,7,45,193,352,347,282,220,126,57,13,0,"0 to 103","40",857,224,52,508,18,1015,608,117,0,81,0,0,16,1642,1098,544,1641,1,0,6867,55,8591,6922,1642,11,94,0,105,10.48,8696,1653,1199,2888,"10.4",19,59.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","60","30.8","88.5","56.3","%","%","%","%",2,3,16,117,81,8,5,1,1625,16,17,0,87,4,0,1,"632",0,2,"46",1567,"75",43,17,26,39.5,"87","646","733","11.9",7,37,44,"15.91"
2020-10-14 18:21:29,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9626,6366,3237,1,22,9436,6070,149,145,2,3118,3072,29,6219,71,167,973,1175,1040,1067,908,575,292,97,1,"0 to 99","42",3615,636,861,1107,485,4250,1484,759,21,364,10,6,122,6366,3154,3183,6219,147,0,30168,30,36638,30198,6366,140,1454,0,1594,8.78,38232,6506,4691,11220,"6.1",17,67.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","did not change","increased by","decreased by","decreased by","","3.1","23","35.4","","%","%","%",15,25,128,780,374,13,6,2,6347,128,19,0,401,20,6,1,"444",0,9,"378",5485,"881",100,19,81,19,"387","2600","2987","13.0",15,126,141,"10.64"
2020-10-14 18:21:29,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2832,1187,1641,0,4,2825,879,307,1,0,577,609,0,1186,18,59,161,176,169,188,209,120,63,24,0,"0 to 107","45",790,282,56,58,34,1058,94,135,0,71,0,0,11,1187,610,577,1186,1,0,6007,2,7216,6009,1187,18,120,0,138,13.04,7354,1205,1761,2970,"11",16.4,42.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","600","240","56.6","63.5","%","%","%","%",5,2,11,135,71,12,6,0.9,1181,11,6,0,117,7,1,0,"275",0,2,"64",1157,"30",36,6,30,16.7,"117","811","928","12.6",2,32,34,"5.88"
2020-10-14 18:21:29,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,29083,10110,18963,0,10,29024,9863,204,39,4,5404,4626,37,10067,107,376,1619,1570,1370,1396,1542,1021,662,445,2,"0 to 105","45",5509,1160,858,2540,1122,5936,3009,1590,11,927,4,1,331,10110,4647,5426,10067,43,0,103354,14,113542,103368,10110,386,6854,2,7242,5.33,120784,10496,25817,36325,"6.3",8.7,36.1,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","3.6","14","0.9","20.4","%","%","%","%",59,182,332,1601,931,16,10,3.3,10025,330,85,2,736,65,9,0,"69",0,20,"1204",9116,"994",434,85,349,19.6,"734","8016","8750","8.4",55,452,507,"10.85"
2020-10-14 18:21:29,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,180895,79876,100868,29,122,178834,73639,5541,654,42,41232,37814,134,79180,1705,4423,11760,15226,13675,12934,10614,5386,2664,1456,33,"0 to 107","39",33559,20766,11398,13457,30120,36106,12954,10663,104,6004,79,27,1484,79876,38257,41483,79180,696,0,520117,1234,602109,521351,79876,5913,58161,22,64096,9.23,666205,85789,159029,244991,"12.8",12.9,47.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.1","6.2","28.2","3.9","%","%","%","%",286,400,1511,10767,6083,14,8,1.9,79611,1508,265,3,8306,603,93,0,"406",1,45,"3436",78659,"1217",2785,265,2520,9.5,"8287","45212","53499","15.5",179,1940,2119,"8.45"
2020-10-14 18:21:29,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1350,653,696,0,1,1348,618,34,1,0,276,375,1,652,5,25,73,123,114,94,82,64,44,29,0,"0 to 99","43",437,96,45,74,27,530,95,62,1,34,1,0,14,653,376,276,652,1,0,4423,0,5086,4423,653,6,41,0,47,12.77,5133,659,737,1397,"9.7",12.8,48.8,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","100","200","35.7","23.9","%","%","%","%",13,6,14,63,35,10,6,2.1,652,14,1,0,48,0,0,0,"187",0,1,"89",608,"45",5,1,4,20,"48","446","494","9.7",-1,20,19,"0"
2020-10-14 18:21:29,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8272,3287,4977,1,7,8239,2989,289,8,1,1754,1513,11,3278,26,83,342,340,342,469,581,507,352,245,0,"0 to 101","55",2529,218,289,242,265,2652,361,439,1,411,1,0,150,3287,1515,1760,3278,9,0,32718,17,36059,32735,3287,206,3398,2,3606,5.71,39665,3493,8375,11878,"6.7",8.8,42.2,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","109.1","10.7","9.4","25.2","%","%","%","%",95,64,150,440,412,14,13,4.6,3265,149,22,1,161,10,1,0,"65",0,10,"542",3084,"203",226,22,204,9.7,"161","1735","1896","8.5",8,102,110,"7.27"
2020-10-14 18:21:29,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8120,2984,5083,2,51,8048,1971,1000,5,7,1663,1305,3,2971,35,110,387,341,322,439,506,398,291,153,1,"0 to 100","52",2367,176,217,211,146,2497,328,283,1,308,1,1,124,2983,1314,1666,2971,12,0,24679,7,27680,24686,2983,100,1662,0,1762,5.68,29442,3083,6745,9882,"6.9",10.5,38,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.3","10.5","17","19.7","%","%","%","%",55,41,125,284,309,10,11,4.2,2960,122,23,3,261,6,2,0,"61",0,12,"531",2924,"59",133,23,110,17.3,"261","2108","2369","11.0",8,127,135,"5.93"
2020-10-14 18:21:29,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14418,5557,8830,1,30,14353,5349,191,16,0,2873,2624,43,5540,59,210,866,817,935,967,754,492,313,142,1,"0 to 102","43",3285,841,476,938,509,3947,1084,918,2,386,3,0,111,5556,2633,2880,5540,16,0,46527,18,52132,46545,5556,156,2273,0,2429,6.42,54561,5712,11103,16847,"8.1",10.5,39.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.9","1.2","6.7","12.5","%","%","%","%",76,55,111,920,389,17,8,2,5535,111,21,0,450,56,5,0,"247",0,4,"538",5232,"324",190,21,169,11.1,"449","4899","5348","8.4",23,222,245,"9.39"
