"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,73856,1764,2419,8254,12583,10972,11266,11262,8324,4448,2050,514,"0 to 119",45,41309,32072,475,73400,456,0,1994,65788,6337,371,24135,49551,22,148,73230,23585,436,111,3,12635,11180,206,24021,510,1018,4299,5440,3817,3497,2611,1370,763,408,402,"0 to 104","36",7446,2948,2752,10875,5146,6583,12292,1741,13,981,10,3,243,24135,11230,12699,24021,114,0,165402,340,190136,165742,24135,456,15295,0,15751,2.9,205887,24591,64846,89607,"6.5",11.9,33.3,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","20.1","38.3","5.5","3.2","%","%","%","%",777,130,246,1754,991,8,5,1,23706,238,429,8,2060,126,12,0,"16",10,55
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1097,23,24,98,163,160,183,182,164,72,27,1,"0 to 119",49,528,555,14,1079,18,0,22,792,282,21,313,783,1,0,1078,264,40,6,3,77,227,0,304,4,2,42,76,68,58,32,17,9,5,0,"1 to 93","39",178,78,20,28,18,230,56,16,0,9,0,0,1,313,230,83,304,9,0,3150,9,3478,3159,313,1,61,0,62,1.61,3540,314,844,1159,"6",8.9,28.6,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","YES","NO","YES","decreased by","did not change","increased by","decreased by","25","","212.5","16.9","%","","%","%",6,1,1,16,9,6,3,0.3,303,1,10,0,12,1,0,0,"157",-1,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7226,104,178,654,775,740,900,1104,1201,872,683,15,"0 to 119",57,4341,2844,41,7154,72,0,304,5578,1578,90,1649,5543,0,34,7122,1621,16,10,2,872,749,16,1637,30,91,290,284,223,223,170,134,108,96,0,"0 to 99","40",675,142,154,666,294,569,774,204,6,113,3,0,25,1649,757,876,1637,12,0,19583,58,21299,19641,1649,47,1838,0,1885,2.49,23184,1696,7381,9111,"6",7.3,23.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","13.3","43.6","56.4","9","%","%","%","%",60,13,25,210,116,13,8,1.5,1585,25,64,0,169,5,1,0,"4",-5,4
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,3702,46,72,345,607,612,623,549,385,275,182,6,"0 to 105",47,1697,1923,82,3676,26,0,23,2781,806,43,857,2842,1,2,3673,800,45,11,1,330,511,4,845,7,21,97,148,154,149,110,81,47,43,0,"0 to 100","45",362,232,38,213,37,469,339,115,2,75,0,0,12,857,518,335,845,12,0,6923,14,7805,6937,857,21,149,0,170,12.35,7975,878,2991,3872,"8",11,23.7,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","14.3","45","34.4","33.9","%","%","%","%",108,4,12,117,75,14,9,1.4,831,10,26,2,49,5,0,0,"291",-1,10
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,672,20,17,40,64,89,96,129,128,68,20,1,"0 to 101",55,392,276,4,665,7,0,18,510,153,11,113,558,0,1,664,72,37,4,0,58,51,0,109,3,3,15,18,14,17,15,14,7,7,0,"0 to 95","48",52,43,11,3,10,94,5,25,2,17,0,0,5,113,54,59,109,4,0,1657,2,1773,1659,113,0,78,0,78,0,1851,113,636,750,"5.3",6.1,16.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","did not change","did not change","increased by","decreased by","","","30.4","25","","","%","%",0,4,5,27,17,24,16,4.4,113,4,0,1,11,1,2,0,"12",0,1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,404,7,5,49,52,43,41,49,55,57,45,1,"0 to 119",56,254,142,8,404,0,0,11,341,36,1,73,331,0,0,404,66,7,0,0,39,32,2,73,2,5,9,15,5,11,12,9,2,3,0,"3 to 98","46",38,12,9,14,12,47,14,14,0,4,0,0,0,73,32,39,73,0,0,670,0,745,670,73,0,14,0,14,0,759,73,345,418,"4.8",9.6,18.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","17.6","9.5","%","%","%","%",0,0,0,14,4,20,6,0,73,0,0,0,8,0,0,0,"0",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,18298,301,359,1316,1983,1941,2373,2901,3063,2135,699,1227,"0 to 103",55,9671,7644,983,18149,149,0,263,16969,1003,110,3391,14863,0,44,18107,3325,39,27,0,1725,1583,56,3364,64,116,557,664,515,527,458,268,166,49,7,"0 to 103","40",963,362,436,1603,421,1149,1794,276,12,170,5,1,36,3391,1596,1738,3364,27,0,46498,120,50042,46618,3391,111,5096,0,5207,2.13,55249,3502,19959,23505,"7",6.3,19.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","36.3","41.3","21.7","6.5","%","%","%","%",46,8,37,288,175,9,6,1.1,3343,36,48,1,249,5,1,0,"142",-3,9
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,36512,489,749,3569,5040,4918,5296,5748,5469,3549,1620,65,"0 to 119",51,20454,15724,334,35370,1141,1,1225,31234,5704,217,12906,23585,2,19,35350,12185,450,265,6,6552,5921,162,12635,211,404,2070,2465,2102,2026,1596,985,619,418,10,"0 to 101","41",5334,1224,453,5624,2959,3827,5849,1491,18,808,15,5,232,12906,6062,6674,12634,271,1,79316,868,93116,80184,12906,353,7799,1,8153,4.33,101269,13259,31384,44665,"6.2",13.1,36.3,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","19.2","31.5","3.1","19.8","%","%","%","%",300,142,237,1509,823,12,7,1.8,12711,237,195,0,912,69,9,0,"14",43,45
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,15584,231,414,2569,2627,2210,2239,2352,1828,713,358,43,"0 to 119",43,8128,7312,144,15318,265,1,468,13889,1424,120,3140,12428,2,14,15303,3038,39,60,3,1635,1416,26,3077,26,118,1209,613,366,314,286,131,47,19,11,"0 to 105","27",869,886,180,1142,201,1333,1543,194,13,77,11,7,11,3140,1448,1666,3076,63,1,41595,198,45014,41793,3140,53,2046,0,2099,2.53,47113,3193,14474,17683,"6.1",6.8,20.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","22.2","15.1","6.3","7.5","%","%","%","%",68,2,18,207,88,7,3,0.6,3005,17,135,1,218,12,2,0,"42",3,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2034,36,44,217,260,224,287,386,292,203,83,2,"0 to 118",53,1169,847,18,2030,4,0,75,1533,531,10,375,1659,0,0,2030,337,35,0,3,165,205,2,372,4,12,73,66,51,56,56,31,17,8,1,"2 to 99","41",157,35,111,69,135,166,71,42,0,26,0,0,2,375,207,166,372,3,0,4266,1,4651,4267,375,3,157,0,160,1.88,4811,378,1816,2194,"5.5",7.9,18.6,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","18.2","86.5","29.3","%","%","%","%",2,1,2,42,26,12,7,0.5,358,2,17,0,25,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2335,6,13,190,708,573,420,280,99,31,7,8,"0 to 105",38,233,2094,8,2335,0,0,5,2013,156,5,311,2024,0,0,2335,307,4,0,0,39,271,1,311,2,4,41,76,61,70,46,8,2,1,0,"0 to 85","39",181,108,8,14,14,203,94,10,0,5,0,0,2,311,271,39,311,0,0,2491,0,2803,2491,311,1,13,0,14,7.14,2817,312,2037,2349,"28.1",11.1,13.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","100","80","9.7","15.9","%","%","%","%",0,0,2,10,5,4,2,0.6,303,2,8,0,15,0,0,1,"215",0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1488,75,77,162,183,194,208,210,200,116,57,6,"0 to 99",47,936,547,5,1462,26,0,57,971,599,37,451,1035,0,2,1460,277,167,7,0,269,175,0,444,27,32,62,64,68,74,62,31,12,19,0,"0 to 98","40",106,302,24,12,26,380,38,83,0,22,0,1,4,451,177,274,444,7,0,3676,19,4171,3695,451,0,58,0,58,0,4229,451,1093,1546,"8.4",10.7,30.3,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","did not change","increased by","decreased by","64.3","","21.3","58.4","%","","%","%",11,3,5,83,22,19,5,1.1,444,5,7,0,80,5,1,0,"42",0,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,20868,385,679,1835,2431,2467,2810,3545,3589,2199,821,107,"0 to 119",54,11602,8946,320,20559,309,0,1338,17966,3035,56,6738,14124,4,2,20553,6599,66,73,0,3436,3157,72,6665,138,408,1091,1209,1102,1007,807,485,317,170,4,"0 to 101","39",2559,517,572,3017,1461,1822,3382,308,5,406,3,2,144,6738,3192,3471,6665,73,0,59403,234,66409,59637,6738,150,4603,0,4753,3.16,71162,6888,18727,25621,"6.9",9.7,33,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","26.4","34.6","3.6","10.6","%","%","%","%",191,90,146,313,409,5,7,2.2,6569,145,169,1,729,3,1,0,"9",5,4
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,18806,251,397,1447,2328,2289,2695,3113,3283,2132,841,30,"0 to 168",54,11282,7465,59,18774,32,0,4946,11498,4911,215,2550,16018,0,238,18538,2472,70,7,1,1308,1216,18,2542,42,81,372,462,434,381,357,233,136,50,2,"0 to 99","42",1528,377,215,422,388,1605,549,410,4,245,0,0,30,2550,1217,1315,2542,8,0,33049,21,35644,33070,2550,63,2442,0,2505,2.51,38149,2613,18460,21311,"6.1",6.8,13.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","27.5","20.6","66","35.1","%","%","%","%",58,6,30,414,245,17,10,1.2,2423,29,127,1,161,13,3,0,"180",7,15
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,9362,204,309,838,1080,1165,1228,1532,1487,1051,445,23,"0 to 100",53,4645,4296,421,9262,100,0,704,6734,2711,95,3152,6172,1,37,9225,3113,19,20,0,1470,1645,17,3132,99,186,501,562,542,488,319,198,154,100,3,"0 to 99","38",1238,164,921,809,1610,907,615,491,3,273,2,1,51,3152,1658,1477,3132,20,0,18654,77,21915,18731,3152,104,2892,0,2996,3.47,24911,3256,9064,12358,"7.8",13.1,34.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","5.5","11.8","15.7","","%","%","%",130,24,52,494,275,16,9,1.6,3108,49,44,3,371,30,3,0,"6",-3,9
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4745,87,98,359,672,662,798,946,688,323,111,1,"0 to 101",51,2450,2276,19,4652,93,0,1399,2398,1116,145,894,3814,0,37,4618,846,25,18,5,399,468,4,871,22,30,105,187,146,155,108,86,40,15,0,"0 to 100","42",464,31,14,362,232,273,366,119,6,47,5,0,6,894,481,409,871,23,0,8664,66,9633,8730,894,106,2928,1,3035,3.49,12668,1000,6742,7780,"10.2",7.9,21.1,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20.8","29","42.6","20.5","%","%","%","%",9,1,6,125,52,14,6,0.7,859,6,35,0,66,11,0,0,"0",0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,4101,71,86,398,457,503,583,747,665,402,185,4,"0 to 103",54,2238,1716,147,3969,132,0,167,3329,522,83,784,3300,0,17,3953,725,26,31,2,383,368,0,751,10,20,164,123,127,123,109,69,22,17,0,"0 to 95","41",456,80,39,176,35,523,193,107,1,42,0,0,4,784,381,403,751,33,0,10874,98,11774,10972,784,23,822,0,845,2.72,12619,807,4122,4946,"6.1",6.4,19.7,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","YES","did not change","decreased by","increased by","decreased by","","21.7","3.4","9.3","","%","%","%",6,1,4,108,42,14,6,0.5,745,4,39,0,62,6,0,0,"6",0,2
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,8659,237,208,878,1374,1249,1133,1241,922,774,600,43,"0 to 119",48,5120,3445,94,8505,153,1,312,7199,968,102,1973,6662,0,24,8482,1815,136,17,5,1047,863,41,1951,25,63,368,423,308,257,228,143,90,65,3,"0 to 103","38",951,175,150,675,287,887,777,163,3,97,1,0,15,1973,873,1059,1950,22,1,19774,131,21904,19905,1973,34,1344,0,1378,2.47,23282,2007,8006,10037,"5",8.6,23.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","19.7","5.1","43.3","13.7","%","%","%","%",98,4,15,166,98,9,5,0.8,1813,15,160,0,128,2,0,0,"11",-5,5
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,2184,49,95,321,302,270,271,322,205,193,145,11,"0 to 119",47,1238,923,23,2173,11,0,188,1486,559,16,662,1520,0,2,2171,605,54,3,0,327,328,4,659,21,52,123,120,114,81,89,24,26,12,0,"0 to 94","36",429,70,81,79,300,270,89,87,0,62,2,0,2,662,329,329,659,3,0,4396,8,5073,4404,662,5,151,0,156,3.21,5229,667,1671,2340,"5.8",12.8,30.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","38.5","57.5","21","8.7","%","%","%","%",11,1,2,87,64,14,10,0.3,651,2,11,0,108,3,1,0,"52",-2,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,83241,1483,2021,9045,14223,12820,12904,12259,8358,3976,1541,4611,"0 to 120",44,44897,37820,524,81943,1297,1,1712,77883,5375,460,23584,59289,1,367,81577,23116,130,333,5,11598,11438,210,23246,352,597,4674,6007,4102,3406,2415,1163,593,257,18,"0 to 106","35",5121,2980,3521,11624,2980,4534,15732,1283,50,644,40,5,119,23584,11616,11751,23245,338,1,188989,951,213771,189940,23584,704,12877,0,13581,5.18,227352,24288,72166,96822,"7.3",10.7,29.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","4.2","27.1","33.6","3.3","%","%","%","%",278,11,124,1333,684,6,3,0.5,23259,125,325,-1,1370,55,6,0,"25",7,36
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,18929,263,599,1826,3086,2989,3189,2850,2074,1021,353,679,"0 to 155",46,10341,8448,140,18828,101,0,1656,15184,2633,229,6268,12592,2,67,18760,6144,51,71,2,3172,2950,73,6195,82,228,950,1415,1165,1113,658,398,206,50,3,"0 to 102","38",1785,297,1700,2413,2283,954,2958,549,10,265,8,2,38,6268,2999,3195,6195,73,0,40135,27,46523,40162,6268,145,2683,0,2828,5.13,49351,6413,15275,21757,"6.4",13,33.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","7.6","25.2","52.2","2.1","%","%","%","%",55,10,40,559,273,9,5,0.6,6010,40,258,0,422,20,0,0,"12",-8,7
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,86940,1434,2292,7790,11699,11198,12392,14024,11867,8181,4438,1625,"0 to 119",51,47138,39477,325,86053,885,2,4929,72626,16022,499,26426,60137,175,202,85681,25955,225,240,6,13282,12809,89,26180,447,985,3887,5002,4365,3954,3325,1991,1371,1072,27,"0 to 105","41",9576,4061,3674,8869,7338,9355,9487,3133,42,2271,27,14,685,26426,12938,13395,26178,246,2,188363,635,215864,188998,26426,1726,41230,0,42956,4.02,258820,28152,101367,129896,"9",10.9,32.4,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","18.6","38.4","13.9","11.6","%","%","%","%",788,273,699,3175,2298,13,9,2.6,25785,693,641,6,1941,117,39,3,"384",18,74
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,18515,360,491,1788,2501,2612,2942,3039,2561,1524,668,29,"0 to 119",49,10479,7944,92,18424,91,0,956,14888,3421,178,5052,13410,2,51,18371,4907,117,25,1,2540,2443,41,5024,79,152,803,939,815,802,630,452,240,137,1,"0 to 105","41",2833,321,529,1341,851,2521,1652,573,9,359,4,1,56,5050,2456,2553,5024,26,0,48491,65,53646,48556,5050,91,4613,0,4704,1.93,58350,5141,18023,23219,"4.5",8.8,27.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","6.7","40.7","4","15.1","%","%","%","%",191,18,57,582,363,12,8,1.1,4943,45,107,12,339,34,4,0,"161",7,27
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,48716,529,836,4047,6819,5874,7016,8786,7584,4623,2511,91,"0 to 120",54,27763,20795,158,48343,373,0,3686,39917,11090,465,13705,34981,1,29,48314,13420,184,94,7,7289,6230,85,13604,190,441,2110,2912,1880,1924,1810,1129,777,520,12,"0 to 104","40",6164,2307,863,4270,1166,7460,4978,1505,22,1138,19,2,323,13705,6287,7332,13604,101,0,126502,268,140574,126770,13705,376,17458,2,17836,2.11,158410,14081,52439,66552,"6.9",8.9,28.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","27.5","36.4","14.2","10.9","%","%","%","%",1031,202,325,1527,1157,12,9,2.4,13482,316,223,9,876,51,5,0,"34",23,87
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,27168,690,950,2714,4070,3926,3919,3958,3522,2162,924,333,"0 to 119",47,15155,11717,296,27051,117,0,1201,22818,4128,189,9877,17261,2,28,27021,8760,1078,31,8,5140,4564,134,9838,181,472,1512,1954,1773,1431,1115,742,444,251,2,"0 to 103","39",4378,1647,816,2997,2327,3770,3741,1140,11,669,5,1,176,9877,4580,5162,9838,39,0,65100,74,75122,65174,9877,143,3514,0,3657,3.91,78779,10020,20775,30825,"4.6",12.7,36.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","25.8","32.1","11.3","4.3","%","%","%","%",585,91,177,1151,674,12,7,1.8,9524,175,353,2,918,56,7,0,"388",-9,35
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,4157,91,182,461,628,536,626,669,464,317,171,12,"0 to 118",48,2502,1593,62,4149,8,0,184,3621,765,22,984,3169,1,3,4145,569,415,0,0,488,469,27,984,21,88,180,174,148,126,118,63,43,22,1,"0 to 100","36",466,275,105,138,178,644,162,185,0,106,0,0,8,984,469,488,984,0,0,8977,8,9974,8985,984,6,315,0,321,1.87,10295,990,3484,4478,"6.2",9.6,23.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","44.4","20.9","1.9","9.4","%","%","%","%",16,3,8,185,106,19,11,0.8,962,8,22,0,142,12,2,0,"71",4,1
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,12535,195,341,1341,1408,1823,2070,2146,1812,949,432,18,"0 to 119",50,6787,5578,170,12490,45,0,547,10396,1823,230,2541,9949,11,34,12446,2249,266,22,4,1235,1252,28,2515,31,70,613,375,355,402,374,190,90,40,1,"0 to 98","40",1542,160,129,684,165,1522,828,204,4,125,5,0,16,2541,1266,1247,2515,26,0,29529,17,32119,29546,2541,207,3825,3,4035,5.13,36154,2748,13774,16570,"7",7.6,21.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","39","31.6","10.3","7.4","%","%","%","%",55,1,16,208,130,9,6,0.6,2431,16,110,0,210,6,1,0,"21",5,4
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,13632,261,350,1111,1806,1826,2132,2249,1937,1242,680,38,"0 to 119",51,7896,5464,272,13483,149,0,824,10711,2799,98,3706,9704,6,216,13261,3583,106,17,0,2018,1628,43,3689,63,153,498,674,612,610,467,321,181,121,6,"0 to 104","42",1157,670,394,1468,702,1281,1706,344,2,263,2,1,81,3706,1638,2025,3689,17,0,29242,129,33121,29371,3706,89,2634,1,2724,3.27,35845,3795,12338,16356,"5.4",10.6,27.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","7.6","16.6","11.3","17.7","%","%","%","%",151,43,82,346,265,10,8,2.2,3627,81,79,1,299,12,6,0,"50",-1,17
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,8874,280,352,1076,1217,1226,1336,1365,1154,598,259,11,"0 to 119",47,4853,3954,67,8800,74,0,309,7266,1188,139,1976,6897,0,1,8799,1899,64,13,0,985,941,37,1963,32,62,523,334,269,295,222,134,68,36,1,"0 to 101","36",1234,110,54,565,52,1302,609,93,0,103,1,0,15,1976,946,993,1963,13,0,18603,60,20656,18663,1976,21,760,0,781,2.69,21437,1997,7657,9655,"5.7",9.3,22.5,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","10.4","32.4","24.5","9","%","%","%","%",40,1,15,93,104,5,6,0.8,1909,15,67,0,187,7,3,7,"129",1,4
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,16891,198,303,1331,1880,1771,2189,2900,3099,2143,1032,45,"0 to 119",57,9369,7326,196,16623,268,0,709,15151,2087,111,4338,12524,1,28,16598,4220,70,42,6,2242,1982,66,4290,49,127,711,797,634,618,531,410,276,181,4,"0 to 104","42",1756,237,303,1994,373,1536,2381,324,17,290,11,2,107,4338,2009,2263,4290,48,0,53676,215,58261,53891,4338,190,6280,4,6474,2.93,64735,4528,18804,23365,"5.7",7,26.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","17.1","0.8","20.2","16.6","%","%","%","%",169,65,109,341,301,8,7,2.5,4245,108,93,1,289,5,4,0,"3",-3,7
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,21500,339,535,2358,3086,2947,3291,3336,2759,1344,654,851,"0 to 119",48,12040,9260,200,21448,52,0,660,19221,1637,124,5411,16061,1,27,21422,5328,63,20,0,2850,2471,70,5391,82,150,1163,1141,792,783,569,346,209,175,1,"0 to 104","37",2020,532,557,2282,622,1489,3280,471,5,275,1,0,45,5411,2478,2861,5391,20,0,49370,30,54863,49400,5411,152,4273,0,4425,3.44,59288,5563,20334,25925,"5.7",9.4,25.9,"2020-07-12 05:00:00","2020-07-18 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","26.1","21.1","20.8","5","%","%","%","%",246,18,45,476,276,9,6,0.8,5329,43,82,2,332,24,3,0,"13",-39,21
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,4513,65,45,149,220,236,362,608,1581,1005,157,85,"0 to 119",68,2252,2081,180,4434,79,0,264,3737,697,81,843,3626,0,44,4390,766,70,6,1,372,457,7,836,1,19,61,53,87,108,122,227,131,34,0,"4 to 92","63",473,115,36,212,40,567,229,187,1,115,0,0,21,843,460,376,836,7,0,12641,72,13568,12713,843,50,2632,1,2683,1.86,16251,893,6258,7196,"5.9",5.5,19.8,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","15.8","14.3","21.6","78.7","%","%","%","%",17,1,21,188,115,23,14,2.5,827,21,16,0,25,3,0,3,"128",5,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2805,91,110,285,377,349,349,416,343,257,217,11,"0 to 118",50,1725,1008,72,2788,17,0,101,2024,922,23,895,1910,0,0,2788,754,124,14,3,501,369,8,878,34,64,145,133,133,128,97,71,58,31,1,"0 to 102","40",432,130,177,139,290,430,158,129,1,74,0,0,22,895,375,512,878,17,0,4998,0,5901,4998,895,9,165,0,174,5.17,6075,904,2075,2979,"6.8",14.9,32.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","27.6","27.9","19.7","39.3","%","%","%","%",53,20,22,130,74,15,9,2.5,882,22,13,0,135,7,3,0,"6",0,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,1116,34,37,122,171,156,152,183,154,77,26,4,"0 to 118",47,637,454,25,1108,8,0,35,794,368,28,214,902,0,0,1108,178,34,2,0,116,96,0,212,0,9,43,49,37,29,25,10,10,2,0,"5 to 91","36",101,74,23,14,27,164,21,40,0,11,0,0,2,214,96,118,212,2,0,2062,6,2283,2068,214,0,41,0,41,0,2324,214,943,1157,"5.2",9.2,19.2,"2020-07-12 05:00:00","2020-07-18 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","100","22.2","94.4","28.7","%","%","%","%",1,0,2,40,11,19,6,0.9,206,2,8,0,13,0,0,0,"6",0,1
