"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,67061,20816,46092,12,141,66164,19136,1463,199,18,10766,9704,129,20599,282,832,3448,4902,3472,3037,2403,1385,668,379,8,"0 to 103","37",4990,6644,2007,6958,1666,9937,8996,1125,28,606,15,5,152,20816,9822,10863,20599,217,0,170369,523,191928,170892,20816,857,10177,2,11036,7.77,202964,21673,56269,78097,"8.4",10.7,32.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.1","55.9","12.3","12.6","%","%","%","%",618,46,157,1153,621,6,3,0.8,20398,154,418,3,1593,48,10,0,"109",0,40
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,23988,7598,16370,1,19,20588,6687,87,824,0,3669,2974,131,6774,93,278,1456,1480,1068,943,968,636,432,238,6,"0 to 105","38",2662,1766,417,1929,225,4324,2225,724,5,411,6,6,92,7598,3326,4141,6774,824,0,53104,2516,63249,55620,7598,72,1420,0,1492,4.83,64741,7670,17790,25480,"8.2",11.8,32,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","10","32.7","21.8","4.7","%","%","%","%",292,47,98,729,417,10,6,1.3,7429,94,169,4,585,39,12,0,"57",0,21
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4726,867,3854,0,5,4681,745,112,10,0,469,383,5,857,14,34,121,128,101,132,140,121,57,18,1,"0 to 94","48",501,133,146,77,123,634,100,129,4,75,2,1,10,867,389,473,857,10,0,12491,30,13408,12521,867,45,1361,0,1406,3.2,14814,912,5215,6132,"5.7",6.2,19.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","28.6","45.8","11.3","1.3","%","%","%","%",1,0,11,133,77,16,9,1.3,850,11,17,0,66,9,1,0,"9",0,2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,649,105,542,0,2,642,97,6,2,0,60,43,0,103,1,4,11,17,11,14,26,12,7,2,0,"0 to 85","50",63,31,2,7,5,91,7,8,0,4,0,0,1,105,43,62,103,2,0,2368,3,2480,2371,105,7,540,0,547,1.28,3027,112,1082,1196,"10.2",3.7,17.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","100","25","63.8","%","%","%","%",0,0,1,8,4,8,4,1,103,1,2,0,10,0,0,0,"6",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3957,1315,2632,1,9,3927,1255,53,7,0,750,549,9,1308,32,85,190,237,245,217,148,91,47,22,1,"0 to 98","39",338,463,133,374,225,605,478,202,0,105,0,0,17,1315,549,757,1307,7,1,9526,13,10885,9539,1315,14,161,0,175,8,11060,1329,2793,4132,"9",12,33.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",7,6,17,202,105,16,8,1.3,1267,14,48,3,157,7,1,0,"119",0,5
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1037,305,728,0,4,1033,277,28,0,0,156,148,1,305,9,12,48,45,35,39,45,19,27,26,0,"0 to 100","45",236,18,22,29,46,221,38,22,0,12,0,0,3,305,148,156,305,0,0,3048,0,3359,3048,305,3,70,0,73,4.11,3432,308,798,1110,"6.3",9,29.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",33,0,3,22,12,8,4,1,334,2,-29,1,35,2,0,0,"38",0,3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,568,389,179,0,0,568,387,2,0,0,102,287,0,389,6,9,42,95,114,64,43,10,4,2,0,"0 to 89","38",282,63,18,26,163,195,31,39,0,25,0,0,3,389,287,102,389,0,0,688,0,1079,688,389,2,20,0,22,9.09,1101,391,199,590,"4.4",35.5,68.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,39,25,11,7,0.8,390,3,-1,0,20,1,0,0,"261",0,1
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,974,301,672,0,1,911,289,3,9,0,161,131,0,292,7,17,40,34,43,56,60,34,6,4,0,"1 to 92","46",164,103,4,21,17,243,32,59,2,17,2,0,1,301,138,163,292,9,0,2882,53,3242,2935,301,0,80,0,80,0,3322,301,752,1054,"6.6",9.1,30.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",1,0,1,61,19,21,7,0.3,286,0,15,1,31,0,0,0,"11",0,1
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2243,567,1675,0,1,2234,495,67,4,1,206,356,0,562,22,36,85,131,94,88,66,29,12,4,0,"0 to 90","36",241,276,37,8,90,318,154,79,1,20,0,0,3,567,359,208,562,5,0,3266,3,3839,3269,567,1,49,0,50,2,3889,568,1724,2293,"16.1",14.6,25.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,3,80,20,15,4,0.5,564,3,3,0,81,9,0,0,"231",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1811,819,991,1,0,1802,567,246,5,1,415,393,5,813,24,82,152,169,111,114,77,58,25,7,0,"0 to 93","33",601,80,103,29,555,229,29,124,3,69,3,1,7,819,397,417,813,6,0,3412,2,4238,3414,819,10,67,0,77,12.99,4315,829,1058,1888,"6.9",19.2,45.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",3,1,8,127,72,16,9,1,812,8,7,0,140,9,0,0,"5",0,3
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3560,1618,1940,0,2,3556,1570,48,0,0,712,901,5,1618,54,100,267,336,287,246,163,88,49,28,0,"0 to 101","36",1283,177,53,105,1098,428,92,254,0,141,0,0,35,1618,901,712,1618,0,0,6199,2,7832,6201,1618,19,150,0,169,11.24,8001,1637,2090,3729,"9.3",20.5,46,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",21,18,35,254,141,16,9,2.2,1606,34,12,1,202,9,1,0,"63",0,3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5511,1617,3891,1,2,5480,1350,253,12,2,866,736,1,1603,23,53,238,277,219,242,224,171,113,57,0,"0 to 100","44",1077,157,164,205,249,1001,353,311,2,196,2,1,29,1617,740,876,1603,14,0,15355,14,16996,15369,1617,46,1401,0,1447,3.18,18443,1663,5292,6958,"3.8",9,30.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",42,6,30,313,198,20,13,1.9,1579,27,38,3,109,7,0,0,"15",0,10
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4842,1132,3702,0,8,4768,1022,107,3,0,597,531,1,1129,22,42,132,185,155,165,179,114,98,40,0,"0 to 96","47",620,191,173,145,313,612,204,249,2,136,1,0,26,1132,534,597,1129,3,0,13391,63,14597,13454,1132,27,494,0,521,5.18,15118,1159,4196,5363,"5.3",7.7,23.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",50,1,26,251,137,23,13,2.3,1115,25,17,1,79,5,0,0,"32",0,10
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,78485,28742,49545,22,176,77822,28120,498,119,5,15158,13231,229,28618,606,1275,4961,6221,4591,4274,3194,1700,945,512,463,"0 to 104","36",9389,3665,3547,12017,6698,8202,13718,2284,16,1243,12,5,331,28742,13285,15228,28618,124,0,187747,341,217168,188088,28742,965,18044,0,19009,5.08,236177,29707,67589,97494,"7.1",12.6,37.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",837,143,336,2300,1255,9,5,1.2,28268,328,474,8,2552,157,19,0,"22",0,54
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1230,413,815,0,2,1210,347,57,6,3,131,272,1,404,6,9,54,94,77,76,44,34,13,6,0,"0 to 93","39",255,80,29,40,22,305,77,24,0,10,0,0,2,413,275,137,404,9,0,3529,9,3958,3538,413,3,78,0,81,3.7,4039,416,893,1311,"6.7",10.3,33.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",4,1,2,24,10,6,3,0.5,402,1,11,1,26,1,0,0,"168",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7824,2167,5606,1,50,7704,2136,18,11,2,1147,972,35,2154,37,112,357,348,308,298,242,176,157,132,0,"0 to 99","41",893,203,231,827,377,777,1000,256,6,148,3,0,41,2167,980,1152,2154,13,0,22243,57,24477,22300,2167,65,2143,0,2208,2.94,26685,2232,7749,10032,"6.6",8.4,28.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",112,17,41,262,151,13,7,1.9,2118,38,49,3,218,6,1,0,"4",0,10
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4429,1553,2869,1,6,4393,1488,51,13,1,462,1064,13,1539,14,39,155,320,294,289,213,114,64,50,1,"0 to 100","43",725,315,54,445,64,652,823,129,2,82,0,0,28,1553,1071,468,1539,14,0,8191,17,9772,8208,1553,22,186,0,208,10.58,9980,1575,3055,4637,"9.6",15.8,35.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",46,11,28,131,82,9,6,1.8,1544,26,9,2,82,6,0,0,"600",0,11
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,759,192,567,0,0,751,138,49,5,0,86,101,0,187,4,3,24,28,31,33,31,21,9,8,0,"0 to 95","47",83,90,12,2,13,166,8,30,2,21,0,0,5,192,105,87,187,5,0,1973,4,2171,1977,192,1,95,0,96,1.04,2267,193,662,855,"6.1",8.5,25.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,32,21,17,11,2.6,188,5,4,0,15,1,2,0,"49",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,432,100,332,0,0,432,92,8,0,0,56,44,0,100,5,5,9,21,5,16,17,15,3,4,0,"1 to 98","48",54,24,15,7,15,76,9,22,0,8,0,0,1,100,44,56,100,0,0,755,0,858,755,100,0,14,0,14,0,872,100,346,446,"5.1",11.5,23.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,1,22,8,22,8,1,95,1,5,0,11,1,0,0,"2",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19418,4408,14963,0,47,19219,4316,60,32,0,2256,2044,76,4376,79,160,691,812,685,679,593,388,234,78,9,"0 to 103","41",1210,495,698,1973,517,1531,2328,333,13,216,5,1,51,4408,2061,2270,4376,32,0,53928,120,58522,54048,4408,169,5571,0,5740,2.94,64262,4577,20534,25158,"7.5",7.1,23.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",78,8,52,346,221,8,6,1.2,4326,51,82,1,331,5,1,0,"141",0,14
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,38789,15137,23628,2,22,37617,14261,598,272,6,7736,6923,200,14859,268,522,2386,2813,2462,2402,1881,1183,714,492,14,"0 to 101","41",6098,1389,607,6765,3337,4483,7039,1748,20,951,17,9,286,15137,7065,7863,14858,278,1,90447,877,106505,91324,15137,497,8826,1,9324,5.33,115829,15634,32454,48113,"6.7",13.5,40.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",384,149,295,1768,968,12,7,1.9,14877,288,260,7,1145,82,10,0,"47",1,43
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16643,4102,12502,2,37,16327,3978,48,73,3,2118,1882,26,4026,53,166,1446,817,513,445,389,173,59,29,12,"0 to 105","28",1184,1237,324,1281,284,1917,1825,282,14,109,11,7,14,4102,1922,2154,4025,76,1,48579,200,52990,48779,4102,87,2381,0,2468,3.53,55458,4189,14883,19111,"6.6",7.6,25.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",87,3,21,296,120,8,3,0.5,4004,21,98,0,322,17,2,0,"119",0,1
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2258,546,1712,0,0,2254,500,43,0,3,264,276,3,543,10,24,103,89,71,82,77,51,30,8,1,"0 to 99","41",243,80,139,81,166,277,100,54,0,31,0,0,3,546,278,265,543,3,0,5062,1,5618,5063,546,4,192,0,196,2.04,5814,550,1904,2454,"6.1",9.5,24.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,3,54,31,10,6,0.5,509,2,37,1,49,2,1,0,"3",0,1
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2382,356,2026,0,0,2382,352,4,0,0,57,298,1,356,2,5,56,80,66,77,55,12,2,1,0,"0 to 85","40",213,109,11,23,16,232,108,14,0,6,0,0,2,356,298,57,356,0,0,2654,0,3010,2654,356,3,15,0,18,16.67,3028,359,2041,2400,"28.7",11.9,15.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","1","","14.3","15.6"," case","","%","%",0,0,2,14,6,4,2,0.6,348,2,8,0,22,0,0,1,"220",0,0
