"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,27058,12862,14148,3,45,26610,12290,448,108,16,6477,6218,43,12738,337,660,2159,2053,2119,2021,1611,947,619,333,3,"0 to 104","40",6453,781,1478,4026,4999,3683,4056,1479,25,920,15,7,228,12862,6290,6529,12738,124,0,67623,279,80858,67902,12862,1278,15737,4,17019,7.51,97877,14140,29885,44077,"12.1",14.4,52.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","6.7","30.8","17.8","2.7","%","%","%","%",33,95,235,1504,935,12,8,1.8,12811,232,51,3,1398,116,26,0,"85",0,12,"708",12012,"850",579,51,528,8.8,"1397","6026","7423","18.8",16,312,328,"4.88"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,7000,3888,3107,0,5,6969,3486,389,10,3,1298,2575,2,3875,67,144,444,683,719,658,570,364,169,69,1,"0 to 102","43",2362,1165,161,187,241,3395,239,112,1,214,2,0,59,3888,2583,1303,3875,13,0,13832,13,17789,13845,3888,58,436,0,494,11.74,18283,3946,3543,7494,"10.8",21.6,56.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","35.7","6.5","32.7","45.4","%","%","%","%",29,13,59,113,216,3,6,1.5,3863,59,25,0,277,3,3,9,"1613",0,5,"257",3624,"264",60,25,35,41.7,"277","1789","2066","13.4",13,60,73,"17.81"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,309675,171877,137130,89,579,306897,168852,1858,1147,19,86891,82905,914,170710,2769,6421,22900,31282,28479,30745,24011,13364,7536,4083,286,"0 to 108","42",69929,15115,22017,63649,81419,23352,65939,15402,96,7836,41,20,3330,171876,83531,87363,170709,1166,1,755261,967,930115,756228,171876,16703,102309,36,119048,14.03,1049163,188579,239439,428723,"15.8",18,60.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","increased by","17.3","29","12.6","8.9","%","%","%","%",697,784,3350,15498,7877,10,5,1.9,171391,3335,485,15,12708,1088,159,37,"1998",2,98,"5781",170004,"1872",3535,485,3050,13.7,"12613","55796","68409","18.4",305,2444,2749,"11.09"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3912,1581,2324,1,6,3892,1445,133,3,0,650,924,4,1578,44,133,224,302,296,234,186,99,46,17,0,"0 to 97","37",961,166,125,326,725,478,375,239,1,122,1,0,27,1581,925,652,1578,3,0,9715,10,11312,9725,1581,152,979,0,1131,13.44,12443,1733,3303,5043,"13.9",13.9,44.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","40","70.6","18.8","32.5","%","%","%","%",7,0,27,240,123,16,8,1.7,1577,26,4,1,227,14,3,0,"248",0,2,"63",1573,"8",32,4,28,12.5,"227","1293","1520","14.9",1,28,29,"3.45"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1702,834,868,0,0,1701,758,75,1,0,302,531,0,833,7,37,86,135,176,130,125,87,42,9,0,"0 to 91","43",599,187,27,20,53,742,38,78,0,53,0,0,9,834,531,303,833,1,0,4525,0,5371,4525,834,8,57,0,65,12.31,5436,842,925,1767,"10.8",15.5,49.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","66.7","50","71.9","73","%","%","%","%",0,0,9,78,53,10,7,1.1,834,9,0,0,62,2,1,3,"346",0,2,"30",819,"15",19,0,19,0,"62","496","558","11.1",0,12,12,"0"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,78564,30913,47399,15,237,77435,28503,2061,327,23,16229,14002,333,30564,497,1367,4986,6677,4884,4577,3816,2266,1166,658,20,"0 to 103","38",8915,9957,3645,8047,2522,17595,10447,2132,44,1129,22,17,427,30914,14179,16392,30564,350,0,249458,547,281185,250005,30914,1656,14051,3,15710,10.54,296895,32570,61450,94274,"10.2",11,41.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","increased by","8.9","22","9.2","1.8","%","%","%","%",358,158,444,2176,1151,8,4,1.4,30787,436,127,8,2574,127,25,0,"180",1,52,"2005",29780,"1134",1459,127,1332,8.7,"2557","23400","25957","9.9",98,1549,1647,"5.95"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28619,12448,16164,1,6,24944,11217,94,1137,0,5753,5462,96,11311,167,462,2140,2370,1864,1623,1629,1121,699,361,12,"0 to 105","39",4502,2523,1303,2983,395,7497,3419,1316,19,831,15,15,240,12448,5963,6389,11311,1137,0,79321,2625,94451,81946,12448,257,2184,0,2441,10.53,96892,12705,18348,31060,"10",13.1,44.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","33.3","14.8","19.9","8.3","%","%","%","%",67,106,255,1335,846,11,7,2,12412,253,36,2,942,72,28,3,"892",0,12,"1127",12349,"99",509,36,473,7.1,"891","7377","8268","10.8",22,253,275,"8"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5924,1780,4134,0,10,5871,1616,150,14,0,967,795,4,1766,27,101,225,221,219,259,280,248,153,46,1,"0 to 96","49",1041,252,333,140,239,1351,176,229,5,150,3,1,28,1780,801,975,1766,14,0,19055,29,20882,19084,1780,90,1725,1,1816,4.96,22698,1870,5859,7740,"7.2",8.2,31.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","54.5","31.7","18.3","4.8","%","%","%","%",5,3,29,234,153,14,9,1.6,1770,27,10,2,176,14,2,0,"10",0,5,"141",1637,"143",95,10,85,10.5,"174","1193","1367","12.7",7,72,79,"8.86"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1416,641,769,0,6,1403,626,11,4,0,168,469,0,637,6,31,74,154,118,98,102,36,20,2,0,"0 to 85","38",389,226,10,12,47,524,66,20,0,9,0,0,4,641,470,171,637,4,0,4413,3,5069,4416,641,9,561,0,570,1.58,5639,650,1330,1986,"16.9",11.5,45.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","did not change","did not change","increased by","2","","","1.7"," cases","","","%",0,0,4,20,9,4,2,0.6,638,4,3,0,59,0,1,0,"348",0,1,"4",629,"12",10,3,7,30,"58","547","605","9.6",11,31,42,"26.19"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5656,2883,2768,1,4,5630,2810,65,8,0,1397,1476,2,2875,68,175,396,464,549,515,390,205,86,34,1,"0 to 98","40",851,1188,539,297,543,1887,445,421,0,222,0,0,47,2883,1477,1404,2874,8,1,14103,16,17042,14119,2883,31,227,0,258,12.02,17300,2914,2995,5914,"12.9",16.8,51.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","37.5","26.7","10.2","40.4","%","%","%","%",1,7,47,421,222,15,8,1.6,2855,47,28,0,330,19,2,0,"316",0,1,"87",2818,"65",74,28,46,37.8,"330","1835","2165","15.2",13,57,70,"18.57"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1305,515,788,1,1,1303,468,47,0,0,271,243,1,515,10,26,74,95,61,71,63,36,36,43,0,"0 to 106","42",427,31,29,28,79,404,32,72,0,39,0,0,14,515,243,271,515,0,0,4225,0,4749,4225,515,7,106,0,113,6.19,4862,522,894,1418,"8",10.7,40,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","100","33.3","33.3","3.8","%","%","%","%",0,9,14,72,39,14,8,2.7,515,14,0,0,53,7,1,0,"54",0,2,"73",508,"7",10,0,10,0,"53","551","604","8.8",1,17,18,"5.56"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,777,549,228,0,0,777,543,6,0,0,174,375,0,549,8,22,61,133,136,85,61,20,20,3,0,"0 to 89","38",401,92,33,23,218,303,28,66,0,48,0,0,4,549,375,174,549,0,0,969,0,1519,969,549,4,25,0,29,13.79,1548,553,253,806,"6",35.7,71.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","166.7","29.2","6","%","%","%","%",0,0,4,66,48,13,9,0.7,547,4,2,0,43,1,0,0,"282",0,0,"5",547,"2",5,2,3,40,"43","120","163","26.4",1,6,7,"14.29"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1708,884,820,0,4,1641,870,4,10,0,349,525,0,874,20,46,81,143,127,162,175,92,27,11,0,"0 to 94","46",573,266,16,19,41,785,48,125,3,53,2,0,14,884,532,352,874,10,0,4904,55,5849,4959,884,3,105,0,108,2.78,5957,887,925,1816,"11.3",14.9,51.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","28.6","10.8"," case","%","%","%",2,1,14,128,55,15,7,1.6,881,14,3,0,82,2,0,0,"289",0,0,"14",863,"21",15,3,12,20,"82","535","617","13.3",0,13,13,"0"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2543,865,1677,0,1,2533,725,134,4,2,293,566,0,859,28,52,107,170,151,146,121,58,22,10,0,"0 to 91","40",373,420,56,10,112,617,130,100,1,32,0,0,8,865,569,296,859,6,0,4701,3,5571,4704,865,7,67,0,74,9.46,5645,872,1744,2617,"18.3",15.4,34.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","16.7","66.2","42.5","","%","%","%",0,0,8,101,32,12,4,0.9,864,8,1,0,107,9,0,0,"367",0,0,"27",846,"19",11,1,10,9.1,"106","517","623","17.0",0,6,6,"0"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2618,1385,1229,1,3,2605,998,380,6,1,652,721,5,1378,34,118,259,273,210,223,139,81,39,9,0,"0 to 93","35",986,120,189,83,827,454,97,179,3,129,4,1,11,1385,726,654,1378,7,0,6645,2,8041,6647,1385,19,112,0,131,14.5,8172,1404,1341,2749,"10.1",17.2,53.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","33.3","15.4","17.6","9.7","%","%","%","%",3,2,12,182,133,14,10,0.9,1380,12,5,0,212,13,1,0,"148",0,0,"64",1377,"8",22,5,17,22.7,"212","949","1161","18.3",5,21,26,"19.23"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4161,2085,2074,1,1,4155,2029,54,2,0,959,1123,1,2083,66,143,338,400,369,311,227,131,65,35,0,"0 to 100","37",1639,243,95,106,1396,600,87,343,0,191,0,0,40,2085,1124,960,2083,2,0,8274,2,10379,8276,2085,43,197,0,240,17.92,10619,2128,2271,4401,"11",20,51.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","increased by","50","73.3","14.8","38.7","%","%","%","%",0,19,40,343,191,17,10,1.9,2080,41,5,-1,273,17,2,0,"69",0,-2,"97",2074,"11",47,5,42,10.6,"273","1274","1547","17.6",3,91,94,"3.19"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7703,3233,4465,0,5,7665,2732,482,17,2,1794,1420,0,3214,36,110,408,467,441,491,450,356,270,204,0,"0 to 101","48",2476,293,443,2,589,2621,4,552,2,401,3,1,134,3233,1425,1807,3214,19,0,25076,14,28341,25090,3233,139,1913,0,2052,6.77,30393,3372,6378,9755,"5.3",11.1,43.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","increased by","decreased by","decreased by","14.3","30","27.3","7","%","%","%","%",49,56,135,554,404,18,13,4.2,3215,133,18,2,209,12,2,0,"61",0,14,"554",3153,"80",179,18,161,10.1,"209","2121","2330","9.0",8,198,206,"3.88"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6184,2212,3959,1,12,6098,2007,195,11,0,1188,1013,1,2202,36,97,252,359,284,325,338,230,193,99,0,"0 to 99","48",1304,328,352,218,617,1277,308,447,6,239,4,0,91,2213,1021,1191,2202,11,0,19309,62,21594,19371,2213,80,694,0,774,10.34,22368,2293,4653,6958,"6.8",10.3,37.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","did not change","increased by","27.3","23.9","","47.3","%","%","","%",8,27,91,453,243,21,11,4.1,2206,91,7,0,173,16,2,0,"64",0,5,"371",2203,"10",54,7,47,13,"173","1639","1812","9.5",5,68,73,"6.85"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,93920,42765,50681,21,453,92895,41861,688,211,5,22561,19666,322,42549,911,1991,7772,8559,6732,6422,4830,2691,1541,887,429,"0 to 110","37",15446,5501,6145,15457,10868,13831,17850,3468,28,1878,20,5,668,42765,19762,22675,42549,216,0,281950,342,325586,282292,42765,2579,25699,5,28283,9.12,353869,45344,76380,122203,"8.9",12.8,48.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","12","13.8","19.8","4.6","%","%","%","%",398,295,673,3496,1898,9,5,1.6,42565,665,200,8,3964,246,33,0,"78",1,40,"2575",41935,"830",1711,200,1511,11.7,"3955","26964","30919","12.8",94,1395,1489,"6.31"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1672,766,904,0,2,1647,638,114,11,3,337,415,0,752,15,32,102,139,128,128,92,76,35,19,0,"0 to 101","41",556,86,52,58,32,616,104,52,0,28,0,0,9,766,419,347,752,14,0,4597,9,5382,4606,766,11,120,0,131,8.4,5513,777,1024,1803,"9.3",14.1,46.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","1","","4.2","0.4"," case","","%","%",6,2,9,52,28,7,4,1.2,759,8,7,1,76,3,0,1,"189",0,2,"59",731,"35",17,7,10,41.2,"76","361","437","17.4",1,3,4,"25"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9526,3310,6163,0,53,9391,3264,18,25,2,1788,1481,13,3282,61,173,507,484,430,458,428,327,245,196,0,"0 to 105","44",1759,395,353,775,691,1678,913,542,8,307,4,0,118,3309,1498,1798,3282,27,0,33511,55,36894,33566,3309,169,2816,0,2985,5.66,39879,3478,8979,12511,"8.3",8.7,36.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","44.4","15.4","34","81.1","%","%","%","%",40,58,118,550,311,17,10,3.6,3293,120,16,-2,338,21,2,0,"7",0,2,"446",3290,"19",188,16,172,8.5,"339","3269","3608","9.4",12,226,238,"5.04"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5783,2867,2888,0,28,5708,2763,71,31,2,992,1836,6,2834,32,89,331,564,531,483,379,216,149,93,0,"0 to 100","42",1272,560,138,864,112,1373,1349,207,3,151,1,0,81,2867,1855,1006,2834,33,0,14098,15,16992,14113,2867,62,331,0,393,15.78,17385,2929,3219,6176,"12.7",16.8,50.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","22.2","18.2","21","15.6","%","%","%","%",14,59,81,210,152,8,6,2.8,2852,81,15,0,195,10,0,7,"1075",0,4,"399",2790,"77",60,15,45,25,"194","1111","1305","14.9",8,42,50,"16"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1214,567,645,1,1,1199,492,64,11,0,170,386,0,556,7,14,57,99,88,105,105,59,23,10,0,"0 to 95","47",221,289,36,10,25,491,40,56,2,35,0,0,9,567,393,174,556,11,0,3337,2,3921,3339,567,9,121,0,130,6.92,4051,576,766,1344,"9.5",14.2,47.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","28.6","25.7","","%","%","%",0,5,9,58,35,11,7,1.6,566,9,1,0,37,1,2,0,"275",0,0,"43",560,"7",10,1,9,10,"37","352","389","9.5",2,14,16,"12.5"
