"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25207,11245,13778,3,181,24617,10696,422,111,16,5631,5395,92,11118,306,576,1861,1823,1889,1791,1385,811,529,273,1,"0 to 104","40",5506,687,1203,3722,4512,2812,3794,1298,25,806,15,6,163,11245,5460,5676,11118,127,0,56730,281,68330,57011,11245,968,14371,1,15340,6.31,83670,12213,28149,40547,"11.1",14.6,48.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",71,76,169,1323,821,12,8,1.5,11201,169,44,0,1236,98,25,0,"73",0,11,"603",10704,"541"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6276,3214,3058,0,4,6245,2918,282,11,3,966,2232,2,3200,57,108,298,591,626,557,486,294,142,53,2,"0 to 102","43",1647,769,135,649,181,2261,758,81,1,171,2,0,31,3214,2240,971,3200,14,0,11542,13,14824,11555,3214,28,358,0,386,7.25,15210,3242,3416,6662,"9.6",21.3,51.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",33,7,31,82,173,3,6,1,3178,31,36,0,205,0,1,5,"1463",0,5,"229",3064,"150"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,287535,151986,134997,93,459,285096,149265,1786,925,10,76467,73605,979,151051,2299,5325,19478,28029,25377,27411,21393,11879,6699,3680,416,"0 to 120","43",57817,13229,17378,62627,67244,18469,65338,13656,70,6981,38,16,2243,151986,74075,76874,151050,935,1,625216,971,780128,626187,151986,10918,83071,3,93992,11.62,874120,162904,218068,381527,"14",18.6,56.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1296,661,2259,13726,7019,10,5,1.5,151214,2254,772,5,10601,913,135,31,"1661",2,186,"5299",151706,"280"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3698,1451,2240,1,6,3678,1315,133,3,0,593,852,3,1448,43,124,206,280,275,220,172,87,31,13,0,"0 to 97","37",895,147,99,307,690,403,355,209,1,107,1,0,21,1451,853,595,1448,3,0,8617,10,10085,8627,1451,107,700,0,807,13.26,10892,1558,2940,4505,"12.4",14.3,42.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",7,0,21,210,108,15,8,1.4,1449,21,2,0,215,11,3,0,"216",0,1,"35",1445,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1489,659,829,0,1,1487,619,39,1,0,221,437,0,658,5,23,61,111,147,109,95,69,32,7,0,"0 to 91","43",439,147,17,55,39,547,72,58,0,37,0,0,4,659,437,222,658,1,0,3888,0,4559,3888,659,3,46,0,49,6.12,4608,662,875,1538,"9.4",14.4,44.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,58,37,9,6,0.6,657,4,2,0,42,0,0,0,"262",0,0,"24",650,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72589,25558,46803,12,216,71566,23446,1845,245,22,13347,11707,237,25291,370,1073,4055,5751,4175,3794,3086,1859,866,496,33,"0 to 103","38",6531,8557,2619,7584,2068,13234,9989,1592,33,847,18,8,235,25558,11849,13468,25291,267,0,202457,547,228783,203004,25558,1336,12709,2,14047,9.51,242830,26894,59512,86636,"9.4",11.1,37,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",509,97,243,1625,865,7,4,1,25454,243,104,0,2026,70,14,0,"134",0,13,"1244",25234,"324"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26982,10790,16186,1,5,23470,9737,92,961,0,4959,4774,96,9829,137,396,1826,2076,1656,1433,1394,937,599,315,21,"0 to 105","39",3793,2335,877,2824,345,6272,3212,1146,12,697,10,10,171,10790,5189,5505,9829,961,0,65778,2646,79269,68424,10790,179,1923,0,2102,8.52,81371,10969,18109,29084,"9.3",13.5,40.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",237,81,181,1158,707,11,7,1.7,10752,181,38,0,806,58,18,0,"861",0,19,"1009",10780,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5206,1248,3951,0,7,5156,1094,141,13,0,685,545,5,1235,22,58,170,174,162,199,193,158,83,28,1,"0 to 94","47",694,193,251,97,192,920,123,165,5,100,3,1,15,1248,551,692,1235,13,0,15372,30,16667,15402,1248,60,1538,0,1598,3.75,18265,1308,5489,6804,"6.4",7.2,25.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,170,103,14,9,1.3,1238,16,10,0,112,11,1,0,"9",0,1,"77",1215,"33"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1131,511,617,0,3,1121,498,9,4,0,105,402,0,507,0,17,49,135,107,75,83,32,11,2,0,"6 to 85","39",290,201,6,10,43,404,60,15,0,6,0,0,3,511,403,108,507,4,0,3852,3,4372,3855,511,8,549,0,557,1.44,4929,519,1166,1688,"14.4",10.5,45.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,15,6,3,2,0.6,509,3,2,0,25,0,0,0,"327",0,0,"4",509,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4818,2182,2629,1,6,4790,2123,51,8,0,1081,1065,28,2174,52,132,300,373,418,383,266,139,68,32,19,"0 to 109","40",604,821,333,416,375,1175,624,310,0,161,0,0,29,2182,1066,1088,2173,8,1,12051,16,14295,12067,2182,23,198,0,221,10.41,14516,2205,2827,5039,"11",15.2,45.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,29,310,161,15,8,1.3,2156,29,26,0,247,15,1,0,"303",0,1,"75",2135,"47"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1208,439,768,0,1,1207,404,35,0,0,236,202,1,439,10,21,64,71,49,57,56,33,36,42,0,"0 to 106","45",359,30,20,30,63,341,35,57,0,29,0,0,9,439,202,236,439,0,0,3578,0,4025,3578,439,6,86,0,92,6.52,4117,445,854,1300,"7.4",10.8,36.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",6,6,9,57,29,13,7,2.1,434,9,5,0,45,5,0,0,"45",0,2,"72",436,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,634,444,189,0,1,633,442,2,0,0,128,315,1,444,6,16,48,105,123,73,51,10,10,2,0,"0 to 89","38",322,79,24,19,188,231,25,51,0,35,0,0,3,444,315,128,444,0,0,786,0,1231,786,444,2,23,0,25,8,1256,446,212,659,"4.9",35.5,70.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,51,35,12,8,0.7,444,3,0,0,28,1,0,0,"270",0,0,"5",444,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1574,796,776,0,2,1509,782,4,10,0,299,487,0,786,13,44,75,129,118,139,166,78,24,10,0,"0 to 94","46",491,259,16,20,40,697,49,112,3,44,2,0,8,796,494,302,786,10,0,4460,55,5316,4515,796,3,94,0,97,3.09,5413,799,870,1671,"10.4",14.8,50.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,8,115,46,15,6,1,787,8,9,0,73,2,0,0,"275",0,4,"12",781,"15"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2340,672,1667,0,1,2331,562,105,4,1,249,418,0,667,24,44,99,143,111,104,85,41,14,7,0,"0 to 90","38",300,308,47,12,96,413,158,82,1,25,0,0,4,672,421,251,667,5,0,4472,3,5149,4475,672,4,59,0,63,6.35,5212,676,1726,2403,"16.8",13,28.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,83,25,13,4,0.6,666,4,6,0,94,9,0,0,"251",0,0,"25",664,"8"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2164,1059,1100,1,4,2150,760,292,6,1,495,551,6,1052,26,94,183,208,160,165,114,70,31,8,0,"0 to 93","36",763,92,131,66,650,324,78,143,3,110,4,1,8,1059,556,497,1052,7,0,5662,2,6732,5664,1059,16,91,0,107,14.95,6839,1075,1191,2271,"8.3",15.7,49.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,9,146,114,14,11,0.8,1050,9,9,0,164,9,0,0,"95",0,0,"47",1059,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3930,1934,1995,1,0,3925,1880,52,2,0,883,1045,4,1932,60,128,314,382,345,288,211,116,58,32,0,"0 to 101","37",1525,224,82,101,1311,536,85,305,0,167,0,0,39,1934,1046,884,1932,2,0,7088,2,9043,7090,1934,32,174,0,206,15.53,9249,1966,2169,4136,"10.3",21.3,50,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",10,19,39,305,167,16,9,2,1923,39,11,0,248,12,1,0,"65",0,0,"89",1930,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6474,2441,4028,0,5,6438,2068,356,15,2,1350,1065,9,2424,30,78,312,369,336,371,344,263,181,135,22,"0 to 101","47",1817,253,310,44,427,1919,78,447,2,313,2,1,69,2441,1070,1361,2424,17,0,18950,14,21419,18964,2441,92,1693,0,1785,5.15,23204,2533,5721,8259,"4.5",10.9,39.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",89,27,70,449,315,19,13,2.9,2423,70,18,0,154,11,1,0,"22",0,9,"398",2394,"47"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5534,1735,3789,0,10,5456,1574,155,6,0,923,805,1,1729,29,72,191,283,230,260,264,182,150,74,0,"0 to 99","48",1018,261,257,193,480,979,270,364,2,189,1,0,53,1735,809,925,1729,6,0,15941,62,17748,16003,1735,61,595,0,656,9.3,18404,1796,4384,6190,"6.1",9.8,32.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",42,11,53,366,190,22,11,3.1,1715,53,20,0,126,10,1,2,"55",0,12,"298",1735,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,85672,35721,49714,23,214,84942,34964,604,148,5,18875,16408,285,35568,776,1650,5901,7468,5787,5412,4060,2227,1249,696,495,"0 to 119","37",12179,4648,4940,13801,8957,10592,16019,2891,22,1593,14,5,520,35721,16474,18956,35568,153,0,230619,349,267216,230968,35721,1895,23021,0,24916,7.61,292132,37616,72735,110588,"8",12.9,43.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",685,251,525,2913,1607,9,5,1.5,35574,524,147,1,3294,196,26,0,"63",1,37,"2082",35498,"223"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1432,587,842,0,3,1409,503,73,8,3,235,340,1,576,13,21,83,114,108,101,66,53,20,8,0,"0 to 96","39",418,81,40,37,27,467,82,42,0,20,0,0,4,587,344,242,576,11,0,3897,9,4501,3906,587,6,103,0,109,5.5,4610,593,945,1541,"7.9",12.9,41.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,4,42,20,8,4,0.7,581,4,6,0,56,2,0,1,"180",0,0,"36",569,"18"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8492,2747,5695,0,50,8371,2713,18,14,2,1477,1230,24,2731,49,141,423,417,377,386,334,242,207,171,0,"0 to 101","44",1297,336,318,780,560,1211,960,412,7,238,3,0,79,2747,1241,1482,2731,16,0,26744,55,29559,26799,2747,127,2521,0,2648,4.8,32207,2874,8216,11140,"7.4",8.9,33.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",90,33,79,419,241,16,9,2.9,2736,78,11,1,278,12,2,0,"5",0,12,"354",2746,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5097,2230,2860,0,7,5058,2150,62,16,1,676,1531,5,2212,23,57,205,474,441,396,302,158,101,72,0,"0 to 100","43",938,417,108,749,83,942,1187,160,2,111,0,0,65,2229,1540,684,2212,17,0,12092,16,14350,12108,2229,46,245,0,291,15.81,14641,2275,3105,5388,"11.1",15.5,44.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",35,47,65,162,111,8,5,2.9,2220,64,9,1,113,6,0,5,"1048",0,13,"317",2200,"29"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1101,491,609,1,0,1090,431,52,8,0,128,355,0,483,6,10,48,90,79,91,95,49,15,8,0,"0 to 95","46",190,262,23,8,23,422,38,42,2,26,0,0,5,491,361,130,483,8,0,2779,2,3287,2781,491,7,107,0,114,6.14,3401,498,716,1215,"8.6",14.6,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",0,4,5,44,26,9,6,1,488,5,3,0,28,1,2,0,"273",0,0,"30",487,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1492,1164,325,0,3,1489,1136,28,0,0,134,1030,0,1164,5,9,95,383,319,160,109,53,21,10,0,"1 to 98","37",608,231,34,291,99,702,363,33,0,12,0,0,4,1164,1030,134,1164,0,0,1306,0,2482,1306,1164,4,19,0,23,17.39,2505,1168,344,1515,"17.3",46.6,78.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",25,1,4,33,12,3,2,0.3,1159,4,5,0,16,1,0,0,"420",0,2,"40",1155,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21396,6046,15163,0,187,21055,5941,70,35,0,3085,2798,128,6011,109,235,901,1064,952,942,805,540,323,149,26,"0 to 103","42",2008,765,1201,2037,942,2578,2491,578,13,352,5,1,93,6046,2817,3098,6011,35,0,65830,124,72086,65954,6046,291,6333,0,6624,4.39,78710,6337,21496,28020,"8.4",8.1,29.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",165,31,94,591,357,10,6,1.6,6004,94,42,0,493,20,4,0,"153",0,10,"318",5926,"120"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41948,18009,23904,2,33,40749,16888,826,286,9,9237,8303,174,17714,324,631,2758,3241,2892,2849,2316,1480,879,588,51,"0 to 103","42",7728,1765,907,7314,4087,5935,7692,2299,24,1305,21,9,402,18009,8459,9373,17713,295,1,106366,919,125364,107285,18009,849,10366,1,11216,7.57,136580,18858,34270,53164,"7.4",13.8,45,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",337,203,411,2323,1326,13,8,2.3,17956,407,53,4,1384,110,15,0,"94",1,28,"1428",17797,"212"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18504,5851,12632,3,18,18153,5663,59,125,4,3029,2676,17,5722,96,245,1903,1126,748,654,585,274,119,84,17,"0 to 105","29",1744,1875,683,1420,412,3096,2214,439,15,163,10,7,29,5851,2742,3092,5721,129,1,63298,212,69483,63510,5851,162,2850,0,3012,5.38,72495,6013,15482,21516,"7.5",8.3,32.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",163,9,36,454,173,8,3,0.6,5808,35,43,1,490,28,3,0,"158",0,2,"247",5375,"476"
