"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24953,11016,13742,3,192,24336,10456,417,127,16,5496,5261,116,10873,300,564,1828,1791,1850,1749,1350,796,525,261,2,"0 to 104","40",5373,665,1165,3670,4390,2730,3753,1268,25,784,15,6,160,11016,5326,5539,10873,143,0,55046,281,66413,55327,11016,800,13575,1,14376,5.56,80789,11816,27317,39329,"10.8",14.6,47.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","14","2","8.3","16.7","%","%","%","%",74,66,166,1293,799,12,8,1.5,10977,165,39,1,1214,92,24,0,"54",0,14,"579",10488,"528"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6164,3095,3065,0,4,6136,2813,271,9,2,923,2159,2,3084,57,105,292,573,598,538,463,279,137,52,1,"0 to 102","43",1426,619,131,908,150,1874,1060,73,1,161,2,0,29,3095,2167,926,3084,11,0,11235,13,14399,11248,3095,18,311,0,329,5.47,14728,3113,3376,6493,"9.4",21.1,50.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","11.1","42.3","18","%","%","%","%",68,5,29,74,163,3,6,0.9,3071,26,24,3,200,0,1,5,"1459",0,9,"220",2957,"138"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,283442,148093,134817,94,438,280997,145396,1735,952,10,74384,71768,979,147131,2198,5094,18978,27404,24763,26699,20814,11587,6527,3607,422,"0 to 120","43",55157,12747,16276,62951,63669,17792,65670,13319,70,6848,38,16,2166,148093,72236,74808,147130,962,1,606990,970,757975,607960,148093,8250,76317,3,84570,9.76,842545,156343,211134,368012,"13.6",18.6,55.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","0.7","41.9","31.9","3.9","%","%","%","%",1404,636,2182,13389,6886,10,5,1.5,146990,2142,1103,40,10158,874,130,30,"1616",2,227,"5210",148000,"93"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3669,1426,2236,1,6,3649,1290,133,3,0,579,841,3,1423,43,122,203,273,269,220,168,85,31,12,0,"0 to 97","37",876,145,95,307,678,396,349,206,1,104,1,0,21,1426,842,581,1423,3,0,8477,10,9920,8487,1426,85,558,0,643,13.22,10563,1511,2794,4312,"11.8",14.3,41.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","71.4","16.9","12.2","%","%","%","%",2,0,21,207,105,15,8,1.5,1424,21,2,0,213,11,3,0,"214",0,3,"30",1420,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1447,621,825,0,1,1445,581,39,1,0,211,409,0,620,4,20,57,106,138,102,91,66,30,7,0,"0 to 91","43",415,138,14,53,35,517,68,56,0,35,0,0,4,621,409,212,620,1,0,3802,0,4435,3802,621,3,41,0,44,6.82,4479,624,866,1491,"9.1",13.9,43.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","33.3","33.3","83.6","65.4","%","%","%","%",0,0,4,56,35,10,6,0.6,609,4,12,0,38,0,0,0,"249",0,0,"23",613,"8"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,71861,24966,46676,12,207,70852,22935,1769,240,22,13012,11453,239,24704,360,1040,3970,5649,4099,3696,3002,1798,839,480,33,"0 to 103","38",6297,8253,2567,7587,2020,12721,9963,1530,32,813,17,8,232,24966,11594,13130,24704,262,0,197483,547,223211,198030,24966,1102,11831,2,12935,8.52,236146,26068,58507,84796,"9.2",11,36.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","23.5","40.1","32.7","18.7","%","%","%","%",568,87,240,1562,830,7,4,1,24836,238,130,2,1969,68,14,0,"130",0,22,"1167",24652,"314"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26704,10499,16199,1,5,23213,9467,92,940,0,4798,4659,102,9559,132,389,1800,2031,1615,1396,1336,900,568,309,23,"0 to 105","39",3663,2279,811,2806,338,6036,3185,1073,11,654,9,10,164,10499,5064,5333,9559,940,0,64070,2647,77269,66717,10499,123,1673,0,1796,6.85,79065,10622,17872,28500,"9.1",13.4,39.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","7.9","10.8","54.3","35.5","%","%","%","%",261,76,174,1084,663,11,7,1.7,10405,169,94,5,791,53,16,0,"849",0,27,"963",10490,"9"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5121,1181,3933,0,7,5071,1038,130,13,0,644,521,3,1168,21,52,161,169,152,189,185,150,79,22,1,"0 to 94","47",662,184,238,84,185,874,109,161,5,95,3,1,14,1181,527,651,1168,13,0,14957,30,16187,14987,1181,59,1510,0,1569,3.76,17756,1240,5443,6690,"6.2",7,24.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","31.2","21.1","37.9","21.5","%","%","%","%",5,1,15,166,98,15,9,1.3,1170,15,11,0,99,11,1,0,"9",0,1,"72",1155,"26"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1060,480,578,0,2,1051,467,9,4,0,94,382,0,476,0,13,40,133,104,71,78,29,10,2,0,"6 to 85","39",270,196,3,7,40,379,57,14,0,6,0,0,3,480,383,97,476,4,0,3687,3,4175,3690,480,7,543,0,550,1.27,4725,487,1121,1610,"13.7",10.3,45.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","100","81.7","34","","%","%","%",0,0,3,14,6,3,2,0.6,479,3,1,0,19,0,0,0,"318",0,1,"4",477,"3"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4704,2068,2627,1,8,4674,2009,51,8,0,1024,1004,32,2060,51,123,272,358,401,362,248,136,67,30,20,"0 to 105","40",566,776,306,412,364,1103,593,288,0,154,0,0,29,2068,1005,1031,2059,8,1,11690,16,13815,11706,2068,19,182,0,201,9.45,14016,2087,2809,4905,"10.7",14.9,44.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","200","21.1","51.9","32.2","%","%","%","%",3,7,29,288,154,14,8,1.4,2060,29,8,0,231,11,1,0,"302",0,8,"69",2023,"45"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1190,420,767,0,3,1187,386,34,0,0,223,197,0,420,10,20,61,68,47,54,54,29,35,42,0,"0 to 106","45",343,27,20,30,61,324,35,48,0,27,0,0,9,420,197,223,420,0,0,3491,0,3919,3491,420,5,79,0,84,5.95,4003,425,846,1274,"7.2",10.6,35.7,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","80","66.7","18.2","1.1","%","%","%","%",9,4,9,48,27,12,7,2.1,416,8,4,1,45,5,0,0,"43",0,3,"72",416,"4"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,615,425,190,0,0,615,423,2,0,0,119,306,0,425,6,13,46,102,122,68,50,10,6,2,0,"0 to 89","38",308,79,23,15,183,219,23,46,0,30,0,0,3,425,306,119,425,0,0,775,0,1201,775,425,2,23,0,25,8,1226,427,213,640,"4.8",34.8,69.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","100","100","77.8","45.7","%","%","%","%",0,0,3,46,30,11,8,0.7,423,3,2,0,25,1,0,0,"270",0,0,"5",425,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1524,765,757,0,2,1459,751,4,10,0,285,470,0,755,12,42,71,125,113,136,159,74,23,10,0,"0 to 94","46",468,255,15,17,40,671,44,110,3,44,2,0,6,765,477,288,755,10,0,4369,55,5195,4424,765,1,87,0,88,1.14,5283,766,844,1612,"10",14.5,50.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","50","12.5","65.1","7.4","%","%","%","%",2,0,6,113,46,15,7,0.8,760,5,5,1,69,2,0,0,"270",0,4,"12",751,"14"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2311,642,1668,0,1,2302,540,97,4,1,239,398,0,637,24,43,98,136,104,100,77,40,14,6,0,"0 to 90","37",283,301,45,8,93,389,155,82,1,23,0,0,4,642,401,241,637,5,0,4439,3,5086,4442,642,2,56,0,58,3.45,5144,644,1724,2369,"16.6",12.5,27.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","33.3","48.5","87","%","%","%","%",0,0,4,83,23,13,4,0.6,640,4,2,0,93,9,0,0,"239",0,0,"23",635,"7"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2112,1023,1083,1,5,2097,740,276,6,1,471,540,5,1016,26,86,181,200,154,156,112,70,30,8,0,"0 to 93","36",741,91,120,64,630,313,73,142,3,109,4,1,8,1023,545,473,1016,7,0,5499,2,6533,5501,1023,14,84,0,98,14.29,6631,1037,1167,2210,"8.1",15.6,49.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","50","33.3","56","8.8","%","%","%","%",3,2,9,145,113,15,12,0.9,1019,9,4,0,155,9,0,0,"92",0,0,"46",1023,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3886,1891,1994,1,0,3881,1837,52,2,0,857,1028,4,1889,59,125,309,377,336,281,204,112,56,32,0,"0 to 101","37",1496,219,76,98,1285,522,82,299,0,163,0,0,39,1891,1029,858,1889,2,0,6971,2,8883,6973,1891,27,161,0,188,14.36,9071,1918,2155,4074,"10.2",21.1,49.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","did not change","decreased by","increased by","decreased by","","50","15.5","25","","%","%","%",11,19,39,299,163,16,9,2.1,1886,39,5,0,242,12,1,0,"64",0,1,"88",1887,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6323,2317,4002,0,4,6289,1970,331,14,2,1273,1019,9,2301,29,74,301,354,315,349,327,245,171,126,26,"0 to 101","47",1728,246,291,36,412,1829,60,431,2,305,2,1,67,2317,1024,1284,2301,16,0,18317,14,20662,18331,2317,65,1565,0,1630,3.99,22292,2382,5567,7953,"4.4",10.7,37.7,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","31.6","37.3","24.7","7.4","%","%","%","%",78,25,68,433,307,19,14,2.9,2284,62,33,6,147,11,1,0,"22",0,14,"375",2267,"50"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5454,1660,3786,0,8,5378,1513,141,6,0,879,774,1,1654,28,68,188,268,220,248,252,174,143,71,0,"0 to 99","47",986,255,221,192,458,932,264,352,2,183,1,0,47,1660,778,881,1654,6,0,15531,62,17264,15593,1660,35,556,0,591,5.92,17855,1695,4342,6045,"5.9",9.5,31.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","69.2","48.4","3.3","12","%","%","%","%",29,5,47,354,184,22,12,2.8,1639,42,21,5,121,10,1,2,"51",0,10,"280",1660,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,84753,34851,49675,22,205,84043,34120,588,138,5,18402,16026,280,34708,755,1604,5780,7310,5642,5264,3954,2159,1213,675,495,"0 to 119","37",11866,4519,4748,13575,8697,10281,15730,2834,20,1569,14,5,508,34851,16090,18479,34708,143,0,224873,349,260574,225222,34851,1484,21086,0,22570,6.58,283144,36335,70761,107323,"7.8",12.8,42.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","9.2","29.5","34.8","6.3","%","%","%","%",730,228,513,2854,1583,9,5,1.5,34605,495,246,18,3204,188,26,0,"61",0,82,"2018",34677,"174"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1406,557,845,0,4,1383,476,71,7,3,217,329,1,547,12,21,78,111,107,93,62,47,18,8,0,"0 to 96","39",395,81,38,33,25,443,79,36,0,17,0,0,4,557,333,223,547,10,0,3863,9,4436,3872,557,5,96,0,101,4.95,4537,562,941,1507,"7.8",12.4,40,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","83.3","83.3","40.4","38.4","%","%","%","%",3,2,4,36,17,7,4,0.7,556,4,1,0,52,2,0,1,"178",0,0,"35",544,"13"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8418,2679,5689,0,50,8298,2646,18,13,2,1443,1198,23,2664,49,140,414,408,370,379,325,230,199,164,1,"0 to 101","43",1226,320,306,812,545,1124,995,393,7,222,3,0,67,2679,1208,1448,2664,15,0,26057,55,28804,26112,2679,96,2367,0,2463,3.9,31267,2775,8056,10881,"7.2",8.9,33,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","50","82.1","37.2","23.4","%","%","%","%",81,31,67,400,225,15,9,2.5,2668,67,11,0,275,11,2,0,"4",0,10,"313",2678,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5038,2159,2873,0,6,5001,2082,61,15,1,637,1501,5,2143,22,56,200,462,427,384,294,152,94,68,0,"0 to 100","42",902,409,96,736,76,897,1170,156,2,108,0,0,53,2159,1509,645,2143,16,0,11682,16,13871,11698,2159,36,214,0,250,14.4,14121,2195,3087,5288,"10.9",15.5,43.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","78.6","2.3","10.2","","%","%","%",52,40,53,158,108,8,6,2.5,2111,53,48,0,110,6,0,3,"1041",0,10,"309",2127,"32"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1083,473,608,1,1,1072,415,52,6,0,118,349,0,467,5,8,47,85,77,87,94,47,15,8,0,"0 to 95","46",184,253,21,9,23,411,33,42,2,27,0,0,5,473,354,119,467,6,0,2664,3,3155,2667,473,3,105,0,108,2.78,3263,476,713,1191,"8.4",14.6,44,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","75","88.9","79.5","","%","%","%",0,4,5,44,27,10,6,1.1,474,5,-1,0,25,1,2,0,"272",0,0,"28",469,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1445,1122,319,0,4,1441,1097,25,0,0,117,1005,0,1122,5,8,87,376,307,157,106,49,18,9,0,"1 to 98","36",487,187,31,417,74,547,501,33,0,11,0,0,4,1122,1005,117,1122,0,0,1273,0,2406,1273,1122,2,16,0,18,11.11,2424,1124,335,1463,"16.7",46.4,77.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","33.3","2241.7","222.2","","%","%","%",23,0,4,33,11,3,1,0.4,1030,4,92,0,15,1,0,0,"325",0,2,"33",1113,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21072,5756,15135,0,181,20738,5653,69,34,0,2933,2675,114,5722,102,226,859,1010,903,891,777,511,308,143,26,"0 to 103","42",1889,720,1141,1972,899,2403,2420,541,13,333,5,1,91,5756,2694,2947,5722,34,0,63795,124,69762,63919,5756,232,6009,0,6241,3.72,76003,5988,21144,27313,"8.1",7.9,28.4,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","12.2","28.6","9.9","13.7","%","%","%","%",179,25,92,554,338,10,6,1.6,5698,90,58,2,466,17,4,0,"151",0,17,"293",5697,"59"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41503,17596,23869,2,36,40297,16504,793,291,8,9020,8086,191,17297,315,618,2709,3189,2825,2774,2243,1445,847,578,53,"0 to 103","41",7485,1727,865,7220,3994,5736,7567,2204,23,1244,20,8,384,17596,8246,9155,17296,299,1,103728,920,122305,104648,17596,658,9714,1,10373,6.34,132678,18254,33583,51876,"7.2",13.8,44,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","28.4","32.2","2.1","8.5","%","%","%","%",355,193,392,2227,1264,13,8,2.2,17495,392,101,0,1349,109,15,0,"92",1,22,"1382",17421,"175"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18252,5561,12646,2,43,17885,5383,57,117,4,2876,2549,15,5440,84,223,1857,1077,719,630,547,250,95,59,20,"0 to 105","29",1655,1743,644,1398,392,2921,2127,419,14,154,10,7,27,5561,2613,2933,5439,121,1,58510,215,64401,58725,5561,130,2649,0,2779,4.68,67180,5691,15295,21031,"7.3",8.5,31.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","46.3","23.1","17","","%","%","%",116,8,34,433,164,8,3,0.6,5516,34,45,0,452,26,3,0,"153",0,1,"200",5093,"468"
