"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,23954,10118,13626,3,207,23321,9569,405,128,16,5039,4815,120,9974,268,521,1704,1672,1704,1610,1228,718,468,224,1,"0 to 104","40",4885,605,1001,3483,4062,2412,3500,1138,22,707,12,6,130,10118,4876,5082,9974,144,0,50721,288,61190,51009,10118,590,12472,1,13063,4.52,74253,10708,26098,37017,"10.2",14.4,44.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","47.4","9.6","6.4","%","%","%","%",120,34,136,1160,719,12,8,1.3,10050,135,68,1,1113,75,24,0,"10",0,9
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5824,2731,3090,0,3,5798,2489,232,8,2,736,1983,2,2721,51,81,251,522,548,478,403,244,113,39,1,"0 to 102","43",1036,456,111,1118,113,1292,1316,43,1,111,2,0,13,2731,1990,739,2721,10,0,10400,13,13199,10413,2731,14,278,0,292,4.79,13491,2745,3368,6116,"8.9",20.3,47.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","34.8","9.7","47.4","26.4","%","%","%","%",58,1,13,44,113,2,5,0.5,2672,13,59,0,163,0,1,4,"1418",0,3
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,262371,127677,134368,91,235,260202,125299,1490,879,9,64125,61857,807,126789,1845,4083,16182,24085,21460,22987,17887,10038,5668,3201,241,"0 to 108","43",45622,11330,11302,58535,51463,15004,60322,11776,69,6002,37,16,1784,127677,62292,64513,126788,888,1,532057,989,662388,533046,127677,5460,66974,2,72436,7.54,734824,133137,201342,334807,"12.3",18.1,50.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","32.1","46.2","12.2","13","%","%","%","%",1580,NA,1800,11845,6039,10,5,1.4,125949,1791,1728,9,8239,733,98,20,"1459",2,269
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3540,1321,2212,2,5,3520,1185,133,3,0,544,771,3,1318,41,120,182,258,251,202,157,75,24,11,0,"0 to 97","36",823,132,76,287,650,352,316,195,1,99,1,0,16,1321,772,546,1318,3,0,8073,13,9415,8086,1321,58,402,0,460,12.61,9875,1379,2614,4000,"11",14,39,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","66.7","64.3","9.2","90.8","%","%","%","%",2,0,16,196,100,15,8,1.2,1313,16,8,0,206,11,3,0,"187",0,2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1183,375,808,0,0,1183,337,38,0,0,172,202,1,375,1,19,41,66,68,51,57,42,24,6,0,"3 to 91","43",237,28,6,104,5,256,114,43,0,30,0,0,4,375,202,172,375,0,0,2350,0,2727,2350,375,1,35,0,36,2.78,2763,376,843,1219,"7.4",13.6,31.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","66.7","93.8","14.3","3.7","%","%","%","%",0,0,4,43,30,12,8,1.1,289,4,86,0,31,0,0,0,"10",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,69051,22568,46299,13,171,68103,20724,1609,214,21,11737,10450,146,22333,313,915,3669,5224,3749,3322,2648,1558,738,417,15,"0 to 103","37",5473,7287,2255,7318,1792,11014,9527,1225,29,653,15,6,165,22568,10576,11844,22333,235,0,181498,551,204834,182049,22568,857,10177,2,11036,7.77,215870,23425,56476,80087,"8.7",10.9,33.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.4","43.4","40.6","17.1","%","%","%","%",631,NA,171,1254,668,6,3,0.8,22215,170,353,1,1747,55,10,0,"116",0,14
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,24823,8515,16294,1,13,21370,7540,89,886,0,4136,3370,123,7629,104,319,1589,1640,1224,1083,1090,722,471,262,11,"0 to 105","38",3001,1988,576,2064,273,4999,2357,852,9,503,8,7,111,8515,3744,4648,7629,886,0,57269,2632,68456,59901,8515,72,1420,0,1492,4.83,69948,8587,17714,26315,"8.4",12.3,34.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.2","36.9","19.3","2.2","%","%","%","%",232,43,118,861,511,11,7,1.4,8367,114,148,4,659,44,12,0,"70",0,20
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4875,989,3880,0,6,4829,855,124,10,0,541,432,6,979,16,42,137,143,123,158,153,131,63,21,2,"0 to 94","47",565,158,177,79,141,733,105,141,4,82,2,1,13,989,438,545,979,10,0,13434,30,14473,13464,989,45,1361,0,1406,3.2,15879,1034,5241,6281,"5.9",6.5,21.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.4","35.8","12.6","13","%","%","%","%",1,1,14,145,84,15,9,1.4,975,14,14,0,80,9,1,0,"9",0,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,827,276,549,0,2,820,268,6,2,0,66,208,0,274,0,5,20,72,55,47,49,18,8,2,0,"6 to 85","41",110,75,4,85,15,169,90,10,0,4,0,0,2,276,208,68,274,2,0,2903,3,3189,2906,276,7,540,0,547,1.28,3736,283,1089,1374,"11.7",7.6,34.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","2","66.7","59.2"," case"," cases","%","%",0,0,2,10,4,4,2,0.7,197,2,79,0,11,0,0,0,"92",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4288,1663,2617,1,7,4259,1602,53,8,0,910,731,14,1655,41,107,235,275,299,286,200,128,59,27,6,"0 to 105","40",409,596,221,429,290,736,629,225,0,113,0,0,21,1663,731,918,1654,8,1,10571,16,12286,10587,1663,14,161,0,175,8,12461,1677,2778,4463,"9.7",13.5,39.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","6.2","18.3","%","%","%","%",3,7,21,225,113,14,7,1.3,1614,21,49,0,199,8,1,0,"120",0,4
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1079,339,736,0,4,1075,311,28,0,0,181,158,0,339,8,13,51,53,36,37,47,25,30,39,0,"0 to 106","46",273,22,20,24,50,257,32,26,0,19,0,0,3,339,158,181,339,0,0,3171,0,3517,3171,339,3,70,0,73,4.11,3590,342,806,1152,"6.5",9.5,31.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","300","33.3","22.2","7.1","%","%","%","%",47,1,3,26,19,8,6,0.9,330,3,9,0,33,3,0,0,"42",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,577,398,179,0,0,577,396,2,0,0,106,292,0,398,6,10,43,96,116,65,45,10,5,2,0,"0 to 89","38",286,76,22,14,167,208,23,42,0,27,0,0,3,398,292,106,398,0,0,700,0,1100,700,398,2,20,0,22,9.09,1122,400,199,599,"4.5",35.7,69.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","1","300","90","67.6"," case","%","%","%",0,0,3,42,27,11,7,0.8,396,3,2,0,21,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1205,490,715,0,0,1143,478,3,9,0,213,268,0,481,8,25,50,61,67,87,109,58,17,8,0,"1 to 94","48",280,175,9,17,22,420,39,83,2,32,2,0,2,490,275,215,481,9,0,3419,55,3969,3474,490,0,80,0,80,0,4049,490,795,1285,"8",12.1,40.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","25","35.7","34.7","4.8","%","%","%","%",1,0,2,85,34,18,7,0.4,436,2,54,0,44,0,0,0,"121",0,1
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2271,598,1672,0,1,2262,514,79,4,1,221,372,0,593,23,40,91,134,97,93,71,32,12,5,0,"0 to 90","36",256,288,41,8,90,349,154,81,1,21,0,0,4,598,375,223,593,5,0,3378,3,3981,3381,598,1,49,0,50,2,4031,599,1721,2321,"16.3",14.9,26.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","87.5","66.7","40.4","36.8","%","%","%","%",0,0,4,82,21,14,4,0.7,595,4,3,0,87,9,0,0,"233",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1933,890,1042,1,0,1923,614,269,6,1,439,439,5,883,25,85,173,183,125,121,85,60,25,8,0,"0 to 93","33",646,81,109,47,589,246,48,130,3,77,3,1,7,890,444,441,883,7,0,3909,2,4810,3911,890,10,67,0,77,12.99,4887,900,1109,2010,"7.4",18.4,46.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","29.4","7.6","23.6","%","%","%","%",3,2,8,133,80,15,9,0.9,866,8,24,0,150,9,0,0,"9",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3669,1709,1959,0,1,3666,1659,50,0,0,760,945,4,1709,56,111,279,349,307,254,175,98,51,29,0,"0 to 101","37",1364,192,62,91,1169,462,78,272,0,149,0,0,37,1709,945,760,1709,0,0,6399,2,8126,6401,1709,19,150,0,169,11.24,8295,1728,2109,3838,"9.6",20.8,47.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","28.6","35.7","11.4","12.1","%","%","%","%",17,7,37,272,149,16,9,2.2,1694,37,15,0,217,11,1,0,"64",0,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5829,1906,3920,1,2,5798,1606,286,12,2,1044,844,4,1892,24,65,267,311,261,287,264,203,132,86,6,"0 to 100","45",1386,213,240,53,345,1412,135,359,2,239,2,1,42,1906,848,1054,1892,14,0,16461,14,18395,16475,1906,46,1401,0,1447,3.18,19842,1952,5321,7276,"4",9.8,33.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","23.6","30.3","4.3","2.2","%","%","%","%",43,12,43,361,241,19,13,2.3,1842,39,64,4,130,11,1,0,"17",0,13
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5064,1328,3728,0,8,4990,1206,119,3,0,707,616,2,1325,25,47,147,210,182,201,208,133,119,56,0,"0 to 98","48",751,218,193,163,363,742,220,295,2,153,1,0,34,1328,619,707,1325,3,0,14110,63,15514,14173,1328,27,494,0,521,5.18,16035,1355,4222,5585,"5.5",8.5,26.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","14.3","27.8","24.2","9","%","%","%","%",73,2,34,297,154,23,12,2.6,1311,30,17,4,90,8,1,0,"42",0,8
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,81327,31563,49555,22,187,80647,30892,540,126,5,16667,14527,238,31432,681,1432,5337,6734,5080,4743,3558,1903,1064,590,441,"0 to 104","37",10485,4042,4095,12810,7633,9084,14715,2501,18,1352,13,5,378,31563,14585,16740,31432,131,0,204091,350,236482,204441,31563,965,18044,0,19009,5.08,255491,32528,67599,100336,"7.3",12.7,40,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20.9","35.6","10.4","10.7","%","%","%","%",887,NA,383,2519,1365,8,5,1.2,31197,382,366,1,2863,167,21,0,"31",0,47
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1307,476,827,0,4,1283,402,63,8,3,172,292,1,465,9,14,66,102,90,83,51,38,16,7,0,"0 to 96","39",315,80,36,34,22,370,73,29,0,14,0,0,2,476,297,178,465,11,0,3661,9,4153,3670,476,3,78,0,81,3.7,4234,479,905,1388,"7.1",11.3,36.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","increased by","increased by","decreased by","decreased by","100","116.7","6.8","40.5","%","%","%","%",4,1,2,29,14,7,3,0.4,460,2,16,0,35,1,0,0,"172",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8132,2424,5655,1,52,8009,2391,18,13,2,1297,1073,39,2409,42,126,381,386,335,334,276,207,184,151,2,"0 to 101","42",1013,250,268,878,421,891,1097,297,6,181,3,0,51,2424,1081,1304,2409,15,0,23807,56,26303,23863,2424,65,2143,0,2208,2.94,28511,2489,7798,10340,"6.8",8.7,30.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","47.1","61.4","16.3","7.7","%","%","%","%",95,20,51,303,184,13,8,2.1,2385,50,39,1,245,7,1,0,"4",0,10
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4688,1797,2885,1,5,4652,1728,54,14,1,524,1247,11,1782,16,47,174,384,353,335,245,123,65,55,0,"0 to 100","43",783,354,66,579,71,742,969,149,2,101,0,0,36,1797,1255,530,1782,15,0,9395,18,11220,9413,1797,22,186,0,208,10.58,11428,1819,3071,4896,"10.1",15.9,38.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","50","50","17.6","21.6","%","%","%","%",42,1,36,151,101,9,6,2,1745,35,52,1,94,6,0,1,"847",0,8
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1028,438,588,1,1,1018,384,49,5,0,102,331,0,433,5,6,41,79,76,83,85,44,12,7,0,"0 to 95","46",178,230,18,7,22,382,29,35,2,23,0,0,5,438,335,103,433,5,0,2428,4,2882,2432,438,1,95,0,96,1.04,2978,439,683,1124,"8",14.7,42.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","50","189.8","85.6","%","%","%","%",0,4,5,37,23,9,6,1.1,433,5,5,0,20,1,2,0,"263",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,445,117,328,0,0,445,108,9,0,0,69,48,0,117,5,6,10,23,7,19,23,17,3,4,0,"1 to 98","48",65,26,18,8,15,92,10,25,0,8,0,0,1,117,48,69,117,0,0,781,0,901,781,117,0,14,0,14,0,915,117,342,459,"5.2",12.8,26.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","84.6","79.6","%","%","%","%",0,0,1,25,8,22,7,0.9,113,1,4,0,12,1,0,0,"4",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19911,4840,15017,0,54,19709,4745,66,29,0,2497,2224,90,4811,87,189,761,877,766,740,652,425,245,89,9,"0 to 103","41",1400,566,830,2015,647,1794,2370,414,13,262,5,1,60,4840,2239,2510,4811,29,0,57265,124,62309,57389,4840,169,5571,0,5740,2.94,68049,5009,20588,25651,"7.6",7.4,25.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","27.4","25.4","23.2","2.4","%","%","%","%",111,12,61,427,267,9,6,1.3,4794,60,46,1,389,9,3,0,"142",0,9
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,39831,16090,23712,2,27,38640,15126,671,286,7,8240,7358,199,15797,292,566,2514,2972,2591,2543,2036,1283,754,513,26,"0 to 102","41",6511,1496,711,7079,3580,4848,7369,1858,20,1029,17,8,323,16090,7504,8377,15796,293,1,94812,928,111886,95740,16090,497,8826,1,9324,5.33,121210,16587,32538,49155,"6.8",13.7,41.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25.7","31.6","25.4","10","%","%","%","%",341,105,331,1878,1046,12,7,2.1,15961,325,129,6,1236,88,13,0,"65",1,36
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17229,4643,12565,1,20,16920,4501,55,83,4,2392,2139,25,4556,65,196,1573,918,593,510,463,204,70,38,13,"0 to 105","29",1362,1449,428,1317,330,2320,1906,345,14,127,11,7,23,4643,2186,2432,4555,87,1,52407,213,57378,52620,4643,87,2381,0,2468,3.53,59846,4730,14946,19697,"6.8",7.9,27.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","8.3","48.4","16.6","17.8","%","%","%","%",84,3,30,359,138,8,3,0.6,4537,28,106,2,379,20,2,0,"130",0,9
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2388,645,1742,0,1,2382,595,46,1,3,315,324,2,641,16,32,122,102,83,109,82,59,30,8,2,"0 to 99","40",308,106,150,77,182,355,104,57,0,34,0,0,4,645,327,316,641,4,0,5385,1,6040,5386,645,4,192,0,196,2.04,6236,649,1934,2584,"6.5",10.4,27.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","25","7.1","1.8","9.5","%","%","%","%",2,1,4,57,34,9,6,0.6,632,4,13,0,68,2,2,0,"3",0,1
