"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26350,12324,13976,3,47,25911,11766,446,96,16,6219,5946,47,12212,330,632,2065,1971,2047,1952,1519,895,595,313,5,"0 to 104","40",6109,759,1427,3917,4899,3309,4004,1432,25,893,15,7,196,12324,6012,6265,12212,112,0,62804,280,75494,63084,12324,968,14371,1,15340,6.31,90834,13292,28347,41690,"11.5",14.6,50.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","2.6","4.8","44","14.1","%","%","%","%",42,85,203,1457,908,12,8,1.6,12272,201,52,2,1346,111,26,0,"82",0,8,"689",11554,"770",396,52,344,13.1
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6683,3592,3086,0,5,6652,3229,350,10,3,1155,2420,4,3579,62,137,356,634,689,610,544,345,152,62,1,"0 to 102","43",2174,1086,148,171,225,3142,212,100,1,202,2,0,50,3592,2428,1160,3579,13,0,13024,13,16686,13037,3592,28,358,0,386,7.25,17072,3620,3444,7069,"10.2",21.2,54.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","20","7.1","9.1","6","%","%","%","%",23,11,50,101,204,3,6,1.4,3577,50,15,0,251,2,3,8,"1549",0,7,"248",3366,"226",133,15,118,11.3
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,302486,165595,136293,89,509,299841,162669,1833,1073,20,83668,79844,990,164502,2613,6064,21725,30163,27454,29683,23230,12910,7270,3969,514,"0 to 108","43",66052,14626,20353,63471,77141,21267,66094,14948,94,7617,39,20,2977,165595,80431,84116,164501,1093,1,705635,973,874228,706608,165595,10918,83071,3,93992,11.62,968220,176513,219364,396478,"14.6",18.2,58.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","4.1","26.8","42","28.9","%","%","%","%",946,744,2997,15042,7656,10,5,1.8,165147,2975,448,22,12010,1028,158,35,"1933",2,188,"5681",164298,"1297",4251,448,3803,10.5
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3828,1540,2281,1,6,3808,1404,133,3,0,628,905,4,1537,44,130,215,295,285,232,182,96,45,16,0,"0 to 97","37",928,161,120,328,709,448,380,231,1,119,1,0,23,1540,906,630,1537,3,0,9225,10,10783,9235,1540,107,700,0,807,13.26,11590,1647,2981,4635,"12.7",14.2,43,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","300","16.7","78.3","70.7","%","%","%","%",22,0,23,232,120,16,8,1.5,1540,23,0,0,225,14,3,0,"242",0,0,"62",1533,"7",43,0,43,0
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1680,814,866,0,0,1679,742,71,1,0,287,526,0,813,7,37,82,133,175,129,117,85,40,9,0,"0 to 91","43",588,185,21,19,50,724,39,73,0,49,0,0,5,814,526,288,813,1,0,4339,0,5165,4339,814,3,46,0,49,6.12,5214,817,912,1729,"10.5",15.7,48.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","NO","decreased by","increased by","decreased by","decreased by","20","116.7","55.6","41.2","%","%","%","%",0,0,5,73,49,9,7,0.6,804,5,10,0,62,2,1,2,"343",0,0,"26",801,"13",38,10,28,26.3
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,76289,28876,47163,13,237,75193,26594,1966,295,21,15171,13109,280,28560,431,1250,4670,6294,4582,4266,3547,2132,1061,604,39,"0 to 103","38",7963,9430,3415,7752,2401,15928,10231,1986,40,1048,22,13,345,28876,13269,15319,28560,316,0,230226,551,259878,230777,28876,1336,12709,2,14047,9.51,273925,30212,59872,90336,"9.8",11,39.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","26.2","29.3","31.8","26.5","%","%","%","%",517,129,358,2026,1070,8,4,1.2,28756,349,120,9,2338,105,20,0,"155",0,45,"1829",28124,"752",1269,120,1149,9.5
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28160,11991,16164,1,4,24560,10844,92,1055,0,5553,5288,95,10936,156,438,2030,2289,1806,1580,1565,1071,677,352,27,"0 to 105","39",4312,2471,1197,2956,387,7173,3376,1284,16,798,13,12,215,11991,5748,6148,10936,1055,0,74933,2636,89617,77569,11991,179,1923,0,2102,8.52,91719,12170,18087,30262,"9.7",13.3,43.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","18.2","","8","7.1","%","","%","%",148,95,227,1300,811,11,7,1.9,11973,226,18,1,898,69,25,3,"888",0,15,"1107",11920,"71",184,18,166,9.8
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5695,1614,4071,0,10,5642,1449,151,14,0,880,716,4,1600,25,91,203,200,195,237,253,229,139,41,1,"0 to 96","49",930,227,305,138,235,1195,170,209,5,130,3,1,22,1614,722,888,1600,14,0,17592,29,19252,17621,1614,60,1538,0,1598,3.75,20850,1674,5609,7293,"6.8",8,29.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","5","3.9","47","61.6","%","%","%","%",35,1,23,214,133,14,9,1.4,1597,22,17,1,157,13,2,0,"10",0,4,"137",1514,"100",120,17,103,14.2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1294,588,701,0,5,1282,573,11,4,0,142,442,0,584,5,22,59,149,114,90,94,36,17,2,0,"0 to 85","39",339,226,10,9,45,478,61,19,0,8,0,0,3,588,443,145,584,4,0,4242,3,4840,4245,588,8,549,0,557,1.44,5397,596,1250,1851,"15.8",11,46.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","60","4.4","%","","%","%",0,0,3,19,8,4,2,0.5,584,3,4,0,36,0,0,0,"347",0,0,"4",584,"4",15,4,11,26.7
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5334,2656,2672,0,6,5307,2597,51,8,0,1274,1358,16,2648,60,155,358,440,504,475,344,193,78,33,16,"0 to 98","40",756,1058,468,366,482,1628,538,380,0,201,0,0,44,2656,1359,1281,2647,8,1,13284,16,15994,13300,2656,23,198,0,221,10.41,16215,2679,2870,5555,"12.1",16.5,50.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","83.3","18.8","72.2","75","%","%","%","%",1,7,44,380,201,15,8,1.7,2632,44,24,0,288,18,1,0,"312",0,0,"84",2594,"62",46,24,22,52.2
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1274,493,779,1,1,1272,451,42,0,0,258,234,1,493,10,25,72,87,58,68,61,33,36,43,0,"0 to 106","43",409,30,23,31,73,386,34,70,0,37,0,0,12,493,234,258,493,0,0,4014,0,4516,4014,493,6,86,0,92,6.52,4608,499,865,1366,"7.8",10.8,39.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","300","","81.8","71.1","%","","%","%",1,8,12,70,37,15,8,2.4,491,12,2,0,51,7,1,0,"51",0,1,"72",486,"7",25,2,23,8
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,685,487,198,0,0,685,483,4,0,0,150,337,0,487,6,17,52,113,131,82,56,11,16,3,0,"0 to 89","39",356,82,25,24,202,254,31,59,0,41,0,0,4,487,337,150,487,0,0,885,0,1373,885,487,2,23,0,25,8,1398,489,221,710,"5.3",35,71.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","100","150","87.5","%","%","%","%",0,0,4,59,41,13,9,0.8,482,4,5,0,30,1,0,0,"273",0,0,"5",485,"2",9,5,4,55.6
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1685,864,816,0,5,1617,850,4,10,0,334,520,0,854,19,46,80,141,124,157,173,86,27,11,0,"0 to 94","46",553,266,16,19,41,765,48,124,3,52,2,0,13,864,527,337,854,10,0,4777,55,5701,4832,864,3,94,0,97,3.09,5798,867,910,1782,"11.1",15,51.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","25","15","9.7","","%","%","%",2,1,13,127,54,15,7,1.5,863,13,1,0,81,2,0,0,"286",0,0,"14",845,"19",10,1,9,10
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2474,807,1666,0,1,2464,675,126,4,2,276,525,0,801,28,52,104,161,142,134,110,49,18,9,0,"0 to 90","39",351,385,54,11,108,564,129,93,1,30,0,0,8,807,528,279,801,6,0,4606,3,5418,4609,807,4,59,0,63,6.35,5481,811,1725,2537,"17.8",14.8,32.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20","16.7","46.2","8.8","%","%","%","%",0,0,8,94,30,12,4,1,794,8,13,0,107,9,0,0,"333",0,1,"26",792,"15",13,13,0,100
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2461,1259,1198,1,3,2448,916,336,6,1,606,641,5,1252,32,109,229,247,190,204,128,77,35,8,0,"0 to 93","35",900,104,173,75,774,393,85,161,3,122,4,1,10,1259,646,608,1252,7,0,6340,2,7610,6342,1259,16,91,0,107,14.95,7717,1275,1289,2568,"9.4",16.5,51.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","100","20.5","15.7","%","%","%","%",3,2,11,164,126,14,11,0.9,1252,11,7,0,196,11,0,0,"113",0,1,"59",1257,"2",52,7,45,13.5
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4068,2034,2033,1,0,4063,1979,53,2,0,931,1099,2,2032,63,137,330,396,362,304,219,127,62,34,0,"0 to 101","37",1607,236,88,101,1369,580,83,335,0,186,0,0,42,2034,1100,932,2032,2,0,7774,2,9829,7776,2034,32,174,0,206,15.53,10035,2066,2207,4274,"10.7",20.6,50.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","133.3","","4.2","0.2","%","","%","%",0,19,42,335,186,17,10,2.1,2028,42,6,0,264,16,2,0,"66",0,1,"95",2028,"6",66,6,60,9.1
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7232,2941,4287,0,4,7197,2503,421,16,1,1641,1283,0,2924,34,97,373,422,395,450,407,319,242,180,22,"0 to 101","48",2230,289,402,3,530,2387,7,535,2,386,2,1,110,2941,1288,1652,2924,17,0,23241,14,26213,23255,2941,92,1693,0,1785,5.15,27998,3033,5980,9017,"4.9",10.8,41.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","25","41.7","36.7","24.1","%","%","%","%",86,47,111,537,388,19,14,3.8,2925,109,16,2,185,12,2,0,"26",0,7,"511",2873,"68",229,16,213,7
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5926,2037,3878,0,11,5842,1833,193,11,0,1092,933,1,2026,34,89,228,340,269,300,303,208,176,90,0,"0 to 99","47",1197,305,317,207,557,1171,298,409,3,215,3,0,81,2037,941,1095,2026,11,0,18033,62,20142,18095,2037,61,595,0,656,9.3,20798,2098,4473,6582,"6.4",10.1,35.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","20","","3.5","15.4","%","","%","%",13,22,81,412,218,21,11,4,2024,80,13,1,158,15,2,3,"61",0,12,"343",2034,"3",80,13,67,16.2
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,90541,40126,50051,22,342,89643,39254,675,192,5,21197,18394,338,39929,873,1873,6966,8105,6391,6061,4561,2511,1433,822,530,"0 to 104","37",14062,5181,5755,14931,10234,12405,17290,3280,23,1785,16,5,601,40126,18481,21303,39929,197,0,259690,346,300699,260036,40126,1895,23021,0,24916,7.61,325615,42021,73072,115457,"8.4",12.9,46.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","53.2","15.1","26.2","8.6","%","%","%","%",449,281,606,3303,1801,9,5,1.5,39888,601,238,5,3730,226,30,0,"73",1,22,"2426",39455,"671",1972,238,1734,12.1
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1612,717,893,0,2,1588,599,105,10,3,312,392,0,704,15,29,93,131,122,120,87,69,32,19,0,"0 to 101","41",511,85,54,54,31,568,105,47,0,27,0,0,5,717,396,321,704,13,0,4481,9,5217,4490,717,6,103,0,109,5.5,5326,723,996,1721,"8.9",13.6,44.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","75","50","72.6","43.6","%","%","%","%",7,2,5,47,27,7,4,0.7,711,5,6,0,70,2,0,1,"189",0,0,"51",685,"32",18,6,12,33.3
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9046,3026,5963,0,57,8914,2987,19,18,2,1637,1355,14,3006,55,163,467,449,400,423,378,281,227,183,0,"0 to 101","44",1551,376,337,742,650,1463,893,498,7,280,3,0,109,3026,1368,1644,3006,20,0,30648,55,33747,30703,3026,127,2521,0,2648,4.8,36395,3153,8484,11694,"7.7",8.7,34.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","80","38.5","11.1","40.6","%","%","%","%",38,53,109,505,283,17,10,3.6,3011,108,15,1,317,19,2,0,"6",0,5,"429",3014,"12",241,15,226,6.2
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5560,2673,2864,0,23,5499,2584,66,22,1,889,1756,5,2650,28,78,291,543,495,453,355,199,139,92,0,"0 to 100","42",1169,506,123,852,108,1209,1333,188,3,134,1,0,75,2673,1767,901,2650,23,0,13518,16,16219,13534,2673,46,245,0,291,15.81,16510,2719,3109,5851,"12.1",16.5,48.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","increased by","","20","4.9","39.7","","%","%","%",17,57,75,191,135,8,6,2.8,2644,74,29,1,166,8,0,7,"1066",0,3,"395",2621,"52",79,29,50,36.7
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1169,540,627,1,1,1155,470,60,10,0,158,372,0,530,6,13,55,96,86,97,104,55,18,10,0,"0 to 95","46",204,285,33,8,26,468,36,54,2,33,0,0,8,540,378,162,530,10,0,3123,2,3680,3125,540,7,107,0,114,6.14,3794,547,734,1283,"9.1",14.4,46.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","1","77.8","16.7","11.2"," case","%","%","%",5,4,8,56,33,11,7,1.5,536,8,4,0,34,1,2,0,"274",0,1,"40",534,"6",22,4,18,18.2
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1545,1227,315,0,3,1542,1181,46,0,0,172,1055,0,1227,7,11,105,390,322,170,120,61,25,16,0,"1 to 98","37",822,350,38,17,149,994,84,43,0,21,0,0,12,1227,1055,172,1227,0,0,1416,0,2655,1416,1227,4,19,0,23,17.39,2678,1231,334,1568,"17.9",46,79.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","YES","NO","did not change","decreased by","decreased by","increased by","","9.1","20","77","","%","%","%",14,7,12,43,21,4,2,1,1227,11,0,1,22,1,0,1,"757",0,2,"80",1208,"19",3,0,3,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22164,7173,14793,5,193,21796,7048,73,51,1,3681,3307,133,7121,131,288,1067,1189,1089,1089,963,692,428,203,34,"0 to 103","43",2655,908,1492,2066,1183,3422,2516,799,14,512,7,2,163,7173,3337,3700,7121,52,0,73997,123,81396,74120,7173,291,6333,0,6624,4.39,88020,7464,21126,28788,"8.6",8.5,33.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","19.2","28.6","34.2","25.9","%","%","%","%",135,62,165,813,519,12,8,2.3,7137,160,36,5,595,27,6,1,"242",0,27,"541",6934,"239",416,36,380,8.7
