"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3982,1347,2629,1,5,3956,1287,53,7,0,765,567,8,1340,36,91,193,239,252,221,152,93,47,22,1,"0 to 98","39",338,476,144,382,234,619,487,209,0,109,0,0,18,1347,567,772,1339,7,1,9593,16,10988,9609,1347,14,161,0,175,8,11163,1361,2790,4157,"9",12.2,34.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",7,6,18,209,109,16,9,1.3,1315,17,32,1,167,7,1,0,"119",0,6
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1043,309,729,0,5,1038,282,27,0,0,159,150,0,309,9,12,50,46,34,40,46,19,27,26,0,"0 to 100","45",241,18,23,27,47,226,36,22,0,19,0,0,3,309,150,159,309,0,0,3072,0,3387,3072,309,3,70,0,73,4.11,3460,312,799,1116,"6.3",9,29.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",34,0,3,22,19,8,7,1,305,3,4,0,35,2,0,0,"39",0,3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,568,389,179,0,0,568,387,2,0,0,102,287,0,389,6,9,42,95,114,64,43,10,4,2,0,"0 to 89","38",282,63,18,26,163,195,31,39,0,25,0,0,3,389,287,102,389,0,0,690,0,1081,690,389,2,20,0,22,9.09,1103,391,199,590,"4.4",35.4,68.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,39,25,11,7,0.8,389,3,0,0,20,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1022,336,685,0,1,959,324,3,9,0,185,142,0,327,7,22,43,38,47,65,64,38,8,4,0,"1 to 92","46",178,105,5,39,17,259,51,67,2,22,2,0,1,336,149,187,327,9,0,2959,55,3355,3014,336,0,80,0,80,0,3435,336,765,1102,"6.9",9.8,32.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",1,0,1,69,24,21,8,0.3,301,1,35,0,36,0,0,0,"18",0,1
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2246,570,1675,0,1,2237,498,67,4,1,209,356,0,565,22,37,85,132,94,89,66,29,12,4,0,"0 to 90","35",241,277,39,8,90,320,155,79,1,20,0,0,3,570,359,211,565,5,0,3292,3,3868,3295,570,1,49,0,50,2,3918,571,1724,2296,"16.1",14.6,25.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,3,80,20,15,4,0.5,567,3,3,0,82,9,0,0,"231",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1827,833,993,1,0,1818,581,246,5,1,425,397,5,827,25,83,155,171,116,114,79,58,25,7,0,"0 to 93","33",607,80,105,35,561,231,35,128,3,72,3,1,7,833,401,427,827,6,0,3447,2,4287,3449,833,10,67,0,77,12.99,4364,843,1060,1904,"7",19.3,46.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",3,1,8,131,75,16,10,1,819,8,14,0,143,9,0,0,"5",0,3
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3577,1632,1943,0,2,3573,1584,48,0,0,718,910,4,1632,54,100,269,337,291,247,165,91,49,29,0,"0 to 101","37",1300,179,55,98,1116,432,84,258,0,141,0,0,36,1632,910,718,1632,0,0,6243,2,7892,6245,1632,19,150,0,169,11.24,8061,1651,2093,3746,"9.3",20.5,46.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",21,18,36,258,141,16,9,2.2,1618,35,14,1,202,9,1,0,"63",0,4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5580,1674,3904,1,1,5550,1406,254,12,2,901,758,1,1660,24,53,244,280,225,250,233,178,121,66,0,"0 to 100","45",1121,166,175,198,264,1056,340,326,2,209,2,1,32,1674,762,911,1660,14,0,15477,14,17178,15491,1674,46,1401,0,1447,3.18,18625,1720,5305,7027,"3.8",9.2,30.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",39,6,33,328,211,20,13,2,1617,30,57,3,111,8,1,0,"16",0,12
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4877,1163,3706,0,8,4803,1052,108,3,0,615,542,3,1160,22,43,136,188,159,170,185,117,101,42,0,"0 to 96","47",640,192,178,150,323,627,210,253,2,138,1,0,26,1163,545,615,1160,3,0,13550,63,14787,13613,1163,27,494,0,521,5.18,15308,1190,4200,5398,"5.3",7.8,24.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",51,1,26,255,139,22,12,2.2,1132,26,31,0,81,6,0,0,"33",0,4
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,78863,29116,49546,22,179,78197,28494,498,119,5,15343,13419,230,28992,617,1302,5005,6266,4660,4346,3237,1734,961,524,464,"0 to 104","37",9563,3695,3631,12103,6820,8326,13846,2328,16,1265,12,5,335,29116,13473,15413,28992,124,0,189396,349,219236,189745,29116,965,18044,0,19009,5.08,238245,30081,67590,97872,"7.1",12.6,38.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",856,143,340,2344,1277,9,5,1.2,28742,336,374,4,2597,158,20,0,"23",0,56
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1242,422,818,0,2,1222,355,58,6,3,137,275,1,413,6,9,55,95,80,77,45,35,13,7,0,"0 to 96","39",264,80,32,37,22,314,77,24,0,10,0,0,2,422,278,143,413,9,0,3569,9,4007,3578,422,3,78,0,81,3.7,4088,425,896,1323,"6.8",10.4,34.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",4,1,2,24,10,6,3,0.5,413,2,9,0,26,1,0,0,"168",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7868,2204,5611,1,52,7746,2173,18,11,2,1171,985,35,2191,37,114,358,355,312,302,249,181,161,135,0,"0 to 99","41",918,211,239,823,389,804,998,262,6,153,3,0,45,2204,993,1176,2191,13,0,22493,57,24764,22550,2204,65,2143,0,2208,2.94,26972,2269,7754,10076,"6.7",8.4,28.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",112,17,45,268,156,13,8,2,2167,41,37,4,220,6,1,0,"4",0,14
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4443,1566,2871,1,5,4408,1500,52,13,1,470,1071,11,1552,14,39,158,323,295,292,215,115,62,51,2,"0 to 100","43",731,317,54,450,65,659,828,136,2,84,0,0,31,1566,1078,476,1552,14,0,8322,18,9917,8340,1566,22,186,0,208,10.58,10125,1588,3057,4651,"9.6",15.7,35.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",51,11,31,138,84,9,6,2,1553,28,13,3,84,6,0,1,"601",0,14
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,800,229,571,0,0,792,175,49,5,0,86,138,0,224,4,3,25,36,34,41,40,29,9,8,0,"0 to 95","48",87,95,13,29,13,173,38,31,2,22,0,0,5,229,142,87,224,5,0,2027,4,2262,2031,229,1,95,0,96,1.04,2358,230,666,896,"6.4",9.8,28.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,33,22,15,10,2.2,192,5,37,0,15,1,2,0,"49",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,432,102,330,0,0,432,94,8,0,0,55,47,0,102,5,5,9,21,5,16,19,15,3,4,0,"1 to 98","48",55,24,15,8,15,75,12,22,0,8,0,0,1,102,47,55,102,0,0,755,0,860,755,102,0,14,0,14,0,874,102,344,446,"5.1",11.7,23.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,1,22,8,22,8,1,100,1,2,0,11,1,0,0,"2",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19533,4516,14968,0,49,19332,4420,64,32,0,2314,2091,79,4484,83,165,708,829,707,693,602,400,238,81,10,"0 to 103","41",1244,509,726,2005,537,1572,2375,344,13,220,5,1,51,4516,2108,2328,4484,32,0,54446,125,59156,54571,4516,169,5571,0,5740,2.94,64896,4685,20539,25273,"7.5",7.2,24,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",79,8,52,357,225,8,5,1.2,4408,52,108,0,343,6,1,0,"141",0,13
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,39076,15416,23636,2,22,37903,14512,625,273,6,7853,7047,237,15137,274,535,2425,2864,2502,2440,1922,1215,727,498,14,"0 to 101","41",6188,1412,625,6912,3376,4563,7198,1770,20,969,17,8,295,15416,7189,7981,15136,279,1,91561,930,107954,92491,15416,497,8826,1,9324,5.33,117278,15913,32462,48400,"6.7",13.6,40.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",384,149,303,1790,986,12,7,2,15137,295,279,8,1173,83,10,0,"48",1,45
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16731,4171,12518,1,41,16411,4045,49,74,3,2153,1915,26,4094,53,169,1465,830,524,450,401,178,60,29,12,"0 to 105","28",1207,1256,337,1294,288,1969,1837,292,14,114,11,7,14,4171,1956,2189,4093,77,1,49110,214,53600,49324,4171,87,2381,0,2468,3.53,56068,4258,14899,19199,"6.7",7.6,25.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",91,3,21,306,125,8,3,0.5,4102,21,69,0,328,17,2,0,"120",0,1
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2293,575,1718,0,0,2289,527,45,0,3,276,293,3,572,10,28,108,93,74,89,80,53,30,8,2,"0 to 99","41",254,88,138,92,166,291,115,56,0,33,0,0,3,575,295,277,572,3,0,5130,1,5715,5131,575,4,192,0,196,2.04,5911,579,1910,2489,"6.2",9.8,25.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,3,56,33,10,6,0.5,546,3,29,0,54,2,1,0,"3",0,1
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2386,370,2016,0,0,2386,366,4,0,0,58,311,1,370,2,5,57,87,68,78,58,12,2,1,0,"0 to 85","39",223,118,11,18,16,239,115,15,0,6,0,0,2,370,311,58,370,0,0,2647,0,3017,2647,370,3,15,0,18,16.67,3035,373,2031,2404,"28.7",12.3,15.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","1","","14.3","15.6"," case","","%","%",0,0,2,15,6,5,2,0.5,356,2,14,0,22,0,0,1,"220",0,0
