"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-15 18:20:23,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,23968,9190,14734,4,40,23592,8871,232,75,12,4978,4109,16,9103,139,342,3845,1496,914,852,729,515,234,120,4,"0 to 103","26",4488,2094,1010,1511,1151,6177,1775,980,22,467,26,2,70,9190,4160,5012,9103,87,0,96143,249,105614,96392,9190,210,2798,0,3008,6.98,108622,9400,17532,26976,"10.3",8.7,39.2,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","14.3","","15.3","5.6","%","","%","%",50,25,72,1002,493,11,6,0.8,9133,72,57,0,657,65,12,0,"171",0,4,"373",8778,"412",406,57,349,14,"652","7472","8124","8.0",28,397,425,"6.59"
2020-10-15 18:20:23,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2796,1655,1106,0,35,2701,1375,278,0,2,551,1102,0,1653,7,46,196,354,349,283,221,127,59,13,0,"0 to 103","40",865,226,52,510,18,1024,611,118,0,82,0,0,17,1655,1102,553,1653,2,0,6894,55,8631,6949,1655,11,94,0,105,10.48,8736,1666,1200,2901,"10.4",19.1,59.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","60","30.8","88.5","56.3","%","%","%","%",2,3,17,118,82,8,5,1,1642,16,13,1,91,4,0,1,"632",0,3,"49",1576,"79",40,13,27,32.5,"91","644","735","12.4",11,30,41,"26.83"
2020-10-15 18:20:23,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9666,6394,3248,1,23,9471,6094,149,149,2,3130,3084,29,6243,71,168,976,1179,1048,1069,913,577,295,97,1,"0 to 99","42",3639,636,862,1106,490,4268,1485,764,21,366,10,6,125,6394,3167,3198,6243,151,0,30340,30,36838,30370,6394,140,1454,0,1594,8.78,38432,6534,4702,11260,"6.2",17,67.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","did not change","increased by","decreased by","decreased by","","3.1","23","35.4","","%","%","%",15,25,131,785,376,13,6,2,6366,128,28,3,403,22,7,1,"445",0,8,"378",5502,"892",200,28,172,14,"389","2622","3011","12.9",15,127,142,"10.56"
2020-10-15 18:20:23,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2842,1194,1644,0,4,2835,884,309,1,0,581,612,0,1193,18,59,162,178,170,190,209,121,63,24,0,"0 to 107","45",795,283,57,58,34,1065,94,137,0,72,0,0,11,1194,613,581,1193,1,0,6034,2,7250,6036,1194,18,120,0,138,13.04,7388,1212,1764,2980,"11",16.4,42.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","600","240","56.6","63.5","%","%","%","%",5,2,11,137,72,12,7,0.9,1187,11,7,0,117,7,1,0,"276",0,2,"65",1163,"31",34,7,27,20.6,"117","816","933","12.5",2,35,37,"5.41"
2020-10-15 18:20:23,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,29157,10183,18965,0,9,29097,9933,205,41,4,5448,4653,37,10138,108,385,1635,1575,1374,1407,1549,1031,670,447,2,"0 to 105","45",5551,1166,864,2557,1131,5973,3034,1604,11,937,4,1,337,10183,4676,5470,10138,45,0,103734,14,113995,103748,10183,386,6854,2,7242,5.33,121237,10569,25819,36399,"6.3",8.7,36.2,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","3.6","14","0.9","20.4","%","%","%","%",59,182,338,1615,941,16,10,3.3,10110,332,73,6,750,66,9,0,"69",0,22,"1207",9161,"1022",453,73,380,16.1,"748","8092","8840","8.5",54,438,492,"10.98"
2020-10-15 18:20:23,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,181362,80112,101094,29,127,179295,73824,5592,654,42,41344,37937,135,79416,1706,4436,11812,15274,13711,12978,10641,5391,2671,1459,33,"0 to 107","39",33692,20804,11467,13453,30210,36236,12970,10676,104,6011,79,28,1492,80112,38380,41595,79416,696,0,523114,1235,605345,524349,80112,5913,58161,22,64096,9.23,669441,86025,159255,245458,"12.9",12.9,47.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.1","6.2","28.2","3.9","%","%","%","%",286,400,1520,10780,6090,14,8,1.9,79876,1511,236,9,8331,607,94,0,"406",1,51,"3438",78845,"1267",3234,236,2998,7.3,"8312","45566","53878","15.4",172,2015,2187,"7.86"
2020-10-15 18:20:23,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1358,658,699,0,1,1356,620,37,1,0,278,378,1,657,6,26,74,123,114,94,83,65,44,29,0,"0 to 99","43",441,97,45,74,27,535,95,63,1,35,1,0,14,658,379,278,657,1,0,4442,0,5110,4442,658,6,41,0,47,12.77,5157,664,740,1405,"9.7",12.9,48.9,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","100","200","35.7","23.9","%","%","%","%",13,6,14,64,36,10,6,2.1,653,14,5,0,50,0,0,0,"188",0,0,"89",613,"45",24,5,19,20.8,"50","453","503","9.9",1,20,21,"4.76"
2020-10-15 18:20:23,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8303,3316,4978,1,8,8269,3017,290,8,1,1773,1523,11,3307,26,84,344,343,345,473,589,512,354,246,0,"0 to 101","55",2549,217,302,239,269,2678,360,442,1,413,1,0,151,3316,1525,1779,3307,9,0,32988,17,36359,33005,3316,206,3398,2,3606,5.71,39965,3522,8376,11909,"6.7",8.8,42.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","109.1","10.7","9.4","25.2","%","%","%","%",95,64,151,443,414,14,13,4.6,3287,150,29,1,162,10,1,0,"65",0,9,"543",3112,"204",299,29,270,9.7,"162","1750","1912","8.5",8,105,113,"7.08"
2020-10-15 18:20:23,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8130,2989,5087,2,52,8057,1976,1000,5,7,1665,1308,3,2976,35,111,387,341,322,439,508,398,293,153,1,"0 to 100","52",2372,176,218,210,146,2505,325,283,1,309,1,1,124,2988,1317,1668,2976,12,0,24752,7,27758,24759,2988,100,1662,0,1762,5.68,29520,3088,6749,9892,"6.9",10.5,38,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.3","10.5","17","19.7","%","%","%","%",55,41,125,284,310,10,11,4.2,2983,125,5,0,262,6,2,0,"61",0,12,"531",2929,"59",78,5,73,6.4,"262","2123","2385","11.0",9,125,134,"6.72"
2020-10-15 18:20:23,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14483,5597,8853,1,32,14416,5389,191,16,0,2891,2637,52,5580,60,211,866,827,942,978,760,495,313,143,1,"0 to 102","43",3308,843,475,954,510,3968,1102,921,2,389,3,0,113,5596,2646,2898,5580,16,0,46773,18,52418,46791,5596,156,2273,0,2429,6.42,54847,5752,11126,16912,"8.2",10.5,39.7,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.9","1.2","6.7","12.5","%","%","%","%",76,55,113,923,392,17,8,2,5556,111,40,2,453,57,5,0,"247",0,3,"540",5254,"342",286,40,246,14,"452","4938","5390","8.4",18,220,238,"7.56"
