"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-23 18:17:34,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,24688,9895,14745,4,44,24299,9535,264,84,12,5332,4452,15,9799,145,355,4306,1570,953,883,755,544,247,133,4,"0 to 103","25",4985,2194,1063,1557,1265,6725,1809,1037,22,489,26,3,74,9895,4511,5368,9799,96,0,99192,250,109369,99442,9895,210,2798,0,3008,6.98,112377,10105,17543,27696,"10.5",9,40.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","29.2","7.5","32.2","17.8","%","%","%","%",65,30,77,1059,515,11,6,0.8,9807,77,88,0,700,70,12,0,"173",0,4,"378",9442,"453",487,88,399,18.1,"695","7992","8687","8.0",38,448,486,"7.82"
2020-10-23 18:17:34,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2927,1740,1151,0,36,2828,1437,298,3,2,600,1135,0,1735,9,48,211,365,361,299,232,134,64,17,0,"0 to 103","40",913,233,55,534,19,1072,644,126,0,85,0,0,19,1740,1138,602,1735,5,0,7109,55,8932,7164,1740,11,94,0,105,10.48,9037,1751,1245,3032,"10.9",19.4,59.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","8.3","33","12.5","","%","%","%",0,3,19,126,85,8,5,1.1,1723,18,17,1,101,5,0,1,"633",0,2,"53",1657,"83",57,17,40,29.8,"101","692","793","12.7",5,42,47,"10.64"
2020-10-23 18:17:34,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9950,6620,3304,1,25,9725,6290,151,177,2,3229,3183,29,6441,72,174,1014,1215,1088,1103,958,594,303,98,1,"0 to 99","42",3796,646,870,1129,507,4439,1495,773,21,371,10,6,132,6620,3282,3309,6441,179,0,31657,30,38381,31687,6620,140,1454,0,1594,8.78,39975,6760,4758,11544,"6.3",16.9,67.9,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","30.6","26.8","40.9","%","%","%","%",14,31,138,794,381,12,6,2.1,6579,138,41,0,420,22,7,1,"447",0,7,"379",5599,"1021",426,41,385,9.6,"405","2884","3289","12.3",15,226,241,"6.22"
2020-10-23 18:17:34,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2879,1214,1661,0,4,2872,898,315,1,0,590,623,0,1213,19,59,164,181,170,194,214,124,65,24,0,"0 to 107","45",816,286,58,53,34,1127,52,144,0,73,0,0,15,1214,624,590,1213,1,0,6197,2,7433,6199,1214,18,120,0,138,13.04,7571,1232,1781,3017,"11.2",16.3,42.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","YES","YES","increased by","decreased by","did not change","decreased by","57.1","23.5","","17.6","%","%","","%",5,2,15,144,73,12,7,1.2,1214,15,0,0,119,9,1,0,"279",0,4,"67",1181,"33",34,0,34,0,"119","855","974","12.2",1,30,31,"3.23"
2020-10-23 18:17:34,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,29848,10849,18992,0,7,29780,10579,215,51,4,5764,4951,79,10794,116,425,1744,1695,1459,1485,1646,1099,710,468,2,"0 to 105","44",5901,1232,918,2743,1191,6364,3239,1652,13,976,5,1,367,10849,4980,5790,10794,55,0,107129,14,118061,107143,10849,386,6854,2,7242,5.33,125303,11235,25846,37090,"6.4",9,37.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","13","37.1","11","4","%","%","%","%",60,205,368,1665,981,16,10,3.4,10747,353,102,15,812,66,9,0,"70",0,25,"1242",9605,"1244",548,102,446,18.6,"809","8686","9495","8.5",51,485,536,"9.51"
2020-10-23 18:17:34,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,185560,82707,102658,31,164,183423,75872,6108,681,45,42606,39245,129,81980,1762,4598,12213,15827,14182,13396,10953,5536,2728,1476,35,"0 to 107","39",35351,21175,11903,13551,31360,37652,12968,10820,110,6088,82,29,1519,82706,39706,42868,81980,726,0,546107,1235,630925,547342,82706,5913,58161,22,64096,9.23,695021,88619,160819,249656,"13.1",12.8,47.8,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","0.8","29.2","20.7","%","%","%","%",241,425,1548,10930,6170,14,8,1.9,82250,1548,456,0,8635,621,96,0,"408",1,19,"3472",81049,"1657",5505,456,5049,8.3,"8616","49364","57980","14.9",261,3260,3521,"7.41"
2020-10-23 18:17:34,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1423,700,722,0,1,1421,649,50,1,0,294,404,1,699,7,28,80,128,116,101,90,74,47,29,0,"0 to 99","44",466,101,55,77,29,570,100,69,1,37,1,0,14,700,405,294,699,1,0,4487,0,5197,4487,700,6,41,0,47,12.77,5244,706,763,1470,"10.2",13.5,49.6,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","3","14.3","10.5","12.1"," cases","%","%","%",14,6,14,70,38,10,6,2,697,14,3,0,56,1,0,0,"205",0,0,"89",654,"46",23,3,20,13,"56","472","528","10.6",6,19,25,"24"
2020-10-23 18:17:34,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8462,3463,4991,1,7,8427,3146,306,10,1,1851,1589,12,3452,26,88,361,353,360,497,615,539,371,253,0,"0 to 101","55",2657,227,310,258,279,2781,392,465,1,431,1,0,157,3463,1591,1859,3452,11,0,34539,17,38057,34556,3463,206,3398,2,3606,5.71,41663,3669,8389,12068,"6.8",8.8,43.4,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","43.5","50","12.2","11.1","%","%","%","%",82,70,157,466,432,14,13,4.5,3440,156,23,1,168,10,1,0,"66",0,5,"552",3222,"241",469,23,446,4.9,"168","1861","2029","8.3",6,95,101,"5.94"
2020-10-23 18:17:34,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8371,3124,5190,2,55,8293,2079,1031,6,8,1737,1370,3,3110,35,113,398,352,337,457,529,422,314,166,1,"0 to 100","52",2505,181,232,192,155,2647,308,292,1,320,2,1,130,3124,1380,1741,3110,14,0,25747,7,28890,25754,3124,100,1662,0,1762,5.68,30652,3224,6852,10133,"7.1",10.5,38.5,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","34.8","22.2","19.3","10.1","%","%","%","%",53,50,131,293,322,10,11,4.2,3091,131,33,0,268,6,2,0,"61",0,5,"555",3050,"74",198,33,165,16.7,"268","2246","2514","10.7",5,103,108,"4.63"
2020-10-23 18:17:34,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14895,5900,8962,1,32,14828,5678,205,16,0,3044,2778,61,5883,62,231,915,857,1000,1020,814,519,329,151,1,"0 to 102","43",3526,864,489,1004,534,4207,1142,958,2,402,3,0,117,5899,2787,3051,5883,16,0,48667,18,54614,48685,5899,156,2273,0,2429,6.42,57043,6055,11235,17324,"8.4",10.6,40.7,"2020-10-11 05:00:00","2020-10-17 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","41","55.4","26.6","23.9","%","%","%","%",81,59,117,960,405,17,7,2,5868,117,31,0,491,61,5,0,"248",0,3,"548",5516,"383",407,31,376,7.6,"490","5314","5804","8.4",32,324,356,"8.99"
