"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24191,10334,13650,3,204,23564,9782,411,125,16,5164,4908,121,10193,277,534,1736,1696,1732,1635,1266,737,485,234,2,"0 to 104","40",5015,625,1049,3504,4138,2509,3546,1160,22,722,12,6,136,10334,4969,5205,10193,141,0,51992,288,62681,52280,10334,800,13575,1,14376,5.56,77057,11134,27225,38567,"10.6",14.4,46,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","11.1","24.8","35.1","33.6","%","%","%","%",100,55,142,1182,734,12,8,1.4,10265,139,69,3,1142,77,24,0,"10",0,12
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5954,2873,3077,0,4,5926,2625,237,9,2,819,2039,4,2862,56,92,267,547,566,502,421,258,120,43,1,"0 to 102","43",1135,475,121,1131,123,1407,1332,48,1,126,2,0,15,2873,2047,822,2862,11,0,10651,13,13592,10664,2873,18,311,0,329,5.47,13921,2891,3388,6283,"9.1",20.8,48.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","34.4","27.5","34.8","21.5","%","%","%","%",60,2,15,49,128,2,5,0.5,2835,15,38,0,181,0,1,4,"1425",0,5
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,267220,132461,134393,93,273,264992,129956,1597,898,10,66599,64117,837,131553,1934,4331,16771,24827,22238,23824,18602,10426,5894,3303,311,"-1 to 108","43",47908,11691,12540,59414,54406,15710,61437,12254,69,6235,37,16,1865,132461,64558,67001,131552,908,1,547090,988,682232,548078,132461,8250,76317,3,84570,9.76,766802,140711,210710,351790,"13",18.4,52.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","38.6","41.9","45.3","19.1","%","%","%","%",1619,616,1881,12323,6272,10,5,1.4,131217,1854,1244,27,8698,775,105,24,"1482",2,196
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3573,1351,2216,1,5,3554,1215,133,3,0,555,790,3,1348,41,121,184,264,255,205,161,81,27,12,0,"0 to 97","36",843,135,78,292,655,364,329,199,1,100,1,0,16,1351,791,557,1348,3,0,8172,13,9543,8185,1351,85,558,0,643,13.22,10186,1436,2774,4216,"11.6",14.1,40.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","30.8","50.4","33.3","%","%","%","%",2,0,16,200,101,15,8,1.2,1339,16,12,0,207,11,3,0,"196",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1365,547,818,0,0,1365,509,38,0,0,182,365,0,547,1,19,48,94,125,88,82,56,27,7,0,"3 to 91","43",295,61,7,184,9,324,214,48,0,32,0,0,4,547,365,182,547,0,0,3251,0,3804,3251,547,3,41,0,44,6.82,3848,550,859,1409,"8.6",14.3,40.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","did not change","increased by","increased by","","","552.4","67.1","","","%","%",0,0,4,48,32,9,6,0.7,475,4,72,0,33,0,0,0,"62",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,69996,23437,46370,13,176,69038,21557,1640,218,22,12219,10827,151,23197,327,953,3788,5386,3877,3459,2773,1644,773,432,25,"0 to 103","37",5742,7619,2372,7464,1861,11564,9772,1299,29,697,15,7,188,23437,10955,12329,23197,240,0,186437,552,210646,186989,23437,1102,11831,2,12935,8.52,223581,24539,58201,82931,"9",11,35.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10","43.7","9.7","4.3","%","%","%","%",601,73,195,1328,712,6,4,0.8,23166,195,271,0,1824,57,10,0,"116",0,31
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,25778,9508,16258,1,11,22320,8525,90,893,0,4390,4108,117,8615,119,348,1689,1867,1466,1241,1200,792,497,278,11,"0 to 105","38",3196,2122,656,2641,294,5308,3013,904,10,537,9,8,120,9508,4488,4903,8615,893,0,59568,2631,71750,62199,9508,123,1673,0,1796,6.85,73546,9631,17931,27574,"8.9",13.1,37.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","8.6","27.2","69.3","37.4","%","%","%","%",259,64,128,914,546,10,6,1.3,9297,128,211,0,720,46,14,0,"600",0,25
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4976,1070,3900,0,6,4930,934,126,10,0,585,469,6,1060,17,47,151,151,131,174,168,137,71,22,1,"0 to 94","47",599,170,190,101,152,782,126,148,4,87,2,1,13,1070,475,589,1060,10,0,13969,30,15088,13999,1070,59,1510,0,1569,3.76,16657,1129,5410,6545,"6.1",6.8,22.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","33.3","42.6","8.7","7.5","%","%","%","%",4,1,14,152,89,15,9,1.3,1052,14,18,0,90,9,1,0,"9",0,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,972,418,552,0,2,965,408,8,2,0,73,343,0,416,0,6,37,120,96,62,63,23,9,2,0,"6 to 85","38",176,127,4,109,27,257,132,11,0,5,0,0,2,418,343,75,416,2,0,3461,3,3892,3464,418,7,543,0,550,1.27,4442,425,1095,1522,"13",9.6,43.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","did not change","did not change","increased by","increased by","","","556.8","119.4","","","%","%",0,0,2,11,5,3,2,0.5,398,2,20,0,12,0,0,0,"169",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4513,1884,2621,1,7,4484,1824,52,8,0,953,904,19,1876,43,111,254,335,364,327,219,132,62,26,11,"0 to 105","39",441,634,248,553,304,786,786,232,0,115,0,0,21,1884,904,961,1875,8,1,11009,16,12947,11025,1884,19,182,0,201,9.45,13148,1903,2803,4714,"10.2",14.5,42.2,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","increased by","85.7","38.7","12.9","32.4","%","%","%","%",3,7,21,232,115,13,7,1.1,1866,21,18,0,208,8,1,0,"191",0,1
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1113,363,747,0,3,1110,335,28,0,0,194,169,0,363,9,14,57,58,37,43,50,25,31,39,0,"0 to 106","45",285,25,20,33,51,273,39,28,0,20,0,0,3,363,169,194,363,0,0,3279,0,3649,3279,363,5,79,0,84,5.95,3733,368,826,1197,"6.8",9.9,33.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","25","","25","24.5","%","","%","%",41,2,3,28,20,8,6,0.8,355,3,8,0,37,4,0,0,"42",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,581,401,180,0,0,581,399,2,0,0,110,291,0,401,6,10,43,96,117,65,47,10,5,2,0,"0 to 89","38",289,77,22,13,169,211,21,43,0,29,0,0,3,401,291,110,401,0,0,725,0,1128,725,401,2,23,0,25,8,1153,403,203,606,"4.5",35,69.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","41.7","38","","%","%","%",0,0,3,43,29,11,8,0.7,401,3,0,0,21,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1388,648,737,0,3,1323,636,3,9,0,235,403,1,639,9,29,65,109,99,113,127,68,19,9,1,"0 to 94","46",381,230,12,16,33,563,43,90,2,37,2,0,2,648,410,237,639,9,0,4106,55,4813,4161,648,1,87,0,88,1.14,4901,649,824,1476,"9.2",13.2,46.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","33.3","71.4","97.8","13.1","%","%","%","%",2,0,2,92,39,15,7,0.3,599,2,49,0,51,0,0,0,"240",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2290,618,1671,0,1,2281,521,92,4,1,231,382,0,613,25,42,96,135,99,96,73,33,14,5,0,"0 to 90","36",265,299,41,8,90,369,154,82,1,23,0,0,4,618,385,233,613,5,0,3431,3,4054,3434,618,2,56,0,58,3.45,4112,620,1727,2348,"16.5",15.1,27.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","100","40","26.9","39.8","%","%","%","%",0,0,4,83,23,14,4,0.6,617,4,1,0,93,9,0,0,"235",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2013,963,1049,1,0,2003,687,269,6,1,450,501,5,956,25,86,176,190,143,140,104,65,26,8,0,"0 to 93","35",668,85,112,91,597,259,100,133,3,81,3,1,7,963,506,452,956,7,0,4831,2,5808,4833,963,14,84,0,98,14.29,5906,977,1133,2111,"7.8",16.5,48.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","50","50","58","42.7","%","%","%","%",3,2,8,136,84,15,9,0.8,950,8,13,0,153,9,0,0,"9",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3725,1762,1963,0,0,3722,1711,50,1,0,790,967,4,1761,57,113,284,355,318,264,184,104,52,30,1,"0 to 101","37",1413,195,63,90,1208,477,76,281,0,152,0,0,38,1762,968,790,1761,1,0,6554,2,8335,6556,1762,27,161,0,188,14.36,8523,1789,2124,3913,"9.8",21,48,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","40","76.9","23.7","29.1","%","%","%","%",19,19,38,281,152,16,9,2.2,1750,38,12,0,222,12,1,0,"64",0,1
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5966,2022,3942,0,2,5936,1717,291,12,2,1115,887,6,2008,25,66,275,321,278,306,281,218,142,98,12,"0 to 101","46",1507,219,250,32,362,1589,57,380,2,258,2,1,47,2022,891,1125,2008,14,0,16934,14,18983,16948,2022,65,1565,0,1630,3.99,20613,2087,5507,7596,"4.2",10.1,35,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","9.5","36.9","6.2","11.6","%","%","%","%",48,20,48,382,260,19,13,2.4,1975,48,47,0,132,11,1,0,"20",0,14
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5189,1435,3746,0,8,5114,1308,123,4,0,757,672,2,1431,26,54,156,230,198,215,225,144,127,59,1,"0 to 98","48",817,225,202,187,390,787,254,305,2,159,1,0,37,1435,676,757,1431,4,0,14486,63,15996,14549,1435,35,556,0,591,5.92,16587,1470,4302,5780,"5.7",8.9,28.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","43.4","14.8","7.5","%","%","%","%",73,4,37,307,160,22,12,2.6,1396,37,39,0,100,8,1,1,"43",0,8
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,82386,32587,49585,22,192,81697,31897,555,130,5,17210,15007,235,32452,707,1492,5474,6914,5249,4889,3696,1991,1103,618,454,"0 to 104","37",10857,4209,4303,13083,7920,9450,15082,2566,19,1393,13,5,388,32587,15068,17284,32452,135,0,210407,350,243826,210757,32587,1484,21086,0,22570,6.58,266396,34071,70671,104956,"7.6",12.8,41.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40.1","42.3","16.5","18.8","%","%","%","%",864,191,393,2585,1406,8,5,1.2,32268,393,319,0,2982,173,22,0,"34",0,41
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1342,505,833,0,4,1318,427,67,8,3,184,309,1,494,9,16,71,106,97,85,53,42,18,8,0,"0 to 96","39",336,81,35,42,25,386,83,31,0,16,0,0,2,505,314,190,494,11,0,3749,9,4270,3758,505,5,96,0,101,4.95,4371,510,929,1443,"7.4",11.7,38,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","56.2","22.5","26.5","%","%","%","%",2,1,2,31,16,7,4,0.4,494,2,11,0,40,1,0,1,"173",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8251,2523,5672,1,55,8125,2490,18,13,2,1350,1120,38,2508,45,134,390,393,349,357,293,214,191,155,2,"0 to 101","43",1058,270,287,893,455,938,1115,319,7,189,3,0,56,2523,1129,1356,2508,15,0,24502,56,27095,24558,2523,96,2367,0,2463,3.9,29558,2619,8039,10714,"7.1",8.9,31.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","11.1","55.9","33.1","7.4","%","%","%","%",93,25,56,326,192,13,8,2.2,2488,55,35,1,257,8,1,0,"4",0,8
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4716,1821,2889,1,5,4680,1751,55,14,1,544,1252,10,1806,17,49,175,376,360,338,253,127,69,57,0,"0 to 100","43",785,356,87,578,72,765,969,150,2,101,0,0,38,1821,1260,550,1806,15,0,9695,18,11548,9713,1821,36,214,0,250,14.4,11798,1857,3103,4966,"10.2",15.7,39.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","50","66.7","38.6","41.6","%","%","%","%",63,31,38,152,101,9,6,2.1,1817,37,4,1,97,6,0,3,"858",0,5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1051,453,596,1,1,1041,399,49,5,0,107,340,1,448,6,8,43,80,77,86,88,45,13,7,0,"0 to 95","46",180,239,19,10,23,390,35,37,2,25,0,0,5,453,344,108,448,5,0,2516,4,2987,2520,453,3,105,0,108,2.78,3095,456,701,1159,"8.2",14.7,43.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","25","36.6","23.9","","%","%","%",0,4,5,39,25,9,6,1.1,448,5,5,0,25,1,2,0,"267",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,470,146,323,0,1,468,136,9,1,0,80,65,0,145,5,6,14,30,14,21,25,18,9,4,0,"1 to 98","47",83,31,19,12,17,109,19,27,0,9,0,0,1,146,65,81,145,1,0,790,0,939,790,146,2,16,0,18,11.11,957,148,339,488,"5.6",15.5,31.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","36.4","45.8","1.9","%","%","%","%",0,0,1,27,9,19,7,0.7,134,1,12,0,12,1,0,0,"10",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20301,5161,15059,0,81,20071,5064,67,30,0,2616,2419,96,5131,93,206,796,919,830,805,702,441,258,96,15,"0 to 103","41",1508,622,933,2068,714,1937,2480,439,13,274,5,1,68,5161,2435,2629,5131,30,0,59716,124,65089,59840,5161,232,6009,0,6241,3.72,71330,5393,21068,26542,"7.9",7.6,26.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","14.9","32.5","9","14.1","%","%","%","%",119,15,69,452,279,9,6,1.3,5073,68,88,1,422,11,3,0,"144",0,17
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,40296,16529,23737,2,28,39112,15539,705,278,7,8476,7585,183,16244,301,590,2570,3022,2649,2613,2096,1337,779,527,45,"0 to 102","41",6734,1557,776,7177,3681,5075,7488,1913,20,1067,17,9,334,16529,7735,8605,16243,285,1,96529,928,114040,97457,16529,658,9714,1,10373,6.34,124413,17187,33451,50669,"7.1",13.8,42.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20","16.2","30.5","8.6","%","%","%","%",318,176,343,1933,1084,12,7,2.1,16431,343,98,0,1284,91,13,0,"66",1,35
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17604,4965,12618,1,20,17276,4804,55,102,4,2545,2304,10,4859,70,207,1685,967,639,555,489,216,77,44,16,"0 to 105","29",1446,1550,488,1375,340,2502,2017,365,14,136,11,7,24,4965,2358,2597,4858,106,1,54461,225,59765,54686,4965,130,2649,0,2779,4.68,62544,5095,15267,20383,"7.1",8.1,28.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","45.5","21.4","5.9","2.8","%","%","%","%",88,8,31,379,147,8,3,0.6,4922,31,43,0,404,24,2,0,"137",0,10
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2438,684,1752,0,2,2431,634,46,1,3,333,344,3,680,15,35,128,108,87,116,86,65,32,9,3,"0 to 99","40",333,119,153,75,185,388,107,60,0,38,0,0,4,684,347,334,680,4,0,5566,1,6262,5567,684,5,218,0,223,2.24,6485,689,1970,2661,"6.7",10.6,28.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","14.3","43.8","31.5","10.3","%","%","%","%",2,1,4,60,38,9,6,0.6,673,4,11,0,74,3,3,0,"4",0,1
