"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26810,12656,14103,3,48,26366,12091,448,101,16,6384,6110,45,12539,335,650,2125,2021,2096,1998,1573,914,609,329,6,"0 to 104","40",6320,778,1468,3973,4965,3569,4005,1460,25,907,15,7,216,12656,6178,6433,12539,117,0,65997,279,79027,66276,12656,1183,15330,1,16514,7.16,95541,13839,29433,43324,"11.9",14.5,51.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","15.4","","26.8","12.8","%","","%","%",36,85,223,1485,922,12,8,1.8,12617,218,39,5,1382,114,26,0,"85",0,14,"705",11837,"819",601,39,562,6.5
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6873,3774,3093,0,6,6841,3403,358,10,3,1233,2526,2,3761,66,139,421,665,706,637,560,352,162,65,1,"0 to 102","43",2284,1135,158,184,236,3293,232,106,1,206,2,0,54,3774,2534,1238,3761,13,0,13561,13,17404,13574,3774,46,412,0,458,10.04,17862,3820,3505,7331,"10.6",21.4,55.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","54.8","18.2","3.9","2.6","%","%","%","%",23,11,54,107,208,3,6,1.4,3757,54,17,0,264,3,3,9,"1595",0,4,"256",3524,"250",101,17,84,16.8
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,306550,169144,136766,89,551,303861,166195,1840,1089,20,85475,81547,1013,168035,2697,6265,22370,30792,28014,30266,23676,13142,7417,4034,471,"0 to 108","42",68254,14901,21439,63441,79588,22618,65829,15253,95,7747,41,21,3231,169144,82143,85930,168034,1109,1,736899,961,909020,737860,169144,15052,97888,4,112944,13.33,1021964,184196,234654,419494,"15.4",18,60.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","14.9","17.8","8.3","16.5","%","%","%","%",782,744,3252,15348,7788,10,5,1.9,168775,3223,369,29,12403,1065,160,35,"1965",2,176,"5743",167560,"1584",4085,369,3716,9
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3879,1561,2311,1,6,3859,1425,133,3,0,639,914,5,1558,44,132,219,299,292,231,185,98,45,16,0,"0 to 97","37",942,164,123,329,712,468,378,235,1,120,1,0,25,1561,915,641,1558,3,0,9580,10,11158,9590,1561,131,895,0,1026,12.77,12184,1692,3206,4905,"13.5",13.9,43.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","150","26.3","50","8.6","%","%","%","%",21,0,25,236,121,16,8,1.6,1556,25,5,0,226,14,3,0,"245",0,2,"63",1554,"7",133,5,128,3.8
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1701,831,870,0,0,1700,758,72,1,0,300,530,0,830,7,37,84,135,176,130,123,88,42,9,0,"0 to 91","43",600,187,24,19,51,741,38,77,0,51,0,0,7,831,530,301,830,1,0,4446,0,5289,4446,831,4,52,0,56,7.14,5345,835,922,1757,"10.7",15.6,49.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","25","38.5","24","6.4","%","%","%","%",0,0,7,77,51,10,7,0.8,831,7,0,0,62,2,1,3,"345",0,1,"30",816,"15",14,0,14,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,77656,30114,47283,15,244,76536,27764,2015,312,23,15821,13631,327,29779,467,1326,4842,6523,4753,4459,3706,2220,1136,645,37,"0 to 118","38",8514,9764,3570,7931,2472,16966,10341,2069,42,1090,21,14,378,30114,13804,15974,29779,335,0,241829,547,272747,242376,30114,1538,13555,2,15095,10.19,287842,31652,60838,92751,"10",11,40.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","6","23.2","11.9","3.8","%","%","%","%",412,129,392,2111,1111,8,4,1.3,29965,385,149,7,2474,115,22,0,"175",1,26,"1950",29129,"985",1774,149,1625,8.4
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28393,12219,16169,1,4,24755,11025,92,1102,0,5647,5376,94,11117,161,447,2087,2325,1836,1604,1600,1090,686,357,26,"0 to 105","39",4414,2499,1248,2956,388,7351,3378,1297,18,812,14,15,228,12219,5853,6272,11117,1102,0,77096,2626,91998,79722,12219,238,2124,0,2362,10.08,94360,12457,18293,30755,"9.9",13.2,43.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","53.8","34.5","54.2","25","%","%","%","%",116,95,243,1315,826,11,7,2,12181,243,38,0,918,70,25,3,"889",0,14,"1116",12151,"68",356,38,318,10.7
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5841,1722,4107,0,12,5786,1558,150,14,0,935,769,4,1708,27,97,217,214,209,250,273,244,144,46,1,"0 to 96","49",994,240,330,144,239,1287,182,217,5,140,3,1,23,1722,775,943,1708,14,0,18501,29,20269,18530,1722,72,1673,0,1745,4.13,22014,1794,5780,7586,"7.1",8.1,30.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","52.4","43.5","34.5","42.3","%","%","%","%",9,1,24,222,143,13,9,1.4,1715,24,7,0,169,14,2,0,"10",0,0,"139",1587,"135",121,7,114,5.8
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1348,614,730,0,4,1336,598,11,5,0,152,457,0,609,5,28,66,152,114,96,96,36,19,2,0,"0 to 85","39",363,226,10,10,45,501,63,19,0,8,0,0,3,614,458,156,609,5,0,4326,3,4954,4329,614,8,559,0,567,1.41,5521,622,1289,1915,"16.3",11.3,46.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","50","111.1","51.6","","%","%","%",0,0,3,19,8,4,2,0.5,614,3,0,0,48,0,0,0,"347",0,0,"4",603,"11",16,0,16,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5532,2790,2737,1,4,5506,2724,58,8,0,1330,1439,13,2782,64,168,382,457,525,494,371,198,81,33,17,"0 to 98","40",807,1142,496,337,513,1785,484,404,0,210,0,0,46,2790,1440,1337,2781,8,1,13912,16,16757,13928,2790,28,220,0,248,11.29,17005,2818,2957,5780,"12.6",16.6,50.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","700","13.3","78.7","124","%","%","%","%",1,7,46,404,210,15,8,1.6,2770,46,20,0,317,19,2,0,"314",0,2,"86",2729,"61",201,20,181,10
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1294,510,782,1,1,1292,465,45,0,0,269,240,1,510,10,25,74,93,60,71,62,36,36,43,0,"0 to 106","43",421,31,29,29,79,399,32,71,0,38,0,0,12,510,240,269,510,0,0,4145,0,4664,4145,510,6,100,0,106,5.66,4770,516,882,1400,"7.9",10.8,39.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","100","200","113.5","","%","%","%",1,8,12,71,38,14,8,2.4,507,12,3,0,52,7,1,0,"53",0,0,"73",503,"7",23,3,20,13
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,759,538,221,0,0,759,533,5,0,0,171,367,0,538,7,22,60,131,135,85,58,19,18,3,0,"0 to 89","38",391,91,32,24,216,294,28,63,0,46,0,0,4,538,367,171,538,0,0,943,0,1482,943,538,3,24,0,27,11.11,1509,541,245,786,"5.9",35.9,71.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","25","50","8.6","%","%","%","%",0,0,4,63,46,12,9,0.7,523,4,15,0,42,1,0,0,"279",0,0,"5",536,"2",18,15,3,83.3
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1699,875,820,0,4,1632,861,4,10,0,344,521,0,865,20,46,80,143,126,157,175,90,27,11,0,"0 to 94","46",564,266,16,19,42,775,48,125,3,53,2,0,14,875,528,347,865,10,0,4854,55,5790,4909,875,3,99,0,102,2.94,5892,878,919,1801,"11.2",14.9,51.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","56.2","31","","%","%","%",2,1,14,128,55,15,7,1.6,875,14,0,0,82,2,0,0,"287",0,0,"14",854,"21",6,0,6,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2521,849,1671,0,1,2511,713,130,4,2,286,557,0,843,28,52,106,169,148,143,118,54,21,10,0,"0 to 91","40",365,413,56,9,112,603,128,96,1,31,0,0,8,849,560,289,843,6,0,4658,3,5512,4661,849,6,64,0,70,8.57,5582,855,1735,2591,"18.2",15.3,33.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","50","20","71.1","62.6","%","%","%","%",0,0,8,97,31,12,4,0.9,849,8,0,0,107,9,0,0,"360",0,0,"27",831,"18",7,0,7,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2585,1354,1227,1,3,2572,981,366,6,1,635,707,5,1347,34,114,256,263,204,220,135,80,39,9,0,"0 to 93","35",963,119,186,79,817,440,90,172,3,125,4,1,11,1354,712,637,1347,7,0,6536,2,7901,6538,1354,18,107,0,125,14.4,8026,1372,1334,2710,"10",17.1,53.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","14.3","29.8","12.2","%","%","%","%",3,2,12,175,129,13,10,0.9,1331,12,23,0,207,11,0,0,"143",0,1,"62",1346,"8",51,23,28,45.1
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4117,2069,2047,1,0,4112,2012,55,2,0,949,1116,2,2067,64,142,334,400,369,307,226,129,63,35,0,"0 to 101","37",1630,241,92,104,1385,595,87,341,0,190,0,0,42,2069,1117,950,2067,2,0,8061,2,10151,8063,2069,40,190,0,230,17.39,10381,2109,2237,4347,"10.8",20.3,51.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","14.3","75","12.5","14.5","%","%","%","%",0,19,42,341,190,17,10,2,2063,42,6,0,270,17,2,0,"69",0,0,"97",2062,"7",39,6,33,15.4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7522,3120,4398,0,4,7486,2644,458,17,1,1740,1362,0,3102,36,105,391,445,419,476,430,337,261,198,22,"0 to 101","48",2365,292,424,21,563,2503,36,545,2,396,3,1,120,3120,1367,1752,3102,18,0,24572,14,27724,24586,3120,122,1841,0,1963,6.21,29687,3242,6239,9485,"5.2",10.9,43.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","35","42.9","30.4","10.8","%","%","%","%",74,47,121,547,399,18,13,3.9,3107,120,13,1,201,12,2,0,"39",0,8,"540",3044,"76",166,13,153,7.8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6099,2148,3940,0,11,6015,1942,195,11,0,1151,982,4,2137,35,95,240,350,278,319,326,223,187,95,0,"0 to 99","48",1264,322,333,218,594,1235,308,430,6,227,4,0,86,2148,990,1154,2137,11,0,18900,62,21120,18962,2148,71,657,0,728,9.75,21848,2219,4597,6827,"6.7",10.2,36.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","29.4","22","9.1","27.4","%","%","%","%",6,22,86,436,231,21,11,4,2127,82,21,4,168,16,2,3,"63",0,5,"354",2138,"10",191,21,170,11
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,92550,41722,50416,21,391,91594,40832,682,203,5,22027,19131,356,41514,894,1940,7481,8360,6580,6257,4718,2609,1493,863,527,"0 to 107","37",14823,5358,5985,15348,10559,13254,17701,3381,27,1838,19,5,628,41722,19224,22137,41514,208,0,273629,345,316230,273974,41722,2354,24816,0,27170,8.66,343400,44076,75232,119720,"8.7",12.8,47.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","8.2","31.4","8.5","%","%","%","%",382,281,633,3408,1857,9,5,1.5,41506,630,216,3,3870,238,31,0,"78",1,24,"2502",40987,"735",2258,216,2042,9.6
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1654,752,900,0,2,1629,626,112,11,3,328,410,0,738,15,31,98,137,127,126,90,74,35,19,0,"0 to 101","41",542,86,51,59,32,603,103,51,0,28,0,0,7,752,414,338,738,14,0,4548,9,5319,4557,752,11,119,0,130,8.46,5449,763,1019,1784,"9.2",14,46.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","50","33.3","56.2","%","%","%","%",6,2,7,51,28,7,4,0.9,744,7,8,0,75,3,0,1,"189",0,2,"57",718,"34",17,8,9,47.1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9326,3197,6073,0,56,9190,3154,18,23,2,1731,1427,14,3172,56,170,488,473,415,446,412,307,235,195,0,"0 to 105","44",1668,382,345,777,673,1574,925,521,8,292,4,0,116,3197,1442,1741,3172,25,0,32384,55,35655,32439,3197,158,2695,0,2853,5.54,38508,3355,8768,12179,"8.1",8.7,36,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","did not change","decreased by","increased by","decreased by","","54.5","27.8","2.4","","%","%","%",52,53,116,529,296,17,10,3.6,3169,115,28,1,327,20,2,0,"7",0,7,"444",3183,"14",306,28,278,9.2
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5702,2801,2873,0,28,5628,2703,66,31,1,958,1805,6,2769,31,87,320,556,520,466,372,211,146,92,0,"0 to 100","42",1231,544,130,864,112,1311,1346,201,3,146,1,0,77,2801,1823,972,2769,32,0,13907,15,16735,13922,2801,61,318,0,379,16.09,17114,2862,3191,6081,"12.5",16.7,50.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10","63.2","21.2","33","%","%","%","%",13,57,77,204,147,8,6,2.7,2791,77,10,0,186,9,0,7,"1074",0,1,"397",2732,"69",105,10,95,9.5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1199,555,642,1,1,1184,481,63,11,0,165,379,0,544,6,14,56,97,87,102,105,57,21,10,0,"0 to 95","46",213,287,36,8,25,481,38,56,2,34,0,0,9,555,386,169,544,11,0,3257,2,3829,3259,555,8,117,0,125,6.4,3954,563,759,1324,"9.4",14.2,47,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","6.7","8.5","%","","%","%",6,4,9,58,34,11,7,1.6,555,8,0,1,35,1,2,0,"275",0,1,"42",548,"7",34,0,34,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1556,1233,320,0,3,1553,1186,47,0,0,176,1057,0,1233,7,11,107,391,322,173,120,61,25,16,0,"1 to 98","37",827,349,40,17,149,1001,83,42,0,20,0,0,12,1233,1057,176,1233,0,0,1466,0,2712,1466,1233,5,22,0,27,18.52,2739,1238,342,1583,"18.1",45.2,79.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","25","10","37.5","38.1","%","%","%","%",0,7,12,42,20,4,2,1,1234,12,-1,0,22,1,0,1,"757",0,0,"80",1214,"19",4,-1,5,-25
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22521,7444,14889,4,184,22164,7276,117,50,1,3850,3424,119,7393,133,299,1115,1215,1120,1126,992,737,457,221,29,"0 to 103","43",2852,936,1549,2056,1238,3695,2460,878,15,567,8,2,189,7444,3452,3869,7393,51,0,77356,123,85027,77479,7444,389,6797,0,7186,5.41,92213,7833,21686,29707,"8.9",8.5,34.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3","14.7","8.6","19","%","%","%","%",126,62,191,893,575,12,8,2.6,7420,190,24,1,620,32,7,1,"261",0,20,"594",7189,"255",364,24,340,6.6
