"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25469,11609,13829,3,28,25055,11071,434,88,16,5848,5610,47,11505,314,597,1909,1871,1949,1849,1433,839,555,291,2,"0 to 104","40",5765,716,1322,3702,4699,3015,3791,1353,25,841,15,7,176,11609,5671,5891,11505,104,0,58348,282,70313,58630,11609,968,14371,1,15340,6.31,85653,12577,28200,40809,"11.2",14.7,49.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","75","14.5","6.1","68.9","%","%","%","%",47,80,183,1378,856,12,8,1.6,11604,183,5,0,1280,104,25,0,"77",0,14,"640",10931,"678",115,5,110,4.3
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6399,3340,3055,0,4,6369,3028,299,10,3,1033,2292,2,3327,59,117,316,609,639,574,507,314,146,58,1,"0 to 102","43",1920,977,136,294,206,2771,350,88,1,188,2,0,33,3340,2300,1038,3327,13,0,11949,13,15357,11962,3340,28,358,0,386,7.25,15743,3368,3413,6785,"9.8",21.4,52.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","40.7","25","30.7","17.4","%","%","%","%",35,8,33,89,190,3,6,1,3335,33,5,0,222,0,3,7,"1501",0,2,"237",3151,"189",31,5,26,16.1
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,292840,156910,135365,93,472,290112,153892,1806,1192,20,78821,75928,949,155698,2402,5624,20235,28798,26102,28257,22064,12270,6933,3789,436,"0 to 108","43",60851,13801,18728,62318,71011,19575,65112,14141,95,7212,39,18,2437,156910,76558,79345,155697,1212,1,651161,970,811036,652131,156910,10918,83071,3,93992,11.62,905028,167828,218436,386832,"14.2",18.5,57.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","18.7","41.1","32.9","17","%","%","%","%",1165,685,2455,14236,7251,10,5,1.6,156559,2421,351,34,11145,956,146,33,"1761",2,186,"5424",156227,"683",2540,351,2189,13.8
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3743,1489,2247,1,6,3723,1353,133,3,0,604,879,3,1486,43,125,208,289,282,229,178,89,33,13,0,"0 to 97","37",909,152,104,321,699,419,368,217,1,111,1,0,22,1489,880,606,1486,3,0,8793,10,10299,8803,1489,107,700,0,807,13.26,11106,1596,2947,4550,"12.5",14.4,42.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","increased by","did not change","increased by","2","66.7","","11.7"," cases","%","","%",8,0,22,218,112,15,8,1.5,1478,22,11,0,216,11,3,0,"237",0,1,"36",1483,"6",6,11,-5,183.3
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1561,719,841,0,1,1559,679,39,1,0,246,472,0,718,5,28,67,120,159,118,104,75,35,8,0,"0 to 91","43",496,165,21,36,44,621,53,61,0,42,0,0,4,719,472,247,718,1,0,4023,0,4754,4023,719,3,46,0,49,6.12,4803,722,887,1610,"9.8",15,46.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","22.2","20.6","30.8","%","%","%","%",0,0,4,61,42,9,6,0.6,712,4,7,0,48,0,0,0,"306",0,0,"24",709,"10",13,7,6,53.8
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,73634,26460,46936,12,226,72590,24304,1879,255,22,13868,12059,256,26183,381,1109,4175,5864,4303,3909,3225,1943,938,537,76,"0 to 103","38",6934,8891,2766,7592,2167,14043,9973,1739,35,935,18,8,254,26460,12206,13994,26183,277,0,209701,549,236932,210250,26460,1336,12709,2,14047,9.51,250979,27796,59645,87681,"9.5",11.1,37.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","5.2","51.5","12.2","7.3","%","%","%","%",475,104,262,1774,953,7,4,1,26391,262,69,0,2086,80,16,0,"144",0,19,"1421",26066,"394",414,69,345,16.7
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27361,11183,16173,1,4,23809,10089,92,1002,0,5148,4939,94,10181,143,409,1882,2145,1689,1483,1450,997,629,332,24,"0 to 105","39",3954,2389,984,2854,361,6570,3250,1216,13,746,10,12,186,11183,5373,5716,10181,1002,0,68621,2646,82508,71267,11183,179,1923,0,2102,8.52,84610,11362,18096,29463,"9.5",13.4,41.5,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","93.8","27.4","34.2","33.5","%","%","%","%",177,85,198,1229,756,11,7,1.8,11151,198,32,0,830,62,20,1,"866",0,17,"1042",11164,"19",137,32,105,23.4
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5317,1312,3997,0,8,5266,1155,144,13,0,718,577,4,1299,22,66,178,180,169,208,204,165,89,30,1,"0 to 94","47",727,203,278,91,205,977,117,177,5,108,3,1,15,1312,583,725,1299,13,0,16008,30,17366,16038,1312,60,1538,0,1598,3.75,18964,1372,5535,6915,"6.5",7.2,25.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","60","35.9","20.5","14.3","%","%","%","%",10,1,16,182,111,14,9,1.2,1310,16,2,0,122,11,1,0,"9",0,0,"94",1275,"37",31,2,29,6.5
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1190,544,643,0,3,1180,530,10,4,0,120,420,0,540,5,20,51,142,111,79,85,33,16,2,0,"0 to 85","39",309,216,8,7,45,438,57,17,0,7,0,0,3,544,421,123,540,4,0,4040,3,4592,4043,544,8,549,0,557,1.44,5149,552,1192,1747,"14.9",10.7,46.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","100","100","13.5","13.3","%","%","%","%",0,0,3,17,7,4,2,0.6,542,3,2,0,33,0,0,0,"335",0,0,"4",541,"3",7,2,5,28.6
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4976,2324,2646,1,5,4949,2265,51,8,0,1141,1157,18,2316,52,144,326,394,441,400,291,158,69,32,17,"0 to 105","39",684,904,392,336,438,1380,498,332,0,175,0,0,31,2324,1158,1148,2315,8,1,12514,16,14895,12530,2324,23,198,0,221,10.41,15116,2347,2844,5197,"11.3",15.5,47.2,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","50","0.7","5.5","%","%","%","%",3,7,31,332,175,15,8,1.3,2317,31,7,0,267,17,1,0,"309",0,2,"81",2271,"53",9,7,2,77.8
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1240,464,775,0,1,1239,426,38,0,0,248,215,1,464,10,25,68,78,55,61,57,33,35,42,0,"0 to 106","43",385,30,21,28,71,361,32,66,0,32,0,0,10,464,215,248,464,0,0,3704,0,4176,3704,464,6,86,0,92,6.52,4268,470,861,1332,"7.6",11,37.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","NO","did not change","did not change","decreased by","decreased by","","","46.2","25.4","","","%","%",2,6,10,66,32,15,7,2.2,460,10,4,0,49,5,0,0,"47",0,1,"72",460,"4",17,4,13,23.5
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,647,456,191,0,0,647,454,2,0,0,134,322,0,456,6,17,49,105,124,76,53,11,12,3,0,"0 to 89","38",334,79,25,18,192,240,24,53,0,37,0,0,3,456,322,134,456,0,0,808,0,1265,808,456,2,23,0,25,8,1290,458,214,672,"5",35.5,70.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","2","33.3","60","31.7"," cases","%","%","%",0,0,3,53,37,12,9,0.7,454,3,2,0,29,1,0,0,"272",0,0,"5",455,"1",5,2,3,40
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1625,824,799,0,2,1560,810,4,10,0,313,501,0,814,17,45,78,132,121,146,169,82,24,10,0,"0 to 94","46",519,259,16,20,41,724,49,116,3,47,2,0,11,824,508,316,814,10,0,4573,55,5457,4628,824,3,94,0,97,3.09,5554,827,893,1722,"10.7",14.9,50.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","100","","48.1","30.8","%","","%","%",2,1,11,119,49,15,6,1.3,824,11,0,0,78,2,0,0,"279",0,3,"12",808,"16",2,0,2,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2365,699,1665,0,1,2356,578,116,4,1,259,435,0,694,26,49,100,148,116,108,87,41,16,8,0,"0 to 90","37",310,324,51,9,101,435,158,85,1,27,0,0,6,699,438,261,694,5,0,4553,3,5257,4556,699,4,59,0,63,6.35,5320,703,1724,2428,"17",13.2,29.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","600","16.7","30.6","13.1","%","%","%","%",0,0,6,86,27,13,4,0.9,697,6,2,0,101,9,0,0,"261",0,2,"25",690,"9",1,2,-1,200
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2229,1097,1127,1,4,2215,791,299,6,1,510,575,5,1090,26,99,190,215,166,176,115,71,31,8,0,"0 to 93","35",784,96,142,68,673,341,76,146,3,112,4,1,9,1097,580,512,1090,7,0,5894,2,7002,5896,1097,16,91,0,107,14.95,7109,1113,1218,2336,"8.6",15.7,49.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","30.8","27.7","20.9","%","%","%","%",3,2,10,149,116,14,11,0.9,1092,10,5,0,171,9,0,0,"101",0,1,"48",1096,"1",10,5,5,50
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3986,1975,2010,1,0,3981,1921,52,2,0,906,1065,2,1973,62,132,320,390,352,298,209,121,58,33,0,"0 to 101","37",1563,228,83,99,1335,556,82,316,0,173,0,0,39,1975,1066,907,1973,2,0,7281,2,9277,7283,1975,32,174,0,206,15.53,9483,2007,2184,4192,"10.4",21.2,50.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","33.3","","35.7","8.4","%","","%","%",0,19,39,316,173,16,9,2,1969,39,6,0,255,13,1,0,"65",0,0,"90",1970,"5",13,6,7,46.2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6719,2615,4099,0,5,6683,2223,375,15,2,1449,1149,0,2598,30,81,329,383,348,395,368,277,202,151,51,"0 to 101","48",1935,263,352,48,467,2069,62,474,2,339,2,1,83,2615,1154,1460,2598,17,0,20509,14,23160,20523,2615,92,1693,0,1785,5.15,24945,2707,5792,8504,"4.7",10.9,40.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","34.2","31.5","17.5","21.6","%","%","%","%",94,30,84,476,341,19,14,3.2,2601,84,14,0,157,11,1,0,"22",0,13,"431",2568,"47",175,14,161,8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5640,1823,3806,0,11,5560,1627,189,7,0,970,845,1,1816,34,79,197,300,244,276,275,186,155,77,0,"0 to 99","47",1071,271,283,191,508,1037,271,376,2,196,1,0,67,1823,850,972,1816,7,0,16598,62,18493,16660,1823,61,595,0,656,9.3,19149,1884,4401,6296,"6.2",9.8,33.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","61.5","32.7","29.1","1.7","%","%","%","%",23,16,67,378,197,21,11,3.7,1821,67,2,0,141,12,1,2,"57",0,14,"301",1823,"0",47,2,45,4.3
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,87177,37136,49780,22,239,86413,36359,614,158,5,19588,17066,319,36973,812,1721,6114,7690,5998,5658,4250,2334,1320,739,500,"0 to 104","37",12722,4843,5264,14144,9409,11139,16425,3069,22,1675,15,5,551,37136,17139,19674,36973,163,0,239876,350,277894,240226,37136,1895,23021,0,24916,7.61,302810,39031,72801,112093,"8.1",12.9,44.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","17.5","34.3","12.4","4.5","%","%","%","%",503,258,556,3091,1690,9,5,1.5,37013,552,123,4,3435,209,26,0,"63",1,21,"2216",36781,"355",1079,123,956,11.4
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1478,622,853,0,3,1455,523,88,8,3,253,354,4,611,13,23,85,119,115,109,69,56,25,8,0,"0 to 96","40",448,82,42,39,29,496,86,44,0,23,0,0,5,622,358,260,611,11,0,4044,9,4683,4053,622,6,103,0,109,5.5,4792,628,956,1587,"8.2",13.1,42.5,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","100","75","28","47.1","%","%","%","%",5,2,5,44,23,8,4,0.8,622,5,0,0,59,2,0,1,"184",0,1,"36",598,"24",2,0,2,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8644,2835,5756,0,53,8517,2798,18,17,2,1519,1277,20,2816,51,149,433,433,385,395,349,252,209,178,1,"0 to 101","44",1384,353,318,761,597,1290,929,446,7,251,3,0,98,2835,1290,1525,2816,19,0,27965,55,30869,28020,2835,127,2521,0,2648,4.8,33517,2962,8277,11292,"7.5",8.8,34.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","166.7","63","13.1","10.3","%","%","%","%",57,50,98,453,254,16,9,3.5,2834,98,1,0,291,15,2,0,"5",0,18,"391",2834,"1",66,1,65,1.5
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5219,2336,2875,0,8,5177,2252,65,18,1,732,1580,5,2317,25,61,219,491,459,403,321,173,109,75,0,"0 to 100","43",1001,433,114,769,93,1011,1213,167,2,114,0,0,66,2336,1589,742,2317,19,0,12739,16,15104,12755,2336,46,245,0,291,15.81,15395,2382,3120,5510,"11.4",15.5,45.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","45.5","27.3","49","11.7","%","%","%","%",18,50,66,169,114,8,5,2.8,2335,66,1,0,121,6,0,7,"1055",0,1,"328",2303,"33",3,1,2,33.3
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1109,500,607,1,1,1097,440,52,8,0,134,358,0,492,6,11,48,91,80,92,96,51,17,8,0,"0 to 95","46",191,265,27,9,24,433,35,46,2,29,0,0,6,500,364,136,492,8,0,2893,2,3410,2895,500,7,107,0,114,6.14,3524,507,714,1223,"8.7",14.4,45.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","did not change","did not change","decreased by","decreased by","","","61.9","50.3","","","%","%",1,4,6,48,29,10,6,1.2,498,6,2,0,29,1,2,0,"273",0,1,"35",496,"4",26,2,24,7.7
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1523,1204,315,0,4,1519,1161,43,0,0,156,1048,0,1204,6,11,99,387,320,167,115,57,25,16,1,"1 to 98","37",807,342,37,18,147,971,86,35,0,14,0,0,7,1204,1048,156,1204,0,0,1339,0,2555,1339,1204,4,19,0,23,17.39,2578,1208,334,1546,"17.7",46.9,79.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","47.1","77.5","48.3","","%","%","%",18,3,7,35,14,3,2,0.6,1202,7,2,0,19,1,0,1,"746",0,3,"55",1188,"16",6,2,4,33.3
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21817,6396,15241,3,177,21480,6284,74,38,0,3279,2960,119,6358,120,252,942,1107,988,992,842,585,366,170,32,"0 to 103","42",2209,822,1300,2027,1035,2854,2469,663,13,404,5,1,117,6396,2982,3292,6358,38,0,68852,124,75466,68976,6396,291,6333,0,6624,4.39,82090,6687,21574,28441,"8.5",8.1,30.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","10.5","19.9","6","","%","%","%",127,35,118,676,409,11,7,1.8,6385,117,11,1,529,24,4,0,"160",0,24,"429",6268,"128",195,11,184,5.6
