"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,22413,7735,14650,3,25,22067,7465,197,61,12,4216,3419,27,7662,118,281,3057,1321,816,731,655,444,195,104,13,"0 to 103","27",3207,1845,866,1744,872,4799,1991,766,18,391,21,1,49,7735,3461,4246,7662,73,0,88593,248,96604,88841,7735,185,2669,0,2854,6.48,99458,7920,17319,25267,"9.6",8,35.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","3.8","25.4","25.8","12.7","%","%","%","%",60,17,50,784,412,11,6,0.6,7651,49,84,1,538,50,9,0,"155",0,7,"318",7525,"210",444,84,360,18.9
17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2481,1426,1020,0,35,2387,1216,209,0,1,447,978,0,1425,6,36,171,297,308,244,196,110,48,10,0,"0 to 97","40",720,197,48,460,16,863,546,103,0,66,0,0,11,1426,978,448,1425,1,0,6252,58,7762,6310,1426,7,88,0,95,7.37,7857,1433,1108,2576,"9.3",18.2,57.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","53.6","38.1","29","%","%","%","%",0,3,11,103,66,8,5,0.8,1417,11,9,0,70,4,0,1,"584",0,0,"39",1398,"28",47,9,38,19.1
15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9087,5924,3143,1,19,8951,5687,141,94,2,2900,2887,41,5828,67,136,901,1108,978,982,845,525,271,92,19,"0 to 99","42",3345,591,798,1094,451,3902,1475,717,19,339,8,5,101,5924,2947,2936,5828,96,0,27886,30,33907,27916,5924,122,1379,0,1501,8.13,35408,6046,4522,10588,"5.8",17.1,66.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","36.8","37.2","7.6","12.5","%","%","%","%",31,19,106,736,347,13,6,1.8,5896,102,28,4,345,16,5,1,"443",0,8,"367",5208,"716",160,28,132,17.5
40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2645,1054,1589,0,2,2640,771,282,1,0,502,551,0,1053,14,51,141,156,150,169,190,105,56,22,0,"0 to 107","45",686,257,51,59,30,913,110,115,0,68,0,0,8,1054,552,502,1053,1,0,5596,2,6673,5598,1054,14,113,0,127,11.02,6800,1068,1702,2772,"10.3",15.7,40.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","125","27.6","10.7","6.4","%","%","%","%",8,2,8,115,68,11,7,0.8,1043,7,11,1,101,5,1,0,"264",0,2,"59",1034,"20",36,11,25,30.6
42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,27514,8578,18914,0,22,27459,8383,168,24,3,4634,3881,36,8551,90,283,1403,1349,1172,1199,1271,814,551,422,24,"0 to 105","44",4508,1043,722,2278,980,4877,2694,1381,6,774,3,1,284,8578,3896,4646,8551,27,0,95094,16,103747,95110,8578,360,6575,1,6936,5.19,110683,8938,25489,34450,"6",8.1,32.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","16.7","21.8","31.5","9.4","%","%","%","%",131,152,285,1387,777,17,10,3.3,8502,282,76,3,561,56,8,0,"68",0,18,"1155",8113,"465",454,76,378,16.7
62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,174369,76146,98086,29,108,172385,70141,5371,593,41,39409,35961,142,75512,1636,4198,11175,14502,13069,12307,10159,5133,2544,1387,36,"0 to 107","39",31490,20133,10418,13471,28642,33917,12953,10274,97,5752,76,26,1343,76146,36364,39638,75512,634,0,477482,1233,555749,478715,76146,5310,55505,14,60829,8.73,616578,81456,153591,235198,"12.3",13.2,46.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","13","21.5","16","0.5","%","%","%","%",342,366,1369,10371,5828,14,8,1.8,75944,1354,202,15,7886,578,87,0,"371",1,46,"3246",75394,"752",1780,202,1578,11.3
5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1282,608,673,0,1,1280,582,25,1,0,260,346,1,607,5,25,68,113,107,85,76,58,43,28,0,"0 to 99","43",403,92,41,71,26,492,89,60,1,32,1,0,10,608,347,260,607,1,0,4294,0,4912,4294,608,4,38,0,42,9.52,4954,612,711,1324,"9.2",12.4,47.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","did not change","did not change","decreased by","decreased by","","","16.7","2.7","","","%","%",13,6,10,61,33,11,6,1.6,608,10,0,0,44,0,0,0,"170",0,1,"84",568,"40",5,0,5,0
56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,7951,2978,4965,1,7,7919,2718,252,7,1,1584,1375,11,2970,25,74,317,320,323,428,537,438,291,225,0,"0 to 101","54",2291,185,279,215,242,2408,320,378,1,372,1,0,131,2978,1377,1589,2970,8,0,29818,16,32850,29834,2978,187,3253,0,3440,5.44,36290,3165,8218,11391,"6.4",8.7,39.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","decreased by","63.6","55.2","2.5","13.1","%","%","%","%",145,60,131,379,373,13,13,4.4,2965,131,13,0,146,10,2,0,"64",0,3,"489",2850,"128",147,13,134,8.8
32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,7470,2684,4720,2,64,7389,1751,925,4,4,1486,1180,10,2676,29,96,352,306,293,395,446,349,260,145,13,"0 to 100","51",2118,162,204,192,133,2249,294,255,0,277,1,0,92,2684,1186,1488,2676,8,0,22854,7,25556,22861,2684,89,1569,0,1658,5.37,27214,2773,6289,9128,"6.4",10.2,37.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","13.8","41.5","3.3","13.8","%","%","%","%",110,24,92,255,278,10,11,3.4,2660,88,24,4,233,5,2,0,"60",0,16,"502",2647,"37",179,24,155,13.4
22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,13499,4895,8580,1,23,13442,4721,159,15,0,2550,2287,43,4880,51,172,766,738,803,859,664,433,281,126,2,"0 to 100","43",2693,726,436,1025,449,3308,1123,794,2,341,3,0,95,4895,2296,2556,4880,15,0,42100,18,47038,42118,4895,136,2165,0,2301,5.91,49339,5031,10745,15800,"7.6",10.2,37.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","33.3","21.4","33.3","42.2","%","%","%","%",70,49,95,796,344,17,8,1.9,4862,91,33,4,367,42,3,0,"187",0,6,"494",4629,"266",273,33,240,12.1
