"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,27116,12909,14159,3,45,26667,12336,448,109,16,6502,6239,43,12784,337,661,2170,2059,2125,2029,1616,953,623,333,3,"0 to 104","40",6474,783,1480,4047,5007,3705,4072,1480,25,922,15,7,228,12909,6311,6555,12784,125,0,67930,279,81216,68209,12909,1278,15737,4,17019,7.51,98235,14187,29896,44135,"12.1",14.4,52.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","9.5","6.4","4.2","7.3","%","%","%","%",33,95,235,1505,937,12,8,1.8,12862,235,47,0,1403,117,27,0,"85",0,12,"708",12054,"855",354,47,307,13.3,"1402","6059","7461","18.8",16,296,312,"5.13"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,7012,3895,3112,0,5,6981,3492,390,10,3,1302,2578,2,3882,67,145,445,684,720,660,571,363,170,69,1,"0 to 102","43",2367,1166,161,188,242,3401,239,112,1,214,2,0,60,3895,2586,1307,3882,13,0,13869,13,17833,13882,3895,58,436,0,494,11.74,18327,3953,3548,7506,"10.9",21.6,56.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","5.3","11.4","23.9","5.1","%","%","%","%",29,13,60,113,216,3,6,1.5,3888,59,7,1,278,3,3,9,"1613",0,6,"257",3632,"263",44,7,37,15.9,"278","1797","2075","13.4",11,48,59,"18.64"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,310040,172206,137167,89,578,307256,169174,1858,1154,19,87078,83045,909,171032,2772,6439,22963,31344,28538,30808,24040,13381,7548,4086,286,"0 to 119","42",70127,15148,22095,63662,81638,23424,65970,15423,97,7847,42,20,3334,172205,83675,87552,171031,1173,1,758085,967,933264,759052,172205,16703,102309,36,119048,14.03,1052312,188908,239476,429088,"15.8",18,60.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","3.9","13.8","12.4","14","%","%","%","%",697,784,3354,15520,7889,10,5,1.9,171876,3350,329,4,12741,1091,160,37,"2007",2,102,"5785",170249,"1956",3153,329,2824,10.4,"12646","56095","68741","18.4",302,2486,2788,"10.83"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3914,1582,2325,1,6,3894,1446,133,3,0,650,925,4,1579,44,133,224,302,296,234,186,100,46,17,0,"0 to 97","37",961,167,125,326,725,478,376,239,1,122,1,0,27,1582,926,652,1579,3,0,9736,10,11334,9746,1582,152,979,0,1131,13.44,12465,1734,3304,5045,"13.9",13.9,44.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","33.3","33.3","46.2","147.7","%","%","%","%",7,0,27,240,123,16,8,1.7,1581,27,1,0,227,14,3,0,"248",0,2,"63",1574,"8",22,1,21,4.5,"227","1297","1524","14.9",1,25,26,"3.85"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1705,835,870,0,0,1704,759,75,1,0,302,532,0,834,7,37,86,135,176,130,125,87,43,9,0,"0 to 91","43",600,187,27,20,53,743,38,78,0,53,0,0,9,835,532,303,834,1,0,4537,0,5384,4537,835,8,57,0,65,12.31,5449,843,927,1770,"10.8",15.5,49.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","did not change","did not change","decreased by","decreased by","","","55.6","49.8","","","%","%",0,0,9,78,53,10,7,1.1,834,9,1,0,62,2,1,3,"346",0,2,"30",820,"15",13,1,12,7.7,"62","497","559","11.1",0,9,9,"0"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,78654,30984,47418,15,237,77524,28567,2066,329,23,16262,14033,338,30633,499,1369,5002,6690,4892,4587,3825,2275,1168,658,20,"0 to 103","38",8953,9968,3658,8054,2529,17645,10459,2135,44,1131,23,17,429,30985,14210,16426,30633,352,0,250351,546,282155,250897,30985,1656,14051,3,15710,10.54,297865,32641,61469,94364,"10.2",11,41.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","5.6","22.7","5.3","2.9","%","%","%","%",358,158,446,2179,1154,8,4,1.4,30914,444,71,2,2582,127,25,0,"182",1,53,"2007",29841,"1144",963,71,892,7.4,"2565","23553","26118","9.8",98,1446,1544,"6.35"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28648,12478,16163,1,6,24965,11238,94,1146,0,5765,5471,96,11332,167,463,2148,2374,1867,1625,1632,1126,699,364,13,"0 to 105","39",4514,2526,1306,2986,398,7512,3422,1320,19,832,15,15,243,12478,5975,6407,11332,1146,0,79592,2624,94752,82216,12478,257,2184,0,2441,10.53,97193,12735,18347,31089,"10",13.1,44.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","16.7","20.4","13.6","23","%","%","%","%",67,106,258,1339,847,11,7,2.1,12448,255,30,3,943,72,28,3,"892",0,15,"1128",12379,"99",300,30,270,10,"892","7401","8293","10.8",21,236,257,"8.17"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5933,1787,4136,0,10,5880,1622,151,14,0,970,799,4,1773,28,101,226,223,220,259,280,248,155,46,1,"0 to 96","49",1044,255,334,140,239,1357,177,230,5,150,3,1,28,1787,805,978,1773,14,0,19144,29,20978,19173,1787,90,1725,1,1816,4.96,22794,1877,5861,7749,"7.2",8.2,31.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.3","41.7","25.6","30.5","%","%","%","%",5,3,29,235,153,14,9,1.6,1780,29,7,0,177,14,2,0,"10",0,5,"142",1645,"142",96,7,89,7.3,"175","1207","1382","12.7",8,78,86,"9.3"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1417,643,768,0,6,1404,628,11,4,0,169,470,0,639,6,31,74,154,118,98,102,37,21,2,0,"0 to 85","39",389,226,10,14,47,524,68,20,0,9,0,0,4,643,471,172,639,4,0,4425,3,5083,4428,643,9,561,0,570,1.58,5653,652,1329,1987,"16.9",11.5,46,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","did not change","did not change","increased by","decreased by","","","61.1","12.2","","","%","%",0,0,4,20,9,4,2,0.6,641,4,2,0,59,0,1,0,"348",0,1,"4",631,"12",14,2,12,14.3,"58","551","609","9.5",11,34,45,"24.44"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5667,2894,2768,1,4,5640,2817,68,9,0,1401,1482,2,2885,68,177,396,467,552,516,392,205,86,34,1,"0 to 98","40",855,1190,542,298,547,1894,444,422,0,223,0,0,47,2894,1484,1408,2884,9,1,14139,16,17091,14155,2894,31,227,0,258,12.02,17349,2925,2995,5925,"12.9",16.9,51.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","35","10.4","38","%","%","%","%",1,7,47,422,223,15,8,1.6,2883,47,11,0,332,20,3,0,"316",0,1,"87",2829,"65",47,11,36,23.4,"332","1845","2177","15.3",15,55,70,"21.43"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1310,520,788,1,1,1308,473,47,0,0,272,247,1,520,11,28,74,95,62,72,63,36,36,43,0,"0 to 106","42",430,31,29,30,79,407,34,72,0,39,0,0,14,520,247,272,520,0,0,4238,0,4767,4238,520,7,106,0,113,6.19,4880,527,894,1423,"8.1",10.8,40.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","1","50","27.3","33.7"," case","%","%","%",0,9,14,72,39,14,8,2.7,515,14,5,0,56,7,1,0,"54",0,2,"73",513,"7",18,5,13,27.8,"56","553","609","9.2",4,17,21,"19.05"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,777,549,228,0,0,777,543,6,0,0,174,375,0,549,8,22,61,133,136,85,61,20,20,3,0,"0 to 89","38",401,92,33,23,218,303,28,66,0,48,0,0,4,549,375,174,549,0,0,971,0,1521,971,549,4,25,0,29,13.79,1550,553,253,806,"6",35.7,71.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","33.3","55.6","71","20.9","%","%","%","%",0,0,4,66,48,13,9,0.7,549,4,0,0,43,1,0,0,"282",0,0,"5",547,"2",2,0,2,0,"43","120","163","26.4",1,4,5,"20"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1710,886,820,0,4,1643,872,4,10,0,350,526,0,876,20,46,81,144,127,162,175,93,27,11,0,"0 to 94","46",574,266,16,20,41,786,49,125,3,53,2,0,14,886,533,353,876,10,0,4912,55,5859,4967,886,3,105,0,108,2.78,5967,889,925,1818,"11.3",14.9,52,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","did not change","decreased by","increased by","increased by","","50","22.2","11","","%","%","%",2,1,14,128,55,15,7,1.6,884,14,2,0,82,2,0,0,"289",0,0,"14",865,"21",10,2,8,20,"82","535","617","13.3",0,11,11,"0"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2543,865,1677,0,1,2533,725,134,4,2,293,566,0,859,28,52,107,170,151,146,121,58,22,10,0,"0 to 91","40",374,420,55,10,112,618,129,100,1,32,0,0,8,865,569,296,859,6,0,4701,3,5571,4704,865,7,67,0,74,9.46,5645,872,1744,2617,"18.3",15.4,34.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","50","33.3","34.8","19.9","%","%","%","%",0,0,8,101,32,12,4,0.9,865,8,0,0,107,9,0,0,"367",0,0,"27",846,"19",0,0,0,NA,"106","516","622","17.0",0,5,5,"0"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2642,1399,1238,1,4,2628,1004,388,6,1,659,728,5,1392,35,119,263,274,210,226,141,82,40,9,0,"0 to 93","35",998,121,189,84,834,460,98,181,3,129,4,1,11,1399,733,661,1392,7,0,6666,2,8076,6668,1399,19,112,0,131,14.5,8207,1418,1350,2773,"10.2",17.3,53.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","38.1","30.3","%","%","%","%",3,2,12,184,133,14,10,0.9,1385,12,14,0,215,13,1,0,"148",0,0,"64",1391,"8",35,14,21,40,"215","949","1164","18.5",7,19,26,"26.92"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4166,2088,2076,1,1,4160,2032,54,2,0,961,1124,1,2086,66,143,339,402,369,311,227,131,65,35,0,"0 to 100","37",1642,243,95,106,1399,600,87,343,0,191,0,0,40,2088,1125,962,2086,2,0,8309,2,10417,8311,2088,43,197,0,240,17.92,10657,2131,2273,4406,"11",20,51.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","200","125","17.4","4.4","%","%","%","%",0,19,40,343,191,17,10,1.9,2085,40,3,0,273,17,2,0,"69",0,-2,"97",2077,"11",38,3,35,7.9,"273","1293","1566","17.4",3,86,89,"3.37"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7723,3239,4479,0,5,7685,2732,488,17,2,1797,1423,0,3220,36,110,409,469,441,493,451,356,270,204,0,"0 to 101","48",2480,293,445,2,589,2626,5,552,2,401,3,1,135,3239,1428,1810,3220,19,0,25200,14,28471,25214,3239,139,1913,0,2052,6.77,30523,3378,6392,9775,"5.4",11.1,43.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","8.3","30.6","19","16.6","%","%","%","%",49,56,136,554,404,18,13,4.2,3233,135,6,1,209,12,2,0,"62",0,15,"554",3160,"79",130,6,124,4.6,"209","2154","2363","8.8",9,205,214,"4.21"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6211,2234,3964,1,12,6125,2029,195,11,0,1202,1021,1,2224,36,98,258,361,290,325,341,232,194,100,0,"0 to 99","47",1316,329,358,221,626,1284,314,448,6,239,4,0,91,2235,1029,1205,2224,11,0,19406,62,21713,19468,2235,80,694,0,774,10.34,22487,2315,4658,6985,"6.8",10.3,37.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","60","51.2","1.3","7","%","%","%","%",8,27,91,454,243,21,11,4.1,2213,91,22,0,175,16,2,0,"65",0,5,"372",2225,"10",119,22,97,18.5,"175","1654","1829","9.6",7,69,76,"9.21"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,94092,42891,50723,21,457,93063,41985,690,211,5,22633,19720,322,42675,911,2000,7792,8580,6751,6437,4848,2704,1549,890,429,"0 to 110","37",15519,5516,6182,15458,10900,13907,17868,3482,28,1885,20,5,671,42891,19816,22747,42675,216,0,283071,342,326832,283413,42891,2579,25699,5,28283,9.12,355115,45470,76422,122375,"8.9",12.8,48.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","0.7","18.6","4.6","3","%","%","%","%",398,295,676,3510,1905,9,5,1.6,42765,673,126,3,3977,246,33,0,"78",1,43,"2580",42054,"837",1247,126,1121,10.1,"3968","27152","31120","12.8",95,1404,1499,"6.34"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1674,768,904,0,2,1649,640,114,11,3,338,416,0,754,15,32,102,139,128,128,92,77,36,19,0,"0 to 101","41",556,86,52,60,32,616,106,52,0,28,0,0,9,768,420,348,754,14,0,4602,9,5389,4611,768,11,120,0,131,8.4,5520,779,1024,1805,"9.3",14.1,46.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","200","200","40","24.5","%","%","%","%",6,2,9,52,28,7,4,1.2,766,9,2,0,76,3,0,1,"189",0,2,"59",733,"35",7,2,5,28.6,"76","361","437","17.4",1,3,4,"25"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9554,3326,6176,0,52,9420,3280,18,25,2,1798,1487,13,3298,61,174,509,485,431,460,431,331,247,196,0,"0 to 105","44",1775,396,355,772,692,1692,914,542,8,307,4,0,118,3325,1504,1808,3298,27,0,33727,60,37131,33787,3325,169,2816,0,2985,5.66,40116,3494,8992,12539,"8.3",8.7,36.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","20","63.2","17.9","17.8","%","%","%","%",40,58,118,550,311,17,10,3.5,3309,118,16,0,339,21,2,0,"7",0,2,"446",3306,"19",237,16,221,6.8,"339","3306","3645","9.3",11,222,233,"4.72"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5792,2875,2889,0,28,5717,2770,72,31,2,997,1839,6,2842,32,89,332,564,531,485,382,217,149,94,0,"0 to 100","42",1279,563,137,863,112,1382,1348,209,3,151,1,0,82,2875,1858,1011,2842,33,0,14126,15,17028,14141,2875,62,331,0,393,15.78,17421,2937,3220,6185,"12.8",16.9,50.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","75","58.3","25.9","34.4","%","%","%","%",14,59,82,212,152,8,6,2.9,2867,81,8,1,195,10,0,7,"1077",0,5,"399",2798,"77",36,8,28,22.2,"194","1119","1313","14.8",4,43,47,"8.51"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1215,568,645,1,1,1200,493,64,11,0,170,387,0,557,7,14,57,99,88,105,105,59,24,10,0,"0 to 95","47",222,289,36,10,25,492,40,56,2,35,0,0,9,568,394,174,557,11,0,3349,2,3934,3351,568,9,121,0,130,6.92,4064,577,766,1345,"9.5",14.2,47.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","did not change","decreased by","increased by","decreased by","","100","10","13.4","","%","%","%",0,5,9,58,35,11,7,1.6,567,9,1,0,37,1,2,0,"275",0,0,"43",561,"7",13,1,12,7.7,"37","353","390","9.5",2,13,15,"13.33"
