"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25355,11471,13812,3,69,24899,10943,423,89,16,5777,5539,50,11366,313,588,1888,1854,1924,1831,1418,827,544,282,2,"0 to 104","40",5648,703,1300,3715,4636,2938,3792,1332,25,827,15,7,172,11471,5600,5820,11366,105,0,57476,282,69304,57758,11471,968,14371,1,15340,6.31,84644,12439,28183,40695,"11.2",14.7,49.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",52,76,179,1357,842,12,8,1.6,11376,177,95,2,1265,103,25,0,"77",0,12,"628",10821,"650"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6355,3295,3056,0,4,6323,2985,295,12,3,1005,2273,2,3280,58,113,310,604,633,567,499,307,146,56,2,"0 to 102","43",1769,856,137,518,192,2473,615,84,1,177,2,0,32,3295,2281,1011,3280,15,0,11790,13,15153,11803,3295,28,358,0,386,7.25,15539,3323,3414,6741,"9.8",21.4,52.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",34,7,32,85,179,3,6,1,3269,31,26,1,214,0,1,7,"1497",0,1,"235",3124,"171"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,290545,154757,135222,92,474,287824,151764,1791,1182,20,77690,74906,959,153555,2356,5502,19906,28497,25779,27910,21763,12085,6817,3725,417,"0 to 108","43",59596,13541,18179,62239,69478,19092,64985,13973,94,7121,39,17,2346,154757,75528,78212,153554,1202,1,638772,972,796479,639744,154757,10918,83071,3,93992,11.62,890471,165675,218293,384537,"14.2",18.6,57,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1177,661,2363,14067,7160,10,5,1.5,154135,2334,622,29,10903,946,142,33,"1737",2,162,"5385",154176,"581"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3713,1460,2246,1,6,3693,1324,133,3,0,596,858,3,1457,43,124,207,282,276,222,174,87,32,13,0,"0 to 97","37",901,149,101,306,695,408,354,213,1,109,1,0,21,1460,859,598,1457,3,0,8716,10,10194,8726,1460,107,700,0,807,13.26,11001,1567,2946,4520,"12.4",14.2,42.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",7,0,21,214,110,15,8,1.4,1457,21,3,0,215,11,3,0,"217",0,0,"35",1454,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1520,685,833,0,2,1517,645,39,1,0,233,451,0,684,5,24,63,116,152,114,98,72,34,7,0,"0 to 91","43",473,162,19,30,42,596,46,60,0,39,0,0,4,685,451,234,684,1,0,3957,0,4654,3957,685,3,46,0,49,6.12,4703,688,879,1569,"9.5",14.6,45.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,60,39,9,6,0.6,681,4,4,0,44,0,0,0,"297",0,0,"24",676,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,73139,26017,46893,12,217,72111,23885,1861,249,22,13608,11880,258,25746,377,1094,4115,5811,4241,3862,3164,1899,898,519,37,"0 to 103","38",6758,8744,2689,7555,2130,13672,9944,1679,34,896,18,8,249,26017,12025,13730,25746,271,0,205732,548,232517,206280,26017,1336,12709,2,14047,9.51,246564,27353,59602,87186,"9.4",11.1,37.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",480,97,257,1713,914,7,4,1,25879,254,138,3,2061,74,15,0,"138",0,17,"1364",25646,"371"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27186,10999,16182,1,4,23650,9921,92,986,0,5065,4852,96,10013,140,404,1851,2111,1676,1463,1428,964,617,324,21,"0 to 105","39",3877,2364,930,2842,349,6431,3233,1191,13,731,10,12,183,10999,5278,5625,10013,986,0,67341,2646,81042,69987,10999,179,1923,0,2102,8.52,83144,11178,18105,29288,"9.4",13.4,41.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",224,81,195,1204,741,11,7,1.8,10944,189,55,6,822,58,18,1,"864",0,15,"1020",10987,"12"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5269,1279,3983,0,7,5219,1124,142,13,0,703,559,4,1266,22,64,174,176,162,206,200,160,85,29,1,"0 to 94","47",705,204,264,93,199,949,118,177,5,107,3,1,15,1279,565,710,1266,13,0,15686,30,17011,15716,1279,60,1538,0,1598,3.75,18609,1339,5521,6867,"6.4",7.2,25.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,182,110,15,9,1.3,1275,16,4,0,119,11,1,0,"9",0,0,"91",1244,"35"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1162,527,632,0,3,1152,513,10,4,0,111,412,0,523,4,18,49,137,110,77,84,32,14,2,0,"0 to 85","39",295,209,8,11,44,418,61,17,0,7,0,0,3,527,413,114,523,4,0,3929,3,4465,3932,527,8,549,0,557,1.44,5022,535,1181,1719,"14.6",10.7,46,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,17,7,4,2,0.6,522,3,5,0,30,0,0,0,"328",0,0,"4",524,"3"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4896,2254,2635,1,6,4868,2195,51,8,0,1111,1113,22,2246,52,136,307,387,428,395,283,149,68,31,18,"0 to 105","40",657,873,370,346,414,1292,540,324,0,173,0,0,31,2254,1114,1118,2245,8,1,12195,16,14510,12211,2254,23,198,0,221,10.41,14731,2277,2833,5117,"11.1",15.5,46.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,31,324,173,15,8,1.4,2240,31,14,0,253,15,1,0,"307",0,2,"79",2202,"52"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1218,447,770,0,1,1217,411,36,0,0,242,204,1,447,10,23,65,73,51,58,57,33,35,42,0,"0 to 106","45",369,30,21,27,65,351,31,61,0,31,0,0,9,447,204,242,447,0,0,3642,0,4097,3642,447,6,86,0,92,6.52,4189,453,856,1310,"7.4",10.8,37.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",4,6,9,61,31,14,7,2,443,9,4,0,47,5,0,0,"46",0,0,"72",444,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,643,452,191,0,0,643,450,2,0,0,132,320,0,452,6,17,49,105,123,76,51,11,11,3,0,"0 to 89","38",331,79,24,18,191,237,24,53,0,37,0,0,3,452,320,132,452,0,0,800,0,1253,800,452,2,23,0,25,8,1278,454,214,668,"5",35.5,70.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,53,37,12,9,0.7,451,3,1,0,29,1,0,0,"272",0,0,"5",452,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1595,806,787,0,2,1530,792,4,10,0,304,492,0,796,13,44,76,130,121,141,168,79,24,10,0,"0 to 94","46",501,259,16,20,41,705,50,113,3,44,2,0,10,806,499,307,796,10,0,4511,55,5377,4566,806,3,94,0,97,3.09,5474,809,881,1692,"10.5",14.8,50.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,10,116,46,15,6,1.2,801,9,5,1,73,2,0,0,"277",0,3,"12",790,"16"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2353,686,1666,0,1,2344,573,108,4,1,253,428,0,681,24,47,99,146,115,105,85,41,16,8,0,"0 to 90","38",304,319,49,9,96,427,158,83,1,26,0,0,4,686,431,255,681,5,0,4488,3,5179,4491,686,4,59,0,63,6.35,5242,690,1725,2416,"16.9",13.2,29.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,84,26,13,4,0.6,681,4,5,0,97,9,0,0,"258",0,0,"25",677,"9"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2201,1083,1113,1,4,2187,777,299,6,1,502,569,5,1076,26,99,187,209,166,171,115,71,31,8,0,"0 to 93","36",775,94,138,69,666,333,77,146,3,112,4,1,9,1083,574,504,1076,7,0,5758,2,6852,5760,1083,16,91,0,107,14.95,6959,1099,1204,2308,"8.5",15.8,49.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,10,149,116,14,11,0.9,1073,10,10,0,170,9,0,0,"99",0,1,"49",1083,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3957,1955,2001,1,0,3952,1899,54,2,0,897,1054,2,1953,61,130,316,386,347,295,209,121,57,33,0,"0 to 101","37",1543,228,83,99,1324,547,82,312,0,171,0,0,39,1955,1055,898,1953,2,0,7177,2,9153,7179,1955,32,174,0,206,15.53,9359,1987,2175,4163,"10.4",21.2,50.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",0,19,39,312,171,16,9,2,1948,39,7,0,251,13,1,0,"65",0,0,"90",1951,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6588,2506,4077,0,5,6552,2123,366,15,2,1395,1094,0,2489,30,79,320,376,344,382,356,268,191,144,16,"0 to 101","47",1854,260,340,35,447,1987,55,468,2,331,2,1,79,2506,1099,1406,2489,17,0,19407,14,21941,19421,2506,92,1693,0,1785,5.15,23726,2598,5770,8373,"4.6",11,39.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",91,27,80,470,333,19,14,3.2,2493,80,13,0,155,11,1,0,"20",0,10,"419",2458,"48"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5583,1781,3793,0,9,5505,1603,171,7,0,944,828,2,1774,32,78,194,291,234,270,268,184,154,76,0,"0 to 99","47",1034,270,277,193,494,1009,271,370,2,192,1,0,60,1781,833,946,1774,7,0,16213,62,18066,16275,1781,61,595,0,656,9.3,18722,1842,4388,6239,"6.1",9.8,33,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",32,11,60,372,193,21,11,3.4,1756,57,25,3,137,11,1,2,"54",0,10,"302",1781,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,86335,36354,49733,22,226,85594,35591,610,148,5,19201,16701,299,36201,790,1679,5989,7561,5879,5531,4143,2283,1283,718,498,"0 to 104","37",12463,4754,5146,13838,9189,10910,16102,2991,22,1641,15,5,540,36354,16767,19286,36201,153,0,235104,350,272334,235454,36354,1895,23021,0,24916,7.61,297250,38249,72754,111251,"8.1",12.9,44.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",556,251,545,3013,1656,9,5,1.5,36157,542,197,3,3347,205,26,0,"63",1,28,"2170",36057,"297"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1459,609,847,0,3,1436,519,79,8,3,247,349,2,598,13,21,83,119,112,104,69,56,24,8,0,"0 to 96","40",438,82,42,36,29,485,84,44,0,23,0,0,5,609,353,254,598,11,0,4012,9,4638,4021,609,6,103,0,109,5.5,4747,615,950,1568,"8.1",13,42.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,5,44,23,8,4,0.8,600,4,9,1,56,2,0,1,"182",0,1,"36",590,"19"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8567,2801,5716,0,50,8444,2765,18,16,2,1502,1259,22,2783,49,146,430,428,381,393,343,249,207,174,1,"0 to 101","44",1346,346,318,773,582,1252,949,428,7,244,3,0,96,2801,1272,1507,2783,18,0,27294,55,30163,27349,2801,127,2521,0,2648,4.8,32811,2928,8237,11215,"7.4",8.9,34.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",57,33,96,435,247,16,9,3.4,2780,91,21,5,284,14,2,0,"5",0,27,"375",2800,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5175,2301,2867,0,7,5134,2218,64,18,1,712,1565,5,2282,23,59,212,488,456,401,315,167,107,73,0,"0 to 100","43",976,429,113,764,91,986,1205,164,2,111,0,0,65,2301,1574,722,2282,19,0,12581,16,14911,12597,2301,46,245,0,291,15.81,15202,2347,3112,5466,"11.3",15.4,45.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",18,47,65,166,111,8,5,2.8,2292,65,9,0,116,6,0,7,"1051",0,8,"324",2268,"33"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1102,493,608,1,0,1091,433,52,8,0,129,356,0,485,6,10,48,91,79,90,96,49,16,8,0,"0 to 95","46",191,260,27,7,24,428,33,44,2,27,0,0,6,493,362,131,485,8,0,2819,2,3329,2821,493,7,107,0,114,6.14,3443,500,715,1216,"8.6",14.5,45.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",1,4,6,46,27,10,6,1.2,493,6,0,0,28,1,2,0,"273",0,1,"31",489,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1498,1177,317,0,4,1494,1148,29,0,0,139,1038,0,1177,5,9,96,384,319,165,112,55,22,10,0,"1 to 98","37",714,279,36,148,124,843,210,35,0,14,0,0,7,1177,1038,139,1177,0,0,1300,0,2489,1300,1177,4,19,0,23,17.39,2512,1181,336,1521,"17.4",47,78.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",14,1,7,35,14,3,2,0.6,1169,7,8,0,16,1,0,1,"596",0,3,"46",1163,"14"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21602,6213,15209,2,178,21265,6105,70,38,0,3176,2880,119,6175,114,249,925,1082,963,975,824,559,340,159,23,"0 to 103","42",2108,786,1241,2040,994,2695,2486,611,13,372,5,1,99,6213,2902,3189,6175,38,0,67404,124,73830,67528,6213,291,6333,0,6624,4.39,80454,6504,21542,28226,"8.4",8.1,30.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",168,31,100,624,377,11,7,1.6,6163,99,50,1,518,22,4,0,"157",0,8,"394",6087,"126"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,42312,18332,23939,2,39,41112,17207,834,282,9,9431,8453,157,18041,332,644,2801,3294,2939,2903,2360,1516,900,596,47,"0 to 103","42",7974,1814,936,7317,4191,6145,7705,2369,25,1349,21,10,414,18332,8607,9565,18040,291,1,108176,917,127500,109093,18332,849,10366,1,11216,7.57,138716,19181,34305,53528,"7.4",13.8,45.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",344,203,424,2394,1370,14,8,2.3,18217,418,115,6,1411,116,16,0,"98",1,22,"1463",18068,"264"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18726,6067,12637,3,19,18366,5870,60,133,4,3153,2758,19,5930,105,263,1963,1157,773,668,609,289,128,94,18,"0 to 105","29",1816,1949,719,1446,424,3232,2274,461,15,172,10,7,31,6067,2828,3220,5929,137,1,64804,209,71201,65013,6067,162,2850,0,3012,5.38,74213,6229,15487,21738,"7.5",8.4,33.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",166,9,38,476,182,8,3,0.6,5975,37,92,1,528,32,3,0,"166",0,4,"282",5570,"497"
