"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,660,116,542,0,2,653,108,6,2,0,62,52,0,114,1,5,12,20,13,16,27,13,7,2,0,"0 to 85","48",66,36,2,10,5,99,10,10,0,4,0,0,2,116,52,64,114,2,0,2432,3,2555,2435,116,7,540,0,547,1.28,3102,123,1082,1207,"10.3",4,18.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","100","25","63.8","%","%","%","%",0,0,2,10,4,9,4,1.7,108,1,8,1,12,0,0,0,"8",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4071,1437,2628,1,5,4045,1377,53,7,0,811,609,10,1430,39,99,205,251,266,237,170,96,51,22,1,"0 to 98","39",344,494,174,418,246,638,546,214,0,111,0,0,19,1437,609,818,1429,7,1,9899,16,11384,9915,1437,14,161,0,175,8,11559,1451,2789,4246,"9.2",12.6,35.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",7,6,19,214,111,15,8,1.3,1347,18,90,1,178,7,1,0,"119",0,6
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1065,329,731,0,5,1060,301,28,0,0,173,156,0,329,9,12,51,46,36,41,47,21,29,37,0,"0 to 106","47",258,19,24,28,47,234,48,22,0,19,0,0,3,329,156,173,329,0,0,3080,0,3415,3080,329,3,70,0,73,4.11,3488,332,801,1138,"6.5",9.5,31.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",45,0,3,22,19,7,6,0.9,309,3,20,0,35,2,0,0,"40",0,3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,570,391,179,0,0,570,389,2,0,0,103,288,0,391,6,9,42,96,114,64,44,10,4,2,0,"0 to 89","38",284,68,18,21,165,198,28,40,0,26,0,0,3,391,288,103,391,0,0,693,0,1086,693,391,2,20,0,22,9.09,1108,393,199,592,"4.4",35.5,68.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,40,26,11,7,0.8,389,3,2,0,20,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1065,373,690,0,2,1001,361,3,9,0,193,171,0,364,7,25,44,46,48,71,73,43,11,5,0,"1 to 92","47",202,120,8,34,18,300,46,70,2,24,2,0,2,373,178,195,364,9,0,3028,55,3462,3083,373,0,80,0,80,0,3542,373,770,1145,"7.1",10.5,35,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",1,0,2,72,26,20,7,0.5,336,1,37,1,40,0,0,0,"40",0,2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2249,574,1674,0,1,2240,502,67,4,1,211,358,0,569,22,37,86,132,94,90,67,30,12,4,0,"0 to 90","36",245,278,38,8,90,325,154,81,1,21,0,0,3,574,361,213,569,5,0,3299,3,3879,3302,574,1,49,0,50,2,3929,575,1723,2299,"16.1",14.6,25.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,3,82,21,15,4,0.5,570,3,4,0,82,9,0,0,"231",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1840,841,998,1,0,1831,589,246,5,1,428,402,5,835,25,83,160,173,117,114,79,58,25,7,0,"0 to 93","33",616,80,107,32,567,236,32,129,3,72,3,1,7,841,406,430,835,6,0,3471,2,4319,3473,841,10,67,0,77,12.99,4396,851,1065,1917,"7",19.4,46.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",3,1,8,132,75,16,9,1,833,8,8,0,144,9,0,0,"5",0,3
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3596,1649,1946,0,1,3593,1600,49,0,0,727,918,4,1649,55,101,270,343,295,248,166,93,49,29,0,"0 to 101","36",1310,184,57,98,1123,441,85,261,0,143,0,0,36,1649,918,727,1649,0,0,6298,2,7964,6300,1649,19,150,0,169,11.24,8133,1668,2096,3765,"9.4",20.5,46.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",19,18,36,261,143,16,9,2.2,1632,36,17,0,204,9,1,0,"63",0,4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5614,1707,3905,1,1,5584,1439,254,12,2,923,769,1,1693,24,54,250,287,229,254,235,183,123,68,0,"0 to 100","45",1143,169,188,193,275,1085,333,335,2,217,2,1,33,1707,773,933,1693,14,0,15592,14,17326,15606,1707,46,1401,0,1447,3.18,18773,1753,5306,7061,"3.9",9.3,31.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",43,6,34,337,219,20,13,2,1674,33,33,1,112,8,1,0,"16",0,12
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4920,1197,3715,0,8,4846,1086,108,3,0,639,553,2,1194,23,45,138,195,165,176,192,119,101,43,0,"0 to 96","47",660,197,179,158,327,645,222,264,2,142,1,0,29,1197,556,639,1194,3,0,13687,63,14959,13750,1197,27,494,0,521,5.18,15480,1224,4209,5441,"5.3",7.9,24.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",47,1,29,266,143,23,12,2.4,1163,26,34,3,84,7,0,0,"35",0,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,79331,29589,49541,22,179,78664,28965,498,121,5,15588,13642,233,29463,633,1329,5065,6350,4741,4430,3292,1767,982,535,465,"0 to 104","37",9744,3755,3729,12235,6971,8457,14035,2358,16,1273,12,5,341,29589,13697,15659,29463,126,0,192131,349,222472,192480,29589,965,18044,0,19009,5.08,241481,30554,67585,98340,"7.1",12.7,38.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",852,143,346,2374,1285,9,5,1.2,29116,340,473,6,2652,158,20,0,"23",0,62
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1254,433,819,0,2,1234,363,61,6,3,142,280,2,424,6,9,58,96,84,78,46,35,14,7,0,"0 to 96","39",275,80,33,36,22,326,76,24,0,10,0,0,2,433,283,148,424,9,0,3594,9,4043,3603,433,3,78,0,81,3.7,4124,436,897,1335,"6.9",10.6,34.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",5,1,2,24,10,6,3,0.5,422,2,11,0,26,1,0,0,"168",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7952,2270,5629,1,52,7830,2239,18,11,2,1204,1016,37,2257,38,119,371,367,321,317,255,185,161,136,0,"0 to 99","41",939,219,247,852,399,817,1041,272,6,163,3,0,48,2270,1024,1209,2257,13,0,22986,57,25323,23043,2270,65,2143,0,2208,2.94,27531,2335,7772,10160,"6.7",8.5,29.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",111,17,48,278,166,13,8,2.1,2204,45,66,3,230,6,1,0,"4",0,15
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4468,1588,2874,1,5,4434,1523,52,12,1,483,1083,9,1575,14,42,158,324,297,296,221,119,63,53,1,"0 to 100","43",744,331,55,445,66,687,822,143,2,91,0,0,32,1588,1090,488,1575,13,0,8461,18,10076,8479,1588,22,186,0,208,10.58,10284,1610,3060,4676,"9.6",15.7,36,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",44,11,32,145,91,10,6,2,1566,31,22,1,87,6,0,1,"623",0,14
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,910,337,573,0,0,902,283,49,5,0,91,241,0,332,4,4,31,62,58,67,57,35,11,8,0,"0 to 95","47",97,103,15,117,15,186,131,32,2,23,0,0,5,337,245,92,332,5,0,2183,4,2534,2187,337,1,95,0,96,1.04,2630,338,668,1006,"7.1",12.9,37.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,34,23,11,7,1.5,229,5,108,0,16,1,2,0,"61",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,441,111,330,0,0,441,102,9,0,0,64,47,0,111,5,5,10,22,6,19,20,17,3,4,0,"1 to 98","49",58,28,16,9,15,84,12,22,0,7,0,0,1,111,47,64,111,0,0,759,0,873,759,111,0,14,0,14,0,887,111,344,455,"5.2",12.5,25.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,1,22,7,20,7,0.9,102,1,9,0,11,1,0,0,"3",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19653,4612,14989,0,52,19449,4515,65,32,0,2370,2131,79,4580,83,168,729,843,726,709,616,406,240,82,10,"0 to 103","41",1284,521,772,2003,557,1636,2387,361,13,230,5,1,51,4612,2148,2384,4580,32,0,55058,125,59867,55183,4612,169,5571,0,5740,2.94,65607,4781,20560,25393,"7.6",7.3,24.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",78,8,52,374,235,9,6,1.1,4516,52,96,0,353,6,2,0,"142",0,13
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,39226,15551,23649,2,24,38050,14639,632,274,6,7929,7110,232,15271,279,540,2433,2888,2517,2458,1954,1231,734,502,15,"0 to 101","41",6268,1443,640,6920,3421,4643,7207,1786,20,981,17,8,300,15551,7253,8056,15270,280,1,92162,929,108690,93091,15551,497,8826,1,9324,5.33,118014,16048,32475,48550,"6.8",13.6,40.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",394,149,308,1806,998,12,7,2,15416,303,135,5,1186,85,11,0,"49",1,44
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16857,4294,12522,1,40,16535,4165,49,76,4,2215,1973,26,4214,53,178,1491,852,546,466,420,184,63,29,12,"0 to 105","28",1227,1291,365,1331,301,2014,1899,293,14,115,11,7,14,4294,2017,2251,4213,80,1,49833,214,54450,50047,4294,87,2381,0,2468,3.53,56918,4381,14903,19325,"6.7",7.7,26,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",84,3,21,307,126,8,3,0.5,4171,21,123,0,339,17,2,0,"121",0,1
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2306,583,1723,0,0,2302,535,45,0,3,282,295,3,580,11,28,110,93,75,94,79,54,29,8,2,"0 to 99","41",263,91,139,87,169,301,110,56,0,33,0,0,3,583,297,283,580,3,0,5192,1,5785,5193,583,4,192,0,196,2.04,5981,587,1915,2502,"6.3",9.8,25.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,3,56,33,10,6,0.5,575,3,8,0,57,2,1,0,"3",0,1
