"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-16 16:25:43,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,24078,9307,14729,4,38,23699,8983,232,80,12,5043,4156,16,9215,139,344,3924,1504,920,858,733,524,237,120,4,"0 to 103","26",4566,2108,1024,1517,1174,6266,1775,994,22,476,26,3,70,9307,4211,5079,9215,92,0,96560,249,106148,96809,9307,210,2798,0,3008,6.98,109156,9517,17527,27086,"10.3",8.7,39.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","14.3","","15.3","5.6","%","","%","%",50,25,73,1016,502,11,6,0.8,9190,72,117,1,662,65,12,0,"172",0,3,"374",8891,"416",534,117,417,21.9,"657","7544","8201","8.0",25,415,440,"5.68"
2020-10-16 16:25:43,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2817,1672,1110,0,35,2722,1390,280,0,2,563,1107,0,1670,8,48,200,354,351,286,222,129,61,13,0,"0 to 103","40",876,227,54,513,18,1036,616,118,0,83,0,0,17,1672,1107,565,1670,2,0,6935,55,8689,6990,1672,11,94,0,105,10.48,8794,1683,1204,2922,"10.5",19.1,59.7,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","60","30.8","88.5","56.3","%","%","%","%",0,3,17,118,83,8,5,1,1655,17,17,0,96,4,0,1,"632",0,2,"50",1592,"80",58,17,41,29.3,"96","650","746","12.9",16,35,51,"31.37"
2020-10-16 16:25:43,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9691,6408,3258,1,24,9492,6105,149,152,2,3137,3088,29,6254,71,168,979,1180,1053,1070,916,578,295,97,1,"0 to 99","42",3651,636,862,1105,490,4281,1483,765,21,367,10,6,125,6408,3172,3207,6254,154,0,30537,30,37049,30567,6408,140,1454,0,1594,8.78,38643,6548,4712,11285,"6.2",16.9,67.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","did not change","increased by","decreased by","decreased by","","3.1","23","35.4","","%","%","%",14,25,131,786,377,13,6,2,6394,131,14,0,404,22,7,1,"445",0,5,"378",5509,"899",211,14,197,6.6,"390","2658","3048","12.8",15,127,142,"10.56"
2020-10-16 16:25:43,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2855,1197,1654,0,4,2848,887,309,1,0,582,614,0,1196,19,59,162,179,170,190,209,121,64,24,0,"0 to 107","45",796,285,58,57,34,1068,94,140,0,72,0,0,11,1197,615,582,1196,1,0,6070,2,7289,6072,1197,18,120,0,138,13.04,7427,1215,1774,2993,"11.1",16.4,42.6,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","600","240","56.6","63.5","%","%","%","%",5,2,11,140,72,12,7,0.9,1194,11,3,0,118,8,1,0,"277",0,1,"65",1166,"31",39,3,36,7.7,"118","825","943","12.5",3,44,47,"6.38"
2020-10-16 16:25:43,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,29243,10268,18968,0,7,29184,10017,205,42,4,5489,4696,37,10222,108,392,1648,1591,1385,1416,1560,1039,677,450,2,"0 to 105","45",5595,1183,869,2575,1141,6025,3056,1612,11,945,4,1,342,10268,4720,5511,10222,46,0,104304,14,114652,104318,10268,386,6854,2,7242,5.33,121894,10654,25822,36485,"6.3",8.7,36.4,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","decreased by","3.6","14","0.9","20.4","%","%","%","%",57,182,343,1623,949,16,10,3.3,10183,338,85,5,760,66,9,0,"69",0,25,"1214",9223,"1045",655,85,570,13,"758","8201","8959","8.5",59,467,526,"11.22"
2020-10-16 16:25:43,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,181889,80443,101291,29,126,179822,74108,5638,655,42,41508,38104,134,79746,1713,4461,11865,15337,13771,13035,10675,5411,2681,1460,34,"0 to 107","39",33913,20844,11517,13472,30365,36397,12984,10687,104,6021,79,29,1500,80443,38548,41759,79746,697,0,526211,1235,608773,527446,80443,5913,58161,22,64096,9.23,672869,86356,159452,245985,"12.9",12.8,47.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.1","6.2","28.2","3.9","%","%","%","%",248,400,1529,10791,6100,14,8,1.9,80112,1520,331,9,8374,608,94,0,"407",1,48,"3449",79122,"1321",3428,331,3097,9.7,"8355","46104","54459","15.3",192,2352,2544,"7.55"
2020-10-16 16:25:43,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1363,663,699,0,1,1361,625,37,1,0,278,383,1,662,6,26,75,124,114,95,85,65,44,29,0,"0 to 99","43",444,97,46,75,28,536,98,64,1,36,1,0,14,663,384,278,662,1,0,4446,0,5119,4446,663,6,41,0,47,12.77,5166,669,740,1410,"9.8",13,49.1,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","100","200","35.7","23.9","%","%","%","%",13,6,14,65,37,10,6,2.1,658,14,5,0,50,0,0,0,"191",0,0,"89",618,"45",9,5,4,55.6,"50","453","503","9.9",1,20,21,"4.76"
2020-10-16 16:25:43,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8321,3332,4981,1,7,8287,3031,291,9,1,1779,1532,11,3322,26,84,348,343,349,475,591,514,355,247,0,"0 to 101","55",2564,218,301,239,270,2691,361,447,1,415,1,0,152,3332,1534,1786,3322,10,0,33117,17,36504,33134,3332,206,3398,2,3606,5.71,40110,3538,8379,11927,"6.7",8.8,42.5,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","109.1","10.7","9.4","25.2","%","%","%","%",92,64,152,448,416,14,13,4.6,3316,151,16,1,162,10,1,0,"65",0,9,"545",3122,"210",145,16,129,11,"162","1766","1928","8.4",8,105,113,"7.08"
2020-10-16 16:25:43,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,8152,3001,5096,2,53,8078,1981,1007,5,7,1670,1315,3,2988,35,111,389,343,324,439,508,400,296,154,1,"0 to 100","52",2383,177,219,209,146,2517,325,284,1,310,1,1,125,3000,1324,1673,2988,12,0,24899,7,27917,24906,3000,100,1662,0,1762,5.68,29679,3100,6758,9914,"6.9",10.4,38,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.3","10.5","17","19.7","%","%","%","%",51,41,126,285,311,10,11,4.2,2988,125,12,1,263,6,2,0,"61",0,10,"531",2941,"59",159,12,147,7.5,"263","2143","2406","10.9",10,129,139,"7.19"
2020-10-16 16:25:43,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14520,5628,8860,1,31,14454,5414,197,16,0,2903,2655,53,5611,60,214,873,833,947,981,762,495,316,145,1,"0 to 102","43",3327,844,477,963,510,3989,1112,925,2,390,3,0,114,5627,2664,2910,5611,16,0,47005,18,52681,47023,5627,156,2273,0,2429,6.42,55110,5783,11133,16949,"8.2",10.5,39.8,"2020-10-04 05:00:00","2020-10-10 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.9","1.2","6.7","12.5","%","%","%","%",76,55,114,927,393,17,7,2,5596,113,31,1,459,57,5,0,"247",0,4,"540",5283,"344",263,31,232,11.8,"458","4990","5448","8.4",22,237,259,"8.49"
