"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1686,866,816,0,4,1619,852,4,10,0,336,520,0,856,20,46,79,142,124,157,173,87,27,11,0,"0 to 94","46",555,266,16,19,41,767,48,124,3,52,2,0,14,866,527,339,856,10,0,4813,55,5740,4868,866,3,94,0,97,3.09,5837,869,910,1783,"11.1",14.9,51.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","56.2","31","","%","%","%",2,1,14,127,54,15,7,1.6,865,14,1,0,82,2,0,0,"286",0,1,"14",847,"19",16,1,15,6.2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2496,827,1668,0,1,2486,692,129,4,2,281,540,0,821,28,52,104,164,145,139,115,52,19,9,0,"0 to 90","40",360,397,54,10,109,584,128,94,1,30,0,0,8,827,543,284,821,6,0,4620,3,5452,4623,827,4,59,0,63,6.35,5515,831,1727,2559,"17.9",15.1,33.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","50","20","71.1","62.6","%","%","%","%",0,0,8,95,30,12,4,1,826,8,1,0,107,9,0,0,"348",0,1,"26",812,"15",3,1,2,33.3
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2508,1297,1207,1,3,2495,934,356,6,1,620,664,6,1290,34,111,243,253,195,210,130,78,35,8,0,"0 to 93","35",921,105,182,82,791,408,91,163,3,122,4,1,10,1297,669,622,1290,7,0,6422,2,7730,6424,1297,16,91,0,107,14.95,7837,1313,1298,2615,"9.6",16.8,52.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","14.3","29.8","12.2","%","%","%","%",3,2,11,166,126,13,10,0.8,1274,11,23,0,202,11,0,0,"115",0,1,"59",1295,"2",33,23,10,69.7
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4082,2046,2035,1,0,4077,1991,53,2,0,934,1108,2,2044,63,138,332,398,365,305,220,128,63,34,0,"0 to 101","37",1614,237,91,102,1374,587,83,336,0,187,0,0,42,2046,1109,935,2044,2,0,7883,2,9950,7885,2046,32,174,0,206,15.53,10156,2078,2209,4288,"10.7",20.5,50.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","14.3","75","12.5","14.5","%","%","%","%",0,19,42,336,187,17,10,2.1,2043,42,3,0,265,16,2,0,"68",0,1,"97",2040,"6",29,3,26,10.3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7351,3023,4324,0,4,7316,2568,438,16,1,1685,1321,0,3006,35,99,383,431,406,459,419,327,251,191,22,"0 to 101","48",2294,291,411,10,547,2446,13,537,2,388,2,1,112,3023,1326,1696,3006,17,0,23787,14,26841,23801,3023,92,1693,0,1785,5.15,28626,3115,6017,9136,"5",10.9,42.4,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","35","42.9","30.4","10.8","%","%","%","%",76,47,113,539,390,18,13,3.7,2999,113,24,0,191,12,2,0,"26",0,7,"519",2952,"71",273,24,249,8.8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5992,2078,3903,0,11,5908,1874,193,11,0,1115,949,3,2067,34,94,230,344,272,307,310,212,181,94,0,"0 to 99","47",1219,310,327,211,574,1191,302,414,5,221,4,0,81,2078,957,1118,2067,11,0,18392,62,20542,18454,2078,61,595,0,656,9.3,21198,2139,4498,6648,"6.5",10.1,35.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","29.4","22","9.1","27.4","%","%","%","%",11,22,81,419,225,21,11,3.9,2068,81,10,0,164,15,2,3,"62",0,4,"346",2073,"5",89,10,79,11.2
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,91303,40751,50179,21,352,90393,39874,677,195,5,21539,18664,348,40551,880,1897,7184,8217,6459,6123,4618,2549,1461,837,526,"0 to 104","37",14324,5257,5855,15115,10366,12727,17458,3309,25,1794,17,5,604,40751,18753,21646,40551,200,0,264787,347,306416,265134,40751,1895,23021,0,24916,7.61,331332,42646,73200,116219,"8.4",12.9,46.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","8.2","31.4","8.5","%","%","%","%",441,281,609,3334,1811,9,5,1.5,40587,609,164,0,3778,231,30,0,"73",1,18,"2461",40050,"701",1889,164,1725,8.7
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1624,727,895,0,2,1600,609,105,10,3,317,397,0,714,15,30,95,133,123,121,87,71,33,19,0,"0 to 101","41",522,86,51,55,31,581,102,49,0,28,0,0,5,727,401,326,714,13,0,4495,9,5241,4504,727,6,103,0,109,5.5,5350,733,998,1733,"8.9",13.7,45.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","50","33.3","56.2","%","%","%","%",11,2,5,49,28,7,4,0.7,727,5,0,0,72,3,0,1,"189",0,0,"57",694,"33",5,0,5,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9136,3087,5992,0,57,9001,3045,19,21,2,1671,1379,14,3064,55,167,477,453,404,428,389,289,231,194,0,"0 to 105","44",1592,380,341,751,663,1505,896,506,8,286,4,0,110,3087,1393,1680,3064,23,0,31283,55,34443,31338,3087,127,2521,0,2648,4.8,37091,3214,8513,11784,"7.8",8.7,35.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","did not change","decreased by","increased by","decreased by","","54.5","27.8","2.4","","%","%","%",45,53,110,514,290,17,10,3.6,3072,109,15,1,322,20,2,0,"7",0,4,"438",3075,"12",256,15,241,5.9
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5611,2722,2864,0,25,5545,2630,65,26,1,918,1771,6,2695,30,82,302,548,508,458,362,199,141,92,0,"0 to 100","42",1195,524,125,851,109,1251,1335,195,3,139,1,0,76,2722,1785,931,2695,27,0,13611,15,16360,13626,2722,46,245,0,291,15.81,16651,2768,3109,5902,"12.2",16.6,49.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10","63.2","21.2","33","%","%","%","%",17,57,76,198,140,8,6,2.8,2706,76,16,0,174,7,0,7,"1066",0,3,"396",2662,"60",43,16,27,37.2
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1184,546,636,1,1,1170,474,62,10,0,162,374,0,536,6,13,55,96,86,99,104,57,20,10,0,"0 to 95","46",208,286,34,8,26,474,36,54,2,34,0,0,8,546,380,166,536,10,0,3169,2,3732,3171,546,7,107,0,114,6.14,3846,553,743,1298,"9.2",14.4,46.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","6.7","8.5","%","","%","%",7,4,8,56,34,11,7,1.5,544,8,2,0,34,1,2,0,"274",0,0,"41",540,"6",19,2,17,10.5
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1548,1230,315,0,3,1545,1184,46,0,0,174,1056,0,1230,7,11,106,391,322,170,120,62,25,16,0,"1 to 98","37",824,349,39,18,149,997,84,43,0,21,0,0,12,1230,1056,174,1230,0,0,1434,0,2676,1434,1230,4,19,0,23,17.39,2699,1234,334,1571,"18",45.7,79.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","25","10","37.5","38.1","%","%","%","%",0,7,12,43,21,4,2,1,1230,12,0,0,22,1,0,1,"757",0,2,"81",1211,"19",8,0,8,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22313,7293,14827,5,188,21950,7124,117,51,1,3758,3356,127,7241,133,294,1090,1201,1099,1106,974,714,439,212,31,"0 to 103","43",2733,925,1508,2075,1199,3528,2514,825,14,531,7,2,169,7293,3386,3777,7241,52,0,75402,123,82923,75525,7293,291,6333,0,6624,4.39,89547,7584,21160,28937,"8.6",8.5,34,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3","14.7","8.6","19","%","%","%","%",111,62,171,839,538,12,8,2.3,7262,171,31,0,609,28,6,1,"247",0,22,"563",7054,"239",437,31,406,7.1
