"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24313,10448,13659,3,203,23687,9895,412,125,16,5223,4964,120,10307,281,537,1757,1709,1753,1654,1282,746,490,237,2,"0 to 104","40",5046,630,1069,3562,4153,2528,3626,1167,23,728,13,6,136,10448,5026,5264,10307,141,0,52428,289,63235,52717,10448,800,13575,1,14376,5.56,77611,11248,27234,38689,"10.6",14.5,46.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","11.1","24.8","35.1","33.6","%","%","%","%",91,55,142,1190,741,12,8,1.4,10334,142,114,0,1156,77,24,0,"10",0,12
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5971,2893,3075,0,3,5943,2643,238,10,2,832,2045,4,2881,57,95,272,550,570,504,422,259,120,43,1,"0 to 102","43",1159,482,123,1117,126,1447,1308,49,1,130,2,0,15,2893,2053,836,2881,12,0,10661,13,13622,10674,2893,18,311,0,329,5.47,13951,2911,3386,6300,"9.1",20.9,48.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","34.4","27.5","34.8","21.5","%","%","%","%",57,2,15,50,132,2,5,0.5,2873,15,20,0,187,0,1,4,"1431",0,4
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,268405,133623,134406,93,283,266166,131095,1619,899,10,67200,64683,831,132714,1956,4406,16923,25028,22397,24034,18767,10523,5949,3330,310,"-1 to 108","43",48454,11748,12984,59528,55106,15926,61682,12400,70,6299,38,16,1874,133623,65124,67603,132713,909,1,552594,987,688913,553581,133623,8250,76317,3,84570,9.76,773483,141873,210723,352975,"13",18.3,52.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","38.6","41.9","45.3","19.1","%","%","%","%",1599,616,1890,12470,6337,10,5,1.4,132461,1881,1162,9,8828,791,113,24,"1488",2,180
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3581,1358,2217,1,5,3562,1222,133,3,0,556,796,3,1355,41,121,186,266,257,205,162,81,27,12,0,"0 to 97","36",845,135,81,294,656,367,332,200,1,101,1,0,16,1358,797,558,1355,3,0,8203,13,9581,8216,1358,85,558,0,643,13.22,10224,1443,2775,4224,"11.6",14.1,40.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","30.8","50.4","33.3","%","%","%","%",2,0,16,201,102,15,8,1.2,1351,16,7,0,208,11,3,0,"199",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1372,553,819,0,0,1372,515,38,0,0,182,371,0,553,1,19,50,94,128,89,82,56,27,7,0,"3 to 91","43",296,60,8,189,9,324,220,48,0,32,0,0,4,553,371,182,553,0,0,3441,0,4004,3441,553,3,41,0,44,6.82,4048,556,860,1416,"8.6",13.7,40.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","did not change","increased by","increased by","","","552.4","67.1","","","%","%",0,0,4,48,32,9,6,0.7,547,4,6,0,33,0,0,0,"62",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,70086,23530,46366,13,177,69127,21648,1642,218,22,12265,10868,157,23290,328,955,3804,5407,3892,3471,2796,1650,776,429,22,"0 to 103","37",5767,7646,2385,7492,1871,11619,9800,1320,29,704,15,7,189,23530,10996,12375,23290,240,0,187188,552,211488,187740,23530,1102,11831,2,12935,8.52,224423,24632,58197,83021,"9",11,35.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10","43.7","9.7","4.3","%","%","%","%",586,73,196,1349,719,6,4,0.8,23437,195,93,1,1831,57,10,0,"117",0,30
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,25898,9632,16254,1,11,22443,8652,90,890,0,4412,4217,113,8742,119,349,1708,1898,1494,1263,1214,802,499,277,9,"0 to 105","38",3224,2138,676,2704,301,5362,3079,915,10,542,8,8,120,9632,4596,4923,8742,890,0,59921,2631,72229,62552,9632,123,1673,0,1796,6.85,74025,9755,17927,27694,"8.9",13.2,37.7,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","8.6","27.2","69.3","37.4","%","%","%","%",255,64,128,925,550,10,6,1.3,9508,128,124,0,724,49,15,0,"755",0,25
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4984,1078,3900,0,6,4938,942,126,10,0,589,473,6,1068,18,48,151,151,131,176,170,138,72,22,1,"0 to 94","47",607,172,196,93,156,793,119,150,4,89,2,1,13,1078,479,593,1068,10,0,14037,30,15164,14067,1078,59,1510,0,1569,3.76,16733,1137,5410,6553,"6.1",6.8,22.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","33.3","42.6","8.7","7.5","%","%","%","%",4,1,14,154,91,15,9,1.3,1070,14,8,0,92,9,1,0,"9",0,2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,987,430,555,0,2,980,420,8,2,0,74,354,0,428,0,6,39,124,97,65,64,24,9,2,0,"6 to 85","38",179,133,4,112,27,265,136,11,0,5,0,0,2,430,354,76,428,2,0,3477,3,3916,3480,430,7,543,0,550,1.27,4466,437,1098,1537,"13.1",9.8,44.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","did not change","did not change","increased by","increased by","","","556.8","119.4","","","%","%",0,0,2,11,5,3,2,0.5,418,2,12,0,12,0,0,0,"178",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4533,1903,2623,1,6,4505,1843,52,8,0,959,917,19,1895,44,112,255,336,370,328,224,133,63,27,11,"0 to 105","40",445,648,251,551,306,810,779,243,0,123,0,0,21,1903,917,967,1894,8,1,11084,16,13043,11100,1903,19,182,0,201,9.45,13244,1922,2805,4734,"10.3",14.5,42.4,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","increased by","85.7","38.7","12.9","32.4","%","%","%","%",3,7,21,243,123,13,7,1.1,1884,21,19,0,210,8,1,0,"193",0,1
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1120,366,750,0,4,1116,338,28,0,0,196,170,0,366,9,14,57,58,38,44,51,25,31,39,0,"0 to 106","46",294,25,20,27,52,282,32,33,0,20,0,0,5,366,170,196,366,0,0,3292,0,3665,3292,366,5,79,0,84,5.95,3749,371,829,1204,"6.8",9.9,33.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","25","","25","24.5","%","","%","%",42,2,5,33,20,10,6,1.4,363,3,3,2,37,5,0,0,"42",0,2
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,585,405,180,0,0,585,403,2,0,0,112,293,0,405,6,10,43,99,117,65,48,10,5,2,0,"0 to 89","38",293,77,22,13,170,214,21,45,0,30,0,0,3,405,293,112,405,0,0,725,0,1132,725,405,2,23,0,25,8,1157,407,203,610,"4.6",35.2,69.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","41.7","38","","%","%","%",0,0,3,45,30,12,8,0.7,401,3,4,0,21,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1404,659,741,0,4,1338,647,3,9,0,239,411,0,650,9,31,66,112,99,115,129,69,20,9,0,"0 to 94","46",387,234,13,16,34,574,42,92,2,39,2,0,2,659,418,241,650,9,0,4130,55,4848,4185,659,1,87,0,88,1.14,4936,660,828,1492,"9.3",13.4,47,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","decreased by","33.3","71.4","97.8","13.1","%","%","%","%",2,0,2,94,41,15,7,0.3,648,2,11,0,53,0,0,0,"245",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2290,618,1671,0,1,2281,521,92,4,1,231,382,0,613,25,42,96,135,99,96,73,33,14,5,0,"0 to 90","36",265,299,41,8,90,369,154,82,1,23,0,0,4,618,385,233,613,5,0,3429,3,4052,3432,618,2,56,0,58,3.45,4110,620,1727,2348,"16.5",15.1,27.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","100","40","26.9","39.8","%","%","%","%",0,0,4,83,23,14,4,0.6,618,4,0,0,93,9,0,0,"235",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2028,976,1050,1,1,2017,700,269,6,1,454,510,5,969,25,86,177,191,149,143,105,66,26,8,0,"0 to 93","35",675,85,112,97,601,263,105,134,3,82,3,1,7,976,515,456,969,7,0,4921,2,5912,4923,976,14,84,0,98,14.29,6010,990,1134,2126,"7.8",16.5,48.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","50","50","58","42.7","%","%","%","%",3,2,8,137,85,15,9,0.8,963,8,13,0,153,9,0,0,"37",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3746,1783,1963,0,0,3743,1731,51,1,0,805,973,4,1782,57,115,289,360,324,268,185,103,52,30,0,"0 to 101","37",1424,198,66,94,1218,484,80,281,0,152,0,0,38,1783,974,805,1782,1,0,6584,2,8386,6586,1783,27,161,0,188,14.36,8574,1810,2124,3934,"9.8",21.1,48.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","40","76.9","23.7","29.1","%","%","%","%",20,19,38,281,152,16,9,2.1,1762,38,21,0,225,12,1,0,"64",0,1
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5973,2028,3942,0,3,5942,1723,291,12,2,1122,892,0,2014,25,66,276,324,278,306,285,218,143,98,9,"0 to 101","46",1528,224,248,14,371,1615,28,386,2,264,2,1,48,2028,896,1132,2014,14,0,16984,14,19039,16998,2028,65,1565,0,1630,3.99,20669,2093,5507,7603,"4.2",10.1,35,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","9.5","36.9","6.2","11.6","%","%","%","%",48,20,49,388,266,20,14,2.4,2022,48,6,1,133,11,1,0,"20",0,15
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5207,1449,3750,0,8,5133,1323,123,3,0,765,678,3,1446,27,55,160,236,196,215,229,145,127,59,0,"0 to 98","48",831,226,199,190,396,798,252,308,2,160,1,0,37,1449,681,765,1446,3,0,14566,63,16091,14629,1449,35,556,0,591,5.92,16682,1484,4306,5798,"5.7",8.9,28.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","43.4","14.8","7.5","%","%","%","%",73,4,37,310,161,22,12,2.6,1435,37,14,0,102,9,1,1,"43",0,8
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,82532,32731,49587,22,192,81843,32038,558,130,5,17289,15076,231,32596,709,1503,5495,6945,5277,4911,3714,2002,1105,619,451,"0 to 104","37",10943,4236,4322,13095,7980,9517,15099,2575,19,1396,14,5,388,32731,15137,17363,32596,135,0,211428,350,244990,211778,32731,1484,21086,0,22570,6.58,267560,34215,70673,105102,"7.6",12.8,41.5,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40.1","42.3","16.5","18.8","%","%","%","%",854,191,393,2594,1410,8,5,1.2,32587,393,144,0,2999,173,22,0,"34",0,40
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1346,507,835,0,4,1322,429,67,8,3,185,310,1,496,9,17,71,106,98,84,54,42,18,8,0,"0 to 96","39",344,81,35,36,25,394,77,31,0,16,0,0,2,507,315,191,496,11,0,3756,9,4279,3765,507,5,96,0,101,4.95,4380,512,931,1447,"7.4",11.7,38,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","56.2","22.5","26.5","%","%","%","%",2,1,2,31,16,7,4,0.4,505,2,2,0,41,1,0,1,"174",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8274,2543,5677,1,53,8150,2510,18,13,2,1363,1138,27,2528,45,136,393,397,356,361,293,215,191,155,1,"0 to 101","43",1075,275,287,891,469,964,1095,328,7,192,3,0,56,2543,1147,1369,2528,15,0,24718,56,27330,24774,2543,96,2367,0,2463,3.9,29793,2639,8044,10737,"7.1",8.9,31.9,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","11.1","55.9","33.1","7.4","%","%","%","%",92,25,56,335,195,14,8,2.2,2523,56,20,0,261,8,1,0,"4",0,8
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4794,1897,2891,1,5,4758,1827,55,14,1,545,1327,10,1882,17,49,178,405,390,346,259,127,69,57,0,"0 to 100","42",796,362,89,635,73,771,1038,150,2,101,0,0,38,1897,1335,551,1882,15,0,9820,18,11749,9838,1897,36,214,0,250,14.4,11999,1933,3105,5044,"10.4",16.1,40.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","50","66.7","38.6","41.6","%","%","%","%",63,31,38,152,101,9,6,2,1821,38,76,0,97,6,0,3,"920",0,5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1057,455,599,1,2,1045,400,49,6,0,108,341,0,449,6,8,43,81,77,86,89,45,13,7,0,"0 to 95","46",181,240,20,8,23,394,32,38,2,25,0,0,5,455,346,109,449,6,0,2519,4,2993,2523,455,3,105,0,108,2.78,3101,458,704,1165,"8.3",14.8,43.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","NO","NO","did not change","decreased by","decreased by","decreased by","","25","36.6","23.9","","%","%","%",0,4,5,40,25,9,6,1.1,453,5,2,0,25,1,2,0,"267",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,472,148,323,0,1,471,139,9,0,0,80,68,0,148,5,6,15,29,15,21,26,18,9,4,0,"1 to 98","47",83,31,19,15,17,109,22,27,0,9,0,0,2,148,68,80,148,0,0,789,0,940,789,148,2,16,0,18,11.11,958,150,339,490,"5.6",15.7,31.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","36.4","45.8","1.9","%","%","%","%",9,0,2,27,9,19,7,1.4,146,1,2,1,12,1,0,0,"10",0,1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20321,5177,15063,0,81,20091,5080,67,30,0,2625,2426,96,5147,93,206,800,926,830,807,705,442,257,96,15,"0 to 103","41",1523,630,953,2041,731,1955,2461,443,13,276,5,1,68,5177,2442,2638,5147,30,0,59969,124,65358,60093,5177,232,6009,0,6241,3.72,71599,5409,21072,26562,"7.9",7.6,26.6,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","14.9","32.5","9","14.1","%","%","%","%",119,15,69,456,281,9,6,1.3,5161,69,16,0,423,11,3,0,"144",0,17
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,40403,16632,23740,2,29,39218,15622,725,278,7,8540,7636,171,16347,303,594,2585,3048,2670,2630,2106,1348,784,527,37,"0 to 102","41",6781,1568,788,7210,3702,5104,7541,1926,20,1077,17,9,334,16632,7786,8669,16346,285,1,97094,928,114708,98022,16632,658,9714,1,10373,6.34,125081,17290,33454,50776,"7.1",13.8,42.8,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20","16.2","30.5","8.6","%","%","%","%",313,176,343,1946,1094,12,7,2.1,16529,343,103,0,1293,91,13,0,"66",1,35
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17660,5006,12630,2,22,17331,4847,55,100,4,2574,2318,10,4902,71,209,1698,972,643,564,492,216,79,45,17,"0 to 105","29",1484,1560,500,1358,346,2543,2013,372,13,140,10,7,25,5006,2372,2624,4901,104,1,54930,224,60275,55154,5006,130,2649,0,2779,4.68,63054,5136,15279,20439,"7.1",8.1,29.1,"2020-08-02 05:00:00","2020-08-08 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","45.5","21.4","5.9","2.8","%","%","%","%",89,8,32,385,150,8,3,0.6,4965,31,41,1,409,24,2,0,"137",0,10
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2444,687,1755,0,2,2437,637,46,1,3,335,345,3,683,15,36,128,108,88,116,86,66,32,9,3,"0 to 99","41",335,119,153,76,185,390,108,61,0,39,0,0,5,687,348,336,683,4,0,5582,1,6280,5583,687,5,218,0,223,2.24,6503,692,1973,2667,"6.7",10.6,28.3,"2020-08-02 05:00:00","2020-08-08 05:00:00","YES","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","14.3","43.8","31.5","10.3","%","%","%","%",2,1,5,61,39,9,6,0.7,684,4,3,1,75,3,3,0,"4",0,2
