"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25237,11268,13785,3,181,24647,10718,423,111,16,5641,5408,92,11141,310,577,1864,1827,1890,1795,1388,812,530,274,1,"0 to 104","40",5516,690,1211,3724,4523,2817,3801,1299,25,805,15,6,163,11268,5473,5686,11141,127,0,56873,281,68496,57154,11268,968,14371,1,15340,6.31,83836,12236,28156,40577,"11.1",14.6,48.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",61,76,169,1324,820,12,8,1.5,11245,169,23,0,1242,98,25,0,"74",0,9,"604",10727,"541"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6288,3226,3058,0,4,6257,2921,291,11,3,972,2238,2,3212,57,110,299,594,626,559,487,295,144,53,2,"0 to 102","43",1656,769,135,652,181,2268,763,81,1,171,2,0,31,3226,2246,977,3212,14,0,11598,13,14892,11611,3226,28,358,0,386,7.25,15278,3254,3416,6674,"9.7",21.3,51.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",35,7,31,82,173,3,6,1,3214,31,12,0,208,0,1,5,"1463",0,5,"229",3076,"150"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,288179,152612,135017,92,458,285743,149892,1786,924,10,76747,73954,977,151678,2313,5376,19580,28126,25465,27515,21471,11935,6729,3689,413,"0 to 120","43",58130,13280,17576,62692,67573,18602,65503,13659,70,6983,38,16,2253,152612,74425,77153,151677,934,1,627372,971,782903,628343,152612,10918,83071,3,93992,11.62,876895,163530,218088,382171,"14.1",18.6,56.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1277,661,2269,13729,7021,9,5,1.5,151986,2259,626,10,10680,914,135,31,"1667",2,172,"5297",152185,"427"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3699,1450,2242,1,6,3679,1314,133,3,0,592,852,3,1447,43,124,206,280,275,219,172,87,31,13,0,"0 to 97","37",893,147,100,307,689,403,355,209,1,107,1,0,21,1450,853,594,1447,3,0,8647,10,10114,8657,1450,107,700,0,807,13.26,10921,1557,2942,4506,"12.4",14.3,42.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",7,0,21,210,108,15,8,1.4,1451,21,-1,0,215,11,3,0,"216",0,1,"36",1444,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1490,660,829,0,1,1488,620,39,1,0,221,438,0,659,5,23,61,111,148,109,95,69,32,7,0,"0 to 91","43",453,158,19,29,42,572,45,58,0,37,0,0,4,660,438,222,659,1,0,3899,0,4571,3899,660,3,46,0,49,6.12,4620,663,875,1539,"9.4",14.4,44.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,58,37,9,6,0.6,659,4,1,0,42,0,0,0,"294",0,0,"24",651,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72686,25658,46800,12,216,71661,23544,1845,247,22,13414,11739,236,25389,372,1079,4067,5769,4190,3801,3105,1871,873,498,33,"0 to 103","38",6565,8590,2631,7603,2081,13301,10007,1606,33,857,18,8,235,25658,11881,13537,25389,269,0,203292,548,229716,203840,25658,1336,12709,2,14047,9.51,243763,26994,59509,86733,"9.4",11.1,37.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",509,97,243,1639,875,7,4,0.9,25558,243,100,0,2037,70,14,0,"134",0,13,"1252",25328,"330"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27020,10832,16183,1,4,23503,9773,92,967,0,4979,4791,95,9865,137,396,1837,2079,1661,1441,1403,940,602,315,21,"0 to 105","39",3804,2347,891,2823,345,6312,3208,1155,12,699,10,10,171,10832,5209,5528,9865,967,0,66077,2645,79609,68722,10832,179,1923,0,2102,8.52,81711,11011,18106,29122,"9.3",13.5,40.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",239,81,181,1167,709,11,7,1.7,10790,181,42,0,808,58,18,0,"862",0,19,"1011",10822,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5225,1257,3961,0,7,5175,1103,141,13,0,690,551,3,1244,22,60,172,174,162,201,193,159,85,28,1,"0 to 94","47",695,196,257,96,193,928,123,166,5,101,3,1,15,1257,557,697,1244,13,0,15430,30,16734,15460,1257,60,1538,0,1598,3.75,18332,1317,5499,6823,"6.4",7.2,25.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,171,104,14,9,1.3,1248,16,9,0,115,11,1,0,"9",0,1,"79",1224,"33"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1148,519,626,0,3,1137,505,9,5,0,109,405,0,514,2,17,49,137,108,76,84,32,12,2,0,"0 to 85","39",292,204,7,11,44,409,61,16,0,6,0,0,3,519,407,112,514,5,0,3914,3,4442,3917,519,8,549,0,557,1.44,4999,527,1175,1705,"14.5",10.5,45.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,16,6,4,2,0.6,511,3,8,0,27,0,0,0,"327",0,0,"4",517,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4830,2194,2628,1,7,4801,2135,51,8,0,1086,1073,27,2186,52,133,302,379,418,386,266,140,68,31,19,"0 to 105","39",612,831,334,409,381,1194,611,310,0,161,0,0,29,2194,1074,1093,2185,8,1,12113,16,14369,12129,2194,23,198,0,221,10.41,14590,2217,2826,5051,"11",15.2,45.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,29,310,161,15,8,1.3,2182,29,12,0,250,15,1,0,"303",0,1,"75",2147,"47"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1210,441,768,0,1,1209,406,35,0,0,237,203,1,441,10,21,64,71,50,57,57,33,36,42,0,"0 to 106","45",362,30,20,29,63,344,34,58,0,29,0,0,9,441,203,237,441,0,0,3583,0,4032,3583,441,6,86,0,92,6.52,4124,447,854,1302,"7.4",10.8,36.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",7,6,9,58,29,14,7,2,439,9,2,0,45,5,0,0,"46",0,2,"72",438,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,634,444,189,0,1,633,442,2,0,0,128,315,1,444,6,16,48,105,123,73,51,10,10,2,0,"0 to 89","38",322,79,24,19,188,231,25,51,0,35,0,0,3,444,315,128,444,0,0,792,0,1237,792,444,2,23,0,25,8,1262,446,212,659,"4.9",35.3,70.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,51,35,12,8,0.7,444,3,0,0,28,1,0,0,"270",0,0,"5",444,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1589,800,787,0,2,1524,786,4,10,0,302,488,0,790,13,44,75,130,119,140,167,78,24,10,0,"0 to 94","46",495,259,16,20,40,701,49,112,3,44,2,0,8,800,495,305,790,10,0,4477,55,5337,4532,800,3,94,0,97,3.09,5434,803,881,1686,"10.5",14.8,50.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,8,115,46,15,6,1,796,8,4,0,73,2,0,0,"275",0,4,"12",785,"15"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2340,673,1666,0,1,2331,563,105,4,1,249,419,0,668,24,44,99,143,111,104,85,41,15,7,0,"0 to 90","38",301,312,47,8,96,418,154,83,1,26,0,0,4,673,422,251,668,5,0,4472,3,5150,4475,673,4,59,0,63,6.35,5213,677,1725,2403,"16.8",13,28.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,84,26,13,4,0.6,672,4,1,0,94,9,0,0,"253",0,0,"25",665,"8"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2171,1064,1102,1,4,2157,765,292,6,1,497,555,5,1057,26,95,186,208,161,165,114,70,31,8,0,"0 to 93","35",766,94,131,66,654,326,77,144,3,110,4,1,8,1064,560,499,1057,7,0,5682,2,6757,5684,1064,16,91,0,107,14.95,6864,1080,1193,2278,"8.4",15.7,49.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,9,147,114,14,11,0.8,1059,9,5,0,166,9,0,0,"96",0,0,"47",1064,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3938,1938,1999,1,0,3933,1884,52,2,0,887,1045,4,1936,60,129,314,382,347,290,210,116,58,32,0,"0 to 101","37",1529,225,82,100,1313,539,84,305,0,167,0,0,39,1938,1046,888,1936,2,0,7112,2,9070,7114,1938,32,174,0,206,15.53,9276,1970,2173,4144,"10.3",21.2,50,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",9,19,39,305,167,16,9,2,1934,39,4,0,249,12,1,0,"65",0,0,"89",1934,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6482,2449,4028,0,5,6446,2076,356,15,2,1354,1069,9,2432,30,78,312,370,338,373,344,264,182,136,22,"0 to 101","47",1820,253,311,48,427,1923,82,448,2,313,2,1,70,2449,1074,1365,2432,17,0,19030,14,21507,19044,2449,92,1693,0,1785,5.15,23292,2541,5721,8267,"4.5",10.9,39.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",90,27,71,450,315,19,13,2.9,2441,70,8,1,154,11,1,0,"22",0,10,"398",2401,"48"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5542,1740,3792,0,10,5464,1579,155,6,0,926,807,1,1734,29,72,192,283,231,260,265,183,151,74,0,"0 to 99","48",1021,263,261,189,484,983,267,365,2,189,1,0,53,1740,811,928,1734,6,0,16016,62,17828,16078,1740,61,595,0,656,9.3,18484,1801,4387,6198,"6.1",9.7,32.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",40,11,53,367,190,22,11,3,1735,53,5,0,127,10,1,2,"54",0,12,"300",1740,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,85769,35814,49718,22,215,85038,35056,604,149,5,18919,16459,282,35660,780,1655,5914,7477,5804,5431,4072,2235,1255,698,493,"0 to 119","37",12203,4672,4972,13813,8993,10630,16037,2922,22,1606,14,5,530,35814,16525,19001,35660,154,0,231571,349,268257,231920,35814,1895,23021,0,24916,7.61,293173,37709,72739,110685,"8",12.9,44,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",678,251,535,2944,1620,9,5,1.5,35721,525,93,10,3303,200,26,0,"63",1,43,"2117",35591,"223"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1434,589,842,0,3,1411,504,74,8,3,236,341,1,578,13,21,83,115,108,101,66,53,21,8,0,"0 to 96","39",419,81,40,38,28,467,83,42,0,20,0,0,4,589,345,243,578,11,0,3899,9,4505,3908,589,6,103,0,109,5.5,4614,595,945,1543,"7.9",12.9,41.5,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,4,42,20,8,4,0.7,587,4,2,0,56,2,0,1,"181",0,0,"36",571,"18"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8505,2756,5698,0,51,8382,2721,18,15,2,1479,1236,24,2739,49,141,425,418,376,388,337,243,207,172,0,"0 to 101","44",1302,339,318,780,562,1219,958,416,7,239,3,0,80,2756,1248,1484,2739,17,0,26969,55,29793,27024,2756,127,2521,0,2648,4.8,32441,2883,8219,11153,"7.4",8.9,33.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",61,33,80,423,242,16,9,2.9,2747,79,9,1,278,12,2,0,"5",0,13,"357",2755,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5105,2237,2860,0,8,5065,2157,62,16,1,678,1536,5,2219,23,58,205,475,444,396,304,158,101,72,0,"0 to 100","42",943,418,109,749,84,946,1189,160,2,111,0,0,65,2236,1545,686,2219,17,0,12169,16,14434,12185,2236,46,245,0,291,15.81,14725,2282,3105,5396,"11.1",15.5,44.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",31,47,65,162,111,8,5,2.9,2229,65,7,0,114,6,0,5,"1048",0,12,"319",2207,"29"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1101,491,609,1,0,1090,431,52,8,0,129,354,0,483,6,10,48,90,79,90,96,49,15,8,0,"0 to 95","46",191,261,23,8,23,426,34,43,2,26,0,0,5,491,360,131,483,8,0,2785,2,3293,2787,491,7,107,0,114,6.14,3407,498,716,1215,"8.6",14.6,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",1,4,5,45,26,10,6,1,491,5,0,0,28,1,2,0,"273",0,0,"30",487,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1493,1165,325,0,3,1490,1137,28,0,0,134,1031,0,1165,5,9,95,383,319,161,109,53,21,10,0,"1 to 98","37",628,240,34,263,104,726,335,33,0,12,0,0,4,1165,1031,134,1165,0,0,1308,0,2485,1308,1165,4,19,0,23,17.39,2508,1169,344,1516,"17.3",46.6,78.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",25,1,4,33,12,3,2,0.3,1164,4,1,0,16,1,0,0,"455",0,2,"42",1156,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21450,6089,15174,0,187,21108,5983,70,36,0,3112,2813,128,6053,111,240,905,1069,956,950,810,543,327,152,26,"0 to 103","42",2018,768,1221,2046,946,2599,2508,581,13,353,5,1,93,6089,2833,3125,6053,36,0,66308,124,72606,66432,6089,291,6333,0,6624,4.39,79230,6380,21507,28074,"8.4",8.1,29.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",177,31,94,594,358,10,6,1.5,6046,94,43,0,501,20,4,0,"153",0,7,"318",5968,"121"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,42010,18064,23909,2,35,40808,16942,826,287,9,9264,8335,169,17768,327,633,2765,3251,2898,2856,2325,1488,885,588,48,"0 to 103","42",7767,1778,913,7310,4109,5976,7683,2310,25,1314,21,9,402,18064,8492,9400,17767,296,1,106822,918,125875,107740,18064,849,10366,1,11216,7.57,137091,18913,34275,53226,"7.4",13.8,45,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",343,203,411,2335,1335,13,8,2.3,18009,411,55,0,1389,110,15,0,"94",1,28,"1440",17850,"214"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18565,5908,12636,3,18,18213,5719,59,126,4,3055,2704,19,5778,98,248,1920,1133,751,656,592,278,124,91,17,"0 to 105","29",1766,1895,694,1423,417,3130,2231,443,15,168,10,7,29,5908,2771,3118,5777,130,1,63870,210,70111,64080,5908,162,2850,0,3012,5.38,73123,6070,15486,21577,"7.5",8.3,32.7,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",179,9,36,458,178,8,4,0.6,5851,36,57,0,500,29,3,0,"161",0,2,"259",5432,"476"
