"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,22570,8870,13526,3,171,22016,8388,381,85,16,4445,4286,38,8769,240,466,1548,1487,1506,1400,1064,605,381,172,1,"0 to 101","39",4127,500,761,3381,3449,1964,3356,957,22,605,12,6,118,8870,4343,4484,8769,101,0,46757,279,55967,47036,8870,590,12472,1,13063,4.52,69030,9460,25998,35633,"9.8",13.7,41.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","29.7","36.8","34.9","16.2","%","%","%","%",106,48,124,979,617,12,7,1.4,8795,123,75,1,1000,60,18,0,"9",2,11
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5335,2203,3127,0,5,5310,2028,168,5,2,537,1655,4,2196,41,62,214,412,460,397,335,175,77,29,1,"0 to 99","42",726,360,94,1016,95,899,1202,17,0,88,0,0,10,2203,1661,538,2196,7,0,9367,13,11635,9380,2203,14,278,0,292,4.79,11927,2217,3405,5627,"8.1",18.6,41.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","20.7","30","13.6","6.6","%","%","%","%",18,1,10,17,88,1,4,0.5,2122,10,81,0,131,0,0,0,"1172",6,5
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,241982,107315,134359,91,217,239843,105145,1300,861,9,53609,52188,648,106445,1498,3152,13529,20577,18232,19315,14874,8482,4765,2749,142,"0 to 108","43",36240,9879,7077,53249,39915,12438,54092,9952,61,5190,33,16,1404,107315,52617,53987,106444,870,1,469342,953,578947,470295,107315,5460,66974,2,72436,7.54,651383,112775,201333,314418,"11.6",17.3,46.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","41.4","46.6","3.9","2.2","%","%","%","%",1350,577,1420,10013,5223,10,5,1.3,104755,1404,2560,16,6514,539,71,14,"1391",104,95
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3385,1205,2172,1,7,3366,1074,130,1,0,494,703,7,1204,39,111,163,240,228,182,140,72,19,11,0,"0 to 97","36",747,118,65,274,624,280,300,176,0,92,0,0,14,1205,703,495,1204,1,0,7653,10,8877,7663,1205,58,402,0,460,12.61,9337,1263,2574,3845,"10.6",13.5,37.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","did not change","decreased by","decreased by","14.3","","54.2","29","%","","%","%",1,0,14,176,92,15,8,1.2,1172,14,33,0,187,10,3,0,"166",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1017,231,786,0,0,1017,195,36,0,0,135,95,1,231,0,13,27,36,33,27,32,33,24,6,0,"6 to 91","47",173,19,3,36,3,183,45,35,0,24,0,0,4,231,95,135,231,0,0,2029,0,2263,2029,231,1,35,0,36,2.78,2299,232,821,1053,"6.4",10.1,22.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","350","44.4","31.5","18.7","%","%","%","%",0,0,4,35,24,16,11,1.7,230,4,1,0,22,0,0,0,"6",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,66187,20001,46047,11,128,65311,18375,1416,193,17,10320,9349,122,19791,267,784,3357,4751,3345,2912,2295,1303,623,355,9,"0 to 102","37",4723,6324,1854,6890,1599,9339,8853,1042,27,571,14,5,143,20001,9465,10412,19791,210,0,165389,520,186121,165909,20001,857,10177,2,11036,7.77,197157,20858,56224,77223,"8.4",10.6,31.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.1","55.9","12.3","12.6","%","%","%","%",629,46,148,1069,585,6,3,0.7,19753,144,248,4,1516,44,9,0,"96",3,46
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,23582,7158,16404,2,18,20210,6276,87,795,0,3444,2775,144,6363,87,255,1377,1403,1012,887,905,597,408,227,0,"0 to 105","38",2472,1658,323,1910,205,3952,2206,637,5,359,6,5,82,7158,3107,3907,6363,795,0,51311,2516,61018,53827,7158,72,1420,0,1492,4.83,62510,7230,17824,25074,"8",11.6,30.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","10","32.7","21.8","4.7","%","%","%","%",257,47,87,642,365,9,6,1.2,7018,85,140,2,540,33,8,0,"54",-2,22
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4647,813,3829,0,5,4603,693,111,9,0,437,363,4,804,13,30,109,119,99,124,132,118,51,17,1,"0 to 94","48",470,121,139,74,114,588,102,120,4,69,2,1,8,813,368,441,804,9,0,12074,30,12934,12104,813,45,1361,0,1406,3.2,14340,858,5190,6053,"5.6",6,18.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","28.6","45.8","11.3","1.3","%","%","%","%",1,0,9,124,71,16,9,1.1,801,9,12,0,60,7,0,0,"9",-1,1
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,619,87,531,0,1,613,81,4,2,0,49,36,0,85,1,4,10,12,7,10,23,11,6,3,0,"0 to 85","55",54,26,2,3,5,77,3,7,0,4,0,0,1,87,36,51,85,2,0,2208,3,2301,2211,87,7,540,0,547,1.28,2848,94,1071,1166,"9.9",3.3,15.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","100","25","63.8","%","%","%","%",0,0,1,7,4,9,5,1.1,88,1,-1,0,9,0,0,0,"0",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3840,1197,2636,1,6,3813,1138,52,7,0,682,499,9,1190,30,77,173,218,221,196,134,81,45,21,1,"0 to 98","39",316,409,87,378,201,546,443,184,0,100,0,0,13,1197,499,689,1189,7,1,8674,13,9919,8687,1197,14,161,0,175,8,10094,1211,2797,4015,"8.7",12,31.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",7,6,13,184,100,16,9,1.1,1188,13,9,0,145,7,1,0,"119",0,3
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1044,315,726,0,3,1041,283,32,0,0,157,158,0,315,10,13,44,47,41,43,41,23,28,25,0,"0 to 100","45",241,20,22,32,43,225,47,20,0,6,0,0,1,315,158,157,315,0,0,2980,0,3301,2980,315,3,70,0,73,4.11,3374,318,796,1117,"6.3",9.4,30.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",25,0,1,20,6,7,2,0.3,308,0,7,1,38,1,0,0,"40",0,1
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,561,383,178,0,0,561,381,2,0,0,98,285,0,383,6,5,41,96,112,64,43,10,4,2,0,"0 to 89","38",276,59,13,35,157,185,41,38,0,25,0,0,3,383,285,98,383,0,0,677,0,1061,677,383,2,20,0,22,9.09,1083,385,198,583,"4.4",35.5,68.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,38,25,10,7,0.8,385,3,-2,0,16,1,0,0,"261",0,2
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,908,249,659,0,0,846,237,3,9,0,133,107,0,240,4,14,35,30,38,51,44,27,4,2,0,"1 to 89","46",144,81,4,11,16,207,17,56,2,14,2,0,0,249,114,135,240,9,0,2751,53,3057,2804,249,0,80,0,80,0,3137,249,739,988,"6.2",7.9,27.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",0,0,0,58,16,24,7,0,241,0,8,0,25,0,0,0,"8",1,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2235,560,1674,0,1,2226,493,62,4,1,202,353,0,555,22,36,85,128,94,87,64,29,12,3,0,"0 to 90","35",237,273,37,8,89,311,155,77,1,18,0,0,2,560,356,204,555,5,0,3245,3,3810,3248,560,1,49,0,50,2,3860,561,1723,2285,"16",14.5,25.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,2,78,18,14,4,0.4,557,2,3,0,81,9,0,0,"228",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1778,789,988,1,0,1769,537,246,5,1,399,379,5,783,24,82,143,163,110,108,72,56,24,7,0,"0 to 93","33",579,75,94,35,533,212,38,117,3,64,3,1,5,789,383,401,783,6,0,3322,2,4116,3324,789,10,67,0,77,12.99,4193,799,1055,1855,"6.8",19.1,44.9,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",2,1,6,120,67,16,9,0.8,781,6,8,0,139,9,0,0,"4",0,1
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3489,1573,1914,0,2,3485,1527,46,0,0,697,872,4,1573,51,96,257,327,282,242,158,83,49,28,0,"0 to 101","37",1239,172,49,113,1056,417,100,246,0,137,0,0,34,1573,872,697,1573,0,0,6042,2,7631,6044,1573,19,150,0,169,11.24,7800,1592,2064,3658,"9.1",20.4,45.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",21,18,34,246,137,16,9,2.2,1512,33,61,1,192,9,1,0,"63",-1,4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5362,1490,3870,1,1,5332,1224,252,12,2,804,672,0,1476,21,50,219,254,210,224,208,152,104,48,0,"0 to 100","44",989,142,143,202,220,897,359,285,2,163,2,1,22,1490,676,814,1476,14,0,14902,14,16412,14916,1490,46,1401,0,1447,3.18,17859,1536,5271,6809,"3.7",8.6,28.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",33,6,23,287,165,20,12,1.5,1454,23,36,0,98,7,0,0,"15",21,8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4763,1068,3687,0,8,4689,962,103,3,0,559,503,3,1065,20,38,124,176,150,154,164,108,95,39,0,"0 to 96","47",577,188,153,147,292,563,210,218,2,125,1,0,22,1068,506,559,1065,3,0,13072,63,14211,13135,1068,27,494,0,521,5.18,14732,1095,4181,5284,"5.2",7.4,23,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",69,1,22,220,126,21,12,2.1,1039,22,29,0,71,4,0,0,"30",-5,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,77213,27483,49541,22,167,76563,26871,493,116,3,14459,12683,222,27364,580,1209,4787,5991,4390,4065,3026,1606,898,478,453,"0 to 104","36",8791,3457,3313,11803,6222,7661,13481,2101,15,1159,11,4,298,27483,12733,14528,27364,119,0,181092,341,209227,181433,27483,965,18044,0,19009,5.08,228236,28448,67585,96222,"7",12.5,36.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",864,143,302,2116,1170,8,5,1.1,27077,299,406,3,2421,150,16,0,"21",15,56
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1190,384,805,0,1,1171,320,55,6,3,114,260,1,375,5,7,53,88,74,69,42,27,13,6,0,"1 to 93","39",232,81,27,35,20,282,73,19,0,9,0,0,1,384,263,120,375,9,0,3404,9,3806,3413,384,3,78,0,81,3.7,3887,387,883,1271,"6.5",10,32.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",5,1,1,19,9,5,3,0.3,375,1,9,0,23,1,0,0,"166",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7670,2031,5593,1,45,7555,2001,17,11,2,1082,903,33,2018,35,105,342,332,286,281,218,167,140,125,0,"0 to 99","41",823,184,216,795,345,711,962,235,6,132,3,0,35,2031,911,1087,2018,13,0,21562,56,23658,21618,2031,65,2143,0,2208,2.94,25866,2096,7736,9878,"6.5",8.1,27.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",105,17,35,241,135,12,7,1.7,1974,35,57,0,205,6,1,0,"4",1,10
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4143,1270,2866,1,6,4108,1205,51,13,1,433,811,12,1256,12,36,137,249,239,229,161,96,60,50,1,"0 to 100","43",566,299,51,340,52,615,589,130,2,82,0,0,19,1270,818,439,1256,14,0,7727,14,9023,7741,1270,22,186,0,208,10.58,9231,1292,3052,4351,"9",14,31.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",114,11,19,132,82,11,7,1.5,1266,18,4,1,77,6,0,0,"360",1,7
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,743,177,565,0,1,735,131,42,4,0,78,95,0,173,4,3,22,26,28,31,28,19,8,8,0,"0 to 95","47",76,80,11,6,12,151,10,29,2,21,0,0,5,177,98,79,173,4,0,1911,3,2093,1914,177,1,95,0,96,1.04,2189,178,660,839,"5.9",8.1,24,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,31,21,18,12,2.8,174,5,3,0,15,1,2,0,"47",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,413,83,330,0,0,413,76,7,0,0,44,37,2,83,3,4,9,18,5,13,14,11,3,3,0,"1 to 98","47",45,14,13,11,13,58,12,19,0,7,0,0,0,83,37,44,83,0,0,730,0,816,730,83,0,14,0,14,0,830,83,344,427,"4.9",10,20.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,0,19,7,23,9,0,83,0,0,0,8,0,0,0,"1",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19147,4169,14936,0,42,18953,4077,60,32,0,2133,1940,64,4137,78,151,653,776,650,638,566,360,223,66,8,"0 to 103","41",1158,466,621,1892,491,1440,2206,316,13,200,5,1,48,4169,1958,2147,4137,32,0,52212,120,56561,52332,4169,169,5571,0,5740,2.94,62301,4338,20507,24887,"7.4",7,22.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",72,8,49,329,205,8,5,1.2,4090,40,79,9,316,5,1,0,"139",-2,12
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,38188,14540,23625,2,21,37022,13732,535,267,6,7439,6640,188,14267,252,496,2300,2733,2365,2306,1799,1119,688,473,9,"0 to 101","41",5873,1322,553,6519,3228,4293,6746,1658,19,890,16,6,259,14540,6780,7565,14266,273,1,87828,869,103272,88697,14540,497,8826,1,9324,5.33,112596,15037,32451,47512,"6.6",13.4,39.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",368,149,265,1677,906,12,7,1.8,14415,264,125,1,1087,75,9,0,"21",2,28
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16364,3868,12465,2,29,16063,3751,48,66,3,1999,1772,28,3799,48,156,1388,777,472,417,356,160,55,27,12,"0 to 105","28",1102,1164,273,1260,265,1766,1768,268,14,102,11,7,14,3868,1808,2032,3798,69,1,46692,200,50864,46892,3868,87,2381,0,2468,3.53,53332,3955,14846,18832,"6.5",7.4,24.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",85,3,21,282,113,8,3,0.5,3760,20,108,1,302,16,2,0,"95",8,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2172,474,1698,0,0,2168,433,38,0,3,225,244,2,471,8,20,88,78,61,75,71,40,23,9,1,"0 to 99","41",201,57,133,80,163,219,89,47,0,27,0,0,2,474,246,226,471,3,0,4857,1,5340,4858,474,4,192,0,196,2.04,5536,478,1890,2368,"5.9",8.6,22,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,2,47,27,10,6,0.4,462,2,12,0,40,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2365,339,2026,0,0,2365,335,4,0,0,52,286,1,339,2,5,50,78,66,74,50,11,2,1,0,"0 to 85","39",205,109,10,15,16,225,98,14,0,6,0,0,2,339,286,52,339,0,0,2603,0,2943,2603,339,3,15,0,18,16.67,2961,342,2041,2383,"28.5",11.6,14.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","1","","14.3","15.6"," case","","%","%",0,0,2,14,6,5,2,0.6,335,2,4,0,17,0,0,1,"215",0,0
