"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26206,12209,13950,3,44,25769,11654,444,95,16,6155,5896,47,12098,328,628,2041,1956,2032,1927,1503,888,589,311,6,"0 to 104","40",6051,752,1412,3883,4872,3243,3983,1417,25,879,15,7,192,12209,5961,6201,12098,111,0,61782,282,74358,62064,12209,968,14371,1,15340,6.31,89698,13177,28321,41546,"11.4",14.7,50.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","2.6","4.8","44","14.1","%","%","%","%",43,69,199,1442,894,12,8,1.6,12169,199,40,0,1337,111,25,0,"82",0,8,"684",11454,"755",298,40,258,13.4
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6613,3535,3072,0,6,6581,3183,339,10,3,1121,2399,2,3522,62,134,349,627,674,600,533,343,150,62,1,"0 to 102","43",2122,1083,147,170,224,3083,215,97,1,198,2,0,44,3535,2407,1126,3522,13,0,12775,13,16379,12788,3535,28,358,0,386,7.25,16765,3563,3430,6999,"10.1",21.3,53.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","20","7.1","9.1","6","%","%","%","%",22,11,44,98,200,3,6,1.2,3503,44,32,0,248,2,3,8,"1539",0,5,"248",3326,"209",94,32,62,34
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,300794,164086,136110,89,509,298004,161027,1824,1215,20,82838,79047,966,162851,2568,5982,21430,29932,27238,29425,23034,12809,7222,3947,499,"0 to 108","43",65147,14472,19832,63400,75988,20757,66106,14766,93,7536,39,20,2880,164086,79693,83369,162850,1235,1,693540,976,860634,694516,164086,10918,83071,3,93992,11.62,954626,175004,219181,394786,"14.5",18.3,58.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","4.1","26.8","42","28.9","%","%","%","%",1038,549,2900,14859,7575,10,5,1.8,163790,2902,296,-2,11829,1014,156,35,"1907",2,226,"5666",162957,"1129",2844,296,2548,10.4
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3817,1534,2276,1,6,3797,1398,133,3,0,626,901,4,1531,43,127,215,295,285,231,182,96,44,16,0,"0 to 97","37",923,160,120,328,705,446,380,230,1,119,1,0,23,1534,902,628,1531,3,0,9117,10,10669,9127,1534,107,700,0,807,13.26,11476,1641,2976,4624,"12.7",14.3,43,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","300","16.7","78.3","70.7","%","%","%","%",25,0,23,231,120,16,8,1.5,1533,23,1,0,221,14,3,0,"241",0,1,"62",1527,"7",24,1,23,4.2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1648,790,858,0,0,1647,730,59,1,0,280,509,0,789,7,35,77,128,171,128,115,81,39,9,0,"0 to 91","43",567,180,21,21,47,702,40,71,0,45,0,0,5,790,509,281,789,1,0,4293,0,5095,4293,790,3,46,0,49,6.12,5144,793,904,1697,"10.3",15.4,48.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","NO","decreased by","increased by","decreased by","decreased by","20","116.7","55.6","41.2","%","%","%","%",0,0,5,71,45,9,6,0.6,788,5,2,0,60,2,0,2,"333",0,1,"26",778,"12",14,2,12,14.3
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,75811,28458,47108,12,233,74726,26202,1946,288,22,14954,12918,276,28148,428,1222,4588,6219,4539,4198,3495,2100,1038,593,38,"0 to 103","38",7736,9319,3355,7738,2348,15491,10309,1957,40,1035,21,11,319,28458,13074,15100,28148,310,0,225689,551,254918,226240,28458,1336,12709,2,14047,9.51,268965,29794,59817,89858,"9.7",11.1,39.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","26.2","29.3","31.8","26.5","%","%","%","%",544,123,330,1997,1056,8,4,1.2,28370,330,88,0,2298,99,20,0,"154",0,48,"1662",27763,"695",1304,88,1216,6.7
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28047,11867,16175,1,4,24452,10730,92,1045,0,5498,5229,95,10822,156,435,2010,2264,1786,1560,1550,1055,673,352,26,"0 to 105","39",4261,2455,1177,2929,383,7099,3340,1272,15,791,12,12,203,11867,5685,6087,10822,1045,0,73877,2645,88446,76522,11867,179,1923,0,2102,8.52,90548,12046,18098,30149,"9.7",13.3,42.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","18.2","","8","7.1","%","","%","%",177,65,215,1287,803,11,7,1.8,11818,215,49,0,892,67,24,3,"887",0,10,"1104",11798,"69",478,49,429,10.3
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5624,1560,4053,0,11,5570,1396,150,14,0,857,684,5,1546,25,88,197,196,188,232,248,218,129,38,1,"0 to 96","49",892,222,297,135,223,1155,168,198,5,122,3,1,18,1560,690,865,1546,14,0,17211,29,18817,17240,1560,60,1538,0,1598,3.75,20415,1620,5591,7222,"6.7",7.9,28.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","5","3.9","47","61.6","%","%","%","%",32,1,19,203,125,14,9,1.2,1533,19,27,0,153,13,2,0,"9",0,3,"128",1473,"87",165,27,138,16.4
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1277,578,693,0,6,1264,563,11,4,0,137,436,1,574,5,22,54,147,114,89,93,35,16,3,0,"0 to 96","39",332,224,10,8,45,469,60,19,0,8,0,0,3,578,437,140,574,4,0,4213,3,4800,4216,578,8,549,0,557,1.44,5357,586,1242,1834,"15.6",10.9,45.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","60","4.4","%","","%","%",0,0,3,19,8,4,2,0.5,578,3,0,0,35,0,0,0,"346",0,0,"4",575,"3",3,0,3,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5277,2597,2675,0,5,5251,2538,51,8,0,1243,1332,14,2589,57,155,352,430,497,458,340,186,76,31,15,"0 to 98","40",746,1015,454,374,472,1583,534,366,0,197,0,0,44,2597,1333,1250,2588,8,1,13183,16,15835,13199,2597,23,198,0,221,10.41,16056,2620,2873,5498,"11.9",16.3,49.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","83.3","18.8","72.2","75","%","%","%","%",1,7,44,366,197,15,8,1.7,2583,44,14,0,285,18,1,0,"311",0,11,"84",2538,"59",57,14,43,24.6
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1267,485,780,1,1,1265,446,39,0,0,256,228,1,485,10,25,70,84,58,66,60,33,36,43,0,"0 to 106","43",404,30,23,28,73,381,31,69,0,37,0,0,12,485,228,256,485,0,0,3968,0,4462,3968,485,6,86,0,92,6.52,4554,491,866,1359,"7.7",10.8,38.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","300","","81.8","71.1","%","","%","%",1,8,12,69,37,15,8,2.5,485,12,0,0,50,6,1,0,"50",0,2,"72",480,"5",15,0,15,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,675,475,200,0,0,675,471,4,0,0,147,328,0,475,6,17,52,108,126,81,56,12,14,3,0,"0 to 89","39",349,81,25,20,200,249,26,57,0,39,0,0,4,475,328,147,475,0,0,859,0,1335,859,475,2,23,0,25,8,1360,477,223,700,"5.2",35.1,70.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","100","150","87.5","%","%","%","%",0,0,4,57,39,12,9,0.8,474,4,1,0,30,1,0,0,"272",0,0,"5",473,"2",8,1,7,12.5
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1675,860,812,0,3,1609,846,4,10,0,333,517,0,850,17,46,80,141,123,156,173,86,27,11,0,"0 to 94","46",549,266,16,19,41,761,48,124,3,52,2,0,13,860,524,336,850,10,0,4749,55,5669,4804,860,3,94,0,97,3.09,5766,863,906,1772,"11",15,51.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","25","15","9.7","","%","%","%",2,1,13,127,54,15,7,1.5,858,13,2,0,79,2,0,0,"286",0,0,"14",841,"19",15,2,13,13.3
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2430,762,1667,0,1,2420,630,126,4,2,275,481,0,756,28,52,103,154,129,124,100,46,17,9,0,"0 to 90","38",335,356,54,11,105,530,121,89,1,28,0,0,7,762,484,278,756,6,0,4622,3,5389,4625,762,4,59,0,63,6.35,5452,766,1726,2493,"17.5",14,31.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20","16.7","46.2","8.8","%","%","%","%",0,0,7,90,28,12,4,0.9,749,7,13,0,107,9,0,0,"301",0,0,"26",748,"14",19,13,6,68.4
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2416,1224,1188,1,3,2403,897,320,6,1,587,625,5,1217,31,108,220,241,187,195,124,75,35,8,0,"0 to 93","35",879,100,167,71,764,372,81,154,3,117,4,1,9,1224,630,589,1217,7,0,6264,2,7499,6266,1224,16,91,0,107,14.95,7606,1240,1279,2523,"9.3",16.3,51.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","100","20.5","15.7","%","%","%","%",3,2,10,157,121,13,10,0.8,1211,10,13,0,192,11,0,0,"108",0,0,"54",1220,"4",49,13,36,26.5
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4048,2018,2029,1,0,4043,1963,53,2,0,921,1093,2,2016,63,134,327,395,360,302,216,125,62,34,0,"0 to 101","37",1593,235,88,100,1358,575,83,329,0,180,0,0,41,2018,1094,922,2016,2,0,7638,2,9677,7640,2018,32,174,0,206,15.53,9883,2050,2203,4254,"10.6",20.7,50.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","133.3","","4.2","0.2","%","","%","%",2,19,41,329,180,17,9,2,2014,41,4,0,260,14,1,0,"66",0,2,"94",2012,"6",23,4,19,17.4
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7146,2884,4258,0,4,7110,2458,408,16,2,1605,1260,1,2866,33,94,367,415,386,447,397,314,236,176,19,"0 to 101","48",2139,281,385,61,513,2256,97,528,2,378,2,1,105,2884,1265,1617,2866,18,0,22637,14,25552,22651,2884,92,1693,0,1785,5.15,27337,2976,5951,8931,"4.9",10.9,41.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","25","41.7","36.7","24.1","%","%","%","%",88,34,106,530,380,19,14,3.7,2856,106,28,0,180,12,1,0,"26",0,6,"496",2823,"61",192,28,164,14.6
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5879,1996,3872,0,11,5797,1794,193,9,0,1068,918,1,1987,34,88,217,336,268,295,295,205,170,88,0,"0 to 99","47",1178,300,309,200,547,1150,290,402,3,209,2,0,77,1996,924,1071,1987,9,0,17736,62,19804,17798,1996,61,595,0,656,9.3,20460,2057,4467,6535,"6.4",10.1,35,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","20","","3.5","15.4","%","","%","%",4,22,77,405,211,21,11,3.9,1986,77,10,0,156,14,1,2,"61",0,8,"333",1994,"2",95,10,85,10.5
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,89742,39450,49947,22,323,88870,38590,672,183,5,20828,18095,339,39262,858,1840,6747,8019,6309,5977,4485,2478,1412,804,521,"0 to 104","37",13734,5106,5645,14777,10053,12056,17153,3231,23,1761,16,5,586,39450,18178,20929,39262,188,0,254576,349,294912,254925,39450,1895,23021,0,24916,7.61,319828,41345,72968,114658,"8.3",12.9,46.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","53.2","15.1","26.2","8.6","%","%","%","%",441,220,591,3254,1777,9,5,1.5,39298,590,152,1,3662,217,30,0,"70",1,24,"2385",38848,"602",1242,152,1090,12.2
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1593,702,889,0,2,1569,585,104,10,3,302,387,0,689,14,29,91,129,122,119,86,67,29,16,0,"0 to 101","41",500,84,51,54,31,556,102,47,0,27,0,0,5,702,391,311,689,13,0,4452,9,5173,4461,702,6,103,0,109,5.5,5282,708,992,1702,"8.8",13.4,44.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","75","50","72.6","43.6","%","%","%","%",14,2,5,47,27,7,4,0.7,699,5,3,0,69,2,0,1,"188",0,0,"50",673,"29",4,3,1,75
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8966,2983,5929,0,54,8837,2944,19,18,2,1617,1332,14,2963,54,162,462,444,395,420,371,271,222,182,0,"0 to 101","44",1515,373,335,740,642,1426,895,489,7,276,3,0,106,2983,1345,1624,2963,20,0,30001,55,33057,30056,2983,127,2521,0,2648,4.8,35705,3110,8450,11614,"7.7",8.7,34.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","80","38.5","11.1","40.6","%","%","%","%",46,39,106,496,279,17,10,3.6,2971,105,12,1,313,19,2,0,"5",0,2,"426",2972,"11",141,12,129,8.5
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5498,2617,2859,0,22,5439,2529,66,21,1,868,1722,5,2595,28,76,276,531,487,449,348,193,138,91,0,"0 to 100","43",1145,491,120,839,108,1166,1321,185,3,128,1,0,73,2617,1732,880,2595,22,0,13339,16,15984,13355,2617,46,245,0,291,15.81,16275,2663,3104,5789,"11.9",16.4,48.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","increased by","","20","4.9","39.7","","%","%","%",9,32,73,188,129,8,5,2.8,2593,73,24,0,157,8,0,7,"1060",0,5,"393",2568,"49",44,24,20,54.5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1161,532,627,1,1,1147,464,58,10,0,152,370,0,522,6,12,52,96,84,97,104,54,18,9,0,"0 to 95","46",204,279,31,8,26,460,36,52,2,33,0,0,8,532,376,156,522,10,0,3078,2,3627,3080,532,7,107,0,114,6.14,3741,539,734,1275,"9",14.4,46.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","1","77.8","16.7","11.2"," case","%","%","%",0,4,8,54,33,11,7,1.5,530,7,2,1,31,1,2,0,"274",0,1,"39",526,"6",20,2,18,10
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1536,1219,314,0,3,1533,1173,46,0,0,166,1053,0,1219,6,11,102,388,322,169,119,61,25,16,0,"1 to 98","37",816,348,38,17,148,987,84,41,0,19,0,0,10,1219,1053,166,1219,0,0,1396,0,2627,1396,1219,4,19,0,23,17.39,2650,1223,333,1559,"17.8",46.2,79.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","YES","NO","did not change","decreased by","decreased by","increased by","","9.1","20","77","","%","%","%",16,7,10,41,19,4,2,0.8,1219,10,0,0,20,1,0,1,"757",0,0,"78",1201,"18",-1,0,-1,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22615,7046,15373,5,191,22253,6926,73,46,1,3605,3258,136,6999,131,280,1042,1177,1069,1071,945,680,424,194,33,"0 to 103","43",2575,889,1460,2075,1163,3308,2528,779,14,494,7,2,147,7046,3284,3623,6999,47,0,73533,124,80804,73657,7046,291,6333,0,6624,4.39,87428,7337,21706,29239,"8.7",8.4,32.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","19.2","28.6","34.2","25.9","%","%","%","%",124,31,149,793,501,12,8,2.1,7021,149,25,0,582,27,6,1,"165",0,18,"511",6831,"215",356,25,331,7
