"OBJECTID","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRange","PUIAgeMedian","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRes","PUIFLResOut","PUIContNo","PUIContUnkn","PUITravelNo","PUITravelYes","TPositive","TNegative","TInconc","TPending","T_Total_Res","T_LabPrivate_Res","T_LabDOH_Res","T_LabPrivate_NonRes","T_LabDOH_NonRes","C_Female","C_Male","C_SexUnkn","C_AllResTypes","C_Age_0_4","C_Age_5_14","C_Age_15_24","C_Age_25_34","C_Age_35_44","C_Age_45_54","C_Age_55_64","C_Age_65_74","C_Age_75_84","C_Age_85plus","C_Age_Unkn","C_AgeRange","C_AgeMedian","C_RaceWhite","C_RaceBlack","C_RaceOther","C_RaceUnknown","C_HispanicYES","C_HispanicNO","C_HispanicUnk","C_EDYes_Res","C_EDYes_NonRes","C_HospYes_Res","C_HospYes_NonRes","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFLRes","T_total","T_negative","T_positive","Antibody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Metrics_WeekStart","Metrics_WeekEnd","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_DeltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,15876,232,257,928,1516,1580,1973,2563,2867,2037,669,1254,"0 to 103",58,8310,6513,1053,15737,139,0,198,15009,702,100,1098,14754,0,24,15715,1065,16,17,0,516,560,5,1081,16,24,179,205,162,167,145,97,81,20,2,"0 to 103","41",462,139,197,283,178,573,330,173,12,103,5,1,22,1098,570,523,1081,17,0,30465,120,31699,30585,1098,100,4480,0,4580,2.18,1198,19234,20456,"6.1",3.3,7.5,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","187.5","117.9","106.1","92.3","%","%","%","%",10,4,23,185,108,16.8,9.8,2.1,975,22,123,0,39,3,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,28463,341,460,2221,3455,3560,4017,4723,4899,3262,1468,57,"0 to 119",55,16289,11933,241,27473,989,1,690,25027,3006,177,4956,23480,1,26,27447,4665,175,110,6,2527,2290,23,4840,73,128,746,891,779,753,597,432,310,245,2,"0 to 101","43",2555,601,130,1554,1440,1805,1595,954,15,574,13,4,152,4956,2354,2577,4839,116,1,48413,873,54257,49286,4956,270,6392,1,6663,4.05,5226,29872,35126,"4.9",8.6,18.4,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","157.6","36.4","45.8","113.1","%","%","%","%",295,111,156,969,587,19.6,11.8,3.1,4757,152,199,0,214,33,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,13314,190,317,1787,2169,1932,2004,2126,1738,677,342,32,"0 to 119",46,6876,6287,151,13075,238,1,224,12367,745,96,775,12397,3,139,12934,728,11,35,1,371,368,0,739,3,30,319,135,82,76,74,39,12,4,1,"0 to 91","26",250,310,29,150,52,519,168,104,11,46,9,7,8,775,388,387,738,36,1,25005,202,25987,25207,775,49,1670,0,1719,2.85,824,14067,15033,"5.2",3,6.2,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","7.1","43.5","312","304.7","%","%","%","%",12,2,15,115,55,14.8,7.1,1.9,695,8,80,0,35,2,0,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1765,26,29,171,230,194,236,342,268,189,79,1,"0 to 118",54,1022,726,17,1761,4,0,27,1471,327,7,168,1597,0,0,1761,144,21,3,0,57,108,0,165,1,2,36,41,28,17,22,12,6,3,0,"3 to 99","35",68,9,82,6,90,69,6,15,0,11,0,0,1,168,110,58,165,3,0,2968,1,3139,2969,168,3,135,0,138,2.17,171,1732,1903,"4.8",5.2,9.7,"2020-06-14","2020-06-20","NO","NO","NO","NO","did not change","decreased by","decreased by","decreased by","","71.4","7.3","5.9","","%","%","%",2,1,1,15,11,8.9,6.5,0.6,165,1,3,0,4,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2216,3,4,158,690,561,398,268,93,28,5,8,"0 to 92",38,170,2038,8,2216,0,0,1,2000,84,0,221,1995,0,0,2216,218,3,0,0,5,216,0,221,0,0,13,58,55,54,36,5,0,0,0,"20 to 73","41",115,97,5,4,7,132,82,5,0,1,0,0,1,221,216,5,221,0,0,2102,0,2325,2102,221,1,11,0,12,8.33,222,2006,2228,"26.6",9.5,10,"2020-06-14","2020-06-20","YES","YES","NO","YES","did not change","did not change","increased by","increased by","","","100","73.9","","","%","%",0,0,1,5,1,2.3,0.5,0.5,220,1,1,0,0,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1156,53,47,100,132,148,156,174,181,109,49,7,"0 to 99",50,736,413,7,1133,23,0,27,906,323,16,179,975,1,1,1131,119,56,4,0,108,67,0,175,11,10,20,20,28,23,36,14,6,11,0,"0 to 98","44",38,119,14,4,13,145,17,33,0,6,0,1,3,179,68,111,175,4,0,1675,19,1875,1694,179,0,55,0,55,0,179,1030,1211,"6.6",9.3,15.5,"2020-06-14","2020-06-20","NO","NO","NO","NO","did not change","decreased by","increased by","increased by","","50","471.4","433.2","","%","%","%",2,3,4,33,6,18.4,3.4,2.2,170,3,9,0,18,3,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,16823,290,399,1106,1686,1810,2192,3077,3333,2061,766,103,"0 to 119",58,9528,6999,296,16570,253,0,884,14997,1823,48,2642,14176,4,1,16565,2565,60,17,0,1369,1252,4,2625,55,134,359,457,429,373,328,223,175,109,0,"0 to 101","41",1417,268,242,698,807,1031,787,184,3,255,3,2,129,2642,1260,1378,2625,17,0,35484,236,38381,35720,2642,133,3701,0,3834,3.47,2775,17877,20657,"5.5",6.6,16.5,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","78.9","81.6","170.6","163.8","%","%","%","%",111,86,131,187,258,7.1,9.8,5,2368,128,274,1,168,1,2,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15322,166,224,1014,1761,1752,2197,2617,2871,1909,784,27,"0 to 168",57,9379,5891,52,15294,28,0,4345,10295,3431,148,598,14396,0,328,14967,568,24,5,1,326,264,2,592,9,15,95,120,93,86,86,54,30,10,0,"0 to 97","42",385,98,35,74,97,416,79,105,3,64,0,0,10,598,266,330,592,6,0,22155,21,22780,22176,598,55,1956,0,2011,2.73,653,16352,17333,"5",2.6,4.3,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","85","100","167.7","242.6","%","%","%","%",7,3,10,108,64,18.1,10.7,1.7,524,10,74,0,13,0,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,7924,163,196,623,838,938,1023,1388,1383,959,391,22,"0 to 100",56,3895,3571,458,7829,95,0,415,6558,1393,79,1850,6047,1,26,7803,1822,13,15,0,833,996,6,1835,69,101,298,335,339,301,194,101,67,43,2,"0 to 99","37",643,77,615,500,1020,419,396,286,2,164,1,1,25,1850,1005,839,1835,15,0,14054,78,15993,14132,1850,83,2474,0,2557,3.25,1933,8521,10481,"6.7",10.4,24.4,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","52.6","42.1","32.5","14.7","%","%","%","%",45,9,26,288,165,15.6,8.9,1.4,1713,23,137,2,134,13,1,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,3803,29,62,240,464,514,647,833,611,294,108,1,"0 to 101",54,1993,1799,11,3718,85,0,1298,2058,847,130,204,3557,0,42,3680,168,20,12,4,82,106,0,188,2,7,18,25,30,35,29,28,18,12,0,"3 to 100","51",138,7,4,39,53,89,46,36,3,19,2,0,4,204,116,88,188,16,0,4911,64,5179,4975,204,103,2623,1,2727,3.78,307,6180,6530,"8.6",3.9,8.1,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","25","40","88.2","59.9","%","%","%","%",17,1,4,39,21,19.1,10.3,2,202,4,2,0,7,1,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3339,46,54,252,342,392,453,632,609,383,172,4,"0 to 103",56,1802,1344,193,3230,109,0,59,3153,117,37,158,3172,0,9,3221,128,22,6,2,73,77,0,150,2,2,32,26,34,15,15,21,7,4,0,"1 to 89","41",98,20,3,29,1,118,31,33,1,17,0,0,1,158,80,78,150,8,0,6291,101,6553,6392,158,19,649,0,668,2.84,177,3821,4007,"5",2.5,5.3,"2020-06-14","2020-06-20","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","100","16.7","144.4","172.8","%","%","%","%",5,1,1,34,17,21.5,10.8,0.6,146,1,12,0,4,0,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7216,164,156,582,1067,1035,942,1092,828,736,573,41,"0 to 119",51,4361,2815,40,7070,145,1,168,6513,455,77,563,6652,0,1,7070,441,109,8,5,274,276,0,550,6,24,78,123,95,75,72,44,30,15,1,"0 to 96","40",394,48,51,57,150,340,60,99,2,58,1,0,6,563,284,279,549,13,1,11968,132,12672,12100,563,28,1068,0,1096,2.55,591,7720,8312,"4.1",4.3,8.2,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","27.8","9.5","12","17.6","%","%","%","%",1,4,6,101,59,17.9,10.5,1.1,541,6,22,0,22,0,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1802,34,65,258,224,205,223,272,192,179,139,11,"0 to 119",49,1051,731,20,1792,10,0,90,1441,296,14,333,1469,0,0,1792,300,31,2,0,167,164,0,331,12,31,72,53,58,39,43,15,7,3,0,"0 to 93","34",227,26,32,46,171,113,47,26,0,26,2,0,0,333,165,168,331,2,0,3029,8,3370,3037,333,4,118,0,122,3.28,337,1587,1924,"4.7",9.7,18.7,"2020-06-14","2020-06-20","NO","NO","NO","NO","decreased by","decreased by","decreased by","increased by","42.9","41.7","30.3","9.8","%","%","%","%",0,0,0,26,28,7.8,8.4,0,307,0,26,0,42,1,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,68219,1164,1539,6387,10549,10138,10634,10640,7552,3577,1357,4682,"0 to 120",46,37215,30649,355,67096,1122,1,878,65338,2431,418,8837,59326,0,56,67043,8570,104,158,5,4084,4540,50,8674,119,192,2084,2391,1454,1186,805,367,178,57,4,"0 to 103","32",2317,1150,1597,3610,1450,2037,5187,856,47,437,37,5,56,8837,4638,4148,8673,163,1,118035,957,127949,118992,8837,556,9730,0,10286,5.41,9393,69056,78505,"5.9",6.8,13.8,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","110.3","50","145.1","137.5","%","%","%","%",49,7,61,903,474,10.2,5.4,0.7,7848,56,989,0,280,23,6,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,14219,189,378,1093,2054,2040,2342,2388,1799,899,325,712,"0 to 155",49,7920,6226,73,14139,80,0,661,12447,1322,217,1649,12515,2,53,14085,1560,37,50,2,802,794,1,1597,29,45,247,389,245,284,198,113,77,20,2,"0 to 102","38",683,126,589,199,863,418,316,350,8,187,7,2,24,1649,830,817,1597,52,0,22720,27,24429,22747,1649,103,1760,0,1863,5.53,1752,14275,16082,"4.7",6.7,12.3,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","204","150","177.5","160.6","%","%","%","%",12,9,26,358,194,21.7,11.8,1.6,1485,24,164,0,60,9,1,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,72459,1087,1675,5515,8862,8788,10216,12240,10844,7597,4026,1609,"0 to 119",54,39588,32579,292,71675,782,2,2656,64206,8997,371,12928,59179,190,162,71328,12637,148,137,6,6342,6412,31,12785,195,464,1732,2247,2074,1934,1682,1095,842,650,13,"0 to 104","43",5266,2177,2067,3275,4338,5020,3427,2324,37,1714,23,13,492,12928,6499,6398,12783,143,2,123340,636,137138,123976,12928,1422,34424,0,35846,3.97,14350,93603,108305,"7.5",8.3,19.8,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","8.2","3.4","21.2","21.3","%","%","%","%",386,211,505,2361,1737,18.3,13.4,3.9,12498,490,430,2,600,55,19,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,14819,286,352,1220,1840,2029,2333,2567,2234,1349,576,33,"0 to 119",52,8562,6209,48,14742,77,0,329,13453,1139,127,1630,13149,2,38,14702,1565,53,11,1,812,804,2,1618,31,41,289,310,276,248,193,151,63,25,3,"0 to 99","39",836,122,173,487,287,767,564,210,4,120,3,1,17,1630,810,818,1618,12,0,31224,65,32931,31289,1630,67,3815,0,3882,1.73,1697,16964,18701,"3.7",4.6,11.5,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","31","52.6","181.8","241.4","%","%","%","%",38,10,18,214,123,13.1,7.5,1.1,1326,17,304,0,69,10,2,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,40752,404,593,2882,5240,4702,5835,7610,6908,4199,2287,92,"0 to 120",56,23558,17083,111,40408,344,0,2423,35987,5360,390,5713,34972,1,66,40341,5496,145,65,7,3141,2481,19,5641,72,200,946,1314,729,747,639,454,331,271,10,"0 to 104","39",2386,1152,246,1857,388,3082,2171,731,19,623,17,2,149,5713,2525,3169,5641,72,0,81925,272,87939,82197,5713,303,14174,2,14479,2.09,6016,49146,55231,"5.8",5.9,14.8,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","75.3","32.8","123","175","%","%","%","%",467,109,151,750,640,13.1,11.2,2.6,5099,141,614,8,230,12,4,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,20390,478,556,1668,2681,2701,2919,3235,3056,1949,807,340,"0 to 119",51,11738,8467,185,20295,95,0,478,18190,1881,146,3182,17191,1,16,20278,2910,256,15,1,1749,1413,4,3166,50,106,478,578,544,446,381,266,206,126,1,"0 to 103","41",1584,457,331,794,812,1432,922,677,9,454,5,1,92,3182,1420,1758,3166,16,0,39574,79,42853,39653,3182,104,2715,0,2819,3.69,3286,19906,23209,"3.5",7.2,16.1,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","43.7","46.6","104.3","138.5","%","%","%","%",290,60,93,686,459,21.6,14.4,2.9,2780,87,402,5,144,19,6,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3528,72,122,344,505,435,550,598,431,299,161,11,"0 to 118",50,2211,1277,40,3520,8,0,86,3198,327,22,297,3228,1,2,3517,191,106,0,0,169,128,0,297,4,29,52,43,39,41,38,26,18,7,0,"2 to 98","39",140,127,11,19,22,254,21,48,0,33,0,0,6,297,128,169,297,0,0,5931,8,6237,5939,297,5,232,0,237,2.11,302,3460,3765,"5.2",4.7,8.6,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","120","28.6","187.5","117","%","%","%","%",2,2,6,48,33,16.2,11.1,2,285,6,12,0,30,0,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,10324,140,247,847,1101,1494,1698,1838,1663,882,397,17,"0 to 119",52,5700,4492,132,10290,34,0,305,9450,634,146,756,9527,13,28,10250,677,64,12,3,364,375,2,741,8,12,165,121,92,127,115,76,32,8,0,"0 to 97","43",428,41,29,243,38,437,266,92,4,59,4,0,7,756,382,372,741,15,0,18316,18,19112,18334,756,131,2842,4,2977,4.4,887,12369,13301,"5.6",4,8.6,"2020-06-14","2020-06-20","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","4.6","14","417.9","300.4","%","%","%","%",2,1,7,96,63,12.7,8.3,0.9,682,7,74,0,29,3,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,10789,187,221,770,1332,1346,1672,1872,1709,1099,548,33,"0 to 119",54,6197,4380,212,10642,147,0,480,9213,1423,74,1576,9121,5,87,10550,1489,75,12,0,837,722,5,1564,33,44,199,279,234,279,218,140,86,62,2,"0 to 99","44",530,259,133,642,271,554,739,223,1,156,2,0,45,1576,727,844,1564,12,0,20012,135,21731,20147,1576,68,2120,1,2189,3.11,1644,11241,12978,"4.2",6.9,15.2,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","8.6","21.1","35.3","39.2","%","%","%","%",58,23,45,224,158,14.2,10,2.9,1441,45,135,0,71,3,3,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7141,230,266,613,948,996,1062,1180,1050,547,239,10,"0 to 119",50,3922,3192,27,7073,68,0,116,6647,364,86,442,6697,1,1,7071,396,40,6,0,181,255,0,436,4,4,100,81,68,70,54,36,15,10,0,"0 to 98","39",337,49,11,39,25,350,61,35,0,28,0,0,9,442,256,186,436,6,0,11611,62,12117,11673,442,18,581,0,599,3.01,460,7278,7740,"4.5",3.6,6.4,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","63.6","38.5","67.7","86.7","%","%","%","%",3,0,9,35,28,7.9,6.3,2,437,9,5,0,11,2,1,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,13791,164,188,788,1315,1306,1718,2501,2812,2002,956,41,"0 to 119",60,7733,5894,164,13540,251,0,533,12651,1324,100,1341,12441,1,8,13534,1248,61,26,6,687,621,1,1309,16,22,166,238,177,165,165,146,140,106,0,"0 to 104","47",895,72,110,232,175,841,293,232,15,195,11,2,96,1341,641,699,1309,32,0,33078,216,34640,33294,1341,162,5137,7,5306,3.05,1503,17578,19097,"4.6",3.8,10.9,"2020-06-14","2020-06-20","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","55.6","4.2","156.6","247.2","%","%","%","%",63,63,98,247,206,18.4,15.4,7.3,1245,96,96,0,35,3,1,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,18167,235,414,1778,2464,2429,2775,2941,2533,1202,526,870,"0 to 119",49,10271,7769,127,18125,42,0,316,17147,818,101,2202,15948,1,16,18109,2135,56,11,0,1142,1048,1,2191,28,43,602,519,296,291,186,122,66,49,0,"0 to 100","32",1095,206,183,707,368,782,1041,265,5,160,1,0,16,2202,1052,1149,2191,11,0,32077,30,34334,32107,2202,124,3336,0,3460,3.58,2326,19284,21627,"4.8",6.2,12.8,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","154.5","141.9","140.1","176.2","%","%","%","%",59,6,16,270,161,12.3,7.3,0.7,1966,16,236,0,67,7,2,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,3894,28,28,96,176,188,298,519,1437,906,132,86,"0 to 119",69,1912,1787,195,3818,76,0,127,3498,311,60,319,3552,0,23,3795,267,49,2,1,99,217,0,316,1,3,13,11,38,44,44,104,52,9,0,"4 to 92","65",246,40,10,20,23,270,23,70,0,48,0,0,17,319,219,100,316,3,0,6656,73,7053,6729,319,41,2156,1,2198,1.87,360,5708,6092,"5",3.9,9.2,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","150","8.3","350","349.4","%","%","%","%",3,1,17,70,48,21.9,15,5.3,313,17,6,0,4,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2320,63,62,196,312,276,271,370,309,239,212,10,"0 to 118",54,1470,774,76,2312,8,0,61,1933,624,18,393,1927,0,0,2312,273,112,5,3,238,147,0,385,8,21,52,62,60,50,49,33,34,24,0,"0 to 102","44",202,54,71,58,133,191,61,56,1,55,0,0,20,393,150,243,385,8,0,3279,0,3675,3279,393,8,127,0,135,5.93,401,2054,2455,"5.6",10.5,17.3,"2020-06-14","2020-06-20","NO","NO","NO","NO","increased by","increased by","increased by","increased by","566.7","120","600","493.8","%","%","%","%",45,18,20,57,55,14.5,14,5.1,373,19,20,1,26,2,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,901,33,20,81,134,115,112,164,142,73,23,4,"0 to 118",50,496,374,31,893,8,0,17,763,151,28,73,826,1,1,891,61,11,1,0,24,48,0,72,0,2,15,23,14,2,8,3,6,0,0,"6 to 84","32",45,5,18,4,26,42,4,17,0,6,0,0,0,73,48,25,72,1,0,1312,7,1394,1319,73,0,35,0,35,0,73,861,936,"4.2",5.1,8.1,"2020-06-14","2020-06-20","YES","YES","NO","YES","did not change","decreased by","increased by","decreased by","","100","37.5","32.8","","%","%","%",0,0,0,17,6,23.3,8.2,0,71,0,2,0,2,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1190,11,19,62,79,110,139,405,278,73,14,0,"0 to 118",59,326,857,7,1190,0,0,18,1141,89,4,58,1130,0,2,1188,54,4,0,0,12,46,0,58,0,2,7,7,2,4,22,12,2,0,0,"9 to 80","59",35,18,2,3,2,50,6,10,0,10,0,0,2,58,46,12,58,0,0,2182,0,2240,2182,58,0,24,0,24,0,58,1154,1214,"8",2.6,4.9,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","5","100","3","0.025210084","case","%","case","percent difference",0,0,2,10,10,17.2,17.2,3.4,48,2,10,0,2,0,0,1
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,21149,177,307,1238,2214,2303,3041,4329,4016,2190,1045,289,"0 to 119",57,11828,8625,696,21052,97,0,394,19769,1278,145,1745,19401,0,3,21049,1579,151,14,1,883,842,5,1730,10,31,281,306,229,268,246,193,99,78,4,"0 to 102","45",856,281,296,297,213,1088,429,312,6,208,5,0,54,1745,849,891,1730,15,0,35675,82,37523,35757,1745,173,7585,0,7758,2.23,1918,26986,28907,"5.5",4.2,9.1,"2020-06-14","2020-06-20","NO","NO","NO","YES","increased by","increased by","increased by","increased by","37.5","15.6","165.4","171.1","%","%","%","%",55,34,54,318,213,18.2,12.2,3.1,1605,53,140,1,55,7,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1267,14,29,91,138,170,216,245,216,108,39,1,"0 to 102",53,718,539,10,1263,4,0,13,1195,199,5,47,1219,0,1,1262,28,17,2,0,28,17,0,45,1,0,7,6,6,13,6,5,2,1,0,"3 to 86","46",26,13,3,3,1,41,3,8,0,6,0,0,1,47,17,30,45,2,0,1999,2,2049,2001,47,3,194,0,197,1.52,50,1413,1464,"4.6",2.2,3.9,"2020-06-14","2020-06-20","NO","NO","NO","YES","decreased by","did not change","increased by","increased by","100","","5","0.033557047","%","","case","percent difference",0,0,1,8,6,17,12.8,2.1,46,1,1,0,1,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1709,53,44,114,180,224,250,299,251,159,132,3,"0 to 101",54,946,726,37,1640,69,0,37,1528,232,50,210,1498,0,1,1639,158,23,26,3,98,83,0,181,6,11,24,24,40,25,38,22,14,6,0,"0 to 101","45",162,12,5,2,49,125,7,32,7,24,2,0,9,210,94,116,181,29,0,2979,40,3234,3019,210,28,926,0,954,2.94,238,2424,2663,"4",5.7,13.9,"2020-06-14","2020-06-20","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","80","76.9","43.8","70.6","%","%","%","%",4,9,9,39,26,18.6,12.4,4.3,206,9,4,0,14,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,924,12,16,60,98,113,148,195,128,99,55,0,"0 to 119",55,545,357,22,918,6,0,33,746,146,14,106,815,0,3,915,85,19,2,0,55,49,0,104,0,2,5,13,11,13,22,17,16,7,0,"9 to 99","58",75,21,1,7,1,95,8,11,0,20,0,0,12,106,49,57,104,2,0,1688,4,1799,1692,106,1,71,0,72,1.39,107,886,996,"4.1",5.7,11.6,"2020-06-14","2020-06-20","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","75","75","14.3","34","%","%","%","%",17,11,12,11,20,10.4,18.9,11.3,101,12,5,0,2,0,0,0
99,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1407,0,4,66,156,182,195,182,141,213,266,2,"6 to 119",59,956,443,8,135,1272,0,3,1394,10,12,139,1266,1,1,133,11,0,126,2,5,6,0,11,0,3,11,34,26,30,16,7,5,7,0,"12 to 82","49",1,1,0,9,1,0,10,0,2,0,0,0,0,139,72,66,11,128,0,853,1144,2149,1997,139,35,351,0,386,9.07,174,1617,1793,"",6.9,12.4,"2020-06-14","2020-06-20","","","","","","","","","","","","","","","","",0,0,0,2,0,1.4,0,0,134,0,5,0,3,0,0,0
