"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,22489,8795,13523,3,168,21938,8313,381,85,16,4403,4253,38,8694,235,462,1539,1474,1498,1387,1053,598,380,168,1,"0 to 101","39",4109,494,742,3349,3445,1938,3311,951,22,600,12,6,117,8795,4310,4442,8694,101,0,46432,279,55567,46711,8795,590,12472,1,13063,4.52,68630,9385,25995,35552,"9.8",13.7,41.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","29.7","36.8","34.9","16.2","%","%","%","%",100,48,123,973,612,12,7,1.4,8725,123,70,0,991,60,18,0,"9",-7,10
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5258,2122,3131,0,5,5233,1947,168,5,2,524,1587,4,2115,38,61,207,389,444,389,319,172,73,29,1,"0 to 99","43",686,348,90,991,91,850,1174,17,0,86,0,0,10,2122,1593,525,2115,7,0,9205,13,11386,9218,2122,14,278,0,292,4.79,11678,2136,3409,5550,"8",18.3,40.6,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","20.7","30","13.6","6.6","%","%","%","%",12,1,10,17,86,1,5,0.5,2074,10,48,0,127,0,0,0,"1162",-8,5
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,239488,104755,134428,91,214,237353,102591,1295,860,9,52267,50991,628,103886,1455,3036,13209,20173,17813,18817,14526,8269,4642,2681,134,"0 to 108","43",35734,9771,6719,51662,39252,12284,52350,9864,61,5155,33,16,1388,104755,51419,52645,103885,869,1,462558,952,569554,463510,104755,5460,66974,2,72436,7.54,641990,110215,201402,311924,"11.5",17.2,46,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","41.4","46.6","3.9","2.2","%","%","%","%",1351,577,1404,9925,5188,10,5,1.3,101854,1395,2901,9,6306,516,70,14,"1391",-109,86
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3345,1172,2167,0,6,3328,1041,130,1,0,488,679,4,1171,39,108,159,234,221,176,137,69,19,10,0,"0 to 97","36",738,118,65,250,621,275,275,174,0,92,0,0,14,1172,679,489,1171,1,0,7591,10,8787,7601,1172,58,402,0,460,12.61,9247,1230,2569,3805,"10.5",13.3,36.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","did not change","decreased by","decreased by","14.3","","54.2","29","%","","%","%",1,0,14,174,92,15,8,1.2,1164,14,8,0,183,10,3,0,"146",-1,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1012,230,782,0,0,1012,194,36,0,0,133,95,2,230,0,13,27,35,32,27,32,33,24,6,1,"6 to 91","47",166,19,3,42,2,173,55,33,0,22,0,0,4,230,95,133,230,0,0,2020,0,2253,2020,230,1,35,0,36,2.78,2289,231,817,1048,"6.4",10.1,22.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","350","44.4","31.5","18.7","%","%","%","%",0,0,4,33,22,15,10,1.7,225,4,5,0,22,0,0,0,"6",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,65931,19753,46047,11,120,65065,18128,1417,191,17,10190,9232,123,19545,263,771,3321,4689,3306,2883,2260,1286,612,353,9,"0 to 102","37",4678,6237,1808,6822,1579,9189,8777,1033,27,566,14,5,139,19753,9346,10282,19545,208,0,164135,520,184617,164655,19753,857,10177,2,11036,7.77,195653,20610,56224,76967,"8.3",10.5,31.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.1","55.9","12.3","12.6","%","%","%","%",653,46,144,1060,580,6,3,0.7,19288,143,465,1,1489,44,9,0,"95",-7,46
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,23466,7018,16428,2,18,20107,6149,87,782,0,3367,2713,156,6236,86,253,1363,1389,997,865,877,573,398,217,0,"0 to 105","37",2410,1596,310,1920,200,3844,2192,624,5,351,6,5,80,7018,3039,3823,6236,782,0,50907,2516,60474,53423,7018,72,1420,0,1492,4.83,61966,7090,17848,24958,"8",11.4,30.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","10","32.7","21.8","4.7","%","%","%","%",251,47,85,629,357,9,6,1.2,6854,80,164,5,534,32,8,0,"51",15,24
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4630,801,3825,0,4,4587,681,111,9,0,427,360,5,792,13,27,108,119,97,121,129,117,52,17,1,"0 to 94","48",453,115,132,92,109,568,115,118,4,68,2,1,8,801,365,431,792,9,0,12029,30,12877,12059,801,45,1361,0,1406,3.2,14283,846,5186,6036,"5.6",5.9,18.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","28.6","45.8","11.3","1.3","%","%","%","%",1,0,9,122,70,16,9,1.1,779,9,22,0,57,7,0,0,"8",-1,1
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,620,88,531,0,1,614,82,4,2,0,50,36,0,86,1,4,10,12,7,9,24,12,6,3,0,"0 to 85","55",53,26,2,5,5,76,5,7,0,3,0,0,1,88,36,52,86,2,0,2204,3,2296,2207,88,7,540,0,547,1.28,2843,95,1071,1167,"9.9",3.3,15.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","100","25","63.8","%","%","%","%",0,0,1,7,3,8,4,1.1,85,1,3,0,9,0,0,0,"0",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3823,1188,2633,1,1,3801,1129,52,7,0,679,493,9,1181,30,77,169,219,218,195,132,80,45,21,2,"0 to 98","39",307,395,86,393,198,528,455,180,0,97,0,0,13,1188,493,686,1180,7,1,8619,13,9855,8632,1188,14,161,0,175,8,10030,1202,2794,3998,"8.7",12,31.4,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","6.7","47.1","80","18.2","%","%","%","%",8,6,13,180,97,16,9,1.1,1142,13,46,0,145,7,1,0,"116",0,3
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1036,308,725,0,3,1033,276,32,0,0,150,158,0,308,10,13,43,46,41,43,41,21,26,24,0,"0 to 100","45",235,18,22,33,43,220,45,20,0,6,0,0,0,308,158,150,308,0,0,2972,0,3286,2972,308,3,70,0,73,4.11,3359,311,795,1109,"6.3",9.3,30,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","80","28.6","8.4","8.2","%","%","%","%",25,0,0,20,6,7,2,0,303,0,5,0,38,1,0,0,"40",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,563,385,178,0,0,563,383,2,0,0,99,286,0,385,6,5,41,97,113,64,43,10,4,2,0,"0 to 89","38",275,59,13,38,157,177,51,38,0,25,0,0,3,385,286,99,385,0,0,672,0,1058,672,385,2,20,0,22,9.09,1080,387,198,585,"4.4",35.8,68.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","did not change","decreased by","increased by","increased by","","100","31.6","33.3","","%","%","%",0,0,3,38,25,10,7,0.8,384,3,1,0,16,1,0,0,"244",0,2
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,899,241,658,0,0,837,229,3,9,0,128,104,0,232,4,14,34,30,37,50,41,26,4,1,0,"1 to 89","45",138,80,4,10,16,200,16,52,2,13,2,0,0,241,111,130,232,9,0,2731,53,3029,2784,241,0,80,0,80,0,3109,241,738,979,"6.1",7.8,26.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","4","50","102","101.3"," cases","%","%","%",0,0,0,54,15,23,7,0,242,0,-1,0,25,0,0,0,"5",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2234,557,1676,0,1,2225,492,60,4,1,200,352,0,552,22,36,84,128,94,86,64,28,12,3,0,"0 to 90","35",235,273,36,8,89,310,153,77,1,18,0,0,2,557,355,202,552,5,0,3234,3,3796,3237,557,1,49,0,50,2,3846,558,1725,2284,"16",14.5,25,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","14.3","6.7","43.9","18","%","%","%","%",0,0,2,78,18,15,4,0.4,553,2,4,0,81,9,0,0,"228",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1765,781,983,1,0,1756,529,246,5,1,394,376,5,775,24,82,143,162,110,102,71,56,24,7,0,"0 to 93","33",575,74,92,34,529,210,36,116,3,63,3,1,5,781,380,396,775,6,0,3307,2,4093,3309,781,10,67,0,77,12.99,4170,791,1050,1842,"6.8",19,44.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","70.8","24.5","2.1","%","%","%","%",2,1,6,119,66,16,9,0.8,776,5,5,1,139,9,0,0,"4",0,1
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3426,1512,1912,0,2,3422,1466,46,0,0,665,844,3,1512,47,88,246,314,271,235,152,82,49,28,0,"0 to 101","37",1201,167,47,97,1019,408,85,242,0,137,0,0,33,1512,844,665,1512,0,0,5954,2,7484,5956,1512,19,150,0,169,11.24,7653,1531,2062,3595,"9",20,44.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","increased by","58.8","62.5","1.2","8","%","%","%","%",22,18,33,242,137,17,10,2.2,1495,32,17,1,175,9,1,0,"62",-3,3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5319,1454,3863,1,1,5289,1189,251,12,2,788,652,0,1440,21,49,216,249,206,219,202,146,102,44,0,"0 to 100","44",966,137,139,198,214,874,352,276,2,159,2,1,22,1454,656,798,1440,14,0,14729,14,16203,14743,1454,46,1401,0,1447,3.18,17650,1500,5264,6766,"3.7",8.5,28.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","33.7","30.4","14.7","5.9","%","%","%","%",30,6,23,278,161,20,12,1.6,1418,22,36,1,97,7,0,0,"15",-39,9
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4734,1039,3687,0,8,4659,933,102,4,0,541,491,3,1035,20,38,118,169,145,153,160,104,95,37,0,"0 to 96","47",559,182,147,147,284,547,204,217,2,124,1,0,22,1039,495,541,1035,4,0,12928,63,14038,12991,1039,27,494,0,521,5.18,14559,1066,4181,5255,"5.1",7.3,22.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","48.6","49.5","30.5","4.1","%","%","%","%",66,1,22,219,125,22,13,2.1,1018,22,21,0,71,4,0,0,"29",-3,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,76810,27077,49545,22,166,76160,26465,492,117,3,14231,12509,217,26957,569,1183,4730,5925,4319,4004,2972,1580,878,473,444,"0 to 104","36",8646,3402,3247,11662,6111,7576,13270,2070,15,1148,11,4,295,27077,12559,14301,26957,120,0,178972,341,206688,179313,27077,965,18044,0,19009,5.08,225697,28042,67589,95819,"6.9",12.4,36.5,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","29.8","45.3","25.6","22.5","%","%","%","%",844,143,299,2085,1159,8,5,1.1,26626,284,451,15,2369,149,16,0,"21",-66,61
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1180,375,804,0,1,1161,313,53,6,3,108,257,1,366,4,7,50,87,74,68,41,25,13,6,0,"1 to 93","39",226,81,27,32,20,277,69,19,0,9,0,0,1,375,260,114,366,9,0,3385,9,3778,3394,375,3,78,0,81,3.7,3859,378,882,1261,"6.5",9.8,32,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","66.7","80","4.1","31.7","%","%","%","%",5,1,1,19,9,6,3,0.3,371,1,4,0,22,1,0,0,"166",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7615,1974,5594,1,46,7499,1944,17,11,2,1049,879,33,1961,35,104,335,325,280,274,210,161,134,116,0,"0 to 99","41",793,176,200,792,334,680,947,230,6,129,3,0,35,1974,887,1054,1961,13,0,21279,56,23318,21335,1974,65,2143,0,2208,2.94,25526,2039,7737,9823,"6.5",8,26.8,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","23.1","37.8","2.5","2","%","%","%","%",97,17,35,236,132,12,7,1.8,1941,33,33,2,203,6,1,0,"4",1,10
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4137,1266,2866,1,4,4104,1202,50,13,1,432,807,13,1252,12,36,135,248,238,230,161,96,59,50,1,"0 to 100","43",544,288,48,372,49,581,622,128,2,81,0,0,18,1266,814,438,1252,14,0,7677,14,8969,7691,1266,22,186,0,208,10.58,9177,1288,3052,4345,"9",14,31.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","decreased by","decreased by","increased by","increased by","75","63.2","79.7","106.9","%","%","%","%",115,11,18,130,81,11,7,1.4,1220,18,46,0,77,6,0,0,"344",-8,8
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,739,174,564,0,1,731,128,42,4,0,78,92,0,170,4,3,23,26,27,30,27,18,8,8,0,"0 to 95","47",76,76,11,7,12,146,12,27,2,21,0,0,5,174,95,79,170,4,0,1897,3,2076,1900,174,1,95,0,96,1.04,2172,175,659,835,"5.9",8.1,23.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","33.3","103.3","91.1","%","%","%","%",0,4,5,29,21,17,13,2.9,169,5,5,0,15,1,2,0,"47",0,1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,413,83,330,0,0,413,76,7,0,0,44,37,2,83,3,4,9,18,5,13,14,11,3,3,0,"1 to 98","47",45,14,13,11,13,58,12,19,0,7,0,0,0,83,37,44,83,0,0,729,0,815,729,83,0,14,0,14,0,829,83,344,427,"4.9",10,20.1,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","NO","decreased by","increased by","decreased by","decreased by","66.7","33.3","42.1","35.1","%","%","%","%",0,0,0,19,7,23,9,0,82,0,1,0,8,0,0,0,"1",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,19062,4090,14930,0,42,18868,3998,60,32,0,2089,1907,62,4058,74,144,641,765,638,631,552,354,219,64,8,"0 to 103","41",1149,456,601,1852,488,1421,2149,294,12,185,5,1,39,4090,1925,2103,4058,32,0,51678,120,55946,51798,4090,169,5571,0,5740,2.94,61686,4259,20501,24802,"7.4",6.9,22.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","38","42.8","7.5","8.5","%","%","%","%",73,8,40,306,190,8,5,1,3988,39,102,1,303,5,1,0,"139",6,4
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,38065,14415,23627,2,21,36899,13608,534,267,6,7367,6585,190,14142,250,485,2279,2718,2352,2280,1782,1107,681,472,9,"0 to 101","41",5821,1310,537,6474,3194,4241,6707,1642,18,885,15,6,258,14415,6725,7493,14141,273,1,86799,869,102115,87668,14415,497,8826,1,9324,5.33,111439,14912,32453,47389,"6.6",13.4,39.2,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.4","2.1","32.1","9.1","%","%","%","%",361,149,264,1660,900,12,7,1.8,14292,264,123,0,1068,73,9,0,"20",-22,27
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,16250,3760,12460,2,28,15951,3644,48,65,3,1950,1714,28,3692,48,153,1360,744,456,405,344,156,54,28,12,"0 to 105","28",1055,1115,256,1266,252,1658,1782,260,14,99,11,7,13,3760,1748,1984,3691,68,1,46037,200,50098,46237,3760,87,2381,0,2468,3.53,52566,3847,14841,18718,"6.5",7.3,23.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","27.3","21.6","13.3","%","%","%","%",82,3,20,274,110,8,3,0.5,3656,20,104,0,297,15,2,0,"75",-10,3
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2143,462,1681,0,0,2139,421,38,0,3,216,241,2,459,8,19,86,78,59,72,70,39,21,9,1,"0 to 99","41",185,53,124,97,149,202,108,45,0,26,0,0,2,462,243,217,459,3,0,4824,1,5295,4825,462,4,192,0,196,2.04,5491,466,1873,2339,"5.9",8.5,21.7,"2020-07-19 05:00:00","2020-07-25 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","12.5","","11.6","5.6","%","","%","%",2,1,2,45,26,10,6,0.4,449,2,13,0,39,1,0,0,"1",0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2363,335,2028,0,0,2363,331,4,0,0,48,286,1,335,2,5,48,78,65,74,50,10,2,1,0,"0 to 85","40",202,108,10,15,16,222,97,13,0,5,0,0,2,335,286,48,335,0,0,2601,0,2937,2601,335,3,15,0,18,16.67,2955,338,2043,2381,"28.5",11.4,14.3,"2020-07-19 05:00:00","2020-07-25 05:00:00","NO","YES","NO","NO","increased by","did not change","increased by","increased by","1","","14.3","15.6"," case","","%","%",0,0,2,13,5,4,2,0.6,332,2,3,0,17,0,0,1,"215",0,0
