"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12406,5118,7242,1,45,12186,4864,211,38,5,2717,2313,45,5075,60,178,868,1000,798,679,681,427,249,171,7,"0 to 103","40",2708,443,1004,920,637,3456,982,483,4,300,3,0,116,5118,2335,2738,5074,43,1,33223,130,38522,33353,5118,157,2219,0,2376,6.61,40898,5275,9461,14782,"7.4",12.9,42.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","90.9","17.9","68.5","30.9","%","%","%","%",21,50,116,487,303,10,6,2.3,5082,116,36,0,374,12,4,0,"90",0,7,"544",4981,"137",281,36,245,12.8,"369","3300","3669","10.1",20,272,292,"6.85"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3220,1581,1635,0,4,3205,1453,125,3,0,730,847,1,1578,40,113,254,240,258,228,231,99,83,35,0,"0 to 100","40",1097,206,177,98,594,875,109,231,1,177,2,0,28,1581,848,732,1578,3,0,9639,8,11241,9647,1581,21,244,0,265,7.92,11506,1602,1879,3485,"8.6",13.9,49.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","decreased by","did not change","decreased by","increased by","9.1","","16.7","28.1","%","","%","%",16,9,28,232,179,15,12,1.8,1576,28,5,0,215,11,5,0,"210",0,3,"123",1571,"10",46,5,41,10.9,"215","1041","1256","17.1",3,59,62,"4.84"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,97889,40659,56790,6,434,96139,40017,177,459,6,20509,19296,389,40194,672,1394,7719,9252,7082,5957,4408,2290,1227,607,51,"0 to 106","36",12414,6176,8009,13595,10340,12646,17208,2552,55,1378,42,6,474,40659,19534,20724,40193,465,1,313706,845,355525,314551,40659,2823,22574,3,25400,11.11,380925,43482,79364,123289,"9.3",11.4,44.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","19","8.4","4.5","5","%","%","%","%",209,111,480,2607,1420,7,4,1.2,40485,476,174,4,2914,141,22,2,"99",0,30,"1862",39486,"1173",1751,174,1577,9.9,"2882","23342","26224","11.0",107,1313,1420,"7.54"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,25896,12690,12982,2,222,25564,12536,73,79,2,6593,5948,68,12609,222,673,1893,2446,2305,2166,1435,860,468,211,11,"0 to 104","39",4686,798,4085,3040,6473,2652,3484,1156,13,661,10,2,156,12690,6001,6620,12609,81,0,72934,28,85788,72962,12690,825,5092,0,5917,13.94,91705,13515,18074,31813,"9.4",14.7,52.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","35.1","8.8","0.6","3.8","%","%","%","%",118,46,158,1169,671,10,6,1.2,12605,158,85,0,1226,55,4,0,"39",0,11,"678",12384,"306",601,85,516,14.1,"1218","8342","9560","12.7",37,919,956,"3.87"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,110363,46832,63136,156,239,108924,45745,677,403,8,24140,22136,146,46422,752,1836,7560,8487,7453,7173,5987,3416,2288,1830,51,"0 to 106","41",18327,7551,8457,12087,12620,20018,13784,5058,61,3654,40,22,1389,46833,22357,24326,46420,411,2,324262,641,372365,324903,46833,5275,62389,6,67670,7.8,440035,52108,125525,178033,"12.3",11.8,47.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","61.7","","28.6","9","%","","%","%",597,578,1411,5119,3694,11,8,3,46698,1404,135,7,3681,211,77,6,"565",0,53,"3941",46053,"780",1664,135,1529,8.1,"3662","23795","27457","13.3",78,1206,1284,"6.07"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,24117,9411,14557,3,146,23839,9148,199,62,2,4866,4476,5,9347,140,373,1471,1592,1481,1470,1241,871,505,265,2,"0 to 105","42",6749,681,1434,483,2257,6445,645,1185,10,842,5,1,209,9411,4505,4901,9347,64,0,83751,70,93288,83821,9411,505,7420,0,7925,6.37,101213,9916,21977,32042,"6.3",9.8,41.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","22.9","45.1","1.2","36","%","%","%","%",108,91,210,1195,847,13,10,2.2,9371,209,40,1,742,67,10,0,"244",1,1,"879",9170,"241",570,40,530,7,"738","7526","8264","8.9",46,783,829,"5.55"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57552,22346,35190,1,15,57123,21683,511,145,8,11986,10206,2,22194,302,795,3166,4175,3068,3229,3256,2082,1302,969,3,"0 to 105","43",14080,4090,2156,1868,2654,15328,4212,3170,32,2313,23,4,759,22347,10287,12058,22194,153,0,201672,272,224429,201944,22347,1531,25592,7,27130,5.64,251559,23878,60782,84682,"8.8",9.5,41.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","11.9","20.2","10","20.6","%","%","%","%",736,514,763,3202,2336,15,11,3.4,22266,759,81,4,1562,129,16,0,"135",0,17,"3907",21974,"373",1047,81,966,7.7,"1555","14050","15605","10.0",58,872,930,"6.24"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,38316,20217,18020,1,78,38084,18064,2076,62,15,10720,9282,138,20140,430,1122,2944,3599,3383,3032,2512,1608,1025,552,10,"0 to 103","40",11004,3622,1768,3746,5582,9547,5011,2763,18,2102,16,3,531,20217,9318,10761,20140,77,0,117627,77,138030,117704,20217,701,5836,1,6538,10.72,144568,20918,23856,44854,"6.7",14.5,54.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","32.4","17.3","10.5","26.1","%","%","%","%",575,280,534,2781,2118,14,11,2.6,20120,534,97,0,2108,178,81,3,"522",0,5,"2072",19747,"470",850,97,753,11.4,"2103","13539","15642","13.4",97,1004,1101,"8.81"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5626,2152,3458,0,16,5600,1271,879,1,1,1132,1008,10,2150,52,217,350,319,318,294,272,186,95,48,1,"0 to 100","39",1234,580,247,89,431,1591,128,379,1,236,0,0,41,2152,1009,1133,2150,2,0,15474,8,17645,15482,2152,24,460,0,484,4.96,18129,2176,3918,6110,"8.4",12,38.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","40.6","29.3","2.8","%","%","%","%",16,10,41,380,236,18,11,1.9,2145,40,7,1,353,19,3,0,"88",1,3,"181",2119,"33",78,7,71,9,"353","2803","3156","11.2",9,218,227,"3.96"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16707,5444,11234,13,16,16553,4985,352,102,5,2797,2521,19,5337,59,209,1255,721,816,829,747,446,241,121,0,"0 to 101","40",3766,420,376,775,430,3944,963,442,5,288,5,0,73,5444,2571,2847,5337,107,0,52390,348,58225,52738,5444,445,5808,3,6256,7.11,64481,5889,17042,22963,"9.8",9.1,35.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","increased by","37.1","12.1","5.5","3.4","%","%","%","%",22,31,73,447,293,9,6,1.3,5423,70,21,3,498,19,5,0,"52",0,4,"345",4889,"555",308,21,287,6.8,"489","5777","6266","7.8",38,594,632,"6.01"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,19174,8155,10763,4,252,18762,7975,152,27,1,4475,3649,3,8127,145,357,1083,1344,1315,1281,1110,755,456,309,0,"0 to 104","43",3260,1887,1148,1832,1862,3996,2269,816,4,682,2,1,292,8155,3665,4487,8127,28,0,54469,128,62805,54597,8155,370,4155,3,4528,8.17,67333,8525,14918,23702,"7.8",12.7,44.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","14.8","10.7","14.8","4.2","%","%","%","%",117,138,293,820,684,11,9,3.6,8120,292,35,1,685,27,9,0,"96",0,17,"1036",8092,"63",324,35,289,10.8,"685","4459","5144","13.3",16,308,324,"4.94"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12862,5396,7426,0,40,12715,5250,96,51,0,2402,2937,7,5346,79,229,956,909,856,892,750,405,212,108,1,"0 to 105","40",3527,565,326,928,238,4038,1070,267,1,320,2,1,78,5397,2954,2436,5346,51,0,31747,57,37238,31804,5397,99,1244,0,1343,7.37,38581,5496,8670,14205,"8.3",14.2,42.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","decreased by","36.8","","14.9","9.6","%","","%","%",23,17,79,268,322,5,6,1.5,5378,78,19,1,529,12,5,7,"1037",0,2,"280",5106,"291",181,19,162,10.5,"527","4243","4770","11.0",23,239,262,"8.78"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21303,8270,13005,1,27,20994,8102,103,58,7,4342,3775,88,8205,86,319,1262,1322,1154,1208,1075,827,599,413,5,"0 to 104","44",4327,612,899,2367,1102,4147,2956,672,19,672,15,3,263,8270,3813,4369,8205,65,0,87213,218,95763,87431,8270,662,10024,4,10690,6.19,106453,8932,23029,31993,"7.8",8.4,41.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","34.8","26.3","2.3","50.6","%","%","%","%",199,146,266,691,687,9,9,3.2,8233,264,37,2,614,16,8,0,"148",0,9,"979",8088,"182",404,37,367,9.2,"613","6073","6686","9.2",17,320,337,"5.04"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25582,9152,16261,1,168,25348,9045,72,36,0,4854,4224,39,9117,161,343,1794,1778,1358,1330,1027,645,365,349,3,"0 to 108","38",6248,1197,1294,378,2534,6092,491,1006,6,672,2,0,222,9153,4236,4876,9117,36,0,76479,33,85733,76512,9153,543,6830,0,7373,7.36,93106,9696,23091,32955,"7.2",10.4,37.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","48.5","27","37.1","27.3","%","%","%","%",112,134,222,1012,674,12,8,2.4,9107,216,46,6,711,54,7,0,"159",0,15,"840",8546,"607",239,46,193,19.2,"710","6039","6749","10.5",28,304,332,"8.43"
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,6252,2416,3807,0,29,6142,2211,195,9,1,1071,1323,12,2406,11,74,160,257,335,344,329,483,320,76,27,"0 to 99","55",1247,455,126,578,120,1498,788,406,2,256,0,0,70,2416,1326,1078,2406,10,0,22412,71,24930,22483,2416,159,3789,2,3950,4.03,28880,2575,7596,10202,"8.4",8.9,41.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","21.4","6.5","3.3","19.1","%","%","%","%",15,21,70,408,256,17,11,2.9,2397,70,19,0,118,9,0,3,"612",0,4,"201",2401,"15",257,19,238,7.4,"118","798","916","12.9",2,52,54,"3.7"
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,4694,2756,1936,0,2,4675,2535,204,14,3,1038,1693,8,2739,53,146,395,442,476,430,371,224,132,86,1,"0 to 102","42",1639,581,408,111,526,2013,200,309,2,138,0,0,71,2756,1699,1049,2739,17,0,8585,0,11388,8585,2756,35,240,0,275,12.73,11663,2791,2176,4969,"11.3",23.9,59.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","29.4","65","65.2","83.1","%","%","%","%",34,42,71,311,138,12,6,2.6,2745,71,11,0,272,16,4,5,"932",0,2,"309",2642,"114",36,11,25,30.6,"269","1021","1290","20.9",5,19,24,"20.83"
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2481,1343,1132,0,6,2466,1280,60,3,0,348,992,0,1340,6,25,141,330,315,234,161,87,31,13,0,"1 to 92","40",681,552,78,29,130,1136,74,104,0,44,0,0,13,1343,992,351,1340,3,0,5299,6,6676,5305,1343,6,56,0,62,9.68,6738,1349,1188,2543,"11.5",20,54.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","66.7","16.7","9.5","","%","%","%",2,1,13,104,44,8,4,1,1338,13,5,0,52,4,2,2,"745",0,1,"56",1287,"56",22,5,17,22.7,"52","529","581","9.0",1,24,25,"4"
39,63,125,"UNION","Union","Union","Union County","FL",15239,2164,986,1178,0,0,2164,811,175,0,0,234,751,1,986,13,33,98,141,181,141,214,120,35,9,1,"0 to 93","47",664,272,27,23,30,893,63,58,0,53,0,0,17,986,751,234,986,0,0,8737,0,9740,8737,986,7,74,0,81,8.64,9821,993,1252,2245,"14.7",10.1,45.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","NO","did not change","did not change","decreased by","decreased by","","","20","18.9","","","%","%",0,0,17,58,53,6,6,1.7,980,16,6,1,78,3,2,31,"573",0,4,"8",966,"20",12,6,6,50,"78","455","533","14.6",2,20,22,"9.09"
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,31199,11031,20076,0,92,30955,10023,938,64,6,5762,5171,28,10961,143,391,1696,1908,1535,1625,1584,1120,633,391,5,"0 to 103","43",5309,1459,2209,1984,1826,6555,2580,1442,16,837,8,0,259,11031,5208,5795,10961,70,0,85699,84,96936,85783,11031,537,10906,3,11446,4.69,108382,11568,30982,42645,"8.1",10.7,37.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","YES","YES","decreased by","increased by","decreased by","increased by","9.9","6.6","13.9","27","%","%","%","%",230,119,259,1458,845,14,8,2.3,10991,252,40,7,749,55,9,0,"454",0,20,"1379",10465,"566",400,40,360,10,"747","5097","5844","12.8",28,251,279,"10.04"
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2873,1149,1720,1,3,2861,1094,49,5,1,457,685,1,1143,15,57,192,200,201,209,163,74,27,11,0,"0 to 102","40",747,218,100,78,59,970,114,117,0,54,1,0,10,1149,687,461,1143,6,0,9199,2,10392,9201,1149,17,356,0,373,4.56,10765,1166,2076,3246,"10.2",10.8,40.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","50","40","49.4","38.4","%","%","%","%",2,0,10,117,55,11,5,0.9,1147,10,2,0,115,9,0,5,"322",0,0,"27",1091,"58",38,2,36,5.3,"115","857","972","11.8",9,46,55,"16.36"
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3803,1993,1808,0,2,3565,1788,30,172,3,892,921,5,1818,27,72,426,312,313,308,291,142,82,19,1,"0 to 101","40",1337,119,81,281,312,1253,253,283,23,106,4,0,25,1993,1000,987,1818,175,0,11540,64,13633,11604,1993,92,1406,0,1498,6.14,15131,2085,3214,5301,"8",13.8,54.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","60","63.6","15.3","5.5","%","%","%","%",3,14,25,306,110,16,6,1.3,1989,25,4,0,184,21,0,0,"121",0,0,"116",1715,"278",47,4,43,8.5,"173","1367","1540","11.2",2,63,65,"3.08"
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,2085,1087,986,0,12,2059,971,105,9,2,399,677,0,1076,13,43,106,220,197,194,157,85,58,14,0,"0 to 99","42",666,249,45,116,31,694,351,73,3,64,2,0,23,1087,681,406,1076,11,0,5891,4,7003,5895,1087,14,144,0,158,8.86,7161,1101,1130,2243,"9.1",15.4,52.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","37.5","41.7","83","%","%","%","%",0,12,23,76,66,7,7,2.1,1084,23,3,0,66,0,0,0,"342",0,2,"87",1032,"55",7,3,4,42.9,"66","597","663","10.0",6,10,16,"37.5"
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2916,1754,1159,0,3,297,180,1,1563,10,86,86,9,181,19,78,367,323,266,263,223,116,61,25,13,"0 to 82","35",42,36,33,70,50,58,73,1,10,0,7,2,0,1754,803,910,181,1573,0,14699,1050,17553,15749,1754,23630,70,0,150661,15.68,168214,25384,1229,153577,"",15.1,870.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","","","","","","","","","","","","","","","","",0,13,2,11,7,1,1,0.1,1742,2,12,0,150,0,0,0,"0",0,0,"4",1746,"8",115,12,103,10.4,"14","981","995","1.4",1,37,38,"2.63"
