"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1556,1233,320,0,3,1553,1186,47,0,0,176,1057,0,1233,7,11,107,391,322,173,120,61,25,16,0,"1 to 98","37",827,349,40,17,149,1001,83,42,0,20,0,0,12,1233,1057,176,1233,0,0,1475,0,2721,1475,1233,5,22,0,27,18.52,2748,1238,342,1583,"18.1",45.1,79.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","66.7","66.7","72.7","52.3","%","%","%","%",0,8,12,42,20,4,2,1,1233,12,0,0,22,1,0,1,"757",0,0,"80",1214,"19",10,0,10,0,"22","145","167","13.2",0,6,6,"0"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22613,7517,14908,4,184,22256,7349,117,50,1,3893,3450,123,7466,134,301,1125,1225,1129,1128,1003,749,468,225,30,"0 to 103","43",2883,943,1557,2083,1251,3730,2485,895,15,572,8,2,190,7517,3478,3912,7466,51,0,78151,123,85896,78274,7517,389,6797,0,7186,5.41,93082,7906,21705,29799,"8.9",8.5,35,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","11.4","27.3","27.3","2.4","%","%","%","%",128,86,192,910,580,13,8,2.6,7475,192,42,0,626,33,7,1,"262",0,18,"602",7243,"274",371,42,329,11.3,"623","6505","7128","8.7",16,310,326,"4.91"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,44857,20445,24382,2,28,43648,19136,993,307,9,10603,9414,112,20129,367,738,3254,3630,3232,3184,2629,1701,1018,648,44,"0 to 103","41",9128,1971,1147,7883,4585,7328,8216,2596,28,1472,21,10,467,20445,9581,10749,20128,316,1,124371,913,145844,125284,20445,1014,11161,1,12176,8.33,158020,21459,35543,57033,"7.9",13.6,47.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","increased by","19.2","19.8","13.4","0.7","%","%","%","%",279,245,477,2624,1493,13,8,2.3,20388,477,57,0,1584,136,20,0,"100",1,8,"1593",19919,"526",716,57,659,8,"1580","8689","10269","15.4",38,758,796,"4.77"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,23638,10607,13010,4,17,23107,10227,72,303,5,5746,4512,41,10299,188,357,5029,1534,1060,911,795,396,180,132,25,"0 to 105","23",3871,2659,1450,2319,838,5481,3980,605,21,237,11,9,71,10607,4644,5921,10298,308,1,78198,213,89160,78411,10607,211,3177,0,3388,6.23,92548,10818,16187,27026,"9.4",11.7,45.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","26.3","4.7","39.7","40.6","%","%","%","%",59,21,80,626,248,6,3,0.8,10491,78,116,2,785,37,4,0,"191",0,14,"373",9704,"903",705,116,589,16.5,"769","6744","7513","10.2",66,635,701,"9.42"
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2896,1040,1856,0,0,2889,950,84,3,3,528,505,1,1034,24,68,187,151,136,155,133,111,58,14,3,"0 to 99","41",601,161,183,89,220,695,119,117,0,83,0,0,9,1040,509,530,1034,6,0,7521,1,8570,7522,1040,9,257,0,266,3.38,8836,1049,2113,3162,"7.9",11.9,36.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","700","160","28.6","21.1","%","%","%","%",3,1,9,117,83,12,8,0.9,1037,9,3,0,125,6,4,0,"16",0,0,"39",1035,"5",35,3,32,8.6,"123","1018","1141","10.8",3,55,58,"5.17"
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2538,517,2021,0,0,2538,484,33,0,0,139,378,0,517,6,16,91,100,90,98,78,23,13,2,0,"0 to 86","39",341,127,27,22,28,371,118,36,0,13,0,0,8,517,378,139,517,0,0,3036,0,3553,3036,517,4,24,0,28,14.29,3581,521,2045,2566,"30.7",14.5,20.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","71.4","92.3","79.3","%","%","%","%",0,0,8,36,13,7,3,1.5,516,8,1,0,52,2,0,3,"248",0,1,"6",464,"53",3,1,2,33.3,"52","250","302","17.2",7,17,24,"29.17"
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,2187,1022,1163,1,1,2150,686,320,14,2,556,450,0,1006,39,76,125,142,154,173,139,95,41,38,0,"0 to 99","42",317,606,55,28,54,861,91,166,1,52,1,1,20,1022,454,568,1006,16,0,5089,19,6141,5108,1022,4,87,0,91,4.4,6232,1026,1250,2278,"12.3",16.5,46.9,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","50","41.2","39.8","","%","%","%",40,9,21,167,53,17,6,2.1,1022,20,0,1,149,12,1,1,"161",0,2,"178",1014,"8",1,0,1,0,"149","740","889","16.8",1,32,33,"3.03"
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,25936,11546,14368,3,19,25561,11341,87,118,0,5991,5315,122,11428,264,758,1901,1975,1826,1677,1417,892,540,284,12,"0 to 101","39",5994,1165,1989,2280,3412,5169,2847,749,9,806,8,2,290,11546,5373,6046,11428,118,0,95213,266,107103,95479,11546,554,7041,0,7595,7.29,114698,12100,21409,33531,"9",10.5,46.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","26.2","27.3","22.4","0.8","%","%","%","%",158,123,292,758,814,7,8,2.5,11486,293,60,-1,1366,21,10,0,"33",1,12,"845",11365,"181",387,60,327,15.5,"1362","9961","11323","12.0",21,462,483,"4.35"
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,28278,9760,18502,1,15,28223,9442,301,16,1,5760,3938,45,9743,129,362,1197,1731,1730,1540,1303,883,554,294,37,"0 to 106","43",6095,1900,904,844,1357,7009,1377,1485,5,951,0,0,289,9760,3943,5771,9743,17,0,63914,22,73810,63936,9760,216,4062,0,4278,5.05,78088,9976,22564,32556,"9.3",12.8,35.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","28.8","10.4","0.7","37.5","%","%","%","%",133,119,289,1490,951,16,10,3,9713,288,47,1,711,49,8,5,"2224",0,28,"1003",9709,"51",352,47,305,13.4,"710","6335","7045","10.1",32,516,548,"5.84"
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,11522,4908,6563,2,49,11360,4852,24,32,0,2399,2453,24,4876,108,266,828,783,742,738,575,360,306,200,2,"0 to 100","40",2287,266,1158,1165,1874,2017,985,668,4,388,3,1,142,4908,2471,2413,4876,32,0,30828,77,35860,30905,4908,245,3865,0,4110,5.96,39970,5153,10428,15632,"9.9",12.9,44.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","YES","decreased by","increased by","decreased by","increased by","12.5","16.3","19.4","1.2","%","%","%","%",130,88,143,672,391,14,8,2.9,4894,143,14,0,547,35,4,0,"10",0,10,"435",4878,"30",422,14,408,3.3,"547","2364","2911","18.8",10,171,181,"5.52"
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,6275,1845,4381,0,49,6124,1769,41,30,5,862,945,3,1810,44,73,227,352,316,336,236,156,75,30,0,"0 to 100","42",1358,156,77,219,711,847,252,286,7,119,4,0,22,1845,964,878,1810,35,0,15941,67,17865,16008,1845,211,3777,1,3989,5.29,21854,2056,8158,10264,"13.4",9.4,32.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","75","36.4","13.3","7.3","%","%","%","%",4,2,22,293,123,16,7,1.2,1837,22,8,0,159,21,0,0,"2",0,0,"67",1770,"75",56,8,48,14.3,"156","1087","1243","12.6",2,48,50,"4"
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,5705,2116,3538,0,51,5411,1906,66,141,3,1030,942,0,1972,25,86,361,292,297,353,297,198,134,73,0,"0 to 103","45",1560,200,100,112,89,1704,179,276,7,149,2,1,45,2116,1001,1115,1972,144,0,18952,100,21186,19052,2116,67,1246,0,1313,5.1,22499,2183,4784,7018,"8.7",9.7,38.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","33.3","4","23","15.9","%","%","%","%",39,18,46,283,151,14,8,2.2,2100,45,16,1,180,10,1,0,"41",0,5,"182",1784,"332",181,16,165,8.8,"165","1647","1812","9.1",9,138,147,"6.12"
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,12230,5010,7174,1,45,12011,4758,211,36,5,2680,2244,45,4969,58,173,858,981,781,666,655,417,244,169,8,"0 to 103","40",2668,443,967,891,634,3365,970,477,4,294,3,0,113,5010,2264,2701,4968,41,1,32669,132,37861,32801,5010,144,2162,0,2306,6.24,40167,5154,9336,14536,"7.2",12.8,42.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","90.9","17.9","68.5","30.9","%","%","%","%",19,50,113,481,297,10,6,2.3,4971,109,39,4,366,12,4,0,"88",0,11,"543",4879,"131",286,39,247,13.6,"361","3153","3514","10.3",27,258,285,"9.47"
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,3203,1566,1633,0,4,3188,1442,121,3,0,719,842,2,1563,40,113,254,237,256,220,228,99,83,35,1,"0 to 100","40",1075,198,178,112,590,850,123,226,1,172,2,0,27,1566,843,721,1563,3,0,9550,8,11137,9558,1566,16,231,0,247,6.48,11384,1582,1864,3450,"8.5",13.9,49.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","NO","decreased by","did not change","decreased by","increased by","9.1","","16.7","28.1","%","","%","%",16,9,27,227,174,15,12,1.7,1556,27,10,0,215,10,4,0,"206",0,4,"122",1554,"12",44,10,34,22.7,"215","1015","1230","17.5",6,67,73,"8.22"
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,97440,40224,56772,3,441,95698,39598,175,445,6,20239,19074,460,39773,671,1355,7619,9156,7014,5894,4364,2261,1203,588,99,"0 to 106","36",12056,6099,7870,13748,9989,12322,17462,2498,55,1338,42,6,446,40224,19306,20446,39772,451,1,309900,848,351281,310748,40224,2602,21618,0,24220,10.74,375501,42826,78390,121660,"9.2",11.4,44,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","19","8.4","4.5","5","%","%","%","%",222,111,452,2553,1380,7,4,1.1,39990,450,234,2,2866,142,23,2,"96",0,14,"1790",39155,"1069",2342,234,2108,10,"2834","22742","25576","11.1",98,1614,1712,"5.72"
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,25687,12513,12945,2,227,25350,12359,73,79,2,6476,5859,97,12432,217,661,1863,2409,2260,2130,1407,847,461,204,54,"0 to 104","39",4585,779,4012,3056,6363,2577,3492,1136,13,643,10,2,148,12513,5912,6503,12432,81,0,72073,28,84750,72101,12513,731,4859,0,5590,13.08,90340,13244,17804,31277,"9.2",14.7,51.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","35.1","8.8","0.6","3.8","%","%","%","%",99,46,150,1149,653,10,6,1.2,12455,147,58,3,1203,53,3,0,"38",0,10,"655",12250,"263",732,58,674,7.9,"1195","8026","9221","13.0",28,879,907,"3.09"
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,109929,46485,63010,156,278,108461,45408,676,394,7,23958,21968,158,46084,749,1812,7484,8428,7400,7101,5940,3390,2274,1827,80,"0 to 106","41",18133,7500,8394,12057,12548,19803,13733,5009,61,3610,40,21,1350,46485,22186,24137,46082,401,2,320781,642,368531,321423,46485,4823,60330,0,65153,7.4,433684,51308,123340,175082,"12.1",11.8,46.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","61.7","","28.6","9","%","","%","%",602,578,1371,5070,3650,11,8,2.9,46310,1364,175,7,3641,206,77,6,"565",0,64,"3913",45788,"697",2007,175,1832,8.7,"3624","23276","26900","13.5",86,1180,1266,"6.79"
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,23866,9279,14444,3,140,23596,9022,195,60,2,4803,4409,5,9217,140,365,1443,1574,1458,1455,1227,848,499,260,10,"0 to 105","42",6684,665,1397,471,2233,6348,636,1169,10,830,5,1,208,9279,4438,4836,9217,62,0,82678,70,92084,82748,9279,461,7207,0,7668,6.01,99752,9740,21651,31534,"6.2",9.8,40.8,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","22.9","45.1","1.2","36","%","%","%","%",114,91,209,1179,835,13,9,2.3,9233,209,46,0,727,66,10,0,"242",1,4,"873",9045,"234",543,46,497,8.5,"723","7166","7889","9.2",51,729,780,"6.54"
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,57318,22129,35177,1,11,56891,21477,499,145,8,11866,10105,5,21976,301,785,3123,4152,3033,3200,3217,2059,1292,963,4,"0 to 105","43",13878,4079,2130,1889,2619,15113,4244,3136,32,2282,23,4,752,22129,10186,11938,21976,153,0,199159,274,221701,199433,22129,1401,24782,2,26185,5.35,247886,23530,59959,83503,"8.7",9.5,41.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","11.9","20.2","10","20.6","%","%","%","%",758,514,756,3168,2305,15,11,3.4,22049,748,80,8,1540,127,16,0,"132",0,23,"3879",21775,"354",955,80,875,8.4,"1533","13663","15196","10.1",62,832,894,"6.94"
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,38015,19974,17963,1,77,37786,17846,2053,60,15,10571,9137,191,19899,426,1096,2887,3538,3333,2975,2461,1588,1010,545,115,"0 to 103","40",10686,3576,1748,3889,5428,9279,5192,2702,18,2081,16,3,529,19974,9172,10611,19899,75,0,116093,77,136252,116170,19974,623,5555,0,6178,10.08,142430,20597,23518,44193,"6.6",14.5,54.2,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","32.4","17.3","10.5","26.1","%","%","%","%",604,280,532,2720,2097,14,11,2.7,19888,531,86,1,2066,169,79,3,"522",0,17,"2035",19539,"435",805,86,719,10.7,"2061","13077","15138","13.6",93,1004,1097,"8.48"
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,5542,2139,3386,0,17,5515,1279,858,1,1,1124,997,16,2137,52,214,347,319,314,287,264,180,95,47,20,"0 to 100","39",1230,578,241,88,429,1574,134,376,1,233,0,0,39,2139,998,1125,2137,2,0,15288,8,17446,15296,2139,22,444,0,466,4.72,17912,2161,3830,6008,"8.3",12.1,39,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","40.6","29.3","2.8","%","%","%","%",16,10,39,377,233,18,11,1.8,2130,39,9,0,349,19,3,0,"87",1,1,"181",2108,"31",42,9,33,21.4,"349","2676","3025","11.5",16,231,247,"6.48"
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,16463,5364,11072,11,16,16312,4911,347,101,5,2715,2469,74,5258,57,204,1235,715,795,820,737,441,241,119,0,"0 to 101","41",3612,413,371,862,420,3811,1027,433,5,281,5,0,70,5364,2517,2762,5258,106,0,51487,324,57214,51811,5364,417,5625,3,6045,6.9,63259,5781,16697,22508,"9.6",9.1,35.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","increased by","37.1","12.1","5.5","3.4","%","%","%","%",28,31,70,438,286,9,6,1.3,5334,70,30,0,482,19,4,0,"52",0,2,"343",4834,"530",470,30,440,6.4,"473","5491","5964","7.9",33,575,608,"5.43"
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,19057,8054,10739,4,260,18637,7874,152,27,1,4388,3595,43,8026,145,353,1063,1339,1304,1264,1092,741,447,303,3,"0 to 104","43",3180,1853,1150,1843,1833,3907,2286,795,4,664,2,1,280,8054,3611,4400,8026,28,0,53809,129,62043,53938,8054,327,4014,1,4342,7.53,66385,8381,14753,23399,"7.7",12.6,44,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","increased by","14.8","10.7","14.8","4.2","%","%","%","%",116,138,281,799,666,10,9,3.5,8009,277,45,4,680,27,9,0,"96",0,11,"1018",7994,"60",568,45,523,7.9,"680","4344","5024","13.5",18,478,496,"3.63"
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,12759,5331,7389,0,39,12615,5186,96,49,0,2370,2905,7,5282,75,225,948,904,845,880,742,394,209,107,2,"0 to 105","40",3473,565,321,923,236,3979,1067,260,1,315,2,1,77,5331,2921,2403,5282,49,0,31377,57,36803,31434,5331,93,1212,0,1305,7.13,38108,5424,8601,14064,"8.3",14.2,42.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","decreased by","36.8","","14.9","9.6","%","","%","%",22,17,78,261,317,5,6,1.5,5312,77,19,1,516,11,5,7,"1037",0,6,"275",5056,"275",186,19,167,10.2,"514","4081","4595","11.2",24,189,213,"11.27"
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,21181,8177,12978,1,25,20874,8013,99,58,7,4286,3727,99,8112,84,314,1258,1306,1140,1193,1065,812,587,405,13,"0 to 104","44",4217,602,888,2405,1090,4023,2999,655,19,655,15,3,256,8177,3765,4313,8112,65,0,86467,218,94925,86685,8177,603,9693,2,10298,5.86,105223,8780,22671,31479,"7.6",8.3,41.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","34.8","26.3","2.3","50.6","%","%","%","%",184,146,259,674,670,9,9,3.2,8147,257,30,2,607,15,8,0,"146",0,8,"954",8008,"169",404,30,374,7.4,"606","5916","6522","9.3",25,306,331,"7.55"
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,25435,9053,16216,1,165,25204,8945,72,36,0,4805,4172,40,9017,158,333,1773,1753,1341,1319,1021,642,363,346,4,"0 to 108","38",6188,1184,1288,357,2508,6042,467,987,6,654,2,0,211,9053,4186,4825,9017,36,0,75879,33,85033,75912,9053,498,6595,0,7093,7.02,92126,9551,22811,32528,"7.1",10.4,37.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","48.5","27","37.1","27.3","%","%","%","%",114,134,211,993,656,11,8,2.3,9009,209,44,2,692,53,6,0,"138",0,11,"832",8486,"567",407,44,363,10.8,"691","5930","6621","10.4",18,400,418,"4.31"
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,6081,2251,3802,0,28,5973,2051,191,8,1,1057,1173,12,2242,11,74,158,219,290,308,308,469,312,75,27,"0 to 99","56",1170,398,120,554,111,1419,712,403,2,253,0,0,69,2251,1176,1063,2242,9,0,21869,71,24221,21940,2251,148,3693,1,3842,3.85,28063,2399,7495,9923,"8.2",8.5,39.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","increased by","21.4","6.5","3.3","19.1","%","%","%","%",25,21,69,405,253,18,12,3.1,2228,67,23,2,118,9,0,3,"483",0,4,"198",2236,"15",96,23,73,24,"118","773","891","13.2",4,49,53,"7.55"
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,4660,2732,1926,0,2,4641,2511,204,14,3,1025,1682,8,2715,53,146,394,438,470,425,367,220,132,86,1,"0 to 102","42",1625,576,401,113,526,1986,203,306,2,137,0,0,70,2732,1688,1036,2715,17,0,8438,0,11217,8438,2732,32,231,0,263,12.17,11480,2764,2157,4923,"11.2",24.1,59.3,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","29.4","65","65.2","83.1","%","%","%","%",34,42,70,308,137,12,6,2.6,2717,70,15,0,271,16,4,7,"931",0,5,"309",2622,"110",48,15,33,31.2,"268","1013","1281","20.9",6,16,22,"27.27"
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,2463,1327,1130,0,6,2448,1265,59,3,0,341,983,0,1324,5,25,141,327,315,231,158,82,30,13,0,"1 to 92","39",668,551,78,27,131,1122,71,102,0,43,0,0,13,1327,983,344,1324,3,0,5243,6,6604,5249,1327,5,55,0,60,8.33,6664,1332,1185,2523,"11.4",20,54.1,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","66.7","16.7","9.5","","%","%","%",2,1,13,102,43,8,4,1,1324,13,3,0,51,4,2,2,"745",0,1,"56",1277,"50",15,3,12,20,"51","516","567","9.0",1,24,25,"4"
39,63,125,"UNION","Union","Union","Union County","FL",15239,2139,966,1173,0,0,2139,792,174,0,0,230,735,1,966,13,33,97,138,177,140,209,116,34,9,0,"0 to 93","47",651,266,27,22,30,874,62,58,0,50,0,0,15,966,735,230,966,0,0,8717,0,9700,8717,966,6,70,0,76,7.89,9776,972,1243,2215,"14.5",9.9,45.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","YES","YES","NO","did not change","did not change","decreased by","decreased by","","","20","18.9","","","%","%",0,0,15,58,50,7,6,1.6,956,14,10,1,77,3,2,24,"559",0,3,"8",946,"20",25,10,15,40,"77","447","524","14.7",4,18,22,"18.18"
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,31018,10898,20028,0,92,30774,9895,933,64,6,5690,5099,39,10828,143,381,1664,1887,1512,1602,1558,1104,625,388,34,"0 to 103","43",5201,1432,2180,2015,1795,6418,2615,1412,16,815,8,0,244,10898,5136,5723,10828,70,0,85001,84,96105,85085,10898,488,10673,0,11161,4.37,107266,11386,30701,42179,"8",10.6,36.7,"2020-09-20 05:00:00","2020-09-26 05:00:00","YES","NO","YES","YES","decreased by","increased by","decreased by","increased by","9.9","6.6","13.9","27","%","%","%","%",248,119,244,1428,823,14,8,2.2,10834,239,64,5,736,54,7,0,"454",0,18,"1357",10364,"534",427,64,363,15,"734","4967","5701","12.9",23,234,257,"8.95"
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,2847,1139,1704,1,3,2835,1084,49,5,1,453,679,1,1133,15,56,190,198,200,207,161,74,27,11,0,"0 to 102","40",740,217,100,76,59,960,114,117,0,54,1,0,10,1139,681,457,1133,6,0,9118,2,10299,9120,1139,16,346,0,362,4.42,10661,1155,2050,3209,"10.1",10.8,40.6,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","50","40","49.4","38.4","%","%","%","%",1,0,10,117,55,11,5,0.9,1126,10,13,0,111,9,0,5,"320",0,1,"26",1083,"56",67,13,54,19.4,"111","841","952","11.7",11,43,54,"20.37"
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,3768,1970,1797,0,1,3534,1768,30,169,3,875,918,5,1798,27,71,423,309,308,302,289,138,80,19,4,"0 to 101","40",1326,118,80,274,312,1240,246,280,22,105,4,0,25,1970,996,968,1798,172,0,11428,64,13498,11492,1970,83,1385,0,1468,5.65,14966,2053,3182,5236,"8",13.7,54.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","60","63.6","15.3","5.5","%","%","%","%",3,14,25,302,109,16,6,1.3,1959,25,11,0,183,21,0,0,"121",0,2,"116",1695,"275",106,11,95,10.4,"172","1344","1516","11.3",2,80,82,"2.44"
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,2075,1077,985,0,13,2048,961,105,9,2,394,672,0,1066,13,38,106,219,196,193,157,84,58,13,0,"0 to 99","43",657,248,45,116,31,684,351,73,3,63,2,0,22,1077,676,401,1066,11,0,5881,4,6982,5885,1077,10,139,0,149,6.71,7131,1087,1124,2224,"9.1",15.2,52.4,"2020-09-20 05:00:00","2020-09-26 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","20","37.5","41.7","83","%","%","%","%",0,12,22,76,65,8,7,2,1077,22,0,0,61,0,0,0,"342",0,4,"86",1023,"54",-3,0,-3,0,"61","594","655","9.3",1,12,13,"7.69"
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,2884,1712,1169,0,3,298,181,1,1521,9,85,88,9,182,19,76,358,316,262,256,218,110,60,24,13,"0 to 82","34",43,36,33,70,51,58,73,1,10,0,7,2,0,1712,782,889,182,1530,0,14418,1060,17240,15478,1712,19357,58,0,124825,15.51,142065,21069,1227,127709,"",14.8,730.5,"2020-09-20 05:00:00","2020-09-26 05:00:00","","","","","","","","","","","","","","","","",0,13,2,11,7,1,1,0.1,1690,2,22,0,148,0,0,5,"0",0,0,"4",1704,"8",113,22,91,19.5,"15","962","977","1.5",2,32,34,"5.88"
