"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,22276,548,935,2532,2841,2992,3072,3156,3099,2286,776,39,"0 to 105",49,11817,10303,156,21897,379,0,1073,16640,5378,207,8601,13508,3,164,21730,8125,376,84,16,4300,4163,38,8501,229,453,1517,1445,1463,1346,1028,583,371,165,1,"0 to 101","39",4014,476,678,3333,3380,1856,3265,919,22,583,12,6,117,8601,4220,4338,8501,100,0,45525,279,54463,45804,8601,480,12023,1,12504,3.84,66967,9081,25531,34780,"9.6",13.6,40.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","8.5","8.3","31.4","14.5","%","%","%","%",104,44,123,941,595,11,7,1.4,8401,120,200,3,972,57,18,0,"9",1,13
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5146,114,148,403,721,806,783,930,679,338,215,9,"0 to 119",49,2297,2771,78,5126,20,0,427,3327,1733,20,2009,3132,0,5,5121,1843,159,6,1,486,1514,2,2002,36,57,193,366,423,374,305,158,70,27,0,"0 to 99","43",619,322,88,973,88,760,1154,16,0,79,0,0,10,2009,1520,487,2002,7,0,8952,13,11020,8965,2009,13,259,0,272,4.78,11292,2022,3391,5418,"7.8",17.9,39.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","25","11.1","14.6","10","%","%","%","%",11,0,10,16,79,1,4,0.5,1792,7,217,3,119,0,0,0,"995",0,6
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,233338,2874,4970,22322,39923,38088,42172,37395,24047,13416,7410,721,"0 to 225",47,120835,111077,1426,231537,1800,1,6474,207006,25656,1098,98430,134606,94,208,231237,96336,1258,827,9,49168,47994,432,97594,1308,2769,12391,19017,16731,17650,13656,7824,4392,2575,117,"0 to 108","43",33730,9382,5097,49385,36547,11618,49429,9596,60,5047,33,16,1370,98430,48415,49538,97593,836,1,447224,951,547830,448175,98430,4154,61598,2,65754,6.32,613584,102584,196204,299092,"11",16.7,44,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","14.8","12.9","30.7","4.5","%","%","%","%",1353,567,1386,9656,5080,10,6,1.4,95068,1370,3362,16,5774,442,61,14,"1388",2,101
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3306,90,191,328,496,504,564,570,322,165,72,4,"0 to 102",45,1367,1818,121,3295,11,0,139,2190,1123,18,1144,2156,0,6,3289,1013,130,1,0,478,661,4,1143,38,106,155,228,215,172,136,68,16,10,0,"0 to 97","36",729,114,64,236,606,267,270,170,0,92,0,0,14,1144,661,479,1143,1,0,7444,10,8615,7454,1144,8,170,0,178,4.49,8793,1152,2326,3484,"9.6",13.1,34.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","37.5","35.3","49.1","23.4","%","%","%","%",1,0,14,170,92,15,9,1.2,1123,14,21,0,178,8,3,0,"140",0,1
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,989,24,43,86,119,160,123,154,149,87,43,1,"0 to 118",50,591,385,13,989,0,0,32,754,192,4,213,776,0,0,989,180,33,0,0,123,89,1,213,0,13,24,33,30,24,29,31,23,6,0,"6 to 91","47",143,16,3,51,2,151,60,33,0,21,0,0,4,213,89,123,213,0,0,1967,0,2183,1967,213,1,32,0,33,3.03,2216,214,808,1022,"6.2",9.7,21.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","80","33.3","138.5","28","%","%","%","%",0,0,4,33,21,16,10,1.9,208,4,5,0,21,0,0,0,"6",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,64954,1035,1779,7264,11661,9788,9874,10481,7371,3698,1869,134,"-6 to 119",46,35343,28819,792,64221,733,0,1614,58089,4982,249,18781,46049,11,113,64102,17258,1322,185,16,9676,8769,135,18580,243,717,3191,4493,3164,2739,2116,1207,570,332,9,"0 to 102","37",4477,5921,1696,6486,1502,8715,8363,976,25,538,12,4,122,18781,8877,9767,18580,201,0,157623,520,177127,158143,18781,690,8878,2,9570,7.21,186697,19471,54927,74524,"8.1",10.4,30,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.1","41.6","4.3","14.6","%","%","%","%",606,43,126,1001,550,6,3,0.7,18357,117,424,9,1383,42,8,0,"93",-7,29
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,23175,523,669,2561,3455,2828,3082,3937,3194,1836,1031,59,"0 to 119",50,13582,9381,212,19866,3309,0,749,20784,2298,138,6684,16472,2,17,19847,5852,83,749,0,3190,2578,167,5935,80,238,1304,1341,946,819,828,534,383,211,0,"0 to 105","37",2270,1491,244,1930,184,3544,2207,571,3,320,4,4,76,6684,2892,3625,5935,749,0,49527,2518,58761,52045,6684,55,1316,0,1371,4.01,60132,6739,17788,24546,"7.9",11.2,29.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","1.3","0.5","22.8","8.3","%","%","%","%",246,39,80,574,324,9,5,1.2,6461,77,223,3,497,30,8,0,"47",4,21
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4561,62,66,291,478,542,645,862,858,521,229,7,"0 to 119",57,2637,1870,54,4522,39,0,236,3824,583,59,756,3802,0,3,4519,646,101,9,0,398,344,5,747,13,25,98,114,89,113,122,113,51,17,1,"0 to 94","49",431,105,120,91,101,531,115,110,4,64,2,1,8,756,349,402,747,9,0,11604,30,12406,11634,756,42,1274,0,1316,3.19,13722,798,5076,5877,"5.5",5.8,17.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","decreased by","10","2.7","7.4","20.4","%","%","%","%",1,0,9,114,66,16,9,1.2,724,9,32,0,53,6,0,0,"8",0,1
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,613,5,14,42,50,50,76,141,138,79,18,0,"0 to 95",60,358,254,1,608,5,0,14,494,81,14,83,529,0,1,607,77,4,2,0,48,33,0,81,1,3,9,12,7,9,22,12,6,2,0,"0 to 85","55",51,24,2,4,4,71,6,7,0,3,0,0,1,83,33,50,81,2,0,2165,3,2252,2168,83,2,535,0,537,0.37,2789,85,1064,1150,"9.8",3,13.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","66.7","125","359","%","%","%","%",0,0,1,7,3,9,4,1.2,82,1,1,0,8,0,0,0,"0",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3719,79,163,354,628,631,627,543,431,171,89,3,"0 to 119",45,2440,1258,21,3698,20,1,91,3138,653,24,1090,2628,1,0,3698,1032,51,7,0,628,445,10,1083,26,68,158,202,203,179,116,75,44,18,1,"0 to 98","39",292,372,83,336,180,502,401,158,0,92,0,0,12,1090,445,635,1082,7,1,8161,13,9301,8174,1090,10,147,0,157,6.37,9458,1100,2775,3876,"8.4",11.6,29.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","30.8","48.8","13.3","%","%","%","%",8,4,12,158,92,15,9,1.1,1040,12,50,0,131,6,1,0,"115",0,3
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1008,26,33,118,129,138,147,146,117,93,61,0,"0 to 118",49,572,428,8,1008,0,0,38,738,295,6,290,717,0,1,1007,260,30,0,0,141,149,0,290,10,13,41,42,40,41,36,20,24,23,0,"0 to 100","44",214,17,22,37,42,203,45,16,0,5,0,0,0,290,149,141,290,0,0,2904,0,3200,2904,290,3,69,0,72,4.17,3272,293,786,1080,"6.1",9,29.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","900","600","10.5","37.2","%","%","%","%",25,0,0,16,5,6,2,0,283,0,7,0,35,1,0,0,"39",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,470,9,17,58,96,102,66,50,37,28,6,1,"0 to 90",39,197,272,1,470,0,0,57,249,286,0,293,177,0,0,470,291,2,0,0,96,197,0,293,6,5,40,73,77,47,30,10,3,2,0,"0 to 89","38",211,59,13,10,140,135,18,38,0,25,0,0,3,293,197,96,293,0,0,665,0,959,665,293,2,19,0,21,9.52,980,295,196,491,"3.7",30.1,62.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","1","50","43.8","12.3"," case","%","%","%",0,0,3,38,25,13,9,1,292,2,1,1,16,1,0,0,"175",0,2
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,891,17,42,79,99,98,158,166,142,70,20,0,"0 to 94",52,500,386,5,830,61,0,48,616,186,20,236,655,0,0,830,225,3,8,0,123,103,2,228,4,13,34,31,36,51,37,25,4,1,0,"1 to 89","45",121,73,3,31,12,179,37,46,2,11,2,0,0,236,109,125,228,8,0,2708,53,3001,2761,236,0,76,0,76,0,3077,236,731,967,"6",7.7,26.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","100","100","54.2","61","%","%","%","%",0,0,0,48,13,21,6,0,212,0,24,0,24,0,0,0,"3",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2217,32,51,211,574,442,347,258,181,75,43,3,"0 to 118",40,580,1618,19,2209,8,0,61,1909,522,12,537,1679,0,1,2208,496,36,4,1,191,341,0,532,21,34,81,126,93,83,62,26,9,2,0,"0 to 86","35",219,269,35,9,84,292,156,76,1,18,0,0,2,537,344,193,532,5,0,3128,3,3670,3131,537,1,47,0,48,2.08,3718,538,1726,2265,"15.9",14.5,24.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","50","18.2","20.4","27.4","%","%","%","%",0,0,2,77,18,15,4,0.4,527,2,10,0,77,9,0,0,"224",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1735,60,161,271,323,223,224,203,162,79,29,0,"0 to 94",37,937,773,25,1727,8,0,71,708,943,16,759,975,1,0,1726,509,244,5,1,384,364,5,753,24,81,137,158,107,99,67,56,23,7,0,"0 to 93","33",557,73,87,36,512,201,40,112,3,61,3,1,4,759,368,386,753,6,0,3249,2,4013,3251,759,8,57,0,65,12.31,4078,767,1032,1800,"6.6",18.8,44.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","66.7","4.8","2.1","20.7","%","%","%","%",3,1,5,115,64,16,9,0.7,733,5,26,0,136,9,0,0,"3",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3390,121,179,487,612,547,488,430,244,162,113,7,"0 to 104",40,1669,1708,13,3388,2,0,345,1763,1395,16,1480,1908,0,2,3386,1435,45,0,0,647,830,3,1480,46,84,240,307,266,231,148,81,49,28,0,"0 to 101","37",1175,165,46,94,996,398,86,238,0,134,0,0,32,1480,830,647,1480,0,0,5884,2,7382,5886,1480,14,139,0,153,9.15,7535,1494,2047,3543,"8.8",19.8,44.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","9.1","38.5","32.9","22.2","%","%","%","%",21,18,32,238,134,17,10,2.2,1451,32,29,0,170,9,1,0,"62",0,2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5200,94,110,506,708,644,760,886,685,505,298,4,"0 to 102",52,3092,2094,14,5173,27,0,439,3848,1467,55,1348,3850,1,1,5171,1094,241,12,1,716,619,0,1335,20,46,210,231,187,207,192,127,88,40,0,"0 to 100","43",917,126,111,181,202,820,313,265,2,153,2,1,20,1348,623,725,1335,13,0,14381,14,15749,14395,1348,29,1311,0,1340,2.16,17089,1377,5161,6540,"3.6",8.1,26.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.4","20.2","58.8","5.9","%","%","%","%",22,3,21,267,155,20,12,1.6,1296,20,52,1,92,7,0,0,"15",-6,7
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4649,81,106,282,530,463,553,722,801,700,391,20,"0 to 119",59,2729,1877,43,4583,66,0,148,3884,730,38,968,3675,0,6,4577,873,92,3,0,494,464,7,965,20,36,109,152,136,136,154,100,89,36,0,"0 to 96","48",510,162,143,150,269,493,203,202,2,120,1,0,22,968,467,494,965,3,0,12579,63,13619,12642,968,24,466,0,490,4.9,14109,992,4141,5139,"5",7,21.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26.1","31.6","39.3","72.9","%","%","%","%",66,0,22,204,121,22,13,2.3,912,16,56,6,68,4,0,0,"22",2,7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,75769,1753,2543,8548,12923,11305,11596,11504,8452,4519,2093,533,"0 to 119",45,42345,32943,481,75311,458,0,2530,66451,7222,391,26037,49559,22,151,75138,25457,464,113,3,13664,12043,214,25921,556,1119,4578,5766,4135,3823,2853,1492,842,452,421,"0 to 104","36",8278,3246,3067,11330,5845,7249,12827,1990,15,1115,11,4,280,26037,12092,13731,25921,116,0,174107,340,200779,174447,26037,650,16661,0,17311,3.75,218090,26687,66220,93080,"6.8",12.2,35.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","0.6","15","9.4","12.7","%","%","%","%",846,130,284,2005,1126,8,5,1.1,25432,282,605,2,2261,145,15,0,"20",-6,48
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1166,18,28,112,174,168,199,190,170,78,28,1,"0 to 119",49,565,586,15,1148,18,0,31,812,309,30,364,801,1,0,1147,306,49,6,3,102,252,1,355,4,5,50,85,73,66,40,23,12,6,0,"1 to 93","39",208,81,27,39,20,262,73,19,0,9,0,0,1,364,255,108,355,9,0,3331,9,3712,3340,364,3,71,0,74,4.05,3786,367,872,1240,"6.4",9.7,31.5,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","55.6","27.8","5.6","%","%","%","%",5,1,1,19,9,6,3,0.3,348,1,16,0,19,1,0,0,"162",1,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,7452,103,192,688,798,777,935,1129,1225,891,699,15,"0 to 119",57,4472,2934,46,7382,70,0,313,5684,1719,90,1837,5569,1,45,7338,1808,17,10,2,977,826,22,1825,32,101,318,303,253,255,190,150,124,111,0,"0 to 99","40",751,161,175,738,316,643,866,224,6,123,3,0,31,1837,834,981,1825,12,0,20451,56,22356,20507,1837,54,2017,0,2071,2.61,24427,1891,7586,9523,"6.3",7.7,25.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","45.9","9.2","15.3","","%","%","%",95,13,31,230,126,13,7,1.7,1767,31,70,0,190,6,1,0,"4",0,7
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,3844,49,84,366,627,624,646,578,392,283,189,6,"0 to 105",47,1776,1980,88,3817,27,0,23,2845,868,43,979,2861,1,3,3813,918,48,12,1,398,558,10,966,11,30,112,166,163,171,134,87,55,50,0,"0 to 100","45",410,273,44,239,39,536,391,122,2,77,0,0,17,979,565,403,966,13,0,7306,14,8312,7320,979,22,180,0,202,10.89,8514,1001,3041,4046,"8.3",11.8,26,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","75","100","371.1","179.4","%","%","%","%",113,4,17,124,77,13,8,1.7,963,17,16,0,66,6,0,0,"292",0,10
