"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26232,12234,13951,3,44,25795,11679,444,95,16,6170,5906,47,12123,330,629,2048,1961,2035,1929,1506,890,589,311,6,"0 to 104","40",6069,754,1413,3887,4883,3253,3987,1419,25,880,15,7,192,12234,5971,6216,40,111,0,62038,282,74639,62320,12234,968,14371,1,15340,6.31,89979,13202,28322,41572,"11.4",14.7,50.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","2.6","4.8","44","14.1","%","%","%","%",43,69,199,1444,895,12,8,1.6,12209,199,25,0,1342,111,26,0,"82",0,8,"685",11479,"755",281,25,256,8.9
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6622,3540,3076,0,6,6590,3188,339,10,3,1126,2399,2,3527,62,134,350,627,675,602,534,343,150,62,1,"0 to 102","43",2129,1083,146,169,224,3089,214,97,1,198,2,0,44,3540,2407,1131,43,13,0,12818,13,16427,12831,3540,28,358,0,386,7.25,16813,3568,3434,7008,"10.1",21.2,53.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","20","7.1","9.1","6","%","%","%","%",22,11,44,98,200,3,6,1.2,3535,44,5,0,248,2,3,8,"1541",0,5,"248",3331,"209",48,5,43,10.4
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,301007,164299,136113,89,506,298221,161239,1826,1214,20,82952,79137,976,163065,2572,5999,21458,29973,27265,29462,23065,12818,7228,3952,507,"0 to 108","43",65262,14505,19941,63357,76153,20828,66084,14774,93,7543,39,20,2894,164299,79783,83482,43,1234,1,695297,976,862601,696273,164299,10918,83071,3,93992,11.62,956593,175217,219184,394999,"14.5",18.3,58.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","4.1","26.8","42","28.9","%","%","%","%",1038,549,2914,14867,7582,10,5,1.8,164086,2900,213,14,11855,1014,157,35,"1907",2,237,"5667",163115,"1184",1970,213,1757,10.8
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3820,1536,2277,1,6,3800,1400,133,3,0,627,902,4,1533,44,128,215,295,285,231,182,96,44,16,0,"0 to 97","37",925,160,120,328,707,446,380,230,1,119,1,0,23,1536,903,629,37,3,0,9161,10,10715,9171,1536,107,700,0,807,13.26,11522,1643,2977,4627,"12.7",14.3,43,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","300","16.7","78.3","70.7","%","%","%","%",25,0,23,231,120,16,8,1.5,1534,23,2,0,223,14,3,0,"241",0,1,"62",1529,"7",46,2,44,4.3
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1651,792,859,0,0,1650,732,59,1,0,280,511,0,791,7,35,77,129,171,128,115,82,39,9,0,"0 to 91","43",568,180,21,22,47,703,41,72,0,45,0,0,5,792,511,281,43,1,0,4299,0,5103,4299,792,3,46,0,49,6.12,5152,795,905,1700,"10.3",15.4,48.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","NO","decreased by","increased by","decreased by","decreased by","20","116.7","55.6","41.2","%","%","%","%",0,0,5,72,45,10,6,0.6,790,5,2,0,60,2,0,2,"334",0,1,"26",780,"12",8,2,6,25
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,75876,28525,47106,12,233,74789,26267,1946,290,22,14985,12952,276,28213,428,1229,4602,6233,4542,4207,3504,2107,1041,594,38,"0 to 103","38",7787,9330,3367,7729,2357,15583,10273,1960,40,1036,21,12,322,28525,13109,15132,38,312,0,226335,551,255632,226886,28525,1336,12709,2,14047,9.51,269679,29861,59815,89923,"9.7",11.1,39.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","26.2","29.3","31.8","26.5","%","%","%","%",544,123,334,2000,1057,8,4,1.2,28458,330,67,4,2305,99,20,0,"154",0,51,"1674",27826,"699",713,67,646,9.4
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28071,11891,16175,1,4,24475,10753,92,1046,0,5510,5240,95,10845,157,435,2012,2272,1789,1561,1555,1059,673,352,26,"0 to 105","39",4270,2460,1182,2933,384,7119,3342,1278,15,792,12,12,204,11891,5696,6100,39,1046,0,74080,2645,88673,76725,11891,179,1923,0,2102,8.52,90775,12070,18098,30173,"9.7",13.3,43,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","18.2","","8","7.1","%","","%","%",177,65,216,1293,804,11,7,1.8,11867,215,24,1,894,69,25,3,"888",0,11,"1106",11818,"73",227,24,203,10.6
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5640,1571,4059,0,10,5587,1407,150,14,0,864,688,5,1557,25,88,198,196,191,233,250,220,131,38,1,"0 to 96","49",900,226,300,131,223,1168,166,202,5,125,3,1,19,1571,694,872,49,14,0,17298,29,18915,17327,1571,60,1538,0,1598,3.75,20513,1631,5597,7238,"6.8",8,28.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","5","3.9","47","61.6","%","%","%","%",32,1,20,207,128,14,9,1.3,1560,19,11,1,153,13,2,0,"9",0,4,"132",1480,"91",98,11,87,11.2
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1282,581,695,0,6,1269,566,11,4,0,139,437,1,577,5,22,56,148,114,89,93,36,16,2,0,"0 to 85","39",333,224,10,10,45,470,62,19,0,8,0,0,3,581,438,142,39,4,0,4215,3,4805,4218,581,8,549,0,557,1.44,5362,589,1244,1839,"15.7",11,45.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","60","4.4","%","","%","%",0,0,3,19,8,4,2,0.5,578,3,3,0,35,0,0,0,"346",0,0,"4",578,"3",5,3,2,60
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5283,2605,2673,0,5,5257,2546,51,8,0,1246,1337,14,2597,58,155,354,430,498,460,341,186,76,32,15,"0 to 98","40",746,1018,457,376,473,1586,538,367,0,197,0,0,44,2605,1338,1253,40,8,1,13210,16,15871,13226,2605,23,198,0,221,10.41,16092,2628,2871,5504,"12",16.3,49.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","83.3","18.8","72.2","75","%","%","%","%",1,7,44,367,197,15,8,1.7,2597,44,8,0,286,18,1,0,"311",0,11,"84",2546,"59",35,8,27,22.9
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1268,486,780,1,1,1266,447,39,0,0,256,229,1,486,10,25,70,84,58,66,61,33,36,43,0,"0 to 106","44",405,30,23,28,73,382,31,69,0,37,0,0,12,486,229,256,44,0,0,3975,0,4470,3975,486,6,86,0,92,6.52,4562,492,866,1360,"7.7",10.8,38.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","300","","81.8","71.1","%","","%","%",1,8,12,69,37,15,8,2.5,485,12,1,0,50,6,1,0,"51",0,2,"72",481,"5",8,1,7,12.5
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,677,475,202,0,0,677,471,4,0,0,147,328,0,475,6,17,52,108,126,81,56,12,14,3,0,"0 to 89","39",349,81,25,20,200,249,26,57,0,39,0,0,4,475,328,147,39,0,0,864,0,1340,864,475,2,23,0,25,8,1365,477,225,702,"5.3",34.9,70.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","100","150","87.5","%","%","%","%",0,0,4,57,39,12,9,0.8,475,4,0,0,30,1,0,0,"272",0,0,"5",473,"2",5,0,5,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1680,861,815,0,4,1613,847,4,10,0,333,518,0,851,18,46,80,141,123,156,173,86,27,11,0,"0 to 94","46",550,266,16,19,41,762,48,124,3,52,2,0,13,861,525,336,46,10,0,4756,55,5677,4811,861,3,94,0,97,3.09,5774,864,909,1777,"11.1",15,51.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","25","15","9.7","","%","%","%",2,1,13,127,54,15,7,1.5,860,13,1,0,80,2,0,0,"286",0,0,"14",842,"19",8,1,7,12.5
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2430,763,1666,0,1,2420,631,126,4,2,275,482,0,757,28,52,103,154,129,125,100,46,17,9,0,"0 to 90","38",335,357,54,11,105,531,121,90,1,29,0,0,7,763,485,278,38,6,0,4623,3,5391,4626,763,4,59,0,63,6.35,5454,767,1725,2493,"17.5",14.1,31.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20","16.7","46.2","8.8","%","%","%","%",0,0,7,91,29,12,4,0.9,762,7,1,0,107,9,0,0,"301",0,0,"26",749,"14",2,1,1,50
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2428,1235,1189,1,3,2415,908,320,6,1,595,628,5,1228,31,108,221,244,187,199,124,77,36,8,0,"0 to 93","35",885,102,171,70,765,379,84,157,3,120,4,1,9,1235,633,597,35,7,0,6276,2,7522,6278,1235,16,91,0,107,14.95,7629,1251,1280,2535,"9.3",16.4,51.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","100","20.5","15.7","%","%","%","%",3,2,10,160,124,13,11,0.8,1224,10,11,0,192,11,0,0,"108",0,0,"56",1231,"4",23,11,12,47.8
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4053,2023,2029,1,0,4048,1968,53,2,0,924,1095,2,2021,63,134,328,395,361,303,216,127,62,34,0,"0 to 101","37",1598,235,88,100,1363,575,83,330,0,181,0,0,41,2023,1096,925,37,2,0,7666,2,9710,7668,2023,32,174,0,206,15.53,9916,2055,2203,4259,"10.6",20.7,50.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","133.3","","4.2","0.2","%","","%","%",2,19,41,330,181,17,9,2,2018,41,5,0,261,14,1,0,"66",0,2,"94",2017,"6",33,5,28,15.2
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7158,2894,4260,0,4,7122,2468,408,16,2,1612,1264,0,2876,34,95,366,416,389,448,398,314,236,176,22,"0 to 101","48",2149,281,384,62,514,2264,98,529,2,380,2,1,105,2894,1269,1624,48,18,0,22775,14,25700,22789,2894,92,1693,0,1785,5.15,27485,2986,5953,8943,"4.9",10.9,41.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","25","41.7","36.7","24.1","%","%","%","%",88,34,106,531,382,19,14,3.7,2884,106,10,0,182,12,2,0,"26",0,6,"496",2833,"61",148,10,138,6.8
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5892,2005,3876,0,11,5810,1803,193,9,0,1073,922,1,1996,34,88,218,337,268,298,298,205,171,88,0,"0 to 99","47",1180,300,313,203,547,1153,296,403,3,210,2,0,78,2005,928,1076,47,9,0,17853,62,19930,17915,2005,61,595,0,656,9.3,20586,2066,4471,6548,"6.4",10,35.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","20","","3.5","15.4","%","","%","%",4,22,78,406,212,21,11,3.9,1996,77,9,1,156,14,1,2,"61",0,9,"335",2003,"2",126,9,117,7.1
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,89925,39600,49969,22,334,89040,38738,672,185,5,20904,18165,341,39410,862,1848,6788,8043,6328,5991,4505,2489,1414,809,523,"0 to 104","37",13793,5131,5678,14808,10088,12132,17190,3238,23,1765,16,5,585,39600,18248,21007,37,190,0,255750,349,296233,256099,39600,1895,23021,0,24916,7.61,321149,41495,72990,114841,"8.3",12.9,46.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","53.2","15.1","26.2","8.6","%","%","%","%",441,220,590,3261,1781,9,5,1.5,39450,591,150,-1,3676,217,30,0,"70",1,23,"2394",38989,"611",1324,150,1174,11.3
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1599,707,890,0,2,1575,590,104,10,3,304,390,0,694,14,29,91,131,122,119,87,67,29,18,0,"0 to 101","41",501,85,51,57,31,558,105,47,0,27,0,0,5,707,394,313,41,13,0,4463,9,5189,4472,707,6,103,0,109,5.5,5298,713,993,1708,"8.8",13.5,44.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","75","50","72.6","43.6","%","%","%","%",14,2,5,47,27,7,4,0.7,702,5,5,0,69,2,0,1,"188",0,0,"50",678,"29",16,5,11,31.2
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8982,2990,5937,0,55,8852,2951,19,18,2,1621,1335,14,2970,54,162,462,444,396,420,373,273,224,182,0,"0 to 101","44",1521,373,336,740,642,1432,896,489,7,276,3,0,106,2990,1348,1628,44,20,0,30138,55,33201,30193,2990,127,2521,0,2648,4.8,35849,3117,8458,11630,"7.7",8.7,34.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","80","38.5","11.1","40.6","%","%","%","%",46,39,106,496,279,17,10,3.5,2983,106,7,0,313,19,2,0,"5",0,2,"426",2979,"11",144,7,137,4.9
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5500,2618,2860,0,22,5441,2530,66,21,1,868,1723,5,2596,28,76,276,532,487,449,348,193,138,91,0,"0 to 100","43",1145,492,122,837,108,1168,1320,185,3,128,1,0,73,2618,1733,880,43,22,0,13362,16,16008,13378,2618,46,245,0,291,15.81,16299,2664,3105,5791,"11.9",16.3,48.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","increased by","","20","4.9","39.7","","%","%","%",9,32,73,188,129,8,5,2.8,2617,73,1,0,157,8,0,7,"1061",0,4,"394",2569,"49",24,1,23,4.2
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1166,534,630,1,1,1152,466,58,10,0,154,370,0,524,6,12,52,96,86,97,104,54,18,9,0,"0 to 95","46",203,281,32,8,26,463,35,53,2,33,0,0,8,534,376,158,46,10,0,3085,2,3636,3087,534,7,107,0,114,6.14,3750,541,737,1280,"9.1",14.4,46.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","1","77.8","16.7","11.2"," case","%","%","%",0,4,8,55,33,11,7,1.5,532,8,2,0,31,1,2,0,"274",0,1,"39",528,"6",9,2,7,22.2
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1540,1220,317,0,3,1537,1174,46,0,0,166,1054,0,1220,7,11,102,388,322,169,119,61,25,16,0,"1 to 98","37",816,348,39,17,148,989,83,41,0,19,0,0,10,1220,1054,166,37,0,0,1404,0,2636,1404,1220,4,19,0,23,17.39,2659,1224,336,1563,"17.9",46,79.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","YES","NO","did not change","decreased by","decreased by","increased by","","9.1","20","77","","%","%","%",16,7,10,41,19,4,2,0.8,1219,10,1,0,21,1,0,1,"757",0,0,"78",1202,"18",9,1,8,11.1
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22641,7063,15383,5,190,22280,6943,73,46,1,3616,3265,135,7016,131,281,1044,1177,1070,1073,952,681,424,196,34,"0 to 103","43",2585,891,1470,2070,1165,3321,2530,781,14,496,7,2,147,7063,3291,3634,43,47,0,73824,124,81113,73948,7063,291,6333,0,6624,4.39,87737,7354,21716,29265,"8.7",8.4,32.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","19.2","28.6","34.2","25.9","%","%","%","%",124,31,149,795,503,12,8,2.1,7046,149,17,0,583,27,6,1,"165",0,18,"513",6850,"213",308,17,291,5.5
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,43705,19525,24152,2,26,42507,18274,948,294,9,10109,8996,117,19222,350,695,3006,3490,3122,3072,2529,1617,964,635,45,"0 to 103","42",8656,1906,1073,7587,4450,6752,8020,2533,25,1431,21,9,448,19525,9155,10249,42,303,1,116105,917,136653,117022,19525,849,10366,1,11216,7.57,147869,20374,34518,54921,"7.6",13.8,46.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","14.8","18.2","27.7","30.6","%","%","%","%",368,187,457,2558,1452,14,8,2.3,19488,457,37,0,1505,128,18,0,"100",1,10,"1571",19117,"408",439,37,402,8.4
