"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24801,10891,13717,3,190,24185,10330,417,128,16,5431,5197,119,10747,296,558,1812,1769,1828,1735,1333,783,518,256,3,"0 to 104","40",5293,656,1144,3654,4321,2678,3748,1243,25,768,15,6,152,10891,5263,5474,10747,144,0,54389,291,65642,54680,10891,800,13575,1,14376,5.56,80018,11691,27292,39177,"10.8",14.6,47.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","increased by","14","2","8.3","16.7","%","%","%","%",79,66,158,1268,783,12,8,1.5,10840,157,51,1,1201,88,24,0,"52",0,16,"558",10358,"533"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6112,3038,3070,0,4,6084,2769,258,9,2,894,2131,2,3027,57,102,291,565,587,529,449,276,131,50,1,"0 to 102","43",1290,518,129,1090,136,1614,1277,64,1,153,2,0,26,3038,2139,897,3027,11,0,11087,13,14194,11100,3038,18,311,0,329,5.47,14523,3056,3381,6441,"9.3",21,50,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.8","11.1","42.3","18","%","%","%","%",68,5,26,65,155,3,6,0.9,3027,26,11,0,197,0,1,5,"1449",0,11,"216",2905,"133"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,280567,145307,134734,95,431,278131,142634,1716,947,10,73016,70403,931,144350,2136,4949,18630,26942,24347,26204,20404,11371,6398,3548,378,"0 to 108","43",53475,12515,15357,63003,61346,17337,65667,13039,70,6699,38,16,2057,145307,70867,73439,144349,957,1,594944,992,743163,595936,145307,8250,76317,3,84570,9.76,827733,153557,211051,365137,"13.4",18.6,54.7,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","0.7","41.9","31.9","3.9","%","%","%","%",1482,636,2073,13109,6737,10,5,1.4,144407,2063,900,10,9881,844,127,30,"1568",2,192,"5147",145230,"77"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3662,1420,2234,1,7,3641,1284,133,3,0,579,835,3,1417,43,121,202,272,267,220,167,85,31,12,0,"0 to 97","37",873,145,93,306,677,393,347,205,1,104,1,0,20,1420,836,581,1417,3,0,8434,13,9874,8447,1420,85,558,0,643,13.22,10517,1505,2792,4305,"11.8",14.3,41.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","71.4","16.9","12.2","%","%","%","%",2,0,20,206,105,15,8,1.4,1413,20,7,0,212,11,3,0,"213",0,4,"30",1414,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1418,591,825,0,2,1416,552,39,0,0,204,387,0,591,4,20,56,99,132,96,85,62,29,7,1,"0 to 91","43",399,135,14,43,35,498,58,53,0,35,0,0,4,591,387,204,591,0,0,3730,0,4334,3730,591,3,41,0,44,6.82,4378,594,866,1462,"8.9",13.6,41.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","33.3","33.3","83.6","65.4","%","%","%","%",0,0,4,53,35,9,6,0.7,584,4,7,0,38,0,0,0,"248",0,0,"22",584,"7"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,71452,24629,46617,12,194,70461,22630,1741,236,22,12830,11310,231,24371,354,1023,3921,5594,4049,3638,2955,1764,825,474,32,"0 to 103","38",6166,8080,2535,7590,1985,12432,9954,1456,31,773,17,8,222,24629,11448,12947,24371,258,0,194969,552,220369,195521,24629,1102,11831,2,12935,8.52,233304,25731,58448,84387,"9.1",11,36,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","23.5","40.1","32.7","18.7","%","%","%","%",568,87,230,1487,790,7,4,0.9,24509,229,120,1,1942,63,13,0,"125",0,35,"1006",24323,"306"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,26490,10265,16217,1,7,23015,9252,92,921,0,4694,4550,100,9344,126,377,1780,2006,1587,1356,1305,872,543,296,17,"0 to 105","39",3523,2234,780,2807,329,5837,3178,1028,10,617,8,10,152,10265,4941,5224,9344,921,0,63116,2648,76083,65764,10265,123,1673,0,1796,6.85,77879,10388,17890,28286,"9.1",13.3,39.2,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","7.9","10.8","54.3","35.5","%","%","%","%",249,76,162,1038,625,11,7,1.6,10205,160,60,2,769,52,16,1,"843",0,34,"942",10257,"8"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5094,1160,3927,0,7,5046,1019,130,11,0,634,511,4,1149,18,50,160,164,150,185,183,149,77,23,1,"0 to 94","47",645,176,233,95,181,846,122,156,5,93,3,1,14,1160,517,639,1149,11,0,14738,30,15947,14768,1160,59,1510,0,1569,3.76,17516,1219,5437,6663,"6.2",7,23.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","31.2","21.1","37.9","21.5","%","%","%","%",5,1,15,161,96,14,9,1.3,1154,15,6,0,94,9,1,0,"9",0,1,"70",1134,"26"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1044,473,569,0,2,1036,461,9,3,0,90,380,0,470,0,13,40,131,102,72,74,29,10,2,0,"6 to 85","39",259,196,4,11,40,368,62,14,0,6,0,0,3,473,381,92,470,3,0,3666,3,4147,3669,473,7,543,0,550,1.27,4697,480,1112,1594,"13.6",10.2,46,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","100","81.7","34","","%","%","%",0,0,3,14,6,3,2,0.6,464,3,9,0,19,0,0,0,"318",0,1,"4",471,"2"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4665,2037,2620,1,7,4636,1978,51,8,0,1010,991,28,2029,50,122,266,354,395,357,245,137,66,30,15,"0 to 105","40",539,746,294,450,355,1050,624,280,0,150,0,0,28,2037,992,1017,2028,8,1,11563,16,13661,11579,2037,19,182,0,201,9.45,13862,2056,2802,4866,"10.6",14.8,44.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","NO","increased by","decreased by","decreased by","decreased by","200","21.1","51.9","32.2","%","%","%","%",3,7,28,280,150,14,8,1.4,2023,28,14,0,228,11,1,0,"276",0,7,"69",1992,"45"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1171,402,766,0,3,1168,370,32,0,0,212,190,0,402,9,16,60,66,45,51,52,28,35,40,0,"0 to 106","45",327,27,20,28,55,314,33,43,0,24,0,0,7,402,190,212,402,0,0,3438,0,3848,3438,402,5,79,0,84,5.95,3932,407,845,1255,"7.1",10.4,34.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","increased by","decreased by","decreased by","80","66.7","18.2","1.1","%","%","%","%",9,4,7,43,24,11,6,1.7,399,7,3,0,40,5,0,0,"43",0,4,"71",398,"4"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,609,421,188,0,0,609,419,2,0,0,117,304,0,421,6,11,45,102,122,68,50,10,5,2,0,"0 to 89","38",306,79,22,14,181,218,22,46,0,30,0,0,3,421,304,117,421,0,0,756,0,1178,756,421,2,23,0,25,8,1203,423,211,634,"4.7",35.2,69.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","100","100","77.8","45.7","%","%","%","%",0,0,3,46,30,11,8,0.7,419,3,2,0,22,1,0,0,"270",0,0,"5",421,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1500,743,755,0,2,1435,729,4,10,0,280,453,0,733,12,39,70,122,110,130,155,72,23,10,0,"0 to 94","46",449,249,16,19,35,651,47,104,3,44,2,0,4,743,460,283,733,10,0,4330,55,5134,4385,743,1,87,0,88,1.14,5222,744,842,1588,"9.9",14.2,49.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","increased by","50","12.5","65.1","7.4","%","%","%","%",2,0,4,107,46,15,7,0.5,726,4,17,0,66,1,0,0,"261",0,2,"12",733,"10"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2306,635,1670,0,1,2297,534,96,4,1,238,392,0,630,24,43,97,136,102,99,75,39,14,6,0,"0 to 90","37",278,300,44,8,92,383,155,82,1,23,0,0,4,635,395,240,630,5,0,4428,3,5068,4431,635,2,56,0,58,3.45,5126,637,1726,2364,"16.6",12.4,27.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","200","33.3","48.5","87","%","%","%","%",0,0,4,83,23,14,4,0.6,634,4,1,0,93,9,0,0,"237",0,0,"21",628,"7"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2089,1011,1074,1,3,2076,728,276,6,1,469,530,5,1004,26,86,180,195,154,155,109,70,28,8,0,"0 to 93","36",736,91,115,62,624,309,71,142,3,106,3,1,8,1011,535,471,1004,7,0,5435,2,6466,5437,1011,14,84,0,98,14.29,6564,1025,1158,2187,"8",15.6,49.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","50","33.3","56","8.8","%","%","%","%",3,2,9,145,109,15,11,0.9,1009,9,2,0,155,9,0,0,"91",0,1,"45",1011,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3868,1879,1988,1,0,3863,1825,52,2,0,848,1025,4,1877,58,127,307,373,335,276,204,112,56,31,0,"0 to 101","37",1485,218,74,100,1274,518,85,298,0,162,0,0,39,1879,1026,849,1877,2,0,6865,2,8765,6867,1879,27,161,0,188,14.36,8953,1906,2149,4056,"10.1",21.3,49.3,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","NO","NO","did not change","decreased by","increased by","decreased by","","50","15.5","25","","%","%","%",15,19,39,298,162,16,9,2.1,1878,39,1,0,242,12,1,0,"64",0,1,"88",1875,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6205,2225,3976,0,4,6173,1885,326,12,2,1223,984,4,2211,29,75,295,346,296,334,313,235,164,114,24,"0 to 101","47",1660,241,286,24,404,1762,45,420,2,294,2,1,60,2225,988,1233,2211,14,0,17968,14,20220,17982,2225,65,1565,0,1630,3.99,21850,2290,5541,7835,"4.3",10.5,36.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","31.6","37.3","24.7","7.4","%","%","%","%",68,25,61,422,296,19,14,2.7,2200,61,25,0,148,11,1,0,"21",0,13,"350",2181,"44"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5385,1608,3769,0,8,5309,1470,132,6,0,851,749,2,1602,28,64,183,265,214,242,245,168,137,62,0,"0 to 98","47",948,247,213,194,448,895,259,343,2,176,1,0,41,1608,753,853,1602,6,0,15307,62,16988,15369,1608,35,556,0,591,5.92,17579,1643,4325,5976,"5.9",9.3,30.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","increased by","69.2","48.4","3.3","12","%","%","%","%",28,5,41,345,177,22,12,2.5,1581,41,27,0,116,10,1,2,"48",0,4,"256",1608,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,84111,34238,49647,23,203,83404,33512,585,136,5,18083,15749,265,34097,743,1567,5693,7206,5540,5160,3896,2117,1186,662,468,"0 to 119","37",11565,4423,4639,13470,8458,10049,15590,2748,20,1513,14,5,483,34238,15812,18160,34097,141,0,220925,350,256023,221275,34238,1484,21086,0,22570,6.58,278593,35722,70733,106681,"7.7",12.8,42.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","9.2","29.5","34.8","6.3","%","%","%","%",751,228,488,2768,1527,9,5,1.4,34040,465,198,23,3143,183,24,0,"57",0,95,"1931",34097,"141"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1383,533,846,0,4,1360,453,70,7,3,200,322,1,523,11,19,74,108,104,89,57,45,18,8,0,"0 to 96","39",372,81,37,33,25,423,75,34,0,17,0,0,4,533,326,206,523,10,0,3837,9,4386,3846,533,5,96,0,101,4.95,4487,538,942,1484,"7.6",12,38.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","83.3","83.3","40.4","38.4","%","%","%","%",3,2,4,34,17,7,4,0.8,528,4,5,0,48,2,0,1,"177",0,2,"35",522,"11"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8388,2652,5683,0,53,8265,2619,18,13,2,1420,1191,26,2637,49,139,408,404,368,376,319,228,198,162,1,"0 to 101","43",1187,316,305,829,531,1089,1017,379,7,216,3,0,67,2652,1201,1425,2637,15,0,25677,56,28397,25733,2652,96,2367,0,2463,3.9,30860,2748,8050,10851,"7.2",8.9,32.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","50","82.1","37.2","23.4","%","%","%","%",76,31,67,386,219,15,9,2.5,2640,65,12,2,273,10,2,0,"4",0,11,"301",2651,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4907,2030,2871,0,6,4871,1955,60,14,1,609,1401,5,2015,22,56,189,421,400,362,278,143,91,68,0,"0 to 100","43",860,397,95,663,75,855,1085,154,2,105,0,0,52,2030,1409,616,2015,15,0,10442,18,12503,10460,2030,36,214,0,250,14.4,12753,2066,3085,5157,"10.6",16.2,42.1,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","78.6","2.3","10.2","","%","%","%",60,40,52,156,105,8,6,2.6,2018,51,12,1,110,6,0,3,"951",0,14,"308",2002,"28"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1080,467,610,1,2,1068,409,52,6,0,114,347,0,461,5,8,45,84,77,87,93,46,14,8,0,"0 to 95","46",184,248,21,8,23,406,32,41,2,26,0,0,5,467,352,115,461,6,0,2642,4,3128,2646,467,3,105,0,108,2.78,3236,470,715,1188,"8.4",14.5,43.5,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","did not change","decreased by","decreased by","decreased by","","75","88.9","79.5","","%","%","%",0,4,5,43,26,10,6,1.1,467,5,0,0,25,1,2,0,"272",0,0,"28",463,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1306,989,314,0,3,1303,967,22,0,0,112,877,0,989,5,8,79,319,270,142,95,44,18,9,0,"1 to 98","37",408,157,29,395,63,457,469,29,0,11,0,0,2,989,877,112,989,0,0,1203,0,2199,1203,989,2,16,0,18,11.11,2217,991,330,1324,"15.1",44.7,75.9,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","33.3","2241.7","222.2","","%","%","%",7,0,2,29,11,3,2,0.2,936,2,53,0,15,1,0,0,"294",0,1,"28",979,"10"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20898,5619,15108,0,171,20574,5516,69,34,0,2869,2605,111,5585,100,223,844,994,880,870,754,495,301,135,23,"0 to 103","41",1820,692,1103,1970,855,2300,2430,508,13,318,5,1,83,5619,2625,2882,5585,34,0,62748,124,68576,62872,5619,232,6009,0,6241,3.72,74817,5851,21117,27139,"8.1",7.8,28,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","12.2","28.6","9.9","13.7","%","%","%","%",161,25,84,521,323,10,6,1.5,5587,83,32,1,455,16,4,0,"148",0,15,"286",5572,"47"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,41276,17401,23842,2,31,40075,16319,783,291,8,8909,8001,192,17102,314,612,2682,3157,2795,2749,2215,1429,827,572,49,"0 to 103","41",7238,1683,875,7306,3884,5563,7655,2105,22,1193,19,8,375,17401,8160,9044,17101,299,1,101290,928,119675,102218,17401,658,9714,1,10373,6.34,130048,18059,33556,51649,"7.2",13.9,43.8,"2020-08-09 05:00:00","2020-08-15 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","28.4","32.2","2.1","8.5","%","%","%","%",354,193,383,2127,1212,13,7,2.2,17305,383,96,0,1338,100,15,0,"90",1,40,"1345",17231,"170"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18095,5402,12654,2,37,17738,5231,55,112,4,2792,2482,12,5286,84,222,1814,1055,695,614,522,235,90,52,19,"0 to 105","29",1591,1698,607,1390,375,2801,2110,403,14,148,10,7,27,5402,2544,2846,5285,116,1,58223,226,63967,58449,5402,130,2649,0,2779,4.68,66746,5532,15303,20874,"7.2",8.3,30.6,"2020-08-09 05:00:00","2020-08-15 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","46.3","23.1","17","","%","%","%",108,8,34,417,158,8,3,0.6,5363,34,39,0,447,25,2,0,"152",0,3,"182",4948,"454"
