"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,602,15,13,30,53,84,82,119,121,65,19,1,"0 to 101",56,361,237,4,597,5,0,8,492,99,7,58,544,0,0,597,31,25,2,0,34,22,0,56,2,1,6,9,10,5,8,7,4,6,0,"0 to 95","51",22,25,7,2,8,44,4,10,2,11,0,0,4,58,24,34,56,2,0,1261,3,1323,1264,58,0,60,0,60,0,1383,58,604,662,"4.7",4.2,9.6,"2020-06-21","2020-06-27","YES","NO","NO","YES","did not change","decreased by","increased by","decreased by","","100","175","14.5","","%","%","%",0,4,4,12,11,21,19,6.9,57,4,1,0,5,1,2,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,368,6,1,44,47,42,37,40,50,56,44,1,"0 to 119",57,233,128,7,368,0,0,12,329,23,1,36,332,0,0,368,29,7,0,0,18,18,0,36,1,1,4,9,4,5,4,5,1,2,0,"3 to 98","42",23,8,2,3,7,25,4,7,0,3,0,0,0,36,18,18,36,0,0,543,0,580,543,36,0,13,0,13,0,593,36,345,381,"4.4",6.1,9.8,"2020-06-21","2020-06-27","NO","YES","NO","NO","did not change","did not change","increased by","decreased by","","","42.9","41","","","%","%",0,0,0,7,3,20,9,0,34,0,2,0,2,0,0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,16529,250,277,1048,1652,1654,2086,2653,2928,2064,676,1241,"0 to 103",57,8689,6827,1013,16388,141,0,222,15516,797,106,1694,14798,0,37,16353,1656,19,19,0,834,834,7,1675,28,38,296,332,232,267,229,143,101,26,2,"0 to 103","41",623,191,259,602,255,748,672,221,12,132,5,1,23,1694,845,842,1675,19,0,34955,120,36790,35075,1694,100,4480,0,4580,2.18,41370,1794,19278,21109,"6.3",4.3,10.9,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.4","51.4","71.5","17.9","%","%","%","%",10,5,24,233,137,14,9,1.4,1603,23,91,0,101,5,1,0
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,30708,387,549,2629,3924,3919,4340,4991,5053,3339,1515,62,"0 to 119",54,17449,13017,242,29692,1015,1,866,26686,3615,187,7215,23481,1,11,29681,6831,242,136,6,3681,3333,59,7073,119,217,1146,1361,1147,1084,856,584,391,303,7,"0 to 101","41",3546,857,188,2482,2020,2477,2576,1077,16,616,13,4,162,7215,3413,3741,7072,142,1,54871,873,62979,55744,7215,270,6392,1,6663,4.05,69642,7485,29873,37371,"5.2",10.7,24.4,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","84.1","93.7","96.2","3.6","%","%","%","%",316,113,166,1093,629,16,9,2.3,6668,162,547,0,491,42,9,0
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,14052,197,340,2113,2342,2004,2064,2169,1755,686,348,34,"0 to 119",45,7264,6637,151,13803,248,1,262,12952,907,104,1638,12402,2,10,13792,1576,16,45,1,808,757,27,1592,9,51,754,325,165,136,112,58,17,9,2,"0 to 119","24",408,419,53,712,82,747,763,125,11,55,9,7,8,1638,780,831,1591,46,1,30883,202,32784,31085,1638,49,1670,0,1719,2.85,34503,1687,14072,15771,"5.5",4.9,12,"2020-06-21","2020-06-27","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","6.7","64.3","257.7","71.5","%","%","%","%",26,2,15,136,64,9,4,0.9,1466,8,172,0,95,5,1,0
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,1816,27,31,185,234,203,243,347,274,192,79,1,"0 to 118",54,1046,753,17,1812,4,0,40,1477,395,8,202,1614,0,0,1812,174,25,0,3,70,128,1,199,1,3,44,42,34,23,25,18,8,4,0,"3 to 99","38",84,11,91,13,99,86,14,26,0,16,0,0,1,202,130,71,199,3,0,3250,1,3455,3251,202,3,135,0,138,2.17,3593,205,1749,1954,"4.9",5.7,11.3,"2020-06-21","2020-06-27","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","66.7","166.7","23.7","39.8","%","%","%","%",2,1,1,26,16,13,8,0.5,192,1,10,0,8,1,0,0
13,39,77,"LIBERTY","Liberty","Liberty","Liberty County","FL",8365,2235,3,6,160,691,562,403,273,94,29,6,8,"0 to 92",39,182,2046,7,2235,0,0,1,2004,102,0,238,1997,0,0,2235,234,4,0,0,14,224,0,238,0,2,15,59,56,59,40,5,1,1,0,"10 to 85","41",131,97,5,5,7,147,84,7,0,1,0,0,1,238,224,14,238,0,0,2138,0,2378,2138,238,1,11,0,12,8.33,2390,239,2008,2247,"26.9",10,10.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","2","2","50","81.1"," cases"," cases","%","%",0,0,1,7,1,3,1,0.4,238,1,0,0,4,0,0,1
12,40,79,"MADISON","Madison","Madison","Madison County","FL",18474,1243,60,58,112,149,162,168,179,189,110,49,7,"0 to 99",49,793,444,6,1219,24,0,30,912,399,19,239,1002,1,1,1217,132,103,4,0,150,85,0,235,17,16,26,34,37,31,41,20,6,11,0,"0 to 98","42",48,164,16,7,17,195,23,43,0,7,0,1,3,239,86,153,235,4,0,1973,20,2237,1993,239,0,55,0,55,0,2292,239,1057,1298,"7",10.4,19.2,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","66.7","25","13.7","6.1","%","%","%","%",2,3,4,43,7,18,3,1.7,220,3,19,0,39,4,1,0
21,41,81,"MANATEE","Manatee","Manatee","Manatee County","FL",373853,17744,312,482,1297,1866,1969,2317,3156,3387,2077,778,103,"0 to 119",57,10008,7452,284,17483,261,0,1006,15628,2138,50,3554,14184,4,2,17477,3466,63,25,0,1831,1690,8,3529,78,215,545,633,589,502,402,279,190,121,0,"0 to 101","39",1698,316,312,1203,979,1210,1340,211,4,280,3,2,131,3554,1701,1845,3529,25,0,41045,236,44856,41281,3554,133,3701,0,3834,3.47,48690,3687,17885,21578,"5.8",7.6,20.8,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","158.8","23.2","66.9","12.5","%","%","%","%",125,70,133,215,283,7,8,3.7,3261,131,293,0,373,1,1,0
24,42,83,"MARION","Marion","Marion","Marion County","FL",348371,15802,176,242,1090,1838,1819,2270,2680,2921,1950,789,27,"0 to 168",56,9637,6115,50,15775,27,0,4391,10503,3681,157,868,14611,0,323,15453,837,26,4,1,452,411,0,863,17,21,142,177,142,121,119,68,47,14,0,"0 to 97","39",609,141,57,56,166,632,65,149,3,85,0,0,12,868,412,456,863,5,0,24514,21,25408,24535,868,55,1956,0,2011,2.73,27419,923,16567,17813,"5.1",3.4,5.8,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","35.1","34","189","72.7","%","%","%","%",7,3,12,152,85,18,10,1.4,817,12,51,0,48,2,0,0
19,43,85,"MARTIN","Martin","Martin","Martin County","FL",157581,8386,177,234,684,914,1012,1105,1435,1419,982,401,23,"0 to 100",55,4155,3797,434,8290,96,0,541,6533,1856,81,2251,6098,1,36,8254,2221,14,16,0,1038,1194,3,2235,82,127,358,406,402,370,229,130,90,54,3,"0 to 99","38",811,98,732,594,1263,540,432,343,2,194,1,1,28,2251,1203,1045,2235,16,0,15303,78,17656,15381,2251,83,2474,0,2557,3.25,20213,2334,8572,10943,"6.9",11.5,27.8,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","48.3","24.4","15.3","13.5","%","%","%","%",61,13,29,345,195,16,9,1.3,2208,28,43,0,267,19,2,0
49,44,87,"MONROE","Monroe","Monroe","Monroe County","FL",76325,4012,33,75,266,513,547,682,860,626,301,108,1,"0 to 101",53,2090,1912,10,3925,87,0,1318,2126,884,137,337,3632,0,43,3886,297,23,13,4,145,175,0,320,3,15,32,57,53,56,44,41,24,12,0,"2 to 100","47",207,12,6,95,85,137,98,52,4,23,3,0,5,337,186,151,320,17,0,5918,65,6320,5983,337,103,2623,1,2727,3.78,9047,440,6255,6739,"8.8",4.9,11,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","160","55.6","83.9","41.5","%","%","%","%",0,1,5,56,26,17,8,1.5,322,5,15,0,21,4,0,0
54,45,89,"NASSAU","Nassau","Nassau","Nassau County","FL",80578,3491,47,57,289,363,416,481,655,619,387,173,4,"0 to 103",56,1888,1414,189,3380,111,0,88,3191,193,45,277,3205,0,9,3371,245,22,8,2,133,134,0,267,3,5,64,41,55,37,31,28,8,5,0,"0 to 91","40",168,28,9,62,10,191,66,45,1,21,0,0,1,277,137,140,267,10,0,7580,101,7963,7681,277,19,649,0,668,2.84,8631,296,3854,4159,"5.2",3.4,8.5,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","8","30","145.5","61.9"," cases","%","%","%",5,1,1,46,21,17,8,0.4,253,1,24,0,17,3,0,0
4,46,91,"OKALOOSA","Okaloosa","Okaloosa","Okaloosa County","FL",200737,7522,170,168,644,1138,1086,986,1120,847,747,576,40,"0 to 119",50,4517,2963,42,7374,147,1,201,6635,584,85,880,6640,0,2,7373,734,130,11,5,458,406,0,864,10,31,144,183,147,114,104,67,53,27,0,"0 to 99","39",542,72,71,179,187,455,222,110,3,64,1,0,8,880,415,465,863,16,1,14189,131,15215,14320,880,28,1068,0,1096,2.55,16311,908,7708,8618,"4.3",5.6,12.1,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","69.6","78.6","194","89.7","%","%","%","%",15,4,8,113,65,13,8,0.9,820,8,60,0,53,1,0,0
64,47,93,"OKEECHOBEE","Okeechobee","Okeechobee","Okeechobee County","FL",40572,1916,36,76,277,255,218,236,289,197,181,140,11,"0 to 119",48,1120,776,20,1906,10,0,118,1434,378,15,413,1503,0,0,1906,375,36,2,0,218,193,0,411,13,36,85,74,68,48,57,19,9,4,0,"0 to 93","34",279,35,49,48,219,140,52,43,0,39,2,0,0,413,194,219,411,2,0,3522,8,3943,3530,413,4,118,0,122,3.28,4065,417,1621,2038,"5",10.3,21.8,"2020-06-21","2020-06-27","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","20","102.3","2.3","","%","%","%",2,0,0,43,41,11,10,0,402,0,11,0,72,2,1,0
31,48,95,"ORANGE","Orange","Orange","Orange County","FL",1321194,72773,1259,1666,7358,11836,10902,11254,11034,7725,3680,1390,4669,"0 to 120",45,39446,32900,427,71572,1200,1,1073,69303,2887,429,13262,59388,0,123,71451,12905,116,236,5,6220,6685,116,13021,209,311,3044,3637,2191,1768,1196,528,274,92,12,"0 to 103","32",3098,1696,2076,6151,1857,2773,8391,956,48,482,38,5,59,13262,6820,6318,13020,241,1,136137,958,150533,137095,13262,556,9730,0,10286,5.41,160819,13818,69118,83059,"6.3",8.6,19,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.8","46","162.2","38.3","%","%","%","%",48,7,64,1004,520,8,4,0.5,12078,59,1184,0,745,40,4,0
44,49,97,"OSCEOLA","Osceola","Osceola","Osceola County","FL",338619,15407,211,440,1279,2377,2273,2514,2500,1850,922,332,709,"0 to 155",48,8520,6809,78,15311,96,0,852,13176,1603,220,2781,12566,2,58,15252,2673,40,66,2,1382,1324,7,2713,47,90,427,708,465,448,302,164,101,27,2,"0 to 102","37",949,169,880,715,1216,554,943,409,9,203,7,2,26,2781,1370,1403,2713,68,0,26475,27,29333,26502,2781,103,1760,0,1863,5.53,31196,2884,14326,17270,"5.1",9.2,18.7,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","73.7","63.6","259.4","84.4","%","%","%","%",11,9,28,418,210,16,8,1,2526,25,255,1,180,15,0,0
6,50,99,"PALM BEACH","Palm Beach","Palm Beach","Palm Beach County","FL",1446277,75989,1182,1810,6118,9611,9352,10709,12641,11076,7733,4151,1606,"0 to 119",53,41392,34307,290,75190,797,2,3166,66166,10616,402,16149,59481,186,173,74836,15833,159,151,6,7969,7987,36,15992,276,579,2293,2949,2608,2364,2049,1281,966,775,9,"0 to 119","42",6458,2673,2431,4430,5169,6100,4723,2566,38,1882,24,14,541,16149,8075,8037,15990,157,2,139451,637,156484,140088,16149,1422,34424,0,35846,3.97,192330,17571,93905,111835,"7.7",9.1,23.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","46.9","12.6","38.1","3.5","%","%","%","%",569,229,555,2604,1906,17,12,3.4,15324,536,825,5,1166,95,32,1
8,51,101,"PASCO","Pasco","Pasco","Pasco County","FL",510593,15905,307,397,1411,2064,2209,2511,2692,2317,1384,583,30,"0 to 119",51,9129,6722,54,15825,80,0,486,13876,1718,134,2608,13259,2,36,15787,2532,61,14,1,1320,1267,6,2593,47,76,465,519,443,394,305,225,99,35,0,"0 to 99","38",1357,176,240,820,441,1194,958,309,5,160,4,1,23,2608,1276,1326,2593,15,0,35968,65,38654,36033,2608,67,3815,0,3882,1.73,42536,2675,17074,19787,"3.9",6.3,16.8,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","175","55.8","255.8","98.2","%","%","%","%",51,11,24,314,164,13,7,0.9,2443,23,165,0,173,22,4,0
34,52,103,"PINELLAS","Pinellas","Pinellas","Pinellas County","FL",957875,43125,439,659,3278,5763,5051,6158,7930,7097,4310,2350,90,"0 to 120",55,24779,18231,115,42778,347,0,2735,37438,6727,402,8116,34963,1,45,42732,7882,159,68,7,4361,3657,23,8041,109,265,1345,1853,1083,1066,963,637,448,338,9,"0 to 109","38",3340,1506,373,2822,540,4211,3290,929,19,727,17,2,184,8116,3701,4392,8041,75,0,93788,272,102218,94060,8116,303,14174,2,14479,2.09,116697,8419,49137,57604,"6",7.2,19.5,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","40.4","6.4","69.7","16.3","%","%","%","%",632,138,186,948,744,12,10,2.3,7697,183,419,1,496,30,3,0
43,53,105,"POLK","Polk","Polk","Polk County","FL",668671,22125,522,636,1953,3055,3039,3181,3400,3174,1987,836,342,"0 to 119",50,12581,9360,184,22026,99,0,621,19425,2285,152,4906,17198,1,20,22005,4431,455,18,2,2592,2287,7,4886,88,176,758,953,881,706,547,381,258,157,1,"0 to 103","39",2295,692,436,1463,1191,1986,1709,765,10,493,5,1,105,4906,2295,2604,4886,20,0,46363,79,51375,46442,4906,104,2715,0,2819,3.69,54194,5010,19913,24944,"3.7",9.2,22.6,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","53.6","12.1","153.7","47.6","%","%","%","%",349,67,106,775,498,16,11,2.2,4660,105,246,0,363,29,4,0
2,54,107,"PUTNAM","Putnam","Putnam","Putnam County","FL",72766,3723,78,137,393,546,466,575,611,439,303,162,13,"0 to 118",49,2283,1383,57,3713,10,0,92,3381,348,22,516,3204,1,2,3710,271,243,1,1,258,237,19,514,10,44,105,93,74,70,54,34,22,8,2,"0 to 98","35",220,196,39,59,79,328,107,59,0,37,0,0,6,516,238,259,514,2,0,6746,8,7271,6754,516,5,232,0,237,2.11,7508,521,3436,3960,"5.4",6.9,14,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","36.4","33.3","78.3","18.8","%","%","%","%",2,2,6,59,37,12,8,1.2,489,6,27,0,76,3,0,0
67,55,109,"ST. JOHNS","St. Johns","St. Johns","St. Johns County","FL",235503,10947,152,267,1013,1205,1584,1802,1911,1696,898,402,17,"0 to 119",51,5998,4808,141,10906,41,0,368,9752,825,169,1259,9651,11,26,10870,1137,100,19,3,611,618,8,1237,17,24,321,203,161,205,173,98,46,11,0,"0 to 97","39",682,57,51,447,61,692,484,117,4,74,4,0,8,1259,628,623,1237,22,0,21399,18,22700,21417,1259,131,2842,4,2977,4.4,25677,1390,12493,13924,"5.9",5.4,12.7,"2020-06-21","2020-06-27","YES","NO","NO","YES","decreased by","increased by","increased by","increased by","6.5","5.9","161.4","25.1","%","%","%","%",3,1,8,121,78,10,7,0.6,1188,8,71,0,83,4,0,0
7,56,111,"ST. LUCIE","St. Lucie","St. Lucie","St. Lucie County","FL",305591,11471,202,251,870,1441,1455,1782,1944,1768,1137,586,35,"0 to 119",53,6605,4661,205,11325,146,0,580,9491,1845,80,2109,9267,6,89,11230,2015,83,11,0,1137,951,10,2098,47,66,292,369,329,362,269,188,108,75,4,"0 to 99","43",715,334,185,864,416,714,968,257,1,188,2,1,50,2109,956,1143,2098,11,0,22137,135,24392,22272,2109,68,2120,1,2189,3.11,26581,2177,11387,13660,"4.5",8.2,19,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","56.4","17.4","32","9.5","%","%","%","%",79,26,51,258,190,13,10,2.4,1983,50,126,0,161,7,5,0
50,57,113,"SANTA ROSA","Santa Rosa","Santa Rosa","Santa Rosa County","FL",170442,7598,239,291,782,1020,1053,1123,1223,1059,556,242,10,"0 to 119",49,4183,3387,28,7529,69,0,167,6798,575,93,815,6782,0,1,7528,759,48,8,0,379,427,1,807,11,15,256,144,106,116,87,45,22,13,0,"0 to 98","33",603,57,22,125,31,626,150,44,0,40,1,0,9,815,430,384,807,8,0,13119,61,13998,13180,815,18,581,0,599,3.01,14597,833,7363,8197,"4.8",5.7,11,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","66.7","300","152","96.4","%","%","%","%",5,0,9,44,41,6,6,1.1,743,9,72,0,66,5,3,7
57,58,115,"SARASOTA","Sarasota","Sarasota","Sarasota County","FL",412144,14518,168,221,944,1442,1420,1830,2597,2851,2028,974,43,"0 to 119",59,8102,6255,161,14264,254,0,578,13207,1557,103,2059,12455,1,3,14260,1954,67,32,6,1032,984,5,2021,20,53,331,362,291,275,248,188,165,124,2,"0 to 104","43",1119,97,143,662,236,1001,784,259,17,221,12,2,98,2059,1007,1047,2021,38,0,37684,216,39964,37900,2059,162,5137,7,5306,3.05,45270,2221,17592,19824,"4.8",4.9,15.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","171.4","93.1","135.4","39.4","%","%","%","%",72,62,100,276,233,14,12,4.9,1814,98,245,0,119,3,2,0
30,59,117,"SEMINOLE","Seminole","Seminole","Seminole County","FL",455086,19190,253,448,1983,2685,2601,2933,3043,2598,1230,550,866,"0 to 119",49,10825,8240,125,19146,44,0,382,17944,1032,103,3205,15964,1,20,19126,3132,60,13,0,1689,1499,4,3192,46,75,805,743,464,436,284,184,96,72,0,"0 to 104","33",1368,278,279,1267,423,943,1826,298,5,183,1,0,20,3205,1504,1697,3192,13,0,37189,30,40455,37219,3205,124,3336,0,3460,3.58,43915,3329,19300,22650,"5",7.6,17.3,"2020-06-21","2020-06-27","NO","NO","NO","NO","increased by","increased by","increased by","increased by","44.6","50.7","119.7","6.6","%","%","%","%",77,7,20,303,184,10,6,0.6,2987,20,218,0,168,11,1,0
29,60,119,"SUMTER","Sumter","Sumter","Sumter County","FL",120999,3997,28,34,107,184,198,313,535,1455,922,136,85,"0 to 119",69,1973,1835,189,3922,75,0,152,3539,383,64,408,3566,0,23,3899,354,51,2,1,148,255,2,405,1,9,21,19,48,59,56,118,64,13,0,"4 to 92","63",289,52,15,49,31,319,55,88,0,57,0,0,17,408,257,149,405,3,0,7718,72,8205,7790,408,41,2156,1,2198,1.87,10403,449,5722,6195,"5.1",4.3,11.2,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","18.2","21.4","133.3","40.4","%","%","%","%",3,1,17,88,57,22,14,4.2,401,17,7,0,11,0,0,3
35,61,121,"SUWANNEE","Suwannee","Suwannee","Suwannee County","FL",43924,2513,75,85,230,337,306,307,387,320,243,213,10,"0 to 118",52,1557,884,72,2498,15,0,71,2031,670,21,597,1916,0,0,2498,471,111,12,3,338,244,0,582,22,43,90,88,89,86,65,48,39,27,0,"0 to 102","41",282,85,112,103,208,260,114,72,1,61,0,0,21,597,250,347,582,15,0,3930,0,4530,3930,597,8,127,0,135,5.93,4665,605,2043,2648,"6",13,24.1,"2020-06-21","2020-06-27","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","25","25","48.4","51.9","%","%","%","%",46,6,21,73,61,13,11,3.5,581,21,16,0,84,3,2,0
3,62,123,"TAYLOR","Taylor","Taylor","Taylor County","FL",22098,937,33,20,88,145,121,118,169,143,73,23,4,"0 to 118",49,521,387,29,929,8,0,18,765,189,28,97,839,1,0,928,77,18,2,0,41,54,0,95,0,2,19,32,16,5,11,4,8,0,0,"6 to 84","33",57,10,20,8,26,60,9,19,0,7,0,0,1,97,54,43,95,2,0,1434,6,1539,1440,97,0,35,0,35,0,1574,97,874,972,"4.4",6.2,10.4,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","100","5","18.2","28.3","%"," cases","%","%",0,0,1,19,7,20,8,1,91,1,6,0,3,0,0,0
39,63,125,"UNION","Union","Union","Union County","FL",15239,1216,11,25,73,81,112,141,407,279,73,14,0,"0 to 118",59,334,876,6,1216,0,0,22,1135,114,4,82,1133,0,1,1215,65,17,0,0,19,63,0,82,0,5,19,9,4,5,25,13,2,0,0,"6 to 80","54",47,23,4,8,4,67,11,10,0,10,0,0,2,82,63,19,82,0,0,2333,0,2415,2333,82,0,24,0,24,0,2439,82,1157,1240,"8.1",3.4,6.7,"2020-06-21","2020-06-27","NO","NO","NO","YES","did not change","did not change","increased by","increased by","","","566.7","252.6","","","%","%",0,0,2,10,10,13,13,2.4,74,2,8,0,9,0,0,2
25,64,127,"VOLUSIA","Volusia","Volusia","Volusia County","FL",527634,22075,193,350,1406,2378,2436,3169,4458,4115,2214,1064,292,"0 to 119",57,12333,9085,657,21976,99,0,559,20339,1690,153,2604,19463,0,8,21968,2363,224,16,1,1338,1246,3,2587,25,70,444,468,360,371,362,281,118,99,6,"0 to 102","42",1140,360,496,591,323,1450,814,397,6,240,5,0,58,2604,1255,1346,2587,17,0,40531,82,43246,40613,2604,173,7585,0,7758,2.23,51004,2777,27048,29833,"5.7",5.4,12.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","48.6","66.7","157.1","42.8","%","%","%","%",127,35,58,403,245,16,10,2.2,2496,58,108,0,135,10,1,0
41,65,129,"WAKULLA","Wakulla","Wakulla","Wakulla County","FL",31877,1313,15,32,108,150,174,220,247,218,109,39,1,"0 to 102",53,746,557,10,1308,5,0,24,1203,223,7,84,1228,0,1,1307,61,20,2,1,51,30,0,81,1,1,23,16,11,15,7,6,3,1,0,"3 to 86","35",51,20,3,7,5,68,8,14,0,8,0,0,1,84,31,53,81,3,0,2334,2,2424,2336,84,3,194,0,197,1.52,2621,87,1422,1510,"4.7",3.3,6.6,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","180","3"," case","%","%","%",0,0,1,14,8,17,10,1.2,72,1,12,0,5,0,0,0
51,66,131,"WALTON","Walton","Walton","Walton County","FL",65858,1820,53,51,135,200,240,266,320,257,162,133,3,"0 to 101",53,1006,777,37,1746,74,0,57,1592,327,57,305,1515,0,0,1746,248,23,31,3,141,130,0,271,6,15,45,41,53,37,57,28,17,6,0,"0 to 101","42",244,14,5,8,77,182,12,46,7,29,2,0,9,305,144,161,271,34,0,3554,40,3903,3594,305,28,926,0,954,2.94,4857,333,2441,2774,"4.2",6.9,18.3,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","200","133.3","21.7","7.5","%","%","%","%",12,9,9,53,31,18,11,3,295,9,10,0,31,2,0,0
53,67,133,"WASHINGTON","Washington","Washington","Washington County","FL",24566,938,12,16,60,99,117,151,198,131,99,55,0,"0 to 119",55,553,364,21,931,7,0,37,746,161,15,120,815,0,3,928,92,25,3,0,62,55,0,117,0,2,7,14,13,17,24,20,16,7,0,"9 to 99","57",82,25,1,9,1,104,12,15,0,21,0,0,13,120,56,64,117,3,0,1780,4,1905,1784,120,1,71,0,72,1.39,1977,121,886,1010,"4.1",6.1,12.9,"2020-06-21","2020-06-27","NO","NO","NO","YES","increased by","increased by","increased by","increased by","300","100","114.3","92.2","%","%","%","%",14,12,13,15,21,13,18,10.8,118,13,2,0,3,0,0,0
68,999,999,"UNKNOWN","Unknown","Unknown","Unknown","FL",0,1452,0,4,81,178,193,200,187,139,210,257,3,"6 to 119",58,953,483,16,165,1287,0,4,1434,24,15,201,1250,1,0,164,41,0,157,3,8,24,9,41,0,3,26,56,38,37,21,9,5,5,1,"12 to 82","33",18,2,0,21,19,0,22,0,2,0,1,0,0,201,112,79,41,160,0,1364,1127,2705,2491,201,910,351,0,24471,9.07,27176,1111,1601,25923,"",4.1,76.5,"2020-06-21","2020-06-27","","","","","","","","","","","","","","","","",0,39,0,2,1,1,1,0,187,0,14,0,8,0,0,0
