"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25677,11796,13848,3,30,25260,11256,435,89,16,5950,5696,45,11691,319,604,1947,1906,1976,1878,1448,856,563,295,4,"0 to 104","40",5808,723,1339,3821,4732,3040,3919,1365,25,845,15,7,177,11796,5757,5994,11691,105,0,59238,282,71393,59520,11796,968,14371,1,15340,6.31,86733,12764,28219,41017,"11.3",14.7,49.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","75","14.5","6.1","68.9","%","%","%","%",47,80,184,1390,860,12,8,1.6,11609,183,187,1,1296,104,25,0,"78",0,12,"644",11112,"684",1077,187,890,17.4
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6437,3379,3053,0,5,6406,3060,306,10,3,1057,2308,1,3366,60,123,321,615,643,583,511,317,147,58,1,"0 to 102","43",1994,1039,139,194,218,2920,228,90,1,189,2,0,38,3379,2316,1062,3366,13,0,12109,13,15556,12122,3379,28,358,0,386,7.25,15942,3407,3411,6823,"9.9",21.4,52.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","40.7","25","30.7","17.4","%","%","%","%",35,8,38,91,191,3,6,1.1,3340,33,39,5,230,0,3,7,"1503",0,7,"237",3183,"196",199,39,160,19.6
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,295002,159059,135378,93,472,292271,156033,1810,1196,20,79942,76924,977,157843,2441,5723,20520,29161,26454,28640,22378,12398,7019,3853,472,"0 to 108","43",61532,13893,19110,63308,71901,19790,66152,14262,95,7283,39,19,2537,159059,77556,80468,157842,1216,1,661364,969,823390,662333,159059,10918,83071,3,93992,11.62,917382,169977,218449,388994,"14.3",18.5,57.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","18.7","41.1","32.9","17","%","%","%","%",1165,685,2556,14357,7322,10,5,1.6,156910,2455,2149,101,11320,968,147,33,"1769",2,263,"5456",158323,"736",12351,2149,10202,17.4
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3754,1493,2254,1,6,3734,1357,133,3,0,607,880,3,1490,43,125,209,290,284,229,178,89,33,13,0,"0 to 97","37",912,152,105,321,700,422,368,219,1,113,1,0,22,1493,881,609,1490,3,0,8838,10,10347,8848,1493,107,700,0,807,13.26,11154,1600,2954,4561,"12.5",14.3,42.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","increased by","did not change","increased by","2","66.7","","11.7"," cases","%","","%",8,0,22,220,114,15,8,1.5,1489,22,4,0,217,12,3,0,"237",0,1,"42",1487,"6",49,4,45,8.2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1579,735,843,0,1,1577,695,39,1,0,255,479,0,734,5,29,71,122,162,121,105,76,35,9,0,"0 to 91","43",508,170,21,35,43,641,50,63,0,42,0,0,4,735,479,256,734,1,0,4097,0,4844,4097,735,3,46,0,49,6.12,4893,738,889,1628,"9.9",15.1,46.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","22.2","20.6","30.8","%","%","%","%",0,0,4,63,42,9,6,0.5,719,4,16,0,50,1,0,0,"317",0,0,"24",724,"11",90,16,74,17.8
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,73883,26683,46957,12,231,72832,24522,1882,257,22,14004,12159,241,26404,386,1115,4225,5922,4323,3940,3262,1960,949,540,61,"0 to 103","38",7038,8946,2787,7633,2179,14200,10025,1769,35,954,18,9,259,26683,12306,14132,26404,279,0,211360,549,238811,211909,26683,1336,12709,2,14047,9.51,252858,28019,59666,87930,"9.5",11.1,37.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","5.2","51.5","12.2","7.3","%","%","%","%",475,104,268,1804,972,7,4,1,26460,262,223,6,2103,81,17,0,"145",0,17,"1449",26279,"404",1882,223,1659,11.8
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27434,11256,16173,1,4,23875,10155,92,1009,0,5187,4959,101,10247,143,410,1901,2154,1699,1487,1461,1004,636,336,25,"0 to 105","39",3975,2387,1011,2874,363,6613,3271,1222,14,752,11,12,188,11256,5395,5760,10247,1009,0,69178,2646,83137,71824,11256,179,1923,0,2102,8.52,85239,11435,18096,29536,"9.5",13.4,41.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","93.8","27.4","34.2","33.5","%","%","%","%",177,85,200,1236,763,11,7,1.8,11183,198,73,2,834,62,20,1,"866",0,12,"1049",11233,"23",630,73,557,11.6
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5336,1323,4005,0,8,5285,1164,146,13,0,722,584,4,1310,22,68,180,182,169,210,204,168,89,30,1,"0 to 94","47",736,203,278,93,206,985,119,178,5,109,3,1,15,1323,590,729,1310,13,0,16185,30,17554,16215,1323,60,1538,0,1598,3.75,19152,1383,5543,6934,"6.5",7.2,25.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","60","35.9","20.5","14.3","%","%","%","%",10,1,16,183,112,14,9,1.2,1312,16,11,0,124,11,1,0,"9",0,0,"97",1282,"41",188,11,177,5.9
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1202,549,650,0,3,1192,535,10,4,0,122,423,0,545,5,20,51,143,111,82,86,33,16,2,0,"0 to 85","39",312,216,8,9,45,441,59,17,0,7,0,0,3,549,424,125,545,4,0,4059,3,4616,4062,549,8,549,0,557,1.44,5173,557,1199,1759,"15",10.8,46.3,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","100","100","13.5","13.3","%","%","%","%",0,0,3,17,7,4,2,0.5,544,3,5,0,33,0,0,0,"336",0,0,"4",546,"3",24,5,19,20.8
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5015,2361,2648,1,5,4988,2302,51,8,0,1147,1189,17,2353,52,144,334,397,445,406,298,165,71,32,17,"0 to 105","40",695,924,404,330,441,1419,493,338,0,179,0,0,31,2361,1190,1154,2352,8,1,12560,16,14978,12576,2361,23,198,0,221,10.41,15199,2384,2846,5236,"11.4",15.7,47.5,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","50","0.7","5.5","%","%","%","%",3,7,31,338,179,15,8,1.3,2324,31,37,0,269,17,1,0,"309",0,1,"81",2307,"54",83,37,46,44.6
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1245,468,775,1,1,1243,429,39,0,0,249,218,1,468,10,26,68,79,56,62,57,33,35,42,0,"0 to 106","43",387,30,21,30,72,362,34,66,0,32,0,0,10,468,218,249,468,0,0,3754,0,4231,3754,468,6,86,0,92,6.52,4323,474,861,1337,"7.6",11,38.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","NO","did not change","did not change","decreased by","decreased by","","","46.2","25.4","","","%","%",2,6,10,66,32,15,7,2.1,464,10,4,0,50,5,0,0,"47",0,1,"72",463,"5",54,4,50,7.4
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,651,458,193,0,0,651,456,2,0,0,135,323,0,458,6,17,49,105,124,77,54,11,12,3,0,"0 to 89","39",336,79,25,18,192,242,24,53,0,37,0,0,3,458,323,135,458,0,0,813,0,1272,813,458,2,23,0,25,8,1297,460,216,676,"5.1",35.5,70.7,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","2","33.3","60","31.7"," cases","%","%","%",0,0,3,53,37,12,9,0.7,456,3,2,0,29,1,0,0,"272",0,0,"5",457,"1",7,2,5,28.6
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1627,827,798,0,2,1562,813,4,10,0,316,501,0,817,17,45,78,133,121,148,169,82,24,10,0,"0 to 94","46",522,259,16,20,41,727,49,116,3,47,2,0,12,827,508,319,817,10,0,4584,55,5471,4639,827,3,94,0,97,3.09,5568,830,892,1724,"10.7",14.9,51,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","100","","48.1","30.8","%","","%","%",2,1,12,119,49,15,6,1.5,824,11,3,1,78,2,0,0,"279",0,4,"12",811,"16",14,3,11,21.4
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2368,703,1664,0,1,2359,580,118,4,1,260,438,0,698,26,49,100,149,117,108,87,42,16,9,0,"0 to 90","38",313,326,51,8,102,437,159,86,1,27,0,0,6,703,441,262,698,5,0,4565,3,5273,4568,703,4,59,0,63,6.35,5336,707,1723,2431,"17",13.2,29.9,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","600","16.7","30.6","13.1","%","%","%","%",0,0,6,87,27,13,4,0.9,699,6,4,0,101,9,0,0,"263",0,2,"25",694,"9",16,4,12,25
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2236,1104,1127,1,4,2222,798,299,6,1,515,577,5,1097,27,99,192,216,168,176,116,71,31,8,0,"0 to 93","35",789,96,144,68,679,343,75,146,3,112,4,1,9,1104,582,517,1097,7,0,5917,2,7032,5919,1104,16,91,0,107,14.95,7139,1120,1218,2343,"8.6",15.7,50.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","30.8","27.7","20.9","%","%","%","%",3,2,10,149,116,14,11,0.9,1097,10,7,0,172,9,0,0,"101",0,0,"48",1103,"1",30,7,23,23.3
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3989,1979,2009,1,0,3984,1925,52,2,0,908,1067,2,1977,62,132,320,392,353,298,210,121,58,33,0,"0 to 101","37",1566,228,84,99,1337,558,82,317,0,174,0,0,39,1979,1068,909,1977,2,0,7315,2,9315,7317,1979,32,174,0,206,15.53,9521,2011,2183,4195,"10.5",21.1,50.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","decreased by","33.3","","35.7","8.4","%","","%","%",0,19,39,317,174,17,9,2,1975,39,4,0,255,13,1,0,"65",0,0,"91",1973,"6",38,4,34,10.5
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6812,2685,4122,0,5,6776,2292,376,15,2,1492,1171,5,2668,31,83,341,393,362,413,376,290,208,151,37,"0 to 101","48",1972,272,364,60,480,2111,77,486,2,346,2,1,85,2685,1176,1503,2668,17,0,21123,14,23845,21137,2685,92,1693,0,1785,5.15,25630,2777,5815,8597,"4.7",10.8,40.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","34.2","31.5","17.5","21.6","%","%","%","%",94,30,86,488,348,19,13,3.2,2615,84,70,2,161,12,1,0,"22",0,8,"439",2638,"47",684,70,614,10.2
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5655,1838,3806,0,11,5574,1641,189,8,0,978,851,1,1830,35,79,197,303,246,278,278,187,157,78,0,"0 to 99","47",1073,276,291,190,514,1046,270,377,2,196,2,0,67,1838,857,980,1830,8,0,16738,62,18648,16800,1838,61,595,0,656,9.3,19304,1899,4401,6311,"6.2",9.8,33.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","61.5","32.7","29.1","1.7","%","%","%","%",23,16,67,379,198,21,11,3.6,1823,67,15,0,142,12,1,2,"57",0,10,"303",1837,"1",155,15,140,9.7
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,87509,37458,49791,22,238,86744,36679,614,160,5,19766,17204,323,37293,817,1749,6177,7740,6044,5700,4284,2360,1332,745,510,"0 to 104","37",12797,4866,5307,14323,9474,11193,16626,3075,23,1677,16,5,551,37458,17278,19853,37293,165,0,242754,350,281100,243104,37458,1895,23021,0,24916,7.61,306016,39353,72812,112425,"8.2",12.9,45,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","increased by","17.5","34.3","12.4","4.5","%","%","%","%",503,258,556,3098,1693,9,5,1.5,37136,556,322,0,3478,210,26,0,"63",1,17,"2239",37054,"404",3200,322,2878,10.1
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1518,640,876,0,2,1496,541,88,8,3,267,361,1,629,13,24,88,121,118,113,72,57,26,8,0,"0 to 96","40",454,82,42,51,29,503,97,44,0,23,0,0,5,640,365,274,629,11,0,4328,9,4986,4337,640,6,103,0,109,5.5,5095,646,979,1627,"8.4",12.7,42.6,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","100","75","28","47.1","%","%","%","%",5,2,5,44,23,7,4,0.8,622,5,18,0,60,2,0,1,"185",0,1,"36",615,"25",302,18,284,6
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8681,2858,5771,0,52,8555,2821,18,17,2,1534,1284,21,2839,51,151,440,435,386,401,352,252,212,178,0,"0 to 101","44",1405,356,317,761,600,1309,930,450,7,253,3,0,102,2858,1297,1540,2839,19,0,28225,55,31151,28280,2858,127,2521,0,2648,4.8,33799,2985,8292,11329,"7.5",8.8,34.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","166.7","63","13.1","10.3","%","%","%","%",57,50,102,457,256,16,9,3.6,2835,98,23,4,293,15,2,0,"5",0,15,"393",2857,"1",283,23,260,8.1
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5278,2385,2885,0,8,5233,2298,65,21,1,759,1599,5,2363,27,62,227,501,464,415,325,179,110,75,0,"0 to 100","43",1013,436,114,800,102,1024,1237,169,2,116,0,0,66,2385,1609,771,2363,22,0,12891,16,15305,12907,2385,46,245,0,291,15.81,15596,2431,3130,5569,"11.5",15.6,46.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","45.5","27.3","49","11.7","%","%","%","%",18,50,66,171,116,8,5,2.8,2336,66,49,0,124,6,0,7,"1056",0,1,"329",2352,"33",201,49,152,24.4
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1112,502,609,1,0,1101,442,52,8,0,135,359,0,494,6,11,48,91,82,92,96,51,17,8,0,"0 to 95","46",189,268,29,8,24,436,34,46,2,29,0,0,6,502,365,137,494,8,0,2918,2,3437,2920,502,7,107,0,114,6.14,3551,509,716,1226,"8.7",14.3,45.8,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","NO","YES","did not change","did not change","decreased by","decreased by","","","61.9","50.3","","","%","%",1,4,6,48,29,10,6,1.2,500,6,2,0,29,1,2,0,"273",0,1,"35",498,"4",27,2,25,7.4
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1522,1204,314,0,4,1518,1161,43,0,0,156,1048,0,1204,6,11,99,387,321,167,115,57,25,16,0,"1 to 98","37",808,342,37,17,147,972,85,37,0,16,0,0,10,1204,1048,156,1204,0,0,1374,0,2590,1374,1204,4,19,0,23,17.39,2613,1208,333,1545,"17.7",46.2,79.4,"2020-08-23 05:00:00","2020-08-29 05:00:00","NO","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","47.1","77.5","48.3","","%","%","%",18,3,10,37,16,4,2,0.8,1204,7,0,3,19,1,0,1,"746",0,6,"56",1188,"16",35,0,35,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21987,6538,15268,3,178,21647,6425,73,39,1,3342,3014,142,6498,123,258,963,1127,999,1006,869,601,376,173,43,"0 to 103","42",2267,831,1350,2050,1054,2919,2525,680,12,416,5,2,118,6538,3038,3355,6498,40,0,69761,124,76522,69885,6538,291,6333,0,6624,4.39,83146,6829,21601,28611,"8.5",8.2,31.1,"2020-08-23 05:00:00","2020-08-29 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","10.5","19.9","6","","%","%","%",127,35,120,692,421,11,7,1.8,6396,118,142,2,542,24,4,0,"160",0,23,"435",6405,"133",1051,142,909,13.5
