"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,25322,11351,13796,3,172,24745,10805,423,107,16,5691,5444,93,11228,312,582,1872,1844,1910,1809,1393,816,536,276,1,"0 to 104","40",5568,693,1225,3742,4568,2853,3807,1313,25,814,15,6,166,11351,5507,5734,11228,123,0,57104,281,68810,57385,11351,968,14371,1,15340,6.31,84150,12319,28167,40662,"11.2",14.6,48.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","decreased by","57.9","55.8","35.4","49.1","%","%","%","%",50,76,172,1338,829,12,8,1.5,11268,169,83,3,1254,100,25,0,"76",0,7,"612",10773,"578"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6310,3249,3057,0,4,6278,2943,291,12,3,983,2249,2,3234,57,110,302,599,628,560,493,299,145,54,2,"0 to 102","43",1690,799,136,609,185,2334,715,82,1,174,2,0,31,3249,2257,989,3234,15,0,11657,13,14974,11670,3249,28,358,0,386,7.25,15360,3277,3415,6696,"9.7",21.3,51.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","35","18.6","2.3","17.8","%","%","%","%",35,7,31,83,176,3,6,1,3226,31,23,0,208,0,1,5,"1493",0,5,"232",3098,"151"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,289007,153385,135068,92,462,286562,150656,1790,929,10,77148,74332,966,152446,2330,5426,19687,28264,25587,27642,21589,11989,6758,3703,410,"0 to 120","43",58692,13344,17819,62591,68260,18766,65420,13771,70,7038,38,16,2277,153385,74805,77557,152445,939,1,631260,971,787591,632231,153385,10918,83071,3,93992,11.62,881583,164303,218139,382999,"14.1",18.6,56.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","25","33.3","48","28.6","%","%","%","%",1252,661,2293,13841,7076,10,5,1.5,152612,2269,773,24,10771,925,136,31,"1696",2,151,"5326",152911,"474"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3703,1454,2242,1,6,3683,1318,133,3,0,594,854,3,1451,43,124,207,280,276,219,173,87,32,13,0,"0 to 97","37",895,148,100,308,690,405,356,209,1,107,1,0,21,1454,855,596,1451,3,0,8688,10,10159,8698,1454,107,700,0,807,13.26,10966,1561,2942,4510,"12.4",14.2,42.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","100","100","56.5","53.1","%","%","%","%",7,0,21,210,108,15,8,1.4,1450,21,4,0,215,11,3,0,"216",0,0,"35",1448,"6"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1505,677,827,0,1,1503,637,39,1,0,229,447,0,676,5,24,63,115,150,112,98,71,32,7,0,"0 to 91","43",461,162,19,34,42,582,52,59,0,37,0,0,4,677,447,230,676,1,0,3911,0,4600,3911,677,3,46,0,49,6.12,4649,680,873,1554,"9.5",14.6,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","50","100","54.5","178.7","%","%","%","%",0,0,4,59,37,9,6,0.6,660,4,17,0,44,0,0,0,"295",0,0,"25",668,"9"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,72799,25732,46834,12,221,71769,23620,1843,247,22,13452,11774,237,25463,373,1083,4077,5777,4198,3812,3120,1877,880,502,33,"0 to 103","38",6628,8645,2653,7537,2099,13423,9941,1628,34,868,18,8,243,25732,11916,13575,25463,269,0,203897,548,230397,204445,25732,1336,12709,2,14047,9.51,244444,27068,59543,86846,"9.4",11.1,37.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","10.9","41.8","19.4","19.4","%","%","%","%",505,97,251,1662,886,7,4,1,25658,243,74,8,2042,71,15,0,"136",0,13,"1286",25399,"333"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,27056,10871,16180,1,4,23534,9807,92,972,0,5001,4804,94,9899,136,397,1841,2084,1664,1445,1408,947,609,318,22,"0 to 105","39",3819,2345,913,2822,348,6348,3203,1180,12,721,10,10,178,10871,5225,5552,9899,972,0,66280,2645,79851,68925,10871,179,1923,0,2102,8.52,81953,11050,18103,29158,"9.4",13.5,40.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","55.6","31.7","30.9","22.6","%","%","%","%",238,81,188,1192,731,11,7,1.7,10832,181,39,7,809,58,18,0,"862",0,19,"1013",10861,"10"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5247,1266,3974,0,7,5197,1112,141,13,0,695,555,3,1253,22,62,172,176,163,203,195,159,85,28,1,"0 to 94","47",702,199,263,89,197,941,115,171,5,105,3,1,15,1266,561,702,1253,13,0,15497,30,16810,15527,1266,60,1538,0,1598,3.75,18408,1326,5512,6845,"6.4",7.2,25.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","15.4","12.8","3.4","6.1","%","%","%","%",9,1,16,176,108,14,9,1.3,1257,16,9,0,117,11,1,0,"9",0,1,"85",1233,"33"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1154,520,631,0,3,1144,507,9,4,0,110,406,0,516,2,17,49,137,109,76,84,32,12,2,0,"0 to 85","39",293,205,7,11,44,411,61,16,0,6,0,0,3,520,407,113,516,4,0,3913,3,4442,3916,520,8,549,0,557,1.44,4999,528,1180,1711,"14.6",10.6,45.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","100","50","28.3","31.2","%","%","%","%",0,0,3,16,6,4,2,0.6,519,3,1,0,27,0,0,0,"327",0,0,"4",517,"3"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4849,2211,2631,1,6,4821,2152,51,8,0,1100,1079,24,2203,52,133,302,382,422,390,270,142,68,31,19,"0 to 105","40",621,849,352,381,396,1222,585,312,0,163,0,0,30,2211,1080,1107,2202,8,1,12147,16,14420,12163,2211,23,198,0,221,10.41,14641,2234,2829,5070,"11",15.3,46.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","33.3","","2","10.8","%","","%","%",3,7,30,312,163,15,8,1.4,2194,29,17,1,250,15,1,0,"304",0,1,"75",2164,"47"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1211,442,768,0,1,1210,407,35,0,0,237,204,1,442,10,21,64,72,50,57,57,33,36,42,0,"0 to 106","45",364,30,20,28,63,348,31,60,0,31,0,0,9,442,204,237,442,0,0,3594,0,4044,3594,442,6,86,0,92,6.52,4136,448,854,1303,"7.4",10.8,37,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","100","60","14.7","0.5","%","%","%","%",5,6,9,60,31,14,8,2,441,9,1,0,45,5,0,0,"46",0,1,"72",439,"3"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,639,448,190,0,1,638,446,2,0,0,130,318,0,448,6,16,48,105,123,74,51,11,11,3,0,"0 to 89","38",326,79,24,19,188,234,26,53,0,37,0,0,3,448,318,130,448,0,0,798,0,1247,798,448,2,23,0,25,8,1272,450,213,664,"5",35.4,70.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","decreased by","decreased by","","3","10","12.6",""," cases","%","%",0,0,3,53,37,12,9,0.7,444,3,4,0,28,1,0,0,"270",0,0,"5",448,"0"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1590,801,787,0,2,1525,787,4,10,0,302,489,0,791,13,44,75,130,119,140,168,78,24,10,0,"0 to 94","46",496,259,16,20,40,702,49,113,3,44,2,0,8,801,496,305,791,10,0,4490,55,5351,4545,801,3,94,0,97,3.09,5448,804,881,1687,"10.5",14.8,50.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","33.3","62.5","40.2","15.1","%","%","%","%",2,0,8,116,46,15,6,1,800,8,1,0,73,2,0,0,"275",0,3,"12",785,"16"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2344,677,1666,0,1,2335,567,105,4,1,250,422,0,672,24,44,99,145,112,105,85,41,15,7,0,"0 to 90","38",302,315,47,8,96,421,155,83,1,26,0,0,4,677,425,252,672,5,0,4476,3,5158,4479,677,4,59,0,63,6.35,5221,681,1725,2407,"16.9",13,29.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","66.7","250","111.8","743.2","%","%","%","%",0,0,4,84,26,13,4,0.6,673,4,4,0,94,9,0,0,"255",0,0,"25",669,"8"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2174,1066,1103,1,4,2160,767,292,6,1,498,556,5,1059,26,95,186,208,162,166,114,70,31,8,0,"0 to 93","35",768,93,132,66,656,327,76,144,3,110,4,1,9,1066,561,500,1059,7,0,5685,2,6762,5687,1066,16,91,0,107,14.95,6869,1082,1194,2281,"8.4",15.8,49.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","did not change","did not change","increased by","80","","","43.4","%","","","%",3,2,10,147,114,14,11,0.9,1064,9,2,1,166,9,0,0,"97",0,1,"49",1066,"0"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3947,1945,2001,1,0,3942,1891,52,2,0,893,1046,4,1943,61,130,314,384,347,292,210,118,57,32,0,"0 to 101","37",1534,226,83,100,1320,539,84,309,0,170,0,0,39,1945,1047,894,1943,2,0,7138,2,9104,7140,1945,32,174,0,206,15.53,9310,1977,2175,4153,"10.3",21.2,50.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","57.1","22.2","50.9","25.4","%","%","%","%",9,19,39,309,170,16,9,2,1938,39,7,0,251,13,1,0,"65",0,0,"90",1941,"4"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,6522,2476,4041,0,5,6486,2099,360,15,2,1373,1083,3,2459,30,79,314,377,341,376,349,266,187,137,20,"0 to 101","47",1835,257,313,54,431,1943,85,456,2,319,2,1,77,2476,1088,1384,2459,17,0,19152,14,21656,19166,2476,92,1693,0,1785,5.15,23441,2568,5734,8307,"4.5",11,39.4,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","46.2","31.2","4.3","9.1","%","%","%","%",101,27,78,458,321,19,13,3.2,2449,71,27,7,155,11,1,0,"22",0,16,"406",2425,"51"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5550,1747,3793,0,10,5472,1586,155,6,0,930,810,1,1741,30,73,192,284,231,263,265,184,151,74,0,"0 to 99","48",1029,265,260,187,485,991,265,368,2,189,1,0,57,1747,814,932,1741,6,0,16079,62,17898,16141,1747,61,595,0,656,9.3,18554,1808,4388,6206,"6.1",9.7,32.6,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","16.7","15.2","26.4","38.8","%","%","%","%",35,11,57,370,190,22,11,3.3,1740,53,7,4,129,11,1,2,"54",0,15,"302",1747,"0"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,85912,35953,49717,22,220,85179,35197,605,146,5,18981,16532,289,35802,780,1662,5926,7498,5817,5455,4094,2253,1268,705,495,"0 to 119","37",12289,4694,5056,13763,9056,10745,16001,2948,22,1618,14,5,534,35953,16597,19063,35802,151,0,232279,349,269106,232628,35953,1895,23021,0,24916,7.61,294022,37848,72738,110828,"8",12.9,44.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","15.4","34.4","9.9","16.1","%","%","%","%",592,251,539,2970,1632,9,5,1.5,35814,535,139,4,3311,200,26,0,"63",1,44,"2135",35713,"240"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1448,600,845,0,3,1425,514,75,8,3,241,347,1,589,13,21,83,118,112,102,67,54,22,8,0,"0 to 96","39",427,81,40,41,29,473,87,43,0,21,0,0,4,600,351,248,589,11,0,4003,9,4620,4012,600,6,103,0,109,5.5,4729,606,948,1557,"8",12.8,41.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","NO","NO","NO","did not change","increased by","increased by","increased by","","100","59.4","80.1","","%","%","%",3,2,4,43,21,8,4,0.7,589,4,11,0,56,2,0,1,"181",0,0,"36",582,"18"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8520,2766,5703,0,51,8397,2731,18,15,2,1482,1243,24,2749,49,142,427,419,378,389,338,245,207,172,0,"0 to 101","44",1316,342,317,774,568,1230,951,417,7,239,3,0,87,2766,1255,1487,2749,17,0,27019,55,29853,27074,2766,127,2521,0,2648,4.8,32501,2893,8224,11168,"7.4",8.9,34,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","40","26.7","25.7","33.9","%","%","%","%",61,33,87,424,242,16,9,3.1,2756,80,10,7,279,12,2,0,"5",0,20,"361",2765,"1"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5152,2282,2863,0,7,5110,2200,62,19,1,700,1557,5,2262,23,59,211,486,450,400,312,165,104,72,0,"0 to 100","43",954,423,113,772,89,961,1212,164,2,111,0,0,65,2282,1566,711,2262,20,0,12494,16,14805,12510,2282,46,245,0,291,15.81,15096,2328,3108,5443,"11.2",15.4,45.2,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","266.7","30.8","3.8","26.8","%","%","%","%",28,47,65,166,111,8,5,2.8,2236,65,46,0,116,6,0,5,"1048",0,12,"322",2251,"31"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1102,492,609,1,0,1091,432,52,8,0,129,355,0,484,6,10,48,90,79,90,96,49,16,8,0,"0 to 95","46",191,262,24,7,23,428,33,44,2,26,0,0,5,492,361,131,484,8,0,2788,2,3297,2790,492,7,107,0,114,6.14,3411,499,716,1216,"8.6",14.6,45.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","100","83.3","73.5"," case","%","%","%",1,4,5,46,26,10,6,1,491,5,1,0,28,1,2,0,"273",0,0,"30",488,"4"
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1492,1164,325,0,3,1489,1136,28,0,0,134,1030,0,1164,5,9,95,383,319,161,109,52,21,10,0,"1 to 98","37",640,254,33,237,106,754,304,33,0,12,0,0,4,1164,1030,134,1164,0,0,1308,0,2484,1308,1164,4,19,0,23,17.39,2507,1168,344,1515,"17.3",46.6,78.3,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","200","8.3","79.5","24.9","%","%","%","%",25,1,4,33,12,3,2,0.3,1165,4,-1,0,16,1,0,0,"487",0,0,"45",1155,"9"
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,21481,6122,15182,0,177,21146,6013,70,39,0,3124,2834,125,6083,113,241,915,1072,956,961,812,543,329,154,26,"0 to 103","42",2044,773,1227,2039,959,2633,2491,588,13,360,5,1,96,6122,2856,3138,6083,39,0,66596,124,72929,66720,6122,291,6333,0,6624,4.39,79553,6413,21515,28105,"8.4",8.1,29.9,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","17.9","25.6","6.3","18.3","%","%","%","%",181,31,97,601,365,10,6,1.6,6089,94,33,3,508,20,4,0,"153",0,7,"328",5995,"127"
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,42091,18140,23912,2,37,40892,17023,826,282,9,9315,8374,160,17849,331,637,2774,3269,2907,2870,2336,1493,887,590,46,"0 to 103","42",7834,1786,915,7314,4133,6022,7694,2322,25,1324,21,9,406,18140,8530,9447,17848,291,1,107190,918,126323,108108,18140,849,10366,1,11216,7.57,137539,18989,34278,53307,"7.4",13.8,45.1,"2020-08-16 05:00:00","2020-08-22 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","11.3","9.5","27.2","37.3","%","%","%","%",340,203,415,2347,1345,13,8,2.3,18064,411,76,4,1399,110,15,0,"97",1,23,"1446",17916,"224"
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,18597,5933,12642,3,19,18244,5744,59,126,4,3069,2715,19,5803,98,250,1926,1133,758,660,595,279,125,92,17,"0 to 105","29",1775,1898,705,1425,419,3156,2228,447,15,167,10,7,30,5933,2782,3132,5802,130,1,64151,210,70419,64361,5933,162,2850,0,3012,5.38,73431,6095,15492,21609,"7.5",8.3,32.8,"2020-08-16 05:00:00","2020-08-22 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","decreased by","56.2","18.2","0.7","22.2","%","%","%","%",185,9,37,462,177,8,3,0.6,5908,36,25,1,502,29,3,0,"162",0,3,"278",5450,"483"
