"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,27195,12961,14182,3,49,26741,12387,448,110,16,6529,6263,43,12835,339,663,2173,2067,2130,2038,1627,959,627,335,3,"0 to 104","40",6503,788,1481,4063,5017,3736,4082,1485,25,931,15,7,228,12961,6336,6582,12835,126,0,68314,279,81657,68593,12961,1278,15737,4,17019,7.51,98676,14239,29919,44214,"12.1",14.4,52.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","9.5","6.4","4.2","7.3","%","%","%","%",32,95,235,1510,946,12,8,1.8,12920,235,41,0,1407,117,27,0,"85",0,10,"709",12091,"870",239,41,198,17.2,"1406","6135","7541","18.6",14,289,303,"4.62"
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,7041,3917,3119,0,5,7010,3513,391,10,3,1316,2586,2,3904,67,147,451,686,723,664,574,365,170,69,1,"0 to 102","43",2387,1168,161,188,246,3418,240,114,1,216,2,0,61,3917,2594,1321,3904,13,0,13974,13,17960,13987,3917,58,436,0,494,11.74,18454,3975,3555,7535,"10.9",21.5,56.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","5.3","11.4","23.9","5.1","%","%","%","%",28,13,61,115,218,3,6,1.6,3901,62,16,-1,281,3,3,9,"1613",0,5,"259",3654,"263",74,16,58,21.6,"281","1811","2092","13.4",12,41,53,"22.64"
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,310774,172850,137255,89,580,307990,169818,1860,1152,19,87417,83333,928,171678,2789,6485,23044,31472,28644,30914,24120,13428,7575,4090,288,"0 to 108","42",70475,15193,22256,63754,82069,23602,66007,15457,97,7868,42,20,3349,172849,83962,87892,171677,1171,1,763346,967,939167,764313,172849,16703,102309,36,119048,14.03,1058215,189552,239564,429822,"15.8",17.9,61,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","3.9","13.8","12.4","14","%","%","%","%",695,784,3369,15554,7910,9,5,1.9,172398,3354,451,15,12817,1091,161,37,"2013",2,105,"5789",170785,"2064",3565,451,3114,12.7,"12723","56805","69528","18.3",302,2639,2941,"10.27"
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3917,1584,2326,1,6,3897,1448,133,3,0,651,926,4,1581,44,133,225,302,296,234,187,100,46,17,0,"0 to 97","37",963,167,125,326,725,480,376,241,1,124,1,0,27,1584,927,653,1581,3,0,9755,10,11355,9765,1584,152,979,0,1131,13.44,12486,1736,3305,5048,"13.9",13.9,44.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","33.3","33.3","46.2","147.7","%","%","%","%",7,0,27,242,125,16,8,1.7,1582,27,2,0,227,14,3,0,"248",0,2,"64",1576,"8",17,2,15,11.8,"227","1299","1526","14.9",1,21,22,"4.55"
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1710,839,871,0,0,1709,763,75,1,0,303,535,0,838,7,37,86,136,177,130,127,87,43,9,0,"0 to 91","43",604,187,28,19,54,746,38,78,0,53,0,0,10,839,535,304,838,1,0,4548,0,5399,4548,839,8,57,0,65,12.31,5464,847,928,1775,"10.8",15.5,49.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","did not change","did not change","decreased by","decreased by","","","55.6","49.8","","","%","%",0,0,10,78,53,10,7,1.2,837,10,2,0,62,2,1,3,"346",0,2,"30",824,"15",7,2,5,28.6,"62","501","563","11.0",0,12,12,"0"
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,78874,31195,47421,15,243,77736,28773,2068,331,23,16374,14127,340,30841,503,1380,5033,6739,4918,4620,3852,2294,1177,659,20,"0 to 103","38",9076,10013,3679,8073,2542,17833,10466,2150,44,1138,23,18,438,31195,14304,16541,30841,354,0,253306,546,285323,253852,31195,1656,14051,3,15710,10.54,301033,32851,61472,94584,"10.2",10.9,41.6,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","increased by","5.6","22.7","5.3","2.9","%","%","%","%",350,158,456,2194,1161,8,4,1.5,31056,449,139,7,2605,128,25,0,"183",1,56,"2015",30020,"1175",2340,139,2201,5.9,"2588","24062","26650","9.7",99,1653,1752,"5.65"
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28678,12512,16159,1,6,24989,11266,94,1152,0,5780,5484,96,11360,167,462,2157,2379,1873,1628,1639,1132,699,364,12,"0 to 105","39",4531,2531,1311,2987,397,7536,3427,1325,20,836,16,15,243,12512,5990,6426,11360,1152,0,80010,2624,95204,82634,12512,257,2184,0,2441,10.53,97645,12769,18343,31119,"10",13.1,44.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","16.7","20.4","13.6","23","%","%","%","%",61,106,258,1345,852,11,7,2.1,12494,258,18,0,943,72,28,3,"893",0,13,"1128",12410,"102",280,18,262,6.4,"892","7442","8334","10.7",14,235,249,"5.62"
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5958,1807,4141,0,10,5905,1642,151,14,0,983,806,4,1793,28,101,226,226,226,263,283,250,157,46,1,"0 to 96","49",1059,258,336,140,243,1370,180,233,5,152,3,1,29,1807,812,991,1793,14,0,19270,29,21124,19299,1807,90,1725,1,1816,4.96,22940,1897,5866,7774,"7.3",8.3,31.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.3","41.7","25.6","30.5","%","%","%","%",5,3,30,238,155,14,9,1.7,1793,30,14,0,177,14,2,0,"10",0,4,"144",1657,"150",69,14,55,20.3,"175","1221","1396","12.5",6,67,73,"8.22"
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1435,649,779,0,7,1421,634,11,4,0,173,472,0,645,6,31,75,155,118,102,102,37,21,2,0,"0 to 85","39",397,226,12,10,48,533,64,20,0,9,0,0,4,649,473,176,645,4,0,4438,3,5101,4441,649,9,561,0,570,1.58,5671,658,1340,2005,"17.1",11.6,45.9,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","NO","did not change","did not change","increased by","decreased by","","","61.1","12.2","","","%","%",0,0,4,20,9,4,2,0.6,647,4,2,0,60,0,1,0,"348",0,0,"4",636,"13",9,2,7,22.2,"59","556","615","9.6",5,26,31,"16.13"
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5688,2913,2770,1,4,5661,2836,68,9,0,1412,1490,2,2904,69,179,399,468,554,518,394,207,90,34,1,"0 to 98","40",859,1201,547,297,553,1912,439,426,0,226,0,0,49,2913,1492,1419,2903,9,1,14177,16,17149,14193,2913,31,227,0,258,12.02,17407,2944,2997,5946,"12.9",16.9,51.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","45.5","35","10.4","38","%","%","%","%",1,7,49,426,226,15,8,1.7,2907,47,6,2,337,20,3,0,"316",0,2,"87",2844,"69",25,6,19,24,"337","1851","2188","15.4",17,48,65,"26.15"
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1310,520,788,1,1,1308,473,47,0,0,271,248,1,520,11,28,74,96,62,71,63,36,36,43,0,"0 to 106","42",431,31,29,29,79,408,33,72,0,39,0,0,16,520,248,271,520,0,0,4250,0,4779,4250,520,7,106,0,113,6.19,4892,527,894,1423,"8.1",10.8,40.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","1","50","27.3","33.7"," case","%","%","%",0,9,16,72,39,14,8,3.1,520,16,0,0,56,7,1,0,"55",0,4,"73",513,"7",4,0,4,0,"56","553","609","9.2",4,14,18,"22.22"
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,781,552,229,0,0,781,546,6,0,0,175,377,0,552,8,23,61,133,136,85,61,21,21,3,0,"0 to 89","38",403,93,33,23,218,306,28,66,0,48,0,0,5,552,377,175,552,0,0,970,0,1523,970,552,4,25,0,29,13.79,1552,556,254,810,"6.1",35.8,71.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","NO","increased by","decreased by","decreased by","decreased by","33.3","55.6","71","20.9","%","%","%","%",0,0,5,66,48,12,9,0.9,549,5,3,0,44,1,0,0,"282",0,1,"5",550,"2",2,3,-1,150,"44","119","163","27.0",2,2,4,"50"
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1720,888,826,0,6,1651,874,4,10,0,351,527,0,878,20,46,82,144,127,163,175,93,27,11,0,"0 to 94","46",577,266,16,19,41,789,48,125,3,53,2,0,15,888,534,354,878,10,0,4918,55,5867,4973,888,3,105,0,108,2.78,5975,891,931,1828,"11.4",14.9,51.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","did not change","decreased by","increased by","increased by","","50","22.2","11","","%","%","%",2,1,15,128,55,15,7,1.7,888,14,0,1,83,2,0,0,"289",0,1,"14",866,"22",2,0,2,0,"83","536","619","13.4",1,11,12,"8.33"
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2547,867,1679,0,1,2537,727,134,4,2,294,567,0,861,28,52,107,170,152,146,121,58,23,10,0,"0 to 91","40",376,420,55,10,112,619,130,100,1,32,0,0,8,867,570,297,861,6,0,4704,3,5576,4707,867,7,67,0,74,9.46,5650,874,1746,2621,"18.4",15.5,34.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","50","33.3","34.8","19.9","%","%","%","%",0,0,8,101,32,12,4,0.9,865,8,2,0,107,9,0,0,"367",0,0,"27",847,"20",3,2,1,66.7,"106","516","622","17.0",0,5,5,"0"
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2650,1408,1237,1,4,2636,1012,389,6,1,664,732,5,1401,35,120,268,274,212,226,141,83,40,9,0,"0 to 93","35",1002,121,195,83,841,463,97,183,3,129,4,1,11,1408,737,666,1401,7,0,6685,2,8104,6687,1408,19,112,0,131,14.5,8235,1427,1349,2781,"10.2",17.3,53.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","38.1","30.3","%","%","%","%",3,2,12,186,133,14,10,0.9,1404,12,4,0,218,14,1,0,"148",0,0,"64",1400,"8",15,4,11,26.7,"218","954","1172","18.6",9,21,30,"30"
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4173,2092,2079,1,1,4167,2036,54,2,0,963,1126,1,2090,66,143,340,403,369,311,228,131,66,35,0,"0 to 100","37",1645,243,95,107,1401,601,88,345,0,193,0,0,40,2092,1127,964,2090,2,0,8350,2,10462,8352,2092,43,197,0,240,17.92,10702,2135,2276,4413,"11",19.9,51.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","increased by","increased by","decreased by","decreased by","200","125","17.4","4.4","%","%","%","%",0,19,40,345,193,17,10,1.9,2089,40,3,0,274,18,3,0,"69",0,-2,"97",2081,"11",31,3,28,9.7,"274","1305","1579","17.4",4,75,79,"5.06"
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7754,3259,4491,0,4,7717,2749,491,17,2,1806,1434,0,3240,36,112,412,471,444,496,453,359,272,204,0,"0 to 101","48",2490,294,448,8,591,2632,17,554,2,406,3,1,138,3259,1439,1819,3240,19,0,25372,14,28663,25386,3259,139,1913,0,2052,6.77,30715,3398,6404,9806,"5.4",11.1,43.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","8.3","30.6","19","16.6","%","%","%","%",46,56,139,556,409,18,13,4.3,3241,138,18,1,212,12,2,0,"67",0,13,"554",3175,"84",105,18,87,17.1,"212","2178","2390","8.9",10,187,197,"5.08"
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6249,2265,3970,1,13,6161,2058,195,12,0,1217,1031,5,2253,36,100,263,365,292,331,342,238,197,101,0,"0 to 99","47",1338,330,360,225,635,1301,317,456,6,244,4,0,94,2265,1039,1221,2253,12,0,19548,62,21886,19610,2265,80,694,0,774,10.34,22660,2345,4664,7023,"6.9",10.3,37.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","60","51.2","1.3","7","%","%","%","%",12,27,94,462,248,21,11,4.2,2244,92,21,2,177,17,2,0,"65",0,5,"376",2255,"10",121,21,100,17.4,"177","1677","1854","9.5",6,68,74,"8.11"
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,94464,43166,50813,21,464,93426,42258,690,213,5,22776,19855,317,42948,915,2011,7866,8627,6785,6482,4880,2724,1557,890,429,"0 to 110","37",15681,5556,6225,15486,10973,14088,17887,3507,28,1897,20,5,669,43166,19953,22890,42948,218,0,285365,342,329400,285707,43166,2579,25699,5,28283,9.12,357683,45745,76512,122747,"8.9",12.8,48.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","0.7","18.6","4.6","3","%","%","%","%",416,295,674,3535,1917,9,5,1.6,43027,678,139,-4,3999,247,33,0,"79",1,33,"2590",42304,"862",1387,139,1248,10,"3990","27571","31561","12.6",92,1397,1489,"6.18"
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1676,771,903,0,2,1651,643,114,11,3,339,418,0,757,15,32,102,140,128,129,92,77,37,19,0,"0 to 101","41",560,86,52,59,32,619,106,52,0,28,0,0,9,771,422,349,757,14,0,4610,9,5400,4619,771,11,120,0,131,8.4,5531,782,1023,1807,"9.3",14.1,46.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","increased by","200","200","40","24.5","%","%","%","%",6,2,9,52,28,7,4,1.2,769,9,2,0,76,3,0,1,"189",0,2,"59",734,"37",4,2,2,50,"76","362","438","17.4",1,4,5,"20"
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9589,3347,6188,0,54,9453,3301,18,25,2,1810,1496,13,3319,62,174,514,487,433,463,432,335,249,197,0,"0 to 105","44",1795,397,357,770,694,1714,911,548,8,311,4,0,118,3346,1513,1820,3319,27,0,33977,60,37406,34037,3346,169,2816,0,2985,5.66,40391,3515,9004,12574,"8.3",8.7,36.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","20","63.2","17.9","17.8","%","%","%","%",40,58,118,556,315,17,10,3.5,3339,118,7,0,341,23,2,0,"7",0,1,"448",3327,"19",115,7,108,6.1,"341","3358","3699","9.2",9,225,234,"3.85"
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5811,2888,2894,0,29,5735,2783,72,31,2,1004,1845,6,2855,32,89,333,566,533,491,382,217,149,96,0,"0 to 100","42",1294,565,136,860,112,1401,1342,212,3,154,1,0,79,2888,1864,1018,2855,33,0,14143,15,17058,14158,2888,62,331,0,393,15.78,17451,2950,3225,6204,"12.8",16.9,50.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","75","58.3","25.9","34.4","%","%","%","%",14,59,79,215,155,8,6,2.7,2876,81,12,-2,195,10,0,7,"1077",0,0,"399",2801,"87",22,12,10,54.5,"194","1122","1316","14.7",4,33,37,"10.81"
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1217,569,646,1,1,1202,494,64,11,0,170,388,0,558,7,14,57,99,88,106,105,59,24,10,0,"0 to 95","47",223,289,36,10,25,494,39,57,2,36,0,0,9,569,395,174,558,11,0,3362,2,3948,3364,569,9,121,0,130,6.92,4078,578,767,1347,"9.5",14.2,47.5,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","NO","YES","did not change","decreased by","increased by","decreased by","","100","10","13.4","","%","%","%",3,5,9,59,36,11,7,1.6,569,9,0,0,37,1,2,0,"275",0,0,"43",562,"7",2,0,2,0,"37","356","393","9.4",2,12,14,"14.29"
