"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26472,12423,13997,3,49,26028,11863,446,98,16,6274,5989,46,12309,331,636,2094,1984,2054,1961,1534,899,602,322,6,"0 to 104","40",6167,766,1437,3939,4915,3391,4003,1436,25,896,15,7,202,12423,6055,6322,12309,114,0,63533,281,76324,63814,12423,968,14371,1,15340,6.31,91664,13391,28368,41812,"11.5",14.6,50.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","2.6","4.8","44","14.1","%","%","%","%",38,85,209,1461,911,12,8,1.7,12368,208,55,1,1356,111,26,0,"82",0,10,"697",11646,"777",483,55,428,11.4
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6719,3627,3087,0,5,6688,3264,350,10,3,1181,2429,4,3614,63,137,361,642,693,619,546,348,155,62,1,"0 to 102","43",2204,1088,148,174,226,3171,217,100,1,203,2,0,50,3627,2437,1186,3614,13,0,13173,13,16869,13186,3627,28,358,0,386,7.25,17255,3655,3445,7105,"10.3",21.2,54.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","20","7.1","9.1","6","%","%","%","%",22,11,50,101,205,3,6,1.4,3604,50,23,0,252,2,3,8,"1550",0,6,"248",3397,"230",84,23,61,27.4
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,303541,166516,136420,89,516,300888,163591,1832,1073,20,84142,80304,977,165423,2638,6110,21906,30328,27603,29847,23337,12975,7307,3994,471,"0 to 108","42",66655,14682,20648,63438,77792,21624,66007,15042,94,7661,39,21,3055,166516,80892,84589,165422,1093,1,714387,974,883895,715361,166516,10918,83071,3,93992,11.62,977887,177434,219491,397533,"14.6",18.1,58.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","4.1","26.8","42","28.9","%","%","%","%",892,744,3076,15136,7700,10,5,1.8,165980,3047,536,29,12110,1038,159,35,"1944",2,174,"5699",165168,"1348",5376,536,4840,10
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3851,1545,2299,1,6,3831,1409,133,3,0,631,907,4,1542,44,131,216,295,285,232,184,97,45,16,0,"0 to 97","37",930,162,122,328,710,452,380,233,1,120,1,0,23,1545,908,633,1542,3,0,9307,10,10870,9317,1545,107,700,0,807,13.26,11677,1652,2999,4658,"12.8",14.1,42.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","300","16.7","78.3","70.7","%","%","%","%",22,0,23,234,121,16,8,1.5,1543,23,2,0,226,14,3,0,"242",0,0,"63",1538,"7",35,2,33,5.7
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1694,822,871,0,1,1692,749,72,1,0,294,527,0,821,7,37,82,135,176,129,119,86,42,9,0,"0 to 91","43",594,187,21,19,51,731,39,74,0,50,0,0,6,822,527,295,821,1,0,4372,0,5206,4372,822,3,46,0,49,6.12,5255,825,917,1743,"10.6",15.7,48.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","NO","decreased by","increased by","decreased by","decreased by","20","116.7","55.6","41.2","%","%","%","%",0,0,6,74,50,10,7,0.7,815,6,7,0,62,2,1,2,"343",0,1,"29",809,"13",14,7,7,50
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,76669,29241,47180,14,234,75572,26944,1978,298,21,15362,13267,293,28922,438,1264,4732,6358,4637,4329,3583,2162,1087,613,38,"0 to 103","38",8104,9526,3468,7824,2423,16194,10305,2005,39,1058,21,13,353,29241,13429,15510,28922,319,0,232873,551,262893,233424,29241,1336,12709,2,14047,9.51,276940,30577,59889,90716,"9.8",11,39.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","26.2","29.3","31.8","26.5","%","%","%","%",474,129,366,2044,1079,7,4,1.3,29056,363,185,3,2366,108,20,0,"160",0,36,"1874",28420,"821",1475,185,1290,12.5
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28192,12015,16172,1,4,24581,10856,92,1067,0,5558,5295,95,10948,158,438,2038,2291,1809,1579,1569,1075,677,355,26,"0 to 105","39",4314,2482,1195,2957,388,7183,3377,1282,16,798,13,12,217,12015,5757,6163,10948,1067,0,75345,2635,90052,77980,12015,179,1923,0,2102,8.52,92154,12194,18095,30294,"9.7",13.2,43.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","18.2","","8","7.1","%","","%","%",NA,95,229,1298,811,11,7,1.9,11996,229,19,0,902,69,25,3,"888",0,14,"1109",11954,"61",260,19,241,7.3
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5730,1642,4075,0,13,5674,1478,150,14,0,894,730,4,1628,25,94,206,206,197,239,260,233,140,41,1,"0 to 96","49",943,232,314,139,234,1223,171,212,5,133,3,1,23,1642,736,902,1628,14,0,17824,29,19513,17853,1642,60,1538,0,1598,3.75,21111,1702,5613,7328,"6.8",8.1,29.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","increased by","increased by","increased by","5","3.9","47","61.6","%","%","%","%",34,1,24,217,136,14,9,1.5,1631,24,11,0,160,13,2,0,"10",0,5,"137",1528,"114",144,11,133,7.6
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1300,592,703,0,5,1288,577,11,4,0,144,444,0,588,5,24,60,149,114,91,94,36,17,2,0,"0 to 85","39",343,226,10,9,45,481,62,19,0,8,0,0,3,592,445,147,588,4,0,4259,3,4861,4262,592,8,549,0,557,1.44,5418,600,1252,1857,"15.8",11.1,46.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","60","4.4","%","","%","%",0,0,3,19,8,4,2,0.5,589,3,3,0,39,0,0,0,"347",0,0,"4",588,"4",18,3,15,16.7
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5385,2693,2686,0,6,5358,2633,52,8,0,1291,1378,16,2685,61,158,363,447,506,482,351,194,80,33,18,"0 to 98","40",763,1086,469,367,487,1663,535,391,0,206,0,0,44,2693,1379,1298,2684,8,1,13439,16,16186,13455,2693,23,198,0,221,10.41,16407,2716,2884,5606,"12.2",16.6,50.4,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","83.3","18.8","72.2","75","%","%","%","%",1,7,44,391,206,15,8,1.6,2680,44,13,0,294,18,1,0,"313",0,0,"84",2632,"61",87,13,74,14.9
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1284,502,780,1,1,1282,460,42,0,0,265,236,1,502,10,25,72,90,59,69,62,36,36,43,0,"0 to 106","43",413,30,25,34,74,392,36,71,0,37,0,0,12,502,236,265,502,0,0,4060,0,4571,4060,502,6,86,0,92,6.52,4663,508,866,1376,"7.8",10.9,39.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","did not change","decreased by","decreased by","300","","81.8","71.1","%","","%","%",1,8,12,71,37,15,8,2.4,498,12,4,0,51,7,1,0,"51",0,0,"72",495,"7",26,4,22,15.4
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,695,497,198,0,0,695,493,4,0,0,153,344,0,497,6,18,55,115,131,83,56,13,17,3,0,"0 to 89","38",363,85,28,21,204,267,26,60,0,42,0,0,4,497,344,153,497,0,0,889,0,1387,889,497,2,23,0,25,8,1412,499,221,720,"5.4",35.3,71.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","100","150","87.5","%","%","%","%",0,0,4,60,42,13,9,0.8,491,4,6,0,34,1,0,0,"278",0,0,"5",495,"2",11,6,5,54.5
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1685,865,816,0,4,1618,851,4,10,0,335,520,0,855,20,46,79,142,124,157,173,86,27,11,0,"0 to 94","46",554,266,16,19,41,766,48,124,3,52,2,0,14,865,527,338,855,10,0,4798,55,5723,4853,865,3,94,0,97,3.09,5820,868,910,1782,"11.1",14.9,51.5,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","NO","YES","YES","did not change","increased by","decreased by","decreased by","","25","15","9.7","","%","%","%",2,1,14,127,54,15,7,1.6,865,14,0,0,82,2,0,0,"286",0,1,"14",846,"19",12,0,12,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2496,826,1669,0,1,2486,691,129,4,2,280,540,0,820,28,52,104,163,145,139,115,52,19,9,0,"0 to 90","40",360,396,54,10,108,584,128,94,1,30,0,0,8,826,543,283,820,6,0,4618,3,5449,4621,826,4,59,0,63,6.35,5512,830,1728,2559,"17.9",15.1,33.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","20","16.7","46.2","8.8","%","%","%","%",0,0,8,95,30,12,4,1,824,8,2,0,107,9,0,0,"348",0,1,"26",811,"15",6,2,4,33.3
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2485,1274,1207,1,3,2472,927,340,6,1,613,649,5,1267,32,109,237,249,192,206,128,78,35,8,0,"0 to 93","35",908,104,176,79,780,399,88,162,3,122,4,1,10,1274,654,615,1267,7,0,6412,2,7697,6414,1274,16,91,0,107,14.95,7804,1290,1298,2592,"9.5",16.5,51.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","100","100","20.5","15.7","%","%","%","%",3,2,11,165,126,13,10,0.9,1268,11,6,0,197,11,0,0,"114",0,1,"59",1272,"2",34,6,28,17.6
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4079,2043,2035,1,0,4074,1988,53,2,0,933,1106,2,2041,63,138,331,398,364,305,220,128,62,34,0,"0 to 101","37",1614,236,90,101,1375,582,84,335,0,186,0,0,42,2043,1107,934,2041,2,0,7857,2,9921,7859,2043,32,174,0,206,15.53,10127,2075,2209,4285,"10.7",20.5,50.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","YES","YES","increased by","did not change","decreased by","increased by","133.3","","4.2","0.2","%","","%","%",0,19,42,335,186,17,10,2.1,2037,42,6,0,265,16,2,0,"67",0,1,"95",2037,"6",42,6,36,14.3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7313,2999,4310,0,4,7278,2552,430,16,1,1675,1307,0,2982,35,98,378,428,403,456,415,324,249,191,22,"0 to 101","48",2273,290,413,6,542,2428,12,537,2,388,2,1,112,2999,1312,1686,2982,17,0,23538,14,26568,23552,2999,92,1693,0,1785,5.15,28353,3091,6003,9098,"5",10.9,42.3,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","25","41.7","36.7","24.1","%","%","%","%",76,47,113,539,390,18,14,3.8,2974,113,25,0,189,12,2,0,"26",0,7,"519",2928,"71",189,25,164,13.2
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5978,2068,3899,0,11,5894,1864,193,11,0,1108,946,3,2057,34,92,229,342,271,306,308,212,181,93,0,"0 to 99","47",1213,306,329,209,569,1185,303,413,5,219,4,0,81,2068,954,1111,2057,11,0,18313,62,20453,18375,2068,61,595,0,656,9.3,21109,2129,4494,6634,"6.5",10.1,35.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","NO","YES","decreased by","did not change","increased by","increased by","20","","3.5","15.4","%","","%","%",11,22,81,418,223,21,11,3.9,2046,81,22,0,161,15,2,3,"62",0,4,"346",2063,"5",169,22,147,13
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,91109,40587,50149,21,352,90199,39710,677,195,5,21452,18589,346,40387,878,1897,7122,8188,6441,6102,4598,2543,1453,836,529,"0 to 104","37",14246,5231,5830,15080,10330,12619,17438,3293,23,1790,16,5,604,40587,18678,21559,40387,200,0,263062,347,304527,263409,40587,1895,23021,0,24916,7.61,329443,42482,73170,116025,"8.4",12.9,46.6,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","53.2","15.1","26.2","8.6","%","%","%","%",441,281,609,3316,1806,9,5,1.5,40349,609,238,0,3772,229,30,0,"73",1,19,"2442",39888,"699",2064,238,1826,11.5
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1624,727,895,0,2,1600,609,105,10,3,317,397,0,714,15,30,95,133,123,121,87,71,33,19,0,"0 to 101","41",522,86,51,55,31,581,102,49,0,28,0,0,5,727,401,326,714,13,0,4490,9,5236,4499,727,6,103,0,109,5.5,5345,733,998,1733,"8.9",13.7,45.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","75","50","72.6","43.6","%","%","%","%",11,2,5,49,28,7,4,0.7,720,5,7,0,72,3,0,1,"189",0,0,"57",694,"33",12,7,5,58.3
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9114,3072,5984,0,58,8978,3030,19,21,2,1666,1369,14,3049,55,166,474,453,404,427,385,287,229,192,0,"0 to 105","44",1579,381,339,750,658,1497,894,505,8,286,4,0,109,3072,1383,1675,3049,23,0,31042,55,34187,31097,3072,127,2521,0,2648,4.8,36835,3199,8505,11762,"7.8",8.7,35.1,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","80","38.5","11.1","40.6","%","%","%","%",45,53,109,513,290,17,10,3.5,3049,109,23,0,320,20,2,0,"6",0,4,"436",3060,"12",233,23,210,9.9
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5595,2706,2864,0,25,5530,2615,65,25,1,910,1764,6,2680,30,82,298,547,503,455,359,199,141,92,0,"0 to 100","42",1184,515,124,857,109,1232,1339,192,3,138,1,0,76,2706,1778,922,2680,26,0,13584,15,16317,13599,2706,46,245,0,291,15.81,16608,2752,3109,5886,"12.1",16.6,49.2,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","NO","did not change","decreased by","decreased by","increased by","","20","4.9","39.7","","%","%","%",17,57,76,195,139,8,6,2.8,2683,76,23,0,173,7,0,7,"1066",0,3,"396",2648,"58",40,23,17,57.5
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1181,544,635,1,1,1167,474,60,10,0,161,373,0,534,6,13,55,96,86,99,104,57,18,10,0,"0 to 95","46",207,286,33,8,26,472,36,54,2,33,0,0,8,544,379,165,534,10,0,3152,2,3713,3154,544,7,107,0,114,6.14,3827,551,742,1295,"9.2",14.4,46.7,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","1","77.8","16.7","11.2"," case","%","%","%",7,4,8,56,33,11,7,1.5,542,8,2,0,34,1,2,0,"274",0,1,"41",538,"6",14,2,12,14.3
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1547,1230,314,0,3,1544,1184,46,0,0,174,1056,0,1230,7,11,106,391,322,170,120,62,25,16,0,"1 to 98","37",824,349,39,18,149,997,84,43,0,21,0,0,12,1230,1056,174,1230,0,0,1426,0,2668,1426,1230,4,19,0,23,17.39,2691,1234,333,1570,"18",45.9,79.8,"2020-09-06 05:00:00","2020-09-12 05:00:00","YES","YES","YES","NO","did not change","decreased by","decreased by","increased by","","9.1","20","77","","%","%","%",0,7,12,43,21,4,2,1,1228,12,2,0,22,1,0,1,"757",0,2,"81",1211,"19",7,2,5,28.6
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22275,7262,14819,5,189,21912,7094,117,50,1,3744,3341,126,7211,133,292,1081,1196,1096,1101,971,711,438,212,31,"0 to 103","43",2725,917,1503,2066,1198,3502,2511,823,14,530,7,2,169,7262,3370,3763,7211,51,0,74996,123,82485,75119,7262,291,6333,0,6624,4.39,89109,7553,21152,28899,"8.6",8.5,33.9,"2020-09-06 05:00:00","2020-09-12 05:00:00","NO","YES","NO","YES","increased by","decreased by","decreased by","decreased by","19.2","28.6","34.2","25.9","%","%","%","%",111,62,171,837,537,12,8,2.4,7220,171,42,0,603,27,6,1,"247",0,22,"563",7023,"239",517,42,475,8.1
