"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,26742,12617,14072,3,50,26296,12053,447,101,16,6364,6090,46,12500,335,650,2118,2015,2089,1993,1566,913,606,326,6,"0 to 104","40",6295,776,1470,3959,4956,3541,4003,1457,25,905,15,7,211,12617,6158,6413,12500,117,0,65435,279,78427,65714,12617,1183,15330,1,16514,7.16,94941,13800,29402,43256,"11.9",14.5,51.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","did not change","increased by","decreased by","15.4","","26.8","12.8","%","","%","%",36,85,218,1482,920,12,8,1.7,12588,218,29,0,1381,114,26,0,"84",0,10,"701",11817,"800",328,29,299,8.8
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,6851,3757,3090,0,4,6821,3386,358,10,3,1225,2517,2,3744,66,138,416,661,705,633,559,352,161,65,1,"0 to 102","43",2274,1132,158,180,237,3279,228,106,1,206,2,0,54,3757,2525,1230,3744,13,0,13477,13,17303,13490,3757,46,412,0,458,10.04,17761,3803,3502,7309,"10.6",21.4,55.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","increased by","54.8","18.2","3.9","2.6","%","%","%","%",23,11,54,107,208,3,6,1.4,3733,54,24,0,262,3,3,9,"1595",0,4,"256",3511,"246",61,24,37,39.3
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,306116,168775,136710,89,542,303447,165837,1840,1078,20,85295,81372,1010,167677,2691,6245,22302,30728,27956,30207,23629,13118,7403,4026,470,"0 to 108","42",67999,14867,21331,63480,79300,22487,65890,15223,95,7731,41,21,3202,168775,81962,85746,167676,1098,1,733183,961,904937,734144,168775,15052,97888,4,112944,13.33,1017881,183827,234598,419060,"15.4",18.1,60.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","decreased by","14.9","17.8","8.3","16.5","%","%","%","%",782,744,3223,15318,7772,10,5,1.9,168272,3184,503,39,12369,1060,160,35,"1963",2,176,"5738",167209,"1566",4176,503,3673,12
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3872,1556,2309,1,6,3852,1420,133,3,0,637,912,4,1553,44,132,218,296,291,231,185,98,45,16,0,"0 to 97","37",940,164,123,326,712,464,377,235,1,120,1,0,25,1556,913,639,1553,3,0,9452,10,11026,9462,1556,131,895,0,1026,12.77,12052,1687,3204,4898,"13.5",14,43.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","decreased by","increased by","increased by","150","26.3","50","8.6","%","%","%","%",21,0,25,236,121,16,8,1.6,1555,25,1,0,226,14,3,0,"245",0,2,"63",1549,"7",18,1,17,5.6
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1701,831,870,0,0,1700,758,72,1,0,300,530,0,830,7,37,84,135,176,130,123,88,42,9,0,"0 to 91","43",601,187,23,19,52,740,38,77,0,51,0,0,7,831,530,301,830,1,0,4432,0,5275,4432,831,4,52,0,56,7.14,5331,835,922,1757,"10.7",15.7,49.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","increased by","25","38.5","24","6.4","%","%","%","%",0,0,7,77,51,10,7,0.8,831,7,0,0,62,2,1,3,"344",0,1,"30",816,"15",9,0,9,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,77485,29965,47264,15,241,76368,27621,2009,312,23,15736,13575,319,29630,463,1305,4822,6489,4735,4437,3688,2215,1131,643,37,"0 to 118","38",8437,9723,3552,7918,2463,16826,10341,2056,41,1083,21,14,371,29965,13747,15890,29630,335,0,240204,547,270964,240751,29965,1538,13555,2,15095,10.19,286059,31503,60819,92580,"10",11,40.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","6","23.2","11.9","3.8","%","%","%","%",412,129,385,2097,1104,7,4,1.3,29845,380,120,5,2443,113,21,0,"171",0,22,"1933",29016,"949",1678,120,1558,7.2
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,28351,12181,16165,1,4,24719,10993,92,1096,0,5631,5359,95,11085,160,444,2077,2318,1833,1596,1596,1089,685,357,26,"0 to 105","39",4395,2495,1232,2963,388,7314,3383,1296,18,811,14,15,228,12181,5834,6252,11085,1096,0,76778,2626,91642,79404,12181,238,2124,0,2362,10.08,94004,12419,18289,30713,"9.9",13.2,43.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","53.8","34.5","54.2","25","%","%","%","%",116,95,243,1314,825,11,7,2,12142,242,39,1,914,70,25,3,"889",0,14,"1116",12114,"67",390,39,351,10
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,5833,1715,4107,0,11,5779,1551,150,14,0,931,766,4,1701,27,97,217,213,207,249,270,244,144,46,1,"0 to 96","49",991,240,328,142,239,1285,177,216,5,140,3,1,23,1715,772,939,1701,14,0,18387,29,20148,18416,1715,72,1673,0,1745,4.13,21893,1787,5780,7578,"7.1",8.2,30.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","52.4","43.5","34.5","42.3","%","%","%","%",9,1,24,221,143,13,9,1.4,1704,24,11,0,169,13,2,0,"10",0,0,"138",1581,"134",168,11,157,6.5
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,1344,614,726,0,4,1332,598,11,5,0,152,457,0,609,5,28,66,152,114,96,96,36,19,2,0,"0 to 85","39",363,226,10,10,45,501,63,19,0,8,0,0,3,614,458,156,609,5,0,4310,3,4938,4313,614,8,559,0,567,1.41,5505,622,1285,1911,"16.3",11.3,46.3,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","did not change","decreased by","increased by","increased by","","50","111.1","51.6","","%","%","%",0,0,3,19,8,4,2,0.5,611,3,3,0,48,0,0,0,"347",0,0,"4",603,"11",14,3,11,21.4
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,5497,2770,2722,1,4,5471,2707,55,8,0,1323,1424,15,2762,64,167,374,457,521,492,366,197,81,33,18,"0 to 98","40",794,1124,487,357,507,1748,507,403,0,210,0,0,46,2770,1425,1330,2761,8,1,13731,16,16555,13747,2770,28,220,0,248,11.29,16803,2798,2942,5745,"12.5",16.7,50.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","increased by","700","13.3","78.7","124","%","%","%","%",1,7,46,403,210,15,8,1.7,2750,46,20,0,310,19,2,0,"313",0,2,"86",2708,"62",117,20,97,17.1
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1290,507,781,1,1,1288,463,44,0,0,267,239,1,507,10,25,73,92,60,70,62,36,36,43,0,"0 to 106","43",420,32,27,28,78,398,31,71,0,38,0,0,12,507,239,267,507,0,0,4125,0,4641,4125,507,6,100,0,106,5.66,4747,513,881,1396,"7.9",10.8,39.8,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","did not change","increased by","increased by","increased by","","100","200","113.5","","%","%","%",1,8,12,71,38,15,8,2.4,506,12,1,0,52,7,1,0,"53",0,0,"73",500,"7",19,1,18,5.3
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,742,523,219,0,0,742,518,5,0,0,166,357,0,523,7,20,58,122,135,83,58,19,18,3,0,"0 to 89","38",376,90,33,24,209,287,27,63,0,46,0,0,4,523,357,166,523,0,0,940,0,1464,940,523,3,24,0,27,11.11,1491,526,243,769,"5.8",35.3,70.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","33.3","25","50","8.6","%","%","%","%",0,0,4,63,46,13,9,0.8,517,4,6,0,40,1,0,0,"279",0,0,"5",521,"2",9,6,3,66.7
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1699,875,820,0,4,1632,861,4,10,0,344,521,0,865,20,46,80,143,126,157,175,90,27,11,0,"0 to 94","46",564,266,16,19,42,775,48,125,3,53,2,0,14,875,528,347,865,10,0,4848,55,5784,4903,875,3,99,0,102,2.94,5886,878,919,1801,"11.2",14.9,51.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","did not change","decreased by","decreased by","decreased by","","80","56.2","31","","%","%","%",2,1,14,128,55,15,7,1.6,873,14,2,0,82,2,0,0,"287",0,0,"14",854,"21",11,2,9,18.2
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2520,849,1670,0,1,2510,713,130,4,2,286,557,0,843,28,52,106,169,148,143,118,54,21,10,0,"0 to 91","40",365,413,56,9,112,603,128,96,1,31,0,0,8,849,560,289,843,6,0,4651,3,5505,4654,849,6,64,0,70,8.57,5575,855,1734,2590,"18.2",15.3,33.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","NO","decreased by","increased by","increased by","increased by","50","20","71.1","62.6","%","%","%","%",0,0,8,97,31,12,4,0.9,841,8,8,0,107,9,0,0,"360",0,0,"27",831,"18",26,8,18,30.8
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,2560,1331,1225,1,3,2547,962,362,6,1,631,688,5,1324,34,112,251,262,200,215,132,80,37,8,0,"0 to 93","35",951,111,183,79,807,426,91,171,3,125,4,1,11,1331,693,633,1324,7,0,6508,2,7850,6510,1331,18,107,0,125,14.4,7975,1349,1332,2685,"9.9",16.9,52.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","50","14.3","29.8","12.2","%","%","%","%",3,2,12,174,129,14,10,0.9,1322,12,9,0,204,11,0,0,"129",0,1,"61",1323,"8",29,9,20,31
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,4104,2063,2040,1,0,4099,2008,53,2,0,945,1114,2,2061,63,142,333,400,367,307,224,128,63,36,0,"0 to 101","37",1626,241,92,102,1383,594,84,340,0,189,0,0,42,2063,1115,946,2061,2,0,8028,2,10112,8030,2063,40,190,0,230,17.39,10342,2103,2230,4334,"10.8",20.3,51.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","14.3","75","12.5","14.5","%","%","%","%",0,19,42,340,189,17,10,2,2056,42,7,0,269,17,2,0,"69",0,0,"97",2056,"7",37,7,30,18.9
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,7494,3107,4383,0,4,7458,2636,453,17,1,1733,1356,0,3089,36,103,389,444,417,473,428,337,260,198,22,"0 to 101","48",2355,292,422,20,561,2495,33,544,2,396,2,1,119,3107,1361,1745,3089,18,0,24419,14,27558,24433,3107,122,1841,0,1963,6.21,29521,3229,6224,9457,"5.2",10.9,43.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","35","42.9","30.4","10.8","%","%","%","%",74,47,120,546,398,18,13,3.9,3084,118,23,2,198,12,2,0,"37",0,7,"539",3031,"76",174,23,151,13.2
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,6067,2127,3929,0,11,5983,1921,195,11,0,1143,972,1,2116,35,95,236,349,278,315,323,218,183,95,0,"0 to 99","47",1251,321,331,213,588,1224,304,428,6,226,4,0,82,2127,980,1146,2116,11,0,18730,62,20929,18792,2127,71,657,0,728,9.75,21657,2198,4586,6795,"6.7",10.1,36.2,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","29.4","22","9.1","27.4","%","%","%","%",6,22,82,434,230,21,11,3.9,2121,82,6,0,167,16,2,3,"63",0,1,"354",2121,"6",103,6,97,5.8
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,92276,41506,50366,21,383,91330,40618,682,201,5,21921,19021,358,41300,892,1929,7403,8330,6558,6229,4695,2598,1487,856,529,"0 to 104","37",14735,5340,5954,15271,10533,13168,17599,3371,27,1831,19,5,625,41506,19113,22031,41300,206,0,271587,345,313973,271932,41506,2354,24816,0,27170,8.66,341143,43860,75182,119446,"8.7",12.9,47.5,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","decreased by","decreased by","increased by","decreased by","9.5","8.2","31.4","8.5","%","%","%","%",382,281,630,3398,1850,9,5,1.5,41351,625,155,5,3847,236,31,0,"77",1,21,"2497",40777,"729",1597,155,1442,9.7
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1646,744,900,0,2,1621,619,111,11,3,326,404,0,730,15,30,96,136,125,125,91,74,33,19,0,"0 to 101","42",536,86,53,55,32,596,102,51,0,28,0,0,7,744,408,336,730,14,0,4539,9,5302,4548,744,11,119,0,130,8.46,5432,755,1019,1776,"9.1",13.9,45.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","YES","decreased by","decreased by","increased by","increased by","100","50","33.3","56.2","%","%","%","%",6,2,7,51,28,7,4,0.9,741,7,3,0,72,3,0,1,"189",0,2,"57",711,"33",8,3,5,37.5
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,9269,3169,6044,0,56,9133,3125,19,23,2,1714,1415,15,3144,56,168,486,471,412,441,405,302,234,194,0,"0 to 105","44",1648,382,345,769,671,1556,917,521,8,292,4,0,115,3169,1430,1724,3144,25,0,32106,55,35349,32161,3169,158,2695,0,2853,5.54,38202,3327,8739,12122,"8",8.7,35.9,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","NO","YES","did not change","decreased by","increased by","decreased by","","54.5","27.8","2.4","","%","%","%",52,53,115,529,296,17,10,3.6,3145,115,24,0,324,20,2,0,"7",0,6,"443",3155,"14",225,24,201,10.7
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,5690,2791,2871,0,28,5619,2696,66,28,1,955,1801,6,2762,30,87,316,556,520,463,371,210,146,92,0,"0 to 100","42",1224,540,130,868,112,1300,1350,201,3,145,1,0,77,2791,1816,969,2762,29,0,13812,15,16630,13827,2791,61,318,0,379,16.09,17009,2852,3189,6069,"12.5",16.8,50.1,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","10","63.2","21.2","33","%","%","%","%",13,57,77,204,146,8,6,2.8,2773,77,18,0,184,9,0,7,"1072",0,1,"396",2723,"68",53,18,35,34
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1198,555,641,1,1,1183,482,62,11,0,166,378,0,544,6,13,56,97,88,102,105,57,21,10,0,"0 to 95","46",212,287,36,9,25,481,38,55,2,34,0,0,8,555,385,170,544,11,0,3223,2,3795,3225,555,8,117,0,125,6.4,3920,563,758,1323,"9.4",14.4,47,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","decreased by","did not change","decreased by","decreased by","100","","6.7","8.5","%","","%","%",6,4,8,57,34,11,7,1.4,552,8,3,0,34,1,2,0,"275",0,0,"42",548,"7",13,3,10,23.1
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,1556,1234,319,0,3,1553,1187,47,0,0,177,1057,0,1234,7,11,107,391,322,173,120,62,25,16,0,"1 to 98","37",828,349,40,17,149,1001,84,43,0,21,0,0,12,1234,1057,177,1234,0,0,1461,0,2708,1461,1234,5,22,0,27,18.52,2735,1239,341,1583,"18.1",45.3,79.6,"2020-09-13 05:00:00","2020-09-19 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","decreased by","25","10","37.5","38.1","%","%","%","%",0,7,12,43,21,4,2,1,1234,12,0,0,22,1,0,1,"757",0,0,"81",1215,"19",7,0,7,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,22488,7420,14879,4,185,22130,7252,117,50,1,3836,3415,118,7369,133,297,1109,1213,1118,1119,990,737,453,222,29,"0 to 103","43",2835,935,1543,2056,1231,3675,2463,865,15,558,8,2,188,7420,3443,3855,7369,51,0,77016,123,84664,77139,7420,389,6797,0,7186,5.41,91850,7809,21676,29674,"8.8",8.5,34.7,"2020-09-13 05:00:00","2020-09-19 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3","14.7","8.6","19","%","%","%","%",126,62,190,880,566,12,8,2.6,7394,186,26,4,618,30,6,1,"261",0,19,"594",7170,"250",383,26,357,6.8
