"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,24047,10202,13635,3,207,23417,9652,409,125,16,5089,4851,121,10061,270,527,1717,1680,1715,1617,1245,726,473,230,2,"0 to 104","40",4946,607,1016,3492,4097,2458,3506,1153,22,718,12,6,131,10202,4912,5130,10061,141,0,51148,288,61702,51436,10202,590,12472,1,13063,4.52,74765,10792,26107,37110,"10.2",14.4,44.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","increased by","50","47.4","9.6","6.4","%","%","%","%",122,34,137,1175,730,12,8,1.3,10118,136,84,1,1125,76,24,0,"10",0,9
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,5874,2784,3086,0,4,5847,2540,234,8,2,767,2003,4,2774,52,84,259,534,554,485,408,250,116,41,1,"0 to 102","43",1074,466,114,1120,118,1337,1319,43,1,114,2,0,14,2784,2010,770,2774,10,0,10474,13,13326,10487,2784,14,278,0,292,4.79,13618,2798,3364,6166,"8.9",20.5,47.6,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","34.8","9.7","47.4","26.4","%","%","%","%",56,1,14,44,116,2,5,0.5,2731,13,53,1,168,0,1,4,"1421",0,4
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,264133,129409,134377,90,257,261930,126973,1535,892,9,65025,62682,801,128508,1875,4142,16360,24376,21788,23289,18149,10177,5758,3236,259,"-1 to 108","43",46416,11477,11715,58900,52560,15269,60679,11996,69,6114,37,16,1809,129409,63121,65422,128507,901,1,536751,989,668822,537740,129409,5460,66974,2,72436,7.54,741258,134869,201351,336569,"12.4",18.2,51.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","32.1","46.2","12.2","13","%","%","%","%",1592,NA,1825,12065,6151,10,5,1.4,127677,1800,1732,25,8361,759,103,24,"1471",2,198
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3543,1327,2210,1,5,3524,1191,133,3,0,547,774,3,1324,41,121,182,258,251,202,158,78,24,12,0,"0 to 97","36",828,132,77,287,651,354,319,196,1,99,1,0,16,1327,775,549,1324,3,0,8097,13,9444,8110,1327,58,402,0,460,12.61,9904,1385,2612,4003,"11",14,39.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","increased by","increased by","66.7","64.3","9.2","90.8","%","%","%","%",2,0,16,197,100,15,8,1.2,1321,16,6,0,207,11,3,0,"187",0,2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,1237,424,813,0,0,1237,386,38,0,0,175,249,0,424,1,19,43,78,82,61,65,44,25,6,0,"3 to 91","43",265,55,6,98,9,301,114,43,0,31,0,0,4,424,249,175,424,0,0,2572,0,3001,2572,424,1,35,0,36,2.78,3037,425,848,1273,"7.7",14,34.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","decreased by","decreased by","decreased by","increased by","66.7","93.8","14.3","3.7","%","%","%","%",0,0,4,43,31,11,8,0.9,375,4,49,0,33,0,0,0,"60",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,69396,22889,46324,13,170,68446,21025,1626,216,22,11905,10592,154,22651,318,933,3729,5290,3792,3367,2683,1588,747,421,21,"0 to 103","37",5569,7391,2290,7401,1822,11175,9654,1255,29,672,15,6,177,22889,10719,12014,22651,238,0,182967,551,206624,183518,22889,857,10177,2,11036,7.77,217660,23746,56501,80432,"8.7",10.9,34.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","4.4","43.4","40.6","17.1","%","%","%","%",613,NA,183,1284,687,6,4,0.8,22568,171,321,12,1781,56,10,0,"116",0,25
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,25050,8757,16281,1,11,21604,7786,90,881,0,4224,3533,119,7876,105,326,1609,1683,1282,1124,1117,747,483,268,13,"0 to 105","38",3066,2028,591,2191,278,5092,2506,876,9,521,8,7,115,8757,3907,4731,7876,881,0,58006,2632,69437,60638,8757,72,1420,0,1492,4.83,70929,8829,17701,26542,"8.5",12.4,35.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","35.2","36.9","19.3","2.2","%","%","%","%",254,43,122,885,529,11,7,1.4,8515,118,242,4,671,45,13,0,"104",0,21
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4896,1008,3883,0,5,4851,873,125,10,0,551,441,6,998,16,42,137,147,125,160,159,132,66,22,2,"0 to 94","47",574,162,180,82,144,747,107,146,4,85,2,1,13,1008,447,555,998,10,0,13607,30,14665,13637,1008,45,1361,0,1406,3.2,16071,1053,5244,6302,"5.9",6.6,21.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","21.4","35.8","12.6","13","%","%","%","%",4,1,14,150,87,15,9,1.4,989,14,19,0,80,9,1,0,"9",0,3
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,928,377,549,0,2,921,367,8,2,0,68,307,0,375,0,5,30,105,86,57,60,23,8,3,0,"6 to 91","39",143,92,4,136,19,201,155,10,0,4,0,0,2,377,307,70,375,2,0,3220,3,3610,3223,377,7,540,0,547,1.28,4157,384,1089,1475,"12.6",9.2,41.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","1","2","66.7","59.2"," case"," cases","%","%",0,0,2,10,4,3,2,0.5,276,2,101,0,11,0,0,0,"123",0,1
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,4409,1781,2621,1,6,4381,1721,52,8,0,925,833,15,1773,41,108,247,303,338,316,206,129,59,27,7,"0 to 105","40",427,613,235,498,297,764,712,230,0,114,0,0,21,1781,833,933,1772,8,1,10748,16,12583,10764,1781,14,161,0,175,8,12758,1795,2782,4584,"10",14.1,40.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","decreased by","20","16.7","6.2","18.3","%","%","%","%",3,7,21,230,114,13,7,1.2,1663,21,118,0,202,8,1,0,"120",0,3
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,1090,345,742,0,3,1087,317,28,0,0,184,161,0,345,8,13,52,54,36,40,48,25,30,39,0,"0 to 106","47",277,24,20,24,50,265,30,27,0,20,0,0,3,345,161,184,345,0,0,3204,0,3556,3204,345,3,70,0,73,4.11,3629,348,812,1163,"6.6",9.6,31.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","NO","NO","increased by","decreased by","decreased by","decreased by","300","33.3","22.2","7.1","%","%","%","%",41,1,3,27,20,8,6,0.9,339,3,6,0,34,3,0,0,"42",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,578,398,179,0,1,577,396,2,0,0,106,292,0,398,6,10,43,96,116,65,45,10,5,2,0,"0 to 89","38",286,77,22,13,167,210,21,42,0,28,0,0,3,398,292,106,398,0,0,711,0,1111,711,398,2,20,0,22,9.09,1133,400,199,600,"4.5",35.3,69.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","1","300","90","67.6"," case","%","%","%",0,0,3,42,28,11,8,0.8,398,3,0,0,21,1,0,0,"261",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,1288,569,719,0,0,1226,557,3,9,0,223,337,0,560,8,27,59,84,83,101,118,64,17,8,0,"1 to 94","47",326,204,11,19,24,492,44,86,2,35,2,0,2,569,344,225,560,9,0,3700,55,4329,3755,569,0,80,0,80,0,4409,569,799,1368,"8.5",12.9,44.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","increased by","increased by","increased by","25","35.7","34.7","4.8","%","%","%","%",1,0,2,88,37,16,7,0.4,490,2,79,0,47,0,0,0,"182",0,1
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2285,612,1672,0,1,2276,518,89,4,1,228,379,0,607,24,42,95,135,98,96,73,32,12,5,0,"0 to 90","36",263,296,41,7,90,362,155,82,1,22,0,0,4,612,382,230,607,5,0,3389,3,4006,3392,612,1,49,0,50,2,4056,613,1721,2335,"16.4",15.1,26.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","87.5","66.7","40.4","36.8","%","%","%","%",0,0,4,83,22,14,4,0.7,598,4,14,0,91,9,0,0,"234",0,1
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1953,908,1044,1,0,1943,632,269,6,1,444,452,5,901,25,86,174,184,131,123,91,61,25,8,0,"0 to 93","33",651,83,109,58,592,249,60,130,3,79,3,1,7,908,457,446,901,7,0,4087,2,5008,4089,908,10,67,0,77,12.99,5085,918,1111,2030,"7.5",18.1,47,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","20","29.4","7.6","23.6","%","%","%","%",3,2,8,133,82,15,10,0.9,890,8,18,0,151,9,0,0,"9",0,0
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3685,1725,1959,0,1,3682,1675,50,0,0,771,950,4,1725,56,112,280,351,310,257,178,99,52,30,0,"0 to 101","37",1379,193,62,91,1181,467,77,275,0,152,0,0,37,1725,950,771,1725,0,0,6479,2,8224,6481,1725,19,150,0,169,11.24,8393,1744,2109,3854,"9.6",20.8,47.3,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","NO","decreased by","decreased by","decreased by","decreased by","28.6","35.7","11.4","12.1","%","%","%","%",17,7,37,275,152,16,9,2.1,1709,37,16,0,219,11,1,0,"64",0,1
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,5858,1929,3927,0,2,5828,1625,290,12,2,1062,853,0,1915,24,66,268,313,265,292,264,207,134,89,7,"0 to 100","45",1452,214,241,8,352,1550,13,369,2,248,2,1,43,1929,857,1072,1915,14,0,16562,14,18518,16576,1929,46,1401,0,1447,3.18,19965,1975,5328,7305,"4",9.9,33.7,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","increased by","increased by","23.6","30.3","4.3","2.2","%","%","%","%",45,12,44,371,250,20,13,2.3,1906,43,23,1,131,11,1,0,"20",0,11
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,5092,1355,3729,0,8,5018,1231,121,3,0,717,634,1,1352,26,48,148,215,185,206,213,136,122,56,0,"0 to 98","48",767,222,194,169,368,754,230,300,2,158,1,0,36,1355,637,717,1352,3,0,14191,63,15623,14254,1355,27,494,0,521,5.18,16144,1382,4223,5613,"5.5",8.6,27.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","YES","decreased by","decreased by","decreased by","decreased by","14.3","27.8","24.2","9","%","%","%","%",71,2,36,302,159,23,12,2.7,1328,34,27,2,92,8,1,1,"42",0,10
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,81641,31865,49565,22,189,80958,31186,547,127,5,16841,14659,233,31733,691,1444,5369,6792,5129,4802,3596,1925,1078,593,446,"0 to 104","37",10594,4097,4153,12889,7719,9205,14809,2532,19,1369,13,5,386,31865,14717,16915,31733,132,0,205755,350,238450,206105,31865,965,18044,0,19009,5.08,257459,32830,67609,100650,"7.3",12.8,40.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","20.9","35.6","10.4","10.7","%","%","%","%",885,NA,391,2551,1382,9,5,1.2,31563,383,302,8,2893,170,22,0,"32",0,51
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1317,486,827,0,4,1293,409,66,8,3,176,297,2,475,9,16,67,103,93,84,51,40,16,7,0,"0 to 96","39",322,80,35,38,25,373,77,29,0,14,0,0,2,486,302,182,475,11,0,3690,9,4192,3699,486,3,78,0,81,3.7,4273,489,905,1398,"7.2",11.4,37.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","NO","increased by","increased by","decreased by","decreased by","100","116.7","6.8","40.5","%","%","%","%",4,1,2,29,14,6,3,0.4,476,2,10,0,38,1,0,1,"173",0,0
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,8161,2450,5657,1,53,8037,2417,18,13,2,1313,1083,39,2435,42,126,382,387,338,343,281,209,187,153,2,"0 to 101","43",1027,256,276,876,435,903,1097,305,6,184,3,0,52,2450,1092,1319,2435,15,0,23981,56,26503,24037,2450,65,2143,0,2208,2.94,28711,2515,7800,10369,"6.9",8.8,30.8,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","47.1","61.4","16.3","7.7","%","%","%","%",94,20,52,311,187,13,8,2.1,2424,51,26,1,245,7,1,0,"4",0,7
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,4732,1832,2894,1,5,4696,1762,55,14,1,529,1277,11,1817,17,47,175,390,365,337,251,127,68,55,0,"0 to 100","42",779,350,80,608,71,749,997,149,2,100,0,0,37,1832,1285,535,1817,15,0,9582,18,11445,9600,1832,22,186,0,208,10.58,11653,1854,3080,4940,"10.2",15.9,39.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","NO","NO","decreased by","decreased by","decreased by","decreased by","50","50","17.6","21.6","%","%","%","%",39,1,37,151,100,9,6,2,1797,36,35,1,95,6,0,3,"848",0,6
11,33,65,"JEFFERSON","Jefferson","Jefferson","Jefferson County","FL",14105,1041,447,592,1,1,1031,393,49,5,0,103,339,0,442,6,6,42,79,77,86,87,44,13,7,0,"0 to 95","46",180,233,18,11,22,386,34,36,2,24,0,0,5,447,343,104,442,5,0,2462,4,2927,2466,447,1,95,0,96,1.04,3023,448,687,1137,"8.1",14.8,43,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","100","50","189.8","85.6","%","%","%","%",0,4,5,38,24,9,6,1.1,438,5,9,0,22,1,2,0,"265",0,0
37,34,67,"LAFAYETTE","Lafayette","Lafayette","Lafayette County","FL",8744,457,129,328,0,0,456,119,9,1,0,72,56,0,128,5,6,13,27,11,19,24,17,3,4,0,"1 to 98","47",67,27,19,15,15,95,18,25,0,8,0,0,1,129,56,73,128,1,0,787,0,919,787,129,0,14,0,14,0,933,129,342,471,"5.4",13.8,28.2,"2020-07-26 05:00:00","2020-08-01 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","200","50","84.6","79.6","%","%","%","%",0,0,1,25,8,20,7,0.8,117,1,12,0,12,1,0,0,"4",0,0
27,35,69,"LAKE","Lake","Lake","Lake County","FL",335362,20069,4958,15036,0,75,19846,4862,67,29,0,2531,2308,90,4929,87,194,777,892,796,762,672,430,249,90,9,"0 to 103","41",1440,584,872,2033,675,1846,2408,424,13,269,5,1,61,4958,2323,2544,4929,29,0,58036,124,63203,58160,4958,169,5571,0,5740,2.94,68943,5127,20607,25809,"7.7",7.4,25.5,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","27.4","25.4","23.2","2.4","%","%","%","%",118,12,62,437,274,9,6,1.3,4840,61,118,1,399,9,3,0,"143",0,10
46,36,71,"LEE","Lee","Lee","Lee County","FL",718679,40002,16248,23726,2,26,38819,15270,692,279,7,8334,7436,192,15962,295,573,2531,2987,2611,2570,2055,1307,766,516,37,"0 to 102","41",6583,1521,735,7123,3616,4920,7426,1877,20,1045,17,8,329,16248,7581,8464,15961,286,1,95514,928,112748,96442,16248,497,8826,1,9324,5.33,122072,16745,32552,49326,"6.9",13.7,41.9,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","25.7","31.6","25.4","10","%","%","%","%",322,105,337,1897,1062,12,7,2.1,16090,331,158,6,1252,88,13,0,"65",1,34
10,37,73,"LEON","Leon","Leon","Leon County","FL",288102,17443,4814,12611,1,17,17120,4655,55,100,4,2473,2230,7,4710,65,199,1649,942,616,530,479,210,72,38,14,"0 to 105","28",1400,1491,442,1377,336,2391,1983,347,14,129,11,7,24,4814,2283,2524,4709,104,1,53116,222,58266,53338,4814,87,2381,0,2468,3.53,60734,4901,14992,19911,"6.9",8.1,28.1,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","8.3","48.4","16.6","17.8","%","%","%","%",85,3,31,361,140,8,3,0.6,4643,30,171,1,388,20,2,0,"133",0,10
28,38,75,"LEVY","Levy","Levy","Levy County","FL",39961,2398,652,1744,0,2,2391,602,46,1,3,318,328,2,648,15,34,124,102,84,109,82,60,32,8,2,"0 to 99","40",310,111,150,77,182,362,104,57,0,34,0,0,4,652,331,319,648,4,0,5439,1,6102,5440,652,4,192,0,196,2.04,6298,656,1936,2594,"6.5",10.4,27.4,"2020-07-26 05:00:00","2020-08-01 05:00:00","YES","NO","NO","NO","decreased by","decreased by","decreased by","increased by","25","7.1","1.8","9.5","%","%","%","%",2,1,4,57,34,9,6,0.6,645,4,7,0,71,2,2,0,"3",0,1
