"OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","Age_0_4","Age_5_14","Age_15_24","Age_25_34","Age_35_44","Age_45_54","Age_55_64","Age_65_74","Age_75_84","Age_85plus","Age_Unkn","PUIAgeRang","PUIAgeMedi","PUIFemale","PUIMale","PUISexUnkn","PUIFLRes","PUINotFLRe","PUIFLResOu","PUIContNo","PUIContUnk","PUITravelN","PUITravelY","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2"
47,11,21,"COLLIER","Collier","Collier","Collier County","FL",363922,20417,532,823,2246,2541,2667,2756,2915,2939,2219,741,38,"0 to 105",50,10835,9439,143,20041,376,0,772,15824,4344,187,6872,13401,3,141,19897,6418,357,81,16,3378,3357,40,6775,189,357,1256,1162,1169,1047,813,443,304,132,0,"0 to 101","38",3259,347,498,2671,2800,1451,2524,755,21,486,11,6,99,6872,3411,3415,6775,97,0,38938,279,46131,39217,6872,404,11524,1,11929,3.39,58060,7276,24925,32346,"8.9",12.5,35.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","decreased by","8.5","8.3","31.4","14.5","%","%","%","%",53,38,105,776,497,12,8,1.5,6731,96,141,3,774,45,17,0,"7",7,14
16,12,23,"COLUMBIA","Columbia","Columbia","Columbia County","FL",69105,4105,100,119,298,549,579,572,772,601,301,205,9,"0 to 119",52,2103,1920,82,4087,18,0,327,3337,702,16,929,3173,0,3,4084,875,49,5,0,271,653,0,924,20,29,85,186,191,158,144,76,28,12,0,"0 to 97","42",313,208,67,336,70,449,405,16,0,61,0,0,4,929,657,272,924,5,0,7331,13,8295,7344,929,12,232,0,244,4.92,8539,941,3405,4349,"6.3",11,22.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","25","11.1","14.6","10","%","%","%","%",20,0,4,16,61,2,7,0.4,624,4,305,0,61,0,0,0,"170",3,0
48,13,25,"DADE","Dade","Miami-Dade","Miami-Dade County","FL",2715516,207767,2460,4026,18880,35140,33729,37546,33906,22122,12351,6910,697,"0 to 225",47,107776,98784,1207,206124,1642,1,5103,185943,22562,1055,72317,135173,97,180,205849,70585,1046,677,9,35931,35518,182,71631,873,1845,8938,14138,12266,12907,10107,5839,3263,2048,93,"0 to 108","43",26755,7669,2556,34651,27795,9471,34365,8447,57,4523,32,15,1202,72317,35871,36240,71630,686,1,375512,939,449593,376451,72317,3344,55163,2,58509,5.72,508102,75661,190336,266276,"9.8",14.9,36.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","14.8","12.9","30.7","4.5","%","%","%","%",996,545,1217,8504,4555,12,7,1.7,69803,1175,2514,27,3894,361,52,11,"1324",7,134
58,14,27,"DESOTO","Desoto","Desoto","Desoto County","FL",36399,3129,87,167,301,457,470,540,555,313,163,72,4,"0 to 102",46,1284,1720,125,3119,10,0,116,2151,942,14,997,2124,0,8,3111,868,129,0,0,414,579,4,997,32,92,133,200,184,152,121,59,14,10,0,"0 to 97","36",653,97,35,212,537,228,232,137,0,80,0,0,12,997,579,414,997,0,0,6094,10,7119,6104,997,7,158,0,165,4.24,7284,1004,2282,3294,"9",13.8,32.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","37.5","35.3","49.1","23.4","%","%","%","%",1,0,12,137,80,14,9,1.2,951,11,46,1,151,6,3,0,"104",2,2
26,15,29,"DIXIE","Dixie","Dixie","Dixie County","FL",16437,898,25,32,76,100,150,114,144,139,76,41,1,"0 to 118",51,535,349,14,898,0,0,17,728,149,2,135,763,0,0,898,110,25,0,0,75,59,1,135,0,6,19,16,22,17,16,22,13,4,0,"6 to 91","48",99,15,1,20,0,110,25,27,0,15,0,0,4,135,59,75,135,0,0,1641,0,1777,1641,135,0,31,0,31,0,1808,135,794,929,"5.7",7.5,15,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","increased by","80","33.3","138.5","28","%","%","%","%",0,0,4,27,15,20,12,3,125,4,10,0,13,0,0,0,"4",0,0
36,16,31,"DUVAL","Duval","Duval","Duval County","FL",924229,60296,1010,1486,6503,10723,9056,9124,9891,7038,3543,1791,131,"-6 to 119",46,32980,26544,772,59600,696,0,1277,54882,4084,237,14152,46035,11,98,59495,12964,1023,151,14,7335,6567,85,13987,172,489,2473,3559,2438,1987,1535,857,401,235,6,"0 to 102","36",3557,4314,1266,4850,1246,6755,5986,753,24,430,12,4,89,14152,6657,7407,13987,165,0,130312,520,145171,130832,14152,583,7676,3,8262,7.06,153433,14735,53711,68558,"7.4",9.6,24.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","7.1","41.6","4.3","14.6","%","%","%","%",399,37,93,777,442,6,4,0.7,13724,87,428,2,958,29,6,0,"63",-16,20
63,17,33,"ESCAMBIA","Escambia","Escambia","Escambia County","FL",311522,21389,495,565,2260,3103,2572,2846,3693,3037,1758,1004,56,"0 to 119",51,12651,8645,93,18218,3171,0,573,19497,1859,117,4745,16622,2,20,18196,4058,79,608,0,2226,1863,48,4137,51,133,991,969,664,571,554,357,283,172,0,"0 to 105","36",1745,1077,141,1174,131,2609,1397,414,2,221,1,3,55,4745,2116,2581,4137,608,0,40908,2518,48188,43426,4745,39,1175,0,1214,3.21,49402,4784,17797,22603,"7.3",9.7,22.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","decreased by","decreased by","increased by","decreased by","1.3","0.5","22.8","8.3","%","%","%","%",149,37,58,416,222,9,5,1.2,4483,54,262,1,299,25,7,0,"30",16,4
59,18,35,"FLAGLER","Flagler","Flagler","Flagler County","FL",107139,4323,62,55,265,441,503,618,831,822,501,219,6,"0 to 119",57,2514,1751,58,4284,39,0,181,3779,432,52,557,3763,0,3,4281,472,76,9,0,300,242,6,548,11,17,76,83,60,90,95,82,32,11,0,"0 to 94","49",319,75,92,62,68,392,88,81,4,47,2,1,6,557,247,304,548,9,0,10148,30,10747,10178,557,38,1160,0,1198,3.17,11945,595,4923,5521,"5.2",5,13.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","decreased by","decreased by","increased by","decreased by","10","2.7","7.4","20.4","%","%","%","%",2,0,7,85,49,16,9,1.3,529,5,28,1,38,4,0,0,"8",2,1
65,19,37,"FRANKLIN","Franklin","Franklin","Franklin County","FL",11736,559,9,8,32,43,45,67,130,131,76,18,0,"0 to 95",61,323,234,2,555,4,0,11,481,56,12,48,510,0,1,554,43,3,1,0,27,19,0,46,0,1,4,7,3,7,12,6,5,2,0,"9 to 85","56",33,12,0,1,2,42,2,7,0,3,0,0,0,47,19,28,46,1,0,1684,3,1735,1687,47,1,466,0,467,0.21,2202,48,976,1026,"8.7",2.2,8.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","decreased by","decreased by","increased by","increased by","50","66.7","125","359","%","%","%","%",0,0,0,7,3,15,7,0,45,0,2,0,3,0,0,0,"0",0,0
9,20,39,"GADSDEN","Gadsden","Gadsden","Gadsden County","FL",46017,3308,65,131,278,553,565,569,495,407,157,85,3,"0 to 119",46,2229,1063,16,3288,19,1,69,2850,526,21,687,2619,1,1,3287,665,16,6,0,425,250,6,681,14,41,84,131,141,115,68,49,29,14,1,"0 to 98","39",205,267,36,173,98,379,204,118,0,76,0,0,9,687,250,431,680,6,1,6783,13,7500,6796,687,9,125,0,134,6.72,7634,696,2744,3442,"7.5",9.1,21,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","33.3","30.8","48.8","13.3","%","%","%","%",0,4,9,118,76,18,12,1.3,624,8,63,1,73,4,1,0,"113",1,2
1,21,41,"GILCHRIST","Gilchrist","Gilchrist","Gilchrist County","FL",17615,862,23,25,100,112,122,129,125,111,78,37,0,"0 to 118",49,479,375,8,862,0,0,23,692,205,3,169,693,0,0,862,144,25,0,0,60,109,0,169,6,7,24,27,27,28,22,16,11,1,0,"0 to 94","42",120,16,15,18,29,116,24,11,0,3,0,0,0,169,109,60,169,0,0,2600,0,2774,2600,169,3,69,0,72,4.17,2846,172,762,934,"5.3",6,20,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","decreased by","900","600","10.5","37.2","%","%","%","%",0,0,0,11,3,7,2,0,156,0,13,0,20,0,0,0,"36",0,0
55,22,43,"GLADES","Glades","Glades","Glades County","FL",13363,385,7,16,51,80,81,47,35,34,26,6,2,"1 to 90",39,185,199,1,385,0,0,45,195,205,0,213,172,0,0,385,211,2,0,0,86,127,0,213,4,5,35,57,57,29,15,7,2,1,1,"1 to 89","36",162,30,12,9,123,78,12,31,0,20,0,0,1,213,127,86,213,0,0,588,0,803,588,213,2,17,0,19,10.53,822,215,189,404,"3",26.2,55.8,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","YES","increased by","decreased by","decreased by","decreased by","1","50","43.8","12.3"," case","%","%","%",0,0,1,31,20,15,10,0.5,209,1,4,0,14,1,0,0,"112",0,0
38,23,45,"GULF","Gulf","Gulf","Gulf County","FL",16055,746,19,26,66,78,76,128,141,125,67,20,0,"0 to 94",53,430,313,3,687,59,0,35,594,123,16,109,637,0,0,687,101,3,5,0,58,46,0,104,1,5,22,16,17,28,12,6,1,1,0,"2 to 89","42",65,30,3,6,12,85,7,20,1,6,1,0,0,109,50,59,104,5,0,2296,54,2463,2350,109,0,66,0,66,0,2529,109,703,812,"5.1",4.3,14.6,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","100","100","54.2","61","%","%","%","%",0,0,0,21,7,20,7,0,101,0,8,0,9,0,0,0,"1",0,0
14,24,47,"HAMILTON","Hamilton","Hamilton","Hamilton County","FL",14269,2131,28,44,192,558,430,335,252,174,72,42,4,"0 to 118",40,532,1577,22,2125,6,0,46,1896,443,7,444,1686,0,1,2124,431,10,2,1,139,302,0,441,17,27,62,108,79,71,56,17,6,1,0,"0 to 86","35",171,231,35,4,70,222,149,64,1,16,0,0,2,444,304,140,441,3,0,2881,3,3329,2884,444,1,44,0,45,2.22,3374,445,1730,2176,"15.2",13.2,20.9,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","decreased by","decreased by","decreased by","50","18.2","20.4","27.4","%","%","%","%",0,0,2,65,16,15,4,0.5,439,2,5,0,61,9,0,0,"221",0,0
23,25,49,"HARDEE","Hardee","Hardee","Hardee County","FL",27228,1522,51,132,232,286,198,192,180,148,75,28,0,"0 to 94",37,827,671,24,1514,8,0,72,686,751,15,633,889,0,0,1514,440,187,5,1,326,297,4,627,22,66,115,135,93,78,52,46,20,6,0,"0 to 87","32",462,70,63,32,428,169,30,100,3,54,3,1,4,633,301,328,627,6,0,2799,2,3435,2801,633,7,51,0,58,12.07,3493,640,940,1580,"5.8",18.3,42,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","YES","NO","NO","increased by","decreased by","increased by","decreased by","66.7","4.8","2.1","20.7","%","%","%","%",9,1,5,103,57,17,10,0.8,613,4,20,0,114,8,0,0,"2",0,1
60,26,51,"HENDRY","Hendry","Hendry","Hendry County","FL",40127,3148,114,153,440,584,501,458,396,231,154,110,7,"0 to 104",40,1552,1581,15,3146,2,0,291,1756,1224,10,1288,1859,0,1,3145,1243,45,0,0,550,733,5,1288,39,65,208,284,234,203,124,68,40,23,0,"0 to 101","37",1032,132,41,83,893,330,65,208,0,112,0,0,30,1288,733,550,1288,0,0,5171,2,6472,5173,1288,12,123,0,135,8.89,6607,1300,1982,3283,"8.2",19.7,41.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","decreased by","decreased by","9.1","38.5","32.9","22.2","%","%","%","%",13,18,30,208,112,17,9,2.3,1267,30,21,0,140,7,0,0,"60",0,3
33,27,53,"HERNANDO","Hernando","Hernando","Hernando County","FL",182696,4785,85,92,448,655,580,706,821,649,468,277,4,"0 to 102",52,2830,1938,17,4760,25,0,311,3761,1053,54,988,3796,0,1,4759,799,177,10,1,498,477,1,976,13,31,164,184,130,155,135,97,56,22,0,"0 to 100","41",677,72,73,154,138,579,259,192,2,103,2,1,10,987,481,505,976,11,0,12689,14,13694,12703,987,25,1186,0,1211,2.06,14905,1012,4982,5996,"3.3",6.8,21.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","increased by","30.4","20.2","58.8","5.9","%","%","%","%",29,0,11,194,105,20,11,1.1,946,10,41,0,62,3,0,0,"9",11,4
45,28,55,"HIGHLANDS","Highlands","Highlands","Highlands County","FL",102101,4262,77,82,241,464,403,509,672,763,667,364,20,"0 to 119",60,2541,1686,35,4196,66,0,108,3712,519,34,627,3629,1,5,4190,568,56,3,0,329,294,1,624,15,21,73,94,86,96,107,66,59,10,0,"0 to 95","48",339,117,93,75,193,340,91,142,2,93,1,0,13,627,297,329,624,3,0,10835,63,11540,10898,627,21,415,0,436,4.82,11976,648,4044,4698,"4.6",5.4,15.2,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","26.1","31.6","39.3","72.9","%","%","%","%",17,0,13,144,94,23,15,2.1,590,13,37,0,45,2,0,0,"17",3,1
20,29,57,"HILLSBOROUGH","Hillsborough","Hillsborough","Hillsborough County","FL",1378883,70764,1676,2257,7807,12028,10463,10765,10844,8112,4342,1996,474,"0 to 119",45,39689,30605,470,70311,453,0,1496,64001,5453,352,21018,49575,22,149,70140,20520,389,106,3,10993,9721,195,20909,423,861,3858,4886,3313,2999,2189,1139,640,348,362,"0 to 104","35",6329,2542,2333,9705,4296,5630,10983,1467,12,839,9,3,192,21018,9772,11051,20909,109,0,153473,341,175040,153814,21018,456,15295,0,15751,2.9,190791,21474,64870,86515,"6.3",11.3,30.3,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","decreased by","increased by","decreased by","0.6","15","9.4","12.7","%","%","%","%",594,116,195,1479,848,8,5,0.9,20508,189,510,3,1737,98,9,0,"14",-38,28
18,30,59,"HOLMES","Holmes","Holmes","Holmes County","FL",19430,1021,18,19,85,157,146,165,172,162,70,26,1,"0 to 119",50,486,520,15,1007,14,0,15,784,236,10,258,763,0,0,1007,224,29,3,2,53,200,0,253,3,1,30,71,59,43,23,16,7,5,0,"1 to 93","38",137,71,9,36,16,179,58,10,0,7,0,0,1,258,201,57,253,5,0,2617,9,2888,2626,258,1,61,0,62,1.61,2950,259,824,1083,"5.6",8.8,25.4,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","YES","NO","increased by","decreased by","decreased by","increased by","100","55.6","27.8","5.6","%","%","%","%",9,0,1,10,7,4,3,0.4,234,1,24,0,7,0,0,0,"145",0,1
61,31,61,"INDIAN RIVER","Indian River","Indian River","Indian River County","FL",150984,6920,101,160,617,730,699,854,1063,1172,853,655,16,"0 to 119",58,4165,2716,39,6848,72,0,289,5412,1412,85,1386,5505,0,29,6821,1359,15,10,2,719,641,14,1374,29,80,260,243,193,185,134,113,86,62,1,"0 to 99","38",573,113,127,561,269,477,628,176,6,97,3,0,22,1386,649,723,1374,12,0,18264,58,19719,18322,1386,47,1838,0,1885,2.49,21604,1433,7343,8805,"5.8",6.6,20.7,"2020-07-05 05:00:00","2020-07-11 05:00:00","YES","NO","NO","YES","did not change","decreased by","decreased by","decreased by","","45.9","9.2","15.3","","%","%","%",58,11,22,182,100,14,8,1.6,1337,22,49,0,155,5,1,0,"1",0,5
52,32,63,"JACKSON","Jackson","Jackson","Jackson County","FL",48472,3469,38,56,314,580,577,597,530,353,254,164,6,"0 to 105",47,1573,1810,86,3444,25,0,25,2708,630,39,675,2789,1,4,3439,623,41,10,1,228,434,2,664,6,12,75,126,123,127,97,56,28,25,0,"0 to 100","44",270,192,33,169,34,371,259,102,2,70,0,0,5,675,440,233,664,11,0,6165,14,6866,6179,675,21,149,0,170,12.35,7036,696,2938,3639,"7.5",9.9,20.1,"2020-07-05 05:00:00","2020-07-11 05:00:00","NO","NO","NO","NO","increased by","increased by","increased by","increased by","75","100","371.1","179.4","%","%","%","%",56,0,5,104,70,16,11,0.7,652,2,23,3,34,4,0,0,"288",0,3
