"Timestamp1","OBJECTID_1","DEPCODE","FIPS","COUNTYNAME","County_1","County2","County3","State","CountyPopulation","NumPeopleTested","TPositive","TNegative","TInconc","TPending","T_Total_Re","T_LabPriva","T_LabDOH_R","T_LabPri_1","T_LabDOH_N","C_Female","C_Male","C_SexUnkn","C_AllResTy","C_Age_0_4","C_Age_5_14","C_Age_15_2","C_Age_25_3","C_Age_35_4","C_Age_45_5","C_Age_55_6","C_Age_65_7","C_Age_75_8","C_Age_85pl","C_Age_Unkn","C_AgeRange","C_AgeMedia","C_RaceWhit","C_RaceBlac","C_RaceOthe","C_RaceUnkn","C_Hispanic","C_Hispan_1","C_Hispan_2","C_EDYes_Re","C_EDYes_No","C_HospYesRES","C_HospYesNONRES","C_NonResDeaths","C_FLResDeaths","CasesAll","C_Men","C_Women","C_FLRes","C_NotFLRes","C_FLResOut","T_NegRes","T_NegNotFL","T_total","T_negative","T_positive","Anitbody_Positive","Antibody_Negative","Antibody_Inconclusive","Antibody_tested","Antibody_PctPos","Tests_AllSources","Postive_AllSources","Negative_Allsources","TestedPeople_AllSources","Percent_PopTest","Percent_PosTests","Percent_PositivePeople","Start","End","M_ILI","M_COVID","M_PosTests","M_PctPos","D_ILI","D_COVID","D_PosTests","D_PctPos","P_ILI","P_COVID","P_PosTests","P_PctPos","Text_ILI","Text_COVID","Text_PosTests","Text_PctPos","C_LTCF_Cases","C_LTCF_Deaths","ALL_DEATHS","ALL_ER","ALL_HOSPITAL","Perc_ER","Perc_Hosp","Perc_Died","Cases_Yesterday","Deaths_Yesterday","C_deltaCases","C_DeltaDeaths","C_Pediatric_Cases","C_Pedia_ER","C_Pedia_Hosp","C_PrisonDeaths","C_Delta2","C_Trend1","C_Trend2","C_LTCF_AllCases","C_PCR_Pos","C_Antigen_Pos","NewPpl_Tested","NewPpl_Pos","NewPpl_Neg","NewPpl_Positivity","Y_casesall","Y_negall","Y_testedall","Y_PctPosAll","Y_CasesD7","Y_NegTestsD7","Y_testedD7","Y_PctPosD7"
2020-10-09 21:39:34,66,1,1,"ALACHUA","Alachua","Alachua","Alachua County","FL",263148,23566,8817,14706,4,39,23196,8507,228,70,12,4791,3927,17,8735,136,332,3633,1461,886,830,710,489,219,117,4,"0 to 103","26",4229,2029,976,1501,1094,5862,1779,940,22,447,25,2,68,8817,3974,4824,8735,82,0,94413,249,103510,94662,8817,210,2798,0,3008,6.98,106518,9027,17504,26574,"10.1",8.5,38.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","46.2","26.5","28.3","36.6","%","%","%","%",49,25,70,962,472,11,6,0.8,8733,68,84,2,636,58,11,0,"169",0,7,"369",8446,"371",455,84,371,18.5,"632","7129","7761","8.1",43,336,379,"11.35"
2020-10-09 21:39:34,17,2,3,"BAKER","Baker","Baker","Baker County","FL",27785,2728,1604,1087,0,37,2632,1334,269,0,1,519,1084,0,1603,7,41,187,344,343,275,215,125,56,11,0,"0 to 97","40",831,215,51,506,18,986,599,112,0,77,0,0,15,1604,1084,520,1603,1,0,6788,58,8477,6846,1604,11,94,0,105,10.48,8582,1615,1181,2833,"10.2",18.8,59.2,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","increased by","16.7","68.8","13.1","51.3","%","%","%","%",0,3,15,112,77,7,5,0.9,1591,14,13,1,80,4,0,1,"588",0,2,"44",1542,"62",35,13,22,37.1,"80","615","695","11.5",4,28,32,"12.5"
2020-10-09 21:39:34,15,3,5,"BAY","Bay","Bay","Bay County","FL",182482,9506,6268,3218,1,19,9329,5987,144,134,3,3074,3028,29,6131,71,159,955,1159,1028,1050,892,567,289,97,1,"0 to 99","42",3541,627,855,1108,480,4168,1483,751,20,358,9,6,120,6268,3104,3135,6131,137,0,29858,30,36230,29888,6268,140,1454,0,1594,8.78,37824,6408,4672,11100,"6.1",16.9,67.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","decreased by","decreased by","37.5","7.4","36","29.6","%","%","%","%",17,25,126,771,367,13,6,2,6249,123,19,3,388,20,6,1,"444",0,10,"380",5437,"831",271,19,252,7,"375","2531","2906","12.9",7,139,146,"4.79"
2020-10-09 21:39:34,40,4,7,"BRADFORD","Bradford","Bradford","Bradford County","FL",26979,2791,1166,1621,0,4,2784,864,301,1,0,563,602,0,1165,18,58,156,172,168,185,205,118,62,24,0,"0 to 107","45",774,278,56,57,35,1038,92,134,0,71,0,0,10,1166,603,563,1165,1,0,5952,2,7140,5954,1166,18,120,0,138,13.04,7278,1184,1741,2929,"10.9",16.3,42.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","YES","YES","decreased by","decreased by","decreased by","decreased by","60","76.2","26.8","36.8","%","%","%","%",5,2,10,134,71,12,7,0.9,1163,9,3,1,115,7,1,0,"274",0,1,"60",1135,"31",19,3,16,15.8,"115","781","896","12.8",2,19,21,"9.52"
2020-10-09 21:39:34,42,5,9,"BREVARD","Brevard","Brevard","Brevard County","FL",576808,28746,9777,18958,0,11,28691,9544,195,34,4,5240,4461,38,9739,103,357,1562,1514,1325,1357,1496,979,642,440,2,"0 to 105","45",5293,1134,825,2487,1089,5699,2951,1537,9,888,3,1,317,9777,4480,5259,9739,38,0,101643,14,111496,101657,9777,386,6854,2,7242,5.33,118738,10163,25812,35988,"6.2",8.6,35.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","NO","NO","YES","increased by","increased by","increased by","increased by","12","10","18.8","16.6","%","%","%","%",69,182,318,1546,891,16,10,3.3,9657,316,120,2,701,65,9,0,"68",0,14,"1194",8881,"896",730,120,610,16.4,"699","7734","8433","8.3",50,391,441,"11.34"
2020-10-09 21:39:34,62,6,11,"BROWARD","Broward","Broward","Broward County","FL",1909151,179209,78795,100261,30,123,177164,72642,5474,638,41,40730,37253,133,78116,1683,4356,11558,15002,13497,12758,10503,5325,2641,1439,33,"0 to 107","39",32962,20623,11096,13435,29726,35454,12936,10579,103,5952,80,26,1455,78795,37687,40973,78116,679,0,509831,1233,590745,511064,78795,5913,58161,22,64096,9.23,654841,84708,158422,243305,"12.7",12.9,47.3,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","YES","YES","increased by","decreased by","decreased by","decreased by","3.2","4.9","5.8","3.2","%","%","%","%",287,400,1481,10682,6032,14,8,1.9,78614,1469,181,12,8182,599,91,0,"404",1,39,"3403",77733,"1062",2727,181,2546,6.6,"8163","43752","51915","15.7",117,1368,1485,"7.88"
2020-10-09 21:39:34,5,7,13,"CALHOUN","Calhoun","Calhoun","Calhoun County","FL",14444,1330,638,691,0,1,1328,604,33,1,0,268,368,1,637,5,25,74,117,111,90,80,63,44,29,0,"0 to 99","43",423,94,43,77,26,513,98,59,1,32,1,0,14,638,369,268,637,1,0,4429,0,5077,4429,638,6,41,0,47,12.77,5124,644,732,1377,"9.5",12.6,48.4,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","1","50","87.5","48.5"," case","%","%","%",13,6,14,60,33,10,6,2.2,636,14,2,0,49,0,0,0,"182",0,1,"85",596,"42",4,2,2,50,"49","433","482","10.2",0,10,10,"0"
2020-10-09 21:39:34,56,8,15,"CHARLOTTE","Charlotte","Charlotte","Charlotte County","FL",176954,8178,3202,4968,1,7,8146,2912,282,7,1,1711,1473,10,3194,25,80,331,337,339,458,568,482,337,244,1,"0 to 101","55",2464,210,287,233,262,2585,347,423,1,404,1,0,143,3202,1475,1716,3194,8,0,32052,17,35311,32069,3202,206,3398,2,3606,5.71,38917,3408,8366,11784,"6.7",8.8,41.7,"2020-09-27 05:00:00","2020-10-03 05:00:00","NO","YES","NO","YES","increased by","decreased by","increased by","increased by","57.1","33.3","24.7","32.2","%","%","%","%",100,64,143,424,405,14,13,4.5,3186,142,16,1,154,10,1,0,"65",0,5,"538",3019,"183",187,16,171,8.6,"154","1661","1815","8.5",3,74,77,"3.9"
2020-10-09 21:39:34,32,9,17,"CITRUS","Citrus","Citrus","Citrus County","FL",143087,7981,2915,5011,2,53,7908,1921,982,4,7,1628,1272,3,2903,34,105,376,335,317,430,496,384,283,153,1,"0 to 100","52",2310,174,215,204,144,2442,317,279,0,304,1,1,115,2914,1280,1631,2903,11,0,24475,7,27407,24482,2914,100,1662,0,1762,5.68,29169,3014,6673,9743,"6.8",10.3,37.8,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","YES","YES","YES","decreased by","decreased by","decreased by","decreased by","26.1","33.3","21.7","22.3","%","%","%","%",55,41,116,279,305,10,11,4,2898,113,16,3,253,5,2,0,"61",0,8,"528",2860,"54",170,16,154,9.4,"253","2014","2267","11.2",3,97,100,"3"
2020-10-09 21:39:34,22,10,19,"CLAY","Clay","Clay","Clay County","FL",207291,14221,5408,8783,2,28,14156,5211,179,17,0,2788,2556,46,5390,57,202,846,802,905,947,730,476,305,136,1,"0 to 100","43",3169,828,466,927,496,3826,1068,893,2,376,3,0,110,5407,2566,2795,5390,17,0,45618,18,51072,45636,5407,156,2273,0,2429,6.42,53501,5563,11056,16650,"8",10.4,39.1,"2020-09-27 05:00:00","2020-10-03 05:00:00","YES","NO","NO","YES","decreased by","decreased by","decreased by","decreased by","3","25","20.3","16.5","%","%","%","%",73,55,110,895,379,17,8,2,5383,110,24,0,437,53,3,0,"246",0,5,"520",5096,"311",316,24,292,7.6,"436","4753","5189","8.4",24,235,259,"9.27"
